Disability,married,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Physical,Married,M,161.24016790752106,-16.299381231333676,B,-52.718356704383964,A,194.48512984548933,76.97609134140961,B,1
Yes,Single,Non-binary,-104.04098339189385,160.5816568919756,E,-220.61989303537874,C,127.02890363718411,-2.7069215889877327,C,0
No,Divorced,Other,-49.4282636448173,20.558705676718112,C,-66.1696313523782,C,-19.535884046190024,22.39347093065149,E,0
Yes,Widowed,Female,113.35955324928501,-71.89474279154963,D,36.15355193216882,E,-122.43261912375864,63.070710821704665,C,0
Physical,Widowed,Female,73.76155992863563,-198.2586171338043,B,-99.10679837639084,C,227.13024567181446,133.05981329359514,D,1
Both,Widowed,Non-binary,-138.04169857154,81.9691752887314,D,-88.26718836162077,B,-40.41332415621486,221.73978144775987,E,1
No,Married,F,-135.8183262783296,-220.14885969595747,C,37.666014567398456,C,84.47243278285565,3.3263673773512035,B,0
Yes,Widowed,Female,226.39657232077616,118.65558232733062,C,-33.585288221998354,C,42.319031565745334,-249.9711145459882,D,1
Yes,Widowed,M,-62.904326438817904,-1.9391292596208167,E,1.3145513924721943,E,13.101907134399196,-113.59375543687473,A,0
Mental,Widowed,Female,-11.715490855457622,-123.73272158444489,A,145.63689024281354,C,158.87817680952335,49.95678548770076,B,1
Physical,Single,Other,-46.1004873948269,9.601180527911186,E,-58.320625324118026,E,-8.177137460528499,-156.23246098806115,A,0
No,Single,Non-binary,-0.5060926705365144,36.1234745514895,D,-126.12645878999389,C,181.35525415267446,-90.09501787323877,B,0
Mental,Married,Non-binary,200.87300793821646,-45.725332795616175,C,48.03468638277469,A,61.9067458033611,33.38731203428819,A,1
None,Widowed,Male,43.01640662582087,-95.78363121383366,E,106.03407613606161,A,-2.9626476478213415,-18.814044869177753,B,0
Yes,Married,Non-binary,-204.1751284234492,16.231533854034055,A,202.1107490298407,E,-51.68006908771111,110.72977352781616,A,1
Physical,Single,F,-0.3019243044704952,-58.93068519679847,E,-62.3801033997379,B,-92.99287533053263,-112.2630301150351,E,1
No,Widowed,Female,20.159348258466707,-24.426424922717917,A,-33.50041128401477,E,85.18449407898932,-134.1225843929193,A,1
Both,Divorced,Non-binary,97.79053176457822,-121.13970471997133,C,55.406034922001226,C,-125.87177128944123,64.44545227973491,C,0
Mental,Widowed,M,42.404559528183974,-213.0704310498907,A,-6.856837700092565,D,-139.02231117398478,12.98246960144007,C,1
Physical,Widowed,Male,104.69517167786186,96.21263483900881,A,56.36351173142295,A,19.421607471378305,30.888580568732436,C,0
None,Single,Female,-62.32865826370988,-6.654575411293839,D,115.54665717104666,C,-5.915460825219709,-8.639077101055385,A,0
No,Divorced,Non-binary,-98.5547320860849,54.15676541150097,A,87.28299756986425,D,-132.85141641966655,-152.0281629883353,C,0
None,Divorced,F,-70.57507729889211,182.2683851283907,B,44.435855074110606,B,-38.112797952361674,80.79622338874682,B,0
Both,Widowed,Female,36.5377152153886,-22.33893367410538,C,77.79111115392247,E,112.31701574572968,-135.37414203567107,D,1
Physical,Single,Other,-14.443603355687138,16.656472825750505,A,73.3158201000706,B,-21.47397116267279,157.37519451923708,A,1
Both,Married,Non-binary,100.9751880336101,205.16130280298594,D,-212.34573579139033,A,-4.388082349812829,-80.53573216345514,C,0
Both,Single,Other,-28.34492201075003,-164.73287362001548,C,3.3536310647159553,E,37.37394108667565,-203.16556747840983,E,0
Mental,Widowed,Other,-49.39903736082387,-35.087599820499726,B,-242.0430026797145,D,-144.79386676251357,-160.28135183819728,A,0
None,Married,Non-binary,73.23673118545237,54.90865916745984,A,-32.300501593609226,D,-62.3673825652861,132.2482315225692,D,0
No,Single,Other,-3.444439305141369,-132.20394456211218,B,-6.0277069663221114,D,55.61255359234627,66.59643769210035,E,1
Physical,Divorced,Male,-61.80665630759707,36.537031629549844,B,-93.56292929411694,D,-98.31247048347966,-99.27851449658702,C,1
Mental,Married,Female,3.3240081750880375,45.948621389356276,E,5.131504740257522,D,26.171314973467226,-123.11841486359403,C,0
Physical,Widowed,F,23.95127476315785,21.631627747048373,B,-17.207894220199744,E,-35.81494558405305,29.2307890761138,C,1
Yes,Married,Male,-8.781098176681184,48.64235025422154,A,-21.136980687014063,B,84.72207843667958,-103.12815887356001,E,1
None,Married,Non-binary,62.73005283780255,20.65886407936601,B,-49.56457544882116,D,-28.72724837942514,56.02623320098441,E,0
Mental,Widowed,Female,-200.38543527328002,20.101571952691312,D,29.67204241652144,A,-8.572554034411365,46.507748516871885,E,1
Mental,Married,Other,-56.12796290448363,80.45586790939984,E,-38.47148984805372,B,-91.2530559288629,60.74136244695658,D,0
Both,Single,Female,-12.8278167058755,85.24097777008123,D,109.99120783832225,B,-24.920337863694765,-171.72222417657514,A,0
None,Single,M,-29.44588035178492,-15.184470160109717,E,4.712901908899172,D,-112.67077084011832,97.94973016166422,E,1
No,Widowed,Male,-96.33767872616711,64.7715462084914,E,-62.892699088167184,B,-77.07843970591347,-9.93101555187194,D,0
Both,Single,F,-108.60735824528854,69.11517983004673,A,-92.18429345818693,C,-137.58092897063537,114.49327039354469,B,1
Physical,Single,Female,16.52455315160613,183.18096466759616,A,-75.60682471639191,E,-219.69095328124624,26.770697399434628,C,1
No,Widowed,Other,-176.71517463901037,202.2577532563017,E,224.48668982675338,B,116.59136849320592,-143.1348171229953,B,1
None,Married,Female,-208.04258162963626,-108.7413097814267,E,-102.77471572652006,C,-160.94979544259982,87.04188043138001,B,1
Mental,Married,M,127.09626702311874,32.508455061053176,D,-90.64131341892407,A,-254.656864696319,167.00720069637697,E,0
Yes,Single,Other,12.351336499018977,-125.47264974619743,E,-136.20857171944184,B,44.29283261213562,16.36696109341278,A,0
Mental,Widowed,Other,-17.896571056086298,144.16252963903918,E,-37.9855639017395,E,-61.70594815652003,-162.99692379187235,D,1
Yes,Divorced,Other,7.151338512661447,59.061449497336646,C,-126.0464235993528,B,128.0470903599596,52.661612410909285,C,1
Mental,Widowed,Other,0.5158528107685192,24.243289686588593,D,23.50307069454331,B,48.751704004315386,-47.19976016576065,D,0
Both,Married,Non-binary,149.37655641967075,148.59429269508956,C,-53.2612035260419,B,10.785952349198055,122.33739550440627,B,0
Mental,Divorced,Non-binary,119.34028544146346,107.2555294972453,A,9.102304597454618,A,226.8617144957011,44.72541773188565,A,1
Yes,Single,Female,28.942993698066584,3.712564698063267,C,7.212264686821995,B,-122.99785990837373,51.64600973090568,E,0
Physical,Married,F,-46.836654402428096,13.489506687570065,B,10.875744288540478,C,-168.40547291829324,25.234483520861783,B,0
None,Widowed,Female,100.988141877571,-130.43493628510527,B,-13.938342253540814,C,-103.80599997725723,110.04019345232909,E,0
Yes,Single,Non-binary,-78.29871664632843,53.81237970774028,B,135.2136348297152,B,33.15719646813083,19.88664887507987,C,0
None,Married,Female,-21.237806225552504,38.823371670458364,C,-12.595092199896394,D,-42.07704473018987,95.95375440808813,B,1
Both,Single,Male,115.42232459823477,-62.88263336715731,C,23.14874450012096,E,129.05114948261618,-106.27421660537699,B,0
None,Divorced,Non-binary,29.402710989914805,133.9669054640091,E,-14.39454050637753,B,18.80460982199463,69.42489243755784,B,1
None,Single,M,-46.125543302448705,35.873382742902855,C,50.08162173410986,B,-114.60868725909799,13.293353733015344,A,0
No,Married,Male,98.09035188365202,-25.943932117566504,D,-100.60391063627272,E,-242.15300674491397,70.22939383225084,D,1
Both,Married,Male,6.797031899110562,-13.511988641818643,B,-81.7039702502122,C,-12.660343174940072,-17.897577469420185,C,1
No,Married,Male,26.940800106321205,38.139725099995744,A,44.725833773358886,C,89.37414507945655,-70.9969516053861,A,0
Yes,Married,M,-97.47691850748835,14.146725821225656,D,26.844830344975513,C,94.75148366210787,151.88682576727862,A,0
Physical,Single,Other,-111.83951237378835,-102.47841524494893,C,-119.90109643130265,A,87.98597941748041,-47.77947205875881,A,1
None,Single,Non-binary,36.477638052433754,-1.5219960631647547,B,-55.79076442793047,C,94.18470590524223,134.15894763523727,B,0
Physical,Single,Non-binary,171.5992592866994,-38.165142403174386,A,-101.24394292172,E,-71.06539675845684,42.18097507453864,E,1
Yes,Single,Male,-35.02782356962863,-59.47316625949133,B,-19.077724669667834,D,-57.9044877445927,66.76112362802299,B,1
No,Divorced,F,48.58578306036417,-72.51100937205757,C,38.65343128018451,A,2.8448987857945456,-69.5196609362188,A,1
None,Widowed,Non-binary,67.25212000507733,-1.0110686121087809,B,-57.34447012611275,E,-77.21012565800045,-158.41227258277857,E,0
Both,Married,M,45.85009893936944,47.62560711107178,E,-116.56544850005872,B,48.109714105203004,171.35141480832866,C,0
Both,Divorced,Other,-165.8726143468711,-35.37459161084742,B,151.36879632153438,D,91.70776296068595,-66.99576117476252,C,0
Physical,Widowed,Other,-98.10049620765452,67.73933483662907,C,226.40391260626083,A,134.49402485219636,122.48306091845875,A,1
Physical,Married,Female,39.33566210613021,52.896666608670685,D,126.19859330555072,B,-41.72139139096525,-38.10500630983381,B,1
No,Widowed,Female,-168.3012867128788,-204.2883891363401,E,-79.71764467089132,E,-11.814920780076578,-102.01030356847846,C,1
Both,Divorced,Non-binary,-88.6794085512222,-105.91494871630064,D,94.20363695931898,A,12.640753853965586,-186.31828259453357,E,1
Both,Widowed,M,-152.7527601817021,69.97946312176725,A,109.95879481838085,D,136.66640555165915,12.5447789204744,E,1
Mental,Widowed,M,-93.88900703670772,113.08524887662166,E,-162.83449235374954,B,131.00330579323546,53.11096739879482,C,1
Yes,Divorced,F,1.7304070092237056,284.7194481654078,B,-41.517680896392974,E,145.35651421556227,-129.66039804786053,C,0
Physical,Divorced,Non-binary,-43.8613746119924,-159.27169569380843,C,39.82990732734317,E,75.86708938626283,28.315927715744397,A,1
Yes,Married,Male,-39.28599184965211,54.99829985555535,D,-16.916534092679015,E,-80.79307563961801,-140.45535721180966,D,0
Physical,Single,Other,28.70293834507776,-82.21728171196865,A,137.15642688857932,C,13.967464591150947,-31.70665707292094,B,0
None,Married,Female,236.07082383639187,-120.30920975814243,B,-103.00907307034872,C,-18.260488610198337,78.2159798485467,C,0
Mental,Divorced,F,174.93750042735655,40.35809445775006,E,-59.992759943510364,C,89.90647766250775,33.256664497140875,D,1
Physical,Widowed,M,185.41036525815989,-70.69579017254196,E,58.18864073646436,D,100.90616684903767,9.909014125047163,D,0
Both,Married,M,-76.75600768379422,-118.64331021790728,E,254.22681474306307,C,-75.01166124082634,165.31743998700074,E,1
None,Single,M,-25.951802916575595,-155.33849789782087,A,-87.23713279788716,A,29.880449736015592,103.1910923215283,C,1
None,Widowed,M,-48.33019982707082,207.8939408917585,C,-42.371137678112866,E,-108.56332839563072,187.04333481390773,D,0
Physical,Married,Non-binary,138.94873483077725,68.65165267979445,D,58.73718085525888,C,-116.25511347878823,-74.82219457818964,C,0
Mental,Divorced,M,299.1415055927132,34.01282585956793,A,220.26232236680076,C,156.7895393251997,-73.56434877501727,D,1
No,Divorced,Female,261.30040806763384,18.520760319162562,C,121.23053214926958,A,36.68420153263248,78.44005521829611,A,1
None,Widowed,Female,-123.40239432591662,125.28189221868102,B,38.03684112378723,E,53.7651764218947,-165.80533008910393,C,1
No,Single,M,-107.05122702426667,5.64655193420448,A,-87.04481341996713,D,-19.458417761302467,26.461057835686802,D,1
Mental,Married,F,-10.5874888055496,36.625019785533574,D,-30.96156388598077,C,127.3455459508904,92.01113941425564,C,1
Physical,Married,Female,-47.99865031998604,-85.27793608909924,C,110.54432577963065,A,-81.61819174301857,222.78100933120984,A,1
None,Divorced,M,280.80713248090836,-47.26879759504449,C,-60.022060123558006,D,-167.85817248009783,-31.8431442055308,D,0
None,Divorced,Non-binary,-62.70862227067189,12.76099515262374,C,93.70396107229556,D,-42.79589554046,-48.010640975718346,A,1
Both,Single,Female,40.461454486797,-157.51308985669257,B,-10.496126038590022,D,68.16560025641853,-54.3209199454941,D,0
Physical,Divorced,Other,17.304013910678755,82.35246558059687,D,-169.88639982773884,C,144.09912769328778,-27.581304813636276,D,0
Yes,Divorced,Other,138.753782559475,115.94946772971942,D,-95.43280332941346,D,92.92291650775101,-62.18761295036557,C,0
None,Divorced,Female,35.371060771107885,80.34539673916687,D,-36.654607306315725,C,-26.399028630393218,-33.788524332526634,A,1
None,Single,M,64.1883181529733,-131.5786552227367,D,-18.49569052957255,B,80.33882728651902,77.94563939106332,D,1
Mental,Divorced,Non-binary,-20.94061411329051,-84.2081864186116,B,-8.899616439328542,E,12.011396932151234,-132.06906426060777,D,0
None,Widowed,F,206.34742664848696,97.10331561849296,C,-25.752858702511855,C,157.53977367087023,89.36456753425026,E,0
Mental,Married,Other,-121.89871176612303,236.42998425968636,D,156.6372258687452,E,-203.03995668142346,125.88560662338509,B,1
Both,Married,F,-29.21615082115262,-60.94231897195237,B,103.86266842064063,A,-98.05437997250516,-71.60962218335771,A,0
Mental,Widowed,Non-binary,-77.04782346301752,110.5447420833537,D,-23.676040647580287,B,62.61032814476838,-65.38148675569096,E,1
Both,Married,M,101.95221997674678,106.41409058774973,E,-18.766299151857847,D,31.00446576734977,124.51893107141186,E,0
Physical,Widowed,M,51.77802720749744,-14.000104179553022,D,-48.0879231569075,B,-13.336643724466033,-15.768090783365798,B,1
Mental,Married,Other,92.69339326510844,9.351603844422211,C,-69.55040028808102,A,-50.7532500789291,33.15935417879445,E,1
Mental,Widowed,Non-binary,28.786382878312683,-84.21365575793259,E,19.990215522965634,D,57.559140181774815,106.01815485124082,A,1
Physical,Divorced,F,86.72354371273494,52.994073989330616,D,-19.862757238034064,B,56.958904823541666,-131.80249832443997,A,0
No,Divorced,Male,-119.54848644923139,42.57374078558003,C,40.22971306417181,C,-38.385900948077115,61.10966513151098,A,1
Yes,Widowed,Other,48.93824322907301,-105.94067649841715,B,83.53061866388308,E,122.95984165897791,206.4096035139442,D,0
No,Widowed,Non-binary,-19.67245835442815,246.56284620650348,D,58.0223079755078,B,78.60750902178553,-68.31149107340485,A,0
Yes,Married,Female,8.787080408691697,-115.95514869395285,A,19.694260466366977,E,43.8454427812612,100.67054346524759,E,1
No,Married,Male,-77.64358651431328,-13.434858722836676,D,149.91836055479195,B,10.330851612858906,-65.33194951207392,D,1
Yes,Married,F,120.36797329815687,97.39271069415845,A,-51.28991271990271,A,24.58548612761105,-81.15930581112598,E,1
No,Married,M,104.45387204259993,-184.8955491307507,C,-6.536989719424584,C,51.13541913276006,171.16967460619915,E,1
Physical,Divorced,M,13.344901587853867,-102.10960662255314,C,-16.487114884919,B,-141.70377412848654,-48.70543863859203,C,1
No,Widowed,F,74.451574183894,94.6933412728221,D,-61.495157887496696,E,150.21797717575188,-83.66692023303045,C,0
Mental,Single,Male,8.862525137006386,-159.18794751506599,D,-122.01831271450887,D,-190.90577736970914,26.262821241724556,A,0
Mental,Married,Non-binary,-36.665388993461804,60.08148339371032,C,-1.6873390625718059,C,-24.07935162556886,-41.86461970662496,D,1
Physical,Single,F,40.98679731499834,-28.632041814992785,B,147.71237273534658,B,-16.242807328329864,51.39342546520199,A,1
Mental,Married,M,-28.61840350614939,29.377732890048513,B,-36.185962726488505,D,-3.264400689367232,-107.7221092190172,C,1
None,Divorced,Non-binary,6.32813129243427,-228.22895551060768,C,67.30278157376613,A,-28.976619396420787,-3.078549375101536,C,1
No,Divorced,Male,-200.0381324893859,30.964696526513123,E,-80.51970254661019,B,215.68332590438263,-83.87382220561562,A,1
None,Divorced,Male,39.93462391252346,-35.49985676527227,A,-66.52580356021348,E,30.125453093644662,0.7610572468350175,D,1
Both,Widowed,Male,159.94734755276068,-191.0148846628722,C,-9.589745637683142,C,-106.19662566955088,41.25286801552003,C,0
No,Single,M,-61.80720939615103,-36.0424443825805,B,109.6550958124777,B,80.48232363531646,-62.49674985925385,D,1
Physical,Widowed,Female,185.0707851884899,66.76395675853945,C,-90.84039028447185,C,67.78930838165823,134.94888775535352,A,0
Yes,Divorced,Non-binary,3.578161187191109,102.53495702345975,D,-106.31895586891807,D,44.63854589696576,61.223459140691816,B,1
Both,Married,Non-binary,108.31323727429827,-90.69001602238505,C,-52.48590716317941,A,-64.80576126093405,177.34122060053278,A,0
None,Married,Other,-147.0881796958327,-28.852583368578806,D,17.475813010981454,C,36.39744333957298,-74.22490065651797,C,0
None,Widowed,Female,-151.16443754681333,-101.28857014822105,C,113.1844723963055,C,-78.0380018463314,-32.051804801210615,A,0
No,Widowed,Non-binary,-37.11348033701903,-75.03952284937365,C,-77.1234687666578,E,6.721272448044695,-52.51560739807388,E,1
Physical,Divorced,Other,56.25601762938499,90.57494978859398,E,-156.424557211787,E,245.82713152304797,-50.272095560251095,B,1
Yes,Widowed,Non-binary,-152.0974866411356,23.086376569115583,B,188.6617958227452,D,100.32368162679413,-127.07058098545285,D,1
Both,Divorced,Non-binary,176.52746021192723,59.44937444323081,E,124.77672271413527,D,55.86188276961992,84.43221011796325,E,0
Both,Married,Male,-110.01025206806601,2.1531212371793353,A,-45.57213207920298,A,-154.00065865139908,161.67658305989917,D,0
No,Single,F,14.29406341911497,165.8143902236781,C,-115.1801729897686,B,-139.62088195995545,62.25689313801664,C,0
None,Widowed,Other,49.3415658931143,-172.08904223990692,E,-105.80653713018964,A,161.9942196729501,33.27012833689501,A,0
Both,Single,M,40.693840043482325,14.481245324552091,D,-257.54678413944833,A,-76.72298252642354,-80.13296766612946,C,0
