veteran,SEX,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Non-Veteran,Male,27,-50.87741795645575,1.5949422901595303,C,D,E,D,154.61422268069182,-90.80431568199143,-177.74926845127283,E,A,137.42342131855037,A,C,1
Yes,Female,53,24.886942996053843,-5.93413839306138,B,E,E,D,-43.50791525466283,-4.618504613254433,24.306000275623376,C,B,-125.01484363077691,D,A,1
Non-Veteran,M,32,-29.16209483550486,0.2972028837082866,B,E,D,B,60.353649564539246,32.794718051618176,-36.961928576701695,D,D,-65.00666808781858,D,A,1
Veteran,F,84,-269.6557819060804,-12.493037387014413,E,A,D,A,-10.649628854386554,36.4690664438689,53.01098845375033,E,B,-22.888259040854717,E,D,1
No,Female,51,23.73603010325517,88.76758083634027,C,B,B,D,-145.2614171365161,60.44751086413921,3.5737983044163144,B,D,-97.40540549744203,E,E,0
Veteran,Other,70,-5.192455205644597,113.3634660544254,C,B,E,D,-4.346811028832606,90.21634717218107,-40.67616469752661,E,A,-103.07396693870996,A,D,0
Veteran,Other,93,-44.49904892712191,-19.08974728415448,B,A,B,C,137.1096041589582,-114.2334172100641,-105.06675666382826,C,C,41.290144827818054,A,B,0
Veteran,F,67,-149.9857497222573,-88.32244445692908,E,D,B,E,-45.45516281566767,-74.33737116025823,-94.73841183704236,B,E,114.65028398759726,D,B,1
Non-Veteran,Female,55,-96.72848321714127,54.535171936706085,C,D,E,D,67.95299216965748,-111.32674811971417,14.82949893210734,C,A,66.9266691222025,A,B,1
Non-Veteran,F,19,80.50893891026436,-107.40527635224792,E,A,D,B,97.87787051927548,3.563168127071245,-16.513119672144764,B,A,37.0588725351884,E,B,1
Yes,Other,48,30.43718105984783,122.65377170643931,B,D,A,B,21.023931787384882,138.0487907362464,-12.870624700069294,E,B,22.052105252929106,A,E,0
Non-Veteran,Male,54,30.60200759804544,61.02360548065667,B,E,E,E,127.65776511634128,109.33710824982383,102.5020630310618,D,B,-246.78036376804457,C,E,1
Non-Veteran,Female,54,248.92523369788307,7.498419474672303,B,E,B,D,14.64725326550172,-21.3430278331098,205.16127162933455,A,B,-85.66098494113295,B,B,1
Yes,Non-binary,48,-281.1779176181112,20.135511426547097,C,A,B,A,62.34223040108775,125.81721423630243,59.154776855215516,A,D,-101.39027780998715,E,E,1
Yes,Male,39,-60.924312615306256,55.40932180714716,C,A,D,E,-73.63142500179156,-33.015292396278554,243.39465640373058,B,A,19.42355515164645,C,B,0
Yes,Female,75,-120.06468284931036,-67.77469241360282,E,C,B,B,-98.2028041882297,195.41575640225412,-258.05222289313076,B,C,110.89700123957498,A,D,0
Yes,Other,71,-98.22007220068777,82.52307542612388,D,B,B,D,27.017180701479315,84.99459679526214,-32.42996051912881,D,A,6.443098203083826,B,C,0
No,Male,33,186.67735339042645,28.04796614428506,D,D,C,C,-24.83777965602733,157.9183916300177,-165.64011087540035,D,B,-73.82107752746408,B,E,0
Non-Veteran,Male,19,33.69466547627119,-16.20046566709888,C,B,A,E,9.182569026929135,161.21446350099785,68.05093231689715,E,D,119.61695819287345,E,C,0
No,F,32,84.69242938121965,-90.21442449125658,D,D,D,A,-164.65648872858534,-92.66544176171125,-29.412853423927842,A,E,-24.360396437044077,A,C,0
Yes,Female,63,109.00996471724721,28.817950422269885,A,D,B,A,-33.78737350403288,-67.41440549725351,-192.6885339793035,C,C,113.88473965352246,C,A,0
Veteran,Other,86,128.73964227556428,110.55612572077192,A,B,A,D,-113.28242503607133,-88.68523990086875,19.87978338560866,A,C,-44.710873559330395,E,A,0
Yes,Non-binary,31,101.2387715970308,-85.97648608344265,A,B,B,E,110.39416715375961,39.70021495524312,62.25316866352764,B,C,-0.41240546767933933,D,C,0
Veteran,Other,29,0.634928768742141,-111.82563003350626,B,A,D,A,-79.15064306722041,34.1594096833295,-30.42402766771485,E,A,148.68416131923104,A,B,0
Yes,M,60,245.9836321805066,-32.85948388070971,C,C,D,B,-209.31389241633127,98.22974248902253,-64.60348803276204,E,D,49.90571517460612,C,C,1
Non-Veteran,F,44,-287.7825297892872,57.5978813862396,C,A,C,B,80.09801916012276,29.042837076870363,148.0058260882328,B,B,-11.783461187641599,E,B,1
Yes,Female,64,45.609149454316075,-174.45169701373558,A,A,A,C,38.3885358432857,-44.09660335056923,-147.56185708837384,B,B,-4.633590808254683,A,C,0
No,F,56,-163.74403678483426,-30.799863444271402,D,E,D,E,-90.48863882519778,39.3765770651964,135.03731113922,A,B,193.6489181952691,A,D,1
Veteran,F,95,-57.31002808407592,-122.55951215844823,A,D,B,E,-19.955049160040787,-222.28505199123813,-17.826442545181074,C,B,58.15250480120452,E,C,1
No,Female,44,-80.45990585021853,-2.3865033333932395,A,D,C,B,128.17659375577642,-12.023103360252637,-6.973014635154655,A,E,69.44372394854051,D,C,0
Non-Veteran,F,37,1.3543809865095104,-50.89501915830413,D,D,D,C,82.61950800981343,-0.3892338577074,24.611827770607015,B,D,155.10914925126485,D,C,0
Yes,Non-binary,40,188.53745099375155,-34.970955684117314,D,E,E,A,-0.08617207788530225,95.36102072855653,-43.140221395172716,D,D,204.028989752135,E,E,1
Veteran,M,93,-105.02007026583158,-193.77695746778593,E,A,B,D,5.659228155029377,-91.08618995895924,53.27598413804747,C,A,-16.173062924718607,A,B,1
Veteran,Non-binary,62,13.388763904018248,-196.98955082245033,D,B,E,E,-136.82070415320075,-197.24944227146287,90.7698885927017,D,B,-142.67680155211647,D,A,1
Non-Veteran,Non-binary,47,28.25508596882111,71.08125255697156,E,B,D,A,141.31984091803596,-20.73728034421974,75.97034502602973,D,E,-324.6125271953748,C,C,0
No,Other,67,3.1764763344300535,172.64207334844414,B,C,A,E,162.04688971409087,-48.53678548823635,22.3999276936125,B,A,59.67545619657266,E,C,0
Yes,M,59,-87.17027241424135,-8.572922104367025,C,C,A,D,-227.53239259400564,-63.06849256558762,-5.131376319462678,C,C,6.419605861896652,E,A,0
Yes,Male,25,-47.13861177828871,-181.2869155486386,B,B,B,C,-85.38117987235468,84.49039568896362,19.860427609705667,C,A,97.30901477150462,D,B,1
Veteran,Non-binary,98,-177.08043086713164,154.94068134633062,B,A,E,A,138.8863140257618,-188.57057861787658,-49.19602419954748,A,B,5.984962940997061,B,D,0
Non-Veteran,Male,35,-82.73348991754472,-46.12739981757721,D,E,B,E,28.91337936849583,-163.07401924680914,-29.272503707717096,C,E,1.0336608193990353,A,D,0
No,M,99,32.401242401236715,-8.217633632931005,C,E,D,C,105.2458937281123,128.8191793957362,-12.952399188359218,A,A,-55.62877435538618,C,A,1
Non-Veteran,Male,41,-45.05491527262117,150.91701292755494,D,A,B,C,214.9297141155373,-13.266793969922396,127.91714272965858,E,D,133.67312353519333,A,C,1
Yes,M,43,51.684505293815675,-49.15895793762367,A,A,E,B,-111.56854890113325,-178.66655534090737,136.16659095562648,A,E,-17.815525752780637,A,E,1
Yes,Male,37,-31.425316813205672,-12.107357137411608,D,A,D,D,-10.604188690740472,-53.174978211218736,43.08560492682626,B,A,-102.01932972861934,E,D,1
Non-Veteran,Other,49,-137.31063222564822,90.4723852392867,A,B,E,E,-136.19976658179726,16.793694427954662,-43.747760414069525,D,C,-73.61916640931136,A,A,1
Veteran,F,20,96.38132532808558,-40.548513314755155,B,D,A,D,-45.10969233342578,39.72204077887324,29.27281934528368,D,C,-28.417256686176845,B,A,0
No,Male,20,-158.2683438810541,-55.65100481854234,E,B,C,B,115.41903874741331,-30.069938651452254,144.66766147222668,D,A,69.13276136406142,A,A,1
Non-Veteran,Other,26,-32.01000841238958,10.44582184201943,E,C,C,E,71.00697198216704,-149.798108916687,20.104050616107493,C,D,101.28753101012381,C,B,0
Yes,Male,24,80.36338847936777,86.59335324937368,E,A,C,E,-38.255085184293264,113.3528761822528,31.126194121829055,E,D,-34.55286564023534,D,C,0
No,M,20,-87.03382511516105,73.18124793886398,D,A,C,A,214.9609385221436,114.14144895084777,67.6112849363666,D,E,-62.43708133286403,A,C,0
No,Male,25,-0.4238966525229422,-42.937916737672204,D,D,B,A,130.81920166684614,-111.82650378604302,-7.463895565207747,B,C,23.7399253114938,E,A,1
No,M,58,65.64230633527659,61.35360557310068,D,D,B,A,-187.38936113086245,-34.26418604179568,-30.09680081538839,C,C,76.41226120770104,B,C,1
Non-Veteran,Non-binary,24,-14.135797824395969,9.6356325916343,D,C,E,A,156.96377219640087,-31.23944288118563,-25.73649257019805,D,C,-90.72505997867967,C,E,0
Yes,Non-binary,49,-189.37257228320493,74.20676768280914,C,A,A,A,88.14130843425444,-119.65999527389535,139.87067649398693,A,E,-39.655754249245575,C,B,0
Veteran,M,52,281.78629344757763,44.86285768590858,A,D,D,C,-51.867531156863464,105.70930552868182,17.978244198976277,D,C,-111.68217282442205,B,B,1
Yes,Other,76,197.21768138471566,-163.1743698792268,C,B,C,E,-45.99695984784199,52.458805284557606,-62.92687427298025,D,B,-36.94636594403512,D,A,1
Yes,Male,41,-38.74641698380065,-57.75048030024449,B,A,D,B,-142.58910224130562,101.94643441658924,-45.51175288115351,E,B,30.06979823352759,B,E,0
No,Other,20,25.665023188563087,-175.49276430151644,A,C,A,C,4.586756874277471,-27.471006736589654,-111.07797298140898,A,D,-13.430935806338113,A,E,0
Veteran,F,50,7.182107294650568,-129.77376742841182,D,B,A,D,-117.0363729669903,-46.3723641116219,-171.6955847085349,C,B,-10.222608311042306,E,E,1
No,F,32,139.54920733690096,73.58391708963057,D,D,D,B,41.69236209177179,-12.155727745060217,-83.38607182472319,B,E,4.800703083178905,C,B,1
No,M,96,-99.97710793945036,1.6266356056478901,E,E,B,D,112.3193287972918,-71.61327725996816,-97.15360598113779,A,D,174.62033356313472,B,B,0
Yes,F,31,68.94344409273546,-37.205946510113286,E,E,C,B,34.954758801195524,63.5225208058213,-20.962040223919583,C,A,167.65424493612076,B,B,1
Yes,Male,19,-120.43538819474662,-62.15093350229004,C,A,B,B,1.6720597142512807,-170.32651939728447,24.775952669108527,A,E,182.58893357527484,C,B,1
No,F,84,47.865023992387066,-38.18382211962515,D,B,B,E,-40.389302614980835,-15.437236117431267,-51.6483682018134,C,C,22.224326049912786,D,E,0
Veteran,Male,20,-98.29752072014617,-1.0247694338455917,E,D,B,D,-3.9144818621594997,-280.09520903492955,-128.8827751523955,A,E,-92.21986090593273,C,C,1
Yes,Male,91,64.23018377684643,70.28314542199028,A,D,D,C,-42.89781402531066,178.60791061100755,-139.83144801065043,B,B,-40.25294981148843,B,B,1
Veteran,Other,55,-102.30433304854772,76.74012131308142,D,E,C,A,-72.71827274697274,-86.57751289831118,59.47332220799607,A,A,49.59820987082561,D,B,0
Yes,Other,63,-24.005071376482316,33.63748826272422,E,D,B,E,-72.39504785777697,89.18276519821288,-66.03421095728298,C,B,-129.0630200642013,B,A,0
Veteran,Non-binary,54,100.64187309648402,-32.05669222249621,D,D,C,B,30.213272316804265,-78.84182882526449,-135.62901126250432,C,E,-61.82796130469216,A,C,0
Yes,M,91,-61.36109138599968,-31.913019845213864,E,A,B,E,-23.025183541194,-8.333384828769882,-87.7446703311561,B,B,144.57312520829947,D,C,0
Yes,F,50,21.706703015970614,126.5205452820331,E,A,B,B,4.470768274181552,1.8495437808047281,-56.93303106333192,C,E,-109.78628639056744,E,B,0
Veteran,Male,67,122.23422273120288,-57.05673669667058,E,E,D,B,131.79049701453772,-105.63378645000302,66.8731146423352,A,D,-30.258905072604353,E,D,0
Non-Veteran,M,47,89.10118124518979,164.896383940991,B,D,E,D,-3.5044877615523635,64.83179182725324,-89.00633398146907,A,D,-67.15556984488576,D,D,1
Veteran,F,99,35.80342552480473,205.70818015504807,C,A,A,E,136.8454943947148,190.87073410256343,-86.29942785789595,E,B,-231.70130027375336,B,E,1
No,Female,45,114.02147068148068,-37.44566914626515,A,C,C,E,116.42670856785277,-4.7574967122147305,7.015604151636495,B,A,-139.50156168287836,A,E,0
Non-Veteran,Non-binary,64,57.313924013315244,321.80062244808585,E,B,B,E,244.72190278441155,-20.105894530488712,88.87543151900663,A,B,-92.64572764209981,A,E,0
Yes,Non-binary,45,39.32583429806631,-59.896297019872904,A,A,D,D,-13.413045689840667,-143.54450368553677,63.13878234950309,A,C,23.163452979302093,A,D,0
Yes,Male,93,-69.55057395726311,58.86239735800872,E,D,E,D,-12.795321657889286,-6.225983419031026,-43.41286707270084,A,C,54.189358576341895,C,A,0
Non-Veteran,Non-binary,47,-34.127796661924414,-118.28718474427964,C,B,A,C,70.86740717259183,-136.68185478140313,160.1963877797878,D,A,287.7848186568066,A,B,1
No,M,91,-53.68748076782798,-73.66776997362948,E,A,D,E,2.922379047205787,-62.70920420705792,81.55038338314809,B,D,-92.33078395689792,D,E,1
Non-Veteran,Male,93,162.94668697224034,-62.19133609714499,C,C,E,D,-30.5270440024685,92.49758756151313,8.752467636586909,B,A,3.36801613712694,B,D,0
Non-Veteran,Female,69,117.19921465967356,-202.93928230572908,E,B,E,D,20.77479651489799,147.7513062460287,48.08362872699761,E,C,-43.9690518145449,C,B,1
No,F,31,71.8663744783496,156.80644277809913,D,B,E,B,-108.92008599740059,85.79301403466715,-75.68645353560366,B,A,-58.10682470178611,E,A,0
Non-Veteran,Male,58,-87.77725127393356,-80.18898123143295,B,C,A,A,-35.6052263600714,-34.28181897299519,-143.1975410089533,B,E,147.2228866510388,D,E,1
No,Other,36,47.066802819790304,-37.464247645588515,D,C,D,C,9.3936756386897,-123.19000236430672,125.79838219417978,A,E,6.479578337048451,E,B,0
Veteran,Non-binary,25,112.59543846440951,99.63021482130218,B,D,D,D,-40.400191691055625,61.44100348153202,-75.13722234473497,D,C,102.57849474263692,B,B,0
Veteran,M,44,58.219459423636074,2.028874828885131,A,C,A,C,184.41002593484973,2.7878741626763572,-19.955515585023996,A,A,60.00040674752347,B,D,1
No,Female,31,66.36962689388733,-60.038583835947264,E,C,B,A,-96.5289004559168,-39.19548284531503,186.10934159107285,D,A,63.95491191374,D,E,0
Veteran,M,28,-114.14917233735953,105.79967477046179,C,E,B,A,6.637694873047328,38.789122117877845,-13.533419537118311,D,C,111.43877396276993,C,A,1
Non-Veteran,Other,82,27.432319719557114,37.65206659298927,D,A,E,B,47.007892706793,126.68327912241686,-186.02920240765042,C,B,22.650331864202577,D,A,1
Non-Veteran,Other,97,62.349223723334056,-78.99836422125614,C,A,D,A,-28.19224982447746,-3.994413574182501,2.1862486421690552,D,A,-78.89760272666355,D,E,0
Yes,Male,65,-150.47854621807323,-60.843582062156486,D,A,B,B,-122.1732991808096,59.140500314721415,-113.21770487651112,B,D,21.8251026951815,E,C,0
Veteran,Male,44,-94.55959390751828,113.93448874432643,E,B,E,E,251.94933423329377,-39.780673507749,205.26188685110304,D,D,-136.16263650478047,C,C,0
No,Female,89,21.48395189325062,90.33158607498994,C,D,C,A,223.69823662241845,-13.81271430774328,20.667415927467985,C,D,2.5837311471039746,A,A,0
Yes,M,33,-3.183782732691604,-114.74034462358118,C,B,E,C,-63.25873375074009,-70.51894954491932,-61.18779658863207,E,A,63.14696866665533,A,B,1
Veteran,F,89,184.63715866662906,154.20763767322137,B,D,B,D,78.13243123315154,-182.24274807575367,-23.684051090270916,E,D,-20.39403506652168,A,C,1
Non-Veteran,F,83,43.983857268247625,-40.366385369812285,E,B,C,B,-116.60504393702604,48.646651562222004,171.13615986310282,A,A,189.47465148019603,E,D,1
Yes,Male,47,65.43060672295151,25.870736173899196,D,B,A,E,-81.33522017472016,-24.04168298144255,37.20073089794804,A,C,229.22726499710487,E,B,0
No,Male,33,-86.53827471164142,0.8145227139186074,B,B,D,B,8.519767948399222,19.118156038480286,-225.66928281302495,A,E,-11.915279251352542,E,E,1
Yes,Male,97,-39.815703999714195,139.26723769394357,A,B,C,E,95.007472583761,-76.34908115240123,-1.9832057009001467,D,A,-129.20688945874574,E,D,0
Yes,Female,33,28.014504095532427,119.83908615039289,A,E,E,C,-60.62637269900142,16.293306663519765,-29.75118812222075,B,C,-36.7120579481811,A,E,0
Veteran,Other,77,-262.21198153194734,7.539173314540262,C,B,E,B,-10.683528759112345,49.52462065559322,-3.485958875184769,A,D,-20.2886759958823,A,E,1
Non-Veteran,Male,74,-159.80725214568264,97.67232207848647,C,A,E,E,66.72569464109597,-92.87820844139128,32.643454548014965,D,B,-20.679850175049943,D,E,0
Veteran,Female,93,-98.9786720201048,-126.19233087646202,A,B,D,D,124.38732698430952,206.24109262296147,78.96488673768742,E,D,16.346589299828963,D,D,0
Veteran,M,48,100.11304137701099,30.02510194674616,D,A,B,C,-2.3650861535229044,6.035937737821098,-45.41709109383064,E,C,45.95397394959202,D,C,0
Non-Veteran,M,76,21.274412574941515,71.83539208667169,B,B,E,C,54.13143457293829,47.88773814004916,45.60571442889012,A,A,34.83188903701853,A,D,0
Non-Veteran,Other,99,-54.28495984151669,-38.04024978629755,E,C,C,E,94.02220362885801,-41.1440551704431,221.3632553375526,B,A,-219.0878390702614,A,E,1
Non-Veteran,Non-binary,82,-5.443269545762058,24.086688520167367,D,A,A,A,-77.99096158992322,34.724015327693586,14.702241322151144,C,D,-5.110530689774025,B,E,1
Veteran,M,30,-22.164457651620026,102.0278084992015,B,C,B,E,-108.28105249509032,2.0066975470468913,-70.7295062644019,B,C,7.8735741864928555,C,B,0
Veteran,F,47,-117.05262945929613,110.8883242289208,C,C,D,B,136.4124041875203,23.825401032467145,32.446347443410744,C,B,0.006196614222472452,E,E,0
Veteran,Male,33,-96.18554131257206,141.76461311476552,E,C,E,C,-99.86380328689395,-41.53588219262404,11.673419984648579,B,C,-163.49422495984908,A,C,0
Yes,F,72,49.71475290405468,-21.7103689974793,B,D,E,B,25.18911455545082,68.4481521182013,-87.99639921677176,D,D,73.86191965900618,C,A,1
Yes,Non-binary,21,80.48945706193797,95.27880766552101,E,B,D,D,-102.78819261564487,-143.32740810923653,-108.23958090725449,A,D,54.71014240441336,D,C,1
Non-Veteran,Other,93,-154.01539309274594,64.92669384342308,B,C,C,B,258.8059693155157,70.60397367368377,12.693577615052584,C,A,-68.27288827376057,E,C,0
No,Other,82,-33.51329385699079,13.217631649826252,B,C,A,D,36.628083611226586,-82.5058033008662,-124.62202734847183,E,D,115.02562489461765,C,B,1
Veteran,F,69,54.09985714055128,99.18965047424267,E,E,E,A,-40.98241643957044,88.91522779557882,2.1551935651913565,E,E,152.08926823192564,C,D,1
No,Male,45,-29.686897884103953,-96.23422313647893,B,E,B,B,69.29667350037822,48.40403103161432,-162.13818695245837,C,E,75.55318974090645,B,C,1
Veteran,Female,67,-25.962809946529227,-3.5302195302007804,D,B,A,B,26.48821902374946,-47.77179888264247,-220.37063777732834,D,D,-162.54966390421913,E,E,1
Non-Veteran,Other,75,3.62843879730941,73.07255142576663,E,B,D,A,23.780552494566997,-19.15484711549311,264.28579862516204,D,E,-146.73878333541285,D,B,0
Non-Veteran,Male,40,-169.08218889137066,-96.36482319735572,B,C,B,C,-28.757564057471857,-137.49792480077843,27.2368825296068,B,E,-33.287498626509034,A,E,0
No,Female,64,-166.1988538213968,-40.196515794661416,B,B,D,B,35.1103358614153,-164.8831133622408,47.91580969320627,B,C,45.39397727656037,B,C,1
Veteran,Female,24,58.24762366669655,109.99970547368083,A,E,B,A,110.79986403371429,6.658884370335471,15.68576106718686,A,A,-15.978874519734681,C,C,1
No,Non-binary,66,79.30000881356409,95.26699238271013,A,B,D,B,-215.0580542723091,192.40164622140713,72.14579196534547,E,E,-1.371404754729474,B,B,1
Yes,Other,97,28.632296577507514,95.27064453856322,E,D,E,E,44.81495421887724,114.8268442608585,66.35829926302324,C,C,-253.93157042283812,C,E,0
Yes,Female,21,145.37063053230364,-186.92066501140135,B,B,E,B,-163.72353512637306,-122.20309846881423,131.35309960927393,B,B,62.99070285238989,B,C,1
Veteran,Female,61,130.44325974538577,24.885288183352277,C,B,B,A,-24.148969464687312,-4.039109553410795,-142.88874773307415,C,E,-16.93852549567354,A,B,0
Non-Veteran,Other,25,69.75318122695744,-58.90723483138457,D,E,D,C,52.057726145940244,-115.58988208125652,62.682375025332824,A,E,182.8894538731069,E,D,1
Veteran,Non-binary,27,73.7623378465602,113.36906063252003,B,A,B,E,-23.03327014762642,-17.392050926363314,21.360779001983126,A,E,43.12326889193562,D,B,0
Veteran,Non-binary,97,60.36885952414478,106.08512936512867,E,B,A,E,-157.16626786329937,13.330765191061777,158.74232996774674,A,D,72.06876192961941,D,B,1
No,Non-binary,61,36.45522220902663,-58.87430816922126,C,B,B,D,8.52973300164225,-137.84718887854072,-186.82507971843094,C,D,-10.92294512889079,A,D,1
Non-Veteran,Male,86,97.88304856425366,-124.30517556163612,A,B,B,A,32.3315095357335,-276.4523477822627,34.95264768067188,A,D,-80.71585593911182,E,B,0
