RACE,married,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
African American,Married,No,A,182.67199604226747,E,20.326134042646007,D,86.28844053213139,C,-6.892085347053237,1
African American,Single,Yes,C,-26.34882521222814,C,-24.526694843578067,C,80.14427188083508,D,12.329005873775642,0
African American,Divorced,Veteran,A,191.58986281870864,C,103.17912482545593,A,-199.99655737671583,C,-57.47621269633761,0
Black,Single,Yes,A,-47.08325629002581,D,0.4278105159328803,A,104.66729339029163,D,18.881017856473697,0
Other,Divorced,Veteran,D,34.17628314687997,D,22.635803886121842,E,70.61038584988133,B,-2.597195792588338,1
African American,Married,No,C,54.623472076050405,A,-135.77207597309217,B,103.78895377797441,E,103.9029004042382,1
Other,Divorced,No,D,134.87077951399695,A,-106.83879371378762,B,31.431328311578888,C,-68.0312564417006,0
White,Widowed,Veteran,E,151.2583657605966,B,-12.331892968236751,D,-156.43036092520063,D,-171.36088783060075,0
Black,Single,Non-Veteran,B,47.52101443629302,E,76.91928435033262,A,249.21822225364153,C,41.059426735281626,0
Asian,Widowed,No,A,20.431798980821313,A,30.991554032786606,E,41.04427130626528,E,-55.87147941809085,1
Hispanic,Divorced,Veteran,C,-189.74225029312245,A,-83.71093086141754,A,18.874376666574985,C,-65.95733860589716,0
Black,Single,Yes,C,-89.72964997012744,B,195.0025989384851,C,-105.63739276263486,A,148.10871867901255,0
Hispanic,Widowed,Yes,E,79.45231532726554,A,94.21814787911296,E,-110.02774939020084,D,1.1493828136644273,1
African American,Widowed,Veteran,D,17.116033753803368,E,-76.7794052883101,C,-200.44239657613386,D,137.49751150754457,0
Asian,Single,No,A,62.04591465996886,A,-30.224832861666233,D,-39.034027672700276,E,120.79625729594305,1
Asian,Single,Non-Veteran,D,214.10295247147454,B,-45.40668493436817,D,68.49146518477475,A,158.29711216934362,1
African American,Married,Veteran,C,-76.24265274024242,A,-72.67589211863927,B,-65.6447105240759,B,-26.050016334427205,1
Other,Divorced,Non-Veteran,E,-164.29527306833882,A,26.87166968191387,A,-108.8802648777565,B,-38.324200215186806,0
Other,Married,Non-Veteran,C,65.07179527865647,A,-148.9856673849751,A,-11.747298289175497,A,-75.7179809825726,0
Other,Single,Non-Veteran,A,155.88690463331568,E,-147.5434192282286,A,209.25844208926782,B,47.079907728411754,1
White,Divorced,No,E,-59.7318314924975,E,46.934804043565755,D,2.9922277066474394,C,-60.21201595489212,0
African American,Married,No,A,122.98402773966983,E,-23.662696103491886,E,-42.88274835390901,D,-137.93592095040245,0
African American,Single,Veteran,A,-8.724863060713203,E,51.42916137464773,B,92.1334301737557,A,-27.546133579655326,0
Other,Divorced,No,A,300.40826234441465,D,-164.0545206264839,C,-57.7626505352547,B,92.39688147926766,1
Other,Single,Yes,B,-117.93738264000424,A,6.063375021160081,A,-28.972967423203944,A,-102.80698887142674,0
White,Divorced,Non-Veteran,B,79.46136552798919,D,106.94858885327434,D,157.82776459780874,C,62.29752845771295,0
Asian,Divorced,Non-Veteran,E,16.841054420081704,C,-36.89075591314005,A,55.17165307977322,D,-31.958489647219512,1
Other,Divorced,Yes,C,37.9377688087975,B,43.688971335391855,B,-107.57655566619655,B,82.11098415035615,1
Other,Divorced,Yes,A,-170.1403476218229,B,20.43583555660984,A,97.7951050323675,D,132.08097214821905,0
Black,Married,Non-Veteran,C,-131.0713666314284,E,-54.03603684744462,D,-88.30515632919432,A,-19.91735818536788,1
Black,Single,Veteran,A,-31.059931872831857,D,-111.6753329538345,A,-36.56544416511225,D,-68.02371123393947,1
White,Married,Yes,A,-9.64635788381925,E,-10.199437899771832,A,-62.22121994257181,A,97.6745459182438,0
Hispanic,Widowed,Veteran,A,47.597593760405545,A,-74.0387827374653,A,75.69841706385033,D,-150.4357904377338,0
White,Single,Veteran,A,65.20310717477011,D,75.23449383912303,B,-8.262798912315041,C,20.02307097256445,0
Asian,Married,No,A,89.39803733876722,D,3.6150783085288096,B,-93.16046648256005,A,140.84006286529336,0
Black,Divorced,Non-Veteran,A,-25.086179218752818,A,94.61869210096708,B,124.14516838903407,D,26.304585214208604,0
Other,Married,Non-Veteran,C,147.99389159819546,E,-64.13834465905616,E,-118.4571850568674,B,3.5448086014866718,0
Other,Divorced,No,E,136.11034234165703,D,176.24734289298493,D,-43.62170676161675,C,55.64067356564952,1
African American,Divorced,Yes,D,25.30754624632984,E,-135.6916986753954,C,19.273325818611358,A,-241.35542063976172,1
White,Single,Non-Veteran,B,-64.29808406182238,C,278.38848232022923,D,-138.70440996346477,A,-57.192836810525996,0
Hispanic,Married,Non-Veteran,B,-94.73667181369079,E,50.02014199510029,B,65.56011723683193,E,13.480306151792606,1
Asian,Single,Veteran,E,35.41098934968827,D,32.58840503140933,D,-187.67232339388755,A,57.648213389873526,1
Hispanic,Widowed,No,B,63.38477560524785,E,-94.89736782049329,C,-112.68609870332489,B,72.40844488664005,0
Hispanic,Divorced,Non-Veteran,B,117.68309704211835,A,-62.02406288750086,C,-62.96165620775914,B,-147.13295101349456,1
White,Married,Veteran,B,13.840894389562003,D,-96.1848735863759,C,-93.82364265327956,E,10.728558035928105,0
Asian,Divorced,No,B,-4.1631965672747535,B,122.79096424482694,B,14.491776670143036,E,-26.41420463746971,1
White,Married,Non-Veteran,B,88.35589154916107,C,0.08101674746630043,A,-41.67459459529351,C,-169.32027858838748,0
Other,Divorced,Yes,A,-104.63172664611618,B,21.281234291959663,D,-19.038458947140022,E,-142.19479703783594,0
African American,Widowed,Veteran,B,-65.51481805516744,A,170.7247429626612,E,229.85864771666175,A,-11.634485677975938,1
Black,Single,No,B,37.38416144559208,E,-31.305042666054288,B,117.98945490774437,E,91.06087991541251,1
Black,Divorced,Yes,A,-48.4666890419482,E,-123.66376723605326,A,23.509395078955563,D,84.79719853991247,0
Hispanic,Divorced,Yes,C,36.05917920441939,E,150.21154415952668,B,25.990638062445342,A,-108.60839771972044,1
Black,Divorced,Non-Veteran,D,-140.75756629417938,A,-95.64649978415625,E,-57.86132309885451,B,-62.144433970473536,1
Hispanic,Widowed,Yes,C,83.09698444561106,B,53.642818492379426,B,98.89357822655424,A,-30.055989168308923,1
Hispanic,Widowed,No,A,121.92077120910622,A,-250.33511388731782,B,214.6606336000321,B,-57.4485711092562,0
Black,Widowed,Non-Veteran,C,-58.78600981468393,D,-211.97979126452094,B,-123.76491286961252,D,14.99630753472265,0
Other,Widowed,Non-Veteran,E,-95.33721776507932,B,121.19178538198712,A,-39.597989851648066,C,127.40771046588961,0
African American,Divorced,No,D,121.94482882251931,E,15.896161747179804,B,145.85080730073489,E,70.85688853496424,0
White,Married,Veteran,B,-43.01741267224203,E,38.842285028149085,A,71.89350903814253,B,-10.911203087038547,1
African American,Single,Non-Veteran,B,69.88636784088837,B,-48.60677592779761,D,-67.7503542990399,B,-32.18210833685794,0
Other,Single,Veteran,C,-145.96495233184405,D,3.1795794786229514,D,76.14830508259429,A,60.09809892893182,0
Black,Married,Yes,A,-135.48768583287628,C,8.966518066028955,C,-151.15380373519454,B,-38.775200634192295,1
Black,Widowed,Non-Veteran,A,-35.40562830676118,D,67.39315354544661,D,-116.92689497873732,C,-87.02383965472501,1
White,Widowed,Non-Veteran,C,-44.56855047159914,C,22.678918468666403,E,-12.278464759682315,B,70.56555551791513,1
Other,Married,Non-Veteran,E,60.49960315498987,A,-135.69236170848086,C,-54.73325449062578,A,99.583981749993,1
African American,Single,Yes,B,-45.46647409442793,A,-69.4685079211926,B,-118.00961116445909,C,-27.536184496691785,0
Black,Married,No,C,-161.55528607095582,C,132.38814856158632,A,25.51945225296795,C,37.99317573231828,1
Hispanic,Divorced,Yes,C,-31.556003070399136,B,91.58691875070342,B,-61.875008553268664,E,-147.610949538064,1
White,Married,Yes,B,-21.307304418100326,C,-125.73756578715754,B,-117.48217949229863,C,8.698539790286734,0
White,Divorced,Veteran,B,13.54750418979691,B,-60.90957393918552,A,127.73976787175465,C,120.88032456849957,1
Other,Single,Non-Veteran,D,-107.29966181439896,B,-0.34039263765583166,A,113.8271817885596,B,-14.643091111085074,1
Hispanic,Divorced,Non-Veteran,C,21.02236582621964,E,-116.98850857351104,E,72.08220429596693,E,92.57931181920549,1
Other,Single,Non-Veteran,C,-23.363900540552347,A,110.1100090498349,A,-77.60421945369029,E,102.37876384974433,1
Hispanic,Widowed,Non-Veteran,E,18.649678437403587,A,-220.12742978124672,C,-6.828705154073651,A,-116.21466585688643,1
Other,Widowed,Yes,A,43.37969757238621,E,-47.846072199464864,B,-21.752912225062722,D,124.34358021661032,0
Black,Widowed,No,E,202.2956370919787,A,-105.72750086902276,C,41.82350693029904,B,-171.62012614945058,0
White,Married,Non-Veteran,B,-135.8205303598283,B,-57.67468021302234,C,6.920767628974122,D,-32.701361819120294,1
African American,Married,No,B,53.97989990560846,C,-135.6966882839271,E,6.118856402628594,C,-106.63488333278508,1
Other,Married,No,B,127.85423019235583,B,-41.30600467102251,A,199.2788467181377,E,170.24576373554714,1
Asian,Married,Yes,D,-117.08558530524292,B,38.981018371951635,E,-68.23988780998003,D,-30.031609289995625,1
White,Single,Veteran,A,-2.1419671168973595,E,102.85546522781588,B,-97.22506135663133,E,31.61901234425105,1
Other,Divorced,Non-Veteran,D,140.04065192881237,B,76.0998979686361,E,95.64353262479753,C,-44.28157858013003,0
Hispanic,Divorced,Non-Veteran,A,-7.976266313937275,A,172.01987117859483,E,-71.23553340131139,B,-114.97427630772042,1
Black,Divorced,Non-Veteran,B,-56.51966140186872,D,-55.6763635583041,B,131.5582962440826,B,-66.47883471694493,0
Hispanic,Widowed,Veteran,D,-176.06234086726158,C,50.34726832258888,C,-46.59658965311327,C,10.811229363624127,0
African American,Widowed,Non-Veteran,C,-105.12055570344994,E,84.03768322570454,D,101.92058816272595,E,-70.38461348226926,1
White,Married,Yes,D,26.82139552704389,E,97.52589684120501,A,-17.40075074043382,C,88.89705959089406,1
Other,Widowed,Yes,C,84.4456554472587,D,47.52641773508384,D,-61.55006668586521,B,-103.68081799743707,0
White,Single,Yes,D,94.41350232303455,D,-99.98881616020955,A,116.19116548910169,B,-141.3780143846608,0
Other,Single,Yes,A,-115.40004499199937,D,-124.01721895698736,A,-122.5466509592883,C,28.023167687724616,0
African American,Single,Yes,D,112.90879916810093,E,-123.72799017327904,B,-131.4560108331092,E,-89.3567623319098,1
African American,Married,Yes,A,111.27104576067535,A,29.0773527233066,A,-224.08697829519903,B,-33.63398336532404,0
White,Divorced,Yes,C,-40.26853709925557,B,207.51229930157544,E,-46.137984008025704,B,92.39334027298935,0
Black,Divorced,Non-Veteran,A,-59.22888726493674,E,63.24957619888367,C,30.515318475834906,E,136.84437377424663,0
African American,Single,Veteran,A,-48.79989474983189,D,-114.14177461450423,E,118.59849305474862,E,-60.042363627787154,0
Asian,Single,Veteran,E,-100.59537309748812,E,-80.73643989773068,A,-25.545945539122094,B,-120.01882342283146,0
Asian,Single,No,C,-68.55334037396031,C,-5.570127746008654,D,64.76657324500542,B,83.99119347028214,1
Asian,Single,No,A,-257.49436936359285,B,-38.44400888296817,D,-169.4634014730182,D,-141.96280121716674,0
Hispanic,Married,Veteran,A,-26.42580363695973,B,-52.59858711206347,D,21.47006511143184,D,-23.840370421854228,1
White,Married,No,D,-99.83133025950754,A,-105.09091855824366,C,97.91656605958659,E,53.41421254778085,1
Asian,Widowed,No,D,-65.29910472612633,A,70.38719778372605,D,54.677175019775746,A,189.64307520471243,0
Other,Married,Yes,B,9.141190259620906,C,117.46556938049166,C,-128.5409563467511,D,-21.67493667620097,0
Asian,Divorced,No,A,-206.24646050865235,C,17.788412277652917,A,-40.07953248790985,A,54.046285954577634,1
Hispanic,Divorced,Non-Veteran,D,147.503847681481,E,11.682119220817631,E,3.64422226145024,D,13.716388203633304,1
Asian,Single,No,A,61.869050667183835,D,-109.08631074231235,C,138.10632165205422,A,55.06013154144195,0
Hispanic,Single,Yes,A,62.109872897941784,D,171.47126210224462,D,-61.504423401776556,A,82.07339800534199,1
Other,Divorced,Veteran,E,149.08704758420222,A,208.2916327673233,E,162.92567252342315,C,-80.95470544516252,1
White,Widowed,Veteran,A,34.63555029006361,A,42.389301308379416,D,85.33699847852345,D,39.35696951742141,1
White,Divorced,Veteran,B,14.319105644724624,A,76.57097659943474,B,-67.26161561930081,D,98.94654591972142,1
African American,Married,No,D,-59.90452733184455,C,-130.93943550314302,C,18.802097873941374,B,35.43354122021255,0
Asian,Single,Non-Veteran,A,-123.83059123064608,D,179.47140586746767,D,-99.65670454112788,A,39.73185297921455,1
Black,Divorced,No,B,-4.407305969166988,E,100.86640168174554,B,78.12190925077432,C,52.27093508240497,1
Black,Married,Non-Veteran,E,-62.35559900615969,D,34.72912967790804,C,72.32282056336248,C,192.20125466805658,1
African American,Married,Non-Veteran,B,-76.24281134735548,B,-15.985040456432111,B,-58.935759889510344,B,139.5747408862987,1
Black,Divorced,Yes,C,-85.16236211651595,B,-145.64487612011104,C,-33.19841419019337,A,78.32849502812313,0
African American,Married,Non-Veteran,B,6.439951474636193,A,-88.23546384856863,A,-72.5739869237779,C,69.95320237237159,1
Other,Divorced,No,C,65.83265043296576,C,50.44364809537273,A,-105.42702287491143,A,175.42282506465457,0
White,Single,No,B,192.10342237667064,A,-130.57803036706088,A,46.43348118281331,A,-21.72297831794532,1
Asian,Widowed,No,D,-30.81859103554359,D,76.8134501485822,E,-32.542612339470246,A,-83.88649498352913,0
Asian,Divorced,Yes,A,-68.3172622102869,B,-117.74414990571849,C,109.68022778342541,D,-116.93562793199061,0
Other,Married,Non-Veteran,A,120.68528058404027,A,146.05094168183703,E,20.18177546545041,A,16.01884938819381,1
Asian,Married,Yes,A,0.3255151195891609,D,82.26431702396752,E,-13.765273668684047,A,-234.85965013187035,1
Black,Divorced,Yes,A,-47.98343913851678,B,176.69791720504236,B,49.59677473321451,E,-84.06319125019627,0
Hispanic,Divorced,Veteran,E,-22.52578028947141,E,18.67179087559276,A,1.8488844394302335,E,12.591517359692023,1
Hispanic,Divorced,Veteran,E,-134.81950864677776,C,-102.58047059423436,C,62.3935854159856,A,-125.26183078698847,1
White,Widowed,No,C,-91.27584346716002,A,51.9298661385163,D,-19.90200657288686,B,-36.00635485184244,1
Black,Widowed,No,E,-130.30767243529425,B,102.40447945549343,C,-30.465733256657558,A,78.68297808405961,0
Hispanic,Single,No,E,69.30826556701788,A,126.68103825347237,E,-121.06165404377747,C,-20.44846371608892,1
Asian,Divorced,Yes,E,-112.32742580101132,D,-28.524628463402475,D,-28.631098532963705,A,62.46756033698379,1
White,Married,Non-Veteran,E,14.49928632031065,A,-63.57422383843738,C,-45.89558233145334,B,20.84941751727447,1
Asian,Widowed,Veteran,D,13.998328382008548,E,98.4389832959168,E,-40.6000472675988,E,198.41290039145315,0
Other,Divorced,Veteran,C,4.122524914821685,B,19.66056006678214,A,5.910555314672936,D,14.42403384820255,0
Asian,Widowed,Yes,C,82.05148581545984,E,57.36891674085205,D,37.75689079515638,C,24.23432842438403,1
African American,Married,Veteran,C,0.09947658301491728,C,-83.3585832254885,D,-27.34657089614129,C,46.3255247195114,0
Hispanic,Single,No,D,137.74072894064764,D,96.571687827113,C,37.074361833663325,E,-3.3141020965560797,0
Asian,Divorced,No,E,-41.774601482705684,B,-11.16913879243835,A,-60.70260307824233,E,90.02596864584321,0
Black,Widowed,Non-Veteran,B,-84.85549660878442,E,-131.50163202826744,A,44.80312755560373,B,-94.54954475715209,0
Black,Married,Non-Veteran,E,65.3902318091636,D,18.978622415511,D,-9.280618036477478,E,40.51711741315714,1
Asian,Married,Yes,D,-235.21927642679353,A,-24.54010182484885,B,30.353387311576302,B,97.32231591650738,0
White,Divorced,Yes,E,29.64089616414324,C,215.5154111925204,A,51.42426516029243,A,-153.88989136597536,1
Black,Widowed,Non-Veteran,E,-17.422581624852356,C,-81.1162587351505,D,156.1328528009282,A,-15.329053292586456,0
Asian,Married,Veteran,D,-78.90184612816917,A,78.91203643231728,A,47.61745414643176,B,152.8516881533019,0
Asian,Single,No,C,-5.287985621921373,C,-27.59076326542569,D,-38.73955195371525,E,245.52603098375806,1
Asian,Married,Non-Veteran,C,-109.47486285559853,D,36.1189077091535,A,-232.6857450546986,A,122.67012905255415,1
Hispanic,Married,Veteran,E,-94.57360962497829,C,30.837520957593085,E,-164.54060896526792,C,-29.767359262975862,1
Other,Widowed,No,C,-19.90304142367767,E,-191.54432106704184,C,-17.527306256332015,B,73.08803273806508,1
Other,Divorced,Veteran,B,90.52582370471262,E,-131.54659767060195,A,59.445160236282945,C,13.778423984427207,0
Asian,Single,Yes,D,-198.0479016469704,B,129.86816795190887,E,21.752301882709478,B,110.41949093050245,0
Asian,Widowed,Yes,B,-49.00700348722725,D,76.73545525857884,E,129.2822002055273,A,72.3917102538056,1
White,Married,Yes,E,-185.0845756801962,E,-73.38575383189011,C,-129.20017537784216,D,6.069980938511166,0
Asian,Widowed,No,E,-56.91642091150264,C,-72.35773001274075,A,-72.32730833494631,E,-54.544180226643945,0
Other,Divorced,No,A,136.35389526165835,E,94.75637575802944,B,-32.50023328503281,B,-90.54924896101087,1
White,Divorced,Yes,A,-50.98913613751429,D,-54.458874462184404,B,-89.11875056206098,C,-85.73604749692892,0
Other,Single,Veteran,E,40.581026000529725,A,15.692203565199703,A,-96.1605810517862,D,-75.76444598613126,0
Black,Divorced,Non-Veteran,D,26.430939458888286,B,171.2155710479286,A,-2.6204625093545433,C,47.77638112797125,0
Black,Single,No,A,-13.754559058500181,A,25.378685286289336,B,93.84417130361317,A,45.02108868675989,1
African American,Married,No,B,-82.67052445620737,C,30.946584210297186,D,-30.182230718569325,D,115.95449818942143,1
Asian,Widowed,Yes,C,149.29332852176483,E,63.560899175352105,E,-9.799563055310385,A,-35.98496284602563,1
Hispanic,Widowed,No,E,-44.64255737626937,A,213.01211690104105,C,-22.390404933083303,E,-19.91061446476573,1
Other,Married,Yes,B,-88.73107076487199,A,68.07840327173747,C,41.58288571972701,D,-75.61953590784762,0
Black,Single,No,B,43.283256091972966,E,-65.36208618943216,B,4.299927275379447,B,129.20109493955815,1
White,Divorced,Non-Veteran,C,69.92458522466953,A,-208.45156886783997,C,116.03056317793762,D,45.64057976731003,1
White,Married,No,B,12.18007034072575,D,-123.775870957429,A,-31.65414017440753,E,27.090391268202872,0
African American,Married,Non-Veteran,E,198.31558082708196,A,155.06580628998108,C,-11.07211331228484,B,-52.07061992481471,0
Other,Widowed,Non-Veteran,D,69.26239719655321,C,-145.44357162845213,B,33.898610623363304,E,10.132454978901395,1
African American,Single,Non-Veteran,C,29.304231651373836,D,84.53056333942959,E,-135.9490628318258,B,-110.43166546870778,0
Hispanic,Single,No,B,-118.70176640297888,D,87.88735900560778,D,-65.41084768541306,C,166.6029103783732,1
White,Single,Yes,E,23.65395698490609,D,-190.8370263734413,A,-38.46238063791427,B,-76.41876863319699,1
