veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Yes,B,-25.12097820333729,-89.1550604958671,137.70179459256002,E,E,10.55924435078218,C,D,E,E,-27.628250120844793,E,1
Non-Veteran,E,159.18095860168108,-16.7078167860456,129.05254681314676,E,E,-82.31238957146957,B,E,A,E,111.8214015453595,C,1
Yes,C,-114.12289791518369,-131.95326094700593,89.25493771786314,C,C,-70.61490878222314,E,E,D,E,49.785267981360995,E,0
Non-Veteran,E,-35.74613912232331,52.55140614080336,24.752376223693204,B,E,-201.8574563433813,E,D,D,B,75.39583728854097,E,1
Veteran,C,-89.16785354508487,-137.15641329214628,-123.34285143611147,E,C,-155.9750894644357,A,A,C,B,-130.52592407015572,A,1
Yes,C,-42.36426883656742,35.66000363694701,-170.01693085937976,A,A,-198.96133591111163,B,E,A,C,220.44821508697137,D,1
Veteran,E,-244.42327958206937,-91.26327155061159,89.04177363629819,B,B,95.3967134573275,B,C,B,C,45.17774351570273,B,0
Veteran,C,235.94724367082947,53.57980052379124,-18.2121516398757,D,A,68.66539888553923,B,B,A,E,-20.058448881513645,E,0
Non-Veteran,E,-42.560491496997265,62.079894926123934,6.322325121245341,B,C,-42.909645045210624,D,A,B,B,34.75645332895584,D,0
Yes,B,125.11854352315524,-20.64303709172886,-77.90516279072807,C,D,24.63786338764039,D,E,C,A,80.64187769428895,E,1
No,E,-84.4504668562303,128.81681816953545,-68.46933590804547,E,E,21.057573896710142,B,B,D,D,11.804332355751205,D,1
No,D,119.56603645251332,-170.06200161076356,31.51242242715986,A,A,-154.7712129540686,A,A,E,E,33.69558953702229,A,1
Yes,C,12.588975626380838,162.09720858387996,19.103208501408947,D,D,23.153554326351475,E,A,D,C,188.6761887585754,B,1
Yes,B,-31.816705388679,-236.81139651643258,-123.33349186797429,C,D,146.3380554081601,D,A,E,D,-17.985814361249368,A,1
Veteran,C,158.49603751318756,-34.172819292320426,-9.612041639940145,B,A,90.35363154089461,D,D,E,A,-49.90178433158615,B,1
No,B,-82.6731262102535,-73.13540303883677,-13.3821998349208,E,B,118.75945253608029,A,E,D,C,-105.32980181230853,B,0
Yes,A,-50.91683494537499,-135.96024107943296,-95.22247115528923,A,A,-172.08554962135972,E,D,D,E,50.12458797577237,B,1
No,D,38.33961689192121,7.150777135009504,202.23237767179555,B,C,57.98098520421129,E,A,D,E,37.283635770094264,E,0
Non-Veteran,B,42.237666371056385,64.18002396628147,12.570004406242932,E,C,-42.36936369774592,B,B,A,A,-62.82199042470723,D,0
Yes,D,-157.23363931348786,-148.8178369782642,-77.31453276538929,A,A,-3.8988641025626087,C,A,E,C,8.842101621189984,C,0
Non-Veteran,C,-18.806011041758325,-56.92056747872994,206.0847352244661,C,B,-10.917972587977287,B,D,D,E,-3.2809860696955693,A,1
Non-Veteran,B,-7.451406933270979,80.6352846022994,212.97492674608426,A,C,64.66604920897963,B,A,E,C,30.841564861835568,C,1
No,C,46.12603819447244,-53.32437131530601,-28.729263020075706,A,D,5.546552374206761,B,A,B,D,-116.83484574685825,B,1
Yes,C,-98.30635464778939,42.47329647690009,-107.06873566288321,E,A,-54.591844568547465,C,A,C,E,137.73137160575283,D,1
No,D,261.61794439530337,115.8439196664238,-26.83131352067752,B,E,0.27585433268288023,A,A,B,E,-29.04060940271163,A,0
No,A,182.9973269719914,103.08217520424463,-72.23383927403766,D,E,11.565268212427087,E,C,E,C,93.27861215081569,D,1
Non-Veteran,C,23.143906404827483,-143.21577710985022,27.58831856547181,A,A,151.43970938255146,A,E,E,A,-195.4436370158406,A,1
No,B,-85.12727590402868,-102.61423084756238,-40.50770764262296,A,C,-10.790233934356976,A,E,E,A,-80.16633815709957,A,1
No,C,-63.63301056948387,119.28533653594184,-51.97597881975937,D,C,12.474917305215035,D,C,A,A,27.886339695571817,A,0
No,E,-4.1552573504558366,-77.88365162727574,129.36165146903218,D,A,60.28272493557698,B,E,E,A,65.19764733165997,B,0
Yes,A,-188.58199583002013,-157.1675628451882,125.7906616809416,C,A,44.78448706980313,A,C,A,E,35.298313167980325,D,0
Non-Veteran,B,-52.35556164668361,-141.0337244599218,60.01991127995453,C,A,-149.21126191718926,C,E,C,C,102.75080855024439,C,0
No,A,61.43163784994955,202.16752111524627,39.899893814981155,C,D,30.95375791376797,A,A,E,D,158.8309708426326,A,1
Non-Veteran,A,70.80634413335639,-74.01687556268209,-10.006122406359411,A,E,-12.5440109634077,B,D,B,A,-234.79675721200638,C,1
Yes,D,46.38563668098688,70.28937919125559,2.1955242120988387,C,C,68.31282924540987,E,B,C,A,62.851900362066836,D,1
Veteran,C,-56.33004272419875,-68.76433438239962,111.07357679177782,C,D,242.82143524775339,D,A,E,E,-106.36165118874774,B,0
No,D,-118.38762826334224,41.64872422248563,195.17581633911803,E,C,13.253763043745495,E,A,D,C,68.37384490151486,B,0
No,B,-13.693331729359937,-167.37758482033652,8.085202064340685,D,E,3.740207854969211,C,B,A,D,130.4258542577999,B,1
No,B,-107.43484593144177,60.445261593994715,-15.167809204384957,A,E,-149.56951931611243,C,E,B,D,-251.05286376389176,E,1
Veteran,C,122.51814192502243,28.45392252835333,37.393364990463816,A,A,-111.46982874825476,D,C,E,B,-95.08396173735582,A,1
Non-Veteran,A,158.41920499022137,91.28111112556064,-97.72014768139894,E,D,-32.15073757691875,B,E,B,C,-70.25066315967604,C,1
Non-Veteran,C,-15.431585194508045,-4.713697342727902,-158.66483994694406,A,A,165.02901590028864,B,A,B,C,-159.69950810662147,C,0
Non-Veteran,A,42.95671683167728,96.41190177963001,79.69420959812949,B,C,74.84468677261452,B,B,E,E,133.78846200236507,A,1
Veteran,A,113.5038375571024,56.20506842821699,-125.90567861874572,D,C,-15.929102240538162,C,A,A,D,49.840374552458236,C,1
Yes,B,-35.83350287909537,8.608296296314574,-72.61562708931386,A,C,-140.81385031615363,A,E,D,D,-7.14504065018331,D,0
Yes,E,-98.97889974149376,96.21264749159229,-27.40121435952499,E,D,149.39458706692213,C,D,D,B,-26.311464805767272,C,0
Yes,B,-54.09132768491638,52.49948533833955,54.590052971985244,C,A,70.89733427205366,D,E,C,D,120.8127587265011,D,1
No,C,-26.327426490615224,111.15631089024727,-7.670213524449696,C,E,-14.541319321310302,C,B,D,C,146.70869283675486,B,0
Yes,E,-26.468023789064897,-41.85403218179256,84.59399252239636,D,B,-149.34337468057643,A,E,B,D,21.669903282512646,C,0
No,D,41.70201553779589,-39.8937162861625,19.54246513188242,D,C,35.41472314274025,D,E,D,C,36.52551109332774,B,0
Non-Veteran,B,61.55743918446189,6.42522702300325,-10.518838858157471,A,D,-32.59478702091032,C,C,B,C,58.01208693046317,D,1
Non-Veteran,C,-99.41692958532406,52.14285174389809,-53.63862552162411,C,E,-8.06266864113528,A,B,C,E,16.249323586665803,B,0
Non-Veteran,E,10.128496603302619,-53.231026764476916,-20.152508415061064,A,A,46.47506428344526,A,E,D,A,-84.66140249962514,B,0
Veteran,B,29.6023496065103,87.62214046689806,51.09553681393149,C,A,219.78655366906588,E,A,D,E,-32.167718304702134,B,0
Yes,D,-13.479483774835257,-157.45788563177587,134.0344751400592,B,A,-45.153621336835265,A,C,B,C,-77.76640889649153,C,0
Yes,C,-19.918642962760437,-70.65581001956788,10.757107652609443,C,B,26.145664953677233,C,D,A,D,-24.665976731129707,B,1
No,D,-127.6487404771224,-4.420952115880681,-100.19031976909716,E,C,39.69766613322988,D,C,A,E,127.90645821778284,A,0
Yes,E,-52.162392915157994,-69.39682800916682,31.654514261903493,E,C,-121.38053906704482,D,C,B,A,28.444519200510253,C,1
No,E,63.601968753175356,-92.75541008804537,74.24018745125802,D,E,-168.15173005037536,C,A,E,E,-89.60406784712494,E,1
Veteran,D,-151.74266617248296,92.82816732554998,33.73275934787968,B,D,-96.79573476089192,E,D,B,E,98.46188547288816,B,0
Yes,C,73.50854897644467,-200.91211758157894,-176.4329627343462,C,A,-28.976723436250694,B,B,E,A,-50.11377382597097,A,0
Yes,D,-34.445051422925665,87.14079429424062,101.60197937970183,C,B,-16.505250607059356,D,C,E,C,41.69212525729725,A,0
Non-Veteran,C,-11.425967032239425,-19.411894798243683,11.640995930462692,C,E,-63.866341388542835,B,A,A,A,81.77572687229916,D,0
No,C,126.21215214954162,17.502750764070193,-94.83300497722476,E,D,-83.66527024852111,E,D,E,B,8.270088951262046,B,1
Yes,C,-17.141442084536052,-88.0872420383714,188.87070072823755,C,D,-152.6674209944643,C,C,E,E,163.71313867329167,D,1
Yes,B,172.87194679380153,53.80299504389075,-94.06298863443965,C,C,154.7622964497605,C,C,D,E,-1.0439047603474252,D,1
Non-Veteran,E,-138.63237384563885,-41.29424796256588,-111.38516247987498,D,D,48.64562576156592,B,A,E,C,-6.573921324363682,E,0
No,B,-92.7254750275929,161.11187954079145,-40.66678401241883,D,D,143.4332711413469,A,E,D,A,-119.90510175676224,D,0
Yes,E,111.51923153942525,11.25596210085305,-112.37178632260884,D,D,-74.0301876969199,D,D,A,A,43.53531312532101,A,0
Non-Veteran,D,15.896788389892757,58.38902457629509,122.43402913632424,B,D,92.20921985005513,E,D,E,A,5.072587275909153,E,1
Veteran,E,-3.7839591085104827,-1.5857827550781018,16.19386010899893,E,C,-259.4623922807583,C,B,C,E,20.162558528097282,D,0
Non-Veteran,D,69.00748529239827,39.873290575361914,169.41420664665176,E,C,205.48975750048703,A,A,A,E,-56.724873356101504,D,1
Veteran,A,55.18853847784266,168.51860985581536,18.281249203564105,D,E,-17.359255474222568,E,A,E,C,54.442510770477526,E,1
Veteran,D,-110.0752668601265,48.07969980938428,-37.44954778982231,C,A,-32.72804338007491,C,A,A,A,-70.3870894531622,C,1
No,D,139.12559021558963,141.44972749969904,-12.348643051017346,A,E,-128.09396093293407,C,A,A,D,-2.8973752450592265,A,1
Veteran,E,4.568957006089528,-25.487964967309967,86.6741847699441,D,B,158.70552403634173,E,D,D,C,-27.991052588966,D,0
Veteran,D,-4.828705229348565,-19.812026328190317,10.270586489792432,C,E,54.78742623577223,C,D,A,D,87.3792944446567,B,1
No,B,135.56080141340183,-2.519127968598647,-178.68445907023107,A,C,87.62465824945367,E,B,A,C,193.04636448495145,A,1
Veteran,B,53.392182719546554,22.03320910409145,-15.20102940487846,C,A,-57.0923833642478,B,E,B,D,-21.826571499316707,E,0
Yes,D,-24.643691104830204,108.10095214138549,-23.701524440481123,E,E,-142.0823791245448,B,D,D,E,54.0927890828263,A,1
Yes,D,-303.99679634626466,9.36197110057886,-203.24698028226803,B,D,132.6557849836843,C,A,A,A,-149.63283962045287,A,0
Non-Veteran,D,136.60602539697175,-13.050785472990562,-103.44207013800619,D,C,-53.291935404975355,C,A,D,E,135.73565678730282,A,1
Non-Veteran,A,48.47971876458332,127.8254326105898,-24.52172375675804,C,D,52.55978337273268,B,B,C,B,-2.8543439277205493,C,1
Veteran,A,-156.3624874823834,-15.33088634364391,38.941424804642175,D,E,-40.91225582334563,B,B,E,C,63.54586046923691,D,0
Non-Veteran,D,70.49437682133869,-86.33736401532907,45.12830223177808,A,B,82.53680410420021,C,E,E,D,-65.16245016445502,E,0
Non-Veteran,D,39.20242774270823,-25.484576134777498,196.74297454971662,E,C,37.53177606541206,C,A,E,C,-50.70595539284236,E,1
No,C,-113.40365356651942,162.23604995887538,-69.30297978564496,C,D,-98.2932005556191,E,C,B,A,27.314523546935,B,0
Yes,D,-253.2983526676117,53.13101193347563,41.00343808644145,B,A,18.915084071656565,C,C,B,E,161.90192429911497,C,1
Yes,B,-129.00663731917123,-105.17729599594891,-70.18360918892184,E,E,152.40727995439505,E,C,E,E,-111.03849463697411,C,0
Veteran,E,-124.52765620907877,207.75883274816493,157.73207549636626,D,B,102.53353750516274,A,E,D,A,-91.53118885586358,D,1
No,D,-60.24807400233464,124.24369330648399,155.88280295636167,B,B,34.88151716320018,D,E,D,E,-119.46109445977562,C,1
Veteran,C,-138.06549199988194,-83.10740864278604,-196.35338025040167,B,A,94.89547768235401,D,B,B,A,148.28690392575444,D,0
Non-Veteran,C,116.48613222377226,-114.35194978042338,2.3327884311774385,B,C,51.58043666201135,E,B,B,A,9.68352512401393,D,1
Yes,B,-35.6232326721213,127.28157601538994,-23.496909038588964,B,E,51.556916667120234,C,E,E,A,195.53644999959107,D,0
Veteran,E,37.82024959505492,-6.080010176162232,-128.75274785727896,C,B,11.169142660573437,D,B,B,C,14.155437909338838,D,1
No,B,-29.64945327984512,81.29143313518743,-83.38391267977272,A,D,-72.44182697112716,C,C,C,E,-4.678343008384326,E,0
No,C,10.85322989791131,-230.4574658774853,-48.33672648851996,D,E,-0.8146706477001353,A,C,D,C,46.65179881957833,A,1
No,B,-78.62163928923667,-84.79647943115627,110.09247135276314,C,B,-242.81614306340305,D,D,D,B,90.67496722487725,A,1
Veteran,B,76.98572866281472,-78.14864196252158,-113.59980295975735,C,D,101.52260583999929,B,E,C,B,-9.215226175122787,B,0
Non-Veteran,A,59.209116089168866,-53.20214884897177,7.2479293694028,C,E,-41.88162127253439,B,B,E,D,-254.81535316130817,C,0
Veteran,D,127.59961411242477,178.27173980764562,-26.791608999743175,E,E,-66.93828340220128,E,B,C,C,-116.23944902034027,C,1
Yes,B,142.78039152488836,122.19203381557668,-177.58598340474174,E,D,-42.60086443519701,B,A,C,B,98.62978676129107,A,1
Non-Veteran,A,41.05386771018168,103.38359299947723,131.39082283844834,A,A,98.1601520813003,E,B,B,A,243.96650248721693,C,1
Veteran,D,-39.907030838358374,-37.07975246254099,-19.269970947905627,E,D,-59.63253137782597,B,D,A,E,-41.72706231980074,D,1
No,D,-169.38014602226156,-157.71378794697645,-12.273093979633193,B,B,-63.71896784909573,E,A,D,A,-172.16891716733923,C,0
Yes,E,52.7827100936299,-21.726938475581903,81.026230667746,A,D,59.671753064470664,B,C,B,E,47.55479464591899,C,0
No,E,19.892569581651834,27.24889740468395,-36.76916830242965,E,A,18.493381286165388,D,E,E,A,61.63833863945373,B,1
Non-Veteran,D,86.18366743217848,99.74164269722003,80.35031326048261,B,B,-79.9232027762307,C,D,A,D,-62.34822665047489,A,0
Veteran,B,0.5129599173573333,-78.4466002228649,-31.267989651630362,E,E,-13.064686484741724,C,A,D,C,52.915985048148706,D,1
No,D,-83.20354504055706,46.51327254558421,117.50771635545816,E,C,11.240068802583693,B,B,A,A,-44.51276745127048,D,0
Veteran,B,-129.79609267731212,3.2416417678783533,-0.22696215890053503,C,A,92.17349295942518,A,E,B,D,2.6564062448434367,C,0
No,A,-55.201859981301396,-70.99525385989082,2.377457674326339,E,B,-58.82254339389359,E,C,C,D,34.20664917694863,C,0
Yes,E,-58.00917058370463,152.04678533734628,-271.7584980133116,B,E,85.45470619620222,E,D,A,C,-79.67911529892356,E,0
Veteran,D,199.3578610245871,119.98836034484273,41.566653598118926,E,E,-93.53877505949484,E,E,C,B,27.415331304825113,B,1
Non-Veteran,C,17.50493130115721,80.59537859853145,199.57168674987443,A,B,-35.21212699635199,E,D,B,A,-35.13387667136449,A,1
No,B,9.180972219010359,-103.7631559619917,35.931674760214825,D,B,106.53746135877039,A,B,C,A,-11.198056254753034,C,0
Veteran,C,44.30099587856229,-231.90557087446226,83.91137867188851,D,B,99.35316221463604,C,C,A,D,-106.40597060221704,C,0
Yes,D,40.421086391333496,-5.913360930316075,57.31983462765721,A,E,60.45495086645032,B,B,C,E,63.80814212324272,B,0
Veteran,C,-10.3256064584866,-37.38863624760413,22.60300971792973,C,B,122.38787613946032,A,C,D,C,28.837871829240285,A,0
Veteran,E,174.4687670389993,-22.29236208631159,0.27095478124299016,C,E,-210.92753828615628,B,E,A,C,-139.777299943433,B,0
Non-Veteran,D,-13.436022311501663,-141.18579937318648,142.78250106906674,E,A,26.813597219212692,D,A,D,D,-18.335684053761835,E,0
No,E,-75.28787939567712,-92.29074285235679,26.50144015174416,B,E,70.05203290302278,A,D,D,E,147.88398114997077,D,1
Non-Veteran,D,160.06726405295078,15.057446466498565,-69.2794635645437,B,D,-32.52557276557626,A,C,C,C,56.456335118364024,B,1
Veteran,D,121.91355044120505,61.52421503165305,-46.014383128964184,D,C,-8.972398855376907,E,C,D,B,-161.71560819402714,C,1
Veteran,D,23.183735478083662,12.262314853480452,-126.7822251927308,A,D,-39.310759881392734,C,B,E,C,-126.31474883061901,A,0
Yes,B,-185.69904298127238,2.9280611888402706,-5.124554046167094,B,B,36.47538552991583,A,B,C,A,-13.579555575221017,B,1
Non-Veteran,A,-4.342482832101713,-67.40458319970921,-3.3407242312500287,A,E,-56.94021194226537,E,D,E,C,-24.775213796507995,A,1
No,B,118.83410917589889,44.899650143833156,301.75061240444296,C,B,-61.643840671330906,A,C,E,B,-148.75981100107413,E,1
No,E,218.6130097194341,29.735221189243095,-289.7282135454695,B,B,-30.832393106331637,B,B,C,B,-46.63020845169738,B,0
Non-Veteran,E,-88.91082518008527,49.6827684169319,-22.67732732865123,E,B,122.1314455563234,A,B,C,E,-120.00077990661131,E,0
Non-Veteran,D,71.46723015525775,90.95371464953513,-95.14447297746862,A,D,-1.292040424499964,D,D,D,B,113.79288774064062,D,1
Veteran,A,154.05894668925188,-49.123234645688534,30.25849272972187,C,D,314.35736861471605,E,B,C,E,15.508232144103903,E,0
No,C,226.81045996909194,-103.46739629956207,-3.693920326779846,C,C,68.8325775694672,A,C,B,A,-75.69126915769549,A,1
Non-Veteran,E,-145.2482722259498,35.623390601092,-26.300467302877546,A,D,66.41194049267173,E,B,E,B,40.224725496599426,A,0
No,B,91.4486950379123,-78.03875240981498,145.20568683694486,B,C,-51.73115225286199,C,A,C,D,-205.3602460165218,A,1
Yes,A,-48.71622508615211,6.069044934938872,-7.410488020429964,E,A,-170.32518963066917,C,A,B,D,-41.53965518627989,A,0
Veteran,C,-74.25126568266161,33.08121911075795,-73.78239920479243,E,D,102.56451226111551,E,A,D,A,-29.281172242856606,D,0
Yes,A,27.340841609672868,-25.055931027793697,119.33891847436043,C,D,122.75239174790535,B,A,A,B,-166.7249230611071,A,1
Veteran,C,-117.76640319394764,104.63065831775648,8.418485371330673,C,A,-70.72512529359287,B,B,D,E,-172.96917054626365,C,1
Veteran,B,7.877382703194227,60.19519527563473,9.101232788669256,C,B,-119.49995673147016,B,D,A,E,67.29914051840058,C,0
No,B,-11.996890190244265,19.699391978690954,-98.58734719333656,E,D,-212.12319027233937,D,D,D,D,-91.34887435551745,A,0
No,D,-108.38115915421989,-45.72503084339389,57.42232003950162,C,B,43.97671106058182,D,D,C,B,28.703614387125416,D,1
Yes,C,147.51996194730884,-33.03785888684457,-42.17890376668784,B,A,113.43487417090716,E,C,B,A,-43.55298687455204,A,0
Yes,E,-86.9020283228892,67.64227004664023,96.37264225506503,A,B,144.40344743928983,A,D,C,C,-108.40748446468812,A,0
Veteran,C,8.247655332374752,94.75879998385356,101.41551238520073,B,C,-66.79060385776073,B,C,C,D,50.633282027839044,E,0
No,C,70.03986755199753,-72.6734964657345,-182.0967786245311,D,D,120.49189165424872,E,D,D,C,123.49211482274308,C,1
Yes,A,146.2244335767976,-122.16584830086478,114.3410252538509,D,D,-104.29558142772197,C,E,A,A,-133.14796132722836,E,0
Veteran,E,18.442211358428622,75.0027378224704,-0.9004113067930185,C,E,-133.47130033466004,D,A,C,E,-86.44413978564299,D,1
Non-Veteran,E,-190.7265125813175,120.54034173444063,-123.08017422187851,A,E,-120.85220660362856,B,B,A,B,-37.70062745819721,A,0
Non-Veteran,B,-54.31797395304274,-135.30937784613266,-40.14753586513547,B,D,39.420826283645404,B,E,B,B,28.95590230128859,C,1
Non-Veteran,A,70.77848367714576,-139.9733140911791,76.03163466634774,E,D,25.05435663234711,B,A,D,D,8.292740384458645,D,1
No,E,47.70660717100388,34.51196611285322,-50.21606059809223,A,D,96.64047767054309,E,D,C,B,64.61835369109224,B,1
Non-Veteran,E,-115.8540469690868,-75.60192714620464,-134.95386250260702,A,B,-111.98242135575435,A,A,D,D,104.11010470982302,B,1
No,D,87.68426087697748,28.80451516537657,64.93031082552186,C,A,54.388458851222246,A,A,C,B,-159.15599706239036,A,0
No,B,-145.45695019640158,39.22192958047386,-10.418138759769628,A,A,-68.84973250007089,C,B,C,E,21.795982544544827,C,0
No,E,82.94886775555838,31.30793751535587,67.78371281823897,A,B,25.92170320876845,B,D,D,C,-31.730769962699977,A,0
Non-Veteran,C,90.52080811672758,139.76047896299,56.679827298224396,D,C,3.3682858048015194,E,D,B,C,124.9630827582139,B,0
Veteran,D,39.354664789928115,132.36052497535422,98.18156863961914,A,D,-21.634907903484123,C,C,B,D,97.44235363357772,E,0
Non-Veteran,E,-123.89710191440706,96.06960518019471,-22.357023958077207,E,D,-28.350971415361453,E,B,D,A,72.59872797178272,B,1
No,A,-14.36367184483884,-123.15972933341774,63.01123516578172,E,E,97.31365500866627,A,E,E,E,-239.14519885107146,A,1
No,A,0.03545240852429428,-230.99511174271902,-16.50011841738231,A,A,150.09532546098467,C,A,A,A,6.326771191341507,E,1
Veteran,C,-28.100803697151257,-76.28385635020624,-176.14817417995948,B,E,12.321279419223623,A,C,C,C,-79.57273384176663,E,1
Veteran,C,1.797301478852385,-92.93878458516478,118.81567079195156,A,D,-3.3732888601370115,C,B,B,C,-63.157639740563724,B,0
No,D,-5.63015570387985,65.0906002278812,25.15561201747003,C,D,10.078875470779884,D,A,E,D,68.46357332137651,E,1
No,B,-33.55673609548781,-109.50098697144132,213.070552218985,C,E,102.0123780283596,A,B,D,C,-48.05726651056105,C,0
No,C,32.07448256806146,-55.26704571335834,-100.24258020162131,E,B,108.97406871312512,A,E,C,A,131.30790679475632,D,1
