nationality,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Mexico,Hispanic,-88.82627527353898,B,108.67798400791735,D,147.67817876465395,-127.27251407385694,-102.34047677528208,E,A,1
Germany,African American,75.12243902869731,D,75.527980635104,B,3.4172855360234955,-31.177681418136082,-76.52194914577608,B,A,0
Mexico,African American,-102.76595329201929,A,0.5692581732060222,E,-164.20608481534188,20.22721674918803,131.97475042982705,C,B,1
Other,Other,-50.58308505940129,C,-141.51309612284263,D,-186.50520400575797,-36.355937112776274,28.635669183875663,B,E,0
Other,Black,-100.79534677618602,B,-68.36568930197014,D,-36.33737556820074,-0.8408891343402878,-26.187718838018792,B,D,0
US,Asian,25.02509611647631,C,109.64503144014242,D,-152.95235520567044,107.00311171734332,41.946676719745184,A,A,0
Germany,White,-127.19917601783852,B,134.61807795842168,B,-105.07785320817295,-119.90823030087114,-84.90233076449869,A,D,0
Germany,White,-38.50010785635206,E,161.5379649988234,A,60.22405741389654,-188.80812554696183,-174.67260326904807,C,C,1
Other,African American,13.962113060285786,B,17.711155369692484,D,147.70017434081328,-49.74578377107587,114.59800347241269,D,C,0
Mexico,Black,65.52262575411856,A,27.161494629670997,D,-95.20281674887109,-150.05125345349222,54.74167334717461,A,D,1
UK,White,122.86046689560817,D,46.64462015719508,D,93.36709208704072,-16.12685491864494,119.57554786976479,B,A,0
Other,Other,42.08709472272445,E,6.0475145277531155,D,-119.8781855395909,-101.23811640652005,-50.90477124777151,C,A,0
China,African American,-38.93060338936402,D,-95.67488418602254,D,42.0816760819115,42.505626947228194,-166.49985542912142,A,C,0
India,Black,112.72484305999153,D,119.81857185630412,A,144.44751014078417,-164.71479341000543,34.80815484235402,C,E,0
Germany,Hispanic,58.253075797595066,E,-60.75769390091287,B,-57.528745419817476,20.627361539608575,23.22748747225576,A,E,0
UK,Hispanic,-0.20494533978611668,C,23.60401813517633,A,-48.18847198955417,255.544149348735,-101.42008537217941,A,D,1
US,Hispanic,-30.71443216536857,E,34.99284320085714,B,-43.51958168348068,18.479499012553312,-32.710637578121165,E,C,1
Brazil,Hispanic,9.140303897488332,B,-132.45357237599939,B,-31.028782201437792,-130.70266453565176,-116.58907371313656,B,D,0
China,Other,-131.27982304636785,D,-78.85146055615276,D,131.61389687979397,73.14325448672245,16.458903206184903,A,B,1
Brazil,White,-72.64412905459577,E,64.46881822819914,E,13.546070025502189,-41.66040375448981,-111.69681079809297,A,A,1
Mexico,African American,-71.97313317541291,A,-56.536541117027426,E,-22.807086338851548,-140.69990454814874,-174.47705091431297,D,A,0
Germany,Other,-93.01633112986895,A,18.126861720578145,B,221.34997526424502,-59.249068751345504,-78.18925553141567,A,C,1
Brazil,Other,-85.26909698072869,D,31.358835854323235,B,-11.2311961896471,131.0750849221045,154.4621487275472,C,A,0
Brazil,Black,25.436319264695307,C,62.624823976277035,E,-233.80291942958675,-124.90624341838586,-25.82386155016988,A,D,0
US,White,6.714117538493481,D,58.811482265907344,D,-219.1851384722295,-217.74449321848923,2.7766635407603553,A,A,0
India,White,29.791544905013474,E,-116.01649888219268,D,-60.14814577389615,-258.65996343669707,5.7583267426194755,B,D,0
US,Black,109.5595202926616,D,-124.9442338726436,D,-8.196462940415229,-81.53576620613848,-131.64041885472292,E,A,0
UK,Black,-162.70918069516148,A,-32.12508894095444,B,45.729556627337416,-64.93850143853598,-22.40046642453946,D,A,0
Germany,African American,-100.89799911993309,A,266.304103532247,B,-151.32034382918795,180.53898888406525,20.640770318848492,E,E,1
Other,African American,-11.418239371326079,A,66.76128872215104,C,-3.3900858366570628,131.55882906161196,26.666082006725016,A,B,0
India,Other,248.66152083957712,E,-13.23661840186956,A,-65.31595898004447,43.90650293921364,32.74297245801338,D,A,0
US,Other,34.74354099297294,A,45.89479003535531,A,-60.29656854164935,213.01763206503196,-160.67435282441056,D,A,0
Other,Hispanic,-184.38813185863415,A,35.57235461779541,B,-69.01135404853396,-77.20424009778188,170.28372794341664,A,B,1
Mexico,White,30.192887029758136,A,148.86358764121047,E,62.71839138157348,-177.54748211143652,-122.42387490111446,A,C,0
Germany,Black,-232.9031057618117,C,-161.6082532185909,B,-84.02719553061945,45.841212289426316,8.589884259982163,A,E,0
Germany,Black,22.60415894865637,D,172.14309026418283,D,-91.85447018857803,-113.02475591711465,92.1052448335596,B,B,0
Germany,White,-54.90552109572796,A,137.1632987300527,B,-84.64473507430334,21.781178315823503,-67.50210696924907,A,C,0
India,Asian,-48.16317022790872,A,155.59123244063218,E,-62.931373602959496,213.21107041186397,-107.46860466663773,D,A,0
India,Black,-19.577668955330672,A,-252.36568211821938,B,129.3886117861216,90.26195664990301,11.997662680137925,B,A,0
India,African American,149.98541463475266,D,76.05415478918529,C,35.71790688087793,50.294190470971856,134.14977940399947,B,D,0
Other,White,-15.365075126950142,B,52.43538324865086,A,80.28025632277735,-3.488240529957342,78.46457336007336,B,D,1
India,Asian,-123.07704420081053,E,37.51675236299763,A,202.385475119842,152.45009057466453,6.567031851226256,D,B,0
Other,African American,128.00784026552205,D,82.10452650908115,A,17.205975681806542,-86.16796968409007,-43.41286916003848,C,B,0
Brazil,Black,17.81570712362561,D,122.14745739518216,C,4.194711992363048,-127.03208016764789,38.60729198253357,B,C,0
UK,African American,-114.45210026021289,E,21.243112327307706,A,-239.83924165968773,-21.062522679876384,28.898927800160905,C,A,1
Brazil,Asian,81.37083758184436,D,122.69147803784517,A,-236.00436095849187,-70.79304920341573,-85.4603156409778,E,B,0
Brazil,Black,-44.69880556603236,E,117.60678864801876,C,48.29473342590781,-110.30262827431383,-47.61055704291655,B,E,0
Other,Black,187.79560702590234,E,-184.36309683618356,A,-37.841073532804266,-38.643637084622476,-80.20597306925424,C,A,1
US,Asian,43.992578153942176,B,-243.59593583027913,C,10.673023690916082,-26.512282351332985,-38.06702621647898,D,E,1
Other,African American,32.0500376339431,A,13.124618385222023,C,-20.234861105565376,12.735607460326555,111.32331150249344,A,B,1
Germany,Other,-115.57881241019427,A,55.606088762965285,D,-105.12695508889193,43.59340023058477,137.74670708676905,A,E,0
Mexico,Hispanic,-135.80153933508382,E,41.98734512380384,E,-162.97620149806974,-5.815630805956787,-71.48415986064397,C,D,1
US,Asian,-78.16938950906858,D,151.87986564201427,A,-49.60016237211408,53.764310919519886,84.58907995490989,A,A,1
India,Hispanic,15.621466397675194,C,-39.06987631702783,E,45.66005253915604,109.75471159715613,-26.544582246123376,E,D,0
China,White,75.92526938368705,C,-97.18639549379317,D,93.6565502212748,-22.710076546635406,-330.29454226655383,B,A,0
Other,Black,101.36474484583698,D,-49.58208879987419,D,-19.560085457253056,-37.72103743072945,93.67022998699264,D,B,1
UK,Other,-84.818258037446,E,9.447236149233685,E,-79.46715580982634,43.29807084206696,-31.502866007830686,C,B,0
China,White,-16.371827569162328,B,-82.67866098566292,C,-94.2340460197741,-132.40101123247695,-131.90211252030434,B,C,1
Mexico,Hispanic,258.58574764585927,B,113.24858295915385,B,81.25733737302868,129.6628710405879,83.32967445118511,C,C,0
Mexico,Black,-29.21982632146754,A,13.616651713803476,A,-95.91871662366181,1.250943692075397,66.56357873140757,E,D,1
UK,Hispanic,134.83353665927083,C,-73.3232275467859,B,-105.93166182391676,112.87602417904903,150.6115682152769,B,B,0
UK,Black,55.87902808749804,C,-28.593579416543292,A,-29.2856250048274,-153.12303491446656,15.353851561670636,B,A,1
Other,Asian,-24.33547187238272,C,-89.89760667156465,D,-135.78981002474885,-83.93963787943926,-87.30906647948976,C,B,0
Brazil,Hispanic,-89.079640229884,B,-165.2313463890936,E,-38.98525520003135,-11.899199030318746,-54.614479096787406,A,A,1
UK,White,-88.60026537781971,D,-163.44960298077348,C,-87.01714119274266,-66.20490590987337,-126.86223939204935,D,B,1
UK,Asian,68.51318491183478,C,-13.016110817958,A,-151.13289938742767,-46.27027789240577,-125.66498128241722,B,C,0
Mexico,Hispanic,-89.21857867090426,E,-75.58120904794362,A,94.96090249132081,-65.18150619707096,15.418583646547038,A,C,0
US,Other,-15.28350032487554,C,-78.10223049481458,A,-16.818194749566153,-61.72192156375137,-198.36499969296844,E,C,1
UK,Black,-82.36166918581952,E,-92.07471074846625,D,-114.94284689914214,74.7944834939161,145.18872200238246,D,A,1
Other,Black,147.9231431895955,B,64.57293022752239,B,122.42728247592308,42.68690595749554,-91.29188812667167,C,D,0
Germany,Asian,-105.19153583739573,E,23.10749776607556,A,213.3898609193599,12.229174460871068,-277.8958097206083,A,E,1
Other,Asian,62.19848237900764,D,73.06993822796326,B,14.979963012647465,197.30024905165413,0.057108912941785064,B,B,1
Mexico,Black,-36.175423960915175,B,60.90390947196928,C,-54.726634366188,-62.50238822541824,-11.437360535950711,E,E,0
Other,Other,124.24614914121506,A,39.57028024187401,A,31.879720582837816,3.4573387728297265,-129.50353183818874,B,D,0
US,White,-42.1330280308364,A,19.618841677625692,B,-131.25943308308806,139.02990534775034,99.43179076741089,C,B,0
Other,Black,-53.889252959174485,C,-44.212472095546936,E,31.308564005073176,-84.5125617987186,-180.05466001333926,C,D,1
Brazil,African American,-223.77234620754405,E,-32.319151137031824,A,91.24285493048916,76.6044301224021,-58.355938062851955,A,D,1
Other,Hispanic,-28.863789753255737,B,84.09678611802704,B,28.202423926455406,-47.27053665086149,-162.52402323687903,E,D,0
India,Hispanic,-269.40189300394303,B,95.87053715282991,D,-21.94047627478551,15.581204711181625,-78.23160606477396,D,E,1
Mexico,Other,-110.25450311067284,E,-1.276019444613506,D,33.1703446172829,-182.95786482755798,54.304388627327405,E,D,1
UK,Asian,-30.003590934226555,A,37.30717735983384,D,-51.11868965221116,12.262216683354604,-170.63808779064894,E,A,0
Mexico,African American,56.43844479469692,C,-119.52585064534922,C,-176.84653725689853,-157.42586575813058,-33.22641214580026,C,E,1
Germany,Other,68.18366259225309,B,-62.87498001964668,B,96.95017502018533,-15.161247985049334,2.448347457998992,A,D,0
Brazil,Other,-49.27692695727121,C,-22.938462303298657,D,73.25728964412812,-40.95360673272591,-49.00541952855091,E,C,0
Other,Hispanic,61.214468569876225,E,-29.127068951990065,E,-13.308264646487828,-88.23532894388451,55.43546497361979,E,D,0
US,White,66.09098509673828,A,5.7663702330547215,A,-38.767430525737154,-131.7837237649949,-40.26036272308089,C,C,0
Brazil,Black,44.982032661769686,D,-83.37200253608647,C,-117.8806323645046,-89.85664848326981,48.96181994030023,E,D,0
China,African American,-48.90741938843382,C,-52.52312444249615,A,-22.636181271571367,7.669546133451849,-165.3290936164449,E,E,1
China,Other,133.31988581199226,D,338.01509730791366,E,55.398615004556696,47.13067101925743,-19.929064896221554,E,D,0
US,Other,39.91568089243156,E,-163.99922704666727,E,-15.368088845433773,-150.34557818167397,-253.69419736463814,D,C,0
Brazil,Hispanic,-57.9500536747622,A,-332.8056288868284,B,-49.16253771657813,-113.06516974741092,103.35249127557535,C,A,0
Brazil,African American,-79.6472227403424,C,-127.72002311071844,A,-56.91560146780815,-108.6933232319549,1.7899154478187635,C,E,1
UK,Black,-110.85655181434322,B,-40.30741195131775,C,117.69309777105038,-25.907226615380058,213.79033529169834,A,C,0
India,Asian,104.41856939630307,C,-122.54745154548657,A,145.33604886736666,-15.995011748638104,-168.32495904448533,D,E,0
Brazil,White,-65.1195933467054,E,-9.489540865379238,A,45.56242894283449,265.3160600506932,-47.995746067145504,C,D,1
Germany,Asian,-100.72422561762018,B,-39.307592190137306,E,26.407298909642535,30.180913969512062,43.341073402770675,C,E,0
Other,Asian,98.91843957782008,D,-38.87332576067383,E,29.568249349585535,37.289061699829865,-40.14346456880718,B,A,0
Germany,African American,-273.30010696890093,B,-77.52034262797183,A,91.01842778222023,198.9601547759097,-126.24115680705346,E,E,0
US,Asian,19.763500180198697,A,38.88133346278467,B,-62.56931512221109,-44.8170084249029,42.72326357520316,E,E,0
UK,Hispanic,121.64141357354052,A,223.34899833633628,E,-20.67994696443763,79.48581978710348,214.47943392594203,C,C,0
US,Other,-40.25212276303748,C,258.8806154246639,C,108.07437942591048,29.061795982152166,131.75108139940082,B,D,1
China,African American,-33.25687578601434,B,-122.95554485175863,D,5.562662252193021,21.718388259327785,-90.95610664391981,B,D,1
Brazil,Hispanic,-23.29433518215017,B,148.99670540026594,E,-83.82954014757607,46.25888179319577,103.38808509387172,A,C,0
US,Asian,-18.79195538684296,B,-77.19282173770367,A,71.82451621674521,-102.74165078649769,54.39465611193155,B,B,1
UK,Hispanic,-13.678415091680895,E,-34.69913425896391,C,-8.062713069054347,27.855793746481528,162.00846637717444,E,A,0
US,Asian,-99.2437809242976,D,87.32198250293808,E,-221.02715944866418,-0.14625802637683272,-237.64184966751992,D,B,1
Germany,White,77.80922974841738,E,-65.29553557356566,A,-75.8397158508615,12.0363742340954,-37.69744912162829,D,B,1
US,African American,35.214831952485895,E,-196.0784803402861,A,83.51735231985194,-93.65258062857559,69.34775194736412,A,A,0
Mexico,Hispanic,33.352958747658064,C,-86.86939998407333,D,-151.06498937313447,99.74231838365117,-40.401443469202974,B,D,0
Brazil,Hispanic,85.17828998848069,A,219.52448650513205,C,-154.39018211536217,39.31602982783866,-121.64142559126208,B,C,1
Brazil,Black,-174.23288038089458,C,33.77438738692498,B,163.81941516835207,81.50390615297323,104.86238400609219,B,B,1
India,Hispanic,-170.16803994993228,C,39.33844788323015,D,-174.80200601437218,5.886953036736919,55.128858692479724,A,B,0
Other,African American,-40.32081847330091,B,-170.01240187262488,B,93.57161246733823,51.552739215822484,39.4849372798799,A,C,1
India,White,28.30249938047394,A,37.770711436203136,A,118.60053566706388,-95.8806761873034,13.984192252078548,A,C,1
China,Black,-105.83078565984378,B,-24.646060806820614,B,88.56389964013114,-42.95035989720336,-111.05773244234646,A,B,0
India,Black,-1.6276888092424158,A,63.687383528517614,E,-110.42901145655219,119.86547465745487,-95.45425134799825,B,B,1
China,Asian,-8.94316754222902,A,-134.5498782125226,E,-25.345518465317678,45.16413183886144,278.1170590257263,C,E,1
Other,Asian,240.13964521960997,D,102.01972043763409,A,206.6828320851576,-58.84534276244747,-35.04434084751381,C,B,1
UK,Hispanic,47.922761146520074,A,275.6461587497001,A,-44.14738869311148,-219.06751059385778,62.211197593233415,E,D,1
Germany,White,48.15052563758831,C,190.23513571221903,C,26.858388514426977,117.48127373883229,156.13056966722462,B,D,1
China,Asian,-2.961751181079718,A,60.31931260547434,A,-81.05228145839408,-34.96592198492124,-60.624024969439404,D,A,0
Brazil,Other,261.16553772260704,B,48.68645456306262,B,-90.3226803660767,20.182906428462736,-51.64069966170665,B,C,0
China,African American,-137.6542018295538,E,-155.28508368070484,E,92.26638398347512,-75.26983167635339,-6.531545030919954,A,D,1
India,Asian,-6.799380796891011,C,97.12009613943138,A,-58.280719240043986,-37.92017801226375,7.373168461778114,A,B,1
Mexico,African American,62.78519180610231,C,-9.719648047297577,D,62.59680707908517,110.37307211153843,-124.94036762315861,B,D,1
China,Black,-112.31657790846677,A,-49.88938529584671,B,41.39458125174246,-94.8031138519446,70.13690422301117,C,B,1
China,Asian,-87.99157306721757,A,65.12420462127744,E,-133.83937515986193,-61.38227067855354,59.54193769727142,A,E,0
UK,Asian,117.9558495657423,B,-36.01788167691361,A,-113.56571020924255,-46.53265481625485,-258.43415696659673,E,E,1
Other,Hispanic,59.07522764756141,E,-48.49791357241909,C,-77.68953987707175,97.72663321282904,-81.02784633035418,B,A,1
Germany,Black,-66.14591216911336,D,30.74709574612598,B,-27.325625806733285,-257.0740896612115,146.42855711483267,C,D,1
Other,Black,90.35461677983054,C,-57.38955354570449,B,-59.92468026403284,-13.83047553146274,27.78084953786964,A,A,1
Brazil,African American,-16.42909420356126,C,254.5359743288236,D,113.68793946282491,-3.3014154917292275,58.25456170991724,C,B,1
Mexico,African American,35.56611343291968,A,8.88782239870097,E,115.65454510302334,-0.8528363424157143,137.34638836588536,A,B,1
UK,Black,57.007779673803284,E,226.37236977035658,D,-39.520640294815955,-58.91015796828538,38.27184886427719,C,C,1
China,Other,278.7281155767694,C,-132.67228783861188,C,-92.20005319923175,-139.54441981415263,24.329387215202182,D,E,1
UK,Asian,-20.03152187077431,B,-15.971951252422226,D,-114.01291221922072,-32.38486310596437,93.84010727177382,C,C,1
China,Hispanic,-150.39463270031078,C,-58.80520064707363,C,-57.136844021981744,16.742331956295693,-175.91832091170835,C,A,0
Mexico,Black,-81.81565291110505,E,196.95101514375622,B,-88.07271350897842,-86.61066426806535,-154.47689491596643,A,D,1
Brazil,Asian,-48.03384813357856,A,-14.204209419863462,C,-146.31139319728177,129.12707987286868,29.241600765769494,D,A,0
Other,Black,3.62611957914578,A,44.963283837124145,E,29.437208073817906,-118.74802392946653,52.74916341214973,D,C,1
Other,African American,94.92861537176557,E,166.78048356902994,A,-23.40796721831218,68.55154471718473,-58.75975289864213,E,D,0
Mexico,White,12.903399944505095,E,-143.56022690142964,E,91.91027800783544,173.6780565355502,-87.76048254321573,A,B,0
Brazil,Hispanic,-2.2966186577483914,D,15.827660664017031,B,63.3785138210356,68.46070856679034,79.10707015843155,B,E,0
US,Other,-42.686764441383055,D,204.7458978379981,B,56.67741161046964,60.01053766181273,141.93923556671308,C,C,1
India,Hispanic,79.91457454218433,E,-83.74029974979234,A,-40.12626073165819,9.436069580064983,0.1044522124457043,B,D,0
US,Other,-128.05882128290867,A,75.94057986888885,D,104.86002581248424,28.92079941917688,76.90021350201276,A,B,0
