sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Heterosexual,9.481729230613393,28.310293350721512,D,-154.44041366910156,D,-176.62530832303113,-8.465931079390476,-99.03378237745942,140.47448011164897,C,50.477176227675294,-20.667756233994172,-90.64309829653148,-15.85814417742936,A,E,B,-213.62006932661993,C,1
Bisexual,-16.705929393525658,25.520881667979406,C,4.414512563104296,A,-256.4587024678687,114.08678116231958,21.778140126167177,-140.61307197525173,B,-75.97402830950017,-9.901266760334593,7.04206388605441,-12.764520865836742,D,C,B,149.12712919692203,B,0
Other,-14.839770584842313,-123.10324382338393,E,0.012410522212343407,D,-38.02040227376784,261.97886269690093,51.79970042028545,-266.1356697962679,D,14.996906769343287,129.6182870361551,39.378766115607405,-110.73192605668135,D,B,B,239.49860129251414,E,0
Bisexual,-51.291250421973466,9.32716401062648,B,193.48713664167695,C,148.3775199738207,109.9441227493855,-131.26137017275516,-50.405880299905135,A,-42.11009631323342,-140.0328930255836,-111.0011986246509,43.5886480851233,B,E,A,-21.20762473005215,D,1
Homosexual,-78.73173831486685,-41.42859947059046,A,-21.458580933572698,E,-11.272027452063373,129.87962950640383,62.41298129910615,-225.95458459799573,B,-157.69635641294656,-169.52216686094135,115.32597263405012,-116.50672267703159,E,C,B,103.04471251217888,B,0
Bisexual,-42.61676197423165,15.617988234791657,E,27.07735047299798,A,-78.06610271498535,53.21963848192052,-36.817570271483945,-69.06125312506033,E,-18.830248557363767,13.066959230691314,-147.90964614845709,199.39308796908998,E,E,D,-86.32050217425112,D,1
Other,23.796826815469768,123.2857012807198,E,-30.955356614913487,C,-147.27924436449877,40.15554000204345,-71.28242821703917,-210.727083573428,A,138.34759369085924,104.63658543302874,65.53557496641582,-8.669894344571095,B,D,D,-195.8150315070982,C,1
Bisexual,30.543660090556784,40.0956839941443,E,61.95872684956865,D,-33.007672868488726,63.6003722327256,-33.8578650403371,-119.47617016575627,C,32.45655622404041,-79.46939486723548,-12.020639399839927,-96.39801140363245,D,A,C,-39.57461080966485,B,0
Heterosexual,64.4289474455929,-51.83392854561818,E,-128.1019542916762,B,15.935878966855308,-140.76040075234752,-90.44775065484923,-20.048483001066597,E,-77.8812321337445,217.45204274288952,-11.22234530599275,-196.95568342745466,A,D,A,38.56130029224206,C,1
Bisexual,-71.22229483134021,-165.7371695252514,E,17.385194017532626,B,149.9071298723633,31.5759042722405,-129.70888563970894,47.93559594158528,C,9.601924665123434,76.74737599815751,30.919209257048713,78.63278987110806,B,D,C,114.68684719001318,B,0
Other,-48.86365574595569,-81.12189914529601,C,-2.448480524190999,A,61.19376585009727,62.179223997047,-19.9198486428073,125.4486398700609,D,103.80502815253314,-62.91315976604077,-81.51469781038735,-133.1541431226837,C,D,D,35.823985992541,D,1
Homosexual,-239.81865696886925,-86.43406788191302,E,-12.248960327872679,D,24.348179542565667,-158.11751063064096,-204.484751146413,-27.003104713774324,A,-170.35465618150175,-17.610733812306346,-6.464604637015685,-159.73452802005647,C,C,B,-15.1873289977424,D,0
Other,-62.43969018877018,-32.58093752848947,D,-88.16053404291033,B,4.523235007176128,-136.02107298179197,158.11820363370714,-241.1410385967607,A,-127.92276330208597,170.6608837060904,-160.4890607071233,-43.850326411144835,E,D,B,3.93904497877249,E,0
Heterosexual,3.4746960659962918,-44.84495595605878,D,62.764144425428455,C,-7.210595515559325,49.67365705097778,-71.43109511150796,-271.6048359620202,A,72.69037090707032,108.74352601609158,-80.6891441645828,-8.693610658243603,C,D,E,-163.21887247776138,E,1
Other,98.56345816770875,167.14547251833324,A,53.884440274406174,B,102.48170582136692,10.934760079364834,66.3506619436635,85.97139582837202,E,-99.51241400397176,-33.677098626487066,-194.21554220998047,-129.92179278329436,C,C,E,-33.14168534574923,A,0
Heterosexual,-65.86267182382166,-168.08983545470687,C,-46.53642126944032,E,1.2947958045009156,97.40477221088096,51.382402910747224,61.614287764625175,A,-18.15338136554275,-117.34396470435962,-41.33175320936161,133.20900948383732,E,B,E,-32.8487934434737,E,0
Heterosexual,-58.97645378333919,92.69292044678492,E,-176.70252324520618,E,115.61213866097799,-80.68041207774641,-20.20232661245493,66.5014450207878,E,-40.98360020106387,-31.796680647153014,-69.22679294000278,-60.7551300530536,A,A,C,185.92651859557498,A,1
Homosexual,-24.709619195886518,-162.88347817204965,E,-39.78958746287224,E,183.10898187614845,-168.737991467552,5.35496597067061,-114.44779669389749,E,-192.75204432865377,116.20822532023749,-73.290293886436,122.80844536131303,B,D,B,4.756112082232473,E,0
Other,20.11557059337506,72.4142077443364,B,-26.9950002370585,E,-34.63468005353455,99.87231106361125,-20.562858579995307,-11.775342051268133,D,-73.71949800056282,64.15469486076874,79.83654651701394,-48.8322582633164,C,D,B,69.45326719051232,E,0
Bisexual,-87.56250904793718,48.91504955358411,E,18.37263391092157,E,-303.0974405948797,44.759042320676095,-24.430512459116606,-169.27208923829343,E,64.34751391706234,112.12762887904594,210.68940383438903,47.21816029866901,E,D,E,-70.42679610644446,A,1
Bisexual,3.66211913559838,94.46504586498959,D,73.36466964481467,B,109.35460375338218,-133.47519304875848,128.3973601229601,-191.6240431278509,D,-77.61284782229095,-26.614652451605807,196.20036327884424,-169.3120253355274,E,B,E,48.79586021414959,D,1
Heterosexual,104.3206832423669,71.09597276320213,C,-11.183807456664265,B,98.20140569786916,-17.64151282170569,-39.68177307866292,-6.91285338914238,E,-24.146540522725193,174.89604288180928,-109.02845566877993,-25.9552877483256,A,E,C,37.19131001390215,D,1
Bisexual,37.156238191845816,45.169026249939954,A,172.62857722119725,D,91.61109220380848,-9.310142127159386,-119.87523942177793,33.95691577533865,D,65.44982687964378,-34.2505423197401,-81.94646555135911,-96.17707066557395,C,D,B,-73.31393388350175,E,1
Homosexual,-34.87107322595156,111.36299772506564,C,-31.164980897277673,A,-149.35805500508351,201.91102977539464,47.68179637421683,11.507329182566203,B,-62.41245807927057,96.78841385218927,-204.66725839507242,-97.739254785541,B,A,A,1.0630492583771585,D,0
Homosexual,15.158381783069203,-11.226066285621815,B,-109.53961277957389,A,-47.26760126145864,137.936023990821,-12.186712319177115,-13.070402001030567,C,203.6551665894104,63.642247538538044,-45.62307492905684,6.939267906198822,B,D,D,-27.993917687648572,E,1
Homosexual,15.843979907320046,-42.47133876319052,B,-104.55769274204836,A,87.69586053673291,204.57732278191384,-93.33228616170656,-13.07770658588895,A,144.07736701607206,-8.659487874435818,78.17364784160972,-25.579208056149348,D,D,E,-25.408710677986956,D,1
Homosexual,-205.26318678160092,91.27668572538306,E,-89.38402635514171,B,105.13233954280388,52.28190321135286,133.6294214056215,40.05439139035193,C,-49.95093945782088,109.86183873438063,-94.25797492986895,-126.02047362639819,C,D,D,35.455171191745094,C,1
Homosexual,-92.48823900265016,-91.4546916371197,B,-126.39515652255129,B,101.79472122563158,-68.74096073583496,-23.653366842714085,-74.37864228297536,C,-91.16386140786031,-8.40671067032979,16.805605862259686,-42.71021934638923,A,A,C,-22.122024663856628,A,1
Homosexual,-48.168998840182184,61.79027825661335,A,31.30329568268641,A,-42.1867812596898,86.66485188943494,-59.26877117314627,12.77442946346029,B,195.93252571201631,21.06804933217204,-54.240658043602195,169.0093972309929,D,C,E,74.76049874967563,D,1
Other,26.198004039639773,34.84081886462602,B,-226.32060198284324,C,94.33262689155288,114.82039612586948,-11.799738130929985,109.90348036740798,C,59.7779098138451,-27.650532205603334,17.89234192158013,-43.001975690445036,A,A,C,-7.01945634569481,D,1
Heterosexual,58.23861381564491,-108.34657848645134,E,28.01283906138594,C,-78.48287435916355,67.39802708970196,5.559877360223457,71.05910322648877,E,17.092214823286664,-20.266887295651284,-170.79393865016058,215.6653330127717,A,B,B,-112.73547445952445,D,1
Other,-228.01546683381747,-247.56950685740065,D,-54.4582612282682,E,94.77372883113938,-98.44389109230485,220.8265590865714,124.03324588989062,A,-11.469913642735252,83.494420048931,76.14374992608471,13.543381033171952,E,C,D,50.29329665671904,B,0
Heterosexual,243.03243616209946,-114.81714345736627,B,107.53890266298214,D,59.38094375825476,190.03576085195226,-107.77845001986852,188.76847473321186,A,-80.96259218617637,37.25724877533605,-130.63856794582045,-144.2627114986727,A,C,D,-51.897130656005174,C,0
Other,41.544219088145745,-73.57425329142332,C,72.74558382242252,D,153.18708232566155,-42.744048987162195,-134.39092456173358,-129.96901481696753,B,135.8677444980931,-278.53571491975424,158.93352143828207,-164.41842673428056,C,D,D,87.07025509643135,A,0
Other,-102.67597256675856,-135.6251940582371,B,27.721737430632647,E,93.39835104471243,-25.198766002437512,60.51105986315161,53.17089999861876,E,127.70748533064284,13.663611807039244,-88.57158576530087,20.542376736639024,B,B,E,188.5592165661127,D,0
Bisexual,192.76218134629622,-68.30746661463377,B,116.61312722565336,B,-9.92981737501436,-30.043561617512587,131.34502482925313,-124.67620717865819,C,-12.922611789413013,-113.37680744755335,84.72497211993527,-128.79768207215454,B,E,E,141.60254455517372,E,0
Bisexual,27.805929139303803,162.00831056623986,C,92.81381634062181,D,47.976181249033914,190.3883872497388,-66.8553571114652,152.9037429904647,D,161.6191603898785,126.24421017795271,35.32022285443065,81.36889888908078,E,B,A,105.30953756224055,B,1
Bisexual,6.278947790741893,-45.810625949533716,A,-209.19886548855771,E,107.51358915635272,53.86615976538719,-23.62542910697997,37.56342272042009,A,163.86534584641325,-103.10035993895714,146.99082356014915,87.46522446204236,C,D,B,-31.180808595530806,B,1
Bisexual,40.483025912082994,100.12554396766824,D,-73.10292870282898,E,-44.82056831857491,-31.876947294428604,190.23206253906287,-76.54035170955525,A,-55.47136410035619,21.722106205363364,149.4892691229787,16.793632455527767,E,A,E,124.34512571030159,E,1
Homosexual,-48.571874418304006,75.9393529624606,D,-79.58192666368431,E,261.93214888159787,63.27605957263792,-37.70137882343626,-70.72039855706763,D,-10.426653014162975,148.5868088748179,-108.0575096371413,59.239265029089594,E,B,B,-24.638547077412632,A,1
Other,-96.8083714646429,91.80303893063197,C,-5.967262864533791,B,-16.602661681458127,118.39261983424423,99.12432121882355,21.56054868918323,A,50.35000934457118,82.21181467395314,-61.93870805594004,21.3537550662291,A,B,B,-75.33605964857611,C,0
Homosexual,80.7021741430594,44.62681634878501,E,91.25427570902964,B,71.11138124758561,-96.71862247101822,34.701384283230844,110.04915492348752,C,-126.25845379067697,-243.5737474476065,64.53702503542888,55.99740146792058,C,E,A,117.26775104466537,A,0
Heterosexual,-16.102895183675834,-46.40405596023492,C,-18.58751217811231,A,83.53667235757482,11.54859545209768,76.43097500305817,309.57181245194937,A,14.922986162917034,-14.157794434282597,-170.91840380666574,45.134631750455014,B,D,C,-17.250900383037017,E,0
Bisexual,54.56309533612259,189.5999463755067,D,47.79413416812663,E,-258.9983789946016,-99.77047060732639,-24.526614223202223,-165.75279192575596,A,-104.07444219249055,-24.224720356761114,-80.54970723483865,-29.319508692012324,B,D,A,49.272342064514206,E,1
Homosexual,-73.28631763010878,209.76870213692945,E,-3.5158613341722917,E,15.783084661627655,19.745711326768443,91.34393634975896,62.87572350536264,D,12.666392111237501,41.84514932334134,156.98093431472174,-35.170936139446304,E,C,B,-141.50483656125672,D,1
Bisexual,66.3246302350357,107.1664222217434,B,-17.448901641846113,E,-34.15809544808294,4.908893047779297,-152.2800466052357,8.384331102335526,B,94.37203051664271,91.41059373207929,44.044078577412485,61.32214784150576,C,B,E,-43.72537826540244,D,1
Heterosexual,30.43751073928921,31.639562960572842,D,265.3054686306284,D,163.427923148389,-124.8478503072257,76.9700650968407,-93.73149056203788,E,-71.46835999786893,-230.14963360274504,18.71118966244147,13.126120530642055,E,D,A,-10.959597224711182,E,0
Heterosexual,-36.232519167287876,-7.025273404345918,E,-56.23458185740745,C,-51.70288065640952,-66.79917238102571,-98.84306854706546,-173.39594536866346,C,50.86376825916208,-24.068888685780472,11.076689733399684,-59.639958580518325,A,A,C,96.882365672322,C,0
Bisexual,-152.96113141712954,26.055271462027314,B,31.203582584131205,E,68.52982725696015,-164.42850558676196,-160.70974500033336,60.36936365106331,E,-204.00421987627757,-138.66696638559443,127.51182974886166,-59.63495331595104,E,D,B,-76.30310979739048,E,1
Bisexual,24.32790335532924,-73.99174384992335,B,-86.42095632293137,A,137.3389251021259,-138.3158253378135,-84.77799931709967,43.90422847894465,B,21.571839541462616,42.277719006134674,-261.04813835087566,-7.98806875045939,E,D,B,89.24379024584948,C,0
Bisexual,-138.3802088113722,29.850999632616205,A,-116.83458793290168,A,171.48309077619854,47.00032350876615,53.65065649285445,-141.58535892872533,A,-12.149394770954636,-90.54127538345624,-38.46864995080209,-106.07333974457856,B,C,B,-109.76959222072989,E,1
Other,-145.9478378731213,-112.70365179790996,E,18.98819977315626,D,-51.783713158972546,69.58286615671159,52.09491180661855,59.10242149612305,B,-18.166739455885796,-14.346145188035095,-41.5904183703865,-36.29617284126147,B,B,C,-26.108464515525842,D,1
Other,-4.2001899419887945,-2.361470247842197,C,-188.9840727853492,D,68.63451764797477,-2.0943908513426304,-88.26814439444622,124.78033669605838,D,25.84131430983925,-0.6517976078163308,53.650096517560165,-88.94932416449349,C,D,D,82.2114824497988,E,0
Heterosexual,126.01678836478467,72.75095200032597,C,12.058641956430991,E,125.88682490020663,-27.53486422254523,-60.99415297509544,-125.90996212946652,A,55.1004840066862,-4.894632972476463,64.66456490903074,6.0816179074462235,B,D,C,-94.93713203366364,E,1
Heterosexual,-30.61047961370319,-124.99913362168387,A,146.65134284841392,C,102.21822879362638,23.106794184677064,144.0169142673619,-92.28611101216366,D,-105.10654960195968,1.1337469775578288,-162.01783637512386,-105.61655915722206,E,E,A,-40.617694927166895,D,0
Bisexual,-220.52333602086372,-30.19125317589918,C,-6.437012507640757,E,-167.68862590031975,46.23368752263363,-96.83387236632626,68.64813849907051,A,75.56088217764521,-130.01986170869608,82.33620940935387,-63.23729982494256,E,D,D,47.03902251647057,B,1
Bisexual,50.86686762790057,160.40329398141898,D,7.978250057524056,E,-161.83962092571497,54.97630543741416,134.01099328950906,-5.447356252771461,C,-31.622231677443473,-106.97349558299179,137.2347581128542,-28.60748720053281,A,A,A,119.1954477584604,E,0
Homosexual,-173.65224998375453,56.83004552429763,E,26.246577714905804,B,-84.26680589471839,11.950492776906271,148.9580762634791,-132.82417304701087,C,121.74442455311507,-127.67232601300724,33.60413424341862,22.01412173624229,A,A,B,88.76607928129886,A,0
Bisexual,-96.16524787780864,76.09683983721288,B,-14.589284477936626,B,44.24163495194119,27.603334990054034,-167.07192720804198,-20.454025585938858,B,143.0928913554515,27.603390483853012,166.34412249692733,-71.02694820335039,C,B,A,49.2045828919671,E,1
Bisexual,1.1440999126123252,-202.22026682055963,A,-34.26615003508784,C,116.07513992524856,99.49769036235558,154.68406144987276,39.72235099442785,B,-4.76242505536747,7.45578264120592,-73.72211048670324,72.31676810295065,E,E,A,-54.212580198267545,D,1
Bisexual,29.993551026181237,130.28720918724846,D,-148.6754098877076,C,-86.07813359738255,56.114501676218886,-98.10289181964444,97.12583840934722,E,-13.340787016736561,139.43413033425605,4.747120826473734,-86.20474689775472,D,A,D,119.08682106261159,B,0
Heterosexual,-92.32538482157892,-11.039648164908458,C,-32.986704162156805,C,125.31832437550577,-23.332203341515175,176.844336376728,-191.07255120104182,E,-31.18186557472734,35.94695471672863,209.92568048030753,32.36067987236489,A,D,D,94.84666188721334,A,1
Heterosexual,9.80425027326552,-190.64444176710737,B,82.73304866882266,B,-41.756432884926596,76.71771956987811,-117.16680560886192,93.2114566476769,E,85.88678119317716,-2.165596666873526,59.891642902462785,70.34344769255017,C,E,C,-46.14462008247809,D,0
Homosexual,-132.30550691899603,3.5159883981069053,E,70.21620407899488,D,62.37499525430565,73.38871516283315,-91.45833373734176,12.971430417833387,C,29.695313309717157,-17.325400398326025,-78.41172548473084,157.9965630454208,E,C,C,-17.089074397738447,C,1
Homosexual,206.57318058495582,37.84656339819966,E,51.3555293441907,C,90.12629290885266,62.87953490035807,-53.07009937242132,42.869615448700365,D,70.8654839456749,167.38076672346705,-91.55962502926765,-196.19366567259593,C,E,D,95.44466696002314,B,1
Bisexual,10.166305352754275,-65.84036605370702,A,195.0425403238444,E,45.89445232414029,-266.88817110387976,-42.66103010890561,79.78862978203574,B,-126.32656505593296,79.33587217821905,280.8842010194251,-82.43587112163438,E,C,E,16.494366586968226,E,0
Heterosexual,68.02467630764785,102.92697443810097,E,-51.20643333525208,C,29.664311805953563,116.82326927700966,143.08473342187818,-1.6450774349698376,E,-52.445967732707786,-17.654391090802434,-177.4183682600258,139.83193491832486,B,C,C,-43.952504435150615,C,1
