handicap,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Physical,Buddhist,-48.2423484924075,B,D,252.59098289079884,C,D,-88.32145408030442,-22.660726229527718,65.21400424262066,0
No,Muslim,-132.24341005551474,B,A,184.46871641389916,B,A,-68.48592620792618,137.63454880237674,-202.97789967145968,0
Mental,Muslim,144.27030513065463,A,E,-162.92337891935276,B,D,-184.8092190710276,-16.250814409018375,-30.459203008103035,0
Mental,Other,86.68718411488621,B,C,86.17750922347426,D,E,34.86242552927175,-9.74482555254582,47.366035101229585,1
Mental,Hindu,-8.088457334243177,A,A,28.95909980611161,D,D,-12.376102093649207,-140.70709333782085,-43.394351755757334,0
Physical,Hindu,41.157719348817665,A,C,-93.28821136861646,E,D,93.27483054776718,-48.64463417360582,-16.959761269240573,0
Yes,Hindu,-42.445362441663335,C,C,86.89384604707539,B,C,-26.824260785413678,195.51206253835417,-49.421142954326704,0
Mental,Christian,19.661871611277796,D,D,-31.69830508601202,B,B,-14.737791526804495,-12.863211595844518,48.22562790419104,0
No,Christian,-22.002634317110534,B,A,-34.33663656906971,E,B,-130.2366627422192,-28.738482662813887,-0.7630215080955008,0
No,Other,107.78966833429739,C,B,-137.6535207017404,B,A,-41.703397130481164,-23.925549930888632,114.7831629499924,0
Mental,Buddhist,41.0699502968364,C,A,-105.2227236339576,E,C,105.77342858497299,-21.432524112483165,105.7403082378655,1
Both,Hindu,-19.592890794224786,C,D,106.14237158741773,B,E,12.998389954821404,53.4573083581151,-197.89875380882046,0
Yes,Hindu,-59.90599949399179,A,A,163.49032294195987,B,A,27.68811524711116,154.9715795407307,230.1659127467453,1
None,Buddhist,27.84050600674356,C,A,81.04372195010842,E,D,99.10387254143845,-13.134830449758873,90.09420644291815,1
Physical,Hindu,11.40714149543344,D,D,62.473449135297685,A,E,48.485970233338044,16.926295444636576,-42.175321751380906,0
Yes,Hindu,5.698489107572465,A,A,148.78340140937374,D,A,-174.43170855465343,108.695282862762,106.47651518727675,0
Physical,Hindu,8.926644822719608,B,E,61.594737952271984,C,E,-187.0497481416013,-102.97529516161401,13.880211685073194,0
Physical,Christian,98.52250187587526,D,B,-112.41053731703991,C,D,102.87742770848006,51.82264128168567,-168.13927596229647,1
Mental,Hindu,23.562532685710593,A,E,-105.35455552624175,D,B,-166.37189233083308,-23.65299815699325,-52.59020514700049,1
Yes,Hindu,-93.03154333219803,C,C,94.86478512765473,E,A,142.73605041212375,-26.760304329982226,-22.14907018587354,0
No,Buddhist,-193.06307777239186,A,C,67.11388473032372,A,C,-61.0088126105742,-22.082743126074337,-23.13642744902301,0
Mental,None,70.43428801603166,B,C,73.98458849549499,D,E,27.46217495034444,106.18061959722253,-31.2185938058747,1
Physical,None,24.85161090929419,D,D,23.457958065690796,C,C,1.953452596994745,-123.69159145911183,-59.42809501328375,1
Both,Other,135.25344244202313,E,B,-22.58614158263139,A,A,-20.69517286106077,-21.720702529758864,43.827005127133816,1
Both,Christian,160.61257831347478,C,C,133.62635964369133,A,A,210.92600301972496,19.677844590535358,-18.481177984578498,1
No,Buddhist,156.33577841309125,E,D,-115.92173176348852,B,B,-83.56527204966689,48.828148562115736,106.40179269667989,1
Yes,Jewish,74.82734714189802,E,B,-71.18588632082924,A,A,-178.2471767753145,167.52346149888868,46.41789621308242,0
Physical,Jewish,-37.29309026468603,A,B,-34.62480895019921,E,D,-8.566389681752819,87.54096797626913,36.31883522503046,0
Physical,Christian,129.3552321379706,E,D,112.07276133973987,A,E,116.43050213796914,-38.75184273938374,-245.93576545532378,1
No,Christian,-111.95061083760098,B,D,88.88165920892688,B,B,13.341767318227937,40.36073994177132,-25.371095122023174,0
Physical,Muslim,-62.42067844165498,A,D,-12.993527020842427,B,D,-85.10882872209692,81.96677856975681,-14.149686603289183,0
Yes,Hindu,-54.24697319144802,B,E,-6.002308276160082,B,D,36.4619940871241,120.94608998067133,149.46860851035402,0
Physical,None,53.13850764716441,D,E,-36.91565873869455,D,E,-119.72666969964112,-121.14470785350355,-117.94276432983261,0
None,None,135.57758358125471,E,B,108.26966815863615,A,D,61.03276768514435,16.319080585362617,-65.5324591481869,0
Physical,Christian,8.823050868391197,B,B,103.21153734949154,B,C,-46.73531449982009,-39.99971336061575,-6.917622445186922,0
None,Jewish,-98.60835011233813,A,E,-114.8926888300583,C,D,-10.699008121315986,170.89397708368236,-92.85763277176787,0
No,Hindu,17.482263886245647,D,A,-114.3628476704319,C,B,52.63635813841455,46.995610415950715,26.801391011702215,1
Both,Buddhist,17.512111651283245,B,A,24.618628010453993,D,A,99.73739577252778,71.82338054478632,-169.64030696655368,0
Mental,None,51.56902810017257,A,E,-47.71914139733808,E,E,67.85078955555812,52.63667277876126,54.77190753764317,0
None,Other,-212.84618033508255,E,B,-87.5020656770777,B,C,25.15013685280102,4.057357601547467,18.494512983851884,0
Yes,Other,-92.83817691119525,C,E,-34.811838316291094,D,E,-14.687767814670197,20.31321821476276,42.99444221332231,1
No,Jewish,-45.389557757433835,B,D,-91.13639732473231,C,B,-197.39620414939267,-187.9923130902589,-199.39603785959548,1
Physical,Jewish,-10.798471120930854,C,D,3.420281534968604,A,B,26.71719716492738,-48.97844598979979,-127.11423647679855,0
Yes,Other,51.16673000494004,A,C,-87.41383140471886,B,C,-58.88085035448004,35.6145382396448,-113.40744964564323,1
Mental,None,33.86961262162219,D,E,5.9918333583093,C,C,-34.83292897886637,-129.7580953179931,-72.71536088005165,1
Mental,None,94.18273709388998,B,C,14.614105009762145,C,B,-39.03850088122503,123.63975178075357,-54.406518637929445,0
Mental,Buddhist,-68.30959920657875,B,D,1.3838972527415285,A,D,-213.3255029011538,113.66688391628456,-98.51116122489853,1
Physical,Buddhist,-98.13767297350446,D,D,55.16258726058201,E,B,18.368793219776506,-50.22438714480882,-144.74551479554552,0
Mental,Hindu,35.1046860328663,D,A,36.077108169881896,C,C,-49.58358020563491,-37.460379191058976,-92.00784519827215,1
Yes,Other,26.96479131505381,E,C,-86.35910695249528,E,D,-243.05257821745786,-161.7196077573739,208.71295444668777,1
Physical,Jewish,-65.03969643750472,A,E,-70.52650390753087,C,E,29.236005206192004,177.1243846102375,66.8644816863431,1
Physical,Jewish,-102.03191505322782,E,E,-44.3883938531097,E,B,39.40320871009359,58.24445833001983,-101.40018364191916,1
Physical,Other,-87.9804746638552,B,D,-79.04062714485696,C,D,-273.7951236737718,-45.15754360337038,10.92661033387632,0
Physical,Muslim,107.10721347377013,A,A,-17.51850071015132,C,C,33.30158618879168,8.918582985674092,33.83751683130957,0
Yes,None,-38.7888896099617,B,C,107.15092021236086,B,D,31.388805545684907,-20.873374857231575,16.419873946780474,1
Yes,Buddhist,32.53059940907635,D,A,-26.151989805459575,D,D,89.03739755623454,21.895368953287,88.69000953885495,1
Yes,Christian,12.981436386574691,C,C,-102.28402356197144,D,B,96.35721540848219,17.5957395082398,31.84794882393305,1
Physical,Muslim,-63.152796523239985,C,E,-4.648044066876806,C,A,133.4409078795497,-88.23082473882283,-167.91059521395354,1
Both,Christian,187.79602546428708,B,C,33.0928186404764,C,A,101.4899639712836,68.82392498158791,-26.605514508991213,1
Physical,None,-38.524075613548646,C,C,269.8410087793408,B,C,172.47451327087245,23.909161641024955,-60.1489166581411,0
Yes,Muslim,-106.40753456937288,B,A,-139.09063064763654,C,B,-95.60309217604603,3.5660177863929094,2.976958128674893,0
Yes,Hindu,-126.3024991909301,D,E,-363.49878013736435,B,C,-38.28824389731199,97.01121844171874,56.88230089697067,1
Mental,Jewish,170.44605027405822,A,E,-83.34641149166092,D,B,-47.02920165093442,198.18208127802887,85.44204082049795,1
Mental,Other,63.674239784684026,C,A,-51.79912226969859,C,E,-199.73642247324946,-28.053237499229382,-192.48390552009494,1
Both,None,68.31124926268065,E,B,-70.46346446121116,D,D,151.621855278391,150.87653437472838,-68.1773603756113,1
Mental,Buddhist,-30.07397235120622,C,A,199.8323026265128,D,A,4.0182390071003065,-2.983105595293073,72.02008558635083,0
Both,None,124.06080453480415,A,B,84.699336600054,B,E,-54.329895352460554,29.497377344363464,-166.08371921530033,0
Physical,Buddhist,-180.85210142397165,E,C,-30.232766506648208,B,C,43.3748925918297,-182.48019678776603,-74.60989020128291,1
Mental,Muslim,-49.552833866093344,D,E,-79.73715309137906,A,C,-0.772563164282895,65.50599206031373,-232.21775741251162,0
Yes,Muslim,81.87462026943734,A,D,-64.31742519668784,D,E,89.03822149053555,-112.10152615114231,149.67519627102263,1
Physical,Buddhist,-189.3400100257203,B,A,60.661767874198816,A,D,170.05792666052452,-143.21693815363224,58.70178212542313,0
Yes,Jewish,-192.0393330096005,C,D,39.26005972374444,D,B,-65.33292883728666,101.72837910533485,-41.377993041464826,1
Mental,Hindu,-79.85053287988781,E,A,93.24039823488084,E,E,-116.44441853088772,135.98923014070206,-35.12829853637326,1
None,None,-70.42790716291363,B,D,82.83425199975075,A,A,-43.3591655685319,-69.40437644448959,-54.38086929077861,1
Both,Other,-297.8198323972814,D,C,-84.46090200420892,C,C,159.95082476795022,10.62130413053525,17.74981915723009,0
Physical,Other,-99.26210704097296,C,B,182.896013095761,E,B,-95.87445470186408,-38.45861894906614,20.83213870081385,1
No,Buddhist,11.765994833919278,A,E,-122.00704006959995,A,C,194.14262901964497,-23.924810567251217,-112.01150974141399,0
Yes,Other,212.72477136357685,B,C,-21.133376293578266,B,E,43.39674156335471,130.19559884877162,39.729943491720654,1
Physical,Muslim,-1.6040699110569472,D,D,-213.79521473541274,D,A,-75.3845225671259,89.47378100088727,-123.10699169124975,1
None,Other,35.34553931075457,A,E,71.26256676387588,E,B,-125.20492670981871,31.604475618080997,-27.019848664556466,0
No,Christian,-18.86891932986021,C,A,112.17185869048998,D,C,77.63983303958358,78.04407175722562,202.9682671318391,1
None,None,86.3076772910905,B,D,39.106856082184315,C,A,-207.94647583058264,-66.33640176626395,-60.09018039250329,0
Both,Hindu,-43.50836853349842,B,D,-45.85019543637675,C,D,-96.09864389120034,113.6683158525438,81.36737863473107,1
Mental,Jewish,-172.55139329038528,C,A,-94.79877575876125,C,C,97.48467503584514,-57.729836556572835,115.33241767779944,0
Yes,None,136.8708056346942,C,C,156.61419596077144,A,D,-143.04029413093627,-139.7954930328871,-20.50379837510258,0
Both,Buddhist,130.48267807089007,B,D,-3.627705351453514,B,E,24.335256428927487,-149.55094249535514,-21.91612721438223,0
Physical,Christian,-142.4637140400719,D,C,56.20701611372119,B,D,17.337471684185818,-43.72567201913717,-5.755374805317947,1
Yes,Muslim,-107.62817776882963,A,A,-26.540971538547563,B,A,-129.77242841738047,100.53576950562808,49.65502920596333,0
Both,None,62.840973818488976,E,A,-136.84392739212853,C,A,-129.09459332600514,-95.45935400418334,-23.318670337096655,0
Both,Buddhist,125.21350616879256,A,A,195.58459357629582,A,B,50.76987510801696,17.968557503275388,-16.141918956540675,0
Physical,Jewish,132.06274442732538,D,A,-23.53017088253733,A,D,161.28636671477634,-20.23410977733761,-6.438076603881749,1
Both,Other,21.638699344568828,A,B,24.63975326320263,A,E,-1.8170018415854,-36.18286053283455,-116.67073342571312,0
No,None,-208.6996169592874,C,B,2.1178772125537004,C,C,60.926650786475825,-47.012435425357,-3.093348429394334,1
No,None,-118.86076549933622,A,D,-10.106072142017739,E,C,-128.93906654747587,-69.58163683250459,-33.885588370624895,0
No,Hindu,-278.1879871249859,B,D,25.342463451748877,B,C,43.531511780015784,114.82878233830948,65.68646856773778,1
Yes,Muslim,-211.99504937808422,B,A,103.4007792293919,B,A,-50.7692049794686,27.4993947758704,-72.09110131853835,0
None,Buddhist,-40.301188086522274,A,B,43.061465670740596,B,C,-50.22702551293785,21.35281196049339,206.4385682893229,0
Physical,Hindu,-45.470099547048754,A,B,96.72136977399781,A,E,245.8675146754738,-107.72994616969957,21.444087547416185,1
Yes,None,33.560977137642794,C,A,185.17837460877567,E,A,69.50188507340323,44.65616598225889,133.99191105572578,0
Yes,Muslim,-155.88543551827604,B,D,-303.87031588859264,E,D,-175.52725432446462,12.553458991372587,180.17687653945794,1
Physical,Hindu,-99.14348079664809,E,C,-34.79093931411821,A,B,95.11366450427977,151.4196836502029,-53.90806011523597,0
No,Jewish,120.02441989760922,D,E,-57.276322006495676,B,B,4.6800083973205595,16.274306315611636,-64.0020344914042,1
Physical,Hindu,86.59617063775322,A,B,-76.16797057244897,E,E,-29.17650508365448,9.229635658871912,120.06912920676018,1
No,Buddhist,-2.0518032072529007,A,C,2.5363433201616252,E,B,-89.02517097425819,45.27299404248185,60.599582933521354,0
Yes,Hindu,-88.41367071759613,E,A,10.986244158407638,E,E,10.790848911664717,-36.26139838268119,-55.057162368592536,1
No,Hindu,54.30208396724683,D,D,76.71180587032464,B,A,54.110410960582236,101.98357144830534,-77.00425274241509,1
No,Jewish,-52.30941320546791,B,D,162.1317457513393,C,D,-116.83288819804454,-58.006352971899744,-58.329627643731556,1
Yes,None,82.37270186663689,A,D,-113.02141684945546,E,B,-171.46020643141057,-79.8004245312707,-152.75996329522542,0
Both,Buddhist,-170.26680358164091,D,D,25.770268328554675,A,B,6.410498198575764,133.12043273095,-110.84573501607866,0
Mental,Hindu,73.57235949455986,C,D,-200.0720716874441,C,C,-73.49330258891274,160.78743968040004,-47.355430397328966,0
Yes,Christian,-74.44253088249175,D,A,-38.172405471470725,E,E,82.67156086510137,-39.10872340857423,-141.21208371180796,1
None,Christian,-183.58204709451036,B,C,-117.98416686038694,A,D,-164.53748139368463,-22.600354660528488,25.47804883267194,1
Mental,Muslim,67.9877448312223,E,E,261.87835256892424,C,A,-51.13135903880068,-41.42517220462006,14.3015382379937,0
No,Jewish,108.97489021390203,D,A,152.8997020824197,B,D,28.57626472361809,-110.97023972747088,-100.6401904497767,0
No,None,-131.2007863325478,E,C,57.7683569079989,C,A,0.45283338506185294,-25.946180625511918,60.014706529420025,0
Physical,Christian,-6.793196322040257,C,C,12.73601034991056,B,E,155.528884206758,34.82328789022456,-120.24085918804015,0
Both,Hindu,-50.98160763406497,A,D,-61.955417548695436,B,A,-42.55229783594282,-48.24237555001141,1.4869121625065584,0
Both,Muslim,117.86742403825625,C,D,-114.13156726509558,C,B,-16.10681869907831,188.4216532490464,107.29277762720592,0
Mental,None,-26.742621450964286,A,C,32.52104999517804,C,B,180.77417395189883,-62.11209675612282,-13.512125083530888,0
None,Jewish,28.530164364504774,A,B,-63.10297888080507,A,B,-34.17375061924586,-35.24533480802892,156.97896997520505,0
Physical,None,55.29616415280635,B,E,37.69849074760151,D,D,298.2826447894235,-92.81819760830639,-26.118519943956393,1
Yes,Muslim,180.15126770443212,D,A,-89.5172173810586,D,B,-110.91630853035734,70.43104943771115,-11.017526127048496,1
Physical,Buddhist,227.1985216709799,E,B,90.10851660020597,D,D,174.2449920136296,7.517093783718535,23.797011797191363,0
Physical,Other,-7.1902905161101,A,A,25.9793807587209,D,B,166.80534165424913,38.930711529076575,20.820489983960783,0
Yes,Jewish,-18.390316392763374,E,E,-90.23955507431099,E,B,-73.35401071645596,27.284143707279945,-27.03039381079805,1
Physical,Muslim,-98.39195998713612,C,D,-32.290333596141465,A,A,39.272483292886406,37.517064368258026,-57.84927757430178,0
Physical,Buddhist,66.96283762651123,B,B,47.15427517319677,B,D,-171.1300637762451,71.62882227282144,-75.7860401397058,0
None,Jewish,-18.94373104733489,C,A,89.30819948244768,A,E,2.2980085522492777,5.195125499519033,79.92845505971137,1
Both,Christian,42.07361399604944,E,D,1.6578868726705356,A,A,-245.9585556024542,12.644727433503943,-12.493217844101597,1
No,Buddhist,117.22083817278848,D,E,-215.2200464020682,B,B,-79.35992789777934,26.565721843888763,155.3804495953601,1
Physical,Muslim,-57.71393020286403,B,E,75.60521604590642,A,B,-67.7700978210548,84.9559144941907,86.01870228383693,1
No,Buddhist,65.35730863282537,D,A,167.68250623921082,A,C,-88.5820848479753,-41.899992754958895,77.04231641809723,1
Yes,Muslim,-55.38518477452591,E,C,78.85429876970902,B,D,21.18199119244614,136.83745157970014,61.40448880878399,0
Yes,Jewish,-0.058049359575173286,E,B,-124.9968203702002,E,D,-19.072293025273257,112.06154668621883,-46.518221956673,1
Yes,Jewish,-43.48482694791985,C,D,-37.78584670604309,D,B,18.813507606182007,-84.4443173407669,-6.346356051585443,0
Both,Other,-2.258216161639158,B,E,-50.16443019708012,A,B,58.184457067020446,-29.726008474962978,-4.665307846445526,1
Physical,Jewish,-22.38279565780148,B,C,-214.79391744800373,C,B,64.6782701085672,-98.6486560177463,-36.39346546384699,1
No,Jewish,63.05261940602181,B,D,10.278659525662192,B,B,-134.88493212840783,-21.852598817576904,118.52926587101187,0
Yes,Hindu,-64.40147469667352,C,A,227.22123310693192,A,E,-166.91634495150817,45.73656299397559,-12.062759801800196,1
None,Muslim,-14.603305907429737,D,D,-63.09727752222712,C,E,-81.57987626465575,115.92989776169462,-91.89187097284257,0
None,Muslim,-36.95500392678158,E,B,-53.01226528332177,A,A,171.74074678127033,-27.75358324315841,-72.92670878782597,1
Mental,Christian,-58.9565812822198,D,C,41.34492379171066,C,D,-72.13222157765858,-118.53101591063297,128.04884026177862,0
No,Buddhist,-195.20916303622766,A,D,12.60233128573979,A,E,107.68119146104766,-146.40869923566677,-198.20301388621397,0
Mental,Buddhist,102.90402959099991,E,E,131.498208580064,B,C,-141.36827899541717,169.56995332456742,129.59152183040666,1
Mental,Jewish,74.4311918538941,C,E,-86.78264316541224,B,D,-75.20993703633836,-36.49327528065045,-10.185870494022735,1
Physical,Buddhist,-138.54639057832821,B,E,-149.4464145757209,D,B,107.79321576231433,138.81847234983326,-3.1689816797015546,1
Yes,Hindu,243.59883235788567,A,E,14.11470694514924,A,D,-57.472132404617106,166.60969753316218,-57.65483280477398,0
None,Other,-91.91051083157762,E,D,-4.088523165365454,B,D,-158.06414511077384,-62.29304434984297,2.8702354473549145,1
None,Buddhist,-64.75195958258516,C,B,120.0421822046739,D,A,-108.90775467913238,-36.675998657619466,-2.3443505211642295,1
Physical,Muslim,-0.1316368839967203,E,C,65.92938891655726,C,B,108.05472833054097,120.38170604548017,72.96534205430018,1
None,Hindu,-99.80465646898705,D,A,120.85415839767978,D,C,62.981656018098,81.40468342552047,118.11842351979769,1
Both,None,-23.081951019677565,E,E,100.64570095468844,C,D,-50.4766937891802,-135.2502174601773,64.31824904226414,0
