age_range,Disability,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
36-50,None,Christian,-102.5430605611489,-30.79090021752394,C,137.38128985009303,E,-94.17500120668242,1
18-25,Yes,Buddhist,-25.2664937187558,51.95721508920283,B,-109.43621272091013,B,9.749730302885183,1
36-50,No,None,-52.26496808814062,-31.41047069803415,A,-115.99505312358258,B,9.339467917695744,1
51-65,Yes,Hindu,191.9314601843156,-15.76465749583413,D,19.493552501047965,E,-62.797798487250844,0
36-50,None,Jewish,-13.31242236128971,22.23154773719209,D,-197.99903717251243,B,85.9353072301664,1
36-50,None,Buddhist,-23.167912011583432,47.74182908608613,A,84.88198512185328,C,-69.84313736350867,1
36-50,Mental,Muslim,22.627767772283843,56.23995920435395,C,134.17641648087098,C,85.49770312267447,0
36-50,No,Hindu,108.48116546803111,-46.09599729398606,A,190.22691854298242,D,81.39860452629455,0
36-50,Physical,Hindu,174.19587131898317,79.19943217580986,E,104.0409535284863,A,88.30856099793662,1
65+,No,Other,15.29234239848368,-132.7552617528049,A,82.15688538282875,E,-109.98237036997183,1
26-35,None,Other,24.850694339363653,-62.90438514792568,A,-124.71776516602726,A,-35.29588849017078,0
26-35,None,Hindu,46.006673780421835,-4.723794577806228,C,-105.61473280783456,E,-80.78593187137587,0
18-25,Yes,Hindu,39.18015110205506,-29.38200148844751,B,240.42733623029417,C,89.81786268483589,1
26-35,None,Christian,-27.674958477407728,42.410976461221736,B,41.525174265033556,A,154.0520474019371,1
65+,No,Hindu,-16.265668740321534,-62.53207232910144,A,30.81159908739191,B,65.87233504718162,0
36-50,Yes,Buddhist,75.01491882279875,-20.171022471164598,A,-105.95362779259334,A,-15.29689742981424,0
51-65,Both,Hindu,-128.20857622641662,114.89374190206689,C,74.86188465700097,E,-65.4819782931169,1
18-25,None,Jewish,-54.51336559737958,-140.29249170015478,D,-62.8639667080533,C,-134.18825959945562,1
18-25,Physical,Hindu,115.01868543220269,-71.73967106739234,D,-96.5279913241121,E,-130.3840797824458,0
51-65,Both,Hindu,112.96494063721538,-26.832639755921672,D,-24.632731524263146,C,-57.0076461580194,0
65+,No,Jewish,80.97167069685953,150.64794696331444,A,-70.75420756997288,A,49.189110184533064,1
18-25,Mental,Hindu,145.17595425196546,-38.07522789645044,E,-2.8259453243495987,C,16.421829976891942,1
36-50,Mental,Jewish,78.40571682746928,-77.45383337491545,A,-48.23008627072164,B,-4.299396023389958,0
18-25,Both,None,-12.770525899787327,67.55045985548252,C,2.7791484727643105,C,-117.08977590819833,1
18-25,Both,Other,-85.75185369349968,100.56885839913754,A,147.03580141321834,A,82.4570379778309,1
65+,Yes,Hindu,-19.339864733149394,-47.751470984096954,A,-183.43581829368154,B,-11.937299421746273,0
26-35,Physical,Christian,-4.552802864184801,53.688722188357374,E,-167.28500924747084,B,47.06237024207949,0
65+,None,Jewish,42.18655458806565,98.94537559175878,E,-295.75144156089044,D,97.67333328841991,1
36-50,No,Jewish,123.75660898275189,-101.00271963275256,D,-46.51511550303967,C,-27.215107897735635,0
18-25,None,Jewish,-103.4162536542446,-121.339077080922,A,-74.63032203436018,E,-96.25261207324704,1
51-65,Physical,Jewish,-111.90825823169452,79.93200635118652,C,-81.63494141982338,B,-11.367814070504162,0
51-65,Physical,Hindu,20.219740554301836,-33.404537466093366,B,28.556034829060962,B,-179.40673644412698,0
36-50,Mental,Jewish,155.46617088277088,-34.60201250943709,E,-77.68127350130104,D,165.74040008129646,0
18-25,Both,Buddhist,83.3658381367444,-72.14440113354597,B,127.784193514929,A,-170.6247364700182,0
18-25,No,Hindu,-100.4801124773309,-70.44115676413607,D,115.32923789258149,A,-2.6542503345739865,0
51-65,None,Muslim,26.022573238831097,-22.075593694337154,C,-157.5340268271599,B,-18.976755097146324,1
36-50,None,None,-135.31631952495638,-82.32524656841824,B,70.38196016581404,A,-63.210989865745745,0
51-65,Physical,Muslim,57.29914998580765,123.36457975378036,C,126.03407275744468,E,-61.002635185286515,0
26-35,Yes,Buddhist,7.229096679984508,163.83221809932962,A,64.511288149333,C,-158.40249275856263,0
51-65,No,None,4.316472479038149,57.666396190028266,E,27.12959308655776,D,54.82384724957847,1
18-25,Mental,Muslim,-36.31112379417158,-13.034101964810102,A,-4.274166867940437,D,-55.11831211578566,1
26-35,Physical,Other,-71.25949859138025,-6.641360589485319,A,46.13201620211541,D,109.93445380835685,0
65+,None,Hindu,111.84881394490549,178.64433283230642,A,67.83568913088898,D,109.5417500095947,0
18-25,Physical,None,-28.18270869984608,81.90746347226552,D,5.85503527279818,A,14.691504111413717,0
65+,Mental,Hindu,10.890281485930574,-53.86125011090682,D,155.4249912884342,D,-114.55447640940058,0
26-35,No,Jewish,26.689965495391654,140.4009373250765,E,46.87627659181404,C,-38.989489898871724,1
36-50,No,None,65.76016345328554,-56.4022836840598,A,124.62559838775229,E,114.98284677887041,1
65+,Physical,Muslim,201.14865456987533,118.1279667245799,B,83.66228739292455,D,-33.13990460610852,0
26-35,Both,Hindu,-21.893942777306304,-107.91651003065364,D,23.733907343275632,C,44.05499335574297,0
26-35,Both,None,-116.97464860527246,144.73556396086659,C,155.95982280897368,C,22.30549435099204,1
26-35,Mental,Muslim,-107.27458777552235,-129.78767834106446,A,-84.79511214549136,A,111.80272351851363,1
65+,No,Jewish,16.668222236751966,-9.38114493885021,A,-18.574521852268248,D,91.0280411950164,1
26-35,Physical,Muslim,132.65640203596317,35.5688553307387,A,-11.126837316805748,B,-38.39684930615468,1
51-65,None,Jewish,-76.71359478493042,-85.96985879562453,E,83.32985086527009,B,123.77941898253934,1
26-35,None,None,-25.752679431660532,-120.22887733895695,D,6.826658519014566,C,-6.265598479907007,0
26-35,Yes,Muslim,-181.14791498045918,-59.44595336764165,E,29.599449271864763,C,-193.56852388472458,0
51-65,Mental,Buddhist,-62.962061742094235,-50.045834651811504,B,-140.60208490447113,C,139.8463312268771,0
51-65,Mental,Hindu,-95.37243818928245,69.3242501495288,C,220.23481278224654,D,157.36584193095104,1
51-65,None,Christian,-31.560883973459873,-26.77636550063242,D,60.479102723518416,E,73.60470278551374,1
65+,None,None,-162.136207276357,50.260324426025186,E,-58.408284532693585,E,-160.9036536336295,0
18-25,Physical,Buddhist,112.53030016596503,63.88889874707376,D,249.15355884801164,E,101.21584271887531,0
26-35,Mental,None,-44.253333209463186,-29.903060302851703,E,92.75719346344229,D,-128.88823349501493,1
51-65,Mental,Jewish,30.527554699250725,136.88154231689,D,101.43641276549704,C,-40.04528211883222,1
36-50,Physical,None,-235.4980400228479,-94.65952199833634,D,-40.8555395664449,B,69.30727904825838,1
65+,Both,Buddhist,-112.0629727720639,-22.447438253317515,C,74.50281678392594,B,1.0679188882803998,0
36-50,None,Buddhist,175.37142531765582,-14.669312279234587,B,83.59245121784302,B,-106.73582982886613,0
51-65,Physical,Other,-199.88336435974668,245.72004683923313,D,39.59599952424095,C,74.66021146036935,0
36-50,No,Other,29.92123128622341,-151.33665180165048,D,-64.96183545143127,C,20.15751003384881,0
36-50,No,Buddhist,-85.90890524372323,-172.67440812746423,A,63.28516539745366,E,-59.42189780556647,0
36-50,No,Other,19.635795383546945,-112.75546803777996,C,-143.687422821421,A,23.298842951524772,1
18-25,Both,Buddhist,138.29817671779844,-39.67012290185383,A,91.05860228765825,D,-75.81219147117294,1
18-25,No,Christian,25.65513325465667,-41.31513194707112,B,25.766276347097307,A,141.4213927467017,0
51-65,Yes,None,81.11606344573107,27.55102386786615,D,-81.45861019297537,E,-77.8292696449309,1
18-25,No,Other,-26.53787199914363,29.208942743552633,A,52.3130629354987,A,160.9210462715749,1
36-50,No,Buddhist,126.53207949394644,39.124066032285555,C,24.684399712882886,C,91.8221813633137,1
36-50,Mental,Muslim,-27.238103493453643,-76.99134441923667,E,89.18483690835171,D,147.6296072896211,0
51-65,Mental,Buddhist,122.02412193893166,22.922712152947966,E,152.51572520884434,E,69.5360273227132,1
36-50,Physical,Other,-105.91333011986255,25.792429252554467,A,130.4264777007026,A,79.89788186037518,1
18-25,No,Jewish,87.38827389116587,-117.92478057649596,E,117.69068288741076,C,23.044568454704482,1
51-65,Physical,Jewish,129.84844154259275,1.163476673561633,D,-78.11828272700883,B,-4.949061264152459,0
51-65,Physical,Buddhist,-103.29394381489077,-49.51856382125294,D,-29.41189257143444,C,-83.58359722239973,1
51-65,No,Other,-26.601042706915173,-75.93558247461945,A,-150.52627939300302,A,197.9069950394466,0
36-50,Both,Other,132.95403753793545,-126.58391350127462,C,-78.54071795405241,B,-37.18115751904954,1
51-65,None,Other,-39.66688153992672,-197.80064170258945,B,179.84714228987716,E,-35.0927412156689,0
65+,Both,None,229.2322981482957,-149.1774998198529,D,29.935431738787464,D,4.995674006506839,0
65+,None,Jewish,122.20578001081535,-116.99449880401971,E,133.2590064092882,D,-4.854999908139369,1
36-50,No,None,-131.85983096817583,52.52430197903046,C,29.84782334720072,B,-18.38770815555533,1
26-35,None,Muslim,-43.237954822970835,59.232880356161246,A,166.46670906124587,D,-27.931339937501363,0
36-50,Mental,Hindu,55.317120281456354,-99.17979621477538,A,145.33133000460404,E,30.837180686216602,0
65+,No,Jewish,-8.6264790780196,-1.877935680436129,B,-46.09623247830011,A,-111.73012371251694,1
26-35,Yes,None,74.8743007013465,-134.46737538433928,C,42.93284789563135,D,92.96932197669852,0
36-50,Physical,Christian,38.082645737289056,-118.30328843933788,C,-136.9367843538689,E,-168.97176147520005,1
51-65,No,None,-104.79318836537715,179.73216015433223,B,78.37813850218896,B,-99.08567457434106,1
51-65,Mental,Jewish,-312.93120098871856,-127.28430400366959,E,-248.00035030729993,E,-133.76729255863785,0
65+,Both,Hindu,120.74141323172924,63.973683687836505,D,20.852285351949472,E,29.681084197357094,0
36-50,Physical,Other,89.1337254660496,184.32791437866217,E,143.97732163630056,D,-117.24835766516874,0
51-65,Mental,None,-9.382131840999639,-6.306365653742141,E,23.911200616807758,A,152.7010772755412,0
36-50,Mental,None,27.659548871908648,-80.83549500766162,B,14.725736636887573,E,47.15351909557737,0
36-50,Yes,Christian,103.57825738137907,101.63851085591875,D,-80.67569754058034,B,-47.21877796338502,0
51-65,Physical,Hindu,-13.048883396833544,46.69925084990354,E,114.40543721717643,E,-91.51385290154383,1
65+,None,Hindu,-24.550664342439152,102.63340416175315,A,-145.7193412577227,A,108.30548786884013,0
51-65,None,Muslim,46.627442013592805,163.13261514534688,A,-21.75392366699477,D,186.10555454423817,0
51-65,Mental,Christian,-2.803822439127235,-15.683647508537438,D,-140.07168978655764,E,-78.94763674360573,1
36-50,Both,Hindu,-55.467132902229345,34.83272421819214,C,-65.39197036151464,B,-12.361707338668412,0
51-65,Physical,Buddhist,-65.25181905017693,24.84186515838878,E,-63.99642783405053,B,-26.941875768498885,1
26-35,Mental,Hindu,162.5403222871935,-123.62967370385417,C,43.66411328087877,B,47.82045589283025,0
65+,No,Other,-35.18932412029022,156.830698421028,B,-57.85612128307468,E,76.05655674375151,0
18-25,Physical,None,-35.519654303679395,-58.94362183665065,C,61.958595924028955,C,-53.26948773445335,0
26-35,None,Muslim,-54.43360608784295,-86.49255050140685,D,109.2315098185978,A,-102.81210138163446,0
26-35,Physical,Other,-109.56980015617306,158.8802026001704,B,-162.2937605511515,D,-15.67483553051611,1
51-65,Both,Buddhist,97.85651196574786,-2.4793589267568574,A,-29.71329215160352,D,-94.31137997007025,0
36-50,Both,Jewish,-47.129262508398305,11.890098141962238,C,60.885859355466884,D,148.557238581777,0
18-25,None,Hindu,16.31807325365231,-62.55809633119761,C,41.74380166346469,E,6.7112637552514895,0
65+,Mental,None,162.79785428952255,-84.41911640658608,D,93.69957051179426,C,131.15795610162613,1
65+,No,None,-78.15365867345368,77.86872407223431,C,-29.900570913215972,E,142.05730571710296,0
26-35,Yes,Muslim,-12.7421506771652,-65.12196164007187,D,214.49642949729815,C,-101.93539254736672,1
26-35,Yes,Hindu,241.58431046355946,19.84155894974702,E,132.1348519808823,A,-29.319127620119374,0
26-35,Physical,Buddhist,82.32858393832701,66.54915461193693,D,164.43665256156805,E,23.156481675324407,1
51-65,None,Muslim,-61.85815237068506,-259.09894267558366,B,114.477099276695,A,8.485919646063735,1
26-35,None,Hindu,5.116600885317385,-11.204375622136878,A,116.96188554272204,B,-17.952242863537347,1
51-65,None,Muslim,-163.42243728176894,-105.3629733563475,C,-65.85283425120522,B,145.69540330641894,0
36-50,Both,Muslim,182.37982841867606,-196.96209170477792,B,128.83053898156663,E,-90.70968350918645,0
26-35,Both,None,156.56228374061584,110.19489151164122,D,-13.881904331832907,C,-66.6887309904593,1
65+,Both,Other,87.02798560473384,-15.814740684819952,D,71.71446587983763,E,-180.5224887557477,0
65+,Physical,Christian,-108.90522737764068,-213.92795794869537,E,75.2475957019693,A,133.40075166055277,0
18-25,None,Other,10.737738026948305,-11.935759880615429,B,18.418390265090075,C,-29.437347208815577,1
65+,Yes,Buddhist,3.2008373170854325,110.58965514766315,A,-32.453128605926004,E,71.73222430998956,1
51-65,No,Other,60.89110978286819,16.329320553878464,B,138.432178390804,C,45.900147228423236,0
51-65,None,Muslim,-13.037508916991275,-90.73220400210492,C,200.45482868497203,D,4.931404835761652,1
26-35,Physical,Jewish,193.12714470540723,59.39786995537614,C,6.505375272513968,B,-106.44883163779349,0
26-35,No,Muslim,-74.71377902877491,-38.81324091340898,E,-11.098381209186398,C,16.782353328786098,0
18-25,No,Christian,-32.50861794324768,114.3734479760879,D,8.306113788591116,D,-17.156559122882115,1
18-25,No,Jewish,51.570991641532615,-11.883209284565964,D,38.21505607204561,E,-19.127615733305735,0
65+,Both,Hindu,-115.6333371602382,-96.29081439065838,C,-33.22054561783393,C,-152.4145370361859,1
26-35,Yes,Jewish,44.22639774144568,188.1431729858844,B,-179.0359736699359,D,-191.04686666845404,0
18-25,None,Jewish,-1.0134463684018356,-294.8481764991867,A,105.78725557809881,B,205.69886939200424,0
26-35,Yes,Muslim,54.68275864174169,-109.37002786605447,E,99.65239802611762,C,34.19061923668082,1
65+,Yes,Muslim,-138.37366162302368,50.2211559633128,C,30.96121226710849,E,-171.95123803847343,0
26-35,Mental,Buddhist,13.228844310929716,-14.979389216787586,A,-25.366109649984715,E,51.82280908549492,0
18-25,Yes,None,-50.58499462438789,108.71148497081127,E,44.458731809137966,E,-222.10046462772914,1
18-25,Physical,Jewish,-62.52071382057798,2.5797058469968293,A,-18.451869165544338,E,77.93739843176512,0
65+,Both,Muslim,-133.59266422469094,29.707917859452905,E,77.27094513430839,D,30.466049865893424,1
51-65,None,Buddhist,61.125195919212395,-121.57781761697584,A,-23.545083222630183,B,-68.9280242936667,0
18-25,Mental,Christian,-63.859911217777835,-97.57930805136668,C,-131.8586613312557,C,31.396907423372067,0
26-35,Yes,Hindu,-29.284708415438292,95.60589923755713,C,123.70746577823635,B,-200.10875719123976,1
36-50,Yes,None,-166.84792392507387,117.541415891591,D,115.19133690553352,C,57.96649017845965,0
36-50,No,Other,-262.5713163079275,61.59535609531205,E,109.90799192534435,A,-108.64595505727948,0
18-25,Both,Jewish,280.35168557392376,-7.7579108285677725,A,-10.56003499860673,D,83.22464864007806,0
26-35,Physical,Other,166.04637587148108,60.38619041439992,B,23.709917007914868,D,-38.08782281275589,0
18-25,Physical,None,-162.95542545969093,-24.67612023682323,A,-114.82635600871014,D,174.6889830899557,1
65+,Mental,Buddhist,48.1292300978264,-15.253736112794462,E,7.857212102967822,C,29.08131548335931,0
51-65,Yes,Muslim,149.63027759960337,-48.15835247810747,B,53.887759444295334,B,102.95147869363772,1
65+,Yes,Christian,17.30547079837977,-45.62255787624915,A,100.51431767586973,E,167.73645771413285,1
65+,Physical,Hindu,-44.65395446564912,-32.67442096638414,E,3.9997158955829373,D,-130.9738363242838,0
51-65,Mental,Hindu,-181.79428926175007,80.51274085507114,E,-21.161809707324643,B,61.8985096365158,1
36-50,Both,Hindu,50.97967222785505,-101.95224410597845,E,-114.81883111425519,E,-104.54700590798964,0
51-65,Yes,Christian,-11.099472903924887,-1.1038718390939557,E,203.0023667511839,E,-43.39591582399526,1
36-50,No,Jewish,-21.013942447213047,55.90391976447915,B,-2.850476822423382,B,-101.57057809492518,0
36-50,None,Buddhist,134.27435015905442,-43.91581226122413,E,40.988212639436966,B,-157.15319665776605,0
18-25,Yes,Buddhist,-32.13496389697163,-16.097540297120926,B,122.36174392836725,D,37.553954087235866,1
51-65,No,Christian,145.73489133663242,-123.24693204228532,C,174.33267094507875,E,103.03968249202708,0
18-25,Yes,Hindu,-26.13082126133689,-179.058600242801,B,123.69369782753836,D,-123.08710915823771,0
51-65,No,Muslim,12.587895745959212,-55.34516405126709,C,-52.137948267228005,A,-71.65355265892053,0
26-35,No,Other,-53.45530373557742,2.63452129342984,B,8.652032830861046,B,65.25990871430666,0
51-65,Yes,Jewish,116.3213204192955,63.20571766174656,E,106.12853075463944,C,154.16208741129327,1
18-25,Mental,Buddhist,-44.340342664576056,-190.17041815738145,A,-93.45151944594105,A,37.02878547278515,1
18-25,Physical,Buddhist,40.07262377167264,-45.07460411217633,B,-6.530110329264324,D,54.23937494735816,1
26-35,Yes,Jewish,-40.45571183404971,-169.095795882806,E,53.31501113490755,A,-78.11071670706687,0
36-50,Mental,None,173.07144163281993,-9.374435716614121,A,5.014237382459139,A,89.91140199918581,0
26-35,Physical,Buddhist,109.61903651843166,237.21707605555733,C,-82.8854713048518,B,38.012244851685644,0
26-35,Mental,Other,-60.5669906216595,161.37375456218302,C,-76.18825190029636,A,-54.39291493873687,1
65+,None,Christian,62.734531123652424,17.348488949248438,E,216.7275050735976,A,229.00694909700317,1
65+,Mental,Other,-243.73928199911762,-165.65815892887497,C,-9.608526424723966,D,-167.8560510974028,0
18-25,Mental,Buddhist,-34.4683660190445,148.3591525783929,E,-281.6417569140732,A,133.02810617094678,0
26-35,No,Buddhist,109.17481065577456,-12.198592896919743,D,-40.4894735482189,B,-42.51223750345765,0
51-65,No,Hindu,65.55152664056645,47.19658163466346,E,-70.86080419830341,D,28.8113592340907,1
18-25,Physical,Muslim,62.3896804410583,15.90764921748374,E,-73.6254950675073,B,167.56322113619282,1
26-35,Mental,Hindu,-47.67114672864503,32.453906527577644,D,-127.11131550904027,B,56.706375259528095,0
36-50,Both,Buddhist,-11.934166934711325,65.57432546451089,B,-70.14654954165266,D,-84.20745129206894,0
65+,None,Other,-79.05677083640462,-124.59955510482553,C,-60.16564111497683,C,64.69177013624113,1
