handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Physical,B,D,E,193.43849609719854,E,60.836829909722276,E,-115.52230167070805,187.772715327172,A,17.158712881966803,70.12227178007777,B,A,152.19901242020765,D,-202.68101108182012,B,-107.41357625993982,1
None,C,E,C,23.585936019183457,E,-88.58686272269179,C,118.41316301270244,-124.7491946273935,D,-33.053562977848145,27.693750896902493,A,D,-62.28755393479673,A,-29.60943502455121,C,145.93671032409114,1
Physical,E,B,A,-163.01277181976474,C,-173.6423150888174,A,43.70364582924751,-196.94952518251185,B,-36.644215882609615,-167.54269768485403,B,E,-82.38903194630495,C,48.49379425428915,D,143.74164038368951,1
Both,D,B,C,-38.914090346274314,E,131.73065895213168,E,179.93185174023213,33.48058795856687,A,32.20880010352151,-120.54543497869344,B,C,-331.66831664139613,E,82.80860370031199,C,-57.234757179407616,1
Both,E,D,D,171.43802123975306,A,80.17998709753759,D,-164.18219773503517,153.74372728145994,B,62.23440937799685,86.92779942854433,E,E,-23.16910782508448,A,-77.5963761718232,A,93.8631500792894,0
None,B,D,A,-87.37736541572258,D,-44.629979701312664,D,-39.03088917608438,69.73520158333024,A,71.56447611532127,9.012518572918946,D,E,-42.806977250421774,D,-143.14310320591574,B,-22.488081787486973,1
None,D,D,B,13.708596598323291,A,17.769413914307414,B,48.18711461028869,-43.466090077018464,D,-187.01790887440077,181.36501661148972,B,C,-141.97271731699823,A,-31.15645994678112,E,95.65846272382875,1
Mental,C,A,D,95.51528365927416,C,48.01678509754013,E,19.14656910201188,-232.7716184723587,E,109.28422865084706,-179.50104189890865,C,D,-63.837005521416046,B,21.0798604634122,E,157.2227640717043,1
Physical,D,B,A,123.18910546263058,C,-48.63747680147311,E,-21.018912528944995,37.86355175661708,A,4.148490641484719,62.80522501416883,C,B,-74.27872070405729,D,-122.85394428644602,E,-222.47548058734802,0
Physical,E,C,C,-98.72513322023937,D,-59.58215684526954,D,30.78762981151198,93.14181337541069,A,-77.81667422262134,33.44328772118862,B,E,74.29109224465307,D,31.45033680547231,D,44.293477345080476,0
No,D,D,A,-71.7352902024073,B,-71.09179883891198,B,-5.057046765429167,-100.22696157695738,B,-47.04810622834859,4.170312445270586,C,C,86.07095445515974,C,46.74486579743543,E,20.024093809926807,0
None,B,A,D,-102.14688206444478,D,-77.08794809246325,E,-11.501149126551017,7.349859342832218,E,10.168430041201098,-25.501434257654655,E,B,16.82927702230681,B,128.30932688214494,A,-42.162728424427854,0
Yes,E,E,E,28.460853111785806,B,68.26495553915008,A,-51.4846534053083,46.99427403146642,A,-182.6817041226352,-84.0335057262047,D,B,46.47382125576412,E,88.24768715546361,A,-71.69180740029479,0
No,E,B,B,-64.49370830570716,B,108.46352764968663,A,-30.65881096645111,125.44592573480303,A,-152.83980067971484,119.26962055904139,D,A,74.86096979513886,C,-184.92253465163813,B,38.63195973984721,0
Mental,D,D,B,-168.27903713347848,D,49.69016048547519,B,-161.35016983707445,-130.3234288917722,C,-71.06395075971965,36.56132531930032,E,B,-59.363597482667544,B,-99.45391205745267,C,-51.398469383933296,1
Physical,A,C,B,10.577511028442368,D,32.280586391584634,E,26.86483914189562,-5.75723725111491,B,-86.05824288618355,201.25990565582447,A,B,-126.11027456833648,B,-198.81541634153322,C,6.342388268259354,1
Physical,A,A,C,-87.78661287727417,D,-107.16695111609495,D,4.913938380218733,21.75785111518066,E,-63.35420133240574,-34.50653331201733,B,E,-128.68481169075915,A,-40.07610929133429,B,-84.29691077985161,0
Both,D,B,C,-151.93971220906286,B,29.819715298188076,D,-50.47406723888207,38.61012547385283,D,-29.2221990714031,180.36192082249102,B,A,64.96601019389479,E,201.5587410682509,C,-45.682450799103904,1
Physical,B,E,E,60.55400448063026,D,58.92162453435653,B,82.41149478959976,55.160483768500676,C,-41.85756883611422,-13.262435898521566,B,E,-63.500834029842835,D,-32.71760734104448,A,24.136194697383047,0
Both,E,A,A,-85.92466371925799,E,-116.7047518677774,E,97.5380403737459,-73.07316244920861,B,-9.08270148754546,-20.22877909341591,C,C,-17.335758552568038,A,28.743343525915556,D,2.161582222892864,1
Yes,C,E,C,169.38221940172613,C,49.981373009026456,D,-202.80948619463808,-167.19252558622978,E,-84.00753702835,111.43751304462124,B,B,83.91657608273908,E,-58.81102878872523,C,130.8638424651201,1
Physical,C,D,D,24.85139315859997,C,-164.47179146278177,C,-107.0964152889565,-199.68263176816689,A,-40.6178740742417,-58.0718829840992,D,A,-93.9742484386747,A,-168.98798018493665,D,-18.159824579117565,0
No,E,D,E,155.26812235185298,D,55.073452607171646,C,-12.73046620102739,74.31082523468292,E,31.979839822144985,-76.03184128212798,E,A,-67.7104928205128,D,-89.80552023666395,E,-3.9171040749885826,0
Mental,C,A,A,63.392740163175766,C,-132.09660402119226,A,-130.97411415550576,65.55426288853701,D,27.025443563287006,7.870494703105861,B,D,77.32553681661723,C,-69.22425530497888,A,-227.9793896225615,1
Mental,B,A,E,8.948448540779303,E,-139.38493946321054,E,122.60139402282545,83.90247219617802,C,-90.88644536716717,116.73893984447206,B,B,-23.35041827106226,E,67.1229044674681,D,27.732744146857286,0
Mental,E,A,A,-68.73549597218317,B,199.12627712026304,B,-51.529951874143286,75.915473094881,D,-76.20505637877527,104.12478739412754,E,E,-51.21487454707412,A,-97.32296126893264,C,-1.4118380633043812,1
Mental,E,B,A,73.10099844630741,C,-3.1481208194404156,D,34.82764069876823,51.48659174008836,D,-84.90694094529452,32.92537753633798,C,D,-89.49448506750338,A,-11.613962096030562,E,59.225465013992206,1
No,C,C,A,105.55198092782854,A,96.67944212071288,C,24.835343870368618,8.054947494198757,B,271.27820690527244,-6.298208939502656,E,E,161.69688936762435,B,-49.17303231792122,D,-44.55385170023505,0
Mental,D,B,B,81.1356353015953,B,42.727976910617706,E,44.587105611749195,-49.958375409794385,A,-5.4798118414341825,29.392604925738063,E,B,119.5580271003325,E,65.19246472333668,D,23.096469009067373,1
Mental,C,C,D,145.7062441736958,E,61.120550319268894,E,63.128724373834444,-27.196753164646402,D,126.13225727002863,33.003147392517846,E,C,-108.14344736932202,E,-84.81970766361869,C,-24.895913231678136,1
Both,D,A,A,36.00078171397758,C,117.67480046490029,D,39.17622350969285,204.56064249255778,D,120.16689907554661,-109.21804249149048,D,D,-57.047288154721585,C,-144.25692895877188,B,60.17371471960092,1
None,C,C,B,-7.677921305561269,A,-68.35188024602662,D,-9.923633884052455,-13.792121764785998,D,105.25643832110619,290.93200299112317,D,D,144.92507892054132,A,-29.699976973148463,E,47.37217854533754,1
Mental,C,A,E,103.67232570569544,C,285.68594382705953,E,71.36041798964693,54.28873112114459,D,-32.970038604354095,-76.97064255351427,A,B,31.867820763216447,C,-69.88469357293108,C,9.279466658289712,1
Yes,E,C,E,32.285604065548625,E,108.60324315795198,C,-164.40396265957762,32.14765761905736,D,88.07325432003634,-97.28212995305753,E,C,-43.803096819977526,C,-62.97638520977228,A,-114.77911653423789,0
Both,B,C,C,133.7211463661083,A,-6.599395354584295,B,66.91587555334945,66.37508088826543,E,-81.62520897898983,-0.11328702328963806,D,C,-18.040894636780894,D,83.48558270702553,B,72.49353032930516,1
None,D,A,E,195.9087956664001,E,6.420186231662746,B,119.83282629597932,-183.10928031870694,A,163.4355303384204,136.62346217534218,B,D,-331.57006940678593,A,-40.00711567874464,C,-141.82524559597684,0
Both,E,D,B,-44.39277488134424,C,159.78556013891506,E,-11.435664944406586,-48.71132954327205,B,2.808688905820455,66.54281798233292,E,C,74.62754776744943,A,300.3877733577817,E,96.4337466609465,0
Yes,A,E,C,99.82223519908506,E,36.41294762910612,E,-46.49295774292754,-28.207356026598703,D,-99.8475794099541,24.061760527250396,B,A,85.95133396019948,E,-27.23288650083776,B,40.44809843597819,1
None,A,A,C,-32.38814114140411,C,143.89081257738187,B,125.5454868489575,35.94449127650856,B,-77.99766097675567,33.55417376585751,B,D,-72.31310509314778,A,-13.06670498364744,E,-91.30355668170299,0
No,C,D,B,-42.17412409594203,D,-12.63958790235186,E,33.28937096653382,60.26120573852569,B,-49.22229783808568,3.935644017931002,C,B,86.83865946562638,C,161.07662421336258,E,71.31784138434932,0
Physical,A,A,A,95.97283391262201,B,-21.804601523316908,A,39.9082653407501,-108.35466075222327,D,71.54019918512776,162.44870039916438,C,C,-126.3965915126275,B,29.63133197889569,B,-32.02830090077896,1
Mental,A,E,C,98.86240767612026,A,-103.56435084768101,D,49.177369768785155,-12.115271837576955,C,49.57734759799256,18.69603719030919,A,E,224.7180382885699,A,10.97500658839621,C,145.59416771379094,0
Both,A,B,E,-77.09294671324949,E,150.82723638333297,C,55.41376945353779,-53.766779988180446,D,-144.8942575707732,135.8948923423211,C,C,94.49154464897548,D,105.0669552502209,C,123.67724626932579,0
Physical,D,D,B,8.369055812080099,A,93.55854041832076,C,-29.31343976026406,-39.20598307924293,C,53.80988595695722,-31.174427794398685,B,E,31.666006988361552,C,-71.50107863037715,E,35.068439787744,0
Both,D,B,A,-34.11855121719818,E,9.56611316700451,D,71.94133356274054,59.65980215591369,B,111.66067673760338,31.537238891779012,D,B,88.97237423544068,D,9.974296225303537,A,3.7337423970308543,0
No,B,E,E,124.12588574726122,E,105.49076375191433,D,20.53444270159512,94.2160116279645,A,-65.95002245726876,-87.82972510655195,C,E,39.98792062646779,E,2.368184904510719,A,-93.19017532064096,1
Physical,B,E,E,33.58525204732817,B,95.45691457294296,A,-22.55093901029052,-47.22001872257655,E,109.47654879021391,-108.61818147191404,B,D,-63.41896553536613,C,-29.020603214071944,C,-35.54190585810409,1
Both,E,B,A,59.2177755353558,B,-139.40698564353514,C,-29.69976185472416,-91.09578207363091,E,61.017552235171344,18.15133304749996,B,E,-113.58101854255547,D,55.764112874756464,B,91.94776423803913,1
Yes,B,A,A,-167.69768729454745,C,-28.337606216515958,D,-145.18510294312122,-139.12066118282505,D,222.3444118754639,0.9886907937842282,A,C,-40.58088247796977,A,14.56388811167933,B,58.4661243809966,1
No,D,C,C,-47.56421888670918,B,64.93027016381399,E,-67.11607004647774,122.51708467177127,A,84.07786159892156,-195.21866804381764,D,B,229.71165998937047,D,61.29220558981944,D,121.27641304417665,1
Physical,C,D,E,-5.3856500378170935,B,-10.310404370851812,A,-75.53943540505801,31.641057501183973,C,-150.84674425608017,-105.73224419102006,E,E,-3.0465981923688097,D,-181.1738985475678,D,57.22306173306445,1
Both,A,D,E,33.0132806169872,B,29.052328275138496,E,-80.05972856595717,32.741636786738496,C,14.988163032323726,64.61288958925637,A,D,68.4551415574716,E,121.75369710672341,E,144.00073302978012,1
No,B,D,E,-37.51407807248721,C,-98.71201935004176,B,-79.1843128749077,14.897689395069925,D,142.81188734231782,100.8268355116244,C,A,-176.74944933422591,A,121.30080049674332,A,-121.72001721695231,0
Both,D,A,C,-23.090502101511802,B,-34.412429698439446,E,32.69284375754485,-58.20899170564143,A,-18.541642705843877,-19.690827118112672,C,C,72.27789194098386,D,114.56575384235073,E,-94.20262750601482,0
Mental,C,B,C,44.051380447930505,E,198.04013041716232,D,6.354128623781127,-25.39648974922703,B,164.08912096131297,98.93651939005426,C,B,-40.4566766299919,C,-37.88216768241253,D,-77.40520600136797,0
No,A,D,A,55.04310260653887,A,81.72658701481652,E,20.287028023557827,-49.08226197278529,A,-85.42275792654644,65.10374461823922,E,E,-30.954062758931745,A,-183.24777124334864,D,27.535797968671478,1
Physical,E,B,D,140.76704737322152,E,87.70318866277034,D,-31.707136281984592,46.2987519215903,B,49.283095866767106,-12.877141335574759,B,D,0.8741284590272257,B,100.24044859312255,D,163.3062987803847,1
None,D,B,C,122.82862744224363,E,-6.946937250942896,E,-53.71584201323986,31.719831251988577,B,-18.137493383683655,-22.625724302165647,C,A,74.47249114576293,C,-22.509668843332044,C,16.672916246746595,0
Mental,D,C,E,-90.70497995631797,D,15.25455012626025,D,-117.62641350298098,-1.4311901251420904,A,-37.88320364648943,-159.80265975066922,C,B,141.7255839636271,A,-65.3085389558812,D,-30.3263204529167,0
Mental,C,E,E,-26.339593017711994,A,155.2128660754336,B,-107.58357061023835,-9.595601747149733,A,-0.12138793091519265,192.5783919130468,E,E,-82.41514651457828,A,169.8961768112321,C,-19.243801972283023,1
None,C,B,C,-57.344432868078044,A,-9.121991156810328,B,-64.4542950812236,-26.661776766984485,B,165.08326913809648,6.4550435029786,B,B,114.08989195051713,C,-45.28590517272804,A,322.4641556047367,1
No,A,A,B,-89.64852286133757,B,-44.57809223894246,C,7.05490520507295,147.34870167114423,B,76.59899704492409,147.37604582984847,B,C,53.745551399493074,A,-16.87887183550235,A,-23.39495089611966,1
Both,D,D,E,178.1282009486926,C,-6.712140438327445,E,68.90097604598273,-212.70108073804428,D,78.96082241920399,105.49769295918895,A,C,56.93066930013888,A,126.55012285164482,B,-20.655739685123166,1
Mental,D,A,B,-96.44621447857247,B,-63.05847343550034,C,-82.01315383461503,-7.600732472718229,E,92.26337280390268,-24.240250748155724,D,D,148.23983066384304,A,-43.60546752058334,B,58.520248444306866,0
Both,D,D,A,-186.6570557957724,C,-8.11255306212868,E,81.5882962264384,8.810382641956927,D,-169.72963074058308,80.65870956989049,C,D,-118.32881328981013,B,-148.1311093241515,D,-54.19474598633528,1
None,B,C,D,57.351174392371874,D,-47.20319466636545,B,123.72758507537908,-59.808950006040526,E,-109.66916770007336,27.753415948435777,D,D,99.69283475609396,E,150.1302053965087,D,88.08120449947772,0
Physical,E,A,A,-4.254267010428454,D,-1.818727920921636,E,-12.203508699309804,-76.32621589647243,A,-11.466542383832646,-121.58102838042406,C,E,208.82896866881958,D,-78.38376886802962,D,221.4194722317272,0
Both,E,D,A,-9.032520872144092,D,40.23193426297152,B,104.22204166183005,22.15461289750358,C,165.26546663484345,106.43237461526967,C,B,1.9812894722894991,D,-108.40175173138886,A,20.004423964544305,1
Yes,C,B,A,-60.81646398116523,C,179.78015104481346,B,1.557665974733676,-97.92597300799561,A,124.02871911138789,187.42758238384368,D,D,-189.84510037536702,B,20.10055135916094,A,90.5412605457878,1
No,C,D,A,-7.085999936966458,D,112.04746709416172,E,86.11877683991747,37.72442599642408,D,125.04298587020885,53.257840333866,B,D,176.56502591423876,E,-94.09735514890147,B,-17.94456651107197,1
No,A,B,C,-9.974138912799049,B,-22.741550327198343,D,25.845436984106783,-100.17469872911806,D,-96.07790767378046,111.41421534373266,A,B,-13.73656998108213,D,-190.71717034983723,A,-56.262050827957374,1
Physical,B,E,C,75.62660673670727,D,62.211097197014894,A,64.25998110833734,79.95382416054831,B,-78.5550719617711,154.25233521275982,C,B,52.28500904254151,C,1.7886324510750256,C,-46.91256845881325,0
None,A,D,D,40.00323716197177,B,24.77252799015605,E,-26.52277347793875,58.883511829964306,A,-214.53827872814847,107.96959912993265,A,E,-91.32121198899402,D,-58.72996210284307,A,-164.2119136635737,1
None,E,C,A,-93.51286417258159,B,30.145866565007445,C,-54.58771614103837,-81.6948846323054,E,-63.274700783545136,-57.035288353666004,A,E,9.900227360256633,E,43.75737703127346,C,-127.52117985280972,1
None,D,A,E,-41.060239751717006,A,-180.464620714696,B,-156.75303758070868,-139.78181661409965,A,80.96621210043925,98.3791681491956,B,C,51.888577109178236,E,-199.40835182653828,D,19.900888784109885,0
Yes,E,B,D,16.09170789276914,E,192.55690296796584,D,33.00210111079747,63.79667321999693,B,66.336662852558,234.48906762559125,E,D,-0.7366073848380436,A,68.12832349212397,D,172.24375695089768,0
Yes,E,D,C,-257.8944995519518,A,-123.59631611560538,E,-41.83831263968614,28.977239204110344,C,13.155526645706672,-91.89380384716138,D,D,-88.38143584288099,B,33.084017934317686,C,259.42021857185557,1
Physical,D,C,D,165.11618240457642,A,135.1775861431301,D,-9.229813143210729,-63.61197879375694,C,-47.36056895309223,4.477169224128761,C,E,24.505358531657752,D,-53.25839660947563,B,4.9022726985380665,0
Physical,E,A,B,91.81219789511216,E,-37.0605155953661,B,59.66261354872427,-126.8904194568188,D,-5.73334863774949,-15.819344766530573,B,B,-40.52752461943591,C,8.94299588170433,C,-121.00841079602567,1
No,B,E,E,-65.69180510621737,B,69.38621569766313,B,-120.50874217937124,-66.82551441299297,B,-52.703823983904115,-65.68351168078453,E,D,-17.921368374664954,D,-209.0869351436592,B,-25.17930048650376,1
Physical,B,C,A,-95.38978309869283,A,105.24347551794722,C,178.04735449729353,56.410273780738194,B,-14.756478414317014,97.26777307305426,E,A,-65.17573287425837,E,-79.48009585263969,B,-90.53585428035105,1
Mental,B,B,D,100.6977218070771,A,-112.74480807312437,E,-10.278672343955932,-108.7860458190615,D,75.13097549172195,-43.34748797891695,A,D,48.05653591520125,B,-155.90293846246092,E,-4.4606271380240266,1
Mental,A,C,A,-18.82046401563796,D,-38.873791822485366,D,57.20630035032658,-22.203988751020006,C,-4.240333921996283,-92.80103845147195,A,D,-20.477103604315346,E,-156.62994252597701,E,178.29074237371694,0
Yes,E,B,A,66.0475981670165,A,48.65256434074033,C,-14.39472058801343,-52.66416074421449,D,13.687041045156425,46.06626940512687,C,B,-38.183358578217394,B,94.50400720987975,B,23.36594711775929,1
Yes,E,D,A,-150.12255190027906,D,214.24826989515674,C,174.90406375868196,-70.71987853008142,E,45.89334777505189,-132.62382985770728,A,A,2.8863636999794147,C,-167.8382185549228,B,214.38307916106982,0
Both,C,E,B,78.19275352984829,E,-205.36007498178796,D,-77.53484677653336,20.237537043844384,D,155.9421510381794,62.704000729620766,B,D,-100.67334073525058,A,27.723663018888107,D,3.050637250940494,1
Both,D,C,C,74.53272470155738,E,-94.69036843977831,B,-41.934470266486564,28.41819375211609,E,-81.88425854004049,-67.66367085255361,C,A,-63.219870055495306,B,-22.38468661575546,E,-141.471436056646,1
Physical,C,B,C,-136.57726157363373,A,20.554346257743337,D,-81.3164680129241,-42.231269523214166,A,130.31292268777534,-19.873603191999745,B,C,-131.3323316943762,E,70.41048199186217,C,88.20428699147133,1
None,B,C,A,-19.343036998227202,D,94.84977456092436,B,81.66718589096644,8.75765850199107,A,-152.99572619279297,123.70057924421552,A,C,64.45256561033258,E,-1.3355692396468946,D,-45.92093116691251,0
Both,A,C,C,-215.52545415678773,A,49.798538423740666,B,-66.47681059759844,32.238171840051514,C,-37.52023343863122,-4.463241546197043,C,A,1.7225021924497277,E,-6.798864046807466,D,215.05771919122293,1
Both,E,E,D,24.538999169321652,D,-32.25971881862808,A,159.04757635501196,19.045204331427524,A,-97.11825801340346,-135.99485973688235,A,A,-160.5595453850843,C,-129.31066110582645,C,-159.88971242840503,0
No,B,C,E,-19.229703946784664,D,133.09806779514898,E,93.8871785435607,85.28724598044634,E,4.229811553751846,-96.53228287910758,A,E,63.03662771090337,D,45.175093357365235,C,18.323974116453012,1
