Gender,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
F,26-35,D,-29.043922511958225,73.89034057769739,D,122.82130717854977,203.06957650563112,A,131.34665641204828,1
Female,36-50,C,70.53547997001243,-85.67285605011257,E,-9.1674039871306,144.67210296142113,E,-90.03909259584026,0
Non-binary,51-65,D,-83.90768220517118,41.47168882443551,B,220.2752254217364,-37.78659723358094,E,-9.605117852260177,0
Non-binary,26-35,D,104.3805405692248,-40.415742225296505,B,-52.010673974673175,117.43180163734391,A,189.98140979426643,1
Female,51-65,E,28.704514096777423,-35.17921842369153,B,7.951891157731869,-69.08872069929417,C,19.088968724368687,0
F,51-65,E,-47.439239033736584,-175.16243330646884,A,-3.865736677673776,59.58279325094193,B,90.53945067872287,0
Female,36-50,C,-68.46497595030637,-67.30316300012134,E,-118.90719850138633,140.26247350269188,E,95.74049571375959,1
M,51-65,C,-69.0242095788584,-23.72123350018151,E,-6.210772884266224,-166.99590617443712,B,76.91891890517608,0
Non-binary,36-50,A,144.06010166381353,-95.86633595482532,C,-8.010947590036832,198.92132202276608,E,-30.004483479948004,0
Male,18-25,C,154.53133938442085,117.97881658762105,E,-90.07272792941994,-48.29669933410682,C,244.87629577701728,1
F,36-50,A,118.65562552239489,-25.401184916533648,A,-49.61165436283535,100.28775967366109,B,126.28670259136672,0
Non-binary,36-50,D,65.56138332565993,107.50209064572336,D,3.1554159792051872,-132.95109248180827,A,-73.87290066279573,1
Female,18-25,C,57.76257659873111,25.762407712827596,C,-26.172661136494497,-17.105027860423352,C,-137.6668899455068,0
F,36-50,E,-67.9655961881854,-115.26800221104894,E,-49.16669269179156,-72.51117080754078,C,-111.05381297146832,0
M,51-65,B,-61.10314453484814,69.93333502607447,A,61.01331181563927,-15.912610144527974,D,-41.68543089882396,0
M,36-50,E,-4.881704220019955,127.15117824006607,B,99.26299587300214,64.36181047132207,C,100.25939853710433,0
Other,36-50,A,-169.64810917838236,-40.599136292387996,B,-23.956239603307104,-96.52837103998169,D,69.98202474380052,0
F,65+,C,106.31993922225507,-124.69037708438798,B,-10.625303907448949,13.460263455961554,A,-116.45434295144794,0
Male,65+,B,94.02011285768901,-118.87785596110614,D,137.4664854653048,3.7615003853512547,A,125.56735883199757,0
Other,26-35,E,-99.76583572014248,88.55346598255005,B,210.51301003465136,136.32335088445848,B,61.16080054858788,1
F,18-25,B,6.204509569398933,92.23537693964263,B,41.720484507748914,27.803800446365884,A,16.218048506981308,0
M,26-35,B,-66.19894846632099,-144.82068601734076,D,173.8372213699318,-234.6177943521364,E,149.78526421117968,0
M,51-65,B,-56.23601174179383,-16.605086343231363,D,-70.50158212840017,-175.2386253866139,D,127.64507042060609,1
Non-binary,26-35,E,-47.43419923679604,-45.2633712291733,D,-7.030661221034813,-233.843560107644,A,71.56083575680529,0
Other,51-65,B,26.683839258324788,156.16407039037037,C,-52.688729278022386,91.23103309199874,E,41.66148484273874,0
Male,65+,A,17.436206644248692,27.95181165986475,C,277.76271685828056,81.04402476088237,D,-164.46120128535168,1
Male,36-50,C,-108.48180391832697,106.93393077892073,E,0.27578994047245864,-91.82313393883751,B,83.94054239831853,1
Male,65+,B,97.4172658992564,-216.58410952840268,A,-239.42660177812942,36.66909381481161,C,12.798128608931671,1
Female,36-50,D,258.284929536609,77.95396153879983,C,-239.7720184813137,79.6040432013811,C,28.039794511960814,0
Other,36-50,A,132.82070347623528,164.66810212483455,B,-93.7582700738814,51.26958940915783,B,60.86066969445486,0
Other,36-50,E,-26.664457617172825,16.684950695688578,E,200.6549854632651,-46.387062251716834,B,-59.14134903656314,1
M,51-65,C,5.8770296590142355,-105.81564257578503,D,165.57732177756566,-43.16638791626874,A,-95.90629368994065,1
Other,36-50,A,-45.517169581390355,12.947995201145055,E,-88.23558829095805,2.5293580137741722,D,-81.90327801502801,0
Other,36-50,C,20.70593848094217,37.77694898074919,E,-81.6397743815702,-9.52517384998598,D,73.72422389918117,1
Female,18-25,C,-15.459052734852124,-28.665235717757465,D,199.9188782147983,164.05663728792354,C,-76.98346554305365,1
Non-binary,26-35,E,-8.402735522882365,-25.523054108915094,C,-223.43515481758752,44.970659539789104,A,19.016399092496616,0
Other,36-50,C,-153.5186829898221,-221.57950685865634,A,90.55897255979922,-73.51430716592844,C,-24.707114787458572,1
F,18-25,B,-72.98121275006443,-202.24550008837377,B,45.565591393011886,-85.57843271091708,B,-31.876986992112144,1
Male,51-65,D,48.677810295078466,39.1115195000131,B,178.84697275165357,73.81898656517471,E,-86.32475251839004,1
Male,51-65,E,-53.96742123128541,121.47924154304562,C,27.930752509197543,3.0496963760270135,D,-214.91101007689878,1
Non-binary,26-35,E,-79.11548150638795,-131.12831178272015,E,38.36183594297029,138.33306437315133,E,14.270537842543932,1
Male,18-25,B,34.90329597551369,-73.80651348538906,D,-48.195604349695216,-51.39969484317747,D,118.38153362658264,0
Female,18-25,E,1.7568499610844717,57.945595562818006,C,-89.54471448777905,164.69257827258554,C,-190.80323473040045,1
M,26-35,E,-119.19023514154676,3.7950545220272844,A,58.842354026057855,-11.59622841804026,B,-72.62207795242439,0
Female,18-25,B,138.18667821738978,88.76900848938418,B,-194.16200584913653,-56.288546278012255,E,-15.54933572050735,1
M,51-65,A,174.6736365936579,37.56815359703807,E,118.26612980450273,54.257342256352835,D,-3.9445552776545654,0
Non-binary,36-50,D,-111.72322813831332,-99.66438867786447,C,81.19281982821936,-170.5017307901349,A,11.433972499753562,1
Non-binary,51-65,D,-166.27891942132229,-80.21086169360852,A,-108.9872144562283,11.656807543481333,C,-1.1117243440568672,1
Female,36-50,C,81.21358419874983,17.592057520443145,A,5.568403471182147,-223.88950721370827,C,107.90317642362174,0
Non-binary,26-35,B,-92.52770643315147,-145.0290784890128,C,25.072793456269764,-194.28826185099487,C,73.203138673402,0
Non-binary,18-25,A,-52.78502058370691,-104.11481933139466,C,-85.86661547840568,46.353877430965134,D,-119.53728270583848,1
Female,26-35,A,-37.86052465692237,120.60987805650221,D,-25.636473625572854,-4.418969438079894,E,-23.304815766247064,1
F,26-35,A,231.69180344942188,197.57822349230048,C,28.63184940626834,36.558558051924,C,-12.51716281609266,0
M,18-25,D,57.2977535346743,93.52664627110968,E,-75.18721488720072,21.68791389944457,B,38.350417819398444,0
M,36-50,D,24.187926344073205,-122.29149588575736,B,-137.8123053163131,-53.78523011031703,B,102.27800525959219,0
M,65+,A,46.80685850478331,-95.65656001742445,B,-221.33664389400286,-87.65241511677397,E,146.43408380666077,0
M,51-65,E,-25.199534275509095,-215.95546502528308,A,-83.94241881667864,-3.454936797096144,E,-141.40489226578134,1
Other,18-25,A,-176.4351156692806,55.929666855977715,E,-123.9625178699384,57.44685168065163,A,55.53837702126909,0
Other,51-65,B,-39.00961827944273,-137.53067133475372,E,-21.93487303508959,95.95516594745732,B,100.1168605047126,1
F,26-35,A,-36.11275284292341,-38.98828629845801,E,81.90953997698207,0.9564534794877331,A,209.3253934125092,0
F,18-25,D,-25.14752224367458,-9.324878335770997,B,90.5942480909478,25.746431047569363,B,-25.900278174711566,1
M,65+,C,-28.46120429030311,-109.07293936664229,C,-132.40976600675774,118.68546033720637,B,26.510246039087477,0
Other,65+,A,55.30736225245101,-12.272764000635496,E,-68.34944916190659,42.083662228058074,E,-30.10284625313605,0
F,51-65,D,76.49497155340309,-102.7368295985287,D,37.72311030507159,138.94749356254695,E,33.93890728941509,0
Female,65+,B,94.64224705610657,71.08003521350746,B,-99.35512715441318,11.531537060446889,B,69.92781676010291,1
M,26-35,A,222.36483158248973,-197.2514095962326,E,107.4417342587325,-83.47634549395957,A,-13.398553501885305,0
Non-binary,26-35,A,-54.93811889121161,-119.77529074737525,C,-216.14223401564794,-181.03081807445344,D,-31.248016686880405,1
Other,26-35,D,15.143182835987687,-118.86400791464253,D,139.20790276387456,-131.20730630340748,C,10.529766239455794,1
Male,65+,D,-98.64754511758342,35.73124539907834,E,-137.2733707723523,-106.52978424290913,B,-17.371145692852448,0
Other,26-35,A,-39.614198217375964,14.828921597385039,C,30.980355671137193,6.890316445558824,E,23.45181748507438,0
Male,36-50,C,-32.800650593096755,118.99809115209379,A,-36.39853401843885,191.27017507472164,B,-42.11084461438385,1
M,18-25,E,121.7963510282743,83.31032278415509,D,55.58430212827663,-70.64546875851482,E,73.8321958527144,1
Other,51-65,A,169.59183297584568,64.38957761541592,B,-63.5848385718682,66.62376324108227,E,69.74628641570693,0
Non-binary,51-65,C,219.4058314846235,-136.49271712500385,B,60.30511790508712,-27.337184435840495,E,-100.52295268319575,0
F,18-25,E,-182.22660584572503,46.3474955628127,C,71.51470385902194,-34.8729415807313,E,-48.01675244080555,1
F,51-65,B,108.22630975942711,136.68379787700223,B,-35.19045490913881,22.994321977672826,C,15.93892384603237,0
Female,36-50,A,-76.48100975764022,73.84254737767574,B,14.95221641610636,-8.828745565206379,A,-32.34871112451895,0
Other,36-50,D,-110.97129154200967,8.87083093019799,E,18.372545956262094,124.2987514908847,A,-90.38462474675025,1
Female,36-50,A,-126.29041731574058,-13.202485855737981,D,-74.45176441019537,43.492414409996236,B,145.48753568029704,1
M,18-25,C,21.429980747799856,140.93237880519473,A,-3.7855228763440696,-52.927495578939265,E,-42.122921493402195,1
F,26-35,B,-121.26480660814565,-24.26294660435516,A,51.5961853950061,83.01080754288905,D,51.942834809067406,1
M,51-65,D,-7.227979514588573,-65.08169175280572,B,-120.20514561855971,-117.38091352797314,B,-386.11467650197403,1
M,65+,E,142.56049805526396,-32.669982269672786,E,160.81040530813465,148.16713078725098,B,113.32527337698257,0
M,65+,B,-55.58927303040898,103.30331996318596,B,-179.4265811844823,-62.73187450998584,B,-65.30528470278378,1
Other,36-50,E,-183.19539902283344,-21.71534179657996,B,-89.35440429232996,117.53461933233471,B,-69.31787726347592,1
M,18-25,E,7.772460611437526,61.361902849537096,D,13.2011408928702,-30.746923413108508,D,121.45660401320151,1
Male,65+,B,-291.5446779414443,50.113802592433366,B,-16.095708539608783,82.71509166232715,B,-42.65598403576825,1
Other,65+,B,-137.00888160932564,-36.237347292912915,A,19.84709061579157,91.45986007449437,C,170.19417347024114,0
Male,51-65,B,107.63118020051141,63.90258442401853,B,57.51413188439616,33.17523691094812,E,-99.30339099522149,0
Male,65+,B,71.58921807371831,-25.381315352783645,B,36.377596801743714,79.06268952333181,D,5.424040724107748,0
F,18-25,B,-79.51587321847974,120.10027200731528,C,7.296209690237736,-158.83431241803856,E,68.97422477463823,1
Non-binary,18-25,D,-122.08899405505144,-28.621125547046844,B,40.840543616405206,-92.66756616759004,C,4.947506753255288,0
Female,36-50,D,33.620095170675356,-41.3486196943221,B,-120.75751392956408,171.68568062835726,E,-70.93757659143431,1
Other,26-35,B,-70.18213177727098,226.70600610718955,C,-12.6902318164612,145.91386778816374,B,61.64117674832566,0
M,26-35,A,32.60802242628348,-2.3455956228868904,C,-96.05141478808432,-12.01608141623232,D,66.46621302954959,1
Male,26-35,E,-126.96028361031382,16.83375820003013,A,-92.31045672505225,-70.0066479342764,C,-46.38537684281331,0
M,36-50,A,-38.3011682935976,265.18308011992474,E,-174.85716147346017,-84.78409554859081,E,-25.835235949196246,0
Female,51-65,A,84.49215443979408,-185.82951296793172,D,-65.45112505150331,84.49873056105858,B,29.84240972163769,1
Male,51-65,E,19.45052053671057,68.77176191999132,C,-74.88813022031711,52.6181930370021,D,-113.67968982008824,1
Other,26-35,D,-165.42543240736717,154.41477756628987,E,18.073851956132764,133.8033450681689,D,-70.58777143574245,0
M,65+,B,-15.048116052628105,-120.83564070114703,A,10.794541337235392,-135.71357389164618,C,-44.877052314813035,0
Female,51-65,E,-12.078952840837358,19.34376162115157,D,76.25690213824001,-28.117653094226014,D,-25.55181646702319,0
Other,51-65,B,-33.717549607870225,-244.23485133664605,A,47.83137017293181,52.4620314464226,C,74.94564410836317,1
M,18-25,E,13.901250968612839,-38.9709799569827,A,-71.94541506833923,-63.458679114900875,D,-133.10719349301908,1
Other,65+,B,118.24183284048138,57.66401081801822,B,82.08691345340189,54.76049194908271,C,48.37386047772331,0
F,65+,A,51.42275938601363,-55.459697595908885,E,-60.49243422876083,-44.637708884884745,E,68.12209660073363,0
M,36-50,B,13.688425294020792,-119.61327908459872,E,157.49990370227027,85.56505525026328,E,97.08704713449868,0
Other,65+,C,-84.4690921231204,-88.05755963018768,D,138.3874000272323,-109.87075227148544,E,34.57410870954561,1
F,26-35,C,-76.93710222537861,-20.050557952377986,A,-124.16523310389105,-38.26140558728197,B,-62.50589804415239,1
Non-binary,51-65,A,70.24464955936963,-123.61653837396867,D,130.02264805815128,-107.35152064431814,D,37.32332586793475,0
Male,65+,A,-45.56896881631401,-92.42049931004735,A,-85.71772162841434,-31.070905329891414,E,-69.88549981313972,1
Non-binary,36-50,A,35.85690985691342,-120.11059919583704,A,86.83198543286589,62.25555384487033,A,-61.431737256572895,1
M,18-25,E,-82.65313114009591,146.6855624718461,C,-8.734160981969412,-33.07039751303138,A,-203.81152817573263,0
M,18-25,A,-17.8264966212732,15.582064949487053,A,5.85957744675762,97.90218558621656,B,100.33575081220536,1
Female,36-50,B,126.10083670763335,-30.23208894773465,B,15.21722175201094,-94.46587358870744,B,-84.46787315589621,0
M,26-35,D,-73.21736364277949,-50.83487585175494,E,25.37643699611468,-86.12058991144133,C,0.372122768383052,1
M,18-25,E,95.25245820162553,-105.67546893966373,B,107.1547259370395,43.56507804707878,B,128.14427670091212,0
Female,26-35,A,97.21149221216093,75.06356207996122,E,-137.61884048508338,20.470108943868002,A,6.778970653033861,0
Non-binary,18-25,A,50.42315175337523,-148.42230015672175,B,-41.00078835608363,-1.0462689254172277,B,-185.2372459375256,1
Other,51-65,D,187.66396180539374,-172.34704409404384,C,173.1039886324874,-17.406633263133525,D,-13.93148253293573,1
Male,51-65,B,-151.93741697445137,-112.2157033113669,C,-200.53957095186976,-69.63371795609207,C,57.71202435373336,1
Female,26-35,D,-76.310160472785,59.19754604961823,E,49.86227238521833,36.449969623644364,D,48.377507738522304,0
F,65+,A,68.05778197765994,31.414214601791425,C,-109.20209744497585,-244.94802516223268,C,-355.57802096141364,0
Non-binary,51-65,B,-85.04839108149604,20.085227616790245,C,16.28818338874168,122.58780704787999,B,-45.99822684748753,1
Female,18-25,A,173.87089705662453,145.6086874962259,E,114.74022704178857,-8.93931160682167,A,-92.63596732257669,0
Male,18-25,C,-103.36643358354051,3.4400372385936397,A,70.5410347017415,-54.24762537319295,D,26.82922085004318,0
M,36-50,C,84.0652885892931,124.53834099064427,C,79.46881583753435,13.385109530038012,D,-32.73688385813103,1
Non-binary,18-25,A,82.7745750973356,-168.86453819445057,B,67.71969156161106,-30.92529652522013,B,-146.79405817596387,1
Other,65+,E,-26.16975948727379,-119.51548405394942,C,-5.511780157210846,-47.327181350457444,A,15.698635009256348,1
M,36-50,B,-138.45639249111926,65.67387227690091,D,-55.12272268037081,127.18559729005696,A,61.440075819578034,0
Non-binary,18-25,E,-184.43714961543682,30.665651636155317,C,-21.963005795679344,-85.95133201979941,C,117.38848754150423,1
M,65+,D,128.44136104464263,59.62889864666215,A,16.380113767408304,-62.89678593684436,B,-142.5248766683454,1
Other,51-65,B,-133.34492837713157,-184.61410197985637,B,137.39822763222753,54.042859809339426,D,102.05177773834899,0
Other,51-65,C,39.032269627368166,-60.8126542971817,E,-45.917306590093595,-190.11889739426962,A,16.566510608910132,0
Female,36-50,A,188.25621808995103,93.009685375401,C,-117.7828426395872,37.25858668345494,A,20.53012360095628,0
Female,18-25,B,-11.605448543100756,-196.7947909798768,A,-150.47827598197014,-17.680719179341054,D,9.968095894058454,1
Non-binary,26-35,E,42.04062358447259,123.3999079049874,C,76.14658801851061,-113.07340283608794,D,116.2838365610634,1
Male,18-25,C,160.97646353219255,46.56304218892385,A,1.304338498875598,-104.7285254986178,D,-30.009007669541845,1
Other,18-25,C,-36.421282626178034,-150.16012022438662,A,-143.74892777654406,-17.884574781639216,B,-54.3984826282542,0
F,65+,B,-28.52647961091787,31.568849928519832,D,-21.299009936934745,-120.47489198352022,E,154.80909361614954,0
Non-binary,65+,A,-52.680407858538956,63.21616899200052,A,-49.019316654860404,-157.3686716303963,E,-217.18285732656167,1
F,18-25,C,-88.4891897426881,-101.44665733828018,D,39.245660432254034,85.67596560039014,B,-6.605248033956454,1
F,26-35,D,-70.046429307646,-98.63484438017038,E,-13.828326191214863,34.73378882065301,E,-139.05750987877147,1
Other,18-25,B,-127.51953735253372,86.94282443507358,D,119.8718484946166,-88.5240352461813,A,119.1768999693263,1
Female,26-35,C,37.107303966129585,54.7958065670866,C,94.55408855749604,-79.36967596298855,C,-26.68915091342981,0
Female,36-50,D,-165.70351088310414,69.22521947723453,A,26.951163060222182,93.25450575485361,E,103.81413782304709,0
Non-binary,51-65,B,-38.198371651877416,-125.56243099651398,A,3.4974176361273255,-118.6096258154762,D,-74.78618483819757,0
Other,51-65,B,31.248533895495616,106.51890273639333,D,38.64890083464127,29.0480810225427,A,67.51732716194522,1
Male,36-50,B,76.58806428547247,30.264520658688994,E,133.7315785818064,7.560634817937493,C,-106.32636481446886,0
Female,26-35,B,-187.48431750511577,71.41722714135085,A,-3.4414503529952296,23.05637957410017,E,1.5479820052677835,1
Non-binary,26-35,E,-27.36510381469469,186.04064212905206,B,54.916173561292126,-28.97612317385927,E,-70.7128134028278,0
Female,36-50,B,1.8410786969751223,8.653879659339808,D,42.68453279694801,11.436419889664137,B,-51.2984335414165,1
Non-binary,51-65,D,69.3653736330547,78.56212949540306,E,-47.26693343030985,-8.23356280203576,D,177.83633760592278,0
Male,18-25,A,27.9586906435353,-176.76533013148256,C,-95.51863525302913,23.85077230074447,C,-72.49995175109939,1
