disability,Race,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Yes,White,Single,B,E,D,E,A,D,E,-47.29681491387989,E,-68.44186511416763,D,E,D,-174.880232713658,109.3557296802221,C,0
None,Other,Married,C,A,A,E,C,D,D,117.68504595592837,E,62.632271821471456,E,B,E,36.424937529384025,64.46537617602895,A,1
No,African American,Single,D,E,A,B,A,C,C,-87.73065177270742,B,-40.20934893360177,C,C,E,-143.69483772483466,70.98148730400182,D,1
Yes,White,Single,A,B,A,A,B,E,B,-231.59276346890306,D,-296.45758959005354,E,A,C,191.64098575376812,-37.00026008284181,A,0
Physical,Other,Divorced,B,E,D,A,A,D,E,96.68585682497577,C,113.41161189399682,B,D,B,-36.667935570370744,-180.06258633278316,A,1
Mental,Asian,Widowed,A,E,E,B,E,B,D,-93.74947223319933,C,-66.84196009840811,D,C,D,80.30619173170747,102.03313268931117,B,1
None,Asian,Married,B,E,C,C,C,C,B,23.96188103198902,E,107.8886585109472,C,C,A,-30.209418427226144,128.7390134704974,A,0
Physical,White,Widowed,C,B,E,C,B,B,D,73.49705283332516,C,53.64028681434764,D,A,B,-77.18192932842281,-35.761994303606386,E,1
Mental,White,Single,E,B,B,B,A,A,A,-156.29554347037038,A,205.94910781984677,E,A,A,33.97166569275328,110.98438561676012,B,0
None,Other,Widowed,C,E,B,A,A,B,E,260.84786360735444,A,-70.44002619428218,B,C,D,-59.67457840707572,-11.37295934930614,A,0
None,Black,Married,D,B,E,B,E,D,C,61.01714726275757,D,122.19441384783171,C,A,D,-103.61137566561285,-34.2691367478455,E,1
No,Black,Married,B,E,E,D,A,B,B,72.73350282046233,A,-168.74092913145603,A,A,B,23.74357298850041,-255.31273833026975,A,1
Both,Black,Widowed,B,E,A,A,E,D,E,67.71848291713913,E,60.668835351086315,A,E,C,-95.98890591948066,130.80971925099846,E,1
Mental,Black,Divorced,C,A,B,E,C,C,B,-130.2338131187847,C,-18.34175559161128,C,C,D,-119.74451873163841,-31.35151117554662,C,1
Physical,African American,Married,A,E,C,B,C,B,D,-48.09848135508261,E,-52.47319563134438,D,E,A,155.31705285696705,-65.96095527035867,E,0
Physical,Black,Divorced,C,B,C,D,E,A,C,-38.75678005468596,D,-1.9734131319347326,E,C,C,-81.16386808840855,17.311849125179375,D,0
Both,Black,Divorced,E,D,C,A,D,D,E,119.59675577040028,D,-150.44597881605958,C,B,D,-34.65212068937088,58.03330542224232,D,1
Physical,Hispanic,Widowed,D,E,E,D,B,A,B,84.50953627773367,A,20.304335978152615,D,C,C,-68.58914117349964,5.4113622578131455,E,0
Yes,White,Married,E,D,E,A,E,C,C,24.92539304176026,D,-40.59553637122965,D,D,A,-6.35574715947239,120.42536675010753,E,1
Yes,African American,Married,B,C,A,A,C,D,A,129.41947582845162,A,-48.91922728812896,C,B,D,10.700050043938306,-22.29484581854391,A,0
None,African American,Widowed,C,A,C,B,B,D,B,-7.6890035092746505,B,83.96849374504453,A,D,E,-41.69700775863448,35.92128225244449,A,0
Yes,Black,Widowed,D,E,A,A,A,C,E,13.74467981928113,B,189.9379466942206,E,B,C,9.770145312595227,48.963302635492326,C,0
Yes,Asian,Married,C,D,B,E,A,E,E,-66.3533865048469,E,45.09617124565739,B,C,D,-202.99817995752628,-25.3373737882711,A,0
Physical,Black,Married,E,C,D,E,B,D,B,-53.22365616810573,C,-11.837409571241963,C,B,B,-99.31802135894632,-36.23296059506751,D,0
No,Black,Married,C,C,B,E,C,E,E,6.0218722531467455,E,-5.016513669373728,B,A,D,71.58388605695451,223.52135588150497,C,0
Physical,Other,Widowed,B,E,D,E,D,D,D,1.8264432543327977,A,24.914602540057157,C,C,D,-49.75455108769982,-101.88165526394009,A,0
Physical,Black,Widowed,E,A,C,B,D,D,A,90.12953625265897,D,169.13249534866358,C,B,B,124.1277081301513,-49.36052538531351,D,0
No,Black,Married,E,B,E,A,D,E,D,-42.618716663053114,D,-99.59457876193612,A,A,B,-96.18673595176514,-97.76144465891569,A,1
None,Hispanic,Single,B,B,B,C,D,D,D,55.256584133036476,E,-29.97374469549012,A,B,B,36.766925962443636,9.855147022684402,D,0
None,Asian,Divorced,B,E,D,A,E,D,C,10.391997315853867,C,-62.13866959053064,E,C,D,95.74410396540874,-61.980237211063326,E,0
Yes,African American,Married,E,C,B,D,A,D,A,329.9110069378269,D,-26.586235305429206,B,A,E,158.64270488884847,-68.4934163043249,E,1
None,Other,Divorced,E,A,C,B,D,C,E,-189.21230371982853,B,32.40794401960988,E,D,C,17.488826588891477,58.618894338838246,E,0
None,African American,Married,C,A,B,A,D,A,A,8.455401206808725,C,-94.98548981060307,B,A,A,63.80931511309491,-192.40033833928467,E,1
Physical,White,Widowed,E,E,B,B,C,E,B,-52.28249672764248,A,5.609199046102555,C,E,D,-52.684919004686726,154.14490925256902,D,1
None,Black,Divorced,D,E,D,B,C,A,B,-40.01373528850254,C,114.665084575011,A,D,E,123.72834223468536,-177.71667794400432,D,1
Yes,White,Married,C,E,A,E,D,C,D,3.9984520559318746,A,-18.68698851011158,B,A,C,-93.08366132517774,50.48775440509713,D,0
Both,Black,Divorced,C,D,C,C,A,A,E,-65.31152547477987,D,-97.92727937382986,D,D,B,19.458375170884977,-179.9408200368541,B,1
Mental,Other,Divorced,E,A,B,D,B,A,C,-7.681583598947664,E,73.84655592776791,B,E,E,119.21285370836239,-42.99493900997846,B,0
Yes,Hispanic,Single,E,E,A,C,B,C,E,-143.15035067712756,B,-41.87685664141682,E,C,A,-87.13203171647412,15.472271710858394,C,0
Both,Black,Single,A,D,D,B,B,C,A,-327.48741874373,D,131.18413366529035,C,E,E,146.4254324860448,87.00204079196966,B,1
Mental,Hispanic,Widowed,D,A,E,E,E,A,D,127.69083524920535,D,-51.97732755337962,B,C,E,-110.40052404820253,17.2676949735521,E,0
Both,Black,Single,C,D,A,A,B,A,B,-1.407195178755542,E,-52.281055604379866,B,C,C,-225.96711552319255,-43.892449101295874,B,0
Mental,White,Married,B,B,B,C,C,A,C,-58.8432753149777,B,-57.0915752231384,E,B,D,-77.97573741945769,-109.049653172444,E,1
Physical,White,Widowed,A,B,D,B,A,C,E,35.31379079334924,D,-151.84120856804128,C,E,D,165.1746280449839,19.223261746023116,A,0
Mental,Black,Single,E,C,B,B,E,E,C,-45.111919489123196,A,180.15609978948814,E,A,B,258.68914888616746,-6.831627301586877,D,0
Mental,White,Married,E,D,A,D,C,A,B,184.62142588865186,B,176.89941076488543,A,A,A,-76.93317574095879,31.489045800497262,D,1
Mental,Hispanic,Married,E,A,A,C,D,E,E,-254.12063643948701,E,89.52430528428935,A,D,C,75.17860943125847,-28.01525894056272,E,1
Mental,Other,Widowed,D,A,D,C,A,C,C,-11.332253888479759,A,118.89081699617931,D,D,E,47.303860283324994,-106.73473909845733,E,0
Both,Other,Single,E,A,C,D,C,A,C,-118.70500778633988,B,29.14735584945598,D,E,D,148.21632096703473,69.51035679858782,E,1
None,Other,Single,A,A,E,D,B,C,E,93.70038715369586,B,-54.51644205364049,B,E,C,98.59598281819395,-117.39450161722012,B,1
No,African American,Married,D,D,E,C,C,D,D,-98.19631699855302,A,-37.7913131352864,B,E,C,-107.28317181681935,-162.65753326282535,A,1
None,Hispanic,Divorced,C,D,D,B,C,A,D,-70.03694123161274,B,-153.87935857062325,E,D,A,28.94918808497729,-91.15869815329428,A,1
Mental,Black,Married,D,D,D,E,E,C,B,148.46418367914205,B,152.27955271301153,A,C,C,115.9993621627872,-63.403341025151136,D,1
Physical,African American,Divorced,C,A,E,D,C,A,B,-13.40629581178657,D,52.54138657407319,C,E,C,59.72375644956679,42.34878776714554,D,1
Both,Asian,Married,C,D,B,B,B,B,A,-217.34652665842117,B,81.59349904537142,B,C,A,-82.53414524456846,78.70561236121361,B,1
Both,Other,Widowed,A,B,A,D,C,D,C,-12.001665798947329,A,126.15343275119804,E,A,D,81.27555969682355,173.8601914935877,D,1
Physical,Black,Married,D,B,C,E,E,E,E,-3.0419191047067775,D,-68.46569484135233,D,A,E,13.432273120081614,-27.390932018953222,A,1
None,Black,Single,D,B,A,A,B,B,D,-163.99879456938868,A,80.03400547473757,B,E,B,-69.41857662783644,25.060745606396072,C,0
None,Asian,Widowed,C,A,E,E,E,A,D,-103.02549378894581,C,-139.46053069655392,C,B,C,-246.19773408221053,-86.9153660580004,D,1
None,White,Single,C,E,A,C,A,C,B,-126.17080196303196,D,-42.469165000500766,B,B,C,22.82170818464764,-57.84112870878098,B,1
Physical,Black,Single,A,D,E,B,C,D,D,-144.9425244956245,B,14.684220912754183,E,A,B,-116.125314190791,3.8543892167984644,A,1
Physical,White,Married,A,A,D,D,A,C,D,53.93351956578968,E,-85.29145324540937,A,A,C,-125.61364161698438,43.61282685080178,C,1
Both,White,Divorced,C,B,E,C,E,C,E,-83.13069910550927,A,-60.791218877271646,C,D,D,-21.641517716257912,88.67208540788424,D,0
None,Black,Divorced,C,E,D,B,C,E,B,201.60914051916077,E,65.39855689766193,E,D,B,-115.51861904386749,-65.60388039694655,A,1
No,Other,Single,C,A,A,E,A,D,E,-27.59269506009816,B,139.71257002933692,B,C,B,-53.72942057092263,-56.30639347652648,C,1
No,African American,Divorced,C,E,C,D,B,C,B,82.78413211564708,E,-36.662512770048075,D,D,D,29.93399848504284,-172.12838783719008,A,0
Both,White,Married,B,E,D,D,C,A,E,-31.47813988867036,A,-51.108705331183735,B,A,D,-68.58027372158605,-169.28258851871954,D,1
None,White,Widowed,A,E,C,B,A,B,B,71.97397017227232,D,-95.61455427331978,B,B,B,-85.76832320420878,-28.93507065152729,E,0
Physical,White,Single,C,B,B,A,B,B,E,-92.80079001116587,C,-13.644481260797953,B,D,B,196.06289778485,-49.7263291089866,C,1
No,White,Single,D,E,D,B,D,B,A,-37.63644026054971,A,-4.546735062803912,A,D,E,131.97123892586018,50.58226127393103,D,0
None,Other,Single,C,B,C,B,B,E,D,-28.238645616481584,D,-86.04945359007141,B,C,A,-52.52689614829718,-150.559025038915,C,0
No,Asian,Divorced,B,E,B,D,A,E,A,35.111143737685666,A,-72.64282147511673,E,C,E,-138.9438786929685,-37.296593409236806,D,0
None,Black,Widowed,D,D,E,A,A,D,E,-72.23185581619579,E,-19.832265588498192,E,E,A,46.87580319663699,-143.73065906828123,B,0
Both,Hispanic,Widowed,D,E,D,D,D,E,A,38.59808955820811,C,-126.35772419079998,B,C,A,36.62419492287721,125.16283943674318,E,1
Both,Hispanic,Divorced,C,E,A,D,D,D,B,-61.01332673580659,B,32.66866226727214,C,A,A,-68.49733104947207,-7.386045169401459,D,0
Mental,African American,Married,A,C,B,C,C,E,A,-6.5153638471078645,E,-44.812053743990035,E,D,B,-41.20313392104081,-144.49917572989892,D,1
Yes,White,Divorced,E,A,A,E,D,A,C,-48.694147581326234,E,69.90424214381974,D,B,D,11.28864974605122,-26.307206116815866,D,0
No,White,Widowed,D,C,D,B,C,E,D,132.86522548300454,C,-147.11597446653053,D,A,E,-114.208665531227,172.05653455489002,C,0
No,Black,Single,E,A,E,B,E,B,B,165.55752457510096,D,9.306338613290954,C,D,B,-59.47327455536705,57.20019805695969,E,1
No,African American,Single,D,C,C,C,D,A,D,-4.560957682944412,C,19.13328692534275,D,C,B,-54.33341799837918,-79.6909006429219,E,1
Both,African American,Widowed,A,D,B,E,A,E,E,-45.133056587645974,C,-65.23518959836247,A,E,C,-67.48015811958486,-68.13001438767954,C,0
No,Asian,Widowed,D,A,A,C,C,B,A,50.26633356188089,C,-200.87587893145403,C,B,B,45.97170443820935,-32.912046413936494,B,0
None,Black,Divorced,D,A,B,D,A,A,A,363.5395007856542,C,-34.31335894959622,E,D,A,-76.61697488731943,-17.10983607577441,E,1
None,Hispanic,Divorced,D,C,A,B,A,D,E,90.33933973246971,A,-62.97649036954955,B,A,D,84.69188670833869,72.85250765119775,B,0
Yes,Other,Divorced,E,E,D,E,A,B,E,26.450413011476947,D,146.08231508339807,A,A,D,30.729320249091362,80.2657494957178,A,0
None,White,Divorced,A,B,E,E,E,C,B,164.75200059060805,B,151.25895716298425,E,B,A,-83.20536848190544,-135.29440307940567,A,1
Both,Other,Single,A,A,A,E,D,E,B,4.692419839667284,D,42.564369769293776,D,A,E,27.91378219927762,83.84599407343474,A,1
No,Asian,Widowed,D,C,A,B,D,A,A,88.0751853429293,E,79.31355280137599,B,B,A,-74.8948027841815,36.7429042529877,B,1
Physical,African American,Widowed,B,D,C,B,D,C,B,139.32226187577118,D,-8.553506956858834,E,C,C,228.68099581931628,71.09267867858897,E,0
Physical,White,Married,E,D,B,C,C,D,B,5.416224475178308,D,-30.801252309900196,B,B,B,-67.03843786255682,-90.47175766690242,A,0
Mental,Black,Married,B,D,B,B,C,D,B,-231.97997761007286,B,-31.989579791404278,A,C,A,32.754145466640985,-85.12731657112359,C,0
Both,Other,Single,D,C,B,D,C,D,B,-0.3340494527328374,D,133.59506837564274,C,E,C,76.14152174236914,-68.83607198543677,D,0
None,Asian,Divorced,B,C,A,A,C,D,D,-87.77981795521053,A,4.104819030352163,C,C,E,-17.434061509737532,125.8255759894338,D,0
Yes,White,Divorced,C,B,E,E,D,D,B,25.86927266823644,E,-85.77903296974412,C,C,A,-52.011275376512,55.128385992388964,C,1
Mental,Other,Divorced,D,C,A,D,D,B,D,-220.54299006869948,D,22.97757951126807,B,B,D,74.93777922358983,-19.938109692329817,B,1
Mental,Other,Widowed,B,C,C,D,E,C,C,26.427860547478804,D,26.286941353013365,D,B,B,198.40379455867324,101.35466118073917,C,0
No,Hispanic,Divorced,A,D,D,E,E,C,C,17.736390628275316,C,19.499524597499885,E,B,D,-100.16635512965122,-42.40594504141739,E,0
Physical,White,Divorced,A,E,C,E,E,B,C,121.39144910636821,D,-95.02143941049468,E,B,A,-133.04235093466372,1.156337661774941,E,0
No,White,Widowed,E,D,A,E,D,C,D,-113.20893190388077,A,67.751403636796,A,B,D,4.140101494393993,-17.845097214981802,E,0
No,African American,Married,A,A,D,C,D,B,C,3.9306892552365515,C,-42.122674154416785,B,C,B,104.4115836517459,-15.493928243898008,A,0
Both,Asian,Widowed,E,B,A,A,C,C,E,197.5642388738919,B,-83.90310502410456,A,D,A,-76.39378784021716,40.97915527937504,E,1
None,Black,Single,E,B,D,D,C,E,E,129.56745173409445,C,7.462415307594641,D,B,D,144.906621916762,-113.34465972500756,B,0
Mental,Asian,Single,E,E,D,B,C,A,A,-203.6185519410421,C,111.14236232304475,A,D,B,51.23078044384633,21.10334606280403,A,0
Both,Hispanic,Married,E,B,B,A,A,C,D,62.36338232360944,C,-61.299086311064855,E,B,A,-1.5240212205926842,-110.37755686595693,B,1
Physical,Asian,Widowed,D,D,D,A,A,E,C,-83.7880673680622,A,54.173328290278825,B,C,B,-122.55501214604165,55.47165056287088,A,0
Physical,African American,Divorced,E,D,A,C,B,E,A,-63.978247284499766,B,-109.87319944755589,B,E,B,160.24602164568017,-27.587150249975885,C,1
Both,Asian,Widowed,E,B,D,B,C,E,E,-139.92466597035786,D,-32.80684035507487,E,D,E,127.67761191047822,-51.69859247591562,D,1
Mental,Hispanic,Single,C,C,B,B,A,D,C,47.54756417569009,B,36.937509493968456,A,D,A,124.24428426208172,82.4001962689259,B,1
Yes,African American,Single,B,C,E,D,B,E,A,-93.4145519218612,B,-147.18785994498214,A,B,B,90.40621119090726,-65.55459405118597,E,1
Both,Hispanic,Widowed,B,E,D,A,B,D,A,-73.23902694351167,C,70.19389827697964,C,C,E,183.32457403877157,-180.62663538785353,E,0
Both,Black,Single,C,C,D,B,A,A,E,6.336159761862622,A,33.40300749767386,E,B,D,24.603558642280078,37.66659013553637,E,1
None,Black,Widowed,C,B,D,B,D,C,D,148.56796322169507,E,-169.84757979981774,A,C,E,-65.60918065569477,35.4944533647502,C,1
None,Other,Single,E,D,E,D,B,A,E,76.9413591796436,C,-241.92801242446427,D,D,D,-67.03521317206588,-110.81575531034207,D,1
Both,Other,Married,D,C,D,E,D,B,A,-64.85078828163172,B,5.460369407126308,E,A,B,24.9245474660761,135.34098493457356,E,0
None,African American,Widowed,B,C,C,A,B,C,D,-67.59280439743605,E,11.176822242938321,D,B,D,125.78416637988319,-102.49393813631286,E,0
None,Other,Single,E,E,C,E,B,A,D,-10.881871800946174,E,22.03774225564439,D,D,E,6.161761314406072,143.2922528488473,B,1
Yes,White,Widowed,B,B,E,B,D,E,C,-112.89743613597571,A,145.29312151768715,D,E,C,-166.29096921880858,-142.13912463630052,A,1
None,Other,Single,C,B,E,B,B,C,C,-61.35748440435085,E,-114.13035981623779,B,D,C,-221.0819045774536,157.53239939194458,C,1
None,African American,Divorced,D,D,D,E,A,B,A,-55.23653282685728,E,129.61464693444202,C,A,E,81.9706206208183,78.8311526245275,A,1
Physical,Hispanic,Married,E,D,A,B,C,C,A,35.78990411421099,E,6.303183025508856,E,A,A,75.43466389028978,79.3026533148114,B,0
No,Hispanic,Divorced,A,C,D,B,C,D,D,-249.59728029743755,A,51.75123220998075,C,E,E,157.7845178331674,-305.07834075335313,A,1
Mental,Black,Single,D,D,B,D,D,C,D,-130.6238558632088,D,-55.696085298718025,C,C,B,-12.095057477065978,58.27294259233026,A,1
No,Hispanic,Widowed,D,C,A,E,A,E,B,-116.35770750014164,E,-8.562977130520967,B,E,B,-18.64771201162875,-156.2778320769077,E,1
No,African American,Divorced,E,C,E,C,C,D,D,94.42263256005172,B,55.60811206936195,D,D,C,-27.220805991250685,70.5216484306184,B,0
Mental,White,Married,D,E,D,C,C,B,B,-125.00713421864825,D,28.136495910691693,B,E,B,-77.71415147332871,73.47648929503265,C,0
None,Asian,Married,B,E,C,A,A,B,E,-95.66801188824178,E,-25.80745893163397,B,C,E,51.52075105118602,33.88511716552936,B,1
Yes,Hispanic,Single,B,C,C,E,B,E,B,1.8780089853849442,D,-22.925474546293362,A,A,B,60.685917835647786,48.33266258662003,A,0
Physical,Asian,Widowed,D,D,A,D,E,D,D,-45.13931798777236,C,92.41765937032162,C,B,B,-152.623631485062,92.84273796619166,A,1
No,African American,Single,E,B,C,A,E,E,E,85.21124311711226,A,-10.164433707315295,B,A,A,-50.624012381676245,-0.11084686414402456,B,0
Yes,Black,Divorced,A,D,E,E,D,E,E,-43.966026917948454,A,-8.95418069997954,E,D,C,128.6367597490903,-109.82719683575479,E,1
Mental,Other,Divorced,C,C,A,B,C,E,A,-72.34229578972474,C,-76.94745656294866,A,C,B,71.23738513234656,75.87740182341517,A,1
Yes,African American,Widowed,D,C,A,A,B,E,B,99.47775267677575,B,-151.81962152849934,C,A,C,106.13650050115344,-47.20611167918586,C,1
None,Hispanic,Divorced,A,A,E,E,C,E,E,129.90724419628285,A,16.303052929618005,A,D,C,-13.50279646025275,-30.49711915710096,C,1
No,Hispanic,Divorced,E,D,C,C,C,A,A,251.4122868921504,A,66.78938957401765,A,A,D,-98.45374746962325,32.93481967590088,E,1
Both,Other,Divorced,D,D,B,E,A,C,E,-63.58432390941431,E,101.60309010353134,B,D,B,129.86026903689546,-12.08768331498248,B,1
None,Asian,Widowed,E,A,D,B,C,A,C,-207.5083011994214,C,-206.66019516006918,C,E,D,15.818585802184037,24.215983339512643,A,0
Yes,White,Divorced,B,A,A,B,A,A,D,56.661787636700545,B,-108.63782056249957,B,B,C,-123.74363972933,-130.5103902075407,A,0
Both,Asian,Married,B,B,A,B,C,A,A,-31.93596895735869,C,-11.060790950713868,C,A,D,-122.61429249532128,149.16162619229078,A,1
Yes,Black,Divorced,E,B,A,B,A,B,E,110.67960791607261,A,-79.9746933297423,A,E,D,-23.23178965297312,11.07372208375269,A,1
Mental,African American,Widowed,B,C,D,A,B,E,A,-49.33192040145953,A,-114.84580493349488,B,E,E,-58.15392421214952,-128.65340053044002,C,0
None,African American,Married,B,E,C,D,A,A,D,20.028844363748867,C,76.1371506135849,E,B,B,-42.836781906227685,123.64941138177521,C,0
Mental,Other,Widowed,D,D,B,E,B,A,C,128.34477857594152,A,-6.341391508059886,D,B,C,16.15802560830387,-9.86990918815768,B,1
Physical,Hispanic,Widowed,C,B,B,B,C,E,B,-197.71637911472965,B,-67.56002935188775,C,B,C,-7.333979636709051,-167.42466300494593,D,0
Both,Asian,Widowed,E,B,B,B,D,B,C,7.684843394022566,A,4.665543023498424,A,B,B,119.26295227288199,-68.75358014166451,B,1
No,Black,Divorced,A,E,D,B,E,A,D,48.88632433163054,E,122.86217956810479,E,C,C,199.816058603902,148.21916167710125,B,1
No,Hispanic,Divorced,C,A,D,D,C,B,B,41.771469233477056,E,79.94446758219095,E,B,C,25.1918800016782,-73.40308519947178,B,1
None,Asian,Single,E,B,B,A,E,B,E,-97.34906654706427,C,-103.18958173174416,B,E,C,22.078380338632236,49.877940544913905,D,1
None,African American,Married,A,D,B,C,D,C,E,114.1883505027377,E,-18.279680831277048,E,E,A,86.73861676977845,-173.18753574649074,C,1
Yes,Hispanic,Married,E,C,D,B,B,E,E,-132.7095811861267,A,61.70501325990602,C,B,B,-81.6437187941698,41.29249031274266,A,1
Yes,White,Divorced,D,B,B,E,B,B,E,-81.1789075157097,D,-88.09147960706157,D,C,C,-40.14952832446767,-48.30817892338178,D,1
Both,Asian,Married,B,A,A,D,C,A,E,-60.963118835334285,D,-37.065891284521214,C,C,C,-24.6019370102765,-90.32133239388189,B,1
Physical,White,Widowed,E,B,D,E,C,D,D,-15.458202992284242,A,-112.20996235426138,A,C,E,-35.44065220423471,45.90026553178899,E,0
None,Hispanic,Widowed,A,D,C,C,D,B,C,-116.31789797638908,A,49.48886576290895,A,B,E,57.190439515490596,-0.1655290600060239,B,1
None,African American,Divorced,C,C,C,C,B,C,A,-35.272857505490045,C,-8.910423673687674,A,A,E,67.36725908175657,-32.98377271877844,D,1
Mental,Asian,Divorced,A,A,A,A,E,D,B,-148.50679370976835,D,-88.79148444308667,C,C,C,170.71510384696302,-48.77214680802987,B,0
Both,White,Married,E,B,B,B,C,B,B,-70.68743192055955,D,143.45399615226256,E,E,E,-4.81011410109836,-45.69056866598991,D,1
Mental,Asian,Married,C,C,D,E,B,E,B,-88.24922646451576,D,-172.00901688794139,B,E,A,127.57507907021073,-81.73337633395602,B,1
Physical,Other,Widowed,D,B,E,E,D,D,C,96.96924711276715,A,-51.6932451021385,B,B,E,67.40906226888083,101.18123790040005,C,0
Yes,Other,Divorced,E,B,C,E,D,A,E,-98.29697087010565,A,-56.183142538625155,B,B,C,11.882451319395589,-2.8083613840116968,B,1
No,Asian,Widowed,B,A,A,D,D,C,A,115.26288778269236,D,-10.16166327243313,E,B,D,-110.83737984481725,56.462249784386984,E,1
Mental,White,Married,A,B,A,C,D,A,E,-119.53688670162288,D,30.731362596334304,D,D,B,-70.49064907767442,144.74042055455155,E,0
None,African American,Divorced,B,C,D,A,C,A,A,45.056073021939774,D,46.22865974720063,D,C,D,-107.15640934429895,115.32741211582274,B,1
Mental,Asian,Single,B,A,D,E,D,B,E,14.995830493618206,B,120.34723502122931,D,C,B,-44.04433687804845,128.3089143034309,E,1
No,Hispanic,Divorced,B,B,B,E,A,C,B,145.29741003523142,A,-21.043794995023752,E,A,B,-70.34034610680551,8.856562063130266,D,0
No,African American,Single,E,E,A,A,C,E,C,-272.6242548759469,A,243.72146859745936,D,E,B,-96.20674617002987,-13.91941084622482,D,1
Physical,White,Married,B,A,D,C,E,D,E,-69.85174896994918,B,-42.43044161190822,A,E,E,10.64306189841837,83.56547742367019,B,1
Both,Other,Divorced,C,C,A,C,C,D,E,-96.31311207680717,C,-80.7879023058174,C,C,A,25.318376350463005,-51.28222222158808,A,1
None,Hispanic,Single,E,B,D,E,A,E,A,58.31904811637493,B,-19.412257661950857,E,C,E,58.81298091787005,-164.72559859164218,E,1
Both,Other,Divorced,A,B,E,C,B,A,B,35.43345329735022,A,-155.19633334819312,C,A,E,71.49794017965056,54.77869331677676,C,1
