married,gender,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Widowed,Female,51-65,A,B,25.375463879976085,-22.803072936862904,B,69.16405767373362,E,-133.98178598496284,C,-72.03700037874698,-92.92803534812897,A,A,79.31451315280275,E,D,0
Widowed,Female,65+,A,C,89.66437409889339,-47.83552389182556,A,-42.485604061350266,C,103.22327857473618,B,-74.74747977785793,69.45058053097853,D,A,34.11313841353037,E,E,1
Widowed,Other,36-50,B,B,-16.73209904371748,137.31161480397213,C,239.17274951469557,A,-34.17149466786344,D,-42.29366191810395,32.76547833359722,C,C,68.52739383238975,A,B,1
Divorced,Non-binary,26-35,A,B,-14.889347289325944,57.52776030905073,C,-163.54233812118653,D,-170.373709012564,D,76.0381478894512,65.83845256754566,D,E,-3.667723065949329,B,D,0
Divorced,Non-binary,65+,B,D,6.779103713887497,77.3134921844515,E,73.39819139640211,E,39.32231133572112,B,52.315498322841194,125.9152726006961,E,B,-1.5204293777257756,D,A,0
Widowed,Non-binary,26-35,D,E,-48.45052532195557,-38.15641357744617,D,-13.277402840576261,C,80.00072628143944,E,146.49667384870926,-80.06979418771681,A,D,-177.7649120730984,B,D,1
Divorced,Other,26-35,B,B,-61.95759048310897,-199.0072439570618,B,-34.57881838249829,B,-99.7563818510019,B,-97.87140209835515,-20.910199905420114,B,D,140.9428440997958,D,A,1
Married,Non-binary,65+,B,E,-15.910707846380307,-111.18924866023706,A,-20.35636906105628,A,-165.43926091568989,A,118.84682606976071,69.76218739097601,B,C,-23.708529601928007,B,E,1
Divorced,Non-binary,65+,D,E,-45.669589311277974,154.20450404520656,A,-43.05747150876366,A,37.620020213710944,D,86.88193601106127,156.39417468800855,D,C,-10.36938165532212,C,A,0
Single,F,26-35,D,A,-16.90695185262996,68.3863783421624,E,-10.544939409923549,E,122.63482374521834,D,45.67029601330839,-69.15185489142699,D,C,-18.071382600812434,E,B,1
Single,F,65+,C,A,48.42533618869066,-20.70125972514676,C,32.356293170623054,D,160.39809188288518,C,14.833076654695029,-50.564864012830554,B,B,-53.13328929181468,E,C,1
Widowed,Other,26-35,C,E,-9.907718933316968,-2.7526696802558894,B,-97.049511140083,E,61.76659787188142,D,127.14390539936599,115.45881784086414,B,C,124.11320095112784,A,B,0
Married,Male,18-25,B,C,26.207843445811818,-119.78760822016454,C,-86.67015812992912,A,-114.75409754552533,D,0.8650047160368953,200.23409245365764,A,E,44.47366676161691,B,D,0
Widowed,Male,26-35,B,A,-87.30631762150819,-53.079122788119584,D,74.47010871196214,C,-40.59507314680965,C,-21.587295107332352,-114.32205136851843,D,D,-32.69738297410167,A,C,1
Divorced,F,51-65,A,D,60.10403548399239,219.06411583002415,B,109.56093683300053,E,82.40630923500916,B,60.922664744521036,75.69794087566451,B,C,-14.072294475531386,A,B,1
Single,M,36-50,B,E,163.95754093866074,-54.60354819676384,A,126.32017000730143,D,-132.80467198381874,C,174.65760639417226,-132.09944306052947,D,A,-6.945024643450829,D,E,0
Divorced,Other,65+,E,C,-68.03898270593469,-204.25049329458437,B,26.189491158548684,A,-126.57476523025525,D,-152.84551178565974,-95.8450693569969,D,C,20.712568908190278,D,D,0
Married,F,51-65,C,B,192.210097185705,5.316746909999821,E,70.74211778984979,E,90.14938530143243,E,-41.48014103762162,147.76509666289004,C,A,-74.68610975514306,E,E,0
Divorced,Non-binary,26-35,B,B,-59.306301678930886,-77.00596888488474,E,29.464143640703078,C,59.333721381440895,A,6.151449628290756,-60.11229875163292,E,C,-157.9717377771706,D,D,1
Single,Female,51-65,A,D,-114.22496684675481,-203.53134728730714,A,123.21535842021906,E,38.13602050674943,E,-143.1671232142589,-52.24337300801225,B,E,114.34767642945243,E,B,0
Divorced,F,65+,B,C,151.14889569478072,135.4897166575359,C,119.18499510690856,C,-5.1639356878835985,B,-161.58806900952837,119.24506404493673,B,B,-67.99058410251565,D,C,1
Single,Other,36-50,C,B,26.468514021219363,67.1564574173844,E,-56.28545068651554,A,-139.75016204265094,A,-222.77256743646356,58.120722798616185,B,B,49.77826907031982,A,A,0
Single,M,36-50,C,D,171.05964911290454,24.405963038226115,A,108.43122085738987,B,-41.57752396055269,E,36.101497237518984,12.385911747400542,C,A,-147.46325579053692,B,A,0
Divorced,Male,65+,C,D,-63.03567831691361,81.94537665740582,E,95.2699602696145,D,39.748450628001905,D,53.98253670356532,104.656610352676,B,A,12.565080260784296,D,B,1
Widowed,Female,51-65,D,A,-37.357088165858144,80.36926228085231,A,52.45190942040684,E,5.732941978558717,E,-145.3752926912319,-28.517562698851094,B,A,15.240742033172635,D,D,1
Single,Male,18-25,B,E,-107.91967560339468,-13.761295813395769,E,13.417477330925124,D,39.25532163049388,B,-53.987008073590495,-51.737873532621734,D,B,-98.06829395275763,E,D,0
Widowed,Female,18-25,D,C,-157.98279011643518,102.82949654251065,A,-17.502226466135753,D,-68.65299824541904,D,-40.22457163670792,136.8399331923921,E,D,-154.11453623967702,B,D,0
Single,F,65+,A,D,-40.539382960366,234.99876944519008,E,12.225222329332967,A,-34.256164329457505,C,-26.934965798359407,-48.65570513879773,D,B,49.15167472107537,E,A,1
Married,Non-binary,36-50,B,B,83.75039889532518,149.49282821384085,A,41.417380587018634,A,47.01821397087145,A,-234.42741739138864,-49.564065855085474,D,C,44.34808514909806,B,C,0
Widowed,Female,18-25,D,E,178.72840961870412,-172.84863342552245,E,-46.24873949493253,C,6.871582751313521,A,-125.61444054667228,78.55416316566065,B,D,23.95449452890209,D,D,0
Single,Non-binary,65+,D,E,85.33622729885414,37.78564937010783,E,29.83166328511169,E,2.4557647255641557,E,111.78911933630971,13.738908310710757,B,A,79.22609471347252,D,B,0
Married,Non-binary,65+,D,E,166.10132354984265,67.80254905478786,E,-0.477188945728098,A,-43.668671402445376,A,-116.4625487875161,-85.11702233501336,E,E,77.44374126224766,A,C,0
Widowed,Non-binary,36-50,B,E,-12.679254728969857,57.69767207368016,B,89.92493424274834,E,100.4451478865179,B,42.25489084591164,-131.92483258302977,B,C,-127.64629476996048,B,B,0
Widowed,M,26-35,A,E,-120.9468087695086,-72.66036694384549,E,58.49411459725536,C,-3.9457624381193517,E,22.685509792036424,110.06596363461942,E,D,-85.25706213280955,E,A,1
Divorced,Non-binary,18-25,C,A,279.55578225534214,-15.138058610786413,E,161.64312350210008,A,117.59871161387558,A,-32.89041901169562,131.85908348814385,B,D,-67.84781310984644,E,B,0
Widowed,Male,26-35,C,A,16.91586329307394,-78.7078068532976,A,12.796355770242467,A,-14.530405358791555,C,0.7859427255982969,-68.44336875426542,E,C,202.5126204170748,C,A,0
Single,M,51-65,B,C,3.722716449899678,33.490051059408934,B,91.16566570389661,B,-65.87200903278105,B,-114.53960119488005,-144.98451203175446,D,A,-63.00194376556243,A,A,1
Married,M,26-35,E,E,-68.85779738239734,-64.70894692238016,D,-224.08744977590328,B,73.61527100236484,B,42.78415772474201,4.607268631521792,E,D,-2.708891242481103,D,C,0
Widowed,F,18-25,B,D,-14.906104001072396,26.91030402913805,D,-215.05303461824388,A,31.69880437100019,B,-74.48192553580337,19.79866212383642,B,C,-24.544293957960246,E,E,1
Married,F,18-25,B,C,-79.5505914208541,100.20933734557802,D,-43.5726725442951,D,-275.26539491611186,B,16.363492024136576,52.74795773562453,D,B,60.70231223026714,A,E,0
Divorced,Other,65+,D,B,105.22620645538856,-132.85978420630929,D,-274.58771382604687,B,-5.602185227772555,D,-134.11419165121947,-213.98966277789054,C,E,166.20514402931337,A,E,0
Single,Female,36-50,A,D,209.90602546180344,-32.132162205850065,E,37.83161305386013,B,-8.327751959253742,A,61.8511953624564,24.673156939812504,B,D,72.61139492048761,C,A,1
Married,Non-binary,51-65,B,E,-33.59626669732493,-0.25070427013494156,A,19.210183079245635,D,-11.056889366321098,A,-38.84611044570349,-99.07273421926888,E,D,83.1062204554181,C,E,0
Divorced,M,51-65,C,A,-18.301887083623587,22.165171057402326,E,81.8634001837931,E,10.512836900345985,E,181.37414846368043,57.50615286868135,E,E,0.4745725342211905,C,E,0
Married,Male,36-50,C,C,-85.69362121837229,-93.62322046559686,A,-93.10997328662695,E,72.97996234549223,E,40.10810754321218,-56.29531544745747,A,B,18.458606712182007,E,B,0
Married,Female,18-25,C,C,-213.62081587635146,82.12871126942368,E,5.165098405265719,B,-30.288560393093668,C,-65.35077658510303,-0.3999575764977796,E,E,-122.45456338070969,C,D,1
Widowed,Female,65+,C,C,-86.33673123954165,-66.6074714713041,E,115.41264906264132,D,86.43994282543566,B,71.02297005110862,-38.121063283729185,C,D,-71.46795192313769,C,B,0
Married,Female,18-25,E,C,-121.64644346289666,-64.4225939168744,B,-106.4009498640482,A,100.02044751410288,C,103.18042779913922,-74.73772657814236,B,E,159.30195771133106,A,C,1
Married,M,26-35,A,E,-19.83702029419963,-192.69196073931093,D,8.317906972671356,E,33.681612303214,E,18.29661449407471,126.53378397583297,A,B,-156.54602928378753,C,A,0
Married,Non-binary,51-65,D,A,-21.10751373268981,-11.736208630263166,D,-132.0604201781842,A,12.595686734644108,B,102.18958382052494,-25.479865035951377,E,B,-70.99650430488784,B,D,0
Single,F,51-65,E,C,46.906855338772004,97.00189991071886,B,34.91964779973477,E,69.16223005062292,D,84.40336685891955,39.88648999217747,A,E,-46.356378021867464,A,C,0
Married,Non-binary,51-65,A,D,-16.935937432727016,161.30571720388386,C,-78.46192064711572,D,115.3639108808038,C,-47.073054944086515,-70.96398194647269,E,D,294.41215481870046,E,C,0
Widowed,Other,26-35,C,D,77.86769270715091,139.96172671452734,D,28.066118971168365,B,-45.282175501542135,E,141.2996633588965,222.7313984483999,A,D,9.683630270116284,A,D,1
Single,Female,36-50,A,C,-3.9138262144138265,-15.158311645768915,A,97.37145488914135,C,153.27509668514924,B,38.34857549452661,-249.20115753583931,C,E,48.366756992359036,E,C,1
Widowed,Male,51-65,C,D,-183.0260394244353,-111.63214043483191,C,70.10215136819383,C,-127.76192057623933,D,-60.0049549817142,25.475102823980816,E,E,-22.180839448565965,B,E,1
Married,Non-binary,65+,C,E,-78.35719411373104,73.7162092557977,C,78.95517825121374,D,-168.64826822547693,E,58.916767017962734,152.9408018422979,E,A,41.251854915889524,C,D,1
Widowed,Female,51-65,E,A,-86.69676306671757,-90.65804393956086,D,9.639098322641946,E,-269.23356099223895,C,95.88657001147935,-250.05790898351324,C,C,198.06302335804168,E,D,0
Married,Other,65+,C,C,70.99293851185604,-57.15189963566095,E,75.11882106740597,D,-58.30363308606229,C,-36.985512978058885,-41.568033504502715,A,D,-114.07566063215317,D,A,1
Divorced,M,26-35,D,E,-51.02711276155139,-168.8252853908704,C,-20.08711940001517,B,-130.79657581116209,A,-18.72397972342952,145.60409486162996,C,E,189.83346192170436,B,D,1
Married,Female,36-50,D,B,-133.2572591395442,35.556486814697145,A,3.9897119051910375,D,103.69055435404486,B,-38.187641846695996,-34.47242505213601,E,E,49.516621885606895,E,B,0
Married,Female,26-35,D,D,34.5604039444913,-73.0404009388517,B,-13.306318672256149,C,53.39950170600073,A,57.658861229579664,-54.96345000804943,C,B,-39.39138117732208,D,D,0
Married,Female,26-35,E,A,12.28411018861803,106.90431496795831,C,119.8497848974213,C,-63.319562248355595,C,-115.79630862736052,111.41967866831935,A,C,43.32775934302964,D,E,0
Widowed,Female,51-65,E,A,-129.90219813218437,-33.66504715805751,C,-104.95428412058455,A,-19.964228778028637,C,-153.05737081737922,48.51547036009367,A,C,-62.5185429826619,C,B,0
Widowed,Other,36-50,C,E,-32.63603969746289,74.48223043475454,E,-93.07050195821421,E,-95.35711895077254,C,15.383485907180269,67.89777540067536,B,E,60.91341070596731,B,B,1
Divorced,M,26-35,D,C,-73.35941730417169,-44.741225608814204,C,122.13783371902505,C,-98.6390421575927,B,29.69926870364108,-14.539865822931969,E,A,36.403285958099524,C,E,1
Married,Female,18-25,D,A,0.7543184935748118,18.941935608398992,C,106.77569428694605,E,-149.3644408218272,E,-228.82734152107545,-30.83249896322997,B,C,191.75277362712953,D,E,0
Single,Other,51-65,A,B,-150.65007558482944,143.6261456316021,C,27.209041302062083,D,36.10324881571663,C,-95.2238325418316,10.799050918839576,D,C,6.398675535366729,E,D,0
Married,M,18-25,E,E,201.00262085288034,-34.89480319319706,E,-222.40749056642704,E,-2.322462813179449,B,85.64238615333848,-51.78890631990849,C,A,50.833873488729985,A,B,0
Single,Male,36-50,A,E,130.687505108014,112.30518227202873,B,66.48739561306617,E,-56.831616151972334,A,160.9214550979952,-257.83440100375856,D,D,-57.12772448317926,E,B,0
Single,M,18-25,B,A,114.43720426613989,31.339719828934903,C,49.29625268678914,E,65.64776610078937,A,94.35994615926562,-190.63417371977286,D,C,89.97867581565386,E,A,1
Married,Non-binary,65+,B,A,-125.27218821859374,-95.6187967512417,C,4.487109741942812,A,216.59048938293478,C,104.83334764624846,-92.8642598520553,E,A,-184.20397657537103,C,C,0
Married,Non-binary,26-35,C,B,-20.955160871575128,-11.605706104771851,C,44.21459289480253,A,-135.54640078537287,C,27.44815214825303,156.49889606322688,E,C,67.19262269012691,A,E,1
Widowed,M,18-25,C,D,68.56568144831692,81.97409158012971,C,-11.177794671665216,A,63.02567296227535,A,14.055350408592822,44.45000796545218,B,D,42.75357708416894,D,B,0
Widowed,Non-binary,51-65,D,B,-102.04663261113329,19.932358284669494,D,-35.76347868935337,D,-16.725179674124703,B,-38.64736347656876,13.227207927487585,A,B,93.25592434264863,D,E,0
Widowed,F,26-35,A,E,55.277432463755346,96.73492172028885,D,67.53429638798255,B,44.71157787119988,E,6.467753125704869,-33.102769002329964,B,D,85.966166218405,D,B,0
Married,Non-binary,18-25,E,A,-30.548450733237527,-43.22498657485779,E,-37.60064682154063,C,-121.0690696796782,A,-10.08649899043068,75.29949378490525,C,C,19.943264389974892,A,D,0
Widowed,Female,51-65,E,D,-36.73936163218185,22.772918845557903,D,39.588709805723184,E,22.782559796811128,B,-20.989551512895897,-115.72171636445366,B,C,5.856343449259682,B,A,1
Divorced,Male,18-25,E,D,73.36148608619634,157.6793984215742,A,-74.05938913504949,B,68.97787132426274,E,-76.05837075897685,-94.36079228041834,C,D,228.02645247967862,D,B,0
Single,Male,26-35,D,A,62.81129077284325,-119.77823972272562,C,-56.858301163354305,B,97.22239922466117,D,-205.53500815189847,-78.91405744044216,A,A,-34.639589426494865,D,D,1
Married,M,51-65,B,B,256.814937063623,98.83570799678296,C,117.70037311002159,D,25.814392291315833,D,41.39759764598289,-12.07968371650125,B,E,-52.31950528273628,B,E,1
Single,M,51-65,E,A,-268.22933557840014,142.8991345094568,A,110.115471310119,D,94.66651802950047,D,155.44850425687648,45.91900418326539,C,B,55.64737052057465,C,C,1
Single,Female,51-65,D,A,130.55678157186964,-248.24437150496607,B,-86.02339778458202,C,-32.197426347409106,B,-131.20548864783547,-12.939569023635217,E,E,57.80897429584233,A,E,0
Widowed,Non-binary,26-35,C,A,-106.37819278335758,-3.1713719051200893,E,82.84396464741224,A,-44.2910661434634,C,-38.0186522429694,-24.06657686018514,A,D,1.7184206720923185,E,E,0
Widowed,M,65+,C,D,7.232564731994834,104.55544238973485,A,69.4870778680412,B,-133.81328500473882,C,52.07934160329552,-159.34517794328508,A,A,71.601224409843,D,E,1
Married,Female,51-65,C,D,84.69596757388516,158.23748519045057,D,-116.23447280731722,C,14.106900572026248,E,63.581928515749,120.62840454624444,A,E,72.39633467377541,D,D,1
Married,Non-binary,51-65,A,B,29.998546967547394,-26.81876852107817,A,26.564421291837277,D,-75.12080809598605,C,-142.10601287027717,-45.31086656376281,C,C,27.508402538787802,B,D,0
Single,Male,65+,A,D,70.41776218497714,84.98329639354398,D,-174.1953336526339,E,174.23694329799878,A,56.66076395646977,100.11946530610729,D,B,34.279053625896104,A,D,0
Single,Non-binary,51-65,C,D,29.703032709804454,-79.15894701048265,C,-97.93212065878805,B,32.500772265025255,E,-13.713700955675268,-131.277737107894,C,D,-101.82823153100999,D,C,0
Widowed,F,18-25,A,B,-78.8321752091325,68.80353033473968,C,-51.11483752091033,D,136.78118054573514,E,177.88534716748276,42.298786773541735,B,E,46.748735164095066,B,A,0
Single,F,26-35,A,B,-39.30535454154615,-145.1184543394564,C,158.6502186727767,C,13.223020927090747,B,-4.320367479265162,72.99110090609558,B,B,14.28933884001829,B,C,1
Single,Female,36-50,B,A,-69.44602554337811,71.85944228280154,E,23.504230334438127,B,-136.91700670311417,E,1.0024430544735923,109.28422554689293,C,C,97.28489947439934,C,C,0
Single,Female,26-35,E,D,-107.46069696601874,37.852386874621615,C,191.40480373695752,C,75.35081137406901,B,-10.509784481646722,-3.746713260558617,A,C,82.58402429495672,A,D,1
Married,M,65+,D,B,20.00287548036485,-138.40397221381727,A,100.04779876882621,E,64.62558637696394,E,-16.717519202697403,-8.732385590791168,B,B,122.03975465199588,D,A,0
Married,Other,18-25,A,E,93.19562127930972,-6.585745102370226,C,-125.60229554479085,C,-50.834306132930465,C,177.18182592792724,174.79470205314703,D,E,-84.827961331767,A,E,0
Single,M,65+,C,B,-38.79197923828563,-72.07406730153679,B,-94.01449099853063,E,-143.78147476834485,D,131.22819518159244,-91.1557557064694,D,E,4.167271748876134,E,C,1
Single,M,18-25,E,C,17.94371115257198,-180.54547397994293,A,59.38481333066259,B,23.74738340352196,B,-133.73919168940995,-47.509122278411134,C,D,60.8446737757694,C,C,1
Single,Female,51-65,D,C,11.450249274025099,-94.3602214016025,B,55.31506578839577,E,110.55490085637662,C,184.0731610088269,133.46988652438745,B,A,-20.208454789270128,E,D,0
Married,Other,51-65,A,A,-49.36792721433885,38.63253734539422,D,32.48185315196771,E,11.81651400911888,B,-52.77164265399821,3.382915846776492,C,A,-108.3529485724946,B,E,1
Widowed,Male,51-65,D,B,102.48780550982228,113.38484635982913,A,-46.04785796490945,D,123.84005090730061,C,-128.80106672341705,13.142088075617874,B,A,32.599670102480026,B,B,1
Single,M,36-50,A,B,112.24530200910917,75.82407519120795,C,-57.27038445749395,A,30.324261206078624,A,220.2898010841944,20.6923343841446,E,D,-93.00154630000485,A,C,0
Widowed,M,65+,B,A,-28.407447100347603,2.236630264734379,E,-87.18816187113731,E,-59.25181713309016,A,-104.40355185881668,57.792167357660496,B,C,-93.2166915320764,E,A,0
Married,Non-binary,65+,D,E,4.216935124878284,18.61957608893342,D,-220.89454512621867,C,-105.54424221933974,C,-137.69136633562647,166.79572880764633,A,E,-86.90066097604823,D,B,0
Widowed,Other,26-35,A,B,75.189359980997,350.65045123211024,A,22.299866700696473,A,-36.73048564469212,B,-51.838948939877284,-172.60540456884561,C,B,191.58432768921872,D,C,0
Married,Other,18-25,E,C,-42.515111877859404,-150.18252848702352,A,76.54227839442524,B,5.368881128241012,D,110.15466582440077,54.61724785906177,E,C,31.442933845983685,A,E,0
Single,Other,18-25,D,A,88.54902204949492,139.10075658819622,A,123.64577763582605,C,11.095843210009596,A,15.317963898725282,-150.93761758235158,A,E,198.1355717253,A,E,1
Widowed,Other,65+,B,B,41.9252700292701,-45.84200807707263,D,7.57280515485134,E,95.24223085151584,E,-11.031299715363392,70.95854915215992,B,C,143.41071040207606,D,C,1
Married,F,18-25,A,D,-56.228959207004245,-72.46680239083776,E,172.7891152382117,A,174.90780918420924,D,7.672659988072518,87.06204645817101,B,E,-132.04115464163334,A,A,1
Single,F,18-25,E,B,-56.390097127198814,-38.30706172743701,E,-124.8863447545572,C,-149.56697137632509,B,-188.33556741078377,-38.5597653425396,A,B,-87.52180383414377,E,A,1
Married,F,26-35,C,B,-181.63553788201867,-97.02104268726647,E,-59.68875140662775,E,151.88238489649555,E,-143.9374688040221,236.1170302307831,D,D,-14.742734195412426,C,A,1
Married,Male,36-50,D,E,-106.49368861582191,195.19953410858045,E,-181.63848838116,B,28.64488395556487,B,-47.49816362121347,-119.34255664383602,B,D,71.03111268839237,A,D,0
