disability,AgeGroup,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Physical,26-35,43,B,127.63278273795,227.40524970337913,A,159.0081425387263,-20.786190475365615,211.0339808645894,187.83729804925142,189.40723748084153,-48.98273163358311,B,A,C,-103.68622404168177,-158.0064864088084,E,B,-201.71907793926454,0
Yes,26-35,56,D,-49.15361796772159,-165.71577153244428,A,-14.273146261747083,-150.79961777304752,-170.58797684857723,87.34322979030111,-2.393442086091151,-56.62327876416771,B,E,C,158.9962361729793,120.22747544316876,B,A,39.65412730726541,1
Mental,65+,57,E,234.18467072725,-98.47841604023118,E,99.23140519986737,-130.55329601691642,-173.71481817370326,-84.70762524582646,69.05494630635278,55.01841173937927,C,E,C,154.70951137115983,140.32468643048674,D,A,64.39130319456733,1
Yes,26-35,45,A,-10.612627883738062,-147.32410434508813,E,-68.23724903316037,-4.253370856742698,-65.25004460730143,81.75549321534562,-98.27137551503372,77.81704775516,A,C,E,75.49822398987516,284.9554727563114,C,A,-83.97018144625066,1
Yes,26-35,45,E,156.42840761346798,-115.21394921961021,C,28.276809529856838,24.120737971788298,10.834297993951104,-62.93087442160656,21.016143667377722,-74.30429578869932,A,D,D,54.830058402278205,48.52730252398807,C,C,107.44195084375185,0
Yes,36-50,70,A,-44.786277350710776,153.60726702469364,D,135.7249516352676,-182.65742367658123,-26.565047632232456,63.93703287160363,-128.09442450270626,64.68568367014072,C,E,B,-72.9947447916517,-99.64965687762913,C,D,-25.71153106861913,0
Mental,18-25,38,E,65.66119309887623,40.746457660736695,A,102.58349103991921,-25.45544926623543,85.95229609139449,-185.19495153270267,35.21425780061813,-79.27945679576382,B,A,B,-30.160838185526124,90.82604832491712,E,D,-66.15754232525894,1
No,18-25,51,C,115.71724101261205,-49.411925528045444,C,-38.199645550135145,-87.99147927782006,75.63840769864915,127.88674620122897,-32.947279060780296,128.98634456001852,A,A,B,166.69159932615074,50.81495673270461,C,D,4.033482045352391,1
Both,51-65,66,B,-99.81971263720921,-4.516878277640676,D,-103.43515155879932,34.39323715726678,-5.495357410357806,-79.61119689987557,107.37889164430531,-59.381747312355394,E,E,B,-17.63938360618031,67.5387466449867,B,C,-10.115886223075712,0
Yes,36-50,21,C,-38.23394911915779,96.81880222345711,E,-49.57670996843414,32.166149893428006,294.77500071160205,-48.75479317171799,182.84391297054182,38.93144546286803,D,B,E,-8.94651925069156,-20.570193441649597,E,E,-24.503528880966016,1
Yes,36-50,75,B,-42.75959564031773,17.953271935127997,B,110.28995183827494,85.55443180881646,-106.93119704396901,178.14504979009666,46.347056244036295,-37.085814839534045,A,E,B,-18.46424531426418,37.52937319288439,E,C,-185.00107814607972,1
No,65+,70,B,5.765078746826794,163.97314530637942,B,10.587490088627913,-116.6978618037809,-147.71243507567,39.43845125615721,11.84923746961597,49.98171958660233,C,C,E,103.5314147597885,100.83049581209292,C,C,112.40184811224798,1
Both,36-50,94,A,-31.74898500315348,-26.138176166289146,D,-160.80038992147675,-5.300072880633476,75.79894320067696,105.66718075955785,133.76875607704991,-59.31171763921477,B,D,C,195.17196829345428,-109.107229987911,D,E,90.28949970755625,1
Mental,18-25,34,B,-138.46033837396885,-79.22145939017959,C,136.92075447352934,48.658487734545815,-2.814884762376397,100.19615826121276,-137.6821037329651,-17.110089457922808,C,E,D,-63.4731365843445,71.50350535937,E,E,46.72671124669033,1
None,65+,40,D,-47.329969441532384,-114.84812468136427,E,61.29320496507344,70.52424875647147,46.64569383476041,51.69976097659901,-44.61590982762343,-25.77452221684292,B,C,E,45.66327170736187,-98.65600179945241,D,D,58.045089370190084,0
Mental,26-35,55,A,-179.16910744102785,10.768698272894333,D,-5.02644246746026,167.30801450057314,30.58406952028597,97.71643356315263,-83.95562612536064,-53.234564454362484,A,D,E,-117.10569583662182,202.82040004413332,C,B,65.64697857660342,1
None,36-50,20,D,-12.853874644886126,-73.39451878349934,A,-66.70546846426316,42.91491618183782,24.825407285029698,-161.61563911422607,12.767830257433847,10.87712493287888,E,A,D,47.742230470107565,-68.176127761112,C,B,-61.29717984593197,0
Physical,51-65,75,C,-86.99179532926999,60.748313918013466,D,-46.92785828329317,22.28823162472858,136.73321968628608,22.418949010802958,198.92958324780935,81.64009890497188,A,D,C,-72.99149416262239,82.74843911697411,D,A,-111.75228858646602,1
None,36-50,95,E,1.2425832888792616,-8.424709320450338,A,152.545594055085,-100.09981907765963,47.801345714656385,-95.2672693132936,53.66263748545005,36.071986415940124,C,D,A,-51.50280320313521,138.92671295167222,A,E,-70.97689291675925,1
Mental,36-50,97,B,-93.42187228587106,36.914856078432294,D,-79.55063963826662,-70.91900980718268,42.89992155530447,-227.4332663814512,65.3378723872637,76.54902518914511,D,A,A,-38.715765221954854,31.74310882380374,B,C,2.7904187154474216,1
Physical,65+,34,B,-130.442653385594,-15.186491093888726,E,-101.54290294419215,-34.97667204812214,-134.0941747045461,-22.511158058719445,-39.139500450873655,69.55591397739241,D,B,D,100.33474872470656,-68.71547834809851,E,B,-30.598972886802077,1
Physical,65+,86,C,-95.91296320287496,94.44110106514513,E,42.00273134727009,7.581133442302586,33.0688088361355,-148.19653677927832,90.48832743961647,-32.439574763849755,E,C,A,126.29217763980594,141.83731891637018,B,C,2.680174277108475,0
No,36-50,40,C,252.53542311754438,2.075646567391419,B,-71.25424315496488,-156.0539792480905,-56.33903542156244,85.49113876640129,59.058779128645774,153.28109977495663,C,A,E,129.0430927010395,47.3604840051912,A,A,111.29519263507686,1
No,26-35,27,B,-278.8324220560011,204.59172340366445,B,-190.5464125627699,-228.7321289705662,77.95118271264653,-44.60421844536345,-197.5433230996283,67.30814018903182,C,E,D,124.8635681154386,-25.408958527670123,C,A,31.06753201995324,1
Yes,51-65,33,C,180.69845043626682,98.57249369136292,C,-200.6427097656054,-108.72734971557578,-37.00050908820566,-50.260315058943974,20.216805931416406,10.665435509981405,C,D,A,-29.325082991115103,151.6169471987929,E,D,-120.44933253092545,1
No,65+,35,C,49.901286915175824,74.6592246156758,B,2.4813134015675757,51.11694640955848,-209.3133519591466,170.18121066411055,115.47751149758855,-92.48891852834288,B,A,A,69.1206937874154,25.46247924289322,C,A,-13.38836905688969,0
None,51-65,39,D,-41.54344340613882,24.572426865325337,D,-178.6893929102656,-130.9148638265621,-30.88462039012798,-127.91933193560358,-48.285996974097074,78.38808014978818,E,D,E,53.243657491977224,-150.08492173024086,B,A,75.05618072856434,1
No,51-65,82,A,136.87245224122947,79.55315900217002,C,118.1899041705413,-43.74274306220375,-47.98727188773683,61.01396263558448,15.555759447630626,-31.77455997355144,E,E,B,-70.32540615489957,100.83120627602035,A,A,25.72141333337675,0
Mental,26-35,20,B,-34.20359846122303,-82.43762385831138,B,26.753427678279856,-61.961407627932374,67.09519316961826,18.479135066493445,126.50710214201962,-52.579498415694204,B,C,E,-25.362623437238398,116.45343141361543,D,B,-44.24364479341153,1
Mental,36-50,83,A,-6.143668245514225,-90.30001825538075,B,75.82527711579586,73.51776879107932,43.34186165230481,-14.90533248309123,48.722666549479236,58.56655803268315,A,E,B,-188.85870301195712,-26.633913645257067,C,E,20.76143289677843,0
None,36-50,25,B,53.642804093682564,-209.9027700763497,A,180.8522274514986,-25.891869654781658,-15.154459247706942,80.74470020387753,63.75692377378215,-7.390423457164987,B,E,E,116.32006344412356,-110.98683916237214,B,B,81.67503470741158,1
None,65+,25,A,-140.73761420831238,-69.85980495400608,E,-76.12570227703502,36.06024885157231,181.97866221382748,-12.767286572916458,-251.35925510235376,10.987749205902222,A,E,D,140.34442280381037,10.964441319973792,A,B,221.51878166486156,0
Mental,18-25,46,C,21.414767461841883,75.40012261611338,B,-28.63150288184401,83.6742024091107,-104.85673071597775,58.801847730621326,-116.20173837578167,132.00607393603468,C,D,E,-44.288798173262386,-16.22228961547527,D,D,136.32996226263967,1
Physical,51-65,33,A,-50.38319422930998,133.07097252366003,E,149.44016436065135,143.42564444515833,-41.04576869827817,185.43097214171138,84.48864326705414,126.08379812512713,C,E,C,24.973326236118847,-134.35778637329366,C,A,-3.137276582857344,1
Mental,18-25,21,A,-15.895826166310844,5.158056237064022,A,-102.20053194047179,-0.920937109967558,-9.873002570241898,-112.58075725416319,68.99785449989805,73.12621458964806,A,B,B,-85.43673596860604,-123.21608708553464,A,A,-192.48031655770598,0
None,51-65,41,C,81.07495495796596,68.9410702273546,A,-41.37118347591932,-139.41327560933493,213.91081752383246,-48.265073264060746,-27.89829274683406,33.94504662356061,E,E,C,-174.65533988120566,-48.505843239384895,B,B,77.7249842466426,1
None,18-25,38,B,118.41447454405778,54.33842670614931,D,137.78489764815475,51.45322736859068,-41.801133980274244,89.67050368574908,-1.0497328144389684,-32.35281852020665,A,D,D,13.851602037143106,173.02429761031433,D,C,-145.93326362614437,0
Physical,51-65,83,E,61.60894869331861,-3.4444797131987213,E,-26.375524938551525,-71.46826723744731,67.27838232999859,-30.563333857475765,17.643919091286268,232.29612189234797,E,E,A,60.86785526236588,-191.16984537543885,E,A,-54.399855069414016,0
Mental,26-35,41,C,11.872968226518422,-0.6480115676116464,B,3.947967441231586,-68.3546301796998,-41.19607505134983,-217.88790836935448,-47.71027548875749,-105.244866600944,A,E,B,-98.2696738085216,-45.497895583927736,B,D,-175.4709285086833,1
Mental,51-65,94,E,10.88061108438629,-158.29223554380894,D,61.18980128179978,72.4562253753115,-45.13365525451133,24.997534747206693,-21.819441979508294,-100.08763433691725,D,A,E,-181.60121418175558,-36.317871030779294,C,C,-54.24315730081931,0
Physical,26-35,91,C,145.22904861531813,-126.18701687177595,E,53.75862817247628,-30.79948987864858,187.64412852978674,97.22880970685908,76.24556104248798,48.01234956684659,D,E,C,-3.605785950760867,-59.85946710213448,C,B,-63.43451079621604,1
Both,18-25,47,C,-14.152862658195605,-93.34326074769629,E,-90.65437720544116,4.914475846075163,273.1075721659541,-67.92467429987333,-56.660422715790034,89.80918977310735,D,B,E,122.1735023414654,34.33793437180146,D,B,45.45492076898272,1
None,65+,53,D,-20.343460747051363,159.17725296884862,A,-71.90497812632913,-109.06185638954611,-57.95778723309743,-46.66656354258283,-87.40825582085073,-54.07254456013685,E,C,A,150.00214499290556,-46.08531793385075,B,D,152.05054115326564,0
Mental,51-65,87,B,190.94643146137744,-28.06960382213316,A,-72.44631485936243,51.961756716707555,29.29281959815464,-7.597282497007793,43.27454629170182,151.2394399960168,E,C,A,-74.70951176088376,11.944112644007811,A,B,-67.75877742958241,0
None,36-50,30,C,-118.10600651746421,135.84399619758574,C,-85.89557212328862,-130.4476224997842,-240.3887273668027,-75.97459198074185,301.4931294580525,-74.15149426339347,C,A,B,66.3328805103167,-156.58050216016198,C,E,85.68403402352853,1
Physical,65+,20,C,83.61884920660752,193.30447691057938,E,-75.33641440454947,-51.70767527957385,-72.60194765844986,68.40674174330206,44.21289475675215,99.81062106604918,C,B,A,-20.512466773897923,1.895426733855043,D,E,-38.50719888509842,1
None,18-25,29,E,120.86156366152643,-9.834592653317523,E,53.301011356015074,75.22037312727491,113.7561599012081,234.31341965559187,24.48051922252066,51.21975068809266,B,E,B,-70.34951041595934,-216.16166915774477,A,C,-66.02857637507898,1
No,26-35,38,B,-0.24085313271540124,221.2409570828377,E,-62.084449398835375,83.7844729837022,2.5819553090654646,123.22403311408495,34.70685479796345,140.07661627670828,B,B,B,110.32191621243588,54.41130495633364,D,A,47.21454429994494,1
Mental,36-50,31,D,7.327424269652955,-42.64405592147716,E,143.09914468773647,-4.9753664274861675,-117.60371690760074,-49.27891427692454,-99.61067318359792,-85.03114657451836,D,B,C,-42.92778315881721,-32.510157552386154,A,E,-119.42299194543975,1
Both,65+,96,B,-4.6559363249399865,35.97438530126425,E,69.08101680189645,104.57426595284235,246.17630666114457,29.718965354932998,-114.93838062498835,-48.00933716877135,B,D,C,-22.661276316368685,55.81157279477013,A,B,-5.2978327311457125,0
Mental,26-35,85,C,87.66110638876194,-69.58157315092744,D,67.63133461036144,-8.788638940956627,-47.111516524677576,33.4115750120666,107.45351448154972,90.00105354464426,B,A,E,107.04011115987338,-102.00360031076316,C,B,66.12289159010386,1
Physical,18-25,53,E,-206.4820104269177,145.5046092540361,E,-207.27328806108417,-20.565636786617358,-33.115876156892284,66.36214782909512,-134.38969427625793,25.59514696820259,B,C,B,41.111472052044704,77.36954626432518,A,A,-119.03487588374216,0
Both,51-65,86,A,-81.35430426775187,-125.45822021145061,A,-23.409392483731203,76.36030301438844,-108.06228917712947,-152.91762885257157,-76.76316572769362,-107.46240946168115,A,D,E,98.89453155165864,129.2830604563205,B,C,-47.68710246183392,1
Physical,26-35,85,A,-2.63126019855167,92.29376197842821,C,-70.60332374604404,26.589054965634546,-21.678849162126674,119.37099229208077,26.79703217990767,219.2995993585472,A,C,B,-63.91861026651233,-142.7373666625642,B,A,135.37309304025783,0
None,18-25,49,C,23.336300681374944,-73.67710575181799,A,-125.69071213314449,213.21664758042354,-102.97940975436106,49.65633397969145,172.83800592230887,128.45981830681174,E,C,A,-47.54540079651876,10.34217444086612,E,D,-219.82941710957462,0
None,65+,80,D,-153.60318052820514,-49.40333184215472,D,-147.3168328880566,-19.84533414182252,81.47747567601101,-79.60150576459742,10.424974254978762,-79.05294561256106,B,B,E,125.83083922545303,-75.23762429705532,A,C,84.84790084564499,1
Both,26-35,91,A,-26.996423391542194,-13.064399930836826,E,-48.67347971761999,-7.8535518501066175,47.681180927831385,-49.09541097001945,31.629842824296823,-103.77575526787577,B,E,C,127.82594711088447,7.973271442188111,E,C,-1.7214066047698346,0
None,51-65,48,E,4.396445294598914,-41.530810323106216,D,-62.91834490412537,85.32565747318685,-139.93325733712015,-141.09698344093223,31.6541362437547,-54.42422942623389,E,A,D,-79.45490963685702,97.19757450492557,E,A,-47.78011856000069,1
None,18-25,85,C,144.15141796164363,8.366241647621012,E,-5.972748811863322,56.54057952102408,-76.70979032962543,-51.27733930723015,42.369841988810826,268.2209927575516,D,E,A,-34.943973693703946,-62.696660655942246,A,D,-179.37406469907833,0
Mental,65+,20,D,-75.02338302196702,-9.410225993810863,E,9.3776784139617,-20.03325616118824,-137.26791983143235,105.72841266146496,-67.27667298432468,-60.52453455981222,A,A,C,207.03201858197997,-31.879787381244878,E,B,-12.019340902882728,0
Mental,26-35,65,D,100.28115934900595,-63.4877362376672,D,-58.52774240357314,6.995282460674327,-65.18427022109792,-90.66796508878201,39.41141403286382,-84.1607729337431,B,B,A,-29.06875528789633,-50.68811837663837,D,E,65.31534327122635,0
Both,36-50,47,D,77.06043082849192,144.2630807199967,C,-78.46085864324314,-14.676383732647324,153.0317914229154,-19.46114546950399,-17.626799332866916,142.48228329370954,D,A,D,-238.33900621443723,194.62021058057547,E,C,-35.526919937200354,0
None,18-25,86,B,25.792553788960692,214.66423727750347,E,-18.11687835413309,207.11122220462013,154.95800470266354,-13.780369608571993,109.29529957292597,83.21265454613342,D,C,B,130.42875937881257,212.92507283099877,B,D,-67.21241987591436,0
None,36-50,93,C,60.09745163284478,-35.35837322693415,D,-167.3347256465236,26.255952188244542,62.69806021037192,49.07562964603013,109.35304181447702,29.76450611971006,E,D,B,21.97765526738867,-9.135140230246312,A,E,-47.44556524142085,0
Mental,65+,24,B,180.05843842754962,-164.4937516332456,A,49.75023149115,-25.690798118722917,-250.22312547880952,-75.55684011611102,146.75544117586085,129.5876382280347,E,E,B,73.70438490999331,-14.29043442221531,A,E,-7.511229588680157,0
Both,51-65,27,C,118.53656199085636,19.806580512664883,E,-45.22661600278264,14.688317383684279,-132.9073163555282,156.24248380090773,24.898846614225707,-145.93992594666162,A,E,D,40.83433756770936,-71.7144511613914,C,E,-37.76942893747214,1
No,51-65,53,B,67.13009967472851,99.78572054983886,D,58.132333331467144,98.85188342694467,12.365576823391136,-102.43619298404785,-185.20301601248744,99.07192915262307,D,B,D,-52.32350582461564,-8.452567174679192,B,E,-62.96813339906333,1
Physical,51-65,84,A,-65.6660681155695,-29.28650184430189,C,66.0460649527872,-51.21571135880936,144.26556339884385,105.06289779797613,-26.471908324145865,-54.280966664238164,D,C,A,187.6284609197733,4.810966129974693,A,D,11.887217763654888,1
No,51-65,30,B,14.604969542135434,-12.288259761911624,B,34.774351700226106,-227.02753275768583,-128.18800288377204,-56.946651684606856,-109.90594849992772,13.967687333792975,E,A,B,66.66551586669897,102.95402135490197,A,B,57.71207764225251,0
None,26-35,41,A,-123.06122847050669,11.468337860569838,B,47.433561524890486,-139.099461657117,145.33432246242023,49.350641506386225,-78.95463333887265,23.30271626550194,B,A,A,83.68079161682016,78.4903552897682,E,E,-113.94148857033758,0
No,65+,41,E,28.24776142033938,-60.10315555353635,E,-41.32049133671026,2.392348151397675,4.064163695085988,96.23383551188769,6.46485059139934,7.01485594933458,C,E,E,16.840648479347003,58.676589493630736,D,C,-79.44253777543322,0
None,65+,90,E,-107.14401960283368,138.50424312450193,C,136.29203848915856,79.48481864442427,-88.49712837801495,-233.52767229650914,66.30400639139336,52.60140000708918,D,D,B,164.7183918922676,-18.900205876519962,B,E,50.62927306229928,1
Mental,26-35,92,C,114.399614757705,35.100253697797015,C,-116.0595730621304,-70.06397186754228,7.803061419663683,-41.28436004666366,70.79283284055346,-154.31429890035508,A,D,A,105.93379039011508,-30.604591112004652,A,C,-55.04745224095342,0
Yes,36-50,34,D,-69.89863926165285,91.53843602005072,D,64.43936630605197,-119.65744468897954,30.19243574120985,45.257363424504554,-131.34108934315267,178.42131366487,D,E,E,-69.2116907909193,10.555225979730537,A,E,65.84077666675489,0
