nationality,genero,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
China,M,Bisexual,23,178.56278446174863,-10.60145220010686,-153.45240906592642,B,B,-138.79700175439888,-87.17790097011067,B,D,219.51774069783247,D,1.0537536839489796,8.423298466766388,A,1
China,Non-binary,Other,35,-215.06586797975643,-106.15152458116823,-68.01929115388083,B,C,-89.40674967618278,50.9827061374331,D,E,39.51524124740749,B,1.5088102858646602,59.27928952412059,D,0
UK,F,Heterosexual,18,-137.50884323787247,-85.5351046710338,-100.37686676445313,D,E,-181.15802415833363,74.75026727602739,A,D,-58.688848197790044,B,13.431744406642798,-82.80842312317668,E,0
China,F,Other,49,148.44175909341791,97.06367737775462,267.5999528397429,C,B,93.84215185212842,19.965853751046666,A,E,-35.61030326969954,D,93.8484248002629,-73.9230204752587,A,1
China,Other,Bisexual,74,30.235388873697527,-5.537358386088537,-122.30362304180633,C,A,-89.25575781118262,16.615451613117173,B,B,-22.247586655258974,B,0.6079296142928268,87.83241713982879,D,0
Germany,Other,Bisexual,78,-132.13352353860384,54.197101129645716,-80.62782760966415,B,D,-29.989510517710936,24.314674405831163,B,C,21.559676794755635,B,-173.6242289277419,64.40292261151433,E,1
US,Female,Bisexual,47,-79.60628176264125,-60.210543513029826,72.19862265693402,C,D,35.78455435829419,-91.01174683602625,B,C,-123.02236651576226,E,-193.53438591674848,23.409475145498085,A,1
UK,Female,Homosexual,30,21.898053668712546,56.06026467777892,36.75745846286235,E,B,-75.11047723266985,103.325397215532,B,E,-128.68210708123053,A,138.1028247634366,-46.2559195695215,B,1
India,Male,Homosexual,70,-14.57254572622661,91.39655450865091,-71.09543058138044,C,E,17.77572068365412,18.28385021210538,B,C,81.63885065796963,E,-8.177461800017788,26.640374247076863,C,0
Mexico,F,Bisexual,73,-14.264147000029034,-52.59014389447505,158.05443719600234,B,B,-37.52056288593544,127.99713226936773,C,A,-120.31072916900808,B,7.8409299632408445,85.1084730785055,D,0
UK,Female,Other,48,3.29978387480787,1.388775982995823,12.447098300777252,C,A,-135.91870325937109,8.76901762896875,C,D,123.48533328148137,C,-46.4357894231698,-81.04332503331568,E,0
US,Female,Heterosexual,54,-61.61436389426623,92.39394369179989,59.6116601017632,A,D,-120.46413654715403,-163.0724964902085,A,C,-84.67648945151888,A,-82.22441077983363,-212.64961178890252,A,0
UK,M,Homosexual,57,6.998781564042472,-48.93124419175816,24.899689291036054,E,C,-92.32137753152209,-22.306396586488006,C,A,-14.876566848141737,B,63.43157459656772,119.34323128406643,D,0
Brazil,Non-binary,Heterosexual,48,-51.26438066665428,61.10062997068984,-133.8220341849837,A,E,-94.64925035049222,-13.521102982147157,A,E,40.66829778556286,B,70.7219455868879,1.9086261558463626,C,0
UK,F,Other,53,99.34412308777564,350.8461626534709,-162.46029220425515,A,D,-95.36159586999558,226.90126398281026,C,A,-101.69035305288368,D,-53.77421979907163,-119.74777856373855,D,0
India,Non-binary,Homosexual,46,134.6019409359337,-125.27981852124135,22.698221752533854,A,B,94.34975800304058,-5.367013440442315,B,D,309.3028871926352,E,63.25717728376931,44.25299066212914,B,0
Mexico,Non-binary,Homosexual,40,114.02862761527956,16.52520127834957,-44.33190991143911,C,B,42.10096519398003,58.65954915500087,E,B,-116.84624406735242,D,2.1574141327570824,56.561328001437005,A,0
India,Female,Other,58,40.27451732774928,-6.055198804063293,-193.54992468621654,E,B,-1.4603254861683272,-19.550423861090028,A,A,-145.60853888378801,E,39.89159250085977,-74.65158006207278,C,0
China,Male,Homosexual,46,115.53872820223201,188.99911744547512,-62.3555253645257,E,D,24.131068304731997,-51.628123548746544,A,B,22.04836527593521,A,-77.01773151967153,161.3996954196166,A,0
Mexico,Other,Heterosexual,53,-60.352388985136706,129.57806249778307,-14.31751605926778,D,B,78.27645802070684,-123.83228637751014,E,A,71.42549574044675,C,27.25204731187946,-65.76835144721548,A,1
Brazil,M,Homosexual,33,247.3888950372995,-116.85983742954893,84.56445238639859,B,E,-85.8035992193421,-95.946667915031,E,E,13.366608277724573,A,-104.58218009210549,-21.354535446265814,D,0
Other,Female,Heterosexual,22,52.35529927004469,27.05756153276341,-168.6775613427945,D,E,-235.83451869512197,131.46935061104742,B,B,-235.80164041205296,E,92.89142283549458,-100.61921333265256,A,0
UK,Female,Bisexual,36,-51.678223810046845,-57.76583770969042,57.91181574380153,A,B,-117.24140760240994,232.9586741002554,A,E,2.6614220377692113,D,30.800787783340137,-14.740762014613262,D,1
Brazil,Female,Other,62,-76.05398323779656,22.414345922525733,31.07875529071767,A,A,-90.39060354356656,-213.4475164024808,B,D,147.56344364176024,D,152.84329988032687,-44.944377999370175,D,1
UK,M,Heterosexual,20,-112.67239091083408,-152.24987545117406,-266.78747102796393,B,B,-25.684566088311644,-118.95445465596295,C,A,-98.34645200958363,E,15.509335758333066,-35.86836118023601,B,1
US,F,Homosexual,60,92.24116511608585,38.02473397531869,44.09953377073407,B,A,73.24646885555032,-31.896565756307826,C,A,-34.293073032143795,B,81.4424187590839,128.85086557802734,A,0
China,M,Homosexual,72,101.61117127255818,-58.83525701255577,66.08937235296516,D,C,-65.16724599045612,-27.266397140813307,E,E,17.14526718016375,A,53.38128338531211,-77.01653564466129,B,0
Mexico,Female,Heterosexual,22,53.67720287859136,-82.75248665243838,-15.448456325826013,C,D,-55.99547359322261,181.07222203100048,C,E,-27.713546906457857,B,-17.828205979052257,-18.676235657384517,E,1
US,Male,Bisexual,33,-104.17625705312766,47.855730998275696,-88.71364989855569,D,C,-119.01611959816982,-99.985979148617,E,D,83.46314933649548,C,183.436749883118,-238.58568121728248,A,1
Other,F,Homosexual,60,83.76291691814676,184.3964469140423,-35.45925912831476,B,A,-211.91511187284516,62.819326841061596,B,A,137.66629917564572,A,6.244027330063228,92.8801031877585,B,1
Brazil,M,Other,48,117.45425484279453,124.76046320451609,129.22935261851293,C,E,-165.9665180805354,-48.093129654686294,C,A,214.14928260097756,D,-75.68009860155468,26.5205954189831,B,1
India,Female,Bisexual,59,-58.77344852934995,167.0793430391377,19.462004830286865,D,B,-103.45695519044848,15.549676665760684,A,B,163.64193402021613,D,2.54200550549024,-133.20464014766776,D,0
India,Male,Bisexual,19,-45.037571900674074,-46.54140990443442,-6.5642924501977316,E,D,-72.61336362935484,-10.395840218715108,C,B,99.67882527068093,D,-100.53706525099729,75.2511053341348,C,0
China,F,Homosexual,56,159.56382153348625,229.07318633378145,-171.97363359341014,A,B,-2.0317149987931944,205.82588586294483,A,C,46.64503462708425,C,83.2897368618338,-43.790513051255544,B,0
UK,Male,Other,49,30.26700696330992,-170.37151344862932,-26.611789667907388,A,B,146.14503975906737,-145.9627190487269,D,C,-47.06047540774154,C,83.24964189304445,-93.45971291391481,C,0
Brazil,Male,Heterosexual,41,-151.14621020198732,-165.87087307704041,-22.80946911741628,A,E,27.0441384386677,-14.363157793066605,B,A,-89.9510649387001,A,-71.8788982040235,146.72636996210738,E,1
Mexico,Non-binary,Homosexual,56,-27.511852515802083,-186.4242794231955,-146.93394509878746,A,C,11.23238896822377,93.63686655120503,B,A,53.76805936692038,E,-153.30001389256822,22.041504591566763,A,1
UK,F,Other,69,-110.38574863989183,26.173916664751562,89.66212340583634,E,E,68.26476351320446,120.19141345230278,B,C,65.95526025506098,C,-7.798725472591365,46.117842770780946,E,1
US,F,Heterosexual,18,-285.74373086693333,29.67546788502587,36.980208757818765,E,C,-7.646037695274492,59.451792506857814,A,E,19.977210923043074,A,-84.45901296912699,54.46637804632618,B,0
UK,Other,Other,67,69.52916632661628,65.25563133063743,-109.75327219716236,C,C,141.80980657224842,-28.133986921325242,D,C,-20.83637426720506,C,44.87783250875816,121.08465833003291,A,0
Other,Other,Homosexual,28,79.44897793692071,217.6172665359798,45.073110189464096,A,E,106.44238727982508,-161.0330222003824,D,D,175.78243305796227,C,-137.737177212139,148.87612039951168,A,1
Brazil,Male,Other,63,45.570320948189966,89.42494575101956,237.6781222865512,D,A,-75.83431379912028,-8.292453376315684,C,D,18.32352858231588,E,273.32187160856,9.430399243636032,A,1
US,Male,Other,63,-62.07467083344812,-50.04062014374596,267.00925435050254,C,B,24.409878798082552,-7.953616593394989,B,E,97.59663543058551,E,24.866278508346916,-96.89849671647653,C,1
UK,Female,Heterosexual,23,127.6418915722775,231.37908433795408,70.90658304208274,A,B,157.16376604212954,-38.78898299538378,D,C,23.389002089801306,A,126.68345648543631,-178.54003724498293,C,0
China,M,Other,33,-78.21453631097287,-9.610050647932656,-89.31782488226996,E,A,38.999042300270936,-156.25157650560394,D,A,-67.79378998039664,E,184.23331279258122,-101.00457863524086,A,0
UK,Female,Other,33,-36.037541065144026,53.77037379043088,-111.13264492868802,E,D,-98.23921158941255,-236.86191279494625,D,D,-47.84084571148004,E,-150.80538828507096,9.825301109543155,C,1
UK,F,Heterosexual,25,-147.13416218191784,43.26221734864934,70.70912684643548,B,E,-38.870795708188155,-64.71362896155881,D,B,-155.4392317902547,B,137.27037704539086,75.74741113482624,A,1
India,M,Bisexual,34,101.75218653990473,-30.874399112828876,-159.80210109740742,C,D,-3.533212408933243,12.290396588824516,D,B,-21.5110977477367,E,-136.6832933920959,-77.14757622226784,E,0
China,F,Heterosexual,27,63.486990084382924,2.6232474148876,-19.240606427765506,B,E,123.88383423361888,5.942965345996832,B,D,140.3065571827624,D,-87.425896184795,16.964402958423463,B,1
US,Non-binary,Bisexual,24,-185.67760503821137,136.19549000033052,111.10012752295066,A,A,-106.73380967243628,130.7930613675639,C,A,-25.405734650342826,B,-125.82762105265695,42.20894611050681,A,0
US,Other,Other,47,-103.80803465832153,72.22348213363907,-164.44123789309208,E,B,176.42094382414615,-97.14192606467044,D,C,-20.950761062275514,E,28.74057790796695,-256.49006901520266,A,1
UK,Female,Homosexual,62,56.20218100711004,97.0654221102435,2.3191792118841486,C,B,158.4347651412708,-93.94808806779757,E,C,-21.960892142091737,D,91.97453638837456,-153.52069891146053,E,1
Mexico,Male,Heterosexual,63,-40.04356572059821,43.11122880706117,-52.695034216486405,D,D,42.15727881613963,54.73785443035651,E,A,26.380976655798182,D,21.01685619910913,-25.72399568607625,D,1
China,Non-binary,Other,18,-1.3021862908339168,140.19650232373667,40.364077049196936,A,B,38.443487397982096,-63.00489278090458,D,D,27.690254076580928,A,162.74924327197263,13.55017688491286,A,0
Germany,Male,Homosexual,51,70.15548950771493,89.35992903171156,-178.72381306089457,B,B,-56.25781212008633,170.83490064111726,E,D,-233.75982210649747,D,16.134651423215523,-176.186141883537,A,0
Germany,F,Other,54,39.498231071650544,44.840196054037094,-61.5514368936932,C,E,-50.97327207221706,-53.57463962129159,D,A,129.0734321072877,D,-79.64704785170437,-96.18443049295506,B,1
Germany,Male,Homosexual,26,-101.04216190101687,57.35330550527138,16.68485314877157,B,B,-99.03256070571383,68.82375140592931,C,E,139.75725980520832,D,-52.46932449272701,52.67915475975323,A,0
Mexico,Male,Bisexual,48,57.26613519970132,38.69016953196558,124.45456881672952,C,B,-141.41321201504707,111.27455704237339,B,A,-16.25156781187341,C,-94.38841837420286,144.03843966648512,D,0
India,Other,Heterosexual,19,-231.38434886385616,40.03157013735395,124.42788512878123,C,D,50.52662607295358,-179.719480749401,D,D,-66.13563570436015,E,-87.51412013102139,176.83312149674754,A,1
Other,M,Homosexual,70,-156.9996305768717,-17.823534766548573,116.31414634365296,C,C,99.04064978438892,72.59136188408448,E,E,-112.08717858464263,E,26.23879559775829,-58.25623292321438,E,1
Germany,M,Heterosexual,56,-37.55640234458595,40.76337859456402,-151.3078091394305,A,E,-176.27027443548124,171.24445135679912,D,D,-47.63311961211843,A,244.26397483541612,96.19162690385035,E,1
China,F,Other,58,-85.80326624458982,-130.78756959692151,-114.13852432238217,D,A,-79.99849580616802,-54.924713127697125,E,B,-58.357284418862484,E,10.710571404319488,45.78878132132247,E,1
Germany,Other,Bisexual,30,-123.61433082766007,211.933895759362,56.43700652076302,A,B,19.092605346260306,-66.68458109436813,C,B,53.389311410544984,A,55.247498274115195,-68.83327103034091,D,1
China,Female,Bisexual,40,-25.19120450067468,13.662405043946377,-34.78600427720541,D,D,14.015253561738728,101.97884643767911,B,E,58.15005816865252,A,-69.0329449247812,35.084666027711464,A,0
Brazil,Female,Other,30,35.980782983448975,69.7623205876856,-27.01722575905737,C,A,-41.26298532637317,-152.1597214664642,D,C,26.99012038753546,C,1.691988104095427,27.44453374716338,B,0
Other,Female,Homosexual,32,-42.530842493011924,-3.770728393120622,226.8834878202244,E,B,-45.400268093205106,6.279973185805933,C,D,55.89155059647146,E,-74.62166631896297,102.89438226903711,C,1
India,F,Homosexual,45,9.37211072129109,-78.11166653935048,-80.87318933427073,D,A,-29.642001169651333,35.08337145979446,B,B,125.69770309376493,D,2.051970490267281,-44.516487118041844,B,0
UK,F,Other,62,216.19463709907788,-112.66648288954902,107.81202210975592,D,C,31.32545079519461,27.597302646098694,D,E,-51.35751723988151,D,199.87738564489604,-2.401033316355254,B,0
Germany,Other,Other,29,-159.53300069209416,41.75547541623107,-112.37569000391181,B,C,-63.643720162397976,-30.615995402361918,E,C,-21.786961552327618,C,30.74248487562453,-71.15413149654873,E,1
China,Female,Homosexual,21,82.8635124378438,-61.4484152785726,-49.35068511115643,C,C,35.95035246933601,147.98554090322384,E,E,-60.14399075953143,C,-21.586836194010584,-150.32533155928022,C,0
India,Male,Homosexual,56,132.4533931345219,54.86781016832853,77.54078957006725,D,C,19.335557055351774,50.479679446157,B,E,-65.73886265680926,C,-315.7413091459362,-37.19051556313912,A,0
India,Male,Bisexual,24,80.33321920837611,-6.6255100648940894,-37.84924790906841,E,D,325.23459854209284,17.559320794559827,B,E,166.501342206949,D,-17.107247774670164,-31.481489652712362,D,1
UK,F,Heterosexual,45,-50.136724956976266,-34.74167401034624,-89.57501510770672,D,C,-29.702572325351674,14.827990989500314,B,B,-63.92376451985877,C,-29.053116920500045,-87.23037703019148,C,0
Mexico,Non-binary,Heterosexual,47,-22.233963090830372,-12.744962068510619,-74.45578638547518,C,A,-65.0079541939557,87.93858038049109,C,B,96.81372246283672,A,-71.9302748182468,-99.94805089088102,E,0
UK,F,Bisexual,24,71.63786302450296,-180.2514876794834,7.551293327906142,A,A,126.88254090903956,79.09312773013816,D,B,46.24963250638074,A,-96.93581190870462,53.32668129135833,C,0
UK,Male,Homosexual,74,-90.31058379755486,-171.09416203021465,9.080214970874984,C,D,29.242580567435546,98.15852493304554,C,E,130.62971376476347,E,145.81791194426467,-140.7075540035516,B,1
US,Male,Other,18,77.42134705765382,41.591936384071346,64.46087289477953,D,A,-0.7998910039875721,7.808473214956882,D,B,46.020472422734905,E,-22.09622877230514,-5.1502442577845216,E,0
India,F,Other,29,175.45562154411704,136.60254588863015,46.274496297400894,D,D,-35.57781454715482,41.999159475864275,E,B,-2.095940060854853,B,-261.7006567302072,-109.41087312508746,A,0
China,M,Bisexual,20,-59.3172430500585,118.26751925674684,-141.48088647563242,D,B,-32.424839049678035,170.45892386429074,A,A,34.52665133349178,B,-141.30779046362895,-81.52856726470733,A,0
China,Non-binary,Heterosexual,79,130.01988317903698,-27.402644458652343,-152.75787562350035,B,C,232.13391774212653,64.7949704222738,C,B,-104.55338458385019,C,-33.02033651525465,36.345441164146145,D,1
Brazil,Other,Heterosexual,44,8.444760153973611,100.32776329359339,-6.136431573879123,C,E,83.1402394890236,24.446032562542417,E,C,59.929425047768106,C,12.980888349629769,10.299242251654602,D,0
UK,Non-binary,Heterosexual,58,-128.4396677869241,7.075525670774721,-7.630983583218806,C,C,-70.98313102365424,45.13964675469121,A,E,-22.432934882816333,E,-19.247396024459537,-139.56063299930065,C,1
China,M,Other,70,-71.7980080659036,-115.93853270688028,12.200603865707313,D,B,-172.55193132961054,146.09552503595495,A,D,-48.391345949619925,B,-70.47043417078518,186.16710528650387,D,1
Brazil,Non-binary,Heterosexual,62,44.69323323773221,-45.67623775788589,-130.42950337164322,C,A,32.43036677742661,-77.63856397738655,C,C,116.2169107597748,C,-40.83062639617715,-54.98858420982009,D,1
Germany,Female,Bisexual,64,15.924723674872512,119.72916551416756,153.5727954068121,E,E,-23.83136269110155,176.47718864465202,E,D,38.1720179141756,A,114.77027791043083,36.45458596501454,A,1
Other,Female,Other,70,-35.46236208009415,5.902038028763752,139.4909731030308,E,E,127.62615697950379,31.908422207626153,D,A,-38.810437399528006,D,45.99702483242733,-87.10895234173708,B,0
US,Female,Other,71,96.27262302302975,-244.74854520948034,-20.97449028654554,A,B,91.63156467554688,88.20471991585333,B,C,112.32726360545979,A,-146.57691976250436,185.6942167685703,D,1
Germany,Female,Homosexual,73,-26.103775948743973,180.56371623207818,-33.0495380013461,A,E,54.32241815870905,-124.77728177931837,D,C,92.13870561830798,D,80.36657815977684,34.04511549026857,D,0
Mexico,Non-binary,Homosexual,78,-8.07342410245247,8.295805843568935,-43.89120204467919,A,A,78.556356913084,158.5311004588773,B,E,-85.05917663967924,C,-144.21187867493592,-17.618627082137678,A,0
Brazil,Other,Homosexual,29,42.860692337843865,56.50426657828059,-33.09779776753912,B,A,-52.934171905530334,41.22198520954247,D,A,160.30325240105142,C,-120.63599141698786,160.29818682808167,A,0
Other,Female,Other,19,28.673135668314515,-153.04087265772398,46.132013212170996,B,C,-151.86300825144002,-18.156255481559274,E,E,30.152349518625055,D,23.391390316669074,160.47571229943526,C,0
Germany,M,Bisexual,55,168.9748629504618,31.516413424937472,113.43660504737466,D,E,-143.6076778574214,-24.168024575089134,E,A,-74.82211464364404,E,-95.52518993918045,-33.22528682699973,B,1
Mexico,Male,Other,52,-95.50521013023341,1.0655858032082852,59.82206793265203,D,E,27.496381994827136,-22.662966268605736,E,C,-27.59043121723558,D,-75.835970769364,84.43691776678389,B,1
China,Non-binary,Other,34,-51.944405942783,93.0594753551307,-30.638724263210204,E,B,69.32149206805241,19.924200101384088,C,A,149.75773186608444,B,40.43123205757455,-31.244861206130416,B,1
China,Non-binary,Homosexual,68,-170.5810062770255,-63.01809151024753,20.560255589600217,D,C,-12.675982236293152,-109.44617728593651,B,D,19.41654887531998,A,-83.87286457728497,100.97376696568617,C,0
