age_group,SEX,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
51-65,Male,Married,E,B,C,-114.60538704108971,B,D,-74.47247862441687,1
26-35,F,Married,A,A,E,-214.63819838844174,E,D,-175.74214366144324,1
36-50,Non-binary,Single,A,C,E,109.63771024792007,A,E,-48.57187278900148,1
65+,F,Widowed,C,E,D,-22.29722358020671,D,A,12.660713581169741,1
65+,Female,Single,A,D,E,114.42934801541342,A,D,60.67210032475958,0
26-35,Male,Married,B,A,C,55.48565268163483,A,D,-157.43937566794878,1
18-25,Male,Married,B,E,B,-41.78284216124399,C,D,-70.73166942676804,0
26-35,Non-binary,Widowed,C,E,E,-6.325172861955417,B,D,46.87930389275694,0
26-35,Non-binary,Married,D,C,A,-124.8065404828349,A,A,45.444717513460816,0
26-35,F,Divorced,A,E,A,78.00803908812001,D,C,-114.91588796430338,0
18-25,M,Widowed,E,A,B,180.24098784669212,E,E,-136.40452578318855,0
18-25,Male,Single,D,C,E,150.42082366048567,A,A,-7.093506342072632,1
65+,Male,Single,A,B,A,-65.91810872227278,D,B,-87.56163289575287,1
36-50,Other,Married,C,C,C,-34.461056526347036,A,D,42.247569763851466,1
65+,Male,Married,C,C,C,-127.72586160528449,E,E,59.819784164260724,0
18-25,Non-binary,Single,C,D,B,-24.34527964892549,C,A,-134.5950676165994,0
26-35,Male,Widowed,D,A,C,35.011735552564296,A,D,86.30983121399578,0
65+,Non-binary,Married,C,E,D,9.719027220144199,A,B,53.584662565318254,0
51-65,Male,Widowed,E,D,C,-91.5141100538879,A,E,75.54197357406444,1
26-35,F,Widowed,D,A,C,176.5555202744248,D,E,-5.930114245441928,1
51-65,Other,Single,B,A,B,-126.68484793262762,E,E,-165.28734602043605,1
51-65,M,Married,A,B,D,-52.961849501199076,B,D,-101.24485299184636,1
51-65,F,Divorced,D,D,C,-0.1022995893533519,E,A,-77.4202312234966,0
18-25,M,Divorced,B,C,E,90.11492688614801,D,A,85.14695637711186,1
65+,Female,Widowed,A,B,C,-26.52929806460279,B,A,-53.01492372055668,0
36-50,Non-binary,Married,A,E,D,-69.95982547739223,D,C,-108.49244244633628,0
26-35,Non-binary,Divorced,E,B,D,-35.05979062762286,B,B,-12.992326007714695,0
18-25,F,Widowed,C,A,E,-44.40897992476847,E,A,-29.690159787792336,1
18-25,F,Widowed,A,E,D,-53.938888410182884,D,D,-126.43178356984338,1
51-65,Female,Single,E,D,D,-12.80618211924681,B,B,1.2760318839128217,1
65+,Male,Divorced,D,D,C,-161.2403246000527,C,E,-161.98827259179367,1
36-50,F,Single,E,A,B,-101.70622053351133,A,C,65.53623889087858,1
36-50,Other,Married,C,D,A,-106.08718023914044,A,D,-116.9884394104441,1
51-65,Female,Divorced,C,D,B,-137.02356122736344,B,D,-59.18931592867701,0
18-25,Female,Divorced,A,B,D,-121.18345476112438,B,B,-132.74884800382674,1
26-35,M,Divorced,E,E,E,-31.637228922947358,D,B,65.51215035434474,0
51-65,Male,Married,A,C,C,-224.75848712728555,B,A,2.231096397726024,0
65+,Non-binary,Widowed,A,E,D,-0.8991754207484992,C,B,-116.11719561301746,1
36-50,Male,Widowed,A,E,D,179.07735655515125,C,B,14.244694987444085,0
18-25,Non-binary,Married,A,D,D,162.26819031230167,B,D,-9.555612985399069,0
26-35,M,Married,D,D,B,-145.21709690981055,C,E,115.66290155785941,0
65+,Other,Divorced,B,B,D,37.48808668137637,C,D,71.93832345080206,0
26-35,M,Single,A,D,E,-60.193516342401985,B,A,-5.318464887708166,0
51-65,M,Married,C,D,A,147.84877224170296,E,D,18.91132402915735,1
51-65,M,Single,B,B,A,-137.61792472672633,A,C,8.796448240907768,0
36-50,Non-binary,Single,A,B,A,-165.4682382471678,B,C,120.62682337486919,1
18-25,Non-binary,Single,C,A,D,-35.40046015254095,E,A,162.51300085551662,0
26-35,Male,Widowed,D,D,B,5.967194412852896,B,D,51.71203106502964,1
18-25,Other,Divorced,B,C,A,-61.26009949018022,B,C,-238.85586046065845,1
51-65,Male,Widowed,B,B,D,23.338583145458962,D,D,-84.75300698495194,0
26-35,M,Divorced,A,B,A,-103.07870568471975,A,D,-22.996950918120625,0
51-65,Other,Divorced,C,C,A,-74.4146412061781,D,C,111.29659119709237,1
65+,Female,Single,D,D,C,-145.65473349242626,A,E,61.14033901702556,1
18-25,Other,Divorced,D,D,A,46.46750921551621,B,D,109.92255648502073,1
65+,F,Widowed,B,C,E,109.22071708763474,D,A,-45.24286477761324,1
26-35,Male,Married,A,E,A,57.04012201936644,B,E,-22.091505918498434,0
51-65,Male,Divorced,D,C,E,-19.966622016984697,E,A,24.689988252433675,1
26-35,Male,Widowed,D,D,A,-116.1391238851174,C,B,46.46436199806192,0
51-65,Female,Married,A,C,D,-101.22293172268346,D,D,13.422002342321631,1
36-50,Other,Widowed,C,E,B,140.73384003500294,A,D,-19.56171562297382,0
36-50,Female,Single,B,A,D,-8.36689278307223,A,A,-38.667510953563614,1
65+,Female,Divorced,B,A,C,-8.684876062290648,E,D,159.65352068665982,0
36-50,M,Widowed,E,E,E,7.872586549729596,B,B,34.577627114774074,0
18-25,Other,Widowed,D,E,A,65.48954326605113,E,D,61.124757466274296,1
51-65,Non-binary,Married,B,A,B,4.612629513320838,E,A,56.6410590843473,0
65+,M,Divorced,D,E,B,30.371521308869642,D,B,102.82251338975601,0
36-50,M,Widowed,D,B,A,97.12915273782382,A,A,207.4579386044541,0
36-50,Non-binary,Single,E,D,C,100.48338944184398,A,C,-89.95703012574573,0
26-35,F,Widowed,D,C,B,-100.46099997065387,D,A,2.5948331496108477,1
51-65,Female,Divorced,E,C,D,-134.21563988171494,A,A,152.8752503394029,1
36-50,Non-binary,Divorced,E,A,A,-38.58781554084964,D,D,160.73390539297836,0
18-25,Male,Divorced,A,E,B,-41.24164647723244,D,E,43.174470916556366,0
36-50,Female,Widowed,C,D,B,-26.424637927075956,E,C,23.03277573646622,1
65+,Other,Widowed,E,C,D,119.47253046478392,D,D,-58.25568755861622,1
36-50,M,Single,B,B,A,-82.96571689883224,B,C,142.01951063573784,0
18-25,Female,Single,D,D,E,83.13492150971567,C,C,35.87436711559728,1
26-35,Male,Married,B,C,D,90.85162126948288,B,B,92.95728988958416,0
65+,M,Widowed,C,D,A,-85.56186895623024,B,E,51.424143760420506,0
51-65,F,Married,B,B,A,-25.84567704142968,D,A,85.16567126791814,1
51-65,Other,Single,E,C,B,14.180743559783862,D,C,88.42111339862642,0
26-35,Other,Single,D,C,E,111.37065875958143,B,E,4.177409016885609,0
51-65,F,Widowed,D,E,B,42.37258885833271,D,A,-38.126172282908776,1
18-25,Male,Widowed,E,E,D,-11.475088935490014,D,B,-121.80524316606885,0
65+,Other,Married,C,C,E,66.24271560333032,E,A,-145.7701760989973,0
36-50,Female,Widowed,D,E,B,148.80660632152066,B,E,-193.7561287076013,1
65+,Female,Divorced,E,D,A,-164.5940204258859,E,A,-1.934924627374513,1
36-50,Other,Divorced,C,A,C,52.784580293759056,E,B,40.77794297900979,0
18-25,Other,Married,D,C,D,-120.84123325429603,C,B,-25.92135016452049,0
18-25,Male,Married,E,D,C,-192.1248476698294,D,E,-51.0606079119265,0
36-50,Male,Divorced,E,C,E,-62.76578342159003,C,D,-32.747584016295086,0
26-35,Female,Divorced,A,C,D,71.02988545674555,E,E,-50.008044941103606,1
18-25,Male,Married,B,E,C,-44.034774820240926,D,D,88.1437074614021,0
26-35,Other,Single,A,B,D,74.17785529553974,B,C,100.3556512309757,1
65+,Non-binary,Single,A,C,D,68.53884976593866,C,A,48.7022465672427,0
18-25,Other,Widowed,C,D,B,-129.93388570060705,E,E,95.50635459090573,0
26-35,Non-binary,Divorced,D,B,A,85.86701507872486,D,B,19.873111285927543,1
65+,F,Single,A,E,E,30.408511675862908,B,A,72.7113354302649,0
26-35,M,Divorced,C,B,B,-129.4333106098979,C,E,24.07087540125805,0
26-35,M,Married,C,B,C,31.825714281702034,E,D,-47.848194556424204,1
26-35,Female,Married,E,D,A,-47.27061495297535,A,C,45.898931688427666,1
51-65,Non-binary,Divorced,E,E,B,57.579756097048616,D,D,106.1281132564304,1
36-50,Other,Married,D,A,B,118.01281216282045,B,B,-125.97043863327029,1
26-35,Non-binary,Single,E,A,A,178.31320045091957,E,B,-47.23559885149562,1
65+,Male,Widowed,C,D,B,2.056296386039591,E,D,-95.28035132513473,1
36-50,M,Single,B,E,E,-25.419422212402427,B,D,83.52361195927537,1
36-50,Male,Divorced,B,A,E,96.8741443440331,C,B,-68.32221993796158,0
18-25,Other,Widowed,C,B,A,3.2906450493095476,E,E,123.47575956356951,0
65+,F,Widowed,E,D,B,96.98105149165582,A,A,-54.25853985632217,0
18-25,F,Divorced,C,C,A,-0.8396581736620246,B,D,71.47426434486698,1
65+,Other,Widowed,C,D,C,-20.73954583765902,D,C,-145.3804200590203,0
51-65,F,Married,B,B,E,42.87855061218041,B,C,-66.98730998479532,0
65+,Other,Single,B,D,B,38.249569046114864,B,E,76.13417658019212,1
36-50,F,Married,D,A,C,145.01955882875242,A,B,84.88176377993679,1
65+,Male,Married,E,C,A,-111.40395586328073,A,A,-10.60801145186662,1
65+,Non-binary,Widowed,A,E,C,196.82977014407874,E,D,200.41632371984238,1
65+,Female,Married,B,A,C,-53.243988109363606,C,A,164.98229345979465,1
26-35,M,Widowed,B,A,A,96.01417425285071,B,B,-109.7443063861164,0
36-50,Non-binary,Divorced,A,C,D,-85.2783288938448,D,D,48.38355928819605,1
51-65,Other,Married,C,D,A,105.46761204416302,C,E,1.3092115815168235,1
51-65,Other,Married,D,E,D,137.35593808682975,A,B,123.1940172341216,0
26-35,Other,Widowed,E,A,A,-115.9087277610557,B,D,80.05465247318686,1
51-65,Other,Single,D,B,D,-19.876062794474517,C,B,73.636355155074,0
26-35,Female,Married,E,B,D,-13.87538939956611,B,C,-110.60438267525068,1
36-50,Non-binary,Single,C,A,D,-120.23337983305767,B,A,-59.768777932563985,1
36-50,Non-binary,Widowed,C,D,E,4.813463842031583,B,D,-17.444011823855682,0
18-25,M,Divorced,A,A,C,-95.46717163407604,E,C,93.19962642764442,1
36-50,Male,Widowed,A,C,E,56.2771212262842,A,D,-69.32374138856903,1
18-25,Female,Single,A,D,B,93.96988240440523,D,D,189.3247139554143,1
65+,Male,Widowed,B,A,C,1.0820992743783981,E,C,-7.307751430778975,0
51-65,Other,Married,B,D,B,-236.29549435975665,E,A,-98.79123030984425,0
18-25,Female,Divorced,C,C,D,102.43559022662603,C,E,110.86477618090056,0
51-65,F,Divorced,C,D,D,121.3986930850537,A,E,-42.00915456711844,1
26-35,Non-binary,Single,A,A,D,77.10898637007,A,A,14.312182063007622,1
26-35,Other,Divorced,E,E,A,-21.287700306344128,D,A,-34.641214205857466,1
18-25,Female,Married,B,D,B,94.66654342791081,C,E,16.07984743298939,1
65+,Other,Single,E,E,C,4.315652428154185,C,C,-77.13697163703831,1
51-65,Non-binary,Widowed,B,C,C,-59.69944219078835,D,A,45.592572888177536,1
36-50,Non-binary,Married,C,E,B,131.71628960678453,A,E,-54.23491931487585,0
36-50,M,Widowed,D,B,C,-8.336380664610001,B,E,-42.64090559191136,0
36-50,Male,Widowed,A,A,E,-49.07690673351752,E,C,-22.74095415257514,1
26-35,Male,Single,A,E,E,-49.92092458936676,A,A,-46.02750182041556,1
65+,Other,Divorced,A,C,B,136.57472617402175,E,E,-218.53623026811078,0
36-50,F,Divorced,E,B,D,17.60821335524393,D,B,141.20334798818467,0
26-35,Male,Widowed,C,C,A,44.70030511745512,A,E,-207.88256487943352,1
26-35,Female,Divorced,A,A,C,-101.63212019741424,C,D,-90.40858262552966,1
65+,Female,Widowed,D,B,B,19.451905157091325,B,A,144.39024051335093,0
65+,Other,Married,A,E,D,-85.39760268475247,A,B,134.824216046703,1
36-50,Other,Married,B,E,A,69.88205786589964,E,A,89.30087343889583,0
65+,M,Single,A,E,B,-223.32139796099094,E,A,-18.968446961700703,1
65+,M,Single,A,D,C,168.95831184484516,D,E,-32.31357789685791,1
18-25,F,Married,D,E,A,19.862326506827003,D,E,99.91288201446143,1
26-35,M,Widowed,D,D,A,128.05271813814915,C,B,152.45354678385354,0
18-25,M,Widowed,A,E,C,191.12682902856048,C,D,-29.894431624009997,1
26-35,Male,Divorced,D,E,E,140.1831643836456,C,E,-42.94992915966744,0
18-25,Other,Single,B,D,D,13.988891858231892,C,D,61.51292970644412,1
26-35,Non-binary,Divorced,E,C,D,15.694177458678766,A,D,-22.700887998363562,0
51-65,Non-binary,Married,C,C,C,-29.066553242323202,E,A,-65.48461124457089,0
26-35,Male,Married,C,A,E,-92.9266009681087,B,D,-10.011870998824216,0
36-50,Male,Divorced,B,E,D,-146.12201573737354,B,E,-145.41767177118203,0
51-65,F,Single,C,B,A,-21.60169668574606,D,D,55.33096897990001,1
26-35,Male,Single,C,E,E,123.5945262449354,C,E,-103.61330383888077,0
51-65,Other,Widowed,B,C,E,-220.3983522909936,C,B,32.134140134539614,1
65+,Male,Divorced,A,B,E,59.64716434368034,B,D,-242.20101769107836,1
65+,Other,Divorced,E,E,C,-64.4318232635934,B,A,-22.772749767134226,1
65+,Male,Married,E,D,C,23.370738410550278,B,A,-48.59628898534805,0
51-65,M,Married,B,D,B,144.53612599266745,B,A,35.1858963380748,1
18-25,Female,Single,C,A,A,48.40637730403324,E,C,253.3275782793476,1
51-65,Non-binary,Single,D,A,D,-52.07246653256236,E,D,95.41195330581658,0
18-25,Other,Single,D,C,A,71.44625897914098,E,A,-302.1113056909102,0
51-65,M,Single,A,A,A,293.7932866588373,A,C,-48.79834813094855,1
65+,Non-binary,Married,D,D,B,-1.6291824156133794,A,A,-108.45799151063231,0
36-50,M,Single,D,A,C,-6.036939000438634,D,A,65.43532015423055,1
18-25,Male,Married,E,C,C,186.91798709863983,A,A,105.09252210387834,1
18-25,Other,Married,A,C,A,243.60036996334097,E,B,67.6793090944957,0
65+,M,Divorced,E,B,C,201.71662047230248,D,D,-38.04808638887561,0
36-50,Other,Widowed,E,E,C,0.30433148924706643,D,C,-97.39465685709567,0
65+,Female,Single,D,E,D,32.418035363724805,E,E,165.517193089462,1
18-25,Female,Married,A,A,E,-14.256272140941153,B,E,-38.295403005900965,1
65+,Non-binary,Widowed,B,E,A,35.910660299218364,D,C,41.06194690470248,1
18-25,M,Widowed,E,A,E,50.99032782973203,B,D,-2.196544028117369,1
26-35,F,Single,D,B,C,124.25709303284395,C,B,-25.562217195526387,1
26-35,F,Married,B,D,D,67.96946736779749,B,E,-53.20065855776903,0
65+,Other,Divorced,D,C,A,-129.0145288714506,E,C,-81.21585453533694,1
65+,Non-binary,Married,E,B,E,11.427574979967904,C,C,21.298643766836726,0
18-25,Other,Single,E,B,B,68.91266978146427,E,D,48.859470224912705,1
18-25,Non-binary,Married,D,B,A,-95.83682049273075,A,D,-13.44365994083662,1
65+,M,Married,E,A,D,-23.327391303267564,B,B,250.73100853842928,1
36-50,Female,Widowed,D,C,C,130.1517459825992,A,C,31.993353997239442,0
18-25,Non-binary,Divorced,E,C,C,122.56418870069798,A,A,-98.69010289180545,0
51-65,Female,Divorced,E,E,D,37.08133068939795,D,E,76.0091591063307,1
18-25,F,Widowed,A,C,E,-91.1555649021145,D,E,102.25029466888927,0
36-50,Other,Divorced,C,C,D,-61.609850101776544,B,A,-73.54981024705283,0
65+,Female,Divorced,C,A,E,95.33856841714248,E,B,266.2776284029326,1
26-35,M,Married,C,C,D,-170.76651633502732,D,C,80.85069748316799,0
18-25,Male,Divorced,C,A,E,-96.43858854609385,A,A,40.29440605625834,0
51-65,Male,Widowed,C,E,A,-104.77039059938748,D,C,54.12916710988556,1
36-50,F,Married,A,A,B,-108.306412660972,E,E,67.6271864910589,1
36-50,Other,Divorced,A,B,E,-75.27917098383024,E,E,-21.716840717098197,0
18-25,M,Married,B,D,A,-111.98001341621261,D,A,-30.271466393166985,0
36-50,Female,Widowed,A,E,D,-20.22407820660757,A,C,-35.150322530648594,0
36-50,Other,Married,E,E,D,-89.3600409961019,E,B,-10.381421155181938,0
26-35,Male,Married,C,E,D,71.17696437552902,A,B,-13.389186337746775,0
36-50,Other,Divorced,E,C,D,-124.01035559207361,A,C,-60.87521566166897,0
36-50,Non-binary,Widowed,A,E,D,97.28831043392316,E,B,146.5259934312449,0
65+,M,Married,C,B,E,-138.92959408811868,D,C,-148.81947124104013,0
51-65,Female,Single,E,D,B,-2.917256352966051,E,E,23.45841926303444,0
18-25,Non-binary,Divorced,B,D,B,-71.26239536220803,E,A,-71.49165366851098,1
26-35,Other,Divorced,B,B,C,26.86622511754283,B,A,-81.7545572272503,0
36-50,Other,Single,C,A,A,56.53048961805018,B,A,120.69410617748271,0
36-50,F,Single,E,C,E,59.9940612025732,A,B,-7.054714978731432,1
51-65,Other,Married,C,D,D,149.96556177744705,C,B,-19.100275965477124,0
51-65,M,Widowed,E,D,E,-9.808663053542842,D,A,45.667786129921,1
36-50,Other,Divorced,E,B,C,-216.32375303966577,E,C,-81.94268189603571,1
26-35,Non-binary,Divorced,E,A,C,-14.418741530274131,A,C,-15.125120560100063,1
65+,M,Single,E,C,E,47.43538462835928,C,A,-136.1253958062168,0
36-50,M,Single,A,A,C,35.51189951582809,D,D,-79.72260130589089,1
65+,Female,Divorced,C,A,A,-49.320689418758754,C,E,-55.3013980734517,1
26-35,Male,Single,D,E,C,-196.70716049849244,B,E,102.48046215200847,0
18-25,Non-binary,Single,E,A,E,110.11478741765963,C,A,0.22914486376527324,1
65+,Male,Divorced,A,D,A,32.67934647828541,B,E,-53.57914188643127,1
18-25,M,Divorced,D,C,B,37.915321271931916,A,A,-81.27705462530706,1
65+,Other,Single,A,D,D,28.377170278315933,E,B,-113.11063119917641,1
18-25,Female,Single,C,D,D,95.27105871859001,C,B,108.79986383627664,0
36-50,F,Married,D,B,A,-98.80472748982318,A,B,201.7421874667327,1
51-65,Other,Divorced,B,A,B,-70.95317017220462,E,E,-140.19036560409356,1
26-35,M,Married,A,B,E,-129.79236730722909,D,C,12.140534104245088,0
26-35,Female,Single,B,C,D,-141.24484354604093,B,A,-11.07791274788585,0
18-25,F,Single,E,E,B,136.52447605358876,D,D,13.550255812867432,0
36-50,Female,Divorced,C,A,A,-77.37788898028892,D,A,-15.07563369906529,1
65+,Non-binary,Widowed,E,D,C,82.83065422502047,B,B,-154.45370757386434,1
26-35,Female,Married,E,A,B,-5.684772109320542,E,A,76.77555429423144,0
51-65,Male,Widowed,D,B,A,140.08379755553895,E,D,47.150394972360544,0
26-35,Female,Single,C,D,E,74.29688871197646,E,B,77.18472786807534,0
26-35,Male,Divorced,D,B,B,104.74279327252007,E,A,10.64544580939677,0
36-50,F,Single,D,C,D,108.36598247678543,B,E,-141.84647350815416,1
51-65,F,Married,D,C,B,85.6384711854848,C,A,-79.7667991531124,0
36-50,Female,Married,D,B,C,-2.16480366606908,E,D,53.27759765933664,1
18-25,M,Single,A,E,B,20.28818868160717,E,B,-60.68037665686572,0
65+,F,Married,B,C,B,27.408844343790843,E,A,39.79569200645458,0
36-50,F,Divorced,D,A,A,194.71581632492675,E,E,-22.470998621987928,0
51-65,M,Single,A,C,C,186.5967319392815,C,D,-241.20996204282298,1
36-50,Non-binary,Divorced,B,B,D,-77.20510522982916,A,A,-196.1164065194194,1
26-35,Non-binary,Married,A,D,B,66.3428562484481,B,C,131.64997328312757,0
18-25,Female,Divorced,E,A,B,146.9442250116129,A,B,141.2844870880799,0
65+,Non-binary,Widowed,E,D,D,-31.465908501226274,D,B,0.14637361866823648,0
51-65,F,Married,D,C,D,-38.81073683664842,E,E,80.79113315424766,1
18-25,Female,Widowed,B,A,E,80.46314649025426,B,A,112.98219642422353,0
51-65,M,Divorced,C,D,D,26.645016795979082,A,E,-53.326559939214626,0
26-35,Other,Married,A,E,C,4.634541082791914,E,D,239.52457788318418,0
18-25,Other,Married,C,A,C,-129.95778712869122,A,B,94.6829152758704,1
51-65,F,Married,E,E,B,-80.78862569177402,E,E,80.7993076600241,0
18-25,Female,Divorced,D,D,E,11.689865589279059,A,A,65.54812253155508,1
51-65,Other,Single,C,E,D,-181.1375572969939,B,D,156.70950842178974,1
51-65,Other,Widowed,E,C,D,-46.354007788995865,B,D,159.98308098966243,0
65+,M,Single,A,C,B,-85.29628011440276,A,E,195.93767550752798,0
26-35,F,Divorced,E,C,B,180.12572823318183,C,C,-78.17876260796507,1
18-25,Male,Married,B,C,B,62.80841067320303,E,B,91.79146024790298,0
18-25,F,Divorced,B,C,B,-40.70530459979643,E,B,84.04268103360205,0
18-25,Female,Divorced,C,D,B,101.13784973464021,B,D,93.25330199748288,1
65+,Non-binary,Married,C,D,D,70.97829492705499,A,E,10.802412808889382,0
36-50,Non-binary,Widowed,E,A,C,115.79729515774493,C,C,-76.25543525060266,0
51-65,F,Married,D,E,A,130.89019601534372,A,E,100.90443131235848,0
18-25,Non-binary,Divorced,C,A,D,-155.48342329220444,A,D,-20.614172280027404,0
26-35,Male,Widowed,C,E,E,-20.813680164426284,E,C,12.612156881663584,1
18-25,Female,Single,B,D,E,82.46741591403813,B,C,-174.72168342921674,1
26-35,Non-binary,Single,C,A,D,-118.40073089309162,A,D,-150.86168060031875,0
65+,M,Widowed,C,A,C,-39.93307154508687,B,E,-116.62137925776688,0
26-35,Female,Widowed,A,D,A,131.84666088488788,A,D,37.83001341998264,0
51-65,Non-binary,Divorced,E,C,A,-29.782212082748384,A,B,141.4587934724451,1
18-25,Non-binary,Divorced,D,E,E,-25.771697478269466,B,B,-5.957893828584934,0
18-25,Non-binary,Married,A,D,B,-241.25194761831966,D,C,-99.66880620325539,0
36-50,Male,Widowed,A,D,A,-32.77842270900096,E,A,-126.94026723806209,1
51-65,Other,Divorced,E,A,D,193.3471348470013,A,C,177.03559294208,1
18-25,F,Single,A,D,B,-134.86963451382937,D,C,-61.73113523960752,1
65+,Male,Single,C,A,C,52.56076437847478,A,E,-4.681349413636998,1
65+,Other,Single,A,C,B,205.77293630153176,C,C,114.60372058702659,1
65+,Male,Divorced,C,C,B,62.70867297105568,A,B,-122.69811890628881,0
36-50,M,Single,E,D,E,211.94402587070104,B,C,97.54435830448232,1
26-35,Male,Married,B,E,D,29.207977612487664,C,D,183.74910454693435,1
51-65,F,Single,B,E,A,-55.98803439336325,A,D,47.458706694330274,0
36-50,Non-binary,Married,A,E,C,-18.373105159851974,A,D,-66.25090850184854,1
65+,M,Widowed,C,A,E,20.625985949939135,E,A,-194.95454394691322,0
26-35,Other,Widowed,D,A,C,-12.688907721952939,C,D,-101.22872713948769,1
51-65,Non-binary,Single,E,B,A,92.03674648122013,A,A,26.3874994452656,1
65+,M,Divorced,E,E,A,180.8036575241603,D,D,-144.358537386275,0
18-25,F,Single,B,E,B,-53.640954660406614,A,A,-163.63085219998592,1
36-50,M,Widowed,A,A,B,-229.2426451420642,D,D,134.78051720215117,1
36-50,Other,Single,B,A,E,109.7819044465002,B,B,-82.8665755820343,1
18-25,F,Married,C,C,B,50.884224568944234,B,E,-100.5979334058112,1
65+,Female,Married,A,A,A,-56.79481595932424,B,A,-26.20456119619415,1
26-35,Other,Divorced,B,D,E,-145.18273788883212,A,A,166.81727254586437,0
65+,Male,Single,B,D,C,-34.012498959306676,E,E,5.818040772401561,1
36-50,M,Single,D,E,D,-90.3537286378222,D,A,56.11863446479056,0
36-50,Other,Divorced,B,C,A,-65.90801018534988,C,D,-50.329057253524624,1
26-35,M,Single,C,E,E,-45.65223295717903,E,A,125.25455776520735,0
51-65,Non-binary,Divorced,B,D,B,-100.63626735423705,D,C,139.97483609587925,0
26-35,Female,Widowed,A,E,C,102.8057484539704,C,C,143.41295759338422,0
26-35,Non-binary,Married,B,C,D,-109.87300659697767,D,C,-7.734704120540013,0
36-50,Male,Divorced,A,A,C,-59.39726351063492,B,C,-40.277413436189356,0
26-35,F,Single,E,D,C,203.31600865929764,D,D,-82.72085633499451,1
51-65,M,Divorced,E,C,E,20.17664624634091,C,B,-153.17276022844362,1
26-35,Non-binary,Single,A,D,B,-163.9702674228995,E,C,-37.45730623913264,1
26-35,Male,Divorced,B,E,D,114.17449064913608,B,B,31.29456212667349,0
51-65,Other,Widowed,A,D,B,-46.95700120724282,D,D,-208.4734785626766,1
65+,Male,Married,E,C,C,-130.38471358356333,E,A,-1.2970257826087395,0
