country,disability,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
US,Yes,Married,50.18098360097143,-304.8918518024542,-53.925863907315076,B,D,B,122.76701207305496,-28.249842749671554,A,-134.32191468747476,B,A,59.5688404327787,0
Brazil,None,Married,-160.6363288438976,-24.14627846865869,-47.69775210781392,C,A,A,194.1382948413126,137.38875416147928,E,-118.05387583546852,B,B,-35.09160427130663,0
China,None,Divorced,52.940083435032506,70.54671910263302,95.37208665117001,B,B,E,-106.20420454716815,-112.19518054145755,B,165.65912989443333,A,A,-11.02098109665136,1
India,Mental,Married,-60.467818482940196,204.60618840390111,65.22438159172104,E,D,E,26.367678009040567,64.32500970555445,C,141.60865123271026,C,D,-134.59438257848967,1
India,Yes,Married,45.35223589722177,79.32443189359523,61.48055047915268,B,D,D,42.89239167840631,19.25591466025728,A,-13.389560040002241,A,C,45.06955701019273,0
Germany,No,Married,116.94150253394835,-96.32471167147378,360.4086274710719,E,B,B,-47.12205012524808,146.66436844411044,E,46.20263883752894,E,E,127.78904563070871,0
Mexico,Physical,Widowed,92.35775546791237,56.64758610056896,8.637606031067621,B,C,C,4.602710912983757,79.89612999939476,B,-96.1822508036958,D,B,-35.61056315038849,1
Germany,Mental,Single,12.731376867977973,28.02376983842591,143.0640373100011,C,A,B,37.79398770877149,183.99555308805176,A,35.78113136788116,A,D,-52.93123045050814,1
US,Yes,Married,-9.399828755819941,-105.22544652491304,204.48869261097434,B,D,C,-103.30481257869599,-137.18717404569352,B,32.65029636288342,B,C,56.07185239227156,0
China,Mental,Widowed,-177.228787965963,13.441802006024078,-74.85614890606317,B,B,E,39.381234871580496,-30.941827046890825,E,34.842209004885596,B,B,-171.89409233293068,1
Germany,Physical,Single,36.5118853467927,13.466748703835279,63.235677011191015,D,D,E,219.172307546341,-1.3050675931234896,C,-82.54141272072727,B,B,-86.59812764804896,1
Other,No,Widowed,182.10359459282313,-35.34367389412246,124.11071826686242,E,E,D,-120.23836776983916,-68.13980997553287,A,38.44267022504965,A,E,-15.726709958068435,0
Germany,No,Widowed,-158.06083555213263,-0.2618275235025351,-36.95107840785247,D,C,A,100.13110613731028,-218.82811647937294,A,-112.03815449166379,C,E,-169.40383522326925,0
China,Yes,Divorced,-27.15149251215853,-24.37145371237602,-50.535863077962176,D,A,D,-4.845423714480717,-49.22075835623581,D,-87.61201275702632,B,B,103.3957714409338,1
Germany,Both,Single,2.47471450469247,-125.500882991706,13.998246318899218,D,C,A,-185.36326648148273,-192.23809222645932,A,-56.73335949687879,B,C,58.83856007325995,0
Germany,Mental,Widowed,5.919923256982168,42.08760545524989,53.523423170852155,A,B,C,-103.73412407779318,-60.03398849480608,A,-88.57299515875575,A,A,-58.00896795657986,0
Germany,Mental,Divorced,-27.448238116562766,120.61790356436792,-107.78153210137611,D,A,A,-112.07980776959452,192.36263663714993,D,76.42085808145579,D,B,-187.09998903522256,1
UK,No,Married,-160.03575783164726,-21.645405170384997,13.836785568361085,B,C,E,-286.47072046565773,-128.73319160339835,A,-64.39058572191043,D,E,-233.2272744654433,1
Germany,Yes,Single,8.565166378658663,-108.5942954133545,82.78407324949022,A,A,D,117.8224822964463,125.0130367772768,D,-92.15231167067142,D,B,-127.04393090113142,0
Mexico,Physical,Married,-41.616497202191525,-59.759938962980684,222.77976817779762,C,A,D,141.65515481762887,-8.69137950139361,E,205.23850581028077,E,D,85.05359370336377,1
Mexico,Yes,Widowed,-14.981241052820957,-44.39277188932388,-118.98265927822675,A,D,E,-35.517949316989785,-17.399908449547116,A,2.0922639844264435,C,A,-37.26510925566107,0
Brazil,None,Divorced,-74.98568228092486,105.94069183771421,118.0647512715699,A,D,E,25.721519516381875,90.72395489322344,C,80.4628163103929,C,B,209.98335421901731,1
India,No,Divorced,60.795439808499665,-157.74024298950033,-88.56284858411715,B,D,A,2.521346422542767,156.95787023951263,E,-115.10634129249728,E,D,80.01685822413415,1
Mexico,Physical,Single,46.438930076810465,-20.472333286191187,-37.36684141624202,C,B,C,-34.37700809585282,98.39902320233499,D,-52.31091694521979,B,A,-41.85468602505363,0
UK,None,Married,38.520076078468065,-25.6060119968518,-97.5594862065512,A,B,D,159.45167020193617,255.55740854033021,B,-82.46164834504064,B,D,30.062334332158308,1
UK,None,Married,-37.653831822654865,-137.2647748324253,108.94121348864927,B,B,D,99.59229505124476,-154.66081335004327,B,-81.11093651784095,E,D,176.38960343418603,0
Brazil,Both,Divorced,8.09972355388664,-39.139226953218454,-51.453559036486965,C,A,D,-20.93218576016263,35.90588724505247,B,65.29294877844059,A,B,24.22983636360257,0
Brazil,Physical,Divorced,14.300589507918193,-90.81973279890484,51.55258056836786,E,E,C,-78.64428761529773,173.13181107260695,B,-29.89087346568184,D,E,82.81907214961454,1
US,Both,Married,-221.73571894046097,-19.06098309915333,142.75064956895102,E,B,B,75.3848927834836,-79.28643137548531,D,-29.64319929670069,B,D,-29.129095586902604,0
UK,Mental,Married,-4.408581992130705,-96.74585328975233,73.34386075297668,C,E,D,-175.28988641409623,109.25400472208497,C,280.2325287162409,D,A,57.473392228757604,0
US,Yes,Single,27.896853975903984,53.74671184904095,-78.13256873194109,C,B,D,-33.36616931440652,121.92985475124172,C,20.50226652375201,A,A,-86.04960516821755,0
UK,Both,Divorced,15.804890471195629,62.88958506152568,45.19112205160389,D,D,B,-142.81815207539282,-55.19794844238615,E,-128.04177433149553,A,A,-89.30971217255468,0
Other,No,Single,20.251126267536222,120.84992918317776,3.9868219283200084,B,C,E,-13.939363104168907,29.988297194494884,E,-20.852012007143465,E,B,-125.39421168924893,1
UK,Physical,Married,1.9308299131522118,59.36134927953673,72.27205653532393,A,C,B,48.44084543740353,-49.106865309994255,A,-156.8895189490151,A,C,-1.5588324537923768,0
China,No,Single,-191.28901001984525,135.8211552576036,-35.90191426687771,B,E,E,111.86561086861634,-40.95369508826979,D,-27.806119125906687,E,D,83.80273512941065,1
UK,Physical,Married,-79.50925530522323,-149.77638737158478,-110.95861757122181,A,A,C,19.8390210942329,-79.07462483482692,D,-22.55473360529247,C,E,53.98032102966076,0
India,None,Single,180.7197685716023,-71.86271899295686,-257.246270510707,E,C,E,199.27653969469804,-93.51551113910762,C,96.81207928565689,E,C,35.29209582539736,0
US,Mental,Divorced,84.23604710847755,-193.98569905346366,95.00356824908324,B,C,B,-11.526768229871557,-64.07161617575457,B,-253.43406154716646,E,E,-165.69763508582227,1
UK,Both,Single,107.41956915595772,-15.638277506777639,41.288028445686805,B,C,A,-42.36258164096884,-211.97812209000566,E,-47.109069346125544,B,C,79.94475065403233,1
Other,Both,Divorced,137.49642068500665,-88.50495527487463,69.71393048282216,E,C,E,-62.02468516097329,139.26559033515875,B,233.12150233928972,D,C,-59.360845764683454,0
Germany,None,Single,165.15268981769836,-64.6825066413786,-41.960883069253555,A,B,D,215.35874723438408,93.47735132957565,B,-182.2993710209647,E,A,101.24519604549593,0
India,Mental,Widowed,-114.61479249336664,16.84588755286432,166.88133077315553,E,B,A,105.08333735241723,24.339325291110782,A,12.392179475298011,D,D,60.123949525820166,1
Other,Mental,Single,-125.09768140133329,-27.209464037053426,-30.92113945510378,D,D,C,82.57599021119563,-87.68064869566724,C,-97.72756947380195,E,A,-135.29355344708753,1
China,No,Single,27.641577297501225,-153.92271463674146,163.71822922463915,A,A,B,64.73301113301693,-7.924428754413121,D,-10.877535697949137,A,E,133.81054372828496,1
US,Mental,Divorced,-155.2273136158328,65.86473635567252,99.17968102624488,B,B,B,31.05813955572914,-37.32733822640151,C,75.51056627562605,C,C,-79.32199803791963,0
US,No,Married,7.687074278623596,-9.336554530653867,15.501826138558537,B,E,C,82.3817422618493,-64.59833315864505,B,168.34289284946885,B,B,-40.119153176422444,0
US,Physical,Widowed,-87.44137150186006,-121.47606436834879,-52.005426012020116,D,C,B,44.93034378883182,114.50455196330545,D,3.449537706873842,C,A,-90.4385254284548,0
Other,Mental,Divorced,36.72208193111772,-70.07217508676673,-111.4448382757504,A,A,B,0.14179368358440886,-48.851479674331074,C,-40.610384855211564,D,D,0.3557258341474022,0
Mexico,Mental,Widowed,154.83454653914833,-18.861788032770647,45.68939612209753,E,D,C,26.942102939358588,265.7071682233712,D,162.12600343561806,D,A,31.565128235207258,0
China,Both,Widowed,156.45947314546575,93.21301339408313,83.79063384089095,D,A,C,-46.54325580199313,5.7954967802235835,A,31.399886769285217,B,A,66.25555161664494,0
Germany,No,Married,21.21853954450825,-32.599756371010514,47.11543543387551,A,E,B,21.370625863889053,37.36150408960394,B,24.703982850976725,D,E,14.246337744128809,1
Other,Both,Widowed,-86.80581402767609,73.22251890650486,-210.37408639945454,D,C,B,84.01586151208113,-29.80741027235179,E,186.19474086871665,D,B,-57.71552061325856,0
Other,Mental,Single,94.27253474750204,-81.43803944161934,-4.892153203280752,D,B,C,-36.90744092247119,-28.4136601157987,B,-141.64527885252465,C,B,9.579917684719703,0
India,Yes,Divorced,-59.34161692915342,-131.10675726984508,-7.976439207866301,C,A,D,-132.4673373018251,-88.90935304230018,C,-96.62025819650064,A,E,-13.922215438175856,1
Brazil,Both,Single,-43.56342004902537,-10.571591279947972,-123.05048407497871,C,A,C,217.29120655180282,174.97375861999305,B,-17.87639669911356,B,A,-2.7953405491670873,0
Mexico,No,Single,68.68064913817017,162.74958202279203,-89.23288055390626,D,A,C,-81.598960308852,59.81586687412525,D,-75.8665339858889,B,D,95.19577542696062,1
China,Both,Widowed,196.8853209757591,-70.48499683546517,88.57636713490142,B,C,D,-16.92227409263977,-118.25693625930201,E,17.006642207218327,D,C,-15.120211086828089,1
India,Yes,Single,-173.24756870920314,129.96898619691692,49.104463371958424,B,A,B,24.2733537882718,-164.57932526605944,C,-89.79656639782094,C,E,-6.953078396979798,1
UK,Both,Widowed,53.32354039964229,-187.86069364714092,15.352576390301012,E,E,E,-126.64023892385259,139.23628014581504,B,-127.58053392872222,B,A,97.68312402622902,0
China,Yes,Married,-35.703967755508764,38.38347904212671,60.879521594742656,A,E,A,22.922662756504323,15.832418958476707,A,68.80764134764932,C,B,54.321302073286425,1
China,Yes,Widowed,-92.7359550028786,-123.43639568728584,184.6102022259685,D,C,A,-86.3764549557323,5.156028896551537,A,205.68078105742563,B,D,-85.64159004656801,0
Other,Both,Single,-170.88964720604864,-25.146802988000644,-23.037654897024932,A,C,D,62.82084031110213,61.14295351597336,C,-174.51746418284674,C,B,44.672371862323814,1
Other,Both,Single,-64.49669715435648,-14.87020365758739,-85.07747721722019,E,B,B,-22.449232061307914,-95.01225058690976,D,179.47729175593705,B,E,-3.9417641800081062,1
China,Physical,Divorced,127.53240964744388,-82.60188444531789,75.70813848853555,C,C,A,-91.99702587681543,-58.787240569735566,C,-57.555162929317305,D,A,91.81600195581817,0
US,Yes,Married,9.559002939883628,123.18360347516982,25.284278950908444,C,A,E,110.97769048618132,109.06418195532859,D,-10.927560728057326,C,E,-22.660521698893852,0
Brazil,Physical,Married,1.1046867368928874,-29.219369463100055,-145.25461397016375,A,C,A,70.9138678492545,2.3348534641557004,E,-201.2965174240959,D,A,12.963163140680372,1
Brazil,Both,Married,-45.21759836778259,-45.65922599801728,-167.98686778857711,E,A,C,-14.3371700752952,-4.371185012081703,A,68.74157951717524,A,D,66.52083903644859,0
Mexico,Physical,Widowed,88.4378327727846,79.12789450166764,-23.30686368244668,D,C,D,92.5076147169892,-19.775203442252696,D,-116.90545529658081,D,D,51.81599669858647,1
UK,Mental,Married,-83.28824053934827,-123.18087002928624,16.7539365606511,D,B,B,92.83723188630381,-32.41324263894691,A,60.18097783726588,C,D,-72.01247212636255,0
Brazil,Yes,Married,-31.08630571670945,-104.8083050208334,25.5919186451353,E,A,B,134.13254001962864,13.824976879111631,A,124.01736910375045,E,B,75.54896179267135,0
Mexico,Both,Widowed,-20.970304216229394,-83.84117533145549,7.043591815819697,E,C,C,-38.96839791221883,75.91808908014609,B,-91.39630864857351,D,E,47.0029916276966,1
China,Yes,Married,-68.99729641214802,-83.0431562443213,-125.23090614071228,E,A,A,-44.85718850107897,97.83895081038789,E,-41.10999385891519,D,B,-186.1753800005902,0
Germany,No,Married,21.231718779945766,60.119065269925244,-163.93961012989183,B,A,C,-14.534402549285986,-197.39348094614346,B,-143.2812107500077,D,C,-21.729924274872175,0
Germany,Mental,Married,-125.10507087722011,-112.13888654885736,-154.35379073204055,A,A,A,56.02240635918396,120.22240464564982,A,-77.54052010022487,C,A,7.740482955788439,1
US,Yes,Divorced,70.59788412061698,47.32807351933142,149.5655183558772,B,A,B,-82.65825660200464,45.068932782239926,A,-7.575111125447273,C,A,1.1167499827130807,1
China,None,Divorced,-110.93546410511085,-109.46172037256838,-137.95222555957722,D,A,D,75.99325720960599,-93.40283618912375,D,128.97229043798325,D,B,12.224485369069805,1
Other,Mental,Married,50.50503493025552,31.672471769360875,-63.33458362990175,B,E,B,30.39732388023299,-122.66983076437252,C,27.603242907316783,B,D,51.40673753506578,0
Brazil,Physical,Single,13.309759892543374,-1.2155058357874882,-58.41708808444815,E,C,B,-102.62061505397091,8.736185238430151,E,119.13811582980105,C,B,-32.26549939557082,1
US,None,Single,-21.853333424125612,10.412403197188139,-33.229655876868975,E,A,B,1.7316910644807508,15.276451551119091,C,46.661909240637726,D,C,-149.30262064836515,0
UK,Yes,Married,-1.1531953068638026,-73.30442665391621,-107.85525662404002,C,D,A,-8.163121346321972,25.032514974804908,D,-26.67449421235214,E,C,123.81902772008712,1
Germany,Both,Widowed,-133.81806397202823,-15.5850117292113,-3.4446432030168825,B,C,C,-203.29084141782388,54.35087062713237,E,-75.16492355192078,E,E,204.0519718239564,0
US,None,Divorced,-54.21749979094515,107.04658349448795,-249.21988462841185,B,A,E,208.83572002439027,19.355404352111513,A,-47.55574168988938,B,A,14.49408276357294,1
China,Yes,Widowed,84.83550578094375,-52.45822330398124,-19.282248505419776,E,D,C,-10.151057655202692,22.66385050519359,D,-135.50343978754697,C,E,-135.54757047888626,0
UK,Yes,Widowed,174.38055837390434,178.3604335829293,189.6760893707694,C,A,C,-103.84490550832072,37.48877513038454,B,-19.481877377120362,D,D,-12.19963505357609,1
US,No,Single,-5.6973923761241965,125.05212635117931,-55.6408106192113,E,E,B,-233.5464837381813,-111.09023922273937,C,-107.35093665422902,E,E,29.067230623983285,1
China,Both,Divorced,-87.07791740840125,195.04106392832426,6.491576262596184,A,D,B,117.17276346077846,125.96167285321378,B,44.81076006962617,A,D,-75.12630678074737,0
China,None,Widowed,-47.81118258364171,-23.16301576013538,-3.3491093113600394,E,C,E,161.6149650195405,-101.88128611469838,B,-12.353948392706185,A,B,25.762415718256925,0
Mexico,Both,Widowed,-21.5349859832157,139.88787535029275,-142.5655276800591,E,D,A,51.36356883760771,184.9722484780829,C,-86.86407644962453,C,E,-180.68439575372543,0
Brazil,Physical,Single,-240.24804831554434,-15.427054291598512,-40.023206815297804,D,B,E,-88.11724699762472,-25.212650933504477,C,79.22225805329212,E,D,-36.829117970530376,0
Mexico,Yes,Single,-15.81799949504174,100.13089262381693,55.34032159024606,C,D,C,45.358846490263126,23.797657848417696,E,-91.5139559016253,D,E,-44.875978319428874,1
Mexico,Mental,Married,-111.31964578067515,-81.59290950171606,-81.8884491575549,B,A,C,-240.2855373642637,-160.5537460408438,E,96.21728977731506,D,C,51.7854386011394,0
US,Yes,Married,-18.112954046116883,55.75545181455506,92.04127472781637,A,E,E,-129.44201233811913,-14.92118502554173,E,-228.71629936995248,E,C,48.29733644328265,1
Germany,Physical,Widowed,-48.48619573896062,115.42910280926533,86.7563179873563,C,B,B,70.04855624886194,60.98433036198877,A,80.35407168990506,A,D,132.39809971650482,0
US,None,Divorced,9.763800830366746,-44.944315776972594,2.4698114437075174,B,B,B,-35.94688870965959,-106.8323496019736,D,-99.49970214696854,D,C,-256.2181819570036,0
UK,Mental,Married,-144.88226203393958,-25.080591300069404,-2.258251740469286,C,A,E,-20.076327890070537,-77.39702965921492,E,-92.18493163998063,A,A,-114.96713878006528,1
Brazil,None,Single,-135.07673726259668,32.12962543302741,-120.78223467799658,D,B,A,26.332460536481793,-77.92758840274779,B,-37.00841274225938,A,D,111.60240696398556,0
China,None,Widowed,-15.532230966768143,-26.757867876634656,-114.32390803216164,C,E,A,-15.857591202906631,-26.284513154869366,D,41.86704557941659,C,A,-65.67164367199692,0
US,Both,Married,172.83452265824104,82.89821150807123,-131.2588500475312,E,D,B,-103.51932149925385,36.61212612537401,D,64.2760402135341,C,C,-0.6875962849819184,0
Mexico,Mental,Widowed,50.122868297059,-96.96012683789564,107.5768857379215,A,A,A,-36.673543329378646,113.15984310824108,D,-194.6563987035643,A,A,59.74380328212264,1
Other,Mental,Married,-101.89544257940553,-137.90889387728683,100.03439746321614,B,A,A,-43.36502868557567,143.81358368681586,C,90.4988892343125,A,D,-25.02023760157187,1
US,Yes,Married,29.8748394414985,119.6201231093227,-32.745374987128464,D,D,C,-99.76185813614781,105.34206894222791,B,71.89831589471362,A,C,-113.78386657369816,1
Mexico,Mental,Widowed,149.61331156191076,45.51849942678079,-108.62484877453666,B,D,E,17.6300316901294,54.639146187722375,C,-69.84956600302714,B,A,-12.149860032511555,0
Other,No,Single,-29.88137596084651,-62.26331278195683,144.84929451901385,B,D,A,139.21686378371817,-8.50231744103364,E,-189.31984629162287,C,C,93.83973100381134,1
Germany,Yes,Single,-1.562795884659228,9.086898003110079,-25.645182124538906,E,B,E,14.545681531456403,63.00174130344202,D,13.719868497492216,B,A,-1.7841654258072814,0
China,Both,Married,-38.94125280209077,94.68894249731095,-159.00226183788072,B,C,C,-87.0138110963755,121.73930043569727,C,-213.65854847660347,D,E,145.00990462250945,1
India,Physical,Married,43.62224328293995,168.79056925354882,4.129233606846679,E,B,E,72.211943382434,-54.79973886120927,C,46.2441965768394,D,E,-109.13995744653107,0
Other,Both,Divorced,108.36924253855452,49.61125373701117,-24.46694201942649,C,E,B,217.79876438408223,34.11182156718993,C,94.13415069494397,B,B,-17.699323700747037,0
