orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,B,-15.115709771917125,45.462519503385515,243.23168770418374,B,-99.63635355945952,D,-110.70390223695681,C,C,13.242677997303945,C,E,32.7373110745102,-31.972364185405578,-93.5174736474863,23.119306502116707,149.44651159071827,D,0
Heterosexual,E,0.17159944633570898,62.26500058884529,-175.1539069164924,E,-110.68078063032503,B,-60.77624466170024,B,B,50.36854389846819,D,E,-53.639042399647586,-24.814687149820102,-131.99791558414026,-97.7116141192418,-100.83235395735288,C,1
Bisexual,A,-193.63499258474846,-44.669693192954746,6.080820136342025,B,21.610115633284362,D,-83.53433939154657,C,A,-10.075641897397654,A,A,17.541961287476123,-21.670861604179763,79.66578758673073,15.799314351861026,-132.5088452816574,C,0
Heterosexual,A,-125.75709223701938,65.4284702633424,-13.904908240117212,E,101.3332095407903,E,58.3765893167708,C,C,-114.80968437323892,A,C,-136.0015406598946,-217.8061747266637,18.19441189823523,2.9294838541773136,-94.69025490189345,B,1
Heterosexual,A,-163.31856874654795,172.40509298115492,-225.95879255963914,A,47.77241112733531,D,-70.04859062118784,D,D,-131.45870665325646,B,B,-62.583000518208685,123.78752038666553,-64.69968110537955,-11.603144419339845,-12.209061613126302,E,0
Heterosexual,E,-65.02295130002726,-34.87737361034034,-80.25039584562664,A,-80.0686181406231,D,-107.48035855801761,B,D,78.63567428918589,E,C,120.42509374431222,-76.21651968845883,-15.852708141148536,160.8947802985058,36.995854358836326,C,0
Other,B,-134.96305841845123,44.66099094948831,-33.40541702267979,E,-133.27310101072814,A,-33.929570307368955,B,A,-57.31459529670207,D,E,85.24731478227369,27.400792582889288,-1.6531878489925464,-102.95570702062096,-118.36781856356235,E,1
Homosexual,B,100.99672841631391,154.31781601255813,-47.220016432897665,E,8.808143855096501,B,-190.69909996858456,C,B,268.8120912299655,C,D,-65.26212574981724,79.27838563680744,-15.124735576185591,-178.5308765026242,156.74690201370848,E,1
Bisexual,C,-184.57568200678472,147.4237677452696,51.10671308693846,C,14.367519457885427,D,47.46427872860929,A,E,13.200770893680714,A,C,41.26334182640319,31.993428146190105,97.44332477026902,92.83421446359671,-42.70187576649068,E,1
Bisexual,B,-63.97348964117413,80.38932251045338,168.2166718940339,C,120.17639415147255,E,78.30787318774242,A,C,-86.54794368027011,C,A,172.11228791817473,24.939908240979015,96.1510145019465,78.67413392313497,106.88299998852091,A,1
Bisexual,A,-20.415581468151007,-18.743773486094266,80.23405030310698,A,42.68860310164012,D,11.63386348045314,E,A,-79.80388263161441,A,C,162.37349973795844,67.02265602258746,-72.62210884341701,-52.77902881447957,-113.76631838776055,B,1
Other,B,88.34820419215109,183.7493283247879,-93.79555098854843,C,193.08945681777766,E,11.358581674801838,B,D,-177.1640749225314,A,A,-94.99790501134581,32.28911396098334,25.54315185367627,-155.73876180407407,-0.3077563265303983,C,1
Bisexual,B,-50.577315335129605,157.5682352975579,70.75940128510892,A,-200.6978733672249,E,35.33324799678525,B,A,49.24987652854186,A,D,-90.2554568977599,147.3281556023144,-155.10605633247167,67.08602759661247,-110.71092160695048,E,1
Other,B,-4.47043760389145,92.25426544187664,-0.7305954060925504,D,2.9938177616867017,E,-52.52114937082365,E,C,8.28496194853284,B,A,-129.41771643632657,190.73884046243543,106.27401191772915,-37.33008577575468,58.52495710468039,E,1
Other,E,-7.5503917479373825,7.39706935969421,-12.478234611026636,A,220.00083143137007,E,21.122505902945036,D,B,74.31418943333288,A,C,-69.64002951443968,-83.65342678634494,59.110038692107814,-91.76723193451787,-73.99337388763757,E,0
Bisexual,A,-47.06706260296893,-122.32062984393603,-173.07281665955887,B,118.98746382457624,B,-104.0680665439175,D,B,-21.24682274878843,B,D,-4.143330394971372,26.944978209686326,-45.61705916799978,36.180668284138264,3.5215109628878913,D,1
Bisexual,A,73.66830494675102,217.40348614441723,31.225863760089428,D,-69.08038042483152,B,19.773916110392907,C,E,-56.97289594749623,E,C,38.71525322883033,143.66199354984192,63.43464146235473,189.9629964488774,215.22929878697315,B,0
Homosexual,D,-152.8084811640837,124.74720985086016,-13.327563565813719,A,44.03812012644453,C,62.87602156099275,D,E,-76.52909286896332,C,E,44.03787356494332,-65.34013903833097,-115.74363810479656,-102.28045689035467,-25.875021338561172,A,1
Bisexual,C,87.97577386381033,68.89517530510459,161.8326079433816,C,10.406437807090398,B,69.62335019105424,E,D,-138.00102029027948,E,A,124.66690781625506,-7.4777296020228246,-27.2471783307686,113.55853674947073,155.76279661403441,B,0
Other,A,62.753989705755544,-5.692666604327832,41.07664895928737,B,91.85569095051001,A,-148.17378816998007,C,B,-138.83718915905325,E,E,-138.83032370346336,-81.41677709494752,-214.28613885044373,-120.56051899933009,62.737729086427166,E,1
Other,C,29.928861115547612,-22.941721924613763,-5.30159464164321,B,-28.453968483292513,C,-18.194208195470203,B,C,104.36579693696414,B,D,-52.991475197203016,45.675411758954624,-51.967157015035085,-84.76494240614785,-250.15910696863713,A,1
Bisexual,E,37.44425292459917,78.30121140553779,-133.79893066072756,D,9.735536312230881,D,-51.10934355532197,D,C,-215.80142354086937,E,A,-77.62444734356428,170.8190374209721,63.28380233355808,-47.846038082863885,-78.8940600083323,B,0
Bisexual,B,-139.395095846617,9.795760719214334,128.69140440647132,C,-239.90733376459906,E,-157.38075450870278,D,D,-60.651185208139694,E,B,-64.40530745847089,-10.013892849927455,-37.02646951405729,-99.38520664330493,141.23963899785653,E,1
Other,B,106.48275390339104,21.64241804304166,112.354829657326,C,297.42734518507706,D,-23.68272827086563,A,E,17.67162118825301,B,C,64.39261727470492,-132.56357118072754,125.85774973441455,14.285793141518926,-90.12917609111587,A,0
Heterosexual,C,-47.94762567947208,-294.4108524375499,42.05309763838074,A,97.27156875238224,B,-114.86116930464974,D,D,-7.218806656789899,A,D,-6.834853036050753,35.33811305485829,71.08272003871662,-143.0958123230566,77.37045812400719,B,1
Homosexual,B,52.51899059776327,-99.67360348498016,10.925222056352014,A,160.3485283932442,C,62.125008078382585,D,B,18.172130281294226,B,B,88.44286805459512,-11.035940503864335,107.06568398941296,-33.24821529689855,221.85223495157507,D,0
Heterosexual,A,-32.58485668389192,24.752864806930283,-128.1607861721607,A,154.28197537857383,D,89.16091477666596,B,D,52.4239330914364,B,E,-120.40661314442825,-204.230245192028,36.69755657035561,-39.11551655320117,82.33924358057786,C,1
Bisexual,C,-46.26830629820899,-35.56873382310325,-90.82250113734312,E,62.41571595937446,A,-22.45191718767118,E,A,-171.5122197766044,A,A,-21.659178137958353,1.349492584820063,-17.68394478987064,51.83238583667039,-44.735358773650255,B,0
Heterosexual,A,-27.92656082410087,-146.23083711068062,172.87520209010867,A,-17.902320712776927,E,-17.313131882161912,D,B,121.11959724213975,B,D,165.13621766015922,-176.84253330716402,165.57089831400697,-93.34319991723217,-108.03938293969865,C,0
Other,B,62.428604189736134,83.41354458292687,-132.6409154912652,C,73.43720381054695,C,29.282503578307907,D,B,41.6679331210619,C,B,-60.0664008267791,26.9883154630816,22.55922881621121,3.234136803532761,-60.318114453896285,C,1
Heterosexual,E,189.45896576908737,74.62139842921958,-29.980006726701152,E,75.76607858051072,E,-157.04590100792478,C,A,16.5048682257742,C,A,-33.60426593199964,65.27619506969081,122.35132609213457,-20.795283573954578,23.52383430082419,B,0
Bisexual,C,-32.42369871484805,84.85870598795559,114.91153946601682,B,18.89210461920741,B,3.508282649263613,D,E,156.3115201094094,A,A,-157.7037281044881,-80.33522110060632,-4.876096537764545,-34.154536874255264,-35.91650815147949,E,0
Bisexual,D,25.334716046216464,-66.595147794709,-149.20557829973782,B,-29.6380674292193,C,-140.57116394081535,B,E,-46.537316091560974,B,E,2.844490471359492,152.26261331186438,49.549837508870375,84.02715701293941,-50.17810597647947,C,1
Homosexual,D,-91.90308193479022,50.794089762466314,-175.62670934730698,E,-33.61265689393873,C,5.635530458828823,A,B,-83.88891283827999,B,D,-109.67736129513045,-31.142396273325147,14.683020274898437,176.09209818488776,103.27225483239093,C,0
Bisexual,B,54.93035987250823,-66.65781885695378,79.50600102575658,A,-181.30560364537496,B,69.70734140848921,A,D,44.95236347957595,B,A,-2.2803430709178714,-41.34186576387605,147.73428378721275,48.95164547046383,-158.2081508658105,B,0
Homosexual,B,91.05907782775706,140.22031678063985,66.26196995064507,A,18.666135021892913,B,185.86274372942697,B,C,49.30589259000441,D,B,93.99989979071574,123.91604239445604,11.653467858420058,-78.49446573096989,-24.796322099622746,C,0
Heterosexual,C,-38.269208589824025,106.8856443950013,128.6577016119721,E,-24.885317578156286,A,-13.054056347584606,A,E,-85.06540063996687,B,D,9.739388482822536,101.0349421594191,-168.84302619415104,104.1681017282281,2.534152520343965,B,0
Heterosexual,A,-115.38944153372826,1.1874523305889566,135.48019263391944,B,-30.497771981535003,D,-73.35168497364882,C,A,10.934014363552333,B,E,-197.8563295604127,-67.85595744060262,-81.00825515574604,64.66737844853476,-126.5196316258831,E,0
Homosexual,B,113.48323364845348,38.13844139178243,65.41742093970161,B,-174.9369363318027,C,10.557287612917913,C,D,14.711424975853198,C,C,-58.76029451626621,-85.68236382506812,-98.89692507489818,-1.31690508491357,-139.496257674378,E,0
Homosexual,B,-47.24304199239106,-50.38865587361799,141.14859173193534,A,160.60149937764058,E,59.196252113666844,B,C,45.23060285282471,B,C,143.59813534629276,183.3387416305147,-41.77807984968887,-36.602635090386784,-235.47819208742098,A,1
Other,D,3.7542582433162925,-108.46124315698096,126.71744470234103,E,107.29925464747323,B,-9.209313359238742,D,E,-42.30021643885116,C,E,-115.54163020563517,-63.16067611378862,-99.20460475232316,-46.83050490340346,-19.002941066361828,D,0
Homosexual,D,84.76168368014156,158.9928837555075,-10.95970620614132,E,-97.03758822857966,A,-98.96712947524495,D,C,-49.012714920274036,A,E,-58.05639467956265,-115.0245059711819,161.11515776098665,-40.70215013436374,-4.141485845534557,E,0
Bisexual,A,5.360304352596022,9.163241324670109,-66.95073265187077,A,-134.45254725153063,A,-101.50656847099285,C,D,198.7822787933942,D,C,66.55959662288633,-16.86925111366669,146.96761919356354,-95.3842787265899,-86.50437697065485,A,0
Homosexual,E,14.593612246636503,-97.27810122352506,82.66344891357683,D,75.83684921243194,D,5.781298454755861,D,E,-29.15969201678043,C,D,34.7825908360514,-91.19329409954796,-29.01763160765938,-18.178682137140356,21.359487665012608,D,0
Homosexual,B,-35.694799330336366,70.1434575644607,-109.32534282327484,B,-114.57518344429228,E,-17.206575950918772,E,A,-17.86203905778021,E,E,48.33892412733231,152.2542069744158,-84.22501780975828,122.2504853713035,-31.986213205555313,A,1
Bisexual,B,35.888375239504846,62.69170870024592,-88.95189574570075,C,-16.599864595855628,B,60.91100299063407,D,A,-0.7286469302659991,E,E,-54.33675942608115,-103.74699176904085,-8.122257199127654,35.52581361222539,-75.92715994990323,A,1
Other,D,-20.002904530475995,-35.856067621547524,-86.4599086466833,D,-15.627067389554508,B,66.72474623332386,D,C,-129.47585198511285,D,B,-60.124590390316754,-172.31770610310932,-18.641424485114612,-109.57167875651177,-65.0431416535924,D,1
Homosexual,E,138.67082077579914,125.19019690082034,59.149368555839565,D,-83.7933382757819,A,26.016082188197633,A,E,35.11606263049483,B,C,6.316042423668971,39.340106993324255,-144.74157592093445,131.46056483016451,-190.09416969673748,A,1
Other,E,95.74588463417022,94.1336920567862,163.7278924062028,E,-29.071748083711846,C,56.923571004394965,A,C,-19.342271416134245,B,A,-59.24772112169114,-34.97297259782467,28.104430206000362,97.00775800560638,-98.18460624188833,E,0
Heterosexual,E,17.103830639434584,-36.21950542261006,65.44970774113794,D,285.02272548732793,C,-35.964866592524395,A,C,-71.8318648126915,E,E,27.63756788285508,223.93555751265444,-135.5063531865565,-13.370316956393616,-42.07303757436204,E,1
Bisexual,D,10.818299682785868,-176.0823425261127,34.45926986138533,A,121.42313769371404,A,43.09768287564563,E,D,42.00586487344084,B,E,-7.880926461336321,-86.96625204929825,-86.84739769480461,21.398369369612148,26.588174041108235,A,0
Bisexual,A,40.30242767446903,-4.209176974436512,-39.28311355337347,E,59.405415292854904,E,72.45514969605476,E,E,-240.10406139250682,E,C,124.4891344380874,190.48733253222866,-123.31653518186289,-5.251083156834262,26.457255816445112,E,0
Other,B,-71.72708656862751,-69.23723946175669,74.42641977712263,A,-58.60539923263152,B,-38.62165367145046,C,C,76.71124254733364,E,C,48.73060197292901,-116.52274090584149,84.1345615337068,100.25405249292861,-154.56784534923486,E,1
Heterosexual,E,52.34173310725947,57.66519538791809,17.44184419882925,D,37.14263391042066,D,189.773298751679,C,E,-66.12821187740781,B,A,-85.02433406067937,15.82606345889827,7.372850870793354,137.91429798884366,131.52035943028642,C,0
Other,A,-24.578661732645667,61.11371508039029,-57.00542842158546,A,95.49192183342963,E,120.89780908638284,C,D,99.70038792069793,A,D,34.712263644258734,-128.18146618024645,-30.438968462055765,-82.9728479501801,-122.34321672931081,C,0
Bisexual,B,8.254423670469528,-34.19426567062811,-31.685009496658488,B,-78.86112812075005,A,78.47754283811064,E,B,73.44408081185767,D,C,65.1148570297541,-83.92864725257559,67.53822842961131,95.15432861719576,-267.76803106732774,A,1
Bisexual,D,138.12890036631825,6.946698427510466,97.46473882125883,B,66.41224222505193,A,-92.71617045426001,A,B,-108.992870947356,B,C,92.51181869776114,52.46083693622007,-22.063820960354363,12.392849515877447,-70.51274385507918,E,0
Bisexual,C,-72.656311064923,222.21132359226195,67.17279048505588,A,-56.947569809150664,D,-4.263355169423927,E,A,70.99971406047081,A,A,-24.55628837021199,96.25042057822905,42.072123782006834,55.000420470564805,-94.42017996087168,C,1
Heterosexual,B,59.36453234757969,25.28714495114715,44.94472214144967,B,-13.981381026921067,D,173.88849088332228,B,D,183.97745719917444,C,A,-122.93566858277455,-108.10450584329259,183.90759699844884,-1.084638860186088,144.62030318718334,C,1
Heterosexual,C,141.94412264741698,-127.2416217085477,142.87172502200178,A,21.182255986042207,C,110.21641786907833,E,C,-78.99831039630756,E,A,-74.37058659640454,-126.20460053485219,106.95589873804595,-174.43889591453916,162.16448586127154,B,1
Homosexual,E,-34.41458086813721,82.64424234019567,-44.16112242837417,B,77.98430582884427,B,48.3504582488457,C,D,22.49561965116007,E,A,-240.87711914923858,56.64855599407562,50.92890053207402,197.93192541205306,-103.16480875940874,C,1
Homosexual,D,-33.57241827372217,-96.61914140239682,-117.89143127578623,C,-65.6133288847441,A,102.8657398941172,B,D,-98.65193404602827,C,C,115.58300600072393,169.29231670178956,-200.15600282438845,9.650755866079699,-79.18975701822013,B,0
Bisexual,A,-240.24616365168282,14.366836153096651,-98.55759825856562,E,116.69523330748963,A,8.530309380176472,C,C,-96.34217125636721,E,B,-191.87645481495116,39.91560334678317,-41.52236442561906,15.764381607334279,9.575892783498334,B,1
Homosexual,D,39.638654148720875,62.82676731480681,-99.79914701319285,B,74.74524910220953,D,-50.285487007122164,D,A,-125.35340720685429,D,D,-66.1733602540871,-27.979609385167915,12.262915049837089,207.91323282338504,-119.91679977579666,D,0
Homosexual,C,26.066157343729763,-198.7092112325561,-157.8502357628133,A,162.1209156493721,A,26.812257894081693,C,B,34.87825180732139,B,C,-130.83660376280804,-110.73246686506462,-232.0739849755957,-35.94489844629718,27.156254705660615,B,0
Heterosexual,E,-103.63445940129978,70.9112502489088,-184.73765607057797,D,24.462198760176637,E,321.08118254219295,A,C,81.51663739904069,A,D,189.8493120557499,-89.93975551808276,-0.2682891557329682,-70.65087450965956,78.97213775653012,D,1
Other,A,-10.65499630963373,5.779194005644269,-44.94912241808689,D,-122.76767839922388,E,-15.960334433132003,A,B,10.75903612412559,C,E,17.66343806806379,-41.821999424716815,-154.07780938194722,115.9260826777943,93.3926386895622,D,0
Homosexual,C,-66.21531459019053,43.98576261616095,137.40321229967375,C,-72.82153565550736,E,188.8293694409435,D,B,-115.437260359387,A,A,43.00469839447547,64.19244232738758,-55.35283672446486,-43.479293962884775,-139.50204307224837,C,0
Bisexual,D,-57.1314034513888,-19.90575992937849,26.273410629718118,E,42.917056717071816,D,-45.71093168332416,E,B,38.64149336850329,C,E,-98.86854000365332,125.70342522303105,274.98536808072066,-132.930837425096,22.592583481955927,B,1
Homosexual,A,13.976274175336693,-13.423468958475954,160.41311002211287,D,12.418999528737258,E,41.90044117792802,C,A,-77.41672413406798,B,E,36.165713355142266,136.29120963086066,-39.18275746675841,-193.46650066141285,-82.55454037774858,E,0
Homosexual,C,47.57429795554471,238.84377513239266,114.49940948646768,E,175.41514695198427,A,28.83212681465373,E,A,117.47245131109698,E,D,42.804122221785725,-12.578811627164892,-24.38123082020472,-65.47729154052408,-67.26240688778769,B,0
Other,B,35.922804095038636,-19.151700455425956,-55.54107181596129,E,-222.07884016005215,D,-196.19421085543013,B,B,-12.960125241217108,C,E,-87.98511088672302,-31.379811862401397,110.05053184739215,37.973435786435914,-184.53456623917606,E,1
Homosexual,C,78.99552929594896,112.29781855817616,-262.9673473624282,E,-160.1895914731196,D,69.57177692507902,A,A,-5.2090535504376465,C,B,-122.18046884485003,-48.26582660572233,272.4614098394106,71.76701495763447,83.5395593025195,B,1
Heterosexual,A,102.72269208220773,61.236391536888604,0.9058089633309949,A,-155.60123642313653,E,20.950665554342986,E,B,-50.4785811399978,B,D,-97.4766809252318,-1.9343890668219077,27.757725472428916,43.774991692088506,-195.28876613872433,B,0
