SEX,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Male,Hispanic,72.16448575364768,A,-2.481974236777936,D,-12.504541064680105,8.660512792417205,68.27558528750293,151.22362873358594,B,B,-25.809400670856462,-66.86496827218299,216.9882314930062,203.9998877549411,D,C,1
Non-binary,Asian,75.71938544992118,E,202.63059577457548,A,-98.49931477629961,39.98643392433635,-58.93052063379189,135.6547091184747,A,C,-74.54003701991799,93.50174656970297,-130.50488221447657,-141.17564159852145,C,A,1
Female,Asian,-36.785330169378064,B,-66.26920346252504,A,76.96903632874046,65.28482584411518,132.74297378993387,-203.51531238162246,D,E,-65.75267702722698,37.99910305998843,298.26960510311113,-60.26245568187567,C,E,1
F,African American,108.12391913867567,B,6.2896577406397896,D,-43.96539332470336,-14.859975342233161,75.10950041145801,115.37737129662449,E,D,-278.92873010099,75.97644945978058,-179.50090829895896,42.74212669557306,B,E,0
Female,Other,67.86287302963082,E,144.94933917229775,A,-76.63456980347686,54.71254297569493,-132.75764141996524,122.42989929076482,D,D,-177.9791263518587,-0.8540422950662665,-24.49673306388019,148.85557320239283,C,A,0
F,Hispanic,-147.04947227276034,B,63.170055197980325,E,-33.51271244937302,114.28325849212251,-55.530157572297156,7.938139294481969,B,C,-12.513413352248337,110.85720307917914,129.0502360732175,34.21677433510252,A,C,0
Male,African American,56.56896707255002,B,205.29109662441684,A,-218.08878205889704,-61.6567595248798,50.81453132259506,184.97020747003296,C,A,-31.379299253244774,143.68741353105912,9.110165972086369,133.43931225908844,E,E,0
Other,Black,151.15025764626958,E,-43.13199575289837,A,178.40973653532131,47.43299064510546,-20.224275369891323,-66.36849231426206,E,C,100.12529511518716,29.121561322763423,50.27275608142479,4.063294707280768,C,D,0
Male,African American,15.77811338351664,D,1.1085853070048648,A,-55.39644751707099,292.2421484598732,84.0646377264437,-1.8687368599572005,B,A,39.96244452819357,-125.07231020936034,-68.67665746905523,16.025690460187654,C,C,0
Male,African American,100.96167862822125,E,-47.21282568060162,B,82.81703665580645,-76.93745100242788,-41.25567307048843,226.00410706011127,C,A,44.664823312992105,-26.044536823595987,170.42775124342893,-58.912980624838255,B,A,1
Other,African American,-23.208581658989004,A,-192.9497149100712,B,69.69313270383387,-90.61618623822136,53.61777023494233,101.21821500960677,B,B,-166.62425296654868,-48.29231059428241,168.19855691338225,53.44764901072833,D,C,0
Male,African American,-32.135780537589895,C,-78.91745489525609,B,112.21545245871609,-62.829496057723524,-40.165379990572994,-26.048003935145253,A,D,204.06457533367433,-17.211138808855825,261.5395819824828,-118.9953608737797,A,B,1
Other,Other,103.5781474594951,C,-4.719443559742918,C,38.11079139007362,-30.103833327308273,116.13243251612775,-60.90542615607987,B,A,-24.63610748180175,121.38059313233316,-50.79431526292525,-40.81058573045335,A,E,1
Male,Asian,-21.3131276964662,E,-102.97271836040278,E,63.324300837675466,-81.30789290561748,-55.02903228761671,213.09126792926634,B,B,57.691694753276714,90.57488107093397,-37.61039369490704,-28.82836320441034,E,D,0
M,Other,-131.32263458252712,A,-46.267282205590035,A,85.0861331070093,-48.09363220159117,105.74277599763823,-157.85248464482694,E,A,-69.13416197362977,103.62056867044471,-40.01187526886077,-171.50961985982642,A,E,1
M,Other,11.531219164363145,B,-124.0211298279762,D,11.286646533441358,-98.7634992680494,24.86744349419713,-46.31084823419185,B,D,-197.67540959911517,-24.66104120955516,8.635486451785638,-26.669092854430826,D,E,1
F,African American,80.14358110861183,B,91.02115170518368,D,-157.47056459268782,-152.20766442824387,-12.562552072767788,46.263220596745946,E,E,-36.61373933549682,-26.14742490434695,29.836265601443714,124.39625110118217,C,C,1
M,Black,-2.5336446861798887,B,-58.32781440590522,C,-179.5008461122488,43.08410770763274,108.47184246210195,-38.3764725247794,C,D,-107.97723478414669,-14.20173430367631,135.1225744019971,29.04062455849747,D,C,1
Non-binary,African American,-54.90508606519781,B,186.2392794033456,A,-45.29532205971533,-45.65831971867738,-12.502123462205903,-100.68009775260269,A,B,-119.52772417177258,-40.48574014020285,34.511445711173025,-125.69680981407083,B,D,0
F,White,-57.26479102196977,C,168.26904090244423,B,75.12799443243111,-147.05851841132196,32.02632968358308,-160.45544569562253,B,A,62.822271614167555,20.015984753562297,-132.40295527169377,12.393854177154957,A,B,0
Non-binary,Black,45.38643112578151,E,113.84445464214792,B,-32.00341674909835,-28.099632242236357,-94.22854186210763,-2.648059722795457,E,A,-21.34797207719852,-205.40766752535413,23.200256112165366,124.36377499192417,E,C,0
Other,Asian,-5.561564004116555,C,-133.55721644495554,C,-141.5985786554495,192.02619361239675,-100.57325236518062,-252.4233404187172,B,B,76.09762504824089,-37.052933110679575,66.12232146613393,-42.20472670279098,B,E,1
M,Asian,-108.45451624550266,A,-79.62353142124536,D,-212.69999791218441,25.57453948528542,108.18183260531487,-80.96209220459187,C,B,95.77512374572748,-143.71683111130946,-61.18776460167135,-202.58607025818685,C,D,1
Non-binary,Other,14.452941134339031,D,-12.334100789376928,B,45.66208460747743,55.50834282082368,-10.108018792560957,-66.57408861046304,C,B,-39.43023896320481,70.15945826505985,84.36378029453246,109.92963308028135,B,A,1
Other,White,32.98596250672849,B,-67.48957203981176,B,-118.2752122487926,-250.78206778670022,-119.0001091106153,101.20079540104004,E,A,120.73751597364063,-12.516689926533484,199.00747928200684,-5.530054344578927,D,A,0
F,Asian,114.66324398859223,B,6.055345336772813,E,105.95457533578549,-49.347801723179494,42.24573196375667,312.70875082967973,D,C,196.5052483527717,-128.28576635762863,71.10864311477594,-131.413033450845,B,E,1
Non-binary,African American,5.678925197938671,C,-16.4360332531815,A,-226.83907760851926,-61.888448557578045,75.06843018512438,-11.207817989991861,E,C,-9.568370042033107,80.07359427756266,-234.74200794606372,219.07995194261912,E,C,0
Non-binary,Black,173.98424407683743,B,124.02016439561805,E,-83.3025320828904,96.57699732865234,-11.749857238311582,-107.3846172138704,E,E,52.024982315043204,-71.30665748711422,-67.07383137502335,-184.55502848588054,B,C,0
Female,African American,-76.04269566291914,D,-70.8769116375308,B,-27.300322882150034,16.420562610111094,54.139538719105715,59.484367566569304,E,D,176.3116039932197,155.3321625620119,14.23175561203213,145.68223629946328,C,C,0
Other,Hispanic,-211.86453409153864,C,173.98848362908342,C,-126.56089824575984,94.03617659261833,-181.55524436247157,114.3127250948854,B,A,137.73505894948994,74.89924741749176,39.76477804924354,-27.659369803305502,B,A,0
F,Asian,-0.7738214541219945,D,-123.12492539357369,C,72.49947006960089,-49.38969580253531,-43.14348517505828,128.3266083541092,A,E,60.18220873650152,-1.1014794921089468,-26.632361818059874,64.62259924550222,B,E,0
Non-binary,White,-170.84614488986247,E,-26.515269372157785,B,-33.90196521291424,151.20298928686705,37.26849962536771,43.37177995421022,C,D,-3.3979733546719424,75.55445625589306,-117.72396816747602,47.28686428557789,E,A,0
M,African American,20.902934460628433,A,-66.04885164120147,D,-39.973358389089725,-77.23121595749744,38.63643236526282,-19.30023978335955,E,B,36.89999998743196,138.83685457936357,120.40339411731856,-42.872920095009384,E,A,0
Other,White,-150.0569977042057,C,-37.45609009773403,E,-96.0527332991838,-53.46111381153622,-86.59994508382867,209.09560634169134,E,C,58.27583709943782,-125.48485522880068,-11.90628586362841,149.08256920688723,B,A,1
M,Hispanic,-164.97456297815575,E,62.01520853929574,E,17.40665663802953,-151.02336772695745,64.37575942242638,-60.977852367033236,E,A,104.2353498116632,99.72777261311684,-120.92619980816912,154.20916576074305,B,A,1
Other,Black,38.904102651354584,D,87.37680776729985,D,-43.12145111152927,89.92927307956074,-29.034631603598704,34.768606342077994,A,C,-114.51879881151159,-134.77590809036897,108.19811463992406,-52.861958914415055,C,B,0
M,Hispanic,66.78562740828701,A,97.5674353442347,D,97.97707213022939,166.2239087050476,77.77658433728662,148.05068366906673,D,A,8.18393986505443,-214.13162716102016,128.23764760381437,-154.5586502628177,B,D,1
M,Hispanic,212.43031703817223,D,-58.4759627775617,B,-105.96439181571952,-96.84866938216766,115.61983482860742,93.62978248769112,B,E,61.22471767166833,11.369998359079464,-175.2822643444958,-63.93586773744689,C,E,0
Female,Hispanic,38.37828706950063,B,-164.8615830821785,D,12.0490192112255,-202.66491625728938,-44.87120554183683,-101.77826613671994,D,A,78.89467155996505,-169.30388970290412,97.89780318345545,-223.84124974920866,E,C,1
Non-binary,Hispanic,-27.380278614834147,C,-100.6850043883297,D,146.01493337224844,30.536961775231497,-75.87484835841853,-44.72381063303706,A,E,-29.291622792654092,-48.40529673200461,-37.22026693245727,49.52646098049921,B,E,1
F,Hispanic,-36.35760590983204,C,37.73121685716479,C,16.210034217088253,-11.629026495480652,12.56677016093711,1.897558480662383,A,C,-31.88140875678023,0.9486867617890572,67.03295792761259,27.451684474484576,D,D,1
M,Asian,-71.42341830150663,B,95.81923889341041,E,43.664131608471905,65.99828052324969,96.72045784361109,66.39479566909962,B,C,-139.18122465642364,11.594261995883818,-22.91710132654937,54.811290335690174,D,B,1
F,Asian,47.16357264355352,A,82.25073024224193,A,4.521477206341886,226.07827634741344,52.92184882281292,-91.00103312303854,B,E,-28.71727866970062,240.561224669922,-21.903935330121648,38.946871017942684,A,B,1
F,Other,72.40840573174138,C,-148.1037838251483,C,-66.60588013747947,-167.69813956478507,-30.613884637016596,-99.69645610401668,A,E,51.04294352914187,59.47826019401793,-71.90171886486917,19.496155710634984,E,C,0
Male,African American,50.538438434889464,D,76.62731671332097,B,-40.581618342425294,14.622756266897301,23.816162188780194,-76.4087312032252,B,A,52.22224831225921,251.70305601590775,78.47100070569185,-3.400316103617451,B,A,1
F,Black,14.810056482397513,B,146.90577435379075,D,-36.913060289786905,28.77208719158085,-88.05468500283621,-98.58066574332666,B,D,90.6751730622004,92.49282216327661,-29.522826205409636,-70.30745304063404,B,D,0
Other,White,36.15758639022235,C,-67.30808075079155,C,31.415573925783928,-50.22570078880533,-27.226035732886977,-52.64780003410975,A,B,-118.70316229136077,98.80263139908999,-137.54744366282864,-4.791177023846475,C,B,1
Male,Black,-1.5577532940553165,E,-31.63931636435105,E,12.7176094122739,77.51335229563212,-98.86660442555765,85.29569863125072,C,D,100.95744932026807,27.756677565431897,129.24525331459225,44.74189259943541,E,A,1
Female,Black,-67.8576025088535,B,43.43149901086388,D,36.219901736944045,-11.388487080570622,98.60575787508947,-66.89653602556992,D,E,-77.08321628466452,12.692681556961347,86.48892151638641,-42.20352171157567,D,B,1
Non-binary,Asian,71.19077269628221,C,-154.68179429272934,C,66.17577477628342,-43.3633106399377,86.77652091098818,-66.5530326195198,B,B,-26.087669578487922,47.919644668095394,43.332216147824404,6.740715793271583,D,D,1
Male,Black,69.98088012585828,C,-94.38243321654367,A,-102.25997904154669,-114.1550948990847,35.44694984988467,-22.59499400747485,D,B,-43.04588755604604,-203.6204080824538,107.07028355614088,69.68588219424761,B,E,1
Other,Hispanic,114.7658332911465,E,-92.59016885370642,E,-147.54006019728533,-207.30896975677436,153.14347944816907,-115.64132017706059,E,D,-113.5610912811796,45.26200843653768,97.74404725222743,10.675479317496436,D,A,1
F,Black,82.13045876304227,B,25.724159233353184,C,-49.609282640249695,-62.6703677971118,84.70878706360651,30.175010061410152,D,B,143.11173692620474,35.6040744566418,81.27723354056788,-32.83278353338721,D,B,1
M,Other,6.76970731301203,E,-6.466352091091432,B,-103.28827367046878,112.0788432054664,-142.55034753360852,-176.46306512365473,E,D,-7.115410588867631,57.82513208047748,-14.44754130904607,-3.3253835142663433,A,D,1
M,African American,-31.575439900882934,B,92.11370829976137,C,107.36786040269284,-4.608206234270903,39.869393227616015,68.71391296711579,B,A,99.96383016692758,-5.968572261357414,-56.83119659807584,35.02456885841739,E,E,0
Male,Asian,-50.13543400957362,B,24.149652123692274,E,-41.137751507632785,173.46760020029845,61.654033364032756,-47.89462225140688,A,D,-52.45541721176067,175.29547524852524,-93.32271187797508,88.46160295758942,C,D,0
F,Other,9.560337847112653,D,0.12919438127252347,C,-32.20620222824125,202.82432190584964,140.5925357796338,75.83500787691162,C,B,105.49536414739143,173.60111674970747,-50.74737063743897,148.9794812124823,E,D,0
F,Asian,27.060337008138447,D,-85.6107642778382,A,36.48197536831487,112.37604480763599,-175.3249823624615,72.34312464341467,D,B,-35.72802065532139,115.87047790862826,94.47846103872801,-237.70233824864877,D,E,0
Male,White,-0.4989257864806692,C,-7.906832762693281,B,-153.54377286536968,86.35743469811642,-132.04034564540171,116.15957230549266,E,B,-44.136258864091246,-22.13475712899646,3.4312387722154822,74.0571085251308,E,D,1
Female,White,206.2498340381886,D,1.194335267806109,A,148.34054696704376,-4.699151759368862,-33.47048336886609,-94.95729489599609,C,E,57.09577045919288,-62.01234125289038,97.34960619623736,120.41548779153928,D,A,0
Non-binary,Other,-13.67185106393635,C,-145.66931575400432,D,-149.9423220314428,135.68482983610744,-19.51388099070294,-95.17900880369503,A,D,70.57668236842648,17.175220414765974,116.76593610399443,38.05665095163589,E,D,1
M,Other,61.007034561901875,D,160.08755637209953,A,-4.6317517854425905,12.180823583062772,-187.92933435389162,85.21290032109894,D,C,-209.8185310933319,267.0510288064003,-135.74896889171163,-89.92421404551456,A,A,0
Female,Hispanic,64.30993189951639,D,208.40124037268802,A,-9.964148687437296,-132.6130076518425,-67.94158249626295,-60.72812576339766,D,C,-26.834172122655364,-22.75077867961684,135.3241514251216,-57.42990781726015,C,D,0
Female,Hispanic,5.416176086374954,C,31.840729527153933,D,-103.75505392914428,-43.7713595880165,-28.647580692531715,15.442065900380591,A,E,38.243960759631804,-38.80479133745974,-27.631562163609914,-48.054224477764585,B,B,0
Non-binary,Other,-80.89483524746998,E,-10.687188624050647,E,-136.42136096005834,31.751973982928618,149.51207207497944,139.74148292081244,C,C,44.6986256291494,-133.1181076712082,148.82941469462048,157.91044617500063,C,B,1
Male,White,111.40863377416849,E,-80.39772174392122,D,83.71454561836178,79.11375116931869,0.3089238432771777,-43.8437551985839,C,C,-115.06905399266141,62.045457002551565,44.30063561133465,-8.457089230191887,C,E,0
Other,African American,-143.753681615947,A,3.146242836878261,A,64.52474301984464,79.26993765596347,16.269110115210996,-6.576550544461582,D,D,-113.16495436591359,25.36487812787734,5.656350842062053,54.21229138998391,D,C,1
M,Other,122.8031922579594,C,206.73609099074022,E,-77.39953834838262,-96.72346290958693,223.59504456121604,-27.39393096384272,B,E,-25.38843972400087,108.23609744436358,51.49256004642706,136.40860507863235,B,B,0
Male,Other,-129.39092561192328,A,-131.12189396623407,D,-76.44046091371932,91.22948018239394,105.73047860398783,-20.38188594555698,D,E,97.63878729945829,34.23285106401904,-41.536073934305215,-51.93353842575738,E,D,1
Female,African American,-2.7676432913190068,A,117.41568550529391,B,60.54782379335438,96.79475275765125,-26.835181620088704,-12.312871612274705,B,B,3.322417664986273,-111.21115938470535,41.83966788988815,-96.85538553666974,A,D,0
Other,Asian,79.30262584336073,C,-57.134672102752994,D,-13.410670880791445,78.40064977015312,8.763407906926261,-91.35568996567002,E,C,52.248092418871295,167.12171920468967,-57.607842804770314,-179.3347675659193,D,B,1
F,Black,-201.46986192487844,C,-123.92650591347928,D,-31.67455237613898,-113.9081624550699,50.86997426728246,-21.338519780180675,C,B,-64.73964408194882,-81.3969229114504,11.321896407198906,-157.78988286649377,B,B,1
Male,African American,39.51077565815332,A,81.67923650047668,E,43.002440169222815,-3.4267344073440764,-223.44947831619066,-227.78061542957894,E,E,-14.147378147620351,44.47178088307364,-73.74763150825359,43.968854378348155,D,A,0
F,Other,143.49566170946377,B,63.646415600692286,C,-153.14018003974067,29.35954007957121,-202.70208854658844,-28.768147758260977,C,B,15.042059587286637,32.57809721979532,135.40614151654947,-194.46886093872686,E,E,0
Other,Asian,205.64917918671117,C,19.8004221047938,B,-12.94142967962238,-23.59536668319486,-27.45909360618309,84.53277620994186,D,B,31.971010387602444,-19.028847598546708,-35.45831086516374,-131.57787495802512,A,E,1
Female,Other,165.06721296849784,B,17.034210178540913,A,98.22842905893322,-207.2566455027694,-221.86737318445765,158.7677903696333,C,A,-91.80275537707702,-25.461000722813377,14.44379892301974,-67.40870928023438,A,D,1
F,Other,-2.8612035304651022,B,158.4145070847635,D,-34.854649855738536,41.16211784981877,-74.76919928167926,-2.1796569121692166,A,A,-121.893612898723,185.67599125715344,-97.80589532724875,-95.2632821848535,A,B,1
