age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
72,-2.628131830473652,-88.14979195213259,E,D,E,B,E,-59.170087140074024,C,-43.8524495366811,C,C,C,C,-59.756762876334044,131.3730106056503,0
54,-104.58144661594801,114.1956958052787,A,E,B,D,D,185.487360538074,A,-261.0041399584108,C,E,D,A,71.81066939815936,-120.56266467268837,1
21,26.339353095663604,20.056313125698193,B,C,E,E,A,-4.826697569209118,E,128.9296279796101,D,D,B,D,66.66337109411195,22.6161454963216,0
23,5.822545611675539,-108.26208253541007,E,D,E,B,B,-50.79126955671251,A,82.82626034480099,D,B,C,B,53.37640068790128,-60.53750519138775,0
53,157.9930669228543,-97.95653807035187,D,B,B,B,E,-183.36882784845824,C,-279.0142159922619,B,C,D,D,-13.93084320554391,-57.0544668550458,1
41,-133.41022850932552,62.958058101371186,A,E,D,B,A,33.361201046160545,D,23.39292420383434,E,C,D,D,166.93788965615676,-40.640722830921504,0
49,63.08905484967037,-47.33725704820829,B,B,D,C,D,-108.01319587698161,D,94.42750392259754,D,B,C,A,158.77900663202834,167.00446790608456,0
71,69.89294157236124,192.42157667478955,D,E,E,D,B,84.33555482853822,A,318.4011917882091,A,D,E,C,69.77169765833735,-26.045044082429413,1
38,-68.09979274050818,19.752166393489,A,B,A,A,C,0.45604007421345605,B,-132.61263470763976,D,C,C,B,-1.1935983573721192,112.64391068218484,0
33,29.711756084232853,17.691232656605642,E,D,A,D,C,-104.78251181273374,D,-8.801090650996853,B,D,E,D,-8.392014621106858,-171.8255866552264,1
35,-29.03625265577648,134.71692841206294,B,C,D,C,E,-0.39014210160543644,D,71.3227551297892,C,B,B,A,108.99119936555297,-45.708703640275886,0
73,-85.45207812315478,-102.09607763976764,E,A,B,D,E,-146.16017255804474,A,105.85578898667285,E,C,A,D,-114.95545100926216,83.88772345445673,0
18,-17.0376715618225,-9.4694490994693,A,C,A,C,B,78.02143877638579,B,83.85230310689387,B,A,A,E,177.19373728858136,-18.044185736388012,0
52,54.9199277111797,7.493655965901712,C,E,D,B,B,123.41589811756586,D,53.33143850581411,D,A,E,E,-23.697601724012802,-93.86690110104152,1
74,-140.17015816028766,-196.88403369126192,C,D,C,D,A,-12.418314024190757,C,-15.960004194607555,D,D,C,C,56.37922288112974,-74.30549171215334,0
55,65.7257966549266,81.98722079059839,E,D,B,A,D,-37.99207052845383,A,9.319986127637284,D,B,A,C,-203.66700808724994,-67.28507766116462,1
72,76.80777964021932,292.3781529859301,C,E,E,E,E,-26.68034523482713,E,-101.24824284088112,E,B,B,D,101.42930305347765,10.939996563854534,0
38,-18.662731641955077,-16.65622697480619,D,D,D,B,C,-28.639538049445946,B,-74.59981263118561,E,A,B,D,69.75780165420937,-26.000895138375448,1
68,-50.26276102535825,4.273712170516115,E,D,D,E,C,35.969524924928066,D,83.77432757046387,D,C,D,A,-4.989944406149344,-137.04217122341578,0
50,118.27186298325552,-71.19080234764388,B,A,D,D,A,-76.57024772062591,D,200.0029326445251,A,E,A,A,-68.72828992100682,39.94823213993897,0
34,40.88307003374917,48.79084262148572,E,A,D,B,A,74.8991756952209,E,-207.90878483491113,C,A,B,A,-198.3360728600538,-165.3180105110215,1
46,93.16936162249571,164.14522382985496,B,D,C,A,C,132.26338985686638,C,-99.53033152274327,E,C,C,B,65.74881367866332,135.42554267654867,1
20,-44.73591108606208,7.635292578630913,C,C,A,D,D,-51.25270235930247,E,8.36540983576853,A,D,B,E,-135.45896486479714,155.10566390755403,0
65,-8.733849952258439,121.84242063046607,E,D,D,A,D,-75.56659208413467,B,29.12296418575121,B,C,E,B,-46.7753465774824,141.10746139666142,0
29,-138.03646535805026,-1.671586221890007,D,D,D,C,E,1.6007790744874288,B,-65.35880072065052,D,D,D,B,29.845847169676848,114.84363411639345,1
62,155.01510777067472,-247.41133564504102,D,A,D,D,E,-79.71524925143069,C,81.61931035348887,B,C,A,A,-17.557596092842516,-20.23199569286508,1
60,19.19808932969366,237.74350664318894,B,D,A,B,A,-32.425263997418604,A,-37.15119671684183,B,E,D,B,71.20407748371365,-23.27380094808674,1
41,-24.00881061946725,148.59417262417082,D,C,B,C,C,29.372184141705866,D,-82.02007263045384,A,C,E,A,172.74210472138802,89.05352886800787,1
71,71.67359988906983,224.23960187366805,D,A,E,A,A,-249.24279040772723,D,31.837516429496766,B,E,A,B,42.62379188948863,87.89960721738075,1
43,132.30812810712672,38.63599721281741,E,A,D,B,A,-47.82731839578408,C,-89.62855545706233,E,C,B,A,-216.87625111019116,-144.19899140392843,0
35,28.836510317822768,76.46484438292201,E,D,C,C,D,10.205890203453412,B,148.48066794424915,D,C,B,C,35.799342922747805,110.63249571450899,0
26,-35.7540942790678,-139.86970826882475,B,E,E,A,E,-72.47261866787214,D,44.00715828838867,B,A,A,B,70.91886868136889,-92.67038398861833,0
35,-96.37519268545364,66.31680043254752,E,A,B,E,C,95.88989278283712,D,48.14405751227782,C,A,D,B,-158.49794440448937,251.54890243211554,1
67,17.21321496293391,105.62382707277563,D,E,D,C,A,50.60982343117899,C,21.57501724781507,D,C,A,D,-29.150841430534015,41.907265502544455,0
76,-141.66260921897836,-63.452548644953175,E,D,D,E,A,177.27261080858509,C,-80.72109905400741,A,B,E,C,-5.5870898523691075,-43.7165644412946,1
18,182.54123807995038,-133.96817639998702,A,A,D,D,C,79.87950266410309,A,-127.50283849271835,A,D,C,E,-39.59120985589812,201.28485984057122,0
33,-183.21066488695803,23.88951815653348,B,B,B,E,E,143.72200866181834,A,24.0915347850477,E,C,A,C,-168.56149993305283,-2.0721251613991436,0
78,61.46919967196569,108.41959099917302,C,D,C,E,B,-72.08742224523738,B,189.67065706160798,C,C,C,C,-70.6373984256994,-64.67141422247771,0
64,-12.67281475084907,131.002910347963,A,E,D,A,A,19.56406191432575,C,-141.12200719236566,C,C,B,D,189.26608915945664,-188.6942159659693,1
20,69.2741304788029,-26.07928513735392,E,B,A,E,D,-31.857330089612624,D,-129.65194251990712,E,B,C,E,-103.42308649676288,190.63347587463372,0
72,-0.6222879139237737,-23.17484905255143,B,B,E,D,E,-35.33785339221247,B,11.032176950922164,C,E,C,E,-75.77614955916711,-123.77787762161263,1
66,27.280282010588568,-47.96941555592084,C,E,E,E,E,24.862720793586938,A,47.62698669286054,A,A,E,B,-39.15495175789043,52.33938904040995,1
75,23.636239297168398,36.29473808428803,A,A,C,D,E,-42.143556527131516,C,41.07525130813928,D,B,E,A,-110.051679019831,-131.87278271693694,0
51,140.38980226611304,-120.14997703585935,D,D,B,A,D,45.94971960421209,D,-131.78527606141395,E,D,E,D,-107.4140078506606,78.16703897149863,1
37,84.6059744318864,-39.599617081329164,A,B,C,B,D,-24.101882412860977,B,65.28511615588386,A,A,E,C,-63.52042365504029,-122.06440151993824,1
47,160.68752778112923,4.488552549590212,C,E,A,B,C,254.0634400108353,D,183.0750089886446,B,B,C,D,30.58539148802485,-46.55926460312739,0
55,-168.7009706015866,4.970136643845965,E,D,A,B,E,-90.15244588228362,A,-53.41830676224247,B,A,A,E,-90.26690932367387,166.06000539271935,0
18,-5.922992884026171,78.61018913330156,D,B,A,E,B,70.5041776204528,D,-132.20532337115844,C,C,E,B,-58.89191683062538,-89.24430627538452,0
60,85.03955114807076,-75.48969890004429,B,D,C,D,C,79.2464712496056,C,19.770410612005744,B,E,A,E,246.0767773992449,23.23702357884664,1
74,124.3307473186124,48.26705499607075,D,D,A,E,A,-70.36084069242796,C,-34.01703696982182,A,D,E,C,-76.94756086640055,34.6268383037452,0
34,-101.20590735196957,215.09807980748005,E,E,E,B,C,-25.674256696139363,E,61.43223259723247,B,C,B,E,42.57275527724697,126.67451346384102,1
37,-150.44710593241183,-128.88946189612653,C,A,B,C,D,-61.76026176076298,E,-29.78116909541083,D,C,A,B,-28.85695280573782,92.26836087869033,0
35,-99.28989605266185,96.90173614548608,C,A,C,D,C,120.56000900472547,B,60.508920081294235,E,A,D,E,279.71008852126096,37.8977567728746,1
28,-157.90769707253335,-179.39397088979413,C,A,B,C,A,-14.24721847477978,C,37.128370233298355,B,A,A,E,11.054822636872148,178.69508126571966,0
24,-77.35938754389254,-37.55545716271242,C,C,D,E,C,-122.26240016516587,D,-271.48385648725605,E,C,E,C,-114.54174251383652,11.154092196323031,0
36,37.86025000893736,41.83787876348497,B,A,D,E,D,58.065267528563936,A,-17.257778152320906,E,A,E,B,72.07434935920062,124.313997500167,0
42,-36.02567062537419,2.249213642717233,B,C,E,D,B,-32.65009435545196,D,-53.75752359634717,A,D,E,C,14.971499955329879,190.24551712190524,0
35,129.08133423823574,200.5492673230428,A,B,E,A,B,95.51389130489254,C,93.68012084844571,D,A,D,C,-61.573545190461346,177.04792352029966,0
58,-140.3729704285508,182.3821886369484,E,B,A,A,E,102.56436298983196,B,13.478153287504698,A,C,B,B,259.06628984290506,-44.59786192256523,1
26,-142.0495814088705,156.7469893023546,E,E,E,A,D,-7.710130097811692,C,-42.67578241690446,C,C,D,A,-15.953545072496519,-45.94555682476271,0
55,-91.61124278424646,-48.374913736630816,C,A,A,C,E,-1.361249187533597,D,57.592948849026435,D,E,C,A,68.73508128664164,2.007552772842119,1
42,59.53225116827736,8.416648709229987,B,E,B,C,C,-17.702958242627982,B,-204.82908369116385,D,B,E,E,106.023163126869,-5.601332076160053,0
71,4.254958587983179,-66.90547539407578,C,B,E,A,D,-64.10176091631602,C,-59.5040441638044,A,B,C,D,222.5528960103653,-75.43664727560576,1
59,139.05546939654596,-23.544950214383228,C,E,E,D,E,-102.80128078979386,A,-24.92703502678126,A,A,E,B,97.75450067236608,0.1673532904737892,0
25,153.65451875995473,-176.72790219797685,C,D,C,A,E,190.12706253087367,E,-88.76339548304362,C,A,C,E,109.71207544456733,32.81399364778081,0
21,-130.28573574480274,11.04174791177776,E,E,D,C,C,-73.03002806138895,A,155.38729492319874,D,B,E,B,-65.37301952849003,55.370385665049085,1
28,20.11039800062901,-26.250943633615897,C,E,D,E,D,134.21998372016856,B,145.5084036569106,D,B,C,C,-105.08736029169424,-146.28351954606978,1
43,95.2946173750669,-5.09580354978089,E,E,B,A,B,116.15933671568432,C,-116.92112103568435,B,E,D,B,-33.35901826311272,129.36448412020223,1
39,-57.9704180762773,-62.32689961110278,E,A,D,E,D,38.44070223201082,A,-3.006337576005775,D,A,A,E,-17.414297360290625,-153.32142128983156,0
19,155.0636313617204,-134.4804599452535,A,A,A,B,A,-124.43807293496454,B,-222.57830584142306,B,C,B,D,-29.03373520228061,111.8110826694325,1
39,-262.6893278834282,67.89920129637495,B,C,E,A,A,-187.25845386082395,C,-19.82686603398823,A,E,E,B,-98.80634196331503,-47.894904786844975,0
76,-13.236513490165605,18.424330700041814,E,C,C,D,A,72.3885538919035,C,62.925254063779775,B,E,A,C,-192.55289568023144,16.74979656340427,1
49,-58.65459711734356,-111.88314745413244,E,C,A,D,A,-83.02562508400885,B,-34.99815529289986,E,B,B,C,-53.80146775930882,-64.78705892622723,0
72,-120.8436680617756,-55.862907338092796,C,D,A,A,A,23.8144012214119,A,30.335485000324564,C,A,A,D,-99.13720767461344,38.75872629518476,1
58,-27.74010093219364,60.63513424028532,B,D,C,C,B,22.7013583675785,E,88.77368155306846,E,A,D,B,50.11156194138879,-8.893913117298407,1
25,88.30943533246992,-109.11849486001073,E,B,C,A,D,86.58165485142702,D,71.54453509090374,D,D,E,A,-84.95051718724294,34.665117774399626,1
39,-62.51261965409858,-137.95480331296105,E,E,A,A,E,34.59619548480465,B,-76.0026073079484,A,B,B,E,28.164392243650266,-67.57242497135374,1
47,-212.43339123076314,-138.85464834731053,C,E,A,B,E,-126.82315950674692,D,19.272870715872248,B,C,E,C,181.11389974401504,-78.48376141604045,0
28,32.587676787691734,-9.475978564862087,E,B,D,E,D,-96.36015783803788,B,229.90171396898248,A,A,D,B,-115.78180001791179,158.92939049979978,0
57,-74.88063190591885,137.19697124055142,B,E,A,E,C,-87.12423246135799,E,-59.61845349719117,A,A,E,E,-20.892502700907972,43.956025910668664,1
73,-38.95227854366567,198.55840050815365,E,D,D,D,A,-93.21082478360466,A,-102.37645533639983,E,B,E,C,11.168393434177162,2.73580537981508,0
65,-45.30216720375796,-24.659370766482372,D,D,C,A,E,59.697176383761544,E,-79.45600287326839,C,A,D,D,-153.6337901241296,-9.669848626230051,1
43,55.081805233243706,-12.239485087247088,C,D,B,E,D,-235.16544140887788,B,25.042086104384737,E,E,D,D,84.23214840313595,114.24480097584319,0
60,20.651425114980434,-51.38280891007136,B,E,D,C,E,173.8837509605862,A,-80.47218774126037,D,A,C,E,66.04595266655288,-178.01607529150556,0
67,5.490587841363532,-95.99518149116415,D,A,D,E,D,-119.08589818059635,B,111.99620523149846,C,A,D,D,20.439701447458567,-114.381881066203,0
50,7.336361493655658,28.75893863445035,C,A,A,A,C,-28.223028904504428,C,85.69580798951984,D,A,D,E,55.26244341981914,116.8853862202419,0
24,-13.098569957806694,-45.15023066970496,E,C,E,C,B,68.33156786742444,B,-57.662628291529415,E,A,E,D,58.7540232054736,104.22465099627998,0
43,-17.768498345555408,123.4412222531996,D,E,C,C,A,-55.76118476722729,B,48.13590138479235,E,A,B,C,3.6611791588946465,-54.84527375730437,1
77,133.71154242242335,-32.819486323991015,E,E,B,C,A,-40.44269386149466,E,60.91111445704275,E,B,B,E,60.78116711153052,29.27367699697252,0
41,-70.87525997805614,161.5637254645645,A,B,B,E,A,114.72152039716785,E,-21.638181421352492,A,E,B,A,115.56172267359872,24.44635309618182,0
25,49.63530672671834,-35.32727764058721,B,B,A,A,E,-76.29651689886543,E,-54.31204166069163,C,D,A,C,-65.16728672369354,142.30697387460674,1
58,-18.6864625166949,149.94771588911468,B,C,E,D,A,-152.9959806510498,B,-36.42185918442828,C,D,D,A,106.69903728825676,45.10946315858437,0
22,43.35911973867941,-95.25314348680786,E,A,C,A,C,336.85619085688705,B,-6.1339229347714825,D,D,E,D,-74.287915158388,152.44843181824038,1
36,-119.75636749848626,37.54887759509661,E,C,D,E,B,-145.71664045130444,A,28.594252868148544,B,C,C,E,86.99111542195487,-150.89339500569244,0
19,27.540340744670218,12.638004310955742,E,E,B,B,B,7.643214934173165,A,-31.250205622030542,E,B,B,A,55.62409289667221,11.58581488017132,0
77,-31.848890736006226,143.71316333019908,D,E,B,B,C,-78.36945310741696,C,0.15951018733572744,C,A,D,A,63.6720279001488,-11.001285943928185,0
44,-61.88813488650121,-13.782847463187572,E,C,C,B,E,-192.01058537265473,E,-40.47518065666567,A,D,D,C,152.97552130191957,-37.65843635472934,0
47,-96.86370660043207,124.94354880834831,E,D,E,A,D,43.00341957873443,E,-27.069787085742707,E,B,C,E,129.64070091502765,10.312406742343088,0
76,46.646889066875744,25.638080738454068,B,E,A,E,D,-88.24817371821439,A,-63.62763211863152,D,D,D,D,-3.0867659316380616,-53.5185748325723,0
37,226.83977737052365,-75.64123006888728,C,E,A,C,E,12.374497846030032,A,48.73144016284476,E,C,A,B,-71.2626551209986,1.79583857633474,1
77,71.88314812388194,-87.35924741636376,D,A,C,B,D,-51.302521461978486,B,-94.8939928790036,B,E,D,C,59.47614878146125,-19.55408837462741,0
55,-319.6549883047539,5.663574100267356,B,E,D,B,B,18.057663907581983,C,-225.3635408001756,E,E,B,D,73.87053642842953,70.0976673619685,1
61,107.71066636801882,78.1235053693069,B,D,A,B,E,32.32280775668151,C,40.98784965241758,C,D,E,D,-244.57825116706852,-56.20391509513664,0
28,74.9220428731423,-167.64860312358886,D,B,C,D,A,54.23677371608828,C,51.245701435939104,D,E,E,C,33.123127571647544,-36.77156064895474,0
45,-57.425826872199835,36.43187842549643,D,A,E,C,B,-18.32439598556974,D,148.26257900498112,C,A,E,B,7.121849524875038,110.73542921759633,0
45,-65.03050048742038,116.92413185863121,D,A,D,E,D,-8.630336764865433,E,-22.743514265526812,B,B,A,D,7.469345414289612,-12.560345692205551,0
49,-7.608842182385186,-98.20540509051959,D,B,E,D,D,-200.65876985605234,D,-14.107496277931869,D,C,B,E,5.508138596152301,107.95310053016524,1
20,-104.96614387739893,-116.59681775617543,E,C,E,D,B,-71.07245573199488,A,-34.8396563729346,D,E,B,A,-82.88815395301128,38.56826124754434,1
71,96.42962269289413,-98.0373601226107,B,B,C,C,E,-89.47833219589309,E,-7.127899840388481,C,E,C,D,-80.16754240551354,-7.274435066986756,0
74,83.49448198115914,117.49097571419338,A,B,E,B,A,-32.87326947300838,B,-64.550722078354,A,B,D,A,94.74576956549589,-37.05700642013138,0
39,54.82071169212494,-52.448884879200364,C,B,A,D,D,-189.18741764478284,E,-87.58019882567012,D,C,B,E,43.33142449168986,-68.91834277979999,1
32,191.6617248245794,143.3154636100205,C,E,E,C,E,-11.377756111510816,A,113.73348812154687,A,A,A,B,-68.90299811764591,-69.69542504154404,0
52,63.6127198906626,15.568239484810992,E,D,C,D,B,196.6111463692821,B,86.76729446742566,E,B,C,D,57.69095369035389,107.41957640574415,1
73,-150.5227163930739,-8.999805356694097,E,E,A,D,D,272.3162011604866,B,9.300304502884932,A,A,B,C,-184.30426563293182,108.85738530735334,1
43,122.86621684567318,53.51690518888347,B,C,C,E,C,7.596350799874904,E,96.18392995790063,A,C,A,D,-71.97361145370863,67.97105728012454,0
24,165.68186194469783,119.13625785226041,E,D,A,E,E,-128.09507073209977,B,113.49793877523568,A,C,E,C,-1.4806369457089539,80.8917590390268,1
51,27.43354113851222,-86.61809360670163,A,C,E,E,D,-193.35480986773462,B,-126.14547202648572,B,A,E,D,22.7055372039763,62.98947679236453,0
21,-24.542718962162763,-177.084218689796,E,C,D,C,D,23.163593869845748,E,155.77521340600097,E,A,D,D,136.43941388638189,72.05000532793765,0
68,-59.673692287190406,143.4908334481149,C,B,D,A,A,13.531772413728152,D,1.2387857318018405,B,B,A,A,-72.21040397625566,149.6874565800504,0
32,-22.279880357662517,78.97628651404625,B,A,E,A,A,63.77698074863785,A,21.68692812160195,C,A,A,D,-55.72577721719356,151.07487962911316,1
19,56.33727348175243,78.11889169866369,A,E,C,A,D,-2.5023909113518905,D,-6.8311041584620105,D,A,B,D,44.052726076312304,61.072404233998846,0
18,110.9037151668285,23.14647638255289,A,C,D,D,A,-56.17145254999883,D,-59.884227642888064,C,E,C,A,3.8747305826454967,-92.81130019352743,0
71,-79.2081098218596,-47.270242427515456,A,B,E,B,D,-90.16935027338764,D,83.87259891966599,B,D,A,A,-186.50386129438544,120.47147980115068,1
18,-138.95469851493533,123.62657334578606,E,A,C,E,E,151.2219027996686,C,-129.88928222557854,A,B,B,C,-103.95915829264268,-146.0650659559126,1
56,37.29517573087433,30.178804789889472,B,A,B,B,B,-25.124635297732635,A,82.68559432490626,B,D,A,C,-39.27097970066748,-87.60998376482965,0
43,-84.51062734037454,106.71156534976538,D,A,B,C,E,-33.88400433210932,B,-22.638460608507213,C,B,C,A,16.468695146861002,-24.43373257622899,1
47,-94.48301340841621,112.6754340022665,A,D,C,A,D,-80.52289324673171,D,97.76801459953344,E,A,B,D,-116.7337840774623,108.80281999967059,1
59,59.05919783894329,-103.80484808846305,B,D,D,C,E,62.34518380218781,B,-93.27025627270848,A,C,D,A,68.56545349472604,-26.79318916107442,0
37,-145.68594156337434,-64.89158415054938,E,A,B,C,D,191.16876096355392,B,121.01382585886196,B,C,C,A,20.892163125371095,148.13079086046167,1
18,-109.19751050820781,79.12575672488357,D,C,C,E,A,-136.5635100952213,C,106.49115144359594,A,A,C,D,-27.391015567929927,139.0880236971216,0
33,97.41048482645,73.601195646416,A,D,E,C,A,-11.088645476869917,C,-91.7274587050949,B,B,C,A,-37.190879556392275,-134.8223386811008,1
61,95.46815683010098,-83.38401650886503,B,E,E,A,A,46.84502416871026,A,39.44698339021452,B,A,E,A,-134.00791465946565,28.735208209100843,1
52,71.34690717292958,36.357610873074556,D,C,C,D,A,11.623407141206421,D,-34.996176348589856,A,D,E,C,-6.969387840619526,53.61255945568815,0
66,95.30817352760502,89.49801963977396,D,A,C,B,D,167.74391230653765,B,107.10557635723674,A,D,A,E,-103.06901807994085,46.89521103664895,0
46,125.43283750856622,36.72885365289754,B,C,C,C,D,188.53052791904997,D,71.41791191648083,E,A,B,A,-8.340953542673333,83.1024463168352,1
37,253.87898777901472,-14.565410613368645,D,E,D,A,D,173.38527516489734,D,130.12052860637672,B,D,C,C,39.10640207256624,31.82891388354998,1
70,-201.43862146125096,98.49136815907987,E,E,D,B,A,-18.776877461168738,A,-69.04135696876865,C,A,C,C,-15.970503792809474,29.492739563962182,1
42,212.74624325222672,-25.942307914436668,D,C,D,B,E,203.00255499446814,E,41.07451013869267,C,D,C,B,88.42488092977152,43.909057497244795,0
56,148.79091836822957,69.99357107427586,A,B,E,B,A,-79.2449289292368,D,-134.19061473439123,B,C,A,C,108.40976618502603,-68.40663952543697,0
30,14.586360117199135,-28.33091068666711,A,A,E,A,C,-123.19831426167056,B,132.17012297197414,B,D,A,A,-109.88083248060893,-34.72871816201096,0
32,-240.0161883344844,-20.823923107961875,D,C,C,D,E,-137.0175341083851,B,11.61122513881836,A,B,C,B,222.4813745519416,73.33751901065071,0
