ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Black,-90.76297621896943,E,B,B,-8.735225591521512,-2.9278056646811024,A,18.364604635489997,E,6.626941409924332,-49.22434179245615,1
Hispanic,141.05480116732758,B,C,C,115.41543867963402,-26.92226035349113,E,60.40314440511548,D,-187.1019595646046,-197.4692982320515,1
Asian,130.54247180295246,E,A,E,122.909460544354,-20.73637604174451,B,10.892992668134042,A,-186.6192955698856,-101.44629901249198,1
White,54.387261430856505,E,E,A,75.06777682053311,59.19719531960168,A,21.188190094036724,E,87.5686037072532,214.94019348664173,1
African American,153.08013064812465,C,D,A,-6.112904378643666,-31.18194431010795,C,-183.15173260568093,E,-50.447781500761835,62.08872366432612,1
Other,-21.79895359389965,C,A,A,14.177004905479723,124.6982008439688,A,-33.49702219557171,A,-31.16109003823792,-122.1388757584251,0
Black,-47.809877890933784,A,C,A,-81.1157196189241,-56.900742843484096,C,90.95929659371838,C,-111.95633443584879,-181.8820716388722,1
Hispanic,-147.92515657459364,E,B,D,-205.26028236565884,-71.23001946646147,D,17.426662086827616,C,71.8767305865416,107.8782318381628,0
White,-216.52583876344846,E,C,C,-165.62403237952537,-114.3041270767717,A,-4.850953450103269,A,-21.574470692427905,-14.974719643569362,0
Asian,-6.869872507734323,D,E,E,-80.89025503206459,-81.8356349079314,A,-2.0284560555020397,C,14.301219472780419,-35.15853933615976,0
Asian,163.48374556297586,D,D,C,-0.014738283350903438,166.83948240366632,B,71.5700509201374,E,-1.757452349476602,-121.22408778812748,0
Other,-128.5995722940591,B,C,E,51.2727046110414,98.6132225238287,A,-74.40681993494515,B,-40.8607751598305,-23.461217626282508,1
Hispanic,-35.22345277634968,C,C,E,-150.34577544994016,53.916798368121434,B,-133.51916553502298,C,41.29715991896874,-47.15023762496692,0
White,-47.78729208953763,D,E,C,-37.54943171702389,-65.0326101898554,E,-32.3230093888274,D,-83.23405677265362,44.04345798667735,1
Hispanic,-56.0632477714321,B,E,B,-12.22998680312672,33.97560335872144,B,73.97887226040095,A,-79.86886946749617,-29.35993367598374,1
Asian,39.31511186831174,C,A,A,145.21991091580944,-105.72649208034355,C,23.64126250042041,D,96.04072774099215,38.0337068392436,0
Asian,20.85320069245821,C,A,D,165.4271682738186,-70.88115528410125,A,66.99199838840373,A,13.463594522160365,-64.59381639630493,1
Hispanic,38.132335586442764,E,A,B,-70.92382412978236,-51.6716261383527,A,-119.6962530529138,E,-91.6763329229192,146.40805221156322,0
Other,180.46912370397962,A,C,A,-30.584263238919224,-10.648705226740928,D,-156.07695182685333,B,-122.40662044072232,154.3870200330205,1
White,62.292405823660516,C,C,C,-141.45826946683832,-10.815069157346334,B,71.47148343822644,A,-57.071701992332116,-178.39348742888376,1
Other,33.19132542922574,D,D,D,-168.44393887354144,56.108914458197376,E,-12.736704423853354,A,99.58155897097053,-151.9101525204764,0
Other,70.01966597267297,E,B,E,-84.54862107169131,-33.20556212706427,B,-27.389843331602755,C,199.36183393134462,64.30630316026262,0
White,-7.924921728627643,B,B,D,-13.191896839797899,-56.79311931883413,B,-57.07887463746329,A,72.31779731117761,-64.24928985623036,1
Asian,12.55375929763351,E,C,C,-80.2817788445419,-28.685192652756292,A,-16.273495396989222,D,-108.12911177578152,-57.45423066627679,1
Other,101.45797681121287,C,C,C,6.243954578586142,-57.662258542867825,B,-82.31177215043965,A,-77.93142396386298,-58.33814368103094,1
White,-149.1300637824429,A,A,B,22.648903600653245,-144.285766690868,E,112.47336519931052,C,-10.775364245837524,32.28745753607747,0
African American,-22.06762619796596,D,B,A,-116.08527112678308,78.81183914730262,B,-5.726384632958218,E,-75.86880985275073,-46.23259926716417,0
White,56.56932904061516,B,D,D,106.63587754889951,200.971781954209,A,-100.70890919543022,D,-86.97383634730349,-71.4256216107956,1
Other,9.937400499146607,C,B,C,132.67761363729556,-88.79015409809665,D,-35.07585436597182,B,-20.948133405583462,143.40270537049278,1
Other,-150.5275492870623,B,B,C,34.58712875082658,-28.570192802156186,C,110.29251179962574,C,7.526316169155345,71.42803256939673,0
Hispanic,-67.14717722182411,A,E,A,75.56209298441149,-167.1162162571386,D,-41.01326981049126,E,9.052310867393679,-84.00986844407038,0
African American,-28.395575227198567,E,A,E,46.19577334827047,99.79199169731392,A,196.13785857206943,B,109.09108043231785,-166.0957621404467,0
White,-64.95224081997176,B,C,E,182.58880335584942,-23.107869492993206,A,-80.26713944893102,A,177.38147287239264,-102.32249534444402,1
Asian,-51.53322718219319,C,D,D,-51.38331400710621,-24.486863708417445,B,-206.3826580317496,A,-183.82360260220412,165.57140979577412,0
White,-169.11268173361373,D,D,E,38.04154448309664,117.41306449046189,D,-12.110230953934899,A,12.978041508425992,36.99956928794015,0
Hispanic,127.90110105067805,B,D,B,86.99283792277106,-40.4585742353269,A,22.83955434392869,E,-167.26183059431895,-81.99975802602731,0
Other,-103.4814383536455,C,D,D,-83.44019861370042,-13.32695505715796,E,-51.26678637918579,B,-84.07356727137115,-35.65940597249189,0
Other,17.095323060805466,B,E,E,147.57120140781566,-117.41215695684961,B,213.69250897023355,A,-87.43663689233348,81.04744670124356,1
African American,73.98871400142683,B,C,E,23.42169070152561,-79.4473912710017,B,196.47679695876482,E,135.8221550938884,5.6494744864553414,1
Asian,33.58346635026599,E,B,C,165.91959781884987,82.9391086354634,C,122.82612665662911,B,-151.89902254820612,106.71221151426013,0
Other,96.37786331911232,E,B,A,69.02264430777436,46.61742547111794,A,99.62788092283238,A,-36.187140048869644,86.87726575401754,1
African American,152.6159354774889,E,C,E,-85.63076971598048,-335.64338798920113,E,-15.025072182847548,E,113.6910257839858,4.110549931049439,1
Asian,-30.910808753034175,B,E,C,-118.58301270850235,-175.06791224341939,A,-135.16490014727168,B,184.1016471503714,8.897956371430922,0
Black,-123.67721726499173,D,C,B,35.135465708217275,-62.516440450099765,D,-23.690212263844337,B,19.103864222788534,21.30905919819472,0
Other,3.968303983005829,A,E,B,64.63180207436004,43.95682828627786,D,84.133402185769,D,-106.74000234045862,26.40063505936367,0
Asian,-158.11432179273598,C,A,E,-90.48896892436642,99.06251194709412,D,-39.417716143192635,E,74.28059346600315,126.20792376073324,0
Hispanic,14.82296391139091,A,C,C,111.27371708781477,-60.69064835704449,C,-11.421012760817703,E,-39.79713265065335,-167.57953115503065,1
Black,-101.58087989186677,D,A,E,-8.021143356036394,-20.499871486500556,B,-81.50674285862706,D,-46.796838027953264,44.166649773130686,0
African American,-166.80415000293178,E,A,A,143.0368016431147,128.9995668469706,B,-55.96985875168126,E,-5.3171291857454515,31.590108379625597,1
Asian,-11.245952999507326,E,E,B,79.90477430731853,-15.573327602225659,B,67.63082690595854,D,82.14066793700037,-195.22362540423305,0
Other,-29.20158086666388,B,D,D,45.5704997347705,19.571517864494968,C,-89.25461918344067,A,61.493430389793716,227.9797018733492,0
Asian,31.00162915228662,C,E,A,44.28918618570135,62.54297534307559,C,-24.296658043109037,E,-109.71453877552895,14.419184359911426,0
Asian,60.52960276665441,E,D,A,-45.34501855460492,-41.34262438927564,E,149.5640578994216,B,51.50287103839035,-42.825259565046046,0
Asian,90.12436526475935,E,B,D,-36.50501733079547,81.88173309150028,C,-138.20878151191286,C,42.0624630439912,29.32344473657169,1
African American,133.83440061377257,E,D,C,14.257188269028328,46.90446549979663,D,-50.0113592309897,D,106.81835489771127,-60.66245497336,0
Asian,-31.901533807778254,B,D,C,22.67156030681402,122.94263373423962,E,-132.10539665644572,E,110.38376256180801,34.507660976654684,0
Black,-71.01728852324094,C,A,D,-100.29085952078528,-260.54959730586205,E,21.312616436680884,D,-117.52764549660415,87.95250729866638,1
Black,-4.5308314455156165,E,E,C,34.07445796492104,66.6758740541065,E,21.625048813471064,D,-20.37401396238391,59.39421856132328,1
Hispanic,17.355460943742848,B,E,C,-201.02865322008495,157.2520326436556,E,-59.45408489533951,B,-16.424933414878666,-235.2215240443868,0
Other,105.75586732701699,D,D,E,-94.28777719544341,30.61113928837597,D,-57.55694630515915,C,17.581563986182687,-50.49160489292904,0
Hispanic,-103.84883956844307,C,A,A,-21.59461509145707,-230.24294827953588,C,61.99473719919908,C,305.6989420082622,21.304590522802485,0
White,-138.60736633254044,D,E,E,21.49892448271859,-109.65517499929894,C,25.328875128083883,E,-63.89895116222445,9.139339885120105,1
Other,-135.27400697530538,E,A,B,-100.32104145451464,-73.63598054419386,C,84.30328133420174,D,95.36067878636761,-30.316405735983697,0
Asian,-92.87580011348142,C,C,D,74.48975104934367,7.254505357591133,C,53.427324913459614,E,36.12992569234726,-0.10447327015945052,1
Other,-30.96888076573255,A,E,E,104.69350811588873,-251.87411914161171,D,-169.26853734458086,B,-50.446203235795906,26.34063943236561,0
Asian,191.04172307815733,D,D,B,82.26642955316234,-52.70112097496615,A,-110.19384311161585,A,-84.470915954423,-115.42349642499057,1
White,36.97842993231179,C,B,D,184.70897090321196,77.11024861943623,A,-141.3624047301424,E,156.84284934798092,-36.86296167597793,0
Hispanic,-152.56791425642854,B,E,D,-94.89213562918741,-35.38162977228119,B,54.92556993434315,E,21.06895616320537,-71.6880556375494,1
Hispanic,129.4887308239641,B,E,A,-94.65824097398729,-47.152123233554306,D,58.517030814690585,C,86.35971187425427,109.30498189626665,0
Other,29.47431479930927,E,C,B,19.184236917039335,-63.869182651373315,E,49.57385299469826,C,3.032928199649943,117.84585196222517,1
Black,210.56410616811894,A,C,B,49.44790726345679,-124.95716923204566,C,-32.52123901322039,A,-173.10898890966843,54.41518224519404,0
Other,61.59141524247308,D,B,B,7.329131582724976,-14.142258406540934,E,-27.5179484544918,D,8.704431171052915,44.331299464352334,1
White,-214.05775961383537,C,D,E,27.642570319720377,106.19627041268056,D,-44.205725852559596,E,-40.900384602480585,169.77271147957035,0
Hispanic,-187.42920331940067,E,C,B,61.10910218009409,39.813916170378015,E,-144.8719162842846,B,137.28689294869443,-83.40533844384456,1
Black,-31.021947831943507,A,B,A,80.59347332441848,-13.709930957379271,C,116.93283555743956,C,26.540872723265007,111.63965693910572,1
White,-57.25709266912927,E,A,C,-188.7212616725351,-163.24076957307923,D,-154.54477347596608,E,100.16731690460277,45.145925073155404,1
Hispanic,-110.76995179852504,B,A,B,-62.932170407155176,-99.25128274739639,A,-18.702730609689578,C,-9.165824779288442,-85.82081653522803,0
African American,26.41262037618663,E,D,E,57.502705836443965,-266.96139495425234,C,-5.127087409945464,E,60.85252503422942,-143.0631619694652,0
Asian,-76.75429284899651,B,B,A,-73.03734950889914,-15.057721766095108,D,-55.7092060115079,A,-131.49061537367461,25.594660884430542,1
Other,63.934260791399986,E,A,D,92.17602681823794,-114.88099386035795,A,128.53679553609817,B,43.790792441342,-110.59207822525153,0
African American,-78.21181224536208,B,A,E,48.40771047209231,-39.262745159087146,D,17.722257130980587,B,-29.056285653984098,-65.77472031960679,1
White,-57.91645341377555,A,C,A,-26.78379906684062,41.112016745665024,D,148.30867951766882,B,-132.09572857691134,44.370651618408885,1
Other,-11.890244104270083,E,B,C,70.96721490304938,46.906537153572714,C,-12.45947043955883,B,23.574904250984723,85.628617066471,1
Asian,43.39714950751918,C,B,A,-159.8510139356541,50.91184377380552,B,-191.77645158742632,E,-31.73472582028279,-103.80760039426143,0
Black,-24.489734840177164,A,C,A,-33.43932673052124,-141.86880475158114,E,-0.7198892022124277,B,-4.573285556846271,51.2607855385431,0
Asian,-152.47769830813633,C,B,D,-29.204489264409535,-110.64441365464424,E,-208.16357173183388,D,118.65102916612685,-28.61493575991913,0
African American,116.47374855039361,C,B,D,-86.12295951388053,30.126514007162875,C,48.02850386696254,D,-48.49265194549531,260.8287970672784,1
White,-32.82028359864137,B,E,B,-255.84565281052028,-143.5566865030281,B,75.01682905747316,E,102.71374449372914,-39.03097309226939,0
White,63.01175207878619,B,D,E,35.6502763585629,121.0984076762013,A,34.43380959445991,E,-29.748006309396057,259.8976159353708,1
White,115.82336704315101,E,E,E,-107.33060424090289,-17.966907085860882,D,-106.90540657153187,D,-11.921945560711187,98.55882496593911,0
Black,35.30876202420025,C,B,A,-19.20886479871774,27.537014254115455,E,41.178413883587,D,149.27707058383987,-74.03849743316532,1
Black,-140.15847438067777,B,D,A,50.43474155466819,37.298927755279216,B,82.59233746200867,A,35.05226287741357,-29.812561690524575,0
Black,-11.457698860686047,A,C,E,11.12725280231851,43.118326432610324,E,174.8230456638152,D,-42.797482343280876,-80.02314479769983,0
Asian,-93.0084403077879,A,A,D,97.76039462823233,-6.073314681698552,A,-94.78720349195822,E,43.25883398021002,-110.58475414074354,1
Black,-24.139737093086907,E,E,D,179.0444786466445,-12.812560912955002,D,66.01918334945677,E,0.5335622103300942,-68.22086748889306,0
Other,-57.66174490122265,E,E,E,-94.91941335075637,54.07102101794117,D,-177.17460688167662,D,116.02789025930822,-113.28011426886076,0
Black,154.4248503159296,D,D,B,54.629540998083314,59.594433565936264,B,-69.62320915611117,C,143.57335558679628,-93.74535564602327,0
Hispanic,174.03402501581027,B,A,E,0.5371639652739627,81.8145216216169,A,-128.5795479704926,E,-60.56600045313271,90.50581174900121,0
Asian,98.8616937719798,B,D,A,-20.20259509364077,12.168670662396927,A,1.4473852345580762,E,-168.87164446589753,-52.48026071292793,1
African American,-10.811563758371873,D,A,E,-11.826445601503796,75.6095142804844,B,-170.4542298467971,A,7.3287830324247345,-12.698595953533982,1
Other,-65.61897678788489,A,E,B,-2.1613199643642282,-169.16401382394315,B,240.07726162904106,C,-51.19549186736913,-162.0062321849863,1
Black,126.14507952325549,C,C,B,-110.70037938472963,-6.333594116657718,B,26.879133329482652,B,117.15305019669799,27.962681353797237,0
Asian,-34.715033750547434,A,E,D,141.50134810549457,86.55688388687712,D,154.79868773045126,C,119.61259209813679,19.5613605847716,0
White,138.45290963451984,D,E,B,36.69931126800392,-229.9867136336597,A,-45.69819351646653,E,-111.5460094457951,57.212279894949894,1
White,-9.80090037089475,A,E,B,-21.70321145456192,-18.148620144928916,E,128.93714831394445,D,-104.29825785563678,-110.18664043593319,0
Asian,39.2059650398325,E,A,B,-235.76351152611355,-79.1965811685749,C,137.2107459633259,E,-51.24882863243096,133.2632702972423,0
Hispanic,-59.38421300050859,E,C,B,-162.44708774668055,28.076320561344936,A,55.27828706322545,A,174.78375534613141,-47.67575432815937,0
Other,-156.40645012727708,B,D,D,-1.9079806911037727,-2.2093227237308497,B,-133.64836061688416,B,54.24671836525958,-12.92309178837262,0
African American,-19.45754785212198,D,B,E,-98.3215812247245,3.7509238462058274,B,121.61750735530403,E,39.76094564556192,96.17328117432413,1
African American,-22.68355426461409,E,B,A,68.01177383797062,-3.450426119944333,B,50.92152554177139,E,-66.01473520796353,-129.05451513586604,0
Hispanic,-162.51514233873579,E,E,B,-151.091019861147,100.93314160802622,E,23.877016314788673,E,-70.6153676970855,-228.40711969231316,0
African American,64.1201729113785,A,D,B,55.6473056263498,-56.1093393667906,B,-5.883855846591867,C,-143.07966132638913,20.46713952425831,0
Hispanic,-78.29959307215854,A,C,A,54.97237059610443,6.309530362034847,D,66.50687570876661,C,96.03852065120051,115.40047187934906,0
Other,4.193692913747241,A,E,B,-41.251489092438,-65.90861048755345,B,19.36043896678218,B,104.65459504289858,-46.34553942510458,1
Other,-22.315982252590505,B,D,B,68.7819410659007,-63.23019573013795,B,128.00009859329563,A,-23.749763061860794,128.3941953299837,1
Hispanic,-16.84892218528872,D,E,D,-13.050204286702597,-18.142670047250448,C,-94.1261737402917,D,-33.60603985751009,-6.6190244200227175,1
White,-72.79972943502699,D,A,C,-95.29215702889935,181.20789378987763,E,-58.29062487982408,C,-124.98963577803725,2.6735677193833753,1
Other,-182.45578549992678,A,C,D,141.9403226559065,90.762621278874,C,-100.32216133301554,C,-58.78195214317835,351.7958708918372,1
Other,-22.158464463850265,C,D,C,139.45456220605797,17.216639319000087,C,-38.02879364287716,D,142.5569931201091,-81.33951360192701,1
Asian,27.423961970006427,A,C,B,-69.77920583582113,42.979025411533215,C,-115.3482001293468,B,-119.33700526894636,50.23193747603624,0
White,48.49276978335328,C,B,D,106.4265747254947,-78.13875594948338,D,-67.0009337449607,A,-126.19301513656178,-123.27925812815207,1
African American,59.88814546031415,B,D,C,-9.562584904303046,-6.476325318964774,D,-63.440395576465704,A,49.318118608666964,22.994182470937396,0
Asian,-27.166568610998905,B,E,A,92.59427688581702,-3.6303766198846392,D,-28.622090083193207,C,-53.18859310697861,-155.6940172045117,0
African American,-160.2236848351256,D,E,C,-148.13131909801936,31.861645827666397,D,7.2481483636814374,C,19.916742842288986,75.72982084997837,1
Asian,-12.975127674197493,E,A,B,-179.33635862858978,-169.71869230881921,D,119.0288770111072,A,-11.867494792854234,29.581518151643238,0
Asian,99.05976001746578,B,A,C,-14.16215856510393,10.657808731135168,A,18.751551703886076,A,30.177733580746136,-4.847932849571307,1
Hispanic,-175.7462863320903,D,E,A,-1.5885045783715377,124.53051594375881,C,-98.06402194844075,C,-74.25370971914685,56.054042397482654,0
White,-75.6357113917247,C,E,B,-104.12286250067481,-98.97598440686241,C,-83.93249770637254,D,214.85311989414546,115.48596481237519,0
