Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Other,B,E,-121.0344052504786,C,49.187238682102056,E,C,1
US,D,E,-53.01705069541811,A,-75.71120631189847,B,B,1
Other,B,A,-8.840580065462657,B,9.258075494372378,C,B,0
Mexico,E,D,-1.8703970347846284,E,-37.3062604355435,E,D,0
Brazil,C,D,215.70019179015395,E,48.71437612760317,E,B,0
India,C,B,-189.23684395914748,C,-67.8722318794546,A,C,1
China,C,C,30.293246461096174,A,-88.10792885941258,E,A,0
India,E,A,45.673515594794765,D,-61.71764375511823,B,C,1
India,B,C,25.53385734923632,E,57.22716814815676,B,B,0
US,D,C,249.51562307579803,C,78.74334168982088,C,B,0
US,B,E,-23.750188869873547,D,-15.61672028934672,E,C,0
Other,D,C,53.85058473853296,C,91.20630584019548,E,B,1
Brazil,D,C,-56.17395326049335,B,103.20409122470518,E,A,1
China,A,C,147.60016393104067,A,-14.202395776460566,C,B,0
Germany,C,A,96.85635810087079,D,-155.2851611804394,E,D,0
US,A,C,-56.50411206972071,B,-86.47468154789293,D,E,0
US,A,A,-74.64184073260108,E,-122.33453343235581,C,D,1
Brazil,A,D,84.37441468297688,B,237.7547719549914,E,A,0
US,B,D,66.42017856307132,A,-229.5728456835587,E,E,0
Germany,C,B,90.92874115617052,D,36.841121006785826,A,E,0
India,E,D,65.09450036375178,B,-120.19517364458223,C,C,0
India,B,A,122.47460625818418,B,61.24990376050899,C,B,0
US,E,C,-138.19004246195934,C,-125.756601575497,A,D,0
Germany,B,B,-89.92872900886438,D,-59.979717445303336,E,B,0
Mexico,B,C,18.67323849961564,E,-60.48616027902264,E,C,1
UK,B,E,-139.47310560527742,D,182.7773995438673,C,D,1
Germany,D,E,-199.51506654861072,B,-91.79239650057181,D,C,1
Brazil,E,D,74.3143922658279,B,7.525478455811988,D,A,0
India,E,A,2.3978422154559027,E,-91.19024284963984,B,D,0
US,A,D,-45.03796887015641,B,177.64543624490364,E,A,0
Germany,D,E,-195.77923152828262,C,-9.408710279942243,D,A,0
UK,C,D,45.129931866186716,A,-44.15490742804119,A,D,1
UK,B,E,-55.320942539371686,A,10.435606554714477,E,D,1
Other,A,E,-90.14028469785174,C,-137.73374140258304,C,A,1
US,E,A,72.23668980548304,C,25.96270886781049,A,D,0
China,B,A,-54.279797064068156,B,-36.67572862128925,B,C,0
Mexico,A,D,-73.55175018940992,A,-98.85769877459607,E,D,0
UK,B,A,33.621265309229024,E,-61.362539802108905,E,A,0
Mexico,C,B,101.56895729991918,C,-98.22920363266294,D,E,0
Mexico,D,B,91.36970877103,D,15.309715922509412,B,B,1
India,D,D,121.21534252406407,B,-95.34090321704865,D,A,0
Germany,A,C,0.1402900915623645,C,-86.6198994063225,C,D,0
US,B,E,37.37913144639376,C,161.13126442723947,A,E,0
India,B,B,-114.33052470761523,D,-13.635074077607065,B,A,0
Brazil,E,A,117.48003718320963,D,143.26226655204738,C,E,0
India,B,A,-74.2078832319182,B,-62.484474792304965,C,C,1
China,D,B,195.09873905393025,B,-122.5023630007228,E,B,1
Germany,E,A,-186.270091271545,C,-26.018276240518478,A,E,1
India,E,D,34.58107453004547,D,16.468573338227856,E,E,1
India,E,B,-40.59829797114236,D,-34.455035632672015,C,B,1
UK,D,B,-47.890095514072996,C,27.089482705482865,A,D,0
Brazil,B,C,5.106670296253791,B,-97.33381792829705,A,D,0
India,E,D,-32.53070347757708,D,52.2467409162629,A,D,1
Germany,A,E,74.14238524165722,B,38.452516644721385,D,E,0
US,B,B,-115.63583077200606,E,-35.29403725438169,B,A,0
Brazil,D,C,-108.2003836539964,E,-111.22746660870912,A,E,1
Other,B,E,-185.18696243471177,D,-115.28663739567757,A,C,1
Mexico,A,B,-158.37235708845984,D,-66.65588274299493,B,A,1
China,A,A,59.95265401439045,D,-11.616904487185172,A,C,0
Germany,D,B,49.08953830782096,D,-78.29011476297019,B,C,1
Germany,B,E,15.852249443603842,C,72.32060448180981,E,E,1
UK,E,D,122.30822470767961,D,103.5612994577574,B,C,1
Brazil,C,C,124.14655614556955,D,-71.51058384627973,E,B,1
US,E,B,3.098192696670557,D,40.47682149143997,B,A,0
Mexico,E,D,85.35346172418926,D,-67.72318609195065,A,A,0
China,C,C,-55.43941538857996,B,-141.7545908920933,A,D,0
Mexico,E,D,-178.41757028223208,B,-81.71577260667023,D,A,0
Mexico,C,D,-41.16539266097578,C,-29.098287087754553,A,E,0
US,A,E,-26.869086996561236,D,93.29397432867567,D,A,0
China,D,B,59.31796773500883,A,27.197228101619054,A,D,1
UK,B,B,-70.91726148626041,D,9.4758456429617,E,D,0
UK,B,E,-175.055713657398,C,-257.7667895901198,E,C,1
Brazil,D,A,49.42838002328026,C,19.181679699251468,C,E,1
Brazil,C,B,-178.25857610652662,E,36.10388203281371,A,E,0
China,D,D,-34.40978655664679,C,-87.29244666648648,E,C,1
Brazil,B,A,107.46151538542883,C,45.39184589960355,B,D,1
Brazil,C,B,105.40293609640973,A,187.1071745209437,B,B,1
China,A,E,169.26996706995277,B,-20.32474738597135,E,C,0
US,E,B,-168.7533487547903,D,196.83262179117293,E,A,1
Brazil,B,B,-3.91873318814224,A,-42.976140883027455,E,E,0
Brazil,D,A,22.431548109908157,A,221.01193198263724,E,C,0
Mexico,E,C,115.38873906525195,C,-43.60262436415717,A,E,0
UK,E,E,-80.09908751045468,E,-5.1555265027210275,E,A,0
China,C,E,-254.6645212908762,B,-31.170600120486803,D,C,0
UK,E,A,53.371301286831205,A,90.54756625680324,B,D,0
China,A,B,58.92729298621779,E,-52.970358830715284,A,C,0
US,C,C,41.20605693565273,E,14.261462959492006,D,C,0
Mexico,B,B,3.2761070306073004,C,75.93450182938909,E,A,1
US,E,A,-90.35201797821637,A,64.17614172025799,D,B,0
India,E,A,107.30607695511654,A,-137.92131408041783,D,A,0
India,A,C,-117.85454701946969,B,-143.45487062479714,B,C,0
Other,A,E,4.6603692716350915,C,-24.09875762272371,D,C,1
Mexico,D,B,56.55992131037003,D,-164.69782504545194,D,D,1
Other,C,B,95.89934330386292,D,126.57608580213011,A,E,1
India,D,E,191.37680332041285,A,-62.48586686752966,B,B,1
Other,D,C,-5.782560462056139,B,-115.49283351795214,B,D,1
Mexico,B,B,159.72673380876927,A,123.19589566441344,A,E,1
India,B,A,84.17436556636659,A,-125.87128661869433,D,C,1
US,C,D,-59.24322522246391,B,18.23152597546512,B,D,0
Mexico,C,D,-9.75684386839555,D,155.78945216563284,A,E,0
Mexico,C,B,-127.69734810622823,B,-52.9296964775231,B,B,0
Other,A,A,230.90815553988344,D,169.0278535143048,B,C,0
US,A,C,226.05679813373322,D,87.29245513508609,E,D,0
US,C,E,127.60748264670359,E,52.88116316576742,C,C,1
UK,A,C,0.7075979795195041,D,-17.622670986073917,E,E,0
Other,D,A,119.87289254931457,D,-135.2607634893081,A,E,1
China,C,E,21.84746993714105,C,-49.53802626076488,B,A,1
Other,E,B,193.57228845583353,A,-111.7212474717592,E,A,0
Germany,E,A,45.222215287106835,D,-10.796712749392121,A,D,1
Mexico,D,E,-139.5047289883392,A,-32.54418920169663,B,B,0
Brazil,A,C,122.74383734510708,D,196.3580696007168,D,C,0
Brazil,C,B,104.89478386509299,C,-55.97527493131255,E,C,1
Mexico,C,A,31.505936660935298,C,-99.94719583875802,B,E,1
Other,B,A,-78.16226560326832,C,179.57013166932668,D,B,0
India,D,D,50.74541851177005,E,-91.14163943812714,E,B,1
Other,D,B,111.2655315104654,C,-0.7775951000133922,C,C,0
UK,E,D,52.11659884128138,E,-116.11525566888636,A,A,1
UK,D,B,-10.233981848234706,D,21.841967147929214,E,B,0
China,E,B,-72.15962764231669,E,-221.06668658440447,A,D,1
Brazil,C,A,59.122733450014444,A,-80.36974393007348,E,C,0
Brazil,E,A,28.680203849728418,E,-127.09502269216148,A,C,0
Brazil,A,C,93.27549247687212,B,-75.21149478635213,C,E,1
Other,C,A,-387.02571630964803,A,-144.76154979021348,E,C,1
US,E,D,41.00504639350654,C,-88.98232453817363,C,B,1
Other,A,C,64.48932291444073,E,-52.10635140674206,C,D,0
Brazil,A,E,-113.30465744457896,E,59.57292200390545,E,A,0
Other,E,E,92.67896421549783,C,169.6238886040524,A,E,0
Brazil,C,E,-53.10134007139449,C,4.386131403783327,E,A,1
Other,E,C,-9.808782582882513,C,98.65867064934692,A,D,0
China,E,E,-10.951466098924637,E,16.503728084263372,E,E,1
Germany,D,C,1.9108271301572766,A,-41.75220082439349,E,C,1
US,C,D,-3.261520368523057,A,-108.6989849022132,B,D,0
India,A,E,83.5355931795782,D,67.75602828332957,D,B,0
Brazil,A,B,122.005369176745,A,143.25472477735087,E,D,1
India,E,A,-132.36630462762352,A,-172.24556196334316,C,D,0
UK,C,C,77.74264960172196,E,-38.360709412206404,E,E,0
Brazil,D,E,95.03291606097748,C,-80.40736919084537,C,A,1
Brazil,C,B,63.360165610062246,E,170.83134828368617,D,C,1
Brazil,C,B,-47.63831303801472,A,58.4568971414117,E,A,0
US,B,A,38.73396116078523,D,85.35419536397063,E,D,0
Germany,C,D,0.2408953433559472,C,38.89824367670104,B,E,0
China,D,D,93.78201929193992,A,-47.5089520871509,B,B,0
UK,C,D,-50.28544652755277,B,-134.65755716814385,E,A,1
Other,B,B,-67.55590540717846,C,77.18103824949159,B,C,1
UK,B,C,-30.512759215622438,D,-20.017005775581037,E,D,0
UK,A,D,129.394233568023,C,-35.81897696796768,D,D,0
Germany,D,C,164.09107997719383,C,-116.01840182968324,B,D,0
US,C,E,-180.8240611404602,A,-32.89850799528181,A,C,1
China,D,C,122.38496663601315,B,16.17659042889158,A,E,1
India,D,B,-26.07545980490152,E,-7.152836198238878,D,B,0
Brazil,A,A,-114.20689183416273,C,47.574073316617664,E,D,1
Mexico,E,A,-347.34202487192954,D,-126.6380141201663,D,A,0
US,E,B,-158.0707503763761,B,-32.50032147682301,E,E,1
US,E,D,71.41345949363514,B,-26.195200548508225,B,D,0
Mexico,C,C,-16.291012419127988,B,-0.053436975827146495,D,B,1
Mexico,A,E,16.551580584185484,B,34.03407567376035,E,B,1
UK,E,A,16.314197616536447,B,-71.52651418038752,E,D,0
Other,E,E,163.11933211829205,A,21.760817325100636,E,D,1
Germany,A,D,-18.355295638127984,A,-206.52421184733228,A,C,0
Brazil,A,E,-92.37263281462678,E,-39.41440286140816,D,D,0
UK,C,A,129.12226309122778,E,6.547060040596911,E,C,1
UK,B,B,-77.06528881217216,B,31.662741555710294,A,C,0
Other,B,A,-108.75340513701424,C,174.67577510121683,B,B,0
Brazil,C,B,-90.59607224059133,B,-87.81051245680568,E,D,0
UK,E,C,142.55368589032847,A,-0.5867195878228554,E,E,1
UK,C,D,-193.32574073537225,C,-86.60133309799761,A,A,1
Mexico,D,C,26.39049223576158,C,-20.357805313227775,D,E,0
Mexico,B,C,-26.917892902749756,A,14.448200630204255,B,D,1
Brazil,C,A,-208.262725708473,E,147.87008638255983,A,D,1
China,A,E,177.70008399249147,E,-17.476908884499093,E,D,1
China,A,B,-21.4744967154426,A,-51.98274104252669,E,B,0
US,D,A,-47.852789282169226,B,-46.716168702359326,A,C,0
Mexico,B,A,-114.9028849239244,B,-55.243542526317455,D,B,0
Germany,E,D,19.424321123029483,B,194.69926770376603,E,C,1
UK,C,A,-98.1225925705796,C,-11.98458165370799,C,C,0
US,B,D,-6.078655770773771,A,38.60425684163102,D,C,0
India,B,B,11.273025932208878,B,-22.841153627127085,B,E,0
China,A,A,29.209965218591204,C,82.87356482221693,C,A,0
Mexico,C,A,27.769170666378578,A,-29.73388833486436,C,A,0
Mexico,A,E,-155.1836261080127,E,56.656789538635536,B,E,0
Brazil,D,B,-33.83246005091357,C,146.4637015753518,E,C,1
India,D,A,2.243537026590131,D,119.08509471484543,D,A,1
UK,C,C,-41.22318528629525,C,80.92753409500457,B,B,0
US,A,C,88.44515134572393,D,-7.076870621931179,D,C,1
Brazil,C,E,-81.4908823234713,A,107.81982048045353,B,A,1
Mexico,D,C,54.36317930845477,C,-101.96829904759474,B,D,0
Mexico,D,D,38.36856372538299,C,-50.79160812407293,E,A,1
Mexico,E,C,-178.91029975841707,B,79.72614653479951,A,E,0
Other,B,E,-80.78706782100534,D,254.58184684153608,E,C,0
India,D,B,11.809748542845732,A,5.499860496289447,B,E,1
China,E,A,-12.622233953847072,B,14.064495601569513,E,E,0
UK,D,A,-67.21189324648998,D,46.17288354429727,D,B,1
Other,B,C,122.86177085767945,E,-12.896606878964285,A,A,1
Germany,D,B,40.4349717369427,D,29.677233857439933,A,A,0
Brazil,E,B,74.56182640479989,E,190.86668274026093,E,D,0
India,B,E,-29.305395610126716,E,75.29182337746161,A,A,1
Brazil,A,C,114.45372733190014,A,-105.61563682030568,B,E,1
US,C,D,16.363451230869522,A,94.68700382218452,D,A,1
Other,D,E,-105.32106442732987,D,110.7943281210688,D,D,0
Other,A,A,30.23675841678991,C,-95.814269920495,C,A,1
Mexico,B,A,0.9014961719510116,A,-82.83995792692474,A,B,1
UK,D,E,62.55634877378115,B,-159.6752419464752,D,D,1
Brazil,E,A,18.201147466529353,E,-114.22011725571501,E,D,0
Brazil,C,D,-141.74879596022157,E,-30.206662545098002,D,C,0
US,C,D,70.17552667211184,A,5.9233656108257415,D,C,0
US,D,A,60.27819216501771,A,23.952129248758382,A,A,0
China,B,B,-124.36760765660817,C,-80.89413657691983,D,E,0
Mexico,B,D,159.7640758118403,B,-218.11892195154945,B,D,1
Mexico,E,D,107.45469178311362,E,-93.98008139468182,A,C,1
Germany,B,A,-81.85310046275212,B,-16.598326020353156,A,A,0
Mexico,D,C,-167.21527959208692,D,110.69616916063725,D,B,1
Germany,B,A,180.76874971976872,E,-134.4322367469881,E,A,0
Other,A,E,145.49843976139854,A,36.02154952674771,B,B,0
UK,B,B,53.30671379784789,A,-69.19174273000719,B,B,1
Germany,D,B,-61.333318205158285,D,-15.436747583702267,C,C,0
Germany,B,A,68.63771663656539,B,184.8814761122106,E,C,0
Mexico,E,C,-34.58088231751726,A,-104.743528237255,C,A,1
Brazil,D,C,151.73758863935473,C,275.27722264057854,B,C,1
Other,C,A,15.577850394463704,A,-3.5398081534688375,B,A,0
India,C,B,91.55772153930579,D,22.604549119492127,E,C,1
UK,C,E,151.33509453361168,E,26.71446458383772,B,B,1
Germany,B,A,-91.40820110312777,A,-47.85237162704546,B,D,1
UK,E,C,28.15288371159558,A,-10.422787013023099,A,A,1
US,C,D,88.36706437700639,B,-37.21437759608866,D,A,1
UK,D,E,-3.9570759211525726,C,85.94211230187358,D,D,0
Brazil,E,E,202.5588880547378,C,76.39639657331902,D,B,0
UK,C,E,-35.26138168907937,E,111.7424956806737,B,D,0
China,A,A,-3.573096959538745,B,-87.93782977802492,E,A,0
Brazil,D,C,31.111980528679656,D,-66.89370812651762,B,D,0
Brazil,E,E,-155.28263838316076,A,31.21635273626403,B,B,1
China,A,E,-256.826620207168,A,105.46259389533878,A,C,1
Germany,E,E,1.790428842115013,E,-23.551147442964158,A,B,0
UK,D,D,58.31119417280915,D,-46.08136485453946,D,E,1
Mexico,D,B,-185.3345782968446,D,22.627851545479977,D,C,0
Germany,E,B,63.195977406183324,E,-10.761340082955769,A,D,0
China,C,D,151.20168683193674,C,81.8937314401087,C,E,0
Germany,C,D,-87.42918863812086,D,-179.01120308828197,D,D,1
Germany,A,B,13.468606543577778,C,114.69452947593606,D,A,1
Brazil,D,D,-41.43165965872026,D,132.83341537687915,B,D,1
Germany,B,D,-42.392011533629656,C,232.4609214136184,E,A,1
US,E,C,111.67832734467412,A,-29.79985531735199,D,B,1
Mexico,E,C,-65.54900866997474,B,-16.298746284727002,B,A,0
India,A,D,128.35267836401562,C,49.63488524758738,A,E,0
Brazil,E,A,0.7551551506883505,A,6.6893318360336425,E,D,0
US,D,D,25.033580507071612,E,-59.941259172897034,D,E,1
Mexico,E,D,-91.86539182910771,D,110.89410807113997,C,E,0
Brazil,B,E,200.34927810053364,B,-113.61097426101483,E,E,1
China,E,B,-52.44584270549392,B,-10.33954155078557,B,B,1
Brazil,E,D,-25.274905762989814,B,25.234704895162352,B,B,0
China,E,A,-79.4736165132552,B,96.60458200860023,A,A,0
India,C,D,61.70253645680609,D,-10.345226641601522,D,E,1
Other,D,E,-135.39279706626786,B,-195.1162681731958,C,E,1
Brazil,B,A,-220.15398098758342,D,-134.01409833143006,D,C,0
US,C,D,-97.64359947675189,E,-138.03806883317716,B,B,1
Germany,A,B,-88.07396065342701,E,79.25150469493381,E,B,1
India,D,E,230.42148906621782,E,-50.89187909503134,C,A,0
UK,D,C,-120.81681453285653,A,-100.16996245222727,C,D,0
Germany,B,E,321.6719533629633,C,-108.21186223123426,C,A,1
India,E,B,5.782636483504576,E,-75.88946600130527,B,D,1
UK,B,E,-43.37232730535753,B,-11.741595973537972,C,E,0
India,A,B,-69.73786406867882,C,103.7186480822931,C,C,0
US,D,D,-280.90304751466465,C,24.48519066415493,B,A,0
Brazil,D,D,-110.26976434125983,A,140.61586683626777,A,B,1
India,E,C,50.52633594795425,A,80.7804373352739,C,C,1
UK,D,A,-38.860658841430734,E,72.55586813030129,E,E,0
US,E,C,80.48580935861949,E,39.796725273015745,A,D,0
Mexico,A,B,107.07604977315819,B,-55.536505113184255,B,B,1
Brazil,C,D,-38.42024239876991,E,-131.01080730920123,B,E,0
China,A,D,9.318109490256177,D,42.386791940222615,D,B,1
US,B,C,31.15512673367764,C,16.87221361214356,E,C,1
Germany,C,D,21.49118299082652,D,47.2215848881616,D,C,0
UK,B,D,-72.94167983434494,B,30.806455207598425,B,D,1
Other,A,E,125.5240853285152,D,54.32890013860459,B,A,0
Other,E,C,31.139413877234308,C,12.755298342985919,C,C,0
UK,E,D,-184.85580631704948,B,35.741669888271296,E,E,0
UK,D,D,75.63985827072739,D,141.14513273499972,C,C,0
Germany,D,B,77.25090105035949,C,-10.296219944027905,E,A,0
China,A,C,-34.90319495199272,B,-65.4771731571664,B,A,1
Brazil,D,A,82.64173204383826,D,144.33139652123018,D,D,1
UK,D,D,-119.21515105835887,A,53.930008295278334,C,A,0
Brazil,C,A,-113.36444404061933,C,201.74494108309608,B,C,1
US,E,A,-74.04803869068294,E,-153.6411877958688,E,A,1
China,C,E,81.30519941970404,B,143.37480257869245,D,E,0
Brazil,B,C,-134.7691552066646,A,138.03405172025774,B,A,1
UK,D,D,27.619547957009672,E,22.070052910808176,D,B,1
Brazil,A,A,17.271940902907488,E,-21.85364001171221,E,D,0
Mexico,C,C,-35.43095052879479,D,-34.70686339844743,A,D,1
Other,E,B,89.04310589432221,C,-121.17574269530755,C,C,1
Germany,B,A,-25.183825693576672,E,-181.82322860458746,E,A,1
China,A,B,-247.41729989168655,B,-14.687002649030623,D,B,1
UK,C,A,-13.077851162410662,A,172.7469336785275,C,D,1
Other,D,D,28.15420198424901,D,-146.63104152523826,C,D,1
US,D,D,-89.99629503955282,C,61.97691520841617,D,E,0
US,D,B,12.995935133968798,B,124.7352320251091,E,C,1
India,E,A,45.07533663677138,C,-33.62843456654038,C,B,0
Germany,C,B,-190.04432522530098,A,100.92703386961959,D,A,1
Mexico,B,D,-195.58012722784983,C,-130.83251895421486,D,B,1
US,E,D,-59.18201349657652,A,13.290934763000442,C,D,1
China,A,D,-68.79874323503692,D,77.80444697334435,D,C,0
US,C,B,128.35998491432727,D,-4.390232277142307,B,D,1
India,E,A,61.71262807598145,D,-35.85277920156074,C,A,0
Mexico,E,A,120.5984202623173,C,-68.91698698240141,A,C,1
Germany,A,B,39.71194521267721,C,33.9459244401622,B,B,0
Mexico,C,B,-30.908196168928644,C,47.78761249159296,C,D,1
Germany,B,B,136.81885080847724,C,9.537987574246818,D,D,1
India,C,A,-67.06094115286976,E,21.306011518826256,B,E,0
UK,B,E,79.534793834036,C,-85.66729214523674,D,D,1
US,B,E,-106.91190298877449,E,-73.84056999335144,C,E,0
Mexico,E,D,-80.46654978345113,A,81.59982108651165,A,E,0
Brazil,C,A,-144.2846918708315,A,10.13960910803447,B,A,0
India,B,C,36.27217140899347,C,32.32583996366864,E,A,1
Germany,E,B,121.26834658321555,A,9.803556325682502,A,C,1
China,E,E,-134.74373165743378,A,-76.93872404726334,A,D,1
China,E,C,79.49661132882804,C,131.20335561776307,D,A,1
Other,B,E,-23.088471542191947,D,-78.39935300583592,D,D,0
US,B,A,-210.78727882029818,B,15.665680145964433,E,E,1
India,E,E,167.19922162725655,D,51.88225358103388,C,B,1
India,D,A,82.9228765391081,B,-84.22031539718982,D,E,0
China,A,E,22.95586751667974,A,-19.980937438674378,D,E,0
UK,E,B,-47.69277454754525,C,-131.72822029544332,C,B,0
Other,B,A,-57.15454911802309,B,-43.8732874584897,A,A,1
Mexico,E,E,-14.782146457433523,D,128.55408862157458,C,B,1
US,A,A,267.6325164246919,C,-84.0621786656253,A,E,0
Germany,B,C,-47.96779178626796,D,-19.597390349192207,B,B,0
China,D,E,105.30935529673089,E,-62.663950097484665,C,B,1
Germany,D,A,53.16221772399794,D,-12.129165562022221,B,D,1
China,E,E,13.667110978529799,C,76.07171989761234,C,D,1
Brazil,C,E,142.88603015808155,E,8.71236149734543,D,A,1
India,E,E,107.30285058477655,A,119.11695198587483,C,D,1
US,E,E,79.18036439087001,B,-79.98040782808576,B,A,0
Other,E,C,96.93397699449031,B,73.88954405190682,E,B,0
US,D,B,-55.150986189553365,A,158.58389302254704,D,B,0
Germany,C,D,-244.24947517315147,C,12.702063003659442,C,A,0
Brazil,E,A,-123.87269549892524,C,26.36330408015008,B,C,0
US,E,E,-58.22960951445294,B,37.28414284647751,E,B,0
UK,D,E,5.585475314567572,D,214.7999823326478,A,B,1
Other,A,D,-113.21978969028889,E,-124.85483272673545,E,A,1
Brazil,B,A,-151.22324500502222,C,12.443926606758229,A,B,0
China,B,D,-29.484478745695426,B,36.20004875208471,B,A,1
US,E,D,-146.88424016214574,E,121.9957845436457,C,B,0
Mexico,A,B,-63.99645777108106,D,53.7693665954375,E,B,1
Mexico,D,A,130.47916212476883,C,-184.0083957648964,D,B,1
China,B,A,-97.72846828485055,C,-13.344024859162984,E,A,1
China,E,B,42.9579130905757,C,123.23950332607556,D,B,0
Mexico,B,C,-123.16580409547461,A,0.5702198492392053,C,E,0
India,C,E,-86.03262846477281,D,-76.50911376987179,A,B,1
China,A,D,52.38524485801735,C,13.105805473025601,B,C,1
China,D,C,-103.88224328530053,B,90.46603110904537,D,A,1
China,E,B,61.51204945342676,B,-39.45402073527686,C,A,1
Germany,A,B,219.3441034967309,C,-118.20223841516042,B,A,0
Germany,D,C,53.031545439601416,C,103.75911268131375,A,E,1
India,B,C,-104.27367983048173,E,-3.1898735933294167,D,C,1
Mexico,D,B,-29.545626682451303,E,70.78844470305101,E,B,1
UK,C,E,-93.47409306049954,A,-67.27860322087558,D,E,1
China,E,D,28.44538588272772,E,116.13032699727735,E,B,0
Mexico,E,E,258.59145802378964,A,-2.2663885811121753,C,A,1
China,A,A,-53.932396992417196,C,-175.31706701234708,A,E,1
Brazil,E,C,-4.816381228684957,C,143.2456430705605,A,C,1
Brazil,B,C,-16.598789630887207,C,-21.99685353633814,D,B,1
US,E,B,93.60647295047832,E,-8.870076565684721,A,A,1
China,A,A,-13.347645602056396,C,37.394210628529336,B,A,0
US,E,A,-193.00720247148578,A,-81.92324505121572,D,C,1
China,D,C,-163.4918562361451,A,-73.34643823345709,D,A,0
US,C,E,313.8233611081557,A,58.21670366883832,B,D,1
UK,E,E,-27.144040714788257,C,-90.37031147290269,D,B,1
US,D,C,67.79544203332334,A,113.14415882993212,B,E,1
Brazil,A,C,-8.0127671739901,C,62.304648633110716,A,E,0
Mexico,C,C,-26.842019991506728,B,-7.729737926132367,C,A,1
China,E,C,-4.554096705171181,B,-11.754383828123657,E,D,0
Other,A,D,10.572994642364538,B,-77.72631430721239,A,E,0
Germany,B,D,17.45054328279077,C,-38.66448383374963,C,D,0
China,B,E,52.23674602413316,E,303.4821935408789,B,E,1
US,E,D,-224.03781769472727,B,-72.83008299563004,A,B,0
Brazil,D,C,41.93648511376084,C,233.98151326706994,E,B,1
Mexico,B,A,-140.49787196655157,A,-145.5706196077011,A,C,1
China,A,E,-69.88254077541434,C,-2.779577999909961,E,D,0
Brazil,E,D,36.63879414458931,A,-113.93408154221648,A,B,1
Brazil,C,E,10.643497482406577,A,-39.49538329467981,E,A,0
Other,D,D,-66.683472010306,D,-105.52794136258541,A,A,0
China,D,C,142.14764413240303,C,-46.36251903967751,E,A,0
China,D,C,-51.32216191531624,A,-47.266478621223165,E,D,1
Other,E,A,-45.42179867628947,E,-52.80323299836169,E,E,1
US,D,C,44.2596716492254,B,-24.831025399887224,B,E,1
UK,B,E,132.07656159444014,A,74.13485793303451,A,B,0
Germany,D,E,-23.181256956615673,B,-82.96905119825033,C,D,1
India,D,B,32.43722657642154,C,18.25217746393413,A,E,1
China,B,C,-138.2387322288164,E,-92.0607402873487,E,A,0
Brazil,D,D,-15.829753527522023,D,-23.401140761447586,E,C,0
Other,D,D,-90.23841597994154,B,30.785779289053437,D,E,1
Other,A,A,-113.09348812297047,D,-180.33370250033886,A,A,1
Brazil,A,E,37.53600269463794,B,-252.64184907669284,D,D,1
Germany,D,E,166.4542850988288,B,74.17772532987232,B,C,1
US,D,D,41.28239913705314,E,-2.0713722616375234,E,C,1
UK,C,D,-92.38092097592379,E,-37.150963698687356,B,B,1
UK,A,C,127.88325661783682,E,-71.58711921396379,A,A,1
Mexico,D,A,-211.73706782322174,C,-103.69113709715687,C,E,1
Other,E,C,103.44956970255552,C,-172.87760196278,C,D,0
Brazil,C,E,-96.34886678382215,C,90.24859026059805,C,E,0
Other,E,E,211.0177083283349,A,36.214458639959766,A,B,1
Brazil,B,C,-69.7780414340997,E,96.01443174553711,A,C,0
China,C,D,-49.49232853946021,B,-118.49048512780232,D,D,1
US,C,C,52.81357640462644,D,54.56653082736016,B,D,0
Germany,A,E,125.58746821238658,A,-73.90545234106297,E,A,1
China,C,E,22.444321983043945,A,-86.45054188159548,A,E,0
China,D,B,99.80749682174971,B,-195.6175680277196,D,C,0
India,A,C,5.2573686011494685,D,140.64205828366158,C,A,0
US,B,A,29.409752170531327,A,24.113275173422092,B,E,1
Brazil,D,D,-218.2228173195074,D,53.40696094445055,E,A,1
US,B,A,-34.69776510239232,B,176.4133623876125,D,D,1
Mexico,D,A,-20.749815580699952,C,90.33294728552346,D,A,1
UK,D,C,-5.817598524166491,D,41.67655740705501,B,C,1
Other,B,B,12.876330988184598,C,-166.68179866246808,E,D,0
China,E,B,104.0097358553383,E,-52.7760247865727,B,A,1
UK,E,E,-28.99030545949875,E,62.04433740391527,C,E,0
US,D,D,18.43228000094968,B,-32.78623561496891,C,B,1
China,A,E,-86.24611035371152,E,-178.0074780464242,E,D,0
UK,E,C,97.31054779261896,C,-177.80144600972963,A,A,0
Brazil,B,E,18.521268575570826,C,153.7703157308592,C,B,0
Brazil,E,B,84.34833492404177,C,11.290769178350756,E,B,1
US,D,C,-36.99290331740719,A,98.36080702438935,A,B,1
Other,A,C,-6.462033349149621,A,-166.62727574107794,C,D,0
Germany,C,C,-111.08630886490565,D,141.99019046936166,A,A,0
Mexico,B,C,157.5826673992801,A,124.71992645279364,D,D,1
India,C,E,-42.88458644586209,A,-3.222796521775237,C,D,1
US,C,A,-63.93521402414086,B,-142.7169375862284,E,E,1
US,A,A,66.17472032114026,B,-25.254710441352668,E,D,1
Mexico,C,E,120.35145106753752,A,-1.154758236825638,A,C,1
UK,C,B,182.56629720126233,C,-21.88172633157181,C,C,0
Mexico,A,B,199.41192403954128,A,-118.18810415256809,E,B,1
India,E,D,-69.2924294664946,B,-0.802943505798039,A,E,0
Germany,A,B,22.835085890611474,E,30.52514546285864,D,B,0
