RACE,age_range,sexuality,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Hispanic,36-50,Bisexual,36,-136.02328321491632,-97.72861414593933,-103.36034980096697,-59.03379876482209,D,D,22.594784836574973,57.001663733318885,84.12136440262734,A,-151.19512015796775,143.63816787959277,D,B,55.5835599624428,152.05481884858486,-64.64309138832644,1
Hispanic,26-35,Homosexual,79,-201.1520087109734,69.18627297226251,-97.00354741505937,20.568145355321246,E,B,99.09256179763698,-92.8778938422657,-99.2846910493872,E,13.19842746925373,32.620028761159396,E,C,23.38983434029803,42.61501907893638,0.09143877646989815,1
Asian,65+,Bisexual,63,116.68360428981464,201.64559694655878,66.67301688616676,-50.59020550391888,C,E,-64.31258405869788,-12.762264599202961,40.18921233196544,C,104.8283860552857,-41.71591971772667,C,A,-137.35190905999667,7.681586229625548,-9.290108801097833,1
Black,36-50,Homosexual,74,33.013372519225236,-122.59230048476184,-216.6585245656727,-16.53004197728497,A,E,53.171021608729,79.99415238908027,188.15662846550018,E,-16.579811970190462,-37.287408623671155,A,A,-17.601846591492418,38.96825456177176,2.6653106219308675,0
Asian,26-35,Homosexual,63,145.0104515816101,13.395885066757018,-40.73959800068032,53.61398604779451,B,B,37.27240753425982,-82.50473782255905,14.51173355458056,B,134.38557421700065,145.9613659146911,E,A,123.09701575714938,-155.68452037531654,63.33696627782953,0
Other,18-25,Bisexual,71,144.89669113346858,-41.483728950523684,-86.3965061136889,48.95809007797165,E,D,64.48752594485107,127.14980851548017,-64.9097309334615,D,-37.87722256039128,-74.0573040383476,D,E,8.98712029556955,182.35121854084178,56.35626591267495,0
Asian,65+,Homosexual,48,168.1839460831207,-9.930046477989768,-117.90813124252897,39.51677948196185,E,B,99.75234685415737,30.12149827186143,-124.65648324529168,A,162.40387459100057,-47.89350467088699,D,A,86.1507594649037,36.535314896809304,-114.3126712724268,1
African American,26-35,Heterosexual,60,88.21994504052756,-29.390010259234817,125.49037844057327,11.101220216475616,C,B,-17.4912992577495,-20.332550071302492,86.15598196426262,A,198.66281575659698,96.93196742509701,D,B,-216.86998350220188,-168.17915429349074,64.03137980982403,1
Asian,26-35,Bisexual,63,-83.47506777626063,-38.449468145130275,-31.280592313439488,37.602518649583075,E,A,-17.568994107434442,19.384133755318484,-50.35573873101632,C,200.74550436584002,-83.55937219887306,D,D,113.63804043252219,-31.729280224078256,56.439862407645414,1
Other,36-50,Bisexual,30,-223.75944675498033,98.86384009191625,-1.3815838077287956,-9.916753260395847,A,D,95.93332614237927,4.648094286890352,105.54769967513555,D,-23.342899439669296,-132.74910427308257,E,A,79.40766063600725,-97.65533623823515,-302.41024794714843,1
African American,18-25,Homosexual,26,124.61704207160906,-2.670488364661333,44.933217039376935,-92.50581127667786,A,B,113.79924503811571,19.945875720195996,13.94688620630609,A,153.56921667642672,163.03390966226647,A,C,36.625070959735744,14.196847577894436,47.670259476177804,0
African American,26-35,Other,36,-101.28799562917226,34.79312402022045,32.08127529247759,28.43974084985416,D,E,124.40938592305757,212.99057010699153,-0.2801016647827197,A,-97.79607846009385,67.05849900222589,A,B,108.12715810703509,155.0774918174462,-48.57181866627345,1
Black,26-35,Heterosexual,49,-124.96343619117434,-64.08964646555393,-72.18570165901045,117.35604458276423,D,A,-123.81103700762688,68.88366224279763,136.54364651826998,C,-7.856176351337339,74.77186237807163,E,A,-152.85320617969188,-93.04316546365125,-224.88457819771966,1
White,65+,Heterosexual,23,-22.367760552332662,162.40461713034753,50.51162316357455,85.66960447262785,C,A,16.194927390447546,-35.247112397023585,2.27008332922066,B,-96.61956932341644,-21.762195601171662,C,B,63.63547022269037,-77.30047553471884,-77.05281205750238,0
Asian,65+,Other,30,3.2349252236968535,34.73351004962018,-13.202011141818732,52.35665840651189,A,A,150.72542743674407,25.108309658320334,-21.089349781850768,D,-77.4052923226293,39.100082567591876,C,E,52.87264348828364,-54.00855846280298,-222.6347896302437,1
Asian,51-65,Heterosexual,35,-7.619062251140754,-2.129283703880898,-135.84808728325353,76.94089468147739,A,B,-13.853678310923595,-12.56582595149038,55.97456297158596,D,8.800023553618013,13.566462927582776,A,A,38.00521065767484,-25.67153484009152,-31.28245690413096,0
Hispanic,51-65,Other,22,-137.34625312296168,231.73667838125124,-97.45770520617262,49.04104580085126,A,E,35.51663469750582,39.69857757231108,96.0199908211813,B,-54.80432236130738,57.2246247945273,C,E,84.97292257073879,-20.066865267986604,63.95028717522149,1
Hispanic,51-65,Heterosexual,50,-185.89114641516403,-123.51311797811016,28.6373229710606,-164.2083155452955,A,E,82.09805701446602,97.59433537643199,100.17525816245596,C,-82.077169903795,-191.07766212667894,A,C,-3.537394569274925,43.737620901336335,-12.540633746859928,0
Hispanic,18-25,Other,35,84.50348422224144,-102.770580184488,-21.80050765319533,-35.633220882180986,A,A,119.71889500407616,117.41813011788665,66.05663183743557,C,138.8745708138386,74.47421891502547,E,A,82.63539360749229,-60.207766936661166,-105.79666205155425,0
White,18-25,Other,25,-189.51944085848675,107.23222324174557,-19.138093502185168,69.14059321457832,E,D,49.227438210805616,58.767661135770396,-19.15921855150118,A,288.4099630420567,-19.69391759584001,E,B,20.644105049741338,22.23925233284607,89.42174391920561,1
Hispanic,36-50,Bisexual,35,64.69071858503051,-32.04599060967791,112.08475935496747,62.3417827480437,E,E,-27.424258102255965,-52.86730493071765,241.95765947179493,D,-44.573384977855255,36.00359387096575,C,E,-77.03242901538432,-60.01870360159541,109.18122737084029,1
Black,36-50,Homosexual,41,-42.62182879024156,-173.32988192109488,-105.52586224219887,-182.62000164082804,C,B,93.37456921821529,-135.75570588889389,4.699276352932516,B,-110.10396819655746,192.24065340644282,E,C,127.30069326710466,31.003489411849284,-96.42851110874913,1
Hispanic,26-35,Other,33,206.37317348792078,-65.56828432052065,-33.27805928990207,53.39933974075688,B,E,74.35667362504209,7.757931535133407,-118.6607771892563,E,174.84875529429672,60.548055420962434,E,E,124.41905296164475,96.26830160483154,-132.93676115748917,1
Other,36-50,Homosexual,20,-57.635244669787525,2.4552125766843793,-117.65919631646227,-161.09458062273697,A,B,87.53050187863133,-38.47296157305715,47.936370758445356,A,43.106121038269904,124.03138678069199,D,C,125.26263563285293,-109.05981162720333,40.58086639173592,0
Asian,36-50,Other,73,74.59118806915122,146.388469031528,-134.32570685134402,68.56590290627842,D,C,-8.827690563467584,-87.81816665950576,29.275164540859176,D,-135.0163496601555,79.68609263792828,A,A,-28.232189880165365,-69.02684260011901,-121.6623421571571,1
Other,18-25,Homosexual,55,0.4190936859781143,9.765967431047118,-80.97647735889882,-43.36862388371255,A,C,19.39603402739585,32.95036211807588,-14.226870868010192,C,274.6998924272182,88.98539957797553,C,E,-91.62406704596158,-131.15594336172705,-78.78459750174885,0
White,26-35,Heterosexual,78,109.10580364737422,155.02087633253603,212.6867177234696,87.69266118782306,B,E,145.3850569951857,-108.76908532246581,66.51075848509306,D,28.121184071635142,142.5512663128241,B,D,-125.20594550182138,18.083624294293816,12.222718380806255,1
Asian,65+,Other,37,2.9875856140689225,134.75653165348092,38.821564750738034,88.80281341392381,E,C,137.21160378522384,90.00385871383028,28.51300274173048,C,-78.46626240313324,-124.05226376477974,D,B,152.4596421061189,-90.94826119185907,-115.6983189919933,1
White,26-35,Bisexual,29,-40.18477650156219,-92.62660799040026,-192.89212126374483,25.087002774241686,A,D,-65.8736175711718,-13.74850223133069,-55.841927530557214,E,17.371879898682813,110.59695942570215,B,B,121.29899793242154,-119.38475225179548,-51.93051709160687,0
Asian,26-35,Other,72,165.13874153421227,28.687661147332083,112.67655887473715,-222.1817999581899,C,E,-14.095611510335972,137.3240172443411,-47.35007771281295,D,21.872157035418105,60.13490283646038,D,B,-181.43881938533585,66.27392961085282,-37.26049192329021,1
Hispanic,18-25,Bisexual,66,75.79642236263179,-40.70783885773967,-185.5738557529619,163.46703066280264,E,C,46.84156176791907,-189.79581878988614,-27.76600610390341,A,167.90720793430614,26.33799424338761,A,C,92.45141899543388,-6.317936678921651,10.851391008857528,1
White,51-65,Heterosexual,73,-194.80802153672855,97.45766905165323,241.21272646142415,16.503837975441954,A,C,-80.20686551434888,56.09945841221424,-191.16783715476205,C,-115.22841537866424,21.1884655629079,A,C,-105.42764387436972,2.6100589248339063,-187.8686646527009,0
Black,18-25,Bisexual,50,71.03416743792786,116.67735868272256,2.8390012056681173,47.156347817777764,B,A,-111.8616525871825,-13.669720906414708,51.35186366701229,C,-40.93388068951674,-65.12211528147269,D,C,49.974182606973876,57.89888443942123,23.194702683326504,1
Black,51-65,Homosexual,73,69.328013133659,-50.77784224034082,171.99625678425437,-75.50426008361146,B,A,139.14898430836172,-110.7606265355586,14.88598735106759,B,34.453958997696574,-86.50515543625505,A,C,-125.81851408796729,-151.67317908087776,-97.84047390368576,0
Hispanic,18-25,Bisexual,51,-131.59722539919088,18.563886200887524,5.193967967128305,64.79915655071025,C,A,-53.40348595492678,-127.49488011936063,25.177164946582902,B,-122.12315935655414,-83.63532659526388,D,D,-122.73612280036448,119.26588114649101,-104.23459140746367,0
Hispanic,26-35,Other,37,139.98078206466,-61.90242698275013,-80.87530920563945,89.52218720592117,E,B,91.17158700185327,88.6490379087542,6.09113383739235,D,-87.72179892775704,47.56107900702565,A,C,-145.42846648236775,14.391184528804358,131.18156709283772,1
African American,18-25,Other,42,-7.19978043919857,-29.065602062893365,-192.774499873982,-66.64376303673407,A,A,23.482959915626232,16.276075829852505,66.01109305950732,B,80.61612502969365,171.07737170298566,C,C,-62.82336924179269,135.2542828254445,-80.7573427488191,0
White,65+,Other,76,-40.29809790156163,-96.86260360098859,-22.426163439118522,-54.652273741116055,D,A,-17.72268321219132,-14.075900410481129,142.25328234250162,B,-101.73523741786003,-20.383078522484897,B,C,138.04836489101933,-133.2500036895611,97.41991546663169,0
Asian,18-25,Bisexual,38,74.24132302941042,65.83633452254755,-111.19008563813142,55.913492910457826,B,C,69.52244788017975,179.79616027275924,136.2547312953542,E,-77.03826315976794,-15.454285059600933,C,A,18.368151966722714,10.247643523678828,-93.48214501904289,1
Other,65+,Bisexual,47,-119.6673800296572,29.716483907823555,313.03161891489697,104.6113994602686,D,C,71.6489277003275,52.87268645845254,104.29433912686244,E,49.455572347684765,-2.4046705507594917,A,B,-17.64521933908094,37.833281858792915,41.74438353703972,0
Hispanic,65+,Homosexual,71,-108.1767419700548,-23.819199852491586,-61.499753454353126,37.78916180118914,C,B,34.56355198214265,80.43772669090221,-222.47290920520152,E,26.172564356583187,-82.78382037936913,E,C,103.4844750047076,22.58244548968891,80.9229221815653,0
African American,18-25,Other,79,12.193854369652609,-44.836454585288266,16.910968548972956,-58.61291934368739,C,B,-7.076275510242815,-89.94662721120267,31.520804648974003,A,76.56912475566945,82.9102670504348,E,A,-131.64397048135595,9.16817498230064,-15.890505573554877,1
Asian,36-50,Homosexual,44,-71.18991236247052,-71.74598819022054,22.155014453897127,-76.36687073643814,C,E,27.741500200228465,-111.69078445202163,-31.676225769265166,B,-43.191439464736206,-36.36943064623662,C,C,-70.21532409194656,54.85196104061074,129.13143746514177,1
African American,65+,Other,77,-56.92164207344492,65.19988776556607,-26.615310161142485,-58.49865498057104,B,C,-132.6625327882239,-83.23718524431763,-16.675768441772266,C,-47.15901907862715,30.55142983754191,E,A,-153.2290290808053,-47.2596452303409,-54.265202810585265,1
Black,51-65,Homosexual,56,106.73001540814133,-101.52521226048195,44.26790435694974,7.490021718361437,E,B,-18.161606664406733,77.76396452761712,23.27128617904786,D,-70.37749883665228,61.38714883049916,D,D,-333.15930185244406,91.29198385279928,-37.64242179800269,1
Asian,36-50,Homosexual,20,-123.75365244597857,-71.00321996238017,-26.615247310924044,75.52027176244364,D,C,52.69528491447305,115.74352825335485,237.20268596549911,C,70.99678892161182,40.96913481432593,E,E,28.873180871868975,226.04497585033525,7.91253316878797,1
Other,26-35,Other,18,-47.1473797828481,-120.40325651713684,95.84064524713463,-119.08748656031018,D,C,304.9604236489464,-23.90665501283643,-52.218293960238924,D,56.317525476815675,150.95703093746076,C,E,-211.60397493294653,-28.700140062499624,131.8269639654094,0
Black,36-50,Bisexual,76,86.94161076050179,31.75460248211878,69.04207037688226,-89.32751150411241,E,A,-149.20668377224902,137.56334937350624,65.92925308845565,B,100.47349768230407,-130.77365282469677,B,B,-15.628284118290297,116.25656860121845,112.74809032764436,0
African American,18-25,Bisexual,43,67.41160059459234,107.1313470685392,96.24952995216194,116.1408645804066,E,E,-68.73091766339081,96.91600698057937,-119.29374373905452,A,51.565442651144934,40.58219506264296,E,A,165.36395534451216,25.51719956669861,145.12368485309867,0
Black,51-65,Heterosexual,38,28.81746413408447,-126.08903543119858,34.65641065640903,148.04092360626427,D,A,0.33359191390331994,-83.5968345097723,87.43839897576375,D,-5.812456818348603,182.2329360810581,C,E,-114.55112761616566,-126.54695414173335,-19.430078204859598,1
Black,18-25,Heterosexual,61,-191.92087337172498,36.01666178718237,-11.473203633578107,-22.68340187387582,B,C,-2.1354783234943513,17.756714164913014,199.11960428062145,D,-57.14073027794156,130.33281344941147,A,D,-46.42912088555832,0.6189861880312727,-118.57014338907885,0
White,18-25,Homosexual,53,-67.25372474489187,-53.87909073331004,39.60385014405585,-159.31417478627768,A,E,162.13228680475697,-102.70362602608192,-80.42527832386997,B,-120.6534627723021,-34.301535889228845,E,C,-36.333696384376246,-73.46002397748296,-65.54536259234986,1
Asian,26-35,Other,30,153.62107080678206,-43.43080734400243,-124.1069541691331,166.4534072607995,A,D,-110.83249624176959,17.83010388920113,-8.575518768150143,C,79.89198616687412,-36.259030615143,D,C,-143.85083403625308,22.104883371125915,-42.39215650136466,0
White,51-65,Bisexual,52,1.1282780487446347,-98.2602730089111,-166.87710066257688,40.31442906486297,A,C,-176.06465403903374,51.14082081187974,-14.024710550913767,E,75.74432887921678,401.6532108955254,C,E,135.7747027327135,-54.37418980979398,-68.96980882890885,1
Asian,18-25,Other,60,-8.300350458237865,31.51079424019113,69.75789460896685,195.4669431862743,E,D,-44.85967611761363,-51.60035489338426,4.64798586193819,A,116.40854374683435,-165.58775978151095,A,E,25.413991715851175,62.34383651115778,-3.986601104374892,1
African American,51-65,Homosexual,25,-241.6632056477966,170.90052761064268,172.22058762299426,-12.72982231850191,B,E,-21.572148434001413,157.38639591468726,-62.84781663296128,C,241.12417415746427,198.2884398159014,C,D,-124.12943215950864,7.024658492373716,-21.169296045704574,1
African American,65+,Bisexual,23,143.84038414705248,3.3222524189300966,-76.16546693992001,-56.41469176088033,E,E,-49.99562420040192,-6.753891285588232,198.69968802716,D,80.72489319021828,14.539623551937394,B,C,98.68869989255414,-235.227157405521,-110.71447367911094,1
Black,65+,Other,40,-7.569223282131341,-7.310873792442131,21.403176949222512,30.162050420364533,C,A,128.6685462351291,-136.27037319618626,40.64944897686135,C,-104.06035370163576,-67.14871921000108,A,B,-126.49886865887923,-97.54475334746063,-74.21745907645021,0
African American,51-65,Homosexual,37,100.9427394453097,37.73402212215083,-45.35026350190023,-88.18372295966532,D,B,3.440182788955923,61.899645704165884,35.507062479977506,A,40.67318483601715,71.55052027398123,A,D,157.56040570772362,-158.63570188507117,96.4276569850513,1
Other,51-65,Other,52,122.37287503141245,54.97424314406898,-185.58856583442636,-45.29093016811217,D,B,72.53819301731718,-98.03897544648834,-162.34200446750432,E,62.34272419266175,-94.20435297369599,A,B,-25.344921096904766,110.39240006672155,-119.56078000388884,1
Other,51-65,Other,49,0.37251609175175204,175.44988475096412,68.64423130113411,26.23084973973827,C,D,-1.5298791159018839,33.724524594786615,-52.82211235135939,C,146.52812234056836,128.5410290849139,E,B,73.33442898828784,91.74734203545076,-49.971310798584426,1
Asian,18-25,Heterosexual,70,124.4552381004519,-109.00782678167509,45.4091780954662,23.669246230914588,A,C,-54.5613966586665,-99.2943871492138,106.97401374890423,A,-46.040204210265266,14.32712104202714,E,D,74.04020727497905,58.33460435691947,-1.8424702561841175,0
Hispanic,51-65,Bisexual,61,92.191808818554,61.102325274959966,176.86633634263268,-5.27867351694249,D,C,100.02113991000697,73.21314833999465,-63.407019144353825,D,61.307577016521655,-74.07307490643572,A,D,121.21903522727469,-28.630206640261,59.266582731937845,0
