age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
26-35,E,127.3601567344091,93.85939870013813,16.08806329760806,50.63842708929066,105.8963555327223,D,E,-170.30026104017523,E,B,C,C,C,1
51-65,A,38.80625497225905,-6.256808047874399,140.69047809283072,-115.11987785365056,208.94984979157613,E,A,32.14500291318376,B,E,B,A,E,0
36-50,C,-117.3096793885839,100.71139470890895,-91.10973199569136,74.64649837352873,-68.15279586617525,A,E,40.93855199006822,D,D,D,A,D,0
36-50,C,-156.30703026652267,-36.21181839362865,44.93520523842855,29.77694730782868,74.74814376437111,D,E,-165.71112871924896,B,C,E,D,E,1
51-65,B,26.48428362321474,175.6772920401383,45.17580675913559,40.9532579154552,104.88206790684825,C,A,3.3277885758365433,C,C,A,D,C,1
36-50,E,38.24075459424139,-5.28110258818869,-29.474204615282023,12.974569840398217,-51.589032896703735,A,D,27.748485160940046,D,E,E,C,D,0
65+,A,41.94181402477111,142.1007295231003,-90.87301165827665,50.97223602744088,-185.00556313947243,B,E,78.52140482561649,D,A,E,B,C,1
36-50,C,-130.9891416912114,-34.47825884841809,-125.12920336454556,144.02607408683167,-91.15843369246286,B,D,-169.61987376206068,B,A,C,D,D,0
36-50,E,18.873817485426386,-100.86914199951576,-123.55589048803222,105.25663978269715,29.660871577501126,A,B,82.4179492306652,E,B,A,C,E,0
36-50,B,-36.24043125160019,8.635341501128282,104.34447268754568,85.73076188636918,-39.57321133657697,A,B,298.92910114849417,C,D,A,A,C,1
65+,B,30.315233184064596,-167.03669092542862,12.96587390192507,-106.19712012536434,-71.8180198626878,B,A,-125.26737690780172,C,D,E,D,D,1
36-50,D,-102.76825558253084,77.97439777203202,-29.442574395935537,-24.603863249308,-83.71699869774939,D,D,-43.39475711568374,A,E,D,A,A,1
36-50,A,-229.03400742501526,-100.90218160245456,-17.726535623703192,-89.22961706035348,78.39531925657678,C,C,18.02385989976957,C,A,E,D,B,1
36-50,D,15.578712589902487,137.04444764820016,-12.837206016891692,87.92800360532496,-129.7950466389421,D,D,-51.99293096939033,D,D,C,E,A,0
65+,C,-131.16224920557437,-44.07542103323556,-50.19493598829965,-7.668321738870568,100.59429215548865,A,C,13.514048680590784,B,A,A,B,E,1
18-25,E,145.77148946673273,6.758007843132721,0.7841605378278984,36.53058146445331,-35.27051806112051,C,D,-186.81078694014266,B,A,A,E,C,0
18-25,C,94.3931556638668,43.0472105288225,103.18919781974552,-207.1223522688327,-209.49160692103547,D,D,3.602090172473433,C,C,D,D,B,0
18-25,A,46.29508598392366,-11.883698885126122,-94.25494934626373,-18.495643232185095,-8.436227692642843,A,A,-26.69698164480695,E,B,C,E,B,0
51-65,D,-49.79659387289036,-167.81901410580036,-7.743572007455008,-57.70143785917767,-137.36368397459592,E,A,-18.899223161887928,D,C,D,A,D,0
36-50,E,89.2306569602069,41.043618297843885,27.377553312016893,17.75151286433731,-70.26369266316786,C,E,7.2251359463015525,C,C,E,D,E,1
65+,E,241.3073131532812,32.36839917790347,-33.64907434273207,-57.50926598721588,73.18500111752266,E,B,-26.889261036123212,B,E,B,B,C,1
26-35,C,-68.93807401295324,-169.0180031623831,-2.149339229876305,-196.24278645493774,49.68296371680108,C,E,-57.01243125369761,E,A,D,C,C,1
26-35,B,-141.55281033415827,-99.39022866772316,-57.752566550147954,37.982288306208126,87.18680557731805,C,D,83.90605734154789,C,A,E,E,E,1
18-25,A,212.23525594161035,29.257705948702384,-214.705576101546,45.60262553193258,-136.25637408639207,C,D,-44.1247590912817,E,D,E,E,C,0
18-25,A,6.336468731402214,24.078112247986095,-44.917965812995234,113.90718042898547,-1.302059519754537,B,D,-93.0199262126031,D,C,B,E,D,0
65+,D,-97.4123917538658,111.87841074606023,-38.290516965618224,-23.672354846364193,-110.64920560515685,A,D,59.28787888392269,A,B,D,A,D,1
65+,B,5.765346945549844,86.21674170147725,-20.17831385922598,-59.541141282045565,88.0939834779328,C,A,114.04313621874627,A,E,E,B,C,1
36-50,B,44.2656509179083,-129.59108049313318,-94.0897391656617,3.357898081458536,58.33474775619499,A,C,74.76643291461896,B,C,D,B,C,0
36-50,D,-25.70267577933333,-27.797780699946124,121.3926435888218,174.5973481331524,-35.34003300725965,E,B,42.04816626537372,B,B,A,A,B,1
51-65,A,31.200406356385145,-10.563545730284027,10.922808352764884,-85.57961799237252,-103.2306997125359,E,D,31.42815249910059,B,E,E,D,A,1
65+,B,66.5651117384615,42.14524325396373,-29.32898923087309,-77.64476216870496,-20.778096293510416,D,D,74.23873346265248,E,B,A,C,D,1
26-35,C,-2.975889932834115,147.961701856648,132.72038142778538,14.592095012949285,-88.0776725434513,E,A,148.9513850251352,E,B,A,E,A,0
18-25,B,20.96476304095637,-141.13384364777198,-187.275274809468,-209.51277746750944,-172.7882156866944,C,E,19.36296900843111,A,C,D,C,A,1
26-35,D,88.73709841382718,7.008785239443285,101.29461301883944,40.58060617813321,232.89565066878217,D,A,-53.215799308727505,E,B,D,A,E,0
65+,B,-81.74961590376624,-56.41752984075119,-153.76600309977675,134.67258851153477,-38.32786631897515,B,E,-6.393219216843121,E,E,E,E,E,0
65+,C,66.54635324226852,-66.4175010803016,-117.07550865008294,66.48437742688304,-96.46647826008554,C,E,60.420748878698795,D,B,B,B,B,1
65+,A,37.11103528884324,-44.72125486938728,-46.05037059647065,27.168800332992,-257.9091185215679,D,D,42.26777308688116,D,A,D,A,D,0
65+,D,57.2447581979652,-174.86007564215802,-178.57410215480428,56.72805592485777,156.54539440242166,C,C,-89.21035227533626,D,D,A,B,C,0
65+,C,-82.83884429158637,18.960609578838124,-164.2115844728091,-29.606617946312408,-104.930215657782,C,A,-138.43651040033194,C,D,C,B,A,0
51-65,A,72.70257695650143,25.898389679305104,248.24250281904546,-79.64188928725378,44.80839362505679,E,C,-142.8647264833016,C,D,E,D,A,1
36-50,E,27.54736077846872,-168.6940398345339,-49.73529890378149,-97.17986193383572,28.328965177165184,B,B,118.38726302465432,C,A,B,D,C,1
65+,B,19.53817855251263,-20.18355014351607,-76.17904184575492,-2.8334856326482685,-136.36791474813987,E,C,-186.91182638310028,A,B,D,E,A,1
36-50,A,53.568709123951905,-51.0024083313546,-43.375099905042205,58.6646094021123,-159.510738086271,C,D,43.44578333923772,B,E,E,A,A,1
36-50,C,4.75739372851873,-75.00872908222242,49.01233337542787,-82.61482795958503,-189.1712635543936,B,D,202.46033069824782,B,A,A,C,D,0
18-25,C,-134.046912994148,-205.5154738959846,143.1486496545783,-209.03428904653686,-31.259367365280287,A,A,128.6220591573545,B,B,C,E,E,1
65+,C,243.97834451355695,-81.29007109609748,-38.62943863261748,-111.95610761326454,-45.14348307201254,D,B,40.455109239033874,C,D,A,E,B,1
36-50,C,-19.596620385269855,92.3934653770394,12.508220933840263,-159.38878646544484,-116.20382705124044,A,E,-57.08854888417727,D,B,A,B,B,0
36-50,A,129.92163556825423,38.66246579851243,118.26164311857899,28.3848516410877,-14.931450878911981,D,B,-80.26531949506335,D,D,D,B,D,0
18-25,A,16.67157909555058,178.8044564931097,-14.384948114782425,-63.42064496717762,-36.40750896245599,B,C,41.47597232573019,D,E,A,D,A,0
51-65,D,102.9400312259973,85.83154813506587,105.48971249186177,-31.981400882699845,-40.47314012445105,B,A,94.62281240883945,C,E,D,C,E,1
51-65,A,30.86898745160049,-83.99158584799524,149.74239650849967,58.97364463479469,-90.26142595116384,B,E,-9.462695550082017,A,E,D,C,B,0
26-35,E,-98.28403914365106,-77.31661170488383,77.70266778499594,23.584039940017615,151.5904349142108,B,C,126.17910427290799,D,A,D,D,A,0
36-50,B,-108.03722074844117,76.72176865484863,5.021614073569867,-97.50499858293075,-86.52185854397003,E,D,30.02692902773616,B,A,E,B,E,0
51-65,B,107.43678025359354,78.80363961243354,-94.19390961105358,-106.31050303133478,-38.886162997192145,B,E,54.373902657545855,A,B,B,A,A,0
26-35,C,-114.87986675267257,-35.15632317378019,48.93159043029198,-22.538805036951338,57.28556461734527,D,D,84.25175349367264,A,D,C,D,E,1
26-35,C,8.136109513162344,79.20496526092711,-9.26487325429299,-26.400470749008647,71.7758417241173,E,B,-65.97958436177915,D,E,D,D,E,0
26-35,B,-30.98148383526147,229.12945457338836,12.604411530662873,-138.01860383844289,-9.576656858704121,A,C,83.6312538267463,D,E,E,B,A,1
65+,A,-84.56291878255561,-61.918575857152824,46.61744887020888,50.25970313282024,-105.22114295460521,B,B,7.502356277668647,D,D,A,C,B,1
51-65,C,16.98152409787958,2.3143509736037675,-11.425083334572141,-107.07396593211973,-93.02678101317355,D,D,25.00884036428807,B,E,A,E,E,1
36-50,B,-4.676946229895821,-7.015813185311398,-44.160915925198616,-216.68519420132228,75.73357671676149,A,D,-7.72118714183798,B,B,D,B,C,0
65+,A,17.025932257227183,5.397962098944639,50.52597520435134,70.59917920850867,-167.74833644477653,A,C,-36.81865129358541,D,C,A,A,A,1
26-35,B,-8.405730077140836,10.052672811806792,149.09821155333677,-47.438931059145176,85.54504184842087,B,B,-73.02873142522375,A,B,D,A,A,0
51-65,C,3.0889452835254914,-114.68641776297821,-96.1660303820777,-179.44858046636102,2.7668355304328296,D,B,59.825204187643685,A,C,D,B,A,0
65+,E,-123.68856638921342,-48.19244925521075,88.88787695422076,57.235017884204396,-36.29800260040207,A,C,-207.39651427492385,E,C,A,E,B,0
51-65,D,38.29736282730671,31.129064724956223,-53.36843448583607,-100.02068873563029,131.71478012745087,C,B,-65.52210286722095,A,D,A,E,E,1
36-50,C,-52.96251593419263,-111.54412395446359,85.2929477312278,-192.3797423516457,17.1291327551522,D,D,-5.862659703581506,D,D,C,D,C,1
51-65,B,21.01083713077074,-162.4976092233428,54.353677232912304,-22.004996730349777,25.869946952414217,A,B,53.736024576303684,B,E,B,D,A,1
18-25,C,35.65023503981554,-93.18504542888824,133.78653276721818,-56.698666683115505,-15.677873422975393,A,E,-96.76799369201461,A,D,C,E,B,0
18-25,E,121.8623245341185,53.144493828337566,-34.84165775659075,-30.2090758418877,67.52059824346755,C,A,60.5045933191777,C,B,A,E,C,1
65+,D,-132.3037878674341,60.06796969670564,64.7864744264577,-23.928754820330187,82.20222840047464,A,A,90.62935374794961,D,A,E,B,C,0
51-65,C,-80.87124321200923,-40.333357807160006,-74.02989187156955,-56.488311068855225,-72.30974806086357,C,C,-141.18710293469988,A,B,C,D,A,1
36-50,C,-36.720217888759684,-40.16664508412979,36.701806435277696,-29.37214213014489,75.57994317336484,E,C,128.05723268016567,A,C,A,D,E,1
36-50,A,100.4640441026283,-85.17411396298775,179.87105803308305,-106.90594141375145,44.67553825408766,B,E,-177.73134809684254,A,D,C,C,D,1
36-50,A,154.69531787894576,-44.627472377287674,41.681691000279415,48.36783640086794,15.075531478581123,A,A,149.53269361649987,A,A,B,A,D,0
26-35,C,254.87612595212897,-33.70397400039611,-123.51201459134231,110.0520941799479,-153.77641299450016,E,B,-63.457771687159116,A,C,E,C,C,0
51-65,B,-79.47139018040642,54.01677098952214,-76.03254989487692,35.08881583213553,-176.9659263536646,C,D,34.515205330158494,E,A,D,D,B,1
65+,D,-53.206726459493034,-111.30043802100118,13.065466672769979,-109.07280133548731,-64.30358024820822,D,C,-46.3009818341353,C,D,B,A,E,0
18-25,E,-66.72829981237372,38.461996711325185,-75.23871462669273,-0.7416960896871612,-187.51091569000616,E,D,-115.33756139353773,B,A,E,E,A,1
36-50,B,113.24967329485844,-91.81294225246526,54.212707951192584,-135.88575499016252,-56.819416552633925,E,C,83.5523226104755,E,B,D,C,A,0
18-25,C,120.72946204987124,194.7292072469511,-31.80436594881951,-19.88997414624484,-76.2561639034072,A,A,-8.62626493142473,D,A,D,E,D,0
18-25,D,43.22856403124497,-11.951159755169448,-26.60657365975582,96.0523880579184,-103.57613766926347,E,C,174.12118777733485,E,C,D,C,D,0
26-35,C,-145.61378873666735,-69.83020523035954,-40.60311493824935,-93.5077536730961,132.69731327095678,E,B,-167.67918418340878,E,B,B,D,E,1
26-35,A,35.06099319601817,-104.11584054121792,180.54344881481396,80.15625832898621,64.58997851672554,B,B,-188.85498000170335,B,D,E,E,D,1
18-25,B,-182.36925868957476,-99.37740479575285,77.60651354979007,95.48908314664637,49.16125110356422,E,A,73.77795190524171,A,A,B,A,E,1
18-25,E,64.56923487877994,27.124794332431318,-80.27488810520964,-246.8091865755433,-37.243668385529574,B,D,-178.78245509759972,B,D,E,B,B,1
65+,B,-31.017123502196497,-26.23653514524077,-55.621247509790614,15.206076845570534,201.68631133919317,A,D,134.02857128886524,C,B,A,D,E,1
26-35,A,-6.7598492851867,86.03714414439469,61.1029570901185,-173.39058114588144,-44.066055572524306,E,B,-130.80545976868302,D,A,C,A,D,0
18-25,D,-50.34349566679391,86.44278102199007,21.015922096023036,-38.55121287987641,-33.088689375915656,D,A,-24.760581146138115,A,B,E,E,B,0
26-35,B,-225.6036567064653,144.75017914646273,-53.09229568494425,-163.31938425810543,26.130095433443707,E,D,69.64773932442829,E,D,E,C,E,0
36-50,D,113.08101893594609,71.99399696438876,180.4665398918515,42.39143518648428,30.500210546374042,C,A,48.53648098363909,A,E,B,A,C,1
65+,C,-2.585878340489341,91.94669260563015,-52.20240769575466,92.33829540235031,157.9071426936187,C,E,-104.87765504380822,A,C,A,A,D,1
36-50,A,104.83979173058815,111.74040799175846,-265.8930819936972,-27.059410126258758,4.769892486042827,C,A,126.81433888763691,E,A,B,E,D,1
51-65,C,-66.43727678522673,29.683869435768106,-39.94379902690785,-20.06394027769151,30.354233774772272,E,C,-1.4909334393582876,A,C,C,D,D,0
51-65,E,-16.457671380585577,-116.8283056204997,-5.081233877882951,-157.09442803194673,-26.132457856915366,A,E,52.08773959850811,D,B,E,E,B,0
18-25,A,-15.16250102258971,81.20939150044536,-37.99862948440873,-59.02888141572586,-91.19364738494728,E,C,-52.30190714638127,E,C,B,B,B,1
65+,E,-44.59683699727099,-78.20843520955172,60.880424886668614,-101.56508258414154,151.48383400494063,E,B,-50.550360181723654,A,C,A,C,B,0
65+,D,-73.31898784611542,39.2511048860349,-44.62313904568595,-98.41753278601635,-54.63571441532088,E,D,-64.80898026188167,B,B,A,E,B,0
26-35,B,-88.77470804700417,128.39842623586094,-124.4625561437685,-52.48574115011269,144.46019726409392,D,C,-6.930833569676574,B,D,D,E,C,0
26-35,C,48.11107194891464,-25.437597351458667,-26.802211537935094,22.984026212944354,97.00768587840132,D,D,-69.87958872662901,E,E,C,C,E,0
26-35,D,82.04474884055658,-3.8086697706881467,2.592177947440597,-72.43172569313536,94.36619722071661,C,A,-33.67156012343583,A,B,E,B,A,0
65+,C,126.74009624211442,-10.384076305457029,-61.24100711136528,-44.83149643308469,-16.307769143561828,B,B,52.887499910199246,E,E,B,D,C,1
51-65,D,61.96116377278097,-56.14894735588612,-46.242020990363635,-214.53414498159452,36.09511904018516,A,E,-55.60208362146539,B,B,B,A,D,0
26-35,A,-77.89322907591331,-38.29898508887884,184.44939374680047,-61.48844857646826,29.82671505145054,D,C,43.19721987637229,C,B,A,A,B,1
65+,A,72.71814735548506,322.5868110505353,-77.37326678103565,156.9129925887383,65.36547352216571,E,C,47.77979237998045,E,A,E,A,E,1
26-35,B,34.22475365639541,113.58439990359837,-178.5654489936282,-32.73989672711413,26.321737227745757,E,D,49.95361841843669,E,C,C,C,E,0
26-35,D,75.8722505790862,45.100171369228256,58.050142239293045,-55.6056732833852,3.1361342401297856,B,A,-47.50363951234126,A,C,C,E,A,1
26-35,A,104.93415191471011,-120.41556519789471,-42.40175822484607,-154.46061118353038,79.8349914618777,A,B,30.18733327681913,C,B,C,D,A,0
26-35,B,114.02498407613271,51.30197004761362,-59.42401977137597,-28.852990629591496,-9.21523827921166,A,D,123.07001504691102,D,B,A,C,D,1
18-25,C,-58.52230845811438,-117.33020937266241,15.248237097512177,-45.575224657451955,21.081308716135965,A,E,-114.8915479861029,D,E,A,B,E,1
51-65,D,-138.62630786343254,-37.27492770448389,63.57166567190444,52.5347491698262,-123.55889069981028,E,C,-29.451919292916024,A,E,B,B,B,0
18-25,B,-52.98682093302889,76.27304059255154,45.723507830594826,93.43273340275559,8.59110044817929,C,C,145.90728691405502,C,C,C,C,E,1
36-50,B,28.864720594787936,-65.64103738150014,151.1743983179154,-130.9410301456534,-3.0384548436977448,D,C,-44.61660037105483,A,E,A,C,A,1
26-35,E,46.403375915475586,33.807750649857226,-14.855345608598789,99.80643893441547,-63.06534793671783,D,E,26.608447572045176,D,C,E,C,B,1
18-25,C,-8.71897117852552,-19.1035982133306,-132.6372099488782,88.46064426176348,29.42051421162568,B,C,-9.344043242770224,B,B,B,B,A,0
51-65,C,92.11349002064046,-71.04095715355284,-2.410372756207211,-266.2656466644253,-140.3787167244886,E,E,-80.79426103608391,C,C,B,C,E,1
18-25,B,-56.88609473760934,76.36878131720395,100.24604041254746,-54.373135363708826,20.809211572314272,D,D,-23.849549007177863,C,C,E,C,B,0
18-25,B,123.26421020650702,37.79576646650692,-15.832483254526943,27.956761786044098,-33.29487866384734,D,A,-5.82901367199106,D,B,C,D,E,0
26-35,E,49.369042848330764,-11.27812687929644,-34.73384601772826,-19.202682554976246,124.14395532843963,D,A,-26.355210269466905,B,E,B,C,B,1
26-35,D,47.678111125432224,9.42922436766026,226.17191947259462,-67.40130414617272,75.85146919453875,B,D,-29.07457876489985,A,C,E,D,E,1
26-35,D,-144.8745895542863,-42.014344229208795,94.58481145849768,27.78747844345198,-124.51881707218988,D,E,-25.739126162477906,D,E,B,D,D,0
51-65,E,163.74649532994107,88.06287358771229,47.315893704050325,-47.07835029716711,157.37825796101288,B,B,-173.69398669175843,B,D,E,A,D,1
65+,D,-53.55140907451529,-52.19505743630406,42.15130318082595,170.28268896067038,68.71016321461522,D,A,-31.781982865829583,D,B,E,E,B,0
26-35,A,118.77050684699404,-62.25669918432154,-33.67158323491912,126.58279259801294,-70.9891446770708,D,D,107.63163189072111,B,C,A,C,A,0
26-35,B,-18.074463173473692,141.86188831655423,-93.77157660930544,46.92350181138053,-3.495751396317312,E,A,-145.18316655384024,A,E,A,D,D,1
18-25,C,17.006660866188998,39.27231774478284,-2.1392347143704464,43.93602076502593,-171.03742758751494,B,B,24.404678974547036,B,A,C,A,A,0
51-65,E,34.323898678150755,71.20340365545428,-71.76167148511121,9.359754220983412,-42.98265308898328,D,E,-153.71347409566388,D,C,D,D,D,1
26-35,E,48.485491902494296,165.4696861552346,-100.77913698605947,-216.00294184277743,52.82636177028886,B,D,123.86805512749194,D,D,D,D,E,1
65+,D,55.417242149860805,157.23471608438052,165.46493500934054,51.58971465520218,-52.50650495768863,A,C,180.47286474462803,B,E,C,A,C,1
51-65,B,-15.23474899762569,53.97768579186793,-216.52330328448068,-27.08112896399096,-226.53908115455715,B,E,-23.770984996410828,B,A,E,D,A,1
26-35,D,-80.51066418363745,117.81674853522779,-84.24885169909297,-101.58897344425142,52.4661009532148,D,A,106.79610464457343,C,E,E,B,A,1
18-25,D,-95.56729609567651,198.95991331567808,80.37794673787107,56.08962096330175,15.003762002129776,C,D,82.88972356621122,A,C,E,E,E,0
36-50,B,43.168129912385204,122.99911357137465,-79.7134061268238,-55.25099996181749,-54.94864166363836,E,A,81.61326669092989,C,A,D,D,C,1
51-65,E,10.085887276762163,-129.74014684811024,80.2007281598059,16.10622824252295,-70.03457568849132,E,B,13.646588371463716,C,A,E,E,E,1
36-50,C,137.63920024762984,-239.33574602262536,-29.139926140356643,-93.01672363712072,-39.310228129112815,C,D,216.4913649786389,C,D,E,B,C,1
18-25,B,-128.68255898920475,-152.647437497609,-103.37463087458805,109.43468468817944,-93.90961931024675,B,E,77.6476502253975,B,A,A,D,C,0
51-65,A,125.42247085934028,51.646691673315615,17.974728086019024,-197.22565650029318,-64.46216489970348,A,B,-74.0869885692211,B,B,D,A,A,0
26-35,B,115.6992878816154,76.37329202081811,158.3782837794741,85.02609754279669,-20.865394241656222,B,B,-23.483740033880178,B,E,C,E,E,1
36-50,A,-79.46947984095544,11.603980326701508,-80.51748956470189,129.9521797613485,-54.45378919737615,A,D,-79.97212981340816,A,D,B,C,D,0
