age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
18-25,E,-144.0600440312376,C,C,-95.24436632262456,55.383912662763954,1
26-35,B,37.70204731880236,C,E,71.17209961298043,76.50687441353834,0
36-50,D,64.17813616399431,B,A,-64.78487397453742,89.29432086301232,1
36-50,C,-11.840091070280073,B,E,53.746639008780804,-50.057373488539326,0
26-35,B,23.972441211358035,D,B,-38.3911511982256,89.54667773183601,1
51-65,D,1.6370381602775788,A,E,46.93949831283828,-70.03840934447179,0
26-35,D,37.298132725412195,C,D,-98.34142883863512,44.74552354001345,1
36-50,E,-28.238914929472497,E,E,5.250623082133377,-32.614832668640545,1
51-65,E,234.99409154365617,B,D,-118.84124821004023,61.45177166456496,0
51-65,A,-274.4538734183446,B,E,-59.73771626596901,-58.01083079420501,1
18-25,C,-0.8129930539415341,A,E,-183.76685715265043,-101.83922959227358,0
26-35,C,-69.71650040709804,E,E,-1.4249402734275929,-190.59355610237745,0
26-35,D,54.710034811203,B,E,-52.946071935160866,37.59516017819687,1
18-25,B,86.39504759414304,B,B,98.26272113237545,272.5356339166734,0
26-35,C,-7.1095119570943055,C,E,34.487629553019794,129.7424885523347,0
51-65,E,57.53401587144273,C,A,-70.37728176341004,39.08920806476311,0
18-25,D,38.77736627159384,D,A,-139.01135699857002,-56.690121621193626,1
65+,B,-1.4548819304718763,D,D,40.19784265532138,100.57081859046055,0
18-25,B,7.216999310668354,E,A,137.64353217051664,-26.779198380786852,1
36-50,C,-50.98776403467061,D,A,58.21373147167817,180.76513186020347,1
65+,A,95.51138018979421,C,E,-40.11560622722439,-80.13310832746538,1
65+,A,-91.03523417275801,D,B,-115.77449546203444,-157.2482824274068,0
65+,E,-75.64705203289202,B,B,96.97795494911253,164.08446265631935,0
65+,A,-98.00442466761174,C,C,-114.0539340768184,-34.851074118125766,1
26-35,C,-155.7410391831428,E,A,197.38877208762165,25.84165873902667,1
36-50,D,20.206198062945244,A,D,5.1017766672146845,32.83958870961698,1
65+,D,80.5334702106019,B,C,-40.43423509642732,32.035818804664615,0
51-65,E,98.64671591365827,E,B,82.3133788586705,29.54683342150901,0
51-65,E,47.02833188936522,C,E,82.70397931680175,-177.38846657263088,1
65+,A,-85.7110624990331,B,E,-81.22939039382959,-151.342964665123,1
65+,D,41.232019942916295,E,C,-12.729911831619756,65.07594850232134,1
36-50,A,-69.94191749016228,A,C,-39.15265523200414,-85.38012128251621,1
36-50,D,-72.39579978879625,D,E,215.73517796418597,-103.86077130025501,0
65+,A,312.85571885233895,C,C,27.388645558101015,-102.27312318528404,1
18-25,B,-68.76941318679233,B,B,-115.94922467324471,4.232394161594765,1
26-35,A,-14.283515866362768,C,E,131.45377527482626,98.16969254458714,1
65+,D,59.39469512326999,B,A,-123.1103465005944,-82.77931869525277,0
36-50,D,103.46400979104426,B,B,-3.853364318062983,-120.06086200036712,0
65+,C,7.340809925842781,B,C,-75.77573621834655,39.469305581829325,1
51-65,A,-26.678129808233425,D,A,188.92475035416373,67.14408353148863,1
26-35,A,-149.53956268100856,D,E,90.42300590428607,-95.097009765641,0
51-65,E,-168.46303401774767,D,A,-9.36704029760501,3.6723152681383375,1
26-35,E,-326.27935126095264,E,C,21.466666298151015,158.4337110189574,0
26-35,D,46.50474049514098,A,E,79.57646340572163,158.38318341342824,0
18-25,B,-93.75087640601106,C,C,-22.590090270817527,56.94463942981437,1
36-50,E,-126.69670339122068,E,B,-53.77860582511605,-79.84955147425244,1
65+,A,-206.49502666725817,C,A,-99.18038383026004,-41.54720340594256,0
36-50,D,-103.34602709191051,E,E,-29.400592193080644,68.68535607083165,0
51-65,C,46.29102532428924,A,D,-32.84599510213144,-41.76436280572997,0
18-25,A,70.21655218086728,A,B,-93.22269680478928,93.80808311022945,1
36-50,B,195.67567673756497,C,A,-75.58193935689683,31.81060372494179,0
65+,A,54.531428717774396,A,E,21.080145622920334,-13.388410540420221,1
65+,C,-62.83370690189556,D,D,34.70108840614587,26.91517758266136,0
36-50,C,78.85262185930203,A,D,-70.03896179572959,20.79177822023997,0
26-35,D,-112.59439346876366,A,B,-54.59919450386671,-100.13680470790067,0
36-50,B,116.31455953962168,C,D,-65.32471306369351,107.63809506753206,1
18-25,C,68.81049876132536,D,A,82.85565803312961,-210.4515560937931,1
18-25,A,42.14338416384607,B,D,80.97068983140576,-8.807507097785509,0
51-65,A,-63.954272403305445,D,C,66.1465009929755,26.576584779313656,1
26-35,A,-96.97531124922929,D,C,23.446755540838264,20.528529719601092,0
26-35,E,-40.62180955196615,B,B,-31.958447881246165,128.79092452090904,0
65+,B,-65.23426138772577,B,B,-59.26398178269267,12.709231288781627,1
26-35,A,-35.01241263688005,D,A,36.394558389563535,44.39402249372078,0
18-25,E,77.5982504723955,E,E,-59.33863091335285,78.15135817037627,1
18-25,E,-22.322480842846137,E,C,-188.1691711085504,46.89855331259339,1
18-25,C,14.829136853978628,B,B,23.326194404101546,-71.51318140223961,0
36-50,B,-118.12881407940358,D,A,11.075145198785783,130.03523302240174,0
18-25,D,-85.07557577978324,A,E,23.255468221299825,-72.25581231778342,0
18-25,B,-65.15579233015649,B,B,-16.664144991813775,132.28372691227156,1
36-50,D,-137.79939325143926,A,E,65.69101524210164,57.96053853924234,0
51-65,B,63.282576114014944,E,E,75.19982144692288,13.738940408068148,0
18-25,D,64.16464167978837,C,E,-99.41966374508121,-40.20261844144648,0
18-25,B,-65.58872360410489,A,C,-7.634477276909834,-4.343814337629153,1
51-65,E,111.2850419272418,B,E,38.793189381710086,-40.793386600676484,0
26-35,E,82.04035250296165,C,A,-70.28871165398705,-150.08156231159316,0
51-65,B,152.87547117284927,C,A,-111.65046012570387,-116.12384214356717,0
18-25,D,1.7930250718043907,D,E,-6.8427640474785765,102.0242083250052,1
18-25,D,-44.92927649095295,D,D,-9.738217326504296,-71.80838606968368,0
26-35,B,140.23923705559537,A,D,85.08147549234766,-188.86726240352863,0
18-25,B,23.50879616661411,D,E,157.7863260396796,-134.46748686550038,0
18-25,A,-80.86297291409844,D,E,-103.6564741681769,128.51811578459797,1
65+,E,120.80193513326662,D,A,108.12681818768219,102.8869571866057,1
26-35,C,1.0755645139831027,A,A,70.03645906278926,-37.95384292388528,0
65+,C,-4.73424546984372,C,E,112.53857780199444,-39.271796682016216,1
26-35,C,-90.12063560159571,C,B,-2.7805539254465694,21.932537498908143,1
51-65,C,199.85103797289486,A,B,-46.51859555633705,-103.72939127160362,0
36-50,E,23.207997108451238,B,C,160.2858474410103,74.56024035656081,0
18-25,B,-13.28292780485322,B,E,-26.889969558726968,-76.39549367755578,1
36-50,C,94.24302308424777,C,B,162.20551683068604,172.9617966416132,0
26-35,D,-136.67134247949633,C,A,-59.66178922762013,60.78387994244694,0
26-35,E,24.823905192296344,B,B,-126.2933827742957,-35.63000981240662,0
65+,B,31.31615714907615,C,C,-83.95797862659259,11.249014974243563,0
65+,D,-40.15696409340791,B,C,137.5620288650455,-111.05851665647823,1
65+,A,-87.0305182431157,D,C,-73.18272388735386,13.7135204241049,0
26-35,A,57.288033006205374,A,C,-222.73599166775347,-57.872231351946525,0
36-50,C,256.6899695507255,C,C,-123.83701449693969,-40.91576210040052,0
51-65,B,-30.19805567347891,E,D,94.05887997292636,48.266319809102185,1
18-25,A,10.94167693467356,C,D,26.19288186065594,-73.0652931387826,1
26-35,B,-45.21782697098678,A,B,-78.01526528242155,-53.544795357187084,1
18-25,C,50.97631628108291,B,D,-10.517675596041835,65.97935034857704,1
26-35,A,85.5659535524463,E,D,49.25691739518686,-31.835236479674872,0
36-50,A,97.07615388786634,D,E,-78.69094621704052,22.769299431577792,0
65+,D,21.715388054240613,D,A,-87.81409684899158,-247.5096476069018,1
18-25,A,-108.40556286811736,C,C,-181.68597717404865,-50.89327560126053,1
65+,E,49.805083862560714,E,D,28.927996178544742,-240.16861911951483,0
65+,E,-9.481759712302242,D,A,11.970978173909465,98.90290841699134,0
36-50,D,39.38459562303336,A,C,97.69027064340773,188.71082374378935,0
26-35,B,-54.950758045387374,C,D,61.050374955590534,8.46965182493345,1
65+,E,-154.22994334058328,D,E,-152.49599063706685,-24.90490122687215,1
18-25,B,21.823471681787503,B,B,75.2795452017706,-88.74033083613764,0
18-25,B,-10.507377607752833,B,A,144.12363544869137,-14.228888412669265,1
36-50,B,102.90913055211675,B,E,-50.735293235947964,87.99924284630316,1
18-25,B,-166.85537815147345,B,B,-1.373430426469179,-129.69491705860733,1
26-35,E,-36.680090144505456,A,D,103.8148215412066,40.11225968927372,1
26-35,C,-100.93657104144837,A,E,74.61678755080123,24.38978988757241,1
36-50,D,126.14284768476492,D,B,-45.996915067137664,64.57130568015505,1
65+,E,-92.13314681978815,C,B,-65.28817757286015,-113.58095942764828,0
26-35,E,-70.85192075000067,C,D,46.27846133076442,34.55595848385576,1
26-35,E,44.364143436966444,E,E,112.33186798867578,12.115203152164648,1
26-35,B,141.64866139303797,C,C,-99.06870737313874,41.19781979391573,0
65+,D,77.11169312292468,D,B,113.88753749232224,-41.18738222667467,1
36-50,C,-15.425542848138488,D,A,92.7979022942108,-52.9276820217064,1
51-65,D,-105.26026310303426,B,D,23.19372786673434,-72.557867769653,1
18-25,D,-37.50936146247878,E,B,8.646924596491786,-189.17253330683997,0
18-25,E,-303.1315489063773,C,B,145.1961260176735,-58.48702574084372,0
18-25,E,-80.82925616649055,B,E,23.564995416549234,-182.44811571477933,1
26-35,E,65.97219711535246,B,E,62.98362679047765,120.4944306453507,0
18-25,C,-156.8285883541903,E,A,-74.17651063844333,0.8508392960132496,0
18-25,A,35.796099259748516,C,D,-85.3222604359189,-21.988960186754465,1
36-50,C,12.607610009021194,B,E,-8.730536579120752,85.37415416658342,1
18-25,E,-96.82903651430458,B,E,35.90456907699737,-18.544189557744364,1
18-25,D,-62.87209521644741,D,D,33.88525178999316,81.75932916672252,0
36-50,B,-74.92179947091346,B,A,114.46011473849047,235.59488282835713,0
36-50,E,159.7495246586521,B,E,24.35580753299752,18.10674362785455,1
26-35,A,-90.24792995747842,B,B,25.739422478324887,-0.7800598563399717,1
36-50,A,118.52315928987468,A,E,109.70603788121882,144.41461563964435,1
36-50,D,-147.599128314384,E,A,185.3419326697535,-125.36708968181361,1
65+,B,-105.69218546072267,C,B,-195.9147690848971,-20.34338592947953,1
36-50,B,-23.38678738535632,E,D,-46.43677798162561,-9.582308005668109,0
36-50,C,-52.13780401598916,A,A,85.24288816207766,-95.91877200400675,1
51-65,A,-24.12806799188957,D,D,23.318184026317024,231.332719455654,1
18-25,C,-25.695456210042227,C,D,73.63593665404203,-10.420578146568529,0
51-65,C,177.72047053361754,C,E,-24.409983425148305,14.575947295660857,0
65+,C,-66.34099249583491,A,B,128.6904345620029,79.04665134114235,0
18-25,B,53.88314221373079,C,E,172.64280286188674,7.345055183029943,1
51-65,C,76.58718844681701,A,C,77.1660974376112,106.40908950554642,1
65+,B,-84.23394759786773,A,D,63.08890065141812,65.91866212898026,0
65+,B,113.61194775992986,D,A,-27.903184002598692,84.1047300392389,1
65+,B,11.43872630240787,A,C,-92.41266363938021,-8.506870170658724,0
51-65,D,5.128516158670675,E,B,-22.423560522805218,2.680292876774499,1
65+,C,-12.134165158556959,E,B,-128.95600638493778,-89.25396473256495,1
26-35,D,-8.97103918052586,E,A,50.648987147453326,226.4871253048385,1
26-35,D,-32.6593925297907,E,C,-44.342147778176546,-14.538739989421096,0
65+,A,241.56029371257452,D,C,24.985931920035256,41.832708974356386,0
65+,E,167.86407058909586,B,C,18.11539592116547,-51.11351590514456,1
65+,B,-50.17878940041363,D,C,-45.154920772160246,-196.64179311972907,0
65+,A,-8.102514917171186,C,B,109.30750302528023,202.51785108380096,1
65+,A,-127.80891368590848,C,A,75.02418594523421,38.129150700730584,0
26-35,A,14.05678025113557,B,D,-68.78681465729882,82.62036803038832,0
26-35,A,-152.32823460647452,E,A,23.999030031188596,63.950257008041554,0
18-25,D,-104.22088311952874,A,D,-9.175405231946847,-72.53427430874612,1
26-35,E,-102.35424277920364,E,B,-20.279923298524594,-130.96569577259118,1
51-65,B,-65.55990091190827,C,A,22.006905337596468,37.667405820864964,0
26-35,A,11.767293958154085,E,A,175.87319093319792,-30.309363663679477,0
65+,B,43.07531285754444,B,D,-268.06245120274195,-91.12529625936632,1
26-35,C,-123.12053529883651,D,A,62.40245172034784,78.47082980656643,1
65+,A,117.61219163816862,A,D,-204.7589027017998,-207.21242045676954,1
26-35,B,49.364454168273916,C,A,130.59766215550107,104.88132717166287,0
26-35,A,-86.54705815055567,E,D,101.04721613224636,76.31879407356156,0
51-65,E,-101.32592185196839,A,B,85.24638957940562,12.5476777626336,1
26-35,E,-90.34230903073272,B,A,-81.83947107767042,-110.95113827381282,1
51-65,A,-83.72708497290776,C,B,-116.86076540929584,52.68543462812762,1
51-65,D,34.25871815775056,D,B,-53.445009790954416,180.73297531010232,1
65+,A,159.76079072585273,C,E,-61.76707255609814,-88.58554700297856,0
18-25,A,17.943839219416006,D,E,55.25604141768612,-104.25600512977616,0
26-35,D,-64.70124584534815,E,A,178.561993491374,43.323668921726245,1
18-25,A,-36.406877314671064,E,A,218.00412795073106,-102.98461045716022,1
65+,D,-13.104725759523625,A,E,-80.88315960626672,-52.23327837747417,0
18-25,C,-85.67232110716519,C,E,51.78122446990125,-55.80256462308183,0
51-65,D,107.49323071068433,A,D,19.12427361093499,44.22264939631432,0
18-25,B,80.57786253406627,A,E,189.01801311613693,-105.3963373769256,1
36-50,C,-60.02186626363972,D,D,-14.597809879378806,129.64323776137314,0
51-65,A,-63.034389043229325,A,A,85.68388208008322,-22.302062019909076,0
18-25,B,-90.86419008642615,A,D,-40.363744149912435,-193.82561928627038,0
51-65,B,-31.62890904788252,B,E,-70.88836190216573,-13.387054074394472,1
18-25,D,21.10704038420465,D,B,-173.7623459559445,122.89124196553776,1
36-50,E,45.30163233725276,D,E,205.5986672025586,-65.6266806562749,0
51-65,C,-32.49987744838238,A,B,138.89060558296882,-73.31474156673,1
51-65,D,-158.76367797451155,B,C,-69.86144468555761,21.616952283449063,0
36-50,B,-90.90836898437841,B,D,20.338748216367648,-113.50006864528919,1
65+,A,-15.34080455639466,B,D,-138.2855190846126,27.50302223701221,1
65+,B,81.3897134470576,A,E,9.093063712887469,-11.443821465871343,0
65+,E,158.03022189959609,E,C,125.4755911687487,220.70949107665524,1
26-35,C,15.991038104164584,D,A,15.627368446036455,87.51547155047189,0
26-35,E,150.63183325422543,B,E,-277.1600309012284,108.17602587693476,0
26-35,E,-167.9822685033402,D,E,26.69769377736871,155.78505852270595,1
26-35,A,4.990781530323919,C,C,-94.62396268152136,35.1313148029808,0
26-35,D,-1.154407144814131,D,C,153.29935117022328,71.96812929940617,1
18-25,E,-12.883186688452659,B,E,107.40243785538195,-77.84812961597135,1
65+,B,-7.297450977116042,D,D,146.802064379271,10.879503285780782,1
36-50,B,-152.25852544199734,B,D,13.746515205431281,4.215635154232446,0
65+,C,-33.68349507277707,B,A,99.90797365442948,109.44597774591638,0
65+,D,-15.506142090869742,B,D,-171.4636855542586,241.43319379536416,0
26-35,C,-138.1391874600464,D,D,106.44101605468568,-12.476736725419924,0
18-25,C,10.6922813465945,D,D,-118.94230388064857,-47.32856668198494,1
65+,D,-185.81143667545635,C,C,-12.423920885972432,278.80820845469856,0
51-65,C,-117.26743665054546,C,D,-10.155666290303254,-30.43831707791323,1
18-25,D,-8.80319746244961,C,A,40.21100339334773,180.46874433264276,0
18-25,B,-80.2070058746643,D,E,0.5719821139317517,-44.78164345838259,0
51-65,D,-59.01626179162067,E,B,12.57323482438675,19.883195357681984,1
36-50,B,18.73512958226515,B,E,19.67781299045222,92.72760168502876,1
51-65,C,97.57598304158512,B,D,58.39223204691992,224.54086243849042,0
18-25,B,13.493900039679932,D,C,-147.52679699039476,-188.8925872617681,0
18-25,C,-13.843792450647872,E,C,-30.25594702037383,-78.9356992425666,0
65+,B,39.77945216945666,A,D,107.01169415074736,-71.89203179334062,1
26-35,A,3.059545804638831,A,D,26.502145498958825,-179.06572650250104,0
51-65,D,31.772292323141453,B,C,-23.111207835491598,-114.44847098161266,1
51-65,E,172.62712796785843,B,A,-43.21352575745491,70.44679242773734,0
65+,C,-176.03341820056164,A,E,-22.332325183511013,153.66252847989145,0
51-65,A,-67.32315256111414,B,A,-7.154378054775444,-96.24398004922163,1
51-65,E,179.414918235392,C,C,-118.20188374996594,-135.10391515724126,0
36-50,C,3.977552604185363,C,C,47.1173654859523,129.03498081670713,1
36-50,E,96.52523540035249,C,A,95.8191053521449,-135.03265257009656,1
18-25,B,12.840185791941508,E,C,39.04584530741759,188.79890214092433,0
26-35,A,28.10927049297456,C,C,-79.31364779122619,-106.566763205036,1
36-50,D,41.067441774600745,C,B,33.68920651404778,-76.96452971646423,1
65+,B,-89.8453731956288,D,C,-11.96485302681406,109.13866052982387,1
51-65,D,130.12657474646483,A,E,1.582361200114816,-92.06023234321543,0
51-65,E,-100.5171046513835,E,A,-3.506915237631294,-139.9638575215135,1
51-65,B,47.08233386708407,D,E,101.9498908003156,72.21351309899576,1
65+,C,8.10730083155107,A,A,-52.69137412355808,34.238048784440785,1
36-50,D,17.6530014208536,E,D,-54.34631943712894,-60.68424064857597,0
18-25,D,23.70947778674961,D,B,20.307881820724315,36.67057310065906,1
26-35,C,6.810797313310454,E,C,75.24472581483707,-49.51411650260108,1
18-25,A,-3.3629381997583008,D,A,-35.98473467354915,-116.53100929817428,0
65+,B,-164.9366957267942,B,B,82.50696227017875,111.46635954713663,0
51-65,A,-72.40365835345908,E,C,39.40388030099989,-196.8337933419691,1
65+,D,12.518773582789978,D,B,114.87218793783566,20.307447036598035,0
26-35,A,-43.886303096508875,A,D,25.831524413694,120.83227570354475,0
51-65,A,43.20695836969672,B,B,-71.83721683791667,51.305108036064816,0
36-50,C,-19.75878332896731,B,A,192.75828314217028,-84.20129716906607,1
65+,C,178.63538822188988,A,E,-33.15792321510093,25.902703183165364,1
26-35,C,-19.31142079441782,D,E,-123.4892242341316,-13.802632811637295,1
18-25,C,-9.601093597972124,A,A,120.3009388826342,114.53342609551788,1
18-25,B,-5.433526923657021,A,A,-85.22705572275785,-97.3702330345201,0
65+,B,101.74424347177073,A,B,47.594980929663166,-116.71125814243202,0
18-25,E,-30.832972307306818,D,D,-44.431221904296194,-56.78046592818544,0
51-65,E,8.007585991435926,E,D,206.84495083362026,30.665981907784364,0
36-50,A,-82.60867157470557,B,B,-33.34322612927178,25.762208739265564,0
36-50,E,298.6197276423394,C,B,-4.935883942787855,212.21091123414294,0
65+,D,72.36181236681719,C,B,176.74610301428788,126.55749058890552,0
36-50,E,-68.5833601439636,E,D,13.401120750645914,-83.79698551507202,1
51-65,C,53.963106316056,D,C,-7.328211336958552,-25.607233296141374,0
18-25,D,-13.356229327982245,B,D,32.017394534252375,111.55386099806353,0
51-65,B,2.1224865241698554,D,D,-93.28586879353131,-5.051494366515668,0
51-65,C,41.61983202737567,D,D,-224.0592977536193,23.374730377196435,0
26-35,D,115.27789918312305,A,D,175.56621978466922,-130.8211180980312,0
26-35,A,-141.14185357008137,E,C,-69.59701156098987,124.26903478700872,1
36-50,A,-4.310147170241471,D,B,109.92196858543019,-18.774852919841443,0
36-50,D,161.70677970581463,E,B,-29.211423485986405,164.0595220113226,1
65+,D,-13.097019899469156,E,E,36.466788723825424,120.04305336037224,1
51-65,A,57.18907426728328,D,D,117.55348120003471,-21.87762362212396,0
36-50,D,309.4368843871289,A,A,-119.03197317634479,84.71017299987336,1
36-50,A,39.830366004162734,D,B,6.006701894962956,189.88644841840483,1
26-35,B,79.79383490430105,A,B,-176.7018419874054,-53.85784753746252,0
26-35,C,37.50508123747455,C,B,52.681199202163796,-62.047018584700574,1
26-35,E,116.78658227414596,E,E,-20.125956923610367,-13.023826416547458,1
26-35,E,-171.48101783983876,B,C,-54.09288169388885,-29.12667264749491,1
