Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Mexico,B,D,C,E,D,-9.041892225893111,E,4.5505719025101525,60.183010805280645,E,96.5258349828043,6.679237616802612,153.8745326784113,-172.00985819871073,D,E,55.06223521750506,C,B,0
Other,A,B,A,B,E,-95.70125157189491,C,77.90331448454451,-24.232623427341608,B,149.74254283700904,-54.4121681812781,52.23072783932766,-97.45896360780831,D,C,-155.3919379648524,D,D,0
China,E,A,A,A,A,-99.05487878325349,D,-70.8089039392554,18.39806950663663,B,-132.3258211284725,110.29128242852049,136.37048809369193,73.5978267066799,C,E,-25.15044434725321,A,B,0
US,D,D,D,B,A,149.70529999079938,A,-110.16335736293865,-9.433145090237074,A,100.28135788047301,196.81239710706174,-139.985128689158,147.43359395467016,D,B,52.8398199472643,E,B,1
India,B,D,B,C,D,73.67578119018765,D,13.414413627019673,122.25185239746119,A,7.638997610851411,-49.78888230317377,120.09432977456473,142.06125289838673,C,A,-110.67444322270943,C,A,1
Mexico,B,D,A,E,E,236.11103840228412,E,-45.48136830665502,139.24211632989406,D,27.95820936803751,112.90566952334693,-116.7831185253919,19.284941815942645,A,C,136.45693350999858,B,B,1
China,D,A,A,E,A,163.8618206447256,D,-66.22564136406575,-13.519449329820803,C,153.2498353534811,103.4441303586511,-11.713105701678462,3.6207096499150158,D,E,127.50562062158788,B,E,0
China,B,D,A,C,A,-30.986501120257152,C,102.03058613845104,136.64924397984606,E,112.97475869507763,-219.92404398543087,-45.04726910711641,-36.971574531063425,D,A,148.74976154147282,B,A,1
Other,C,E,A,D,C,0.40547264764729235,B,181.0445122369296,55.308298637450726,A,-52.109649279792,-28.64175649234738,4.488985484189145,-42.420882598569456,C,A,-72.10409479960809,C,D,1
Germany,E,C,D,B,C,-19.32725514871899,D,-143.98239456219878,-7.437152297990389,E,-124.60223776087838,-5.449876828024564,-4.334500417567144,-23.737799119253328,D,C,-27.303285478010363,A,E,0
India,A,C,E,A,E,194.13392041773878,B,126.12267372874244,6.7320637759056545,E,10.015124433133895,18.387068551571385,-124.44139803929093,55.03182726124979,B,B,-106.75696566552169,C,B,0
Mexico,E,E,A,C,D,-97.90923228633278,C,-108.20370063910045,165.05497842927153,B,163.96680386821845,144.9827205222103,-60.65482613425336,16.681286089376062,C,E,77.53436559513948,A,E,1
Mexico,E,A,E,B,C,-52.91600490917986,C,88.34520285879101,-16.408743184094167,C,13.62668802680203,-30.81328445374489,-141.568083009765,37.27932694474264,A,D,-9.217709293612105,C,E,1
Other,D,A,D,D,D,-155.0096820773456,B,41.49163485952918,123.38944006563905,A,12.397495774269737,-266.287262200856,78.89041083931161,-73.7135185720227,A,D,-131.6804909569037,B,B,1
UK,E,C,D,E,E,-73.13159674276352,C,-84.46936675531634,-124.58308640269703,B,123.08791832101558,-121.52927546740916,-23.66722472282562,-26.611604336764643,B,D,-71.10186074948011,A,C,0
Mexico,E,E,E,D,D,-135.3650360337492,E,9.402295068452913,16.48247189901291,B,8.152942406536472,-28.22987917335323,-30.655800975028768,-76.55601292436953,B,E,-41.15879252013974,A,A,0
India,D,E,E,D,E,42.53908947867791,B,24.43438432991776,-62.62767463154866,A,-23.889537929233207,-57.20786722927132,34.58385072459835,-39.99975084555638,B,C,4.353409268613814,B,D,0
Other,D,D,D,E,E,-54.0552134116135,D,18.91587701885475,-16.80077543549418,A,-3.4381455695610867,211.09394163096877,-131.67742541657722,-85.91017387921902,A,C,49.98819298535456,D,A,0
US,C,C,B,B,C,-112.24330458804658,E,-24.030627402609493,-54.91726367802039,E,-60.01493894464579,-0.6089168780573346,-15.999713851178054,41.24915863890864,E,A,68.54911125820028,D,D,1
Mexico,E,A,A,A,A,-49.63688751872932,B,-83.70420266293583,-2.237704932417524,A,136.12873513351366,87.10499357638041,-73.15928787365976,26.757115871747146,C,A,-18.162829306843655,B,A,1
China,E,D,C,A,B,-17.06700873453178,E,65.6184641329242,169.53809766159085,B,52.369806944359624,255.37744361321097,-50.420895310091055,91.5589223486092,E,A,-16.96264431864926,A,E,1
Other,A,E,A,C,B,60.783805683736055,E,86.71213198051886,-308.04349384446823,D,-70.67012613836505,-11.519582893793052,-124.17028235291885,-127.6799705048386,D,A,15.831435249363915,E,B,0
Other,C,B,C,B,E,-93.66607997220004,B,61.62723060725319,18.6241012426921,E,-135.30003083964993,6.106951275012167,243.71329691630353,-0.2356300905948255,A,A,226.99484965863203,D,A,1
US,B,E,D,A,A,54.970365297659015,A,114.89935031354739,-40.563953400552094,E,85.7635685132157,-26.334678430518473,58.124127398584676,-67.09805758048142,A,B,-190.62546739040147,D,E,0
Other,C,D,D,A,B,-33.286650467007526,D,99.09059577341101,-56.58957559118394,E,-72.28926461954656,-55.06749966167443,6.480162095522238,21.194842134637216,B,D,-106.69277483976998,E,D,0
Mexico,A,A,E,E,B,89.55302635394308,D,196.13126626555982,-135.8025444574499,D,-224.28888509186064,27.730335065411737,-149.97735642189468,-135.7730753764409,D,E,-84.49964011517321,D,D,0
Brazil,D,A,C,E,E,-52.72043553052184,C,28.498178188342237,28.86845464302147,A,-23.31051772979648,110.99856087494769,76.87893428197657,105.92931343936644,D,D,-41.48208818911795,D,E,1
Other,C,E,A,D,D,-66.46300065250182,D,-96.07771107582896,-43.831119808497824,A,-45.27797091104766,-37.90910792985355,-29.620576365269052,61.28471490838574,E,D,-77.31786697725079,A,E,1
China,A,D,A,B,B,-120.41791329574403,C,-89.23680499047552,-7.960304509146895,C,-142.83833200836352,70.23049748888869,-103.74105476336806,107.14967892192206,B,D,-41.78751103205423,D,E,1
China,B,E,D,E,B,-181.43699123139376,A,-53.11902962986037,-144.54259631846207,E,-206.728479190047,89.63527889792118,56.202643867626925,68.75473549616183,A,C,-72.4329736277116,E,A,1
Mexico,A,D,D,C,E,-17.824989068837105,E,0.5481173910625492,-17.384261614623977,E,-100.07899358617296,-127.11600984062672,-34.8631693977477,-89.05849226651198,D,D,-172.75271370472692,D,C,1
Other,C,E,C,E,C,-107.96637231941541,B,-33.47895821472635,204.88780503104744,C,38.950298222296,4.8583548116967625,12.261583185406826,-70.0350212301141,D,D,-186.74958452953885,B,D,1
India,A,E,B,A,B,193.93304994742007,D,117.33594805625589,-29.154624791885418,D,-187.7702507827478,62.30984697437654,-7.480355789241439,-39.67693561393251,B,B,43.15627117172567,E,B,0
China,A,E,C,B,D,10.475979582811728,A,-150.98186421970613,-66.56544731732106,C,-43.2457136030193,71.1816102467408,0.0301726575250775,-40.65688043715445,C,B,26.69676537437705,D,E,0
Germany,C,E,C,B,E,-56.05008078537098,D,34.57507255118516,-119.0831823425759,D,-73.89994231039013,-31.797423350957075,-110.67694842406553,24.106188103584586,E,A,-111.88132599522713,E,A,1
Mexico,A,A,A,A,E,-89.41067522698117,C,-86.27308843676195,172.59856647120677,E,237.61268894539035,-66.62072705411435,-162.9445544108939,56.0136967388273,E,D,-96.38459242497525,C,E,1
UK,E,A,E,B,C,23.308046903880268,A,-55.13315620368036,86.29279699410787,E,-33.837247238289414,-90.22154183706161,74.9229035598269,-34.22592345491603,D,B,2.1015132887970105,E,E,1
Germany,E,C,B,A,D,-51.43638182591239,B,-52.13049252673259,29.781837324688638,D,-24.842256570343125,-16.327331206946823,-61.97454995025606,-85.37349516785274,E,E,108.74687144762667,E,D,1
US,B,D,B,D,B,0.5137954981873043,B,236.7342863356725,70.3942855106332,B,27.994088606539503,-179.53838300801826,-187.56564741701123,-5.420564359312303,D,B,70.8150554408133,C,D,1
UK,D,E,D,C,D,-153.14181463571308,D,-33.310495129564956,-93.06987857371686,B,-35.48921501076827,104.43684786905807,255.5789099744768,-20.717409759610685,D,B,152.4810887299489,D,A,1
China,B,D,C,E,E,-104.6016262153626,B,22.23750874953861,24.558307374898344,B,3.5914026402245085,8.453598565850346,-10.23482406352503,24.963646859826454,B,C,-151.34923357796518,E,C,1
Other,E,B,D,A,E,33.603779128603485,A,134.5563241403275,-22.614872632707193,E,-196.07410773535386,152.42183290342027,-38.81428836281272,155.5824220915464,D,D,-69.55229193295396,C,A,1
Other,A,D,D,E,B,-54.84371681628373,C,-49.464988868407595,9.56679633703879,A,72.79734873183406,126.89620350274195,157.80167267199582,-131.3215377715652,E,D,25.777579404812684,E,C,1
UK,C,E,E,E,A,144.13265946833602,E,71.35314542896958,-24.070108735012717,B,141.97809152824678,-21.141861693434922,-15.40879445139088,47.643573554592535,D,B,-31.10663325874114,D,C,0
Germany,D,C,A,E,A,-1.445177835701609,D,47.656588878804875,-0.5483534307598567,E,53.39811442835219,-75.06269361751308,56.07389935860475,12.510010597142104,C,C,-13.156071095582659,D,D,0
Other,E,B,B,B,B,-39.607856009424545,C,-104.50315060038066,2.9962340251090365,B,-6.904954837538728,17.635365330467685,69.6279988727924,201.75977307086913,E,E,77.4697163935998,A,C,1
China,B,B,D,C,B,-55.031114095653834,B,-15.773188532654025,-41.53542302741753,D,142.65676893924402,-43.28268290504807,118.19635541507488,-190.45548220641416,B,D,44.781661698444054,A,C,1
Mexico,C,E,C,E,D,68.48089245042954,E,-14.746626052842096,120.46460774158045,A,-106.49276727812926,164.5263151892995,-76.4400094112526,125.37339978879567,B,B,-165.91914460989923,E,E,0
US,D,A,E,E,C,31.510333969224718,E,38.22449572438075,218.8682296728105,C,74.62695411095845,-30.503672290719813,140.06182381659536,30.696581168971232,A,B,41.41880972279585,C,C,0
China,A,E,B,A,A,-27.972279509157588,D,30.549945880645453,-95.05466022070563,C,-26.996114634015804,-7.6737747007507195,14.270290601606316,195.82133195216892,A,B,-107.04300541231947,C,A,0
Other,E,A,D,D,B,53.502351125108426,C,25.62791674339442,-146.57168492635256,C,-145.26759432469512,4.909701940233708,-65.90036515851206,62.02364840612095,E,C,-112.27891831127286,E,E,0
US,C,C,C,D,E,-45.16012762855152,D,12.527686643669348,-77.15526685279114,E,66.71465216147813,166.57047227988525,16.002772700097204,15.878092180324346,E,E,62.61014998953186,E,B,0
Mexico,C,D,D,A,E,-0.22145197820650359,D,-46.21453564114911,10.117252958074722,E,-123.78597448993973,0.2366594344460409,57.02006631952402,-87.44961286550065,A,B,-225.36864683783543,A,A,0
China,D,E,D,B,C,-144.5117135514796,B,-24.05378762077219,49.27430189471695,E,8.20728294052515,146.10126408912026,-156.38951326074172,13.94026556962625,B,E,102.9732342903022,D,B,1
Germany,A,B,E,B,B,-74.22052765049274,A,-29.75767133074061,179.79909080461996,B,-11.969138875751813,-119.36590533554056,-34.3326658570827,-44.669990029114956,B,A,-102.54267814446607,C,C,1
Germany,B,B,E,A,D,-113.56583052616138,B,-126.66642788366833,201.61860454184776,B,-76.34042935743764,-58.975432214378685,156.5953848572565,116.70440186029589,C,B,-5.790038564163629,C,D,1
Brazil,E,A,B,E,D,-49.35285377483445,C,54.519269516111855,118.93073973480747,D,263.0074918045699,-193.39673414898104,-47.23044953724895,-51.36811381554691,D,A,-38.34116406002528,E,B,0
Mexico,E,C,B,D,C,-8.396829018529047,D,177.39280058425555,47.16863577529486,B,-105.7766752562451,50.775339317909584,-89.23359931735678,91.62679232689896,E,E,-39.03078595097819,E,D,1
China,C,E,E,B,A,-83.01273243620511,B,83.60242858394383,-4.2765911829754675,E,5.501018080266694,18.561132383273414,-63.10479616845599,28.645895457467418,C,D,156.16659339048337,C,E,1
Other,E,E,E,A,C,92.84669170107807,A,10.407135730175966,6.627263424809322,B,97.33605584021261,-89.13540596793746,-90.51545776936376,-123.07143557861124,D,C,-50.56660221621946,B,B,0
Germany,C,E,D,B,E,-110.98161965999861,C,178.1009838620374,-41.63796299954544,E,78.22599190166973,70.22567507220958,-12.01814459903383,-193.26718445289396,E,B,51.11084213929536,D,D,1
Brazil,A,D,E,E,C,50.28063116274527,B,9.198421876038346,68.55821393164359,D,178.89197413290137,-70.59047301136766,-53.79312527938838,-135.57913850302893,C,D,-105.14978456266297,B,C,0
Other,A,C,E,B,B,9.172346647275335,C,117.73627127072245,159.3993472137931,E,-136.45188039330006,-11.560324112758016,-93.86968039604085,46.5976116115153,B,B,-39.172487467654165,C,D,0
Mexico,B,E,A,E,D,-180.91063381447213,B,-8.250804904162123,-182.29964506160735,D,69.37347160090374,16.241911415510142,19.921116463048644,37.45563410397605,E,E,138.8254592834415,D,B,1
Other,A,C,C,A,B,-87.96936860227059,B,88.24039835632415,-66.31255999922537,C,-38.26014677916812,129.21062519906786,58.186478934634636,153.4901974899854,B,B,-90.4314978166579,A,A,1
Mexico,C,B,E,B,E,-257.35154492541665,C,-8.439654979683567,-89.80770086257289,B,-51.58584924256022,-76.01715553930808,42.74211020481505,-170.94532136525362,C,D,-33.02741714487493,D,B,1
Mexico,B,E,C,A,D,136.00890729636785,D,-31.202169091451864,174.33040667929055,A,103.4486439775759,-201.62538216404164,-20.224386899724355,-70.9071585547493,B,A,50.782383362969654,B,B,0
UK,E,D,A,D,A,61.33525626464284,B,-51.13795584261219,8.721721737969524,A,-82.58987585645498,53.36222307629441,150.86288779546405,-8.3457558885737,E,D,45.85545410004702,E,B,0
US,A,A,C,E,C,36.41433346947469,B,33.6547007089339,-7.183029667591853,C,50.87235593260843,-75.80954233097299,-85.89203819877648,-5.990664455892962,D,E,56.69779680772674,E,B,1
UK,E,E,C,A,C,-48.305329439447604,E,81.89985254110644,-54.82904275903257,E,131.70008342514657,-140.8731445586058,-15.450480730884845,133.05902400185568,E,D,61.0826498485895,D,C,0
China,A,B,E,A,D,-43.992147630000275,C,0.9403679064190527,-56.57321147449929,C,1.1805768284446696,-91.51403574707693,169.8488021880063,85.7408603037521,B,C,25.29116041536284,B,A,0
UK,A,E,B,E,A,78.78312160799616,D,25.42458510128095,84.31406694307358,A,103.94880049739076,-9.098764046827936,7.528867154781824,-37.53529292794184,E,B,-6.549979962093197,A,E,1
Germany,B,D,A,A,D,-198.01961027432893,E,38.079796557321785,-124.18825818136348,D,90.08351744120245,-34.45357189537652,-56.063831183718506,31.63796520035031,D,D,36.79124907015578,D,C,0
Brazil,B,D,E,C,A,156.00627721478105,A,-24.907652219259905,-2.5748679690529803,E,129.34263108476586,-48.80477688068301,-96.26726709906501,95.4466754850352,D,A,39.443335601536006,D,C,0
China,C,C,B,A,E,23.849001326034987,C,59.95940268138135,154.29927575303455,E,-98.75492956620099,-92.15209017295628,-19.64051645493867,-12.099652632728308,D,E,-17.048469512595954,A,A,1
China,D,D,B,C,E,44.79429052265094,C,59.02759738300435,-78.39216311440475,D,-28.27371674665783,118.0066935128114,-97.59220589674261,-120.44902738017404,B,A,-58.739904183163816,C,E,0
Brazil,D,A,C,B,A,33.1602168024921,A,-10.070579216607586,-125.9700279270789,A,71.33409637655545,-209.65334879966758,30.991771168889535,259.2466844622082,D,E,-8.421933896997295,C,A,0
UK,D,D,B,C,E,69.6009417860023,B,138.71560460695162,-62.945330111182095,A,73.28671755403742,121.12690460675282,53.03420752416815,121.02076472236067,B,B,-41.25754118870134,D,D,0
Other,D,B,A,C,A,-110.54397710804913,B,-67.53193641434918,-107.2682371876214,E,132.05342996316142,6.6487330497618515,-193.68955736750576,31.35803379784211,A,C,-60.0408217588918,B,A,1
Germany,C,A,D,D,C,-49.005977347859165,B,-102.55261300320055,-177.90053066820388,C,96.23344764390225,-56.48246305267895,85.70080865520437,119.15049076803253,D,B,-98.16571774603291,C,C,1
US,A,C,C,D,B,-55.759390837140685,A,-170.14382138626416,-5.153558481238728,C,-60.37068745197401,-85.32371838238346,80.00316747188802,68.68198875308562,D,B,9.24403986350653,B,E,0
UK,E,B,E,E,E,-90.21563187865328,C,-71.02739516823341,12.042634596440923,B,177.436597777897,82.8719343407846,-4.262348807971061,-10.791584356287402,D,B,49.065061713224736,B,E,1
US,D,E,B,D,A,-44.39117349578108,B,-169.22553256529227,-71.3915132839031,D,159.75424071290604,33.55309457654171,80.47338430490231,-74.94423450348478,B,D,-66.42109483117368,D,A,0
US,D,E,D,D,B,-81.78462080234131,E,-129.3715672456266,-20.50128457731953,C,278.9366957057944,189.79361126055713,9.334616713820262,10.886833164854718,E,D,76.97968370389874,C,B,0
Mexico,B,A,D,E,B,-156.20974167432553,D,-98.12904792405077,-52.34980751427695,D,-43.02905935716796,-89.93762249826149,6.171110517203024,78.26724407530781,A,A,65.99935951994894,A,A,0
Germany,D,E,D,E,D,52.25786048253559,E,23.018479643217624,-151.3734802863044,C,103.82087566794948,-0.5322814373792731,-266.1134631468056,-155.19918669587042,A,B,-9.317236194112073,D,E,0
India,D,D,C,C,E,73.34439752404943,B,63.09577546227234,-18.394506201450096,C,-93.92448883067502,51.6778858853717,-87.45495602204343,-90.59272229845591,B,E,-28.234755008247387,A,D,0
Other,E,C,D,E,B,-99.91802277598667,A,-38.60053439061274,36.07954565236033,E,133.93481820611188,149.40751016621093,22.813800279407538,10.320448729078354,A,A,-197.4846921870737,A,C,1
Germany,C,C,E,E,B,-4.438898114643128,C,-105.3081178093436,96.28442382082308,C,-100.94056217790548,188.17487851957117,-65.42939091919816,65.08631155668269,D,E,58.97878257382507,E,C,1
Germany,E,B,C,B,B,78.53077261951243,E,-2.4673208164811786,-71.27793140817492,E,-17.949449006973687,-29.912241763957176,-79.45366507970655,-67.54940385270767,B,D,-21.374980054571605,C,E,0
Other,C,E,C,D,C,-151.819771442101,E,22.197202106075455,86.0142153665167,E,94.10855840543356,46.527430910429814,23.862164107879977,-115.05921285557277,D,B,68.0454591973961,E,A,0
India,B,E,E,E,C,-97.04275136723314,C,194.04380267915448,234.42164973428876,B,71.1465661938837,-51.92095657700925,-27.065346981415672,-18.297475268374008,A,E,139.28695245878276,E,D,1
US,A,D,A,B,C,62.78961696083185,B,36.4518868747683,-32.61015445225037,E,179.8227949698617,165.9248189174446,139.05241990982512,83.50770887695636,E,E,67.38323069355653,A,B,0
US,C,B,B,D,E,97.70593549585887,D,-5.072179799185179,-205.57957180151578,D,-48.96565368647759,82.50947088581658,102.77284808701137,-230.72348953486258,D,C,76.99762271998706,A,A,0
Other,E,B,C,E,B,-111.7215028329264,A,62.48862251579092,-58.414613030321284,D,-24.146369261970715,22.203981634445018,-153.32289219484502,-179.6912183496991,B,E,14.344180924634376,C,A,0
UK,E,A,A,C,B,43.330641565426845,D,-4.331103458825613,109.035264107725,D,-140.34316524431742,-86.79072708091351,-54.65580974231222,27.081442312983445,B,D,81.72500256234305,E,C,1
US,E,D,B,E,B,-79.8295903957716,A,-71.2941340868569,-47.10410669790822,E,-114.77705012030974,-154.5618492267305,4.494786648491623,-73.39357075319714,D,D,-47.99611379852464,A,E,1
Other,A,E,A,B,A,-161.37348075124112,E,82.36700928019228,-7.325475189414106,D,-1.0801767997919234,36.472353578869075,89.76346493439284,62.5868856527364,E,A,-85.5973223362083,A,B,1
Mexico,D,D,C,B,E,56.463967393665214,E,21.996334724556313,7.141283524486054,D,222.89607923026242,-21.642671761773062,-5.39188885228483,-193.93413335151212,B,C,-58.11468756087109,E,D,1
Mexico,A,C,E,A,E,-136.76472675700617,A,-64.30829661014191,-145.13510831521842,E,123.93067534323767,169.0518680955198,-105.10617561321902,-22.05675149619977,C,E,45.17835873254089,C,D,0
UK,C,B,B,C,B,98.53213095661958,B,-12.671103659390063,-99.14695171288825,A,149.3224234568593,-42.688442327019885,-2.7719729347168367,-75.60187468651496,D,E,21.506031980472603,C,A,1
Brazil,D,A,C,E,B,17.927458941006876,E,180.69660845327925,23.03074150432422,A,-62.61778883952411,236.00421064792405,-106.06905587305388,50.56272671308453,A,A,-39.513820505124805,A,D,0
India,C,C,E,E,E,96.7743003094382,E,-24.95284144677736,-54.19162473630088,B,64.67381550545262,-80.32318691886175,245.98860552806602,86.99093226190055,A,B,-136.87677304042828,D,B,0
India,B,E,A,D,C,-7.827483599306512,C,108.66784330561643,-152.61331439877327,D,-105.67593534844917,-16.135407964012632,52.91029848647211,-125.3799007162746,B,C,11.173323226851547,E,E,1
