veteran,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,target
No,UK,E,B,129.32316539842768,80.54292416077362,A,0
Non-Veteran,UK,E,C,-152.76091396648084,-112.86535226186534,A,1
Yes,Mexico,C,C,14.978456962260417,88.48630374615716,B,0
Veteran,India,E,A,-145.05026476427227,-95.83922203631285,B,1
Yes,Germany,D,E,-13.83610996357835,-105.43268685453937,C,1
No,Germany,E,C,-3.448482832660729,-34.58046931691794,E,0
No,China,D,C,104.64369843945252,-9.14390734820775,D,1
Non-Veteran,Mexico,B,D,-45.689031050825236,196.63350778255165,E,0
No,Germany,D,A,48.07988707237599,77.0302485953415,A,0
Yes,UK,A,A,-62.499908043913685,-268.0575182022291,B,1
Non-Veteran,India,A,E,92.79590728523355,-31.182305993989694,C,0
Yes,Germany,E,B,32.89546320880432,-127.82397451568328,A,0
Non-Veteran,Mexico,D,A,8.629564568274565,-0.45620856766452583,A,0
Veteran,US,D,D,33.07783452717059,-102.92623223570541,E,1
Veteran,Brazil,C,A,-83.9081571271076,52.7851415431459,C,0
Non-Veteran,US,D,A,125.20609023242156,-39.18595045624764,E,0
Non-Veteran,US,E,E,126.90581850056364,-55.05096752430894,A,0
Non-Veteran,Mexico,D,E,63.53865868859086,-28.531399608023218,C,0
Non-Veteran,Mexico,E,E,-45.14034548131001,76.88021106960831,B,0
Veteran,Mexico,B,B,19.362235415301342,-75.7358220330056,E,0
Non-Veteran,India,C,E,-31.02808722907225,0.36048419252430913,B,0
Veteran,India,A,E,-46.29188549625828,42.12631627525386,A,0
Non-Veteran,India,D,C,162.00421888788122,-13.954735045409436,B,0
Yes,Mexico,C,C,75.91610843559918,270.7086991427866,B,0
Non-Veteran,Other,C,B,28.932847660173454,46.26978152428938,E,1
Non-Veteran,India,A,C,5.010457189304584,152.95956655870782,E,1
Veteran,Germany,A,E,-156.0791610100453,-228.18415801348192,D,1
Veteran,Other,E,D,-78.5398529171803,105.61104599491435,D,1
Veteran,Brazil,A,E,-27.749335698297035,12.507242959608877,E,0
Veteran,China,B,E,-183.6630006245344,-220.27100312833034,E,1
No,China,A,D,107.17296415045627,-60.35232151878343,D,0
Veteran,UK,B,B,34.99708125867471,66.60080445697001,D,0
Yes,Other,C,B,-6.834304665897162,37.45363670327274,C,1
Yes,Other,A,C,-17.392560168030563,-196.0455785355582,D,1
Veteran,China,A,E,-54.526847404825574,-117.86465157096906,C,1
Veteran,Mexico,E,D,13.587671711765031,177.585856882843,B,1
Veteran,Brazil,C,B,-77.11965066843999,-25.089829697983664,A,0
No,Brazil,C,C,57.97060119524849,85.05518708146712,A,0
Yes,Mexico,D,E,-51.45424139188628,89.34426213373064,D,1
Veteran,China,A,A,-145.83890128042353,53.43452161352029,E,1
Non-Veteran,Germany,C,E,96.67679971949623,-99.69749698636664,D,1
Non-Veteran,Brazil,B,C,187.43973940110615,-8.988943186780032,E,0
Veteran,Other,D,E,95.6342115571547,-69.35648297627779,E,0
Yes,Other,E,E,-55.37743508550243,60.52363671227251,C,0
No,India,C,A,-113.60848248215171,103.73810885777377,B,1
Non-Veteran,Mexico,C,A,141.71334536919971,94.55534621863484,A,1
Non-Veteran,Mexico,D,C,-57.575491872416904,92.7075456218692,A,0
Veteran,Brazil,D,B,-52.805871630985926,95.29988466387194,B,1
Veteran,Mexico,D,D,-113.97712733749283,-22.020000632122112,C,1
Yes,Brazil,A,A,-94.1701011773026,92.62738440148462,B,1
Non-Veteran,Other,C,B,82.27154816111415,-66.86352656899105,B,0
Non-Veteran,Brazil,E,C,153.93288895821996,-193.56481883008772,A,0
Veteran,India,B,E,113.31512952792686,131.33377173610018,E,1
Non-Veteran,Germany,A,B,14.23114142020209,-183.47779886467444,A,0
Veteran,Mexico,B,A,-34.9056424460999,-208.2473868256859,C,1
Veteran,Mexico,A,C,143.4751931521002,-186.39394188055752,E,0
Yes,India,D,A,-28.645470218198376,14.956838088370938,C,1
No,China,C,B,1.6294645816875237,-155.34558244862666,A,1
Yes,UK,A,C,-235.01114385767826,-138.14007855241036,C,1
No,UK,C,D,105.69469390074457,79.93807772804882,E,1
Yes,US,A,D,-108.55351523090341,-272.6936268601645,E,1
Yes,Brazil,E,A,-128.1978151953533,52.506660601530555,D,0
No,US,D,E,-151.92325040483337,-0.187443487350819,C,0
No,US,E,E,-96.79679411070134,161.97587276368276,D,0
Non-Veteran,Mexico,B,E,87.86118766903901,8.737853504282816,D,0
No,India,D,D,-43.01504127133054,155.3012962165572,A,0
Non-Veteran,Other,A,C,-19.36409061022288,-44.93789318992979,E,0
Veteran,UK,C,C,-93.04814837706175,29.053304504609983,E,0
No,India,B,E,-46.993694966883616,42.7475835447339,D,0
Non-Veteran,Other,E,C,8.454558333545624,115.92197119037162,D,0
No,Mexico,C,E,-69.28744869011875,-112.77213110166096,A,1
Yes,Germany,E,D,-23.50142880958921,30.095562229333538,B,1
Yes,India,C,D,2.1454093288158034,-29.275633425445953,E,1
No,China,C,D,-74.13127990356284,-38.26483574213488,A,0
Veteran,Mexico,D,D,-86.73375095119779,-98.40585099422923,C,0
Non-Veteran,China,E,E,-7.290688142898491,-79.1707337976537,D,0
Veteran,Other,A,E,14.998954534862719,-21.551360952146155,A,1
Non-Veteran,China,A,B,-60.38781409066007,-105.68183985638112,D,0
Yes,Brazil,A,E,234.84563459734932,152.85207362327964,B,1
Non-Veteran,Brazil,C,A,121.34638766943036,40.65398452174542,D,1
Yes,China,B,D,6.6370817739307695,-26.41307384729295,B,1
Veteran,Brazil,C,A,-9.06340030398066,174.00147335854888,C,0
Yes,Other,D,B,99.20372179951875,-6.995151439166107,B,1
Veteran,India,E,B,112.62855960706372,0.5866697904645457,E,1
Veteran,China,D,B,53.37200247174033,17.513377027213963,E,1
Yes,Other,E,E,77.40326553485069,-52.92864614507119,D,1
No,China,B,C,-112.23695020187998,115.2929902018601,D,1
Non-Veteran,Germany,B,B,35.056057072905475,137.32758994233404,C,0
Non-Veteran,India,A,A,124.78698697358558,-154.64950787627754,B,0
No,India,E,A,-235.53404954675878,-90.17477466051776,C,1
Non-Veteran,Brazil,A,A,-59.97325298421799,113.15499116656366,B,1
Non-Veteran,US,C,C,110.66259801401685,-70.58624571208465,A,1
Yes,Brazil,E,D,-115.30619550557397,-30.384968284634546,B,0
Veteran,Germany,D,A,-167.80487723863422,2.227520482498268,D,0
Non-Veteran,Brazil,A,D,-319.7395219479375,58.903032554291514,A,0
Yes,India,A,D,-179.44431977887066,28.432391706108838,E,1
Non-Veteran,UK,B,C,109.26181055461713,-146.18258314666295,B,1
Non-Veteran,Other,A,B,194.83099343165233,-64.90221961806613,C,0
No,UK,E,B,-14.970594867449725,15.582711647699051,E,0
No,Germany,B,C,-0.22392134384173956,-74.53084083369367,D,1
No,China,C,C,-22.628630592406125,-128.97355697928234,E,1
No,Brazil,E,C,20.408677543282746,8.38294401086891,B,1
Non-Veteran,India,A,A,-143.3169169695393,-70.64881059485403,C,0
Veteran,India,A,A,26.07395749602835,44.94090383247732,B,1
Yes,Other,C,D,87.64966098290728,-130.8174369546709,C,0
Yes,Other,D,A,-242.49271115278873,56.74417893784671,B,1
Yes,US,A,E,222.0116044868847,-203.4717516150547,D,1
Veteran,Germany,C,D,90.81496455301817,11.928989371538185,E,0
No,Brazil,D,A,-121.37120782199216,-100.06983692582973,A,1
Veteran,India,A,A,-152.10777089136613,-2.004824653626993,D,0
Non-Veteran,Germany,A,A,168.92860625193074,87.76816499334168,D,0
No,Germany,E,C,136.4423770749035,-86.1622128395539,B,0
Non-Veteran,US,E,C,123.03931590861079,25.02394694828543,C,0
Yes,UK,B,B,-12.950229369659402,-85.59023108548473,C,1
Non-Veteran,China,E,B,-143.54458266646182,144.3315168253917,B,0
Yes,Mexico,D,D,86.55997363563831,72.88887873827842,C,1
Veteran,US,E,E,200.50076396385262,12.693504765656687,A,1
Non-Veteran,India,A,B,-14.522996332708773,-225.17178037634395,D,1
Yes,UK,C,E,-206.8022695021457,-6.268401750570257,E,0
Veteran,India,E,A,154.3217166464234,45.05994164030624,D,1
Yes,Brazil,C,E,131.42257233993377,106.2583867989769,E,0
No,Brazil,C,B,25.025695061027246,91.56663347001029,D,1
No,China,B,B,-102.98536855659492,102.17047427145951,D,0
Non-Veteran,Brazil,D,D,87.44009860816149,200.83634499447055,E,0
Non-Veteran,Mexico,B,B,55.58066828263149,78.50137693331928,C,1
No,Germany,A,E,-59.779184689123944,3.391578728975676,D,1
Veteran,US,C,B,-24.154203349176786,120.94186571505232,A,1
No,Brazil,A,C,44.022242294861655,-93.44014509230514,D,1
Non-Veteran,Mexico,E,B,-34.42507257391847,-105.85632436788906,D,0
No,Germany,D,E,-92.90062043008605,2.961774509160567,A,1
Non-Veteran,Brazil,C,C,-135.19098920995472,-40.49190495790395,A,1
Yes,Brazil,E,A,-80.28613942163558,45.76551109978276,A,0
Yes,Other,C,B,99.35479406761871,-199.0298520751808,B,1
Yes,China,D,D,42.60709038954811,98.49188760216633,D,1
Yes,Brazil,E,C,26.589577441673757,-132.61774408784737,E,1
No,Germany,B,E,-192.01732481546824,54.47348617730036,E,0
No,UK,E,D,-80.86813553049448,-8.070537517512063,A,0
Yes,Other,C,E,-150.8831298128115,98.83868037913174,E,1
Veteran,Mexico,E,C,-27.20178317855219,-52.65487566449131,D,1
Yes,UK,A,A,-160.77003359055007,-111.52851264860895,A,0
Veteran,India,D,B,-101.36223630798997,65.1239184554163,D,1
Yes,UK,B,D,244.2103437943991,-49.723193062593246,D,1
Veteran,UK,D,C,160.2768946631783,36.210196296217184,B,1
Veteran,Brazil,A,B,92.77281272158095,-84.30489316602097,E,1
Yes,UK,B,A,-106.63252650203073,138.81292631839966,E,1
Veteran,US,A,B,-65.63747499835436,6.603731976438727,D,0
Yes,India,C,E,76.22052537502482,-36.882821386829015,B,0
Yes,Other,D,A,118.12135780261725,-99.41437373311405,B,0
No,India,A,B,23.046394753409732,-185.0576320974161,D,1
Veteran,US,A,C,-13.196295456237891,-47.517756619035474,E,1
No,India,D,D,55.450123577284586,39.42900276922976,B,0
Non-Veteran,India,A,A,-116.02295170069911,-12.185971109875503,D,1
No,Germany,C,C,116.90068093522929,-10.052859398893625,A,1
Veteran,Brazil,D,E,-101.821634410068,-49.076012862763505,A,0
Yes,Other,C,D,141.13055090471985,93.64407132183,A,1
No,Mexico,E,A,-23.33382389984777,30.660009603453553,C,0
Yes,US,D,A,-81.1714724291129,37.10706184047203,C,0
Non-Veteran,Other,E,C,-11.41568678930589,-72.21805954133416,C,0
Veteran,Germany,B,A,-68.16058757791022,43.58259583260823,B,1
Veteran,Germany,B,C,-71.78450379830714,-2.5624810520245616,B,0
Non-Veteran,Other,B,E,12.714895373597873,4.877963420277326,E,0
Veteran,Germany,E,B,-51.241279029652055,-72.73764216433416,E,1
Non-Veteran,Germany,C,A,1.7603991694823202,6.119191918941649,D,0
No,Germany,B,A,-90.42944628848308,34.79784562120436,D,1
No,Germany,C,C,-119.5725021159326,213.67745987511358,B,1
Yes,US,C,B,-25.48902934518178,168.3471214798107,D,0
Veteran,US,A,C,127.59143365616556,141.70982913219788,D,1
Yes,Brazil,D,D,109.07947211667278,-89.01284556447999,B,0
Yes,Mexico,B,D,177.92381529974423,-134.79685437888915,B,1
Veteran,UK,E,A,96.0453863200654,29.746230100926553,C,1
Yes,US,A,B,24.16372056463186,35.214878659219586,D,0
No,Mexico,E,A,37.06242896002515,-22.924738008006607,B,1
Yes,UK,E,C,-1.670742722729025,167.71920619863013,B,1
Non-Veteran,Other,D,B,103.23980930014034,162.98535187946788,B,0
No,China,E,B,3.842170919683615,-22.863870313589445,E,1
Yes,China,C,E,-50.383079892555514,67.07379106551188,D,0
Veteran,Other,C,E,-102.51387075909591,94.43915219545117,D,0
Veteran,Mexico,A,D,-33.10491635067906,-19.318578599119558,B,1
No,Mexico,E,E,209.5743005229148,-53.626726693737496,E,1
Veteran,US,E,A,77.26634469460744,32.043013776250135,C,1
Yes,India,D,C,-7.240781332578596,-169.27708096833769,E,1
Yes,Other,E,B,-82.26468786635608,-21.111030105732837,C,0
Yes,Germany,A,B,-59.73055472197074,124.70161270639335,C,1
Non-Veteran,Other,D,B,13.386096226507124,-208.66236551251797,B,0
Veteran,US,D,B,83.39616805140106,55.22806660701455,B,0
Veteran,Germany,B,A,19.922481415682352,-31.386309488702008,D,0
No,UK,A,A,-90.51240696531629,23.37735380028012,E,0
Yes,Other,E,E,-142.3020713887767,-114.39692933348296,B,0
No,Germany,E,A,-91.20213572253236,43.503556766198244,B,1
No,China,C,E,-5.0251995590309555,-29.90444870428144,C,0
Veteran,Mexico,B,D,-64.05008584597589,81.81154219404301,B,0
No,Other,B,A,130.51595571088563,82.54047521023868,C,1
Non-Veteran,UK,E,E,42.779118062402006,55.56391899826897,D,0
No,Brazil,D,B,-71.08452036006892,-98.55263842891493,E,1
Yes,Germany,D,E,56.23899949493336,-178.8626446955379,D,1
Veteran,Brazil,A,A,-12.474634892157908,105.89484937889773,E,0
Non-Veteran,Germany,E,C,-200.20868264906966,76.32727434479807,B,1
Non-Veteran,US,D,C,243.5284393178582,105.36212138995748,C,1
Veteran,China,A,B,32.47150531662483,1.8428105424353962,E,1
Non-Veteran,Mexico,E,D,27.358371441023404,-78.4901378703832,E,1
Yes,India,A,D,138.5462269939008,195.51087816233874,A,1
Yes,Other,B,C,21.7298427569582,93.53297524612184,B,1
Yes,UK,E,A,-116.08838553329197,26.626634995392656,A,1
No,China,C,B,113.78123212384186,-90.85393861329248,E,1
Yes,US,E,A,18.931675710765887,6.99120209272714,B,1
Veteran,UK,A,E,-48.20328491162327,-54.62306304586018,C,1
Yes,Other,A,B,31.722473542159086,-54.166910663729794,D,1
Non-Veteran,Other,D,A,104.21499765820768,-210.20965759621762,C,1
No,India,E,A,-123.73060685422044,-12.196532157425494,A,0
Veteran,Other,A,E,236.5043056464029,-45.20822597254863,B,0
Non-Veteran,Other,D,E,-94.26952276840464,75.22569858631195,E,0
No,India,C,D,143.94402229160283,121.21263425454285,A,1
Yes,Germany,E,A,124.29335065238848,-101.97425953012345,D,0
Non-Veteran,India,C,D,33.685448384280484,67.51438310873459,D,1
Yes,US,E,C,12.741364536077759,-32.500967018272206,C,0
Yes,UK,C,E,-63.667600910122566,67.5398439458937,E,1
Veteran,China,A,D,-83.76877674659102,-250.99558501231027,B,0
Yes,India,C,C,204.55799126345156,27.976680497627406,A,1
Non-Veteran,Brazil,C,A,101.47940560153023,251.26454243423484,C,0
No,UK,E,E,20.104597706423316,-45.623015466414714,E,1
Yes,US,A,C,4.667900209991197,99.29317345042631,B,1
No,Brazil,B,E,-198.22397020296364,4.940665057333855,B,1
Yes,Germany,C,A,61.691700846396515,56.13374981737773,A,1
Yes,US,A,B,162.86200279905478,40.15474989540229,D,0
Non-Veteran,Mexico,A,E,82.8952066254353,-114.45004900813613,C,0
Veteran,Brazil,C,D,-108.34353787378564,-14.815716539251172,E,1
No,Mexico,E,A,-21.774847319126327,218.025096996322,E,1
Veteran,China,E,B,-65.97701463801424,-67.5448421062822,E,0
No,Germany,D,B,-58.49148441054851,75.03393508378156,D,1
Veteran,China,B,A,135.86954486179633,-153.4536456240437,A,1
Veteran,Other,E,E,-165.8169763543856,27.235831528575467,E,1
Non-Veteran,Other,B,A,37.27629842835914,5.8189542704693915,B,0
Yes,India,A,D,-34.62512356335681,32.73488312788964,C,0
Veteran,US,D,C,-190.981291905917,-130.78395743410576,A,1
Veteran,Other,E,C,250.9746455070398,-148.2555239544819,E,1
Veteran,Germany,E,D,39.0784055276642,-152.16099686258363,B,1
Yes,China,C,E,75.8682693587709,-58.700940020560985,C,1
Non-Veteran,US,D,A,4.276522230551376,-23.544929229380664,A,0
Non-Veteran,China,A,A,2.8256697717313606,-21.142606037477453,A,0
Yes,US,E,C,9.574332496612165,72.3524252335099,E,1
Non-Veteran,UK,E,D,4.452094458765241,18.57706174490044,E,0
Non-Veteran,China,E,A,44.40916103870543,25.058499596817512,C,0
Veteran,Other,B,E,-41.32556219082129,46.276990988000286,A,1
Veteran,US,D,D,47.2808334928625,79.15584566778529,A,0
Non-Veteran,US,C,B,79.91762229470055,60.11800604322839,A,1
Yes,India,D,C,-13.868380324667301,69.12849943795418,D,1
Veteran,Mexico,A,A,-209.5932651804534,119.91968725168944,B,0
No,China,C,B,-38.64234595015776,208.929352331228,C,0
Non-Veteran,Brazil,B,B,-97.19338480424453,50.499406472342415,D,1
Non-Veteran,India,D,D,26.690143666662504,73.63551667530508,B,0
Yes,Other,A,A,19.68558456599955,-62.15081029177247,E,0
Yes,UK,A,D,-166.58300947120856,110.84178225141854,C,0
No,US,E,D,-50.602019912962504,2.869058937258339,D,0
Non-Veteran,India,D,D,-64.50243060623589,-257.8201493447867,E,0
No,Brazil,E,A,-85.98862486784336,-121.44789634057452,C,0
Non-Veteran,UK,E,A,1.329569346703621,148.16743263424436,C,0
Yes,Other,C,D,-160.64126602086338,21.42438288868792,B,0
Yes,Other,E,B,125.09168015451763,4.421334139631798,D,1
Non-Veteran,UK,B,D,-148.9080571463199,-95.04222664815416,A,1
Yes,Brazil,D,B,82.74447937588415,-89.28465241425019,B,0
Non-Veteran,Mexico,D,B,17.298551442232714,189.05916248472457,C,1
Non-Veteran,Germany,E,B,184.04137131941354,-162.10269926187328,E,1
Yes,UK,C,A,175.08822952078327,101.58187703826127,A,0
Non-Veteran,Other,D,D,57.90602771660127,-18.85390509775734,E,0
Veteran,Germany,D,B,59.8905138209436,-108.05334272174537,A,1
No,India,E,C,-150.50170808515887,95.74643562067672,A,0
Non-Veteran,Brazil,B,B,94.2556149081598,58.797402839762626,A,1
Veteran,Other,E,B,42.01927234974988,-129.04492587800692,A,0
Non-Veteran,UK,C,E,-7.076330103021728,-77.72563711090056,A,0
Yes,Brazil,D,D,169.81835241563402,-135.91169438218247,C,1
Yes,UK,B,C,-14.934402954785972,-137.08701171281461,D,0
Non-Veteran,Mexico,A,E,-184.3232284947002,78.36396950383802,D,1
Non-Veteran,Brazil,B,C,60.57149028152601,-23.91571321185716,A,1
Yes,Germany,C,A,-165.42817817192704,-26.442551468034843,B,0
No,Brazil,C,B,134.1520284865209,-113.88655329414242,D,0
Non-Veteran,Other,A,E,-174.93271660071628,-96.47728638264635,A,0
Non-Veteran,India,E,B,34.41279161577537,-90.51903772409553,E,0
Veteran,Mexico,D,D,-144.19225735272104,-127.9508520492367,C,0
Veteran,US,E,C,14.344999627462588,90.28253308685866,D,0
No,Mexico,A,C,159.50838303965566,-35.48962470767108,E,0
Non-Veteran,Mexico,C,B,-79.01599433552644,115.27525331401911,A,0
Yes,India,E,E,1.9424398059964505,-53.162438061061714,D,0
Non-Veteran,Mexico,B,D,-80.71231504258239,16.593384604445585,E,1
Veteran,Germany,E,B,-51.33840839822371,-278.3190913756344,C,1
Veteran,UK,C,D,-134.44748780676161,72.06435553217273,A,0
Veteran,Brazil,C,C,8.631320872329404,125.38471118433839,A,1
Yes,Other,E,A,114.09570210236846,-23.29061685732449,E,0
Veteran,Germany,B,C,4.449573650739133,-27.566658829913983,B,1
Yes,US,A,C,-175.12071070039275,-154.1056322581016,A,0
Yes,US,D,C,24.917926739549966,-222.68836588490345,D,1
Non-Veteran,Mexico,E,E,112.95943409629213,-62.84617456597794,A,0
Non-Veteran,US,D,A,-162.83655351193906,18.541462678670094,D,1
Non-Veteran,Brazil,C,E,-16.342078782258515,6.614446223215068,E,0
Non-Veteran,UK,A,A,-153.827761370919,-29.344345942706358,C,0
Yes,US,B,D,62.57748662974083,-3.8553021432372985,C,0
Non-Veteran,Mexico,B,E,76.61629530399664,-59.483051394972094,B,1
Non-Veteran,Brazil,D,C,-45.80492008046595,-77.05790599170355,A,1
Yes,US,C,B,66.14189113131476,-107.93875650112754,A,0
Veteran,Other,C,B,143.67605627083856,-61.00569163415375,C,1
Yes,China,D,C,22.514886583890146,143.55763664275946,E,0
Yes,Brazil,E,B,77.61411873467094,-274.4290223528469,B,0
Veteran,Germany,D,E,197.52611234860956,-66.58014533879228,A,0
Veteran,US,C,A,5.09443450521184,3.5837326048943936,D,1
No,UK,C,D,51.283765934375026,-146.441596429207,A,0
Veteran,Mexico,B,E,112.90086898570175,3.886352493356937,A,1
Non-Veteran,Brazil,D,B,141.87412517712266,85.9425078742067,E,0
Veteran,US,D,A,367.10464437500946,62.1782073588818,E,1
Veteran,China,E,B,-69.61258709875877,71.59904630686586,C,1
Veteran,China,E,D,-50.74868344218542,-64.81142571075978,A,1
Yes,Other,B,A,-117.50651352720274,43.26966959971049,C,0
Veteran,Other,B,E,27.944493904988637,-35.01226102861168,B,0
Yes,Mexico,E,E,11.360183778770368,-6.3464159305261045,C,0
No,Brazil,C,D,81.06928831611627,-166.14589107724677,C,0
Veteran,UK,B,E,236.24508062407727,144.26060911127502,E,0
Yes,Brazil,D,D,107.13269187169298,-70.1054782181133,A,0
Veteran,US,A,A,57.7088556897122,-10.61531774247386,B,0
Non-Veteran,China,E,E,77.54454551252047,0.5353116719795493,C,0
Veteran,India,C,B,75.57257924276037,69.86564890795796,E,0
Veteran,Brazil,D,E,-133.78857891282794,-10.198150489956792,B,1
No,UK,A,E,8.108421306671644,-58.70556374411831,B,1
Veteran,India,E,A,42.74971587632582,52.788567234367875,E,0
Yes,Germany,B,D,179.72405662626045,172.75381064650972,E,0
No,UK,B,D,16.79103977409516,140.4498122827901,A,1
No,UK,B,C,132.10220261432573,96.01825188456704,E,0
No,Mexico,B,B,15.550070483606254,-200.489865902266,B,1
Veteran,Other,A,A,-117.511274551611,-97.57489003347241,A,0
Yes,Mexico,E,C,-14.070817028176952,-38.22495172712478,D,1
Yes,UK,B,B,-97.09390346739985,119.82384814670077,D,0
Non-Veteran,US,C,E,23.75644447769592,35.39126680689753,D,1
Yes,US,B,B,-127.84827988439704,139.8855166841678,E,1
Yes,US,D,B,-16.087036172146473,-7.198623224176867,A,0
No,US,B,E,63.866302194824996,-104.76742925542999,C,1
Veteran,India,D,B,-24.997116188758213,-70.15658832070777,E,1
No,China,B,B,93.8790086578927,-15.441032993423631,E,0
Non-Veteran,India,C,E,41.75698349738612,-0.6090387250034207,C,0
Yes,Brazil,B,B,-10.907121795213575,102.62074323408453,C,0
Veteran,Other,E,A,66.86208281329965,-48.81713176979181,A,0
Non-Veteran,Other,C,E,-93.33023769484686,-86.307001975819,E,0
Non-Veteran,US,B,D,-30.567620170965654,-131.6945221620525,C,0
Yes,Mexico,E,C,53.2373624525881,-32.97603736112041,A,1
Veteran,Brazil,B,D,83.67075577457888,-51.17526413861954,E,1
No,China,C,C,-101.28096014844934,-6.983548169127542,D,1
Non-Veteran,UK,B,E,118.431913533556,7.619447849964112,A,0
Non-Veteran,UK,C,E,-16.29558238016276,14.897335284908012,E,1
Veteran,US,B,C,-104.04313572828383,-89.85585148927436,E,1
Veteran,Germany,B,B,205.1361238872973,-48.504872313508926,B,1
No,Other,A,D,-30.957149639838534,293.6565377582149,E,0
Non-Veteran,China,E,C,131.42269499057903,8.843007066282988,C,0
Veteran,China,E,A,-31.52000676669056,23.833269416642185,A,0
