marital_status,age,ethnic_group,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Single,43,Asian,Physical,A,16.91200646454869,-3.16969407106756,135.46253604818412,E,E,-12.231090895502671,1
Divorced,54,White,None,B,54.52470566400021,-69.39382142038866,-112.37830039570991,E,D,106.41862648037859,1
Single,35,Hispanic,Both,C,-59.63612016260248,-47.63537756021003,-92.21179361610861,C,B,69.13711523120172,0
Married,44,Asian,Both,C,-63.292869469593484,-141.37254604148984,119.90835978224368,D,A,-35.47361703900978,1
Divorced,48,White,Both,B,-51.708921933853894,115.62040262001733,-42.93001296672527,C,D,17.111312118364282,0
Single,52,Hispanic,No,E,56.397569193192155,3.52405058607598,-112.9275392994874,E,A,150.82274162278117,1
Single,89,African American,None,D,70.15891199906649,26.62579423140961,-55.561089909996205,E,E,3.77775820153338,1
Widowed,85,Asian,None,A,-23.65943984593074,-60.95108869532425,-71.62103227691897,A,D,69.52277732807765,0
Divorced,97,Other,Both,B,-146.86661890044428,-33.78045555459188,38.27049298081576,B,B,-2.5003876376267344,0
Married,30,Black,Yes,A,149.30721432916374,90.91611692246634,57.23634584617695,E,C,24.653456248942785,0
Widowed,58,Other,Both,B,248.43983400076667,4.2771012727226045,-44.70504072780139,B,D,-109.39069711919976,0
Married,62,Asian,Yes,E,40.59707479920866,50.997317030266885,46.13284567736366,D,B,148.25662555735354,1
Widowed,59,Hispanic,Yes,E,-61.4254990243153,-58.50608838388338,-62.49954193563235,D,E,-201.90219976584154,1
Divorced,99,Hispanic,No,B,-57.84634288695989,112.99003499682352,98.63749470392304,A,C,2.676753720262015,1
Married,93,African American,Physical,E,-117.45882149574297,-167.51068865551662,100.20258608348374,A,C,40.82655585464389,0
Widowed,33,Black,Yes,E,-105.71621456410682,109.11455543577,33.01214316166477,E,A,-61.17316778372779,0
Married,30,White,No,C,71.5697410317785,-154.2301265335049,12.339664275572076,A,B,-153.9415424415454,0
Widowed,50,Hispanic,Yes,A,13.147315766893946,59.20303190013776,-19.611390891647698,D,B,72.66703746987447,0
Single,47,African American,Physical,A,-197.3563833543757,182.31697957378904,-218.11694492764556,C,E,-52.389644041547,1
Widowed,68,White,Both,C,-123.76904285474149,-9.779143274565726,-24.82941096060558,B,A,-2.4856128369392843,1
Single,96,Asian,Physical,D,12.125820487622459,138.07575250122534,-148.79557129585464,A,E,-23.92353575124831,1
Widowed,64,Black,None,C,-83.2291621637245,-14.946931918371877,43.93753044527166,E,B,48.801729962639904,0
Widowed,46,Other,Physical,A,29.715249294369812,30.177658228878286,17.49416084865166,D,B,69.655750320973,0
Widowed,54,Hispanic,None,D,10.011701416166328,-111.55928452193575,95.05247330610683,A,D,-45.55527557452915,1
Married,58,White,None,C,-30.817270965416338,68.45851644939917,132.11355790072267,E,A,-152.221449024938,0
Married,31,Hispanic,None,C,-83.91535361178026,18.88343942632633,-137.67834790044705,E,C,276.26912889050664,0
Widowed,34,White,Physical,A,-178.93204773414155,155.39699692817607,-111.08386536074623,B,B,30.389325912556536,0
Married,51,Asian,No,D,79.61680569731801,33.41191686199069,-23.694514761702763,E,A,15.388512838366916,1
Single,54,African American,None,E,-94.35292293417027,-78.66912146179024,33.05471702488501,D,D,108.30037806113735,0
Divorced,23,African American,Yes,D,165.6749437150996,101.4477959557667,-131.45152175846616,A,C,41.58180272288777,0
Married,34,African American,Mental,B,-191.11696525893944,47.22482207428458,-201.0677270099763,D,D,81.84135414572076,1
Single,76,Asian,Both,A,142.30556697035922,-4.102854409432687,33.45951475697352,C,A,-98.40411878800477,1
Single,94,Other,Mental,C,-36.54131690907414,-56.037588277749094,-140.22984161646082,A,B,-70.37256703926644,0
Widowed,67,Black,Yes,D,-146.50476569027558,-51.19952004633686,7.876106820347941,C,B,-244.9743391691958,1
Divorced,87,African American,Physical,B,6.435816850767778,70.674898024204,-73.04865019198863,B,D,187.74838324125912,0
Married,28,Black,Both,C,153.32721807952686,-30.517165801246172,-69.42404578194171,A,B,66.9340720619958,1
Divorced,98,Asian,No,C,38.81443142444502,-66.8547021951452,65.72014798248865,B,A,6.624239503782214,1
Married,43,Black,No,B,-70.57845620978917,-139.22663724446642,42.74812618746442,B,D,52.60835982448094,0
Widowed,46,Hispanic,No,B,53.69289804522538,59.981214643274804,136.35295197693372,E,D,26.127302830900145,0
Single,73,African American,No,B,117.1590685896205,51.27581316603752,45.842626288328354,E,E,-26.705539270796447,1
Married,72,Other,Yes,B,89.17768714906946,132.6295425439727,-132.92709733381855,E,B,60.33053129839784,0
Single,42,African American,None,A,243.56687289861526,-103.65019161301203,190.45685292630154,A,D,-183.56711302739131,0
Married,46,Other,Both,E,19.78612958639889,-65.90046354922985,65.46330540253766,A,E,11.87272227975357,1
Divorced,74,White,No,D,-83.57290296569461,53.409528159564765,-40.02594970254611,E,D,-395.2110132048768,1
Single,53,African American,Yes,E,-118.77616092122571,26.979412587655776,-104.17708576134052,B,E,41.36908890489431,0
Married,71,Other,Both,E,-26.63585197628951,33.85053370610995,-179.38966695526827,E,C,-112.45283746422172,0
Single,55,Asian,None,D,94.24806497730827,31.598821636071676,5.341473345682143,D,A,93.44529895870863,0
Single,48,Black,None,A,-214.13078040177095,-32.11156869070146,11.49789878818958,A,D,-30.078897763677837,0
Married,52,African American,No,E,54.08770683650583,99.29550515351053,45.88831148722849,C,B,18.715275391935933,0
Divorced,58,Asian,Physical,D,-164.7109956742171,-65.5305950426368,-177.75065548288396,B,B,79.63526833828284,0
Divorced,19,Black,Both,A,130.63493324841218,7.797325604895705,17.483622221084282,A,C,190.1997743384042,1
Divorced,20,African American,None,B,-144.67237171067683,40.92915892433421,155.9193373452869,D,B,21.42085861264182,1
Divorced,70,Asian,No,C,107.01005456270028,-18.469503101946216,-123.9937929636671,C,C,150.1269678898236,0
Divorced,25,African American,No,D,-28.69859878794702,-183.70855373422455,-98.79403815783007,E,C,226.59937347269508,0
Married,94,African American,Physical,B,-76.05266106287264,29.995532166715584,-22.42861073235572,A,B,-85.73607098358397,1
Widowed,70,Black,Physical,E,-9.394022371996874,164.72416259423105,28.241175108984486,E,E,-60.09316256877536,0
Widowed,26,Asian,No,C,99.20048246624971,-142.33592146610528,-3.866166100188515,C,C,-42.583432753754295,0
Widowed,91,Hispanic,Both,C,-30.463346014028446,-31.578169131321992,-146.96759303200403,D,D,-213.23940677064823,1
Divorced,28,Other,Mental,E,42.20241376807045,4.486455479139258,96.4624886709378,A,D,38.356544812301124,0
Married,23,Hispanic,Physical,B,-115.51207955105079,-73.63693250535759,-44.455234025185675,D,D,11.607273651202155,0
Single,52,White,Both,E,74.84588324369234,15.700087416685504,-80.98295095874889,B,A,28.496789798112275,1
Divorced,57,Asian,Mental,C,-188.22455965048644,-21.202496423078127,-43.23635996353972,A,B,32.51071303294548,1
Divorced,89,Asian,Yes,B,57.38819930341415,-87.0103187952182,266.3441412760535,A,B,20.511317435382505,1
Single,48,African American,None,E,-109.36285948772857,114.51805492004061,24.95107560371712,B,A,-54.28889896386195,0
Divorced,64,Black,Yes,A,114.94855608292649,-27.457437801728187,42.38445787011319,C,A,-108.1621242732856,0
Married,92,Hispanic,Physical,D,75.14054706229749,-136.7913445007149,-72.19208809178367,E,A,11.113579130498131,1
Single,32,Asian,No,A,7.159416229015597,-108.41147937635898,172.46786921016286,B,C,28.339959367984758,1
Married,52,Asian,Mental,B,-62.206805809074886,-42.20209547447334,175.36558334548243,C,E,-56.6322905273813,0
Divorced,99,Black,No,A,62.0678115275183,-16.41961528488725,43.80819900297939,A,D,47.19555852834086,1
Widowed,70,African American,No,E,-27.167572045482157,-83.6375341193334,-8.136120130959485,E,B,-101.7366439074638,1
Divorced,62,White,None,B,-126.4770029235004,11.293399464167543,260.95681655746824,A,A,61.100070276225935,1
Widowed,28,Asian,Both,B,3.969932998210067,-189.3551803140466,-37.71942220387559,B,C,148.3103602406505,0
Widowed,37,African American,No,C,120.45392898074377,-42.840663859847936,93.74168832156955,D,E,92.81724709400855,0
Married,92,Other,None,A,33.750727477528805,27.990189245082803,-159.25059633347135,D,D,-161.05510180786237,1
Divorced,65,Asian,None,B,134.8122609498648,-28.197191096533896,-1.4325532148113571,A,A,-16.5675356457064,0
Single,51,Hispanic,Both,E,20.329057049229977,-48.18302608667911,-280.8691919644544,D,C,-36.33980404051535,0
Widowed,89,Black,Mental,E,114.89958127502979,-6.150476860080344,50.22704165733647,A,B,155.21713483856948,1
Single,67,Asian,Physical,C,-102.91839712437448,87.28658810039563,-110.39335200637473,C,C,-81.0282124375479,0
Widowed,78,Other,Mental,A,-38.27178680580513,67.14887490602314,47.9127361355241,C,B,78.75730270974046,1
Widowed,26,Hispanic,Yes,C,79.06940787199368,105.6853387308373,69.1368579516762,D,C,-195.03375099188247,0
Married,54,White,None,C,-63.85208587850472,-15.496093039793827,-9.357495676223156,B,E,-40.65163753762487,1
Widowed,48,African American,Yes,A,135.99556368398635,-20.62211597709713,-20.268118757685905,C,D,2.1088933278483384,0
Widowed,94,Hispanic,No,A,-54.982082763097964,65.9631691316116,125.70791726297162,C,A,164.86527655420127,0
Widowed,37,African American,Both,D,33.56131371941151,61.703009965107746,-127.37675718718158,B,D,59.813170920462625,1
Married,57,Other,None,E,-75.00496430752683,14.00751226330271,12.793908510585364,B,A,-2.381335953125094,1
Divorced,29,African American,Yes,B,31.319693608761735,29.88722125861314,-90.61721338063663,D,A,69.67697593418751,0
Widowed,96,Other,No,B,192.07886236671567,-175.52374009884767,-60.37115790583775,A,C,54.701345654292076,0
Widowed,80,Asian,No,C,8.26574587550656,-94.67956032612665,16.154941501295532,C,C,8.482651918078304,0
Married,42,African American,None,E,-26.314670296779152,-40.0235499525766,144.35822706523885,D,C,-113.63800568823581,1
Married,98,White,None,E,136.82383144304146,-63.992505014784875,109.89057210256135,B,A,63.88096865244902,1
Divorced,66,Other,None,E,43.26995336596579,137.08540675341135,-13.935537109871138,A,D,-5.615372869060179,1
Widowed,40,Asian,Both,A,-107.17403980510036,102.16275761640479,-86.67473663006338,B,E,2.6681316602574676,0
Widowed,28,Asian,Both,C,21.943404346524844,142.48886389480336,-25.385467750494655,E,A,-96.82513430795409,0
Married,79,Asian,Both,D,-112.16831666546211,-30.824362829060583,87.38257461495733,E,C,-22.778601199905683,0
Divorced,19,Hispanic,Mental,A,19.725329150898542,2.791925512617432,26.306347731244383,D,D,43.48044515475608,1
Single,80,Hispanic,Yes,A,-156.14320121419115,97.07904855142961,1.5694930022389606,C,D,-112.15181769575744,0
Single,72,Asian,Physical,D,124.08327839989204,47.97261352506303,-30.311913419798685,A,D,107.32285079375849,1
Married,47,Black,No,B,-29.0273852762541,7.251656511943231,146.4894663781291,A,C,30.7645254446045,1
Widowed,66,Asian,Mental,E,22.52812295325157,28.70512047660177,40.27740485725145,B,E,-108.26274660053308,1
Widowed,70,Asian,No,E,6.143489494644667,12.813170137169628,-125.84168047538964,A,E,-6.342782134521814,0
Widowed,60,White,Yes,E,29.069243420466744,-76.48066711480827,54.16717177075528,C,A,4.3133634156362675,0
Widowed,37,Black,Physical,A,-98.16590707555858,-161.26910265949363,-131.81198973143958,E,C,-96.39883699966867,0
Single,41,Black,No,A,-171.1272281403343,65.1637164837405,-17.98855818594044,C,B,-29.48659969287296,1
Divorced,52,African American,None,C,25.787727068813933,8.115038797098052,7.066556755906833,C,A,8.177719361820959,0
Married,38,Hispanic,Mental,D,-98.66660121417877,21.896080781135336,53.01421060784926,C,D,200.64216046487454,0
Divorced,96,White,Yes,B,148.63650325460733,149.323835936185,5.62665942119053,D,C,224.3439877546757,1
Married,32,Other,None,A,22.9055258441752,-73.91939414910249,44.81063072898841,E,C,-28.686786357963822,1
Divorced,31,Black,Both,A,-129.97090999458544,95.3264120079939,-161.58381658595488,C,B,3.9765141199272658,1
Married,23,Hispanic,No,A,-87.0601369023867,-189.91013442414092,-43.653159764927054,B,A,-72.53222149661963,0
Widowed,91,Hispanic,Mental,A,-107.06987365817717,22.816476766133196,-156.55232495202023,A,D,-65.11832431431954,1
Single,95,African American,Both,B,-126.22072901918753,-84.82510724941305,-99.53126897265065,D,E,-58.37316678514121,1
Single,23,Black,None,D,126.05176564667775,-72.70967463932682,16.380462476443697,A,B,22.354014249704623,0
Single,60,Black,Yes,B,-34.44690266852589,69.41266269886191,-14.96003943921211,D,B,97.73432635079531,1
Single,23,White,Physical,C,65.92513447183524,-89.89898322364016,126.14315459936316,C,C,-43.82781509184237,1
Widowed,54,White,No,C,-75.15026844409142,-43.19091993776185,228.03484757910516,B,C,9.03859754831978,1
Single,59,Other,Both,C,180.22352372673657,11.319862816097475,117.16916116216996,C,E,-14.95584672080219,0
Divorced,81,Hispanic,No,E,66.39953575422766,44.46896047237422,-181.40117450961353,E,D,26.410483229103942,1
Married,25,Hispanic,Yes,B,194.39776425054862,-123.89872951150478,56.05739100912177,D,C,47.86912615909393,0
Married,61,African American,Physical,A,220.37010691901173,45.47181321591934,-100.26865657832116,B,D,-21.874093760786963,0
Divorced,24,White,Yes,E,-99.89082381620138,38.296778646594156,-46.74755170394215,C,D,-162.59728641065317,0
Divorced,58,White,Mental,D,-2.088457306529207,-81.79423864741821,-48.00516917894978,D,E,-53.29766091061137,0
Divorced,99,Hispanic,Both,D,-61.821138510634455,68.37044789595139,-5.544916618695182,A,A,120.02424737430391,1
Married,94,Hispanic,Yes,E,178.54610280899232,85.95959249829411,150.28085857065238,A,A,-108.9782195889329,0
Single,19,Asian,Physical,D,-94.67922034133326,-102.40538249842086,62.190174530674746,E,E,91.0397406286476,1
Widowed,75,African American,None,B,8.001370792291944,-30.31514654739685,70.5909972855066,C,B,-103.53974752561015,0
Single,64,Other,Both,D,-78.50484105734043,-6.428674095410171,-94.69575153847083,D,A,51.18026856979705,0
Single,34,Asian,Both,A,116.88599141431126,-26.017444742074176,-16.309907852182718,E,E,-164.36957047707688,1
Single,77,African American,None,A,90.97034594803323,49.0927974215412,61.43570518866724,B,A,-31.616894616516593,0
Single,61,Asian,Yes,E,-141.74179612733437,254.85638546071328,-95.9363272410328,D,C,-58.483128337574584,1
Single,58,Black,Both,C,100.28925581689474,95.71769317837631,-78.13613049520876,D,D,27.37076185375725,1
Single,95,Black,No,D,27.770907399992158,51.724989565526535,-47.14635400065226,B,D,-12.224208259460397,0
Single,94,White,No,A,41.92349645092989,-10.27308212224425,148.10917588345976,D,E,-101.90195052542437,1
Married,67,Black,Yes,B,-107.56894142708578,189.17565419558818,-101.78777498590577,A,A,13.135773283644747,1
Widowed,88,Black,Yes,A,-39.97543843106001,136.25490482273278,-171.98158895480077,C,D,1.1458352812257195,1
Divorced,53,African American,None,E,26.666901268896154,-51.69949276870472,29.210962914177546,E,C,-43.46812189120669,1
Divorced,86,African American,None,E,38.28408262497266,67.7037805198774,-8.732754937341031,D,C,-256.56552562210607,0
Widowed,53,White,None,D,53.882331080321634,59.022925088151226,-60.562888436729324,C,E,142.36081704208632,0
Single,82,White,Physical,C,44.167776380810515,87.20138236660611,-293.8860252963249,A,C,-70.04725518736359,1
Single,35,African American,Mental,B,-85.1764443704483,29.002068089726947,221.67926652483226,B,A,48.22159979158416,0
Divorced,82,African American,Mental,B,-91.73623541979241,-116.49835942560878,91.24600972962881,D,D,145.30340057804315,1
Widowed,44,Asian,Yes,E,27.407001200399545,-119.0033126632581,87.5339864584166,E,C,2.4519584026720165,1
Single,53,Black,Physical,B,-80.01070904943887,-131.4270553409165,-12.905997387301582,C,D,-14.11655279181896,0
Married,84,Black,Yes,E,-223.9913485196863,-7.928693214323193,96.59754914820762,A,B,-135.16643556696025,1
Single,59,Hispanic,None,A,84.75839676384035,-116.80045171686469,163.28533199380425,E,B,-77.17986316333548,0
Married,34,White,Both,A,85.25726715492792,-100.96374030604738,1.0788659264931915,C,A,-4.0233599976621255,1
Widowed,66,Asian,Mental,D,-152.19459084338052,-109.80813054910752,-79.33360488959686,A,D,-148.869270764729,1
Single,66,White,Yes,D,-130.42019159919022,12.270058768192818,14.397831961603655,D,C,-70.60644856564771,1
Single,72,African American,Mental,C,21.70780264161669,55.49934489252687,-23.715281123962964,C,A,21.282083217045045,1
Divorced,85,Hispanic,No,E,230.72342247387766,10.79208494678481,-31.821002872806226,E,C,-222.6962462226743,1
Widowed,89,Other,No,E,220.10777512595024,104.62476030105192,-133.66188311523928,D,B,-87.73441636641543,1
Widowed,46,Other,No,B,-92.1262918681694,84.72169748682103,-149.48281144638838,B,D,128.73291289933363,1
Married,23,Other,Both,D,28.759792934425466,-37.821497176047465,-119.0739799702891,B,D,277.1321988516636,0
Widowed,85,Asian,None,E,53.92194321504466,-35.02153247812064,-108.00438611416526,E,D,-8.467972074832796,0
Divorced,79,Hispanic,Physical,C,55.90717086609155,161.0026465650425,69.2262408619302,E,B,73.64995123543945,1
Single,98,African American,Both,B,133.80233988386564,152.69315715892603,-65.19543247343219,E,B,-63.302584538035646,0
Widowed,50,Other,No,C,-11.20428556489179,66.79584657250868,-101.34113851651381,D,D,-106.44677226008976,0
Single,42,Hispanic,None,A,75.54646310526526,64.35721502588773,-10.240654512092561,C,D,-111.57416914630353,0
Single,85,Asian,Physical,C,165.58815797366927,116.08616798237786,-4.968728056154976,D,D,39.40052376163517,1
Married,57,Hispanic,Physical,E,-55.1115816915836,-0.05105219145289241,63.73742404449344,A,A,129.84170898648125,0
Married,38,Black,None,A,10.702152890408188,-51.32360861525838,63.540615293135104,E,C,-264.4995257793048,0
Widowed,83,White,None,C,26.670938841250752,28.545752462156983,190.93124340608833,A,C,74.40678108410175,0
