Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
None,E,B,B,D,A,C,-93.8943253119574,47.714133906234,40.42484828493523,C,0
Buddhist,A,A,A,E,C,C,42.82807409250601,4.513525650974982,37.75883478424317,E,1
Christian,C,A,C,B,A,C,-50.56630067020205,-44.92610596071993,-161.7449689476367,D,1
None,B,B,D,E,B,E,58.68247660007112,-4.873479437166238,10.199200209767268,A,1
Christian,E,B,B,B,B,B,85.84377203856539,82.08969799017781,138.42759014391441,E,0
Christian,B,C,D,B,A,E,47.71971484909414,20.495446765934293,-24.123988317951493,C,1
Muslim,A,E,A,C,E,A,68.31414533383179,139.01494144401377,75.34246500747179,D,1
Other,E,C,B,E,C,A,9.434221250512973,22.586957376000562,-41.3320347976258,D,1
None,B,C,B,B,D,B,77.7300039618374,-80.52664715792007,90.27713777868259,C,0
Christian,D,C,C,D,D,A,76.23352921753734,10.014249075027799,-66.40128113947785,D,0
Jewish,B,A,D,E,C,A,83.06636162973972,28.231906132922717,3.9472451167762412,A,0
None,D,B,E,C,C,E,-25.566605130282564,96.99897286330915,82.30777616658501,E,0
None,E,B,E,C,E,E,181.84791633684395,-156.14725089307427,-96.71278167923005,A,1
Muslim,D,B,B,C,E,E,77.48822088196589,-77.76150683153556,20.766826790147082,A,0
None,E,C,A,A,C,C,-68.3471983149652,12.756413208928569,42.14501545055828,E,1
Other,D,B,B,B,A,D,107.60937598825807,72.01934013809897,-35.4582834402861,E,1
Hindu,D,B,E,E,E,D,65.26355600754964,-106.9284205048008,-151.98264734105086,E,0
None,A,E,E,C,B,D,57.4413595544386,73.82572555583738,39.51098845914465,E,0
Christian,B,E,A,A,B,E,-56.649167259522095,109.33329505812041,-103.37061134440879,B,0
Other,E,E,E,C,E,D,67.36882335149419,-16.153483065216616,172.17430637434222,A,0
Jewish,C,C,E,E,A,C,-32.45500001895144,34.787259835747605,176.20933185464608,B,0
Christian,B,E,A,C,D,C,58.92031099342483,-34.15321454579242,187.80880298527424,C,1
Buddhist,C,C,A,D,D,A,9.347952921646023,-145.04163387975512,-100.76247522810706,E,1
Other,A,B,A,E,B,B,-47.39352584848025,-31.00424826364116,9.408076493853041,E,1
Hindu,C,A,A,C,E,B,18.4300351597994,37.5522758297668,-3.1437280167721195,E,0
Other,E,C,C,E,E,E,53.62099775465463,106.62938103947248,-173.80923464080067,D,0
Muslim,E,A,D,E,D,B,-84.0717023818901,9.250635939831172,-130.6127838541235,D,1
None,E,C,C,B,C,C,49.51078039768007,-50.090641577852104,-34.98546887625372,D,1
Jewish,C,B,A,E,A,B,-5.062702418761866,15.507193100260622,168.25891273138726,E,1
Christian,E,B,C,E,C,C,67.4072202351773,-80.144658835498,-50.178259062535716,D,1
Christian,C,C,C,E,A,A,41.31706617584815,-50.227942407161365,-44.29970267252115,C,0
Christian,C,D,E,D,B,A,-21.056497358073017,-8.988872181066537,-65.4298928146849,D,0
Hindu,C,B,D,D,B,D,-108.97887555064285,49.25115917773835,66.52330531959284,D,0
Jewish,B,D,C,B,E,D,3.4640071422434873,-64.3729145715025,-63.14851289422636,C,0
Christian,A,E,A,A,C,D,38.92994442090422,71.83151015288263,-0.8323987515521263,E,1
Jewish,C,D,A,D,B,B,4.283203910826776,-122.17193526232795,-43.58309946825158,A,0
Jewish,C,B,E,B,D,B,51.41131733118869,15.79203519132939,-86.72012020986061,A,1
Other,D,D,D,A,B,E,-70.37241639577138,-133.45952279197002,-57.070492634627215,C,0
Christian,A,E,B,C,A,B,-35.863682461812836,142.5415623560866,4.0124294943841905,A,1
Muslim,E,A,A,C,E,E,-95.50794588097222,-54.68320882723169,85.73890035581735,D,0
None,D,D,A,D,B,C,42.346020832901864,-31.475995531339233,22.658449762783974,A,0
None,B,C,E,C,A,B,77.953745229915,-142.86902880289648,87.12992056998,E,1
Muslim,D,C,B,E,E,A,14.81910868702678,-24.802812928092823,103.54165765592818,E,1
Other,E,D,C,B,B,E,-33.994965947992945,97.61745874486442,20.643226541765628,D,1
Jewish,B,B,E,D,E,C,-139.429097335506,-69.02392796474805,-20.970163301049777,C,1
Muslim,D,E,B,C,B,C,30.958817904808367,-66.65077351573976,51.682139668983986,D,1
Jewish,C,C,B,C,B,E,-8.22944718650321,71.26746339450388,152.7758247264521,A,0
Jewish,E,B,A,A,B,A,87.88354856085658,94.52583263663095,183.02596141756175,A,1
Buddhist,C,A,D,D,B,C,81.86307742221193,-121.80643162793375,-11.805407044250597,D,0
Muslim,A,D,D,D,C,E,-188.66271189551867,-120.12425194092951,117.8262773659698,E,0
Muslim,C,D,C,A,E,D,-108.18122485277242,20.95703305765669,43.64263916267376,D,0
Jewish,B,B,C,E,A,C,-12.824422403977136,39.11449732558358,-59.6696188364285,D,0
None,B,B,C,D,B,E,93.25388532242438,52.46460097205923,48.53707563141455,C,1
None,B,C,A,A,B,E,93.85881096009207,193.5808244068891,-212.29436324002572,A,0
Hindu,C,E,C,C,D,D,-91.01024438112204,-309.3594202239255,-61.805866149867114,B,0
Jewish,E,E,C,D,A,D,-52.73648764411365,139.24103474028885,-50.290190240476264,E,1
Jewish,E,E,D,A,C,E,-135.13596805481066,85.43480814101336,-109.49277953762662,C,1
None,B,C,E,B,C,C,-116.07530942369162,-48.18375052693889,5.470326915377273,D,1
Christian,E,A,E,B,B,B,-127.97804294239113,-100.68325778596218,67.56207990875549,A,1
Hindu,A,C,C,B,B,D,11.802745190106819,6.199266362997107,108.44912478010853,A,1
None,D,E,D,C,A,E,-50.81532966915988,-101.81721879049566,-180.91583951494943,E,0
Jewish,D,D,E,A,D,A,-75.366332631303,-39.82663726602533,-192.7985975353277,E,1
Christian,B,D,E,A,C,B,15.318681211474253,94.96964691065831,67.11845642527759,B,1
Hindu,A,A,C,C,E,C,32.876630640098284,-61.82495859168391,-29.948497804299617,D,0
None,E,E,D,D,C,A,157.91973885065485,11.650635181436012,3.876400820582995,D,1
Hindu,A,B,C,A,B,A,127.5168352479879,-73.65712405970245,174.3579682941976,A,0
Other,A,B,C,C,E,D,-32.21025139572067,114.41018177248397,40.442365327156146,E,0
Hindu,E,C,A,B,B,B,37.80300477572809,89.76179651814104,86.13910740934256,C,0
Christian,E,A,B,B,C,C,-53.953108594335454,22.643651942363952,-50.99457953490272,C,0
Christian,B,C,D,D,C,A,16.51895001654877,-19.470374913448254,136.57681471528988,A,1
Other,A,D,A,C,E,D,-273.8298394019173,43.38724551394672,145.42627103792213,E,1
Muslim,A,C,B,C,C,B,45.169186102205536,136.10843023670262,127.21202233577142,D,0
Muslim,E,B,A,A,B,B,-253.40576190368913,98.0484237153215,-130.90502069735894,C,1
Christian,E,C,E,D,A,A,38.08634146965644,-75.1790289470154,46.65696458998457,D,0
Other,C,B,B,D,A,D,7.955457193369185,189.64971658581234,48.046135212469174,D,1
Muslim,A,A,B,B,D,E,65.03886936603803,199.13341869318796,-32.69305265225606,D,0
Buddhist,D,A,E,B,A,B,0.38855987372048695,11.630309703120743,6.854056807833074,B,1
Buddhist,C,E,C,D,C,D,-68.08464748180398,-3.4323873105469813,-26.845312253293667,B,0
Jewish,C,E,A,D,D,B,-62.67137574515318,-75.27818587456483,-12.843548533976964,E,0
Jewish,E,D,B,A,B,E,8.153491385603656,-120.98221620331051,72.69763990608801,D,1
Other,C,D,D,A,D,D,-43.95703057682436,-56.98817904549478,14.498097205625932,E,0
Buddhist,E,E,B,E,D,B,-97.98948334233997,26.701037210111974,14.108379375548342,A,0
Jewish,D,C,C,D,B,E,46.942846870798334,2.9428407945604933,-83.79640350798702,C,1
Muslim,A,E,A,C,E,D,-93.11991837291811,-143.01601926481575,-14.960194838329134,B,1
None,D,A,A,D,D,B,-171.77062687052944,-60.08134967319732,-61.56112566976412,B,1
Buddhist,A,B,D,B,B,E,-56.23418155358183,-46.53800569048228,15.386400502333606,E,0
Hindu,C,A,B,C,B,E,-61.227930906464046,89.05112285691,182.765906929527,C,1
None,C,C,B,B,B,B,1.232943810743662,-64.56231397368022,42.74181580120378,E,0
Buddhist,D,D,E,E,E,C,-49.78966979113876,118.69431566244803,-139.8699611683356,D,1
None,D,A,A,A,A,A,8.473528048352028,170.76168203969434,122.05535615238581,D,0
Muslim,B,D,D,A,A,A,-11.682522413810446,69.76856550726765,-41.50433917055731,C,0
None,B,A,B,B,B,C,83.5389418469915,162.52035656170898,-25.34722485181589,C,1
Buddhist,C,E,C,C,B,B,-206.43453163861648,-51.258504503820134,14.785781731570053,E,1
None,D,C,B,B,B,C,32.03756068434585,-136.0449048934545,-132.05669765023134,B,0
Buddhist,D,E,E,C,C,E,253.75371475179418,-109.95751934765194,56.934509150976034,D,1
None,D,E,E,D,A,A,-1.8742357626551558,-112.06223075455996,-7.138970842439947,E,0
Hindu,C,A,E,B,E,C,-63.238728798407436,90.58430873113218,-29.727759758004048,E,0
Buddhist,E,D,A,D,E,A,-151.47259965567562,98.77397635769964,1.4066717841028438,C,1
Other,B,A,E,A,E,D,21.24977102004071,86.74498663013061,-29.42756748085395,D,1
Buddhist,C,D,E,E,B,E,-215.87178444716693,-132.98049952092597,60.90908734748918,B,1
Muslim,B,D,A,A,E,A,33.910685115862734,83.15208621231152,-153.5980300467966,E,0
Christian,D,C,C,E,B,B,-71.84537064843511,-130.56959812413257,68.78507360810097,E,0
None,E,B,E,B,D,B,209.29393788299512,48.280164102344806,-14.865983174285319,A,1
Jewish,E,A,B,B,E,D,29.294454187123954,-117.3368018925097,108.75029249114998,D,1
Buddhist,C,C,E,E,C,D,21.647459898087508,23.53641422002493,231.29206703186983,A,1
Jewish,B,E,E,B,C,E,14.365550806569367,11.00154149958363,86.17735170696598,D,0
Buddhist,B,D,B,C,A,E,-13.383739296917636,89.0011204508265,-80.76359845520591,E,0
None,C,A,E,A,C,B,102.6507985528672,-54.0670178054424,-4.65943335399994,E,0
None,E,C,E,A,B,A,-139.60413794295758,114.81584794621769,-80.65561131414574,A,1
Christian,A,C,E,C,C,C,-125.52426692650143,-130.04795862986848,33.90156507880409,D,0
Jewish,B,D,A,C,E,C,-111.31332170439529,-108.16203635404855,86.41408173108822,D,1
Muslim,E,D,B,E,E,C,129.00274599106945,89.13423988589587,33.538071966575,E,1
None,D,D,B,A,D,A,113.33195786031564,-19.198283092348856,-39.30019745995756,B,1
None,C,C,D,B,A,E,21.541996817930027,123.52765541508741,78.64415574609406,C,0
Hindu,C,D,B,E,C,E,64.44781399157472,-64.38168824423262,39.38045803548575,B,0
None,D,B,A,B,D,D,-120.6065395221932,-71.39859109544588,-83.80878769593517,B,1
Jewish,D,C,A,C,D,D,-141.29012741413575,-28.477733388242516,74.51864791543538,B,1
Jewish,C,A,E,E,D,E,-102.11528374846661,50.51897366749705,-0.678371685736376,A,0
None,E,B,B,C,E,E,-117.96042265495072,-77.9393783732993,-158.68379254224286,E,0
Muslim,D,C,C,E,A,B,-62.43689914850755,-232.82793369760276,101.8516316087797,B,0
None,A,A,B,E,A,B,-40.2802883899715,78.52584208083938,-21.023836704129685,B,1
Muslim,B,B,B,E,A,A,-31.994932670631737,110.25919896696695,96.65317757610988,A,0
Other,C,E,E,D,B,B,-49.054856989100514,-51.321862871745026,-17.881797576357013,D,1
Muslim,A,A,D,C,D,A,-31.581334323177167,-77.93892783953324,-90.99456941165448,A,1
None,D,E,D,C,E,E,-9.27392326409946,-203.9533988016614,119.3053404420733,E,1
Hindu,E,D,D,A,D,C,-44.533739557436185,43.313956109502456,-46.52984814071245,B,0
Christian,E,A,D,C,E,A,17.516973703874537,-94.6533528057181,-126.96096515044279,E,1
Muslim,E,A,C,D,B,A,-81.09676313415525,9.2027239601601,-91.57147663938339,B,1
Other,E,B,C,B,D,C,-287.55204036065606,-6.884361868856355,9.868891731985123,A,1
Other,B,E,A,B,D,C,57.84473447554576,70.59984892697598,180.13161620630228,D,1
Other,C,B,C,C,E,A,-50.90564761688493,147.7709899784751,-9.629870679399758,D,0
Christian,A,C,D,A,D,A,-27.150398133793978,133.14774844988625,163.587182608777,E,0
Christian,C,C,C,C,A,A,-111.94653186310978,-25.198987266752287,-5.887528600721796,E,0
None,C,D,A,E,E,A,-269.19166767718093,3.287392615834183,-118.24710676761052,A,0
Christian,A,D,D,E,A,E,-120.60744447934869,-65.78750502609,-151.4291856762605,B,1
Christian,A,C,C,D,D,E,-96.04259491204718,-83.83289807360335,175.8614167823159,E,0
Hindu,B,A,C,C,E,D,186.1578154912039,-122.70703097306613,302.3862925321814,B,0
Hindu,A,A,D,D,E,C,155.78698684732854,-6.0650058432582465,-69.08133469994134,D,0
Other,E,C,A,B,B,C,136.75916104000407,-127.48802137270697,-33.03601120873495,A,0
Muslim,E,B,D,C,A,A,-78.33337095616332,87.18904771761794,-63.671896434996654,D,1
None,E,D,E,B,C,C,-17.8777373616456,-46.662365419760576,-232.27047587728418,C,0
Other,B,B,D,D,C,E,47.36417176064167,-83.08141039371269,5.976624121016752,D,0
Hindu,B,C,C,B,D,C,53.52516643788723,-8.815890233361639,28.296434633861807,C,1
Other,C,A,E,D,B,A,-160.2633035080564,-122.85710167327541,-25.484246290541,E,0
Christian,C,C,C,B,B,C,-118.75190710215988,166.00824326754133,-171.52644156368456,D,0
Muslim,B,E,C,D,B,A,149.45386028469295,-211.06292696133536,-9.174788894570987,D,0
Muslim,C,B,B,E,B,B,123.87040959034239,39.346449885721015,-52.67629332960124,E,0
Hindu,D,D,D,C,E,A,-91.81246294681144,81.06030562244584,-175.29239899535466,C,0
Muslim,A,C,D,B,B,A,62.8725731064781,52.48637623633199,-0.7371895032715073,C,1
None,B,D,A,C,A,C,56.4822921446724,25.07244795444877,161.336186024591,D,1
Hindu,B,A,B,C,A,E,203.46494384973832,82.48212796479952,7.481141196949877,E,1
Other,C,B,A,B,C,B,-59.116681210312535,-46.0119975214366,-10.76056682966219,B,0
Hindu,A,E,C,A,C,A,107.92583350507527,7.4659361991168876,-130.32769889737216,D,0
Jewish,D,A,E,B,A,C,-12.781681526766716,-83.80590139822715,-5.606665594641753,E,1
Buddhist,C,C,B,C,A,E,-42.53232311052946,47.23459199862051,102.66177170249699,E,1
Other,C,A,C,C,B,A,-89.0626615841026,25.15965234162179,2.50963666136029,C,1
Buddhist,E,B,C,B,B,C,-45.83427263573106,43.728211071488296,249.85840371740377,C,0
Muslim,B,E,D,B,A,D,47.67224106201209,32.84618517588388,91.16595691708528,C,1
None,C,B,E,E,A,A,110.23680472816856,-119.097747427675,12.174374675727963,D,1
Other,D,E,A,E,A,D,52.15988832254437,166.65336937103294,16.051116123347548,A,1
Jewish,E,C,C,D,D,C,-39.74541240893717,-58.05176350851231,-50.37871766625067,B,1
Other,C,D,B,E,C,D,-23.966963060460802,-162.32576796329795,26.491613182300938,A,0
Buddhist,E,E,D,A,C,E,13.041542341297552,-33.63402217175363,65.74785768271106,A,0
Other,D,A,D,E,A,D,40.684143758094386,112.89874135400346,-16.482923662523152,B,0
Jewish,A,B,B,C,C,A,17.05542646479884,-195.11808174755532,-210.1964208013579,B,1
Jewish,D,C,C,B,B,C,46.6021947273369,-7.8850023207067075,-39.36492287535991,C,0
Other,C,B,A,E,E,C,1.5896864976463851,106.1011734602602,-71.1122675713356,D,0
Buddhist,E,E,C,B,A,A,-31.268448727933723,120.2089969224597,96.57467622689433,B,1
Christian,E,A,D,A,B,C,-167.08741281362666,-130.26845783769318,12.441243730723123,C,1
Jewish,B,C,A,E,B,A,28.54915023881606,-100.85277148346809,-144.0179876491431,A,0
Buddhist,E,E,E,B,A,B,-42.118856808697025,94.22381609792772,-4.707554272284517,B,1
Buddhist,A,D,A,B,C,E,39.691797952425816,21.58440590280739,81.89906780409487,B,0
Christian,E,B,D,E,E,A,54.21900516242748,-28.064177291151466,-84.17874459218612,A,1
Other,D,D,E,E,C,E,34.25465763092287,42.95373862643817,-252.44780476500347,A,1
Jewish,B,B,E,D,C,D,291.8057405576652,68.86221405800174,-83.06237470159962,A,1
Other,C,C,E,B,D,A,59.917531511292054,6.314306038846077,72.65847410221939,E,0
Christian,E,E,C,D,B,E,-37.35313846944502,72.84612944206859,94.94258633298122,B,0
Hindu,A,B,D,B,B,D,67.04449029212348,-6.442647253756179,87.27365789972671,A,0
Buddhist,B,D,D,D,D,D,71.81752074009876,-144.29875300740818,-136.73426581558232,C,0
Christian,B,D,C,E,B,E,45.49545595293991,72.1332779549109,-62.86697965519635,C,0
Buddhist,B,D,E,E,C,D,-69.90239131044963,-126.54769282044333,-167.21546349094737,E,1
None,C,B,A,B,E,E,-78.31424163801377,68.48232889805506,-44.24788260351537,A,0
Hindu,D,C,B,B,A,B,-28.519405413593933,-83.09803032118177,-127.48982315627082,B,0
Buddhist,B,B,D,D,E,E,44.654827915200066,-18.947069866107892,-7.2628551380659,A,1
Jewish,D,E,E,C,C,D,-39.67459338833595,104.24322168738387,11.815710054524795,C,1
None,A,B,D,A,E,D,94.77018248865268,-46.00545571935,-42.44153531536477,B,0
None,C,C,E,C,B,D,207.51254662085796,22.53607994961617,68.71263186198881,C,1
Hindu,D,B,E,E,A,A,3.5474042480199883,-145.29080438233905,-37.07518785884605,C,1
Muslim,C,C,C,C,E,B,-310.98396398645593,158.00057858163157,103.70408699524494,E,0
Christian,A,A,E,C,D,C,66.10798107678256,-159.7363736292711,47.15927675861023,A,0
Other,E,B,C,C,B,D,87.07448803986449,95.1510419677328,-22.1473454724183,D,1
Muslim,C,A,C,C,D,B,28.816335045701084,139.5885052757771,35.88638653828255,D,0
Other,A,E,E,B,B,A,-186.57030510903235,-18.655902850665488,160.12067275443695,B,0
Jewish,C,E,D,A,D,D,81.96343862338415,-215.84182934769723,-24.89873084220778,D,1
Other,E,B,A,A,D,B,117.30643849615035,-30.55016630486273,-32.05147614334795,A,1
Christian,A,E,B,A,A,D,58.654672317230784,38.36740464559495,-75.39708341517374,D,0
Jewish,B,D,D,E,D,C,-88.43102480083843,-27.029340279127705,-5.844476054835611,E,0
Muslim,C,A,E,D,B,E,102.2345667588033,19.9206689849632,31.856372715449478,D,1
Christian,D,D,E,A,E,E,-3.1460049945517725,-187.70962262435776,166.9298815304331,E,1
Hindu,A,C,B,D,A,E,-175.06351379962905,35.23306742263463,-83.86397916337913,D,1
Other,C,E,D,A,E,B,14.5292832484824,-9.224901898248044,-58.73130133112705,E,0
Hindu,B,C,A,B,A,A,31.604662601578244,-136.28179901011873,29.048945741128236,A,0
Christian,B,E,A,A,D,D,-68.97611288152433,25.604806354504824,-130.8954289724084,D,0
None,B,D,D,D,C,D,-60.546418890679924,33.138025367677194,-134.63740590223935,E,1
Muslim,A,D,E,C,B,E,-99.11010706171204,48.41223580097348,31.22925553558987,E,0
Jewish,C,C,D,D,E,D,14.35950922942513,85.19036969683928,146.90638300458235,C,0
Muslim,B,A,E,B,E,E,176.92799073492785,-13.067454796090075,-40.25596622838768,C,0
Other,D,A,A,C,E,E,-24.918933589435987,3.035904156645068,20.386111429619145,A,0
Jewish,A,A,A,E,B,D,40.61140748163859,-106.28305821446786,-196.37039928290176,C,0
Christian,D,A,E,E,C,D,91.31607453023007,168.1793844577977,125.93178567866383,C,0
Hindu,B,D,C,E,C,B,-10.543157631696772,35.68297971854463,-30.138206220908447,A,0
Muslim,E,A,C,D,D,D,112.00569260507154,111.910851109031,-44.25465599348374,C,0
Muslim,C,C,A,B,B,A,133.76795523246824,-90.27285391385678,-35.1830004078634,D,0
Jewish,B,A,E,D,D,A,82.02807259706482,-24.063039178907452,-45.039956482028494,C,0
Jewish,E,A,B,E,B,B,-12.730800952248899,-105.52935958754345,-144.3463472658731,E,0
Other,B,C,A,B,A,E,50.45450689526441,89.24322314052702,93.14584037507514,C,0
Hindu,C,E,E,E,A,B,23.770841661819848,66.10733088673982,64.4205200301282,B,1
Hindu,B,E,E,C,E,D,-106.52037068266526,103.33236521124891,-167.59124982768026,A,0
Other,D,D,B,A,B,E,-6.736790693373951,55.76987741114071,24.81345646601435,D,1
Hindu,D,A,B,E,A,C,101.30310623103796,152.5351507216737,114.21087107164433,A,0
Jewish,A,B,B,C,C,E,-255.58076546715878,110.36680943519724,91.37065090158839,D,1
None,D,C,A,B,A,E,-100.10865740923282,22.493180178867465,-124.00438785247634,D,0
Other,C,C,C,B,A,D,10.935792197222698,54.36552915340743,56.337970634304604,D,0
Hindu,E,E,A,A,E,A,79.06762729567549,-68.8743612768869,-124.11108354034882,E,0
Jewish,B,A,B,B,B,C,111.64345708513954,83.95648417060639,38.803036612152205,A,0
None,B,D,C,D,E,E,-23.977469501714232,-100.58236764069119,56.16645242959088,A,0
None,C,D,A,D,B,D,117.4870705748249,-70.78935491343591,65.80618202945091,E,0
Muslim,A,D,D,D,C,D,-54.839152247828814,176.0802026859499,-0.5167313172728116,E,1
None,D,A,D,A,A,A,96.16242368879048,-35.17262485774073,-5.983727493569545,C,0
Jewish,B,B,B,D,C,C,-217.3460552551096,17.689986224247463,10.703283031434578,B,1
Jewish,E,C,E,D,C,C,-57.77092568750369,-99.82743272731803,72.3517439233101,C,0
Buddhist,D,B,B,B,E,A,-68.15970246011058,-163.87033893721505,-35.528799379298576,C,1
Hindu,C,E,E,A,D,A,29.935261374207606,-40.11111034381156,-21.27232582275475,D,0
Hindu,D,B,B,B,D,D,-5.464594127183011,-43.31517607248014,105.56680028370246,C,1
Muslim,A,E,C,E,B,D,197.94124828049783,-15.503056078397808,-54.992656289536434,A,0
Buddhist,B,A,E,C,C,A,-170.144549939438,47.318486635807126,86.18035569013594,E,1
None,C,D,D,D,A,D,31.934392813704587,40.57558934872483,23.689626482294322,C,0
Hindu,C,A,A,C,A,D,19.028823963893323,8.630239268713243,-44.51388118528713,D,1
Muslim,A,A,B,C,B,B,-51.55988241864471,289.1052619334696,4.141651740503982,B,0
Hindu,C,E,C,D,B,C,224.00424498001473,-102.80560620144787,11.779726216782919,B,1
Other,D,A,A,A,B,E,-18.442152659692802,-35.63568349519525,-41.55497445564709,B,1
Christian,E,B,C,D,E,C,-75.31801391529581,-96.43943558391574,10.28217811332362,B,1
Muslim,A,A,D,B,E,C,-82.54000576531867,-35.56981095893384,-51.73208227386644,A,0
Other,A,C,C,A,B,C,105.71570035433773,-105.1530613547824,152.21403902569529,A,1
Jewish,C,A,E,E,A,E,71.56640862361174,-31.172546253776463,139.44669284331215,C,0
Muslim,D,B,A,B,A,C,-182.93312815719466,-22.148924089132127,-17.489664048908736,A,0
None,C,B,D,C,E,C,0.12197666919202027,16.264269650167748,123.31339098128228,D,1
Jewish,B,B,D,D,B,A,32.5444434728546,70.98177691605689,75.63362326859068,A,1
Hindu,B,A,A,A,C,A,58.620914166449246,105.79063649545132,-49.786955866305576,A,0
Other,E,D,E,E,B,A,-57.49471431778503,-11.61441595523753,-67.43884321192625,A,0
Hindu,E,B,B,D,A,C,-3.7268441528513647,126.47421443608727,-31.518209205862462,C,1
Jewish,B,A,E,B,C,E,-80.0966406885085,-54.618440273087266,101.6197699720996,A,1
Christian,D,C,A,A,C,C,143.0912288264573,-48.868371845668975,263.2899460030874,B,0
Other,E,C,E,D,D,D,77.60225044085385,-72.48857125745002,30.630286615823337,C,0
Other,A,B,E,E,C,A,-29.69269770895696,-109.26888255269212,-79.42559745851582,E,0
Buddhist,B,A,E,E,B,B,103.144473798921,-104.33312757867095,133.81666875492232,E,0
None,B,E,E,D,E,D,-138.51904239108464,102.43766715865786,-69.39210267357575,D,1
Jewish,C,A,C,C,A,C,98.88676517699683,-34.69218824404211,-22.318505356953935,B,1
Jewish,B,C,C,A,C,D,-51.789714355097125,33.220939289027925,-5.649177179456713,D,0
Buddhist,D,A,E,B,E,A,-39.95275069818724,-35.66293291116801,121.89517469812839,D,1
Buddhist,D,A,E,D,B,E,-13.67381253680627,-55.0952915673938,101.08934370185503,B,0
Hindu,E,A,E,E,E,C,-40.27657365206805,-200.92937930816595,82.60589719535272,E,1
