AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
51-65,40.17000716214504,93.78608697275457,C,154.72462541489395,16.246874229354898,-20.250481412127,-195.60071238205833,-194.1090186858065,65.88277682201375,A,D,E,D,0
65+,41.53624854136901,67.86363391441171,A,211.10406139693177,72.6112466107312,17.72831534828715,-155.79116483738474,-235.08237923058576,-100.48403206300232,C,D,C,D,1
26-35,14.897988208033658,-49.05676553973171,D,10.40421729410518,93.51263370647422,86.41987470353169,-2.330601180443993,9.412679105720203,-101.39364976218171,B,B,B,A,1
51-65,-16.68474353851645,20.385834774624563,B,-43.262246679238956,-68.26470222933926,49.94755616155993,54.471313025640754,65.59756565283885,100.43067369415407,A,A,E,C,0
65+,-123.41748700916106,101.74648344999365,D,114.8447911024837,-61.4453352097788,91.1643560547471,-24.548132532051614,-28.91866469893686,-73.6886623635205,E,C,D,A,0
65+,-29.593866457224287,-115.17950544576723,A,74.5487968131216,99.41757752799757,85.5288726953725,-121.53826557244427,59.08011500460876,122.612807716645,C,E,E,B,1
18-25,-118.84658423730849,-157.23654347208173,A,-42.67543461008821,-55.98150508177976,-9.775480442583484,-56.837882019191966,-19.731467709633904,-250.21859899292926,D,C,A,B,0
51-65,-20.68700678755237,183.47148723183585,D,-124.31712476074675,-89.44468539868645,89.27742017943336,46.318483475746135,-152.85120442167727,-111.91927052422668,E,E,A,B,1
51-65,104.0383651870457,-93.55843414015793,D,-17.76615325180187,53.50876332120599,93.92810248521285,-8.722740023550468,-55.31991584195756,-28.78748361366259,E,D,C,B,1
18-25,91.34559875878371,0.45727020753717457,D,-51.21489330063651,22.15134647563821,-0.8972394591295313,77.44019824331583,186.2473912896401,-174.85107504048418,E,B,B,C,1
51-65,114.72043973793735,-126.01680185324038,B,67.49587724577066,-86.4588275337766,253.55638709307073,120.7488948799545,-9.613907977532346,-7.984838648818673,B,C,E,C,0
65+,-61.08772689578461,64.2788545826921,B,120.85159260501881,-13.794643131365616,-79.56909935475709,-3.08397230775504,-11.61929430275972,4.112340748284212,D,D,C,A,0
65+,33.34638564062478,-47.27189679838836,A,-61.354250354011455,-15.671435585732082,57.45825567035302,16.499195185241312,29.125896098558453,-86.6978056913144,A,D,A,B,0
36-50,-97.82592766604756,-39.51224167464186,D,-70.02443750663909,-61.36523959396367,-75.07705442682771,-87.92162301892434,81.681432499484,-10.821076911584134,A,E,C,A,0
65+,117.94765539190362,-128.26455070483445,A,26.11251186654507,77.3458025416167,-99.94327028354714,-50.02372946308121,57.260662071229795,198.54015689806147,E,D,D,D,1
65+,-21.259279218765176,83.85067675925417,D,-116.99637909045045,7.386559844109366,-140.41390336186385,85.21048425849794,88.59635735090127,-178.0097283867777,B,D,D,E,0
36-50,-6.539630997645508,-29.47609519344705,A,5.862846304944762,297.0367178629622,236.62033856185963,23.454781231079224,-5.856446874082922,105.65235792637947,B,C,E,A,1
36-50,-119.60855971417924,-36.14637344418472,E,-108.33871506453592,35.675009998881336,-7.279230956553564,114.02788849649798,80.23597202751108,35.466930110794955,A,A,B,B,1
18-25,-124.58988478845595,-140.02818159443615,B,-94.42435423460998,-69.33918131306024,-47.63103377167598,-113.49614697898059,-73.63245062471773,-202.40500839183372,A,A,B,C,1
18-25,-120.35295382780873,-65.2808412145308,D,-41.43456535480178,119.59201203292673,97.35267102233202,140.0029603467496,-146.7119324519881,-89.02828094168804,D,B,A,D,0
18-25,-10.696551502312822,-154.8973700274552,B,-33.35666243326866,-56.27351729261538,114.76838881397757,-60.850922128051955,22.40315666390384,74.02933286054967,E,C,E,B,0
18-25,48.239803985570354,-12.39265358652052,B,-121.26728820265689,-79.12407482140749,-151.6136285805893,-59.81502626670668,-23.92374208207601,-159.83133091108886,B,D,C,E,0
65+,-28.71252956364418,177.13944204144855,D,125.31217512965436,138.53019156691343,-50.66987235083163,56.714351361728276,-67.62446931729356,-60.79858101681348,E,E,B,E,0
51-65,-19.588809745953583,-93.63337855079456,E,-8.374946857326655,93.46863857724098,-26.36345557068601,-41.837791167288145,40.51170545496648,38.44434658902031,E,D,D,C,1
36-50,-2.992254424448034,47.90741715690164,A,85.18781473489359,-146.60227820755992,-193.69605772645366,-128.74282280926693,215.5481288559673,-182.67155415569852,B,C,B,E,1
26-35,-21.39242047796087,141.47215153544423,D,61.796361351831386,-38.05832075826473,88.83738910747522,-68.36607753037211,174.63836245375833,-78.98783990508367,D,D,D,D,1
26-35,37.2676796931363,34.27248185778702,C,24.444741538745475,62.73927458046271,86.16811162185272,-2.3202742522849165,155.36542321603693,-3.606223811277914,A,D,D,B,0
26-35,120.80855154044234,36.07302980841468,E,-91.95291253620277,28.218169730770704,-97.56783122834236,-188.99458071633063,-147.77154635950703,-72.21331285681268,D,A,A,C,0
36-50,52.852517092385185,-60.151584785746145,E,190.88963389033563,28.73369583525501,261.1196924828793,-51.3986377656128,109.56247189640635,108.55365324803049,D,B,D,B,0
26-35,-69.44693132682377,-248.23720424901148,D,140.63505644251626,-64.46432635680817,-3.57707143270928,38.35100064993873,-0.7502470408992199,-144.85031758116267,D,C,C,E,1
18-25,-158.49970737572357,-43.630507027437545,B,101.46535033554365,-42.93423346918978,140.89040111602787,-132.79609266744347,-38.969042557493204,-8.756349990471783,A,A,D,D,1
51-65,-156.60129622002106,-132.14979236020002,B,89.49579834086413,-21.408617778439687,-46.279867490704056,44.13720974668387,-7.2033029504294115,-40.68842806269011,B,D,E,B,1
36-50,-51.289263386118286,-68.92412854514667,B,-7.629102990898535,36.69591673951863,-99.86676945273602,-77.46067877487967,-16.315897660056415,44.62981367040317,A,A,A,C,0
65+,166.82091648267956,-44.43599379563844,B,37.519530339297255,-45.08104373416262,-32.64301746520606,-108.99987804099507,69.04024786136789,-139.75700010450177,C,D,C,B,0
36-50,-80.28770602479686,-41.94741577061964,E,61.25299437348711,92.01694707395684,-8.709401560563522,-106.72465350440585,69.57437270860383,-118.46806704392831,B,D,D,A,0
51-65,193.3454021089478,4.219996124735383,B,-108.45441790983025,56.63449198251177,-67.52585382903929,9.59568262718678,-7.520966295664556,-87.8638230534163,B,A,E,E,0
65+,-80.18265100209229,-36.124017677738586,B,72.79942432530441,27.642722427251243,222.4113462582546,-132.2050944743234,167.40297408899616,-105.5671792034672,D,B,C,A,1
26-35,-63.9899296216337,-36.32808359592031,A,-130.76186133046411,-225.91389390949058,18.600134969722067,-67.98825597939556,-223.73420879027913,1.5389988509198684,B,C,E,A,1
36-50,207.37796521546673,104.15057459916355,D,87.29140241649466,104.2518746685259,13.750323855952754,-35.26002133466921,32.153864809897115,140.77644876202743,E,B,E,B,0
18-25,-55.75724741643553,81.68129727538684,A,-16.569517011093104,-93.29431429404909,-55.77942972857581,67.7720701975768,-10.366356926663393,-47.57926026426795,D,E,D,E,1
51-65,-128.61708748013697,105.12947998550837,D,-97.66929545868881,181.51058245705863,-58.792503350034266,90.98677745243889,60.18669353275526,199.40447040239232,D,B,C,B,0
51-65,-8.681360137850044,31.495409234580134,D,54.15681601507274,-13.78707131231166,-9.402970294556226,227.2930961576376,28.75514408363305,116.39969401630734,A,B,C,A,0
26-35,-72.8531612110303,-53.290187133461885,C,-42.73353092819956,79.74254666771621,12.730882923364737,187.55306589064685,123.79152610789586,240.41042869799182,E,D,A,D,1
51-65,93.19139803368404,36.493557422768546,D,3.7675975238149757,-172.6218875101034,64.5945046083012,95.41008482269669,-13.867207577119188,29.514364645091142,C,A,B,E,0
26-35,-78.31771109710685,-5.8681227931617865,E,-55.68251245493152,-158.48810435467843,-54.49265018547037,-33.259528614481034,54.490046394210545,149.82809473976013,A,E,A,B,1
36-50,84.50897874493559,230.30217817509717,D,84.13180411268874,124.13654477711515,234.02600024759897,-60.18188109417548,-16.656090178921264,-216.0562858847159,E,A,B,D,0
26-35,-94.1589075817398,301.8707520474206,C,46.002011951011184,86.55555925924368,47.48562472874145,-194.79393639448745,-65.94815296074582,-63.411601573892874,A,C,A,A,0
36-50,279.17624317888675,98.45592950012555,E,91.3532878312599,90.63402547949211,181.39870603796825,-22.97980654373132,-86.5515191461583,98.43815196476965,E,B,A,A,0
26-35,-61.22420288689801,-28.15357038906613,E,-148.6442004335118,29.145616488594335,-87.95997933710909,-177.03478988338654,-25.036916239546265,-265.56334457075275,D,B,A,B,0
18-25,225.25744955403368,-26.78486423577993,D,-144.1997702964283,7.003099898818343,-41.26929623165928,10.941858661599985,-1.3679908136704402,16.71871657091854,D,C,E,E,1
36-50,58.72917426741161,-37.28835383347063,C,5.189237239677736,24.917229288803416,-11.092311026860312,39.29226857256303,-17.80414632506918,-94.6093394733124,D,E,E,A,1
26-35,139.85392721386546,-45.54219669038043,B,50.06070402947709,-34.551517918937826,25.93548974539175,-84.63991833266145,-131.05861611186137,-88.70679054522684,A,A,B,E,0
65+,-88.48939131311732,-11.569106122176672,B,-32.7660225611303,-105.61459294392425,-73.64753751354083,65.21714465529558,206.5699876595111,-54.46207110804049,B,C,B,D,0
36-50,-34.17889885521143,-35.97657862402981,B,-89.63069222567759,6.723556470557668,43.18016043916727,60.05460350081716,118.90766077432178,-19.51445577480233,C,B,E,B,1
51-65,-174.16767086527378,-47.68631534060965,D,-116.84444950631172,-19.624332143506052,0.6911816614596812,-79.4248332195935,-45.06618250166636,19.948085175710357,A,A,D,C,1
36-50,33.26877927660963,-131.921964792218,E,97.56953239319705,96.57469214592771,-92.04878301452504,-79.93981960762767,105.99564022838834,37.96717777343487,B,A,A,E,0
18-25,239.46141190016013,-150.13786891773861,B,-101.37948298531163,68.94875176808942,2.650727249250726,76.68937494968593,252.16473981679184,-71.67349764958438,D,E,D,E,1
51-65,82.67717927276844,38.987420892335265,D,-10.09775884648792,45.90181923358337,32.36360482129188,27.63392749441675,-109.51912802659605,243.5071544873354,B,E,A,D,1
36-50,-233.62125097954788,122.52504035080139,C,-126.71191495676513,82.40540360826401,11.304021141539918,-2.5139311765055314,99.09316373508234,-37.71125185323836,C,A,A,B,1
18-25,179.69353689404187,37.369284653567405,D,-18.29679161560763,113.79597904585957,-56.900355934205336,-51.4476956484835,-3.559389971406691,-80.24956679348584,A,B,E,C,0
18-25,-7.776127999453843,173.88394321814386,A,77.13565220298105,-9.394396163820156,-147.88913301697227,-1.4093508445215157,154.53812249540758,95.6129892856665,A,C,D,B,1
51-65,-75.64970264957508,-81.89610872232338,B,-3.498729416102338,98.81462191479915,7.5362112082433,17.91559585265237,-77.07696308380415,97.10408201606398,E,A,D,C,1
51-65,5.572714539568793,-165.76237012059778,D,-14.069595995862953,19.417876699603482,-11.0009796126545,-8.255779511115719,-177.1342171720486,180.39674814611007,C,A,B,B,0
26-35,-103.68600292934305,-110.00841567032246,D,-40.42322599368658,51.556258580173434,97.99759610944803,73.29859421431341,-95.7507458434401,80.58745986543194,A,C,A,E,1
18-25,18.174071723242882,-155.61994499243158,C,-26.751669146700852,-7.503507577862349,50.13331390154274,-83.17472245872915,-111.61333437183272,-49.22165454572574,E,B,E,D,1
18-25,149.13075899584592,-44.487073251515326,B,-95.24095836562859,-36.44890036052904,-108.87224022081172,-206.96059002210586,-18.167944171819197,-84.34930516672631,B,A,A,E,1
26-35,98.02623439309625,83.49093307882144,E,39.33450986055559,-62.7762498156092,-11.252471754760116,-126.1219705403173,2.7195610133766737,-232.06346631376397,D,B,A,B,1
18-25,5.418445777717926,107.1908708334084,B,93.58495888687604,-131.67865836352746,-106.87099960266266,2.910114458729628,99.46066356351228,-83.36979630280088,E,C,B,E,1
26-35,-150.17800412680646,-50.92068024192593,A,-53.58327219593062,34.526056060039615,32.837007800826164,-49.611782031494336,-193.15134438181497,-14.753564369595034,E,B,E,B,0
51-65,-104.28492892369587,-78.03725767454922,D,-36.81707689495123,52.31185419195927,97.87567371663928,124.11896881466775,-1.014381401348297,97.78197128438063,B,B,D,E,1
18-25,144.16332668829105,163.52755983481617,A,-0.9739644445147732,58.75566301740239,-147.34541915369016,-25.822250462481605,16.639262489513158,-1.3365292705440028,A,B,E,B,0
51-65,12.789309721344901,-3.4606584592974734,E,47.90593035683025,-98.96378526908771,-14.671012680272769,36.450399809607596,8.02702646970331,114.2158865787977,C,D,E,D,1
51-65,-112.26597273391094,-21.01131393528991,C,-6.682979949066771,-67.10215392293283,32.81481352313785,-121.5089603145618,114.19234661899492,79.75086317846531,C,B,B,E,0
26-35,23.306427008925144,121.4880469818358,E,11.638288263780014,-43.13059343912407,-161.06751710603422,8.445243238427253,251.24043178683758,-74.57201875574478,E,B,D,D,1
65+,-41.60033034097424,97.23039781239508,C,91.83041437306187,7.225032699096645,-99.61030921174716,-42.71460255434218,-48.734695798064884,34.912774863050515,D,D,D,D,1
26-35,-68.58976009103357,-8.190957842951029,E,140.55398795598168,96.65603336096258,-128.8355743477114,152.96891720553992,45.60777925031752,-6.9985948847065105,A,A,C,B,0
65+,-28.57892599921917,27.282948259277056,A,94.67881397652816,-245.2166056803248,-63.28015186811358,40.18733028581773,38.54584097365395,56.50122204612009,D,A,B,B,1
18-25,22.539412535342628,169.76630725988423,A,99.52391785898173,-28.85374518735942,92.29416868843322,14.968427671868668,-33.04893137960379,-22.947472441251264,D,E,B,A,0
65+,-105.48834153713669,-61.27138044869501,E,-162.72161957544498,36.99251176556142,183.47273447755748,-111.12821439876393,50.81655934127717,117.7289688658786,A,E,E,E,0
18-25,10.205979714803041,85.03401698932606,A,24.276457590823846,81.3084470663131,-78.49286494746963,35.47818442935273,15.766664868458871,135.69494165286008,A,E,E,A,1
36-50,4.753850264265126,10.690973348654174,D,149.5971120849186,-25.931558029608386,-5.805289052548313,71.13603941019663,-24.61891774496969,-159.01061076917586,C,C,A,C,1
26-35,-164.49321226992865,-2.676835172909645,D,69.98495642203463,-16.89911634309206,29.3027477112507,46.3097699891003,-15.982467207649268,-42.746364205844806,B,E,E,C,1
51-65,-11.750565290449606,-57.23679095820877,D,-35.72409489940064,23.860268382497036,42.87556756198862,-104.78915619950277,152.05127858615865,14.28119786951855,B,B,B,D,0
65+,-90.55109616412415,-33.62806356529228,C,155.1534266216668,-185.58343361483844,68.34375160294609,-112.16860058239786,3.6566337433076126,56.26793327535545,A,E,B,A,0
65+,-65.4245694370075,-118.20266867356943,B,-222.2383513918855,61.464956446709664,126.87031975843728,19.954636516250183,-244.4413299929994,-66.37309031083191,C,C,D,B,1
18-25,-13.417469318578156,209.53230674101465,E,42.09778275727747,-126.38654786559987,-107.26305907653722,-139.9369668880321,57.22221959367527,-33.18035438786257,C,D,A,D,1
26-35,15.169037380585623,3.187688143197583,E,167.21257176744012,13.099678751199702,-24.564406734364148,99.76117104418032,100.07590638518069,-1.6264498208616667,B,E,C,E,1
36-50,-63.80734455299824,86.80640520232552,B,-70.86311776898154,128.06355486917835,-112.63783081763852,40.35867381270089,-113.15113965737874,-164.30311448974965,D,A,D,A,1
51-65,78.52529952132281,-133.06842284146362,D,-19.3331735474729,65.34072281531607,-124.54009048225679,75.5370530529404,-42.262360288711186,-75.92488762199733,D,E,A,E,0
51-65,-75.17968714619109,-65.75033547922153,D,-19.53270846087407,-97.58777128544696,-15.9124884381452,-63.807580089445146,21.079160668427523,44.24044107202038,D,A,B,B,0
36-50,-26.042905340312583,86.00178554025467,C,107.49021933422055,6.50355137307379,-40.64518591054916,-39.574057443063396,209.3275311097452,-96.52363893877566,B,B,B,B,0
18-25,-35.403043673398734,71.32368709086161,D,295.7972143528069,13.344809890320592,-66.29202933141056,10.67450825982864,-78.41023176002383,-132.6686913540225,B,C,C,A,1
18-25,-94.151801264471,-74.35473383139981,B,-183.15321346787894,-191.32126889635876,125.6633960815064,-10.217611876342323,-22.97161983026772,-58.844906451965485,B,D,B,E,1
18-25,57.98310069978111,-50.58454237845685,E,126.58895271251932,78.77911944668679,-103.67644210016398,-180.1902775000834,10.548152509816443,-78.87871921877586,E,D,D,C,0
18-25,11.480926100048071,0.6749800895715826,C,-75.72915087454504,108.86927864711025,12.559476877983236,205.56877279492545,-53.47450878688967,-117.52744598148274,B,D,B,E,1
18-25,7.147766072185205,57.49555814989866,B,190.3735256589675,-119.26117765035262,-180.91597708039404,67.08667000447166,-70.16354574544465,-48.1187414650466,A,E,C,D,1
36-50,-61.486725927211424,108.99731733727245,C,142.51579960866331,-51.78283415970421,-237.8436106528317,106.05534815219247,86.01732979113443,-1.5940965439519708,E,E,D,D,1
36-50,-38.14760662474038,96.65236534152572,D,147.67370690167093,-83.38532512708515,-83.75790683632263,57.05558445964082,-27.289267661245926,76.96222008676901,A,D,D,C,0
51-65,-106.68057722100247,55.106963824334606,E,147.94787753079837,-49.501524898747675,141.29112103211418,34.225125658593,169.94632870957446,55.78777529170081,C,D,A,E,0
18-25,78.04226966346297,179.1007390625775,E,-113.24302071485361,18.245299711807903,5.266614346368629,-58.85619823433158,87.16750797245734,90.95170441557903,E,E,E,E,1
65+,-208.32479395526514,0.8707762237747904,B,-61.71763680417405,-78.41104341326411,121.17792394881657,-26.891495745071413,-90.04947038021174,-55.5887903401439,B,E,E,C,1
