Veteran,Religion,age,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
No,Other,19,Divorced,-48.47713708977751,-49.407811649667636,-52.29468175360614,B,79.0320001255478,A,B,30.552527707007886,15.175158826722884,164.03317640561357,46.91197321483707,1.7519187997329007,-162.01692678336448,E,-205.7718825722663,34.9696013026861,1
Non-Veteran,Muslim,61,Single,-32.4403796518972,-41.7801263981909,-43.66909971100677,B,21.36978112261085,D,E,-14.439556578096047,-8.834552465107922,32.9156287297785,-106.84693466711339,-68.16341366119174,-70.62905087981048,C,-71.7015364171301,111.8242406222405,1
No,Buddhist,62,Single,15.90683015705456,-139.97981457890484,221.1075027763041,C,-55.143175944135216,C,C,-154.59113719062262,112.45032437362654,14.118415808680732,24.60491043986004,69.68167752717565,-199.83033991239662,D,-37.04707534636228,27.087800845670795,1
Non-Veteran,Jewish,56,Widowed,63.034881404261625,-92.28379528389114,95.8585098121575,B,-46.002566932458,C,A,11.143336852619722,19.836548587825177,-59.48447617412849,1.1721867074925763,4.710981771226661,-47.259805050847845,B,131.8155430612706,45.350226703290716,1
No,Other,52,Married,-147.4436160085889,96.02138697436104,-74.35001085447881,B,-65.97340022865606,E,E,57.96362212431077,80.97869734119423,124.11730712255856,44.24521410343197,47.382418639935445,91.49057328332984,D,-87.79206939081064,63.96896699870813,0
No,Christian,35,Widowed,59.00837385338116,145.69855881730476,-18.524769473616953,C,-140.96924555824506,B,E,-136.56391341162046,-114.1729043597926,-28.327900311635663,78.65713322372103,-55.76767164148959,99.2692310276488,A,75.41684411659897,-146.7013438955112,1
Yes,Muslim,55,Single,-47.600933459562334,-124.9644975153203,-69.80075014775626,B,-18.27033022901418,C,B,63.03798754614795,-93.5305334750001,5.547930575873569,-49.303261831538535,123.15027155971777,-2.447924738051346,C,-139.92943312011735,55.9319177770615,1
Yes,Muslim,39,Married,21.75912139610936,59.24107923787165,144.02237233186813,B,-89.5883702598437,B,C,46.75550827892441,-2.9076371428859766,-90.90889586805353,-35.989576739677275,-75.16682597079377,124.22713219402127,D,-134.49639531559905,31.99400502104505,1
Veteran,Christian,25,Widowed,53.62507120856289,-2.0722295585435644,8.712887351286474,E,-41.52153497475444,A,E,126.27702782876082,168.1444617507347,-58.383044513081494,20.193925135616215,155.19134174708265,-47.99548996914628,C,15.256007228315147,170.90368474262334,0
Veteran,None,25,Widowed,-73.28311302818472,1.7800476502937375,134.00672457956924,A,109.22679672387952,D,A,175.62011633046356,0.10674187748993072,72.18188294805682,166.383757658456,-56.82277346187629,74.89283677122877,A,49.82444535047813,43.871700210442796,0
Veteran,Hindu,18,Married,-109.51122323867146,69.96346835981959,-42.59287962317495,A,58.72594242198635,B,C,103.2184433157701,-80.90704811921428,-39.263513286727495,25.415887665865878,-77.84335630607461,-193.5677524573312,B,126.5800955296958,-8.639256766952954,1
Yes,Hindu,26,Widowed,94.6258107613565,86.56580362979255,17.609271417338753,A,101.40446938282595,A,D,79.31912823319878,-59.86415633540791,-189.9619700416673,-53.25249504073006,-60.09964130545033,-152.61661675949364,A,-232.78404441285215,46.659726145948824,1
Veteran,Buddhist,25,Married,16.268111861499655,-66.53318196478676,-21.78814983479273,E,68.50317924491934,C,A,-38.72694522944322,-45.98902798371969,57.50754968234152,52.395056389989904,-121.85754899752894,-13.909708774725777,A,-78.41814476872119,134.41858753660622,1
Veteran,Hindu,71,Divorced,-39.235779699274445,-139.23520452583173,-67.76582456606722,A,-37.5965422810061,E,C,-221.90148852957657,153.79335357225486,-83.13711742725586,-6.4845931738264415,-131.29287980704208,7.289854656637913,E,-104.15980588985182,60.981063022996786,0
Veteran,Buddhist,77,Single,-52.457246442186324,45.68720172495313,-37.39104167592296,D,-7.939659135283179,B,D,262.04596569969925,-1.0198285314920275,25.836472467744535,38.987816694207375,-136.79577575216518,79.65267465211143,A,-5.4670727390563565,-114.96756856894754,0
No,Christian,24,Widowed,-194.27883650772947,-68.1603397899855,-100.18807158240368,C,-175.97327168474794,B,E,58.4014350437707,-135.05379077083734,-28.494354584605002,64.47936520407582,2.838065106639251,31.260009056068842,B,23.902642786797713,31.764498854792638,0
Veteran,Jewish,39,Widowed,86.76729988849536,26.82307008391031,12.009289237847023,A,-91.42953567127759,C,B,20.599783718452272,-126.65867984420206,91.07600460935852,269.4313368542754,-47.82898546663033,17.94748066829979,C,43.761438413518746,85.58402943168949,0
Non-Veteran,Jewish,49,Married,77.34232844439876,-78.6598980797552,-48.893239880333205,A,-80.68378231517681,D,D,-68.18780013172878,-107.0782945560184,54.271844934458755,-9.392836231287026,-43.45290554402966,-37.99281795023815,A,-49.6363357826318,-14.51325585533314,1
Veteran,Buddhist,19,Divorced,56.1554553524331,169.72084829133672,-13.15165472428245,E,-266.53920050353923,A,D,13.144180975093885,10.304613055239175,47.51874513956262,92.0136901275513,30.125520139442667,-176.2298912009677,B,22.598481192581698,40.81478227184416,0
Yes,Other,32,Married,51.94047630307219,-165.12117508412584,75.01582871171554,A,-3.113725379054737,D,A,-22.209009533205247,30.75580810783442,-31.53263447967658,-195.80084296967738,100.70782422630529,37.60863336732171,A,-42.203029916286376,-52.51593069865702,0
No,Jewish,42,Single,54.03533739045978,108.7267098002457,-59.20773180267423,B,-50.87388999133913,B,C,23.97083714713184,57.637764779889366,-81.21796560848239,-51.86152788349392,82.98047635433772,147.78763318546217,C,194.60054596526726,303.43405339019006,0
Non-Veteran,Muslim,45,Married,-57.51615603679738,17.232386940104004,13.687440567799019,E,-93.80940099846723,D,A,-45.399599038518325,98.99549860607273,220.57915538491767,51.483690602574924,122.16642201165484,-38.889334519368035,A,101.12999410455355,162.06411513488146,0
Veteran,Jewish,32,Single,-13.22362734481614,34.07980839471583,-38.6373109772958,C,-124.00447878074361,E,E,136.48192657996648,55.73163790710836,-62.27330072236359,146.74145931411627,127.67295079739421,-28.718410026171366,D,-2.043972824665979,-228.64648776227625,1
Non-Veteran,None,76,Single,137.69049800933294,97.74542726080026,-124.13929410716085,C,-119.61256041973998,A,D,212.68665158869706,-82.42789396206666,73.20947604051032,-95.34826574902266,62.775200858057545,10.94775880992424,A,6.688093800057701,-193.86993504556273,0
No,Christian,39,Single,31.456497012946027,-16.49018303656066,25.771140317634273,A,69.21793396028404,C,C,-40.963814080910815,-46.93705843752827,76.36426962183292,-122.60841164108089,-3.6609310102114767,142.52368752351794,E,35.04335747513986,-21.450383660349264,0
Non-Veteran,Jewish,33,Married,5.988955909853365,9.36385926836155,103.45833188701702,B,31.09969755894063,E,A,15.549191131370844,88.82740743162725,20.893997605910727,-70.68831193079092,122.61811691077953,-128.7438676011402,C,-3.9640336436877712,2.124699360732574,1
Veteran,Hindu,42,Divorced,-4.535699947592926,173.7776531140673,100.15424253294505,C,-162.16450510790872,E,A,-36.46476826140068,-55.565319133183344,4.200466773547852,62.477213067477024,47.56586055144428,104.56376856086051,C,-40.19989149155375,-12.212577419687092,1
Veteran,Other,54,Married,-6.799880744713295,144.62439038512315,-113.92467379832543,D,-124.56350219908818,A,C,-121.72095073937889,-51.693827834616194,127.78441252110177,-71.59231515695052,117.56771091469427,5.412628771029459,A,-189.51192308660922,-107.95901142695277,1
Veteran,Other,55,Widowed,103.39282195632332,28.844928520575984,-34.15716023999642,D,-243.79498136629465,B,E,75.13004715198227,-45.53996925348644,-11.769875221253235,-69.52759839712785,-137.8847123085751,-40.73700949158191,D,-98.1566887786049,-108.68706992526825,1
Non-Veteran,None,49,Widowed,-96.12497050468075,-97.49414190374904,-42.17132612557331,C,-15.009132611329207,E,B,-44.57867599816561,-30.391298709865904,-136.7032590150131,29.801880943459725,-168.19535945110056,11.109941538044982,B,-76.7010174937004,-73.2993930021214,1
Non-Veteran,Christian,31,Single,194.8025402465171,51.75688355197304,-36.92434594106773,A,-162.44402419997687,B,C,220.10815869377458,-95.62094989919584,69.62036389474189,7.407736793777202,-79.01578735476295,14.191968549345512,D,38.644229465691375,-95.74647170000422,0
Non-Veteran,Hindu,73,Divorced,97.15202421089074,-111.16665399452097,-19.09031153369084,A,-123.48784417807278,C,E,-188.0672633203298,-113.8932022307832,-12.179703235590935,-136.11122354912578,-75.27827003230958,-29.103255356289846,B,34.83135109180507,113.7818965539961,1
Veteran,Hindu,53,Divorced,-46.636689938862034,64.28969475412465,22.716348446410375,B,-183.22986718502494,E,E,-34.21762961133765,131.7423483873927,193.889455958225,-61.53449783929767,180.26382471741377,141.12918403855767,B,56.05914489817611,-18.412877417704003,1
Veteran,Muslim,49,Widowed,-9.68959297523653,24.543860205871653,-95.07151565041185,D,-67.76287484687181,D,B,38.71363859560976,115.01682960925676,58.064270991092314,21.871801960750833,-32.42330297956955,-29.324260571637993,C,75.82779051009285,70.29063005241886,0
Non-Veteran,Jewish,70,Married,9.216413242281005,-160.4925305432541,-151.6387602164654,E,78.47480336485343,B,B,116.53958178973095,-38.382023281066665,149.40805434317548,53.29874687776979,101.04131484012977,107.68751799095575,D,-9.543206371760025,171.96891359878273,0
Non-Veteran,Other,20,Single,48.317310747353524,-47.35253686755649,-75.31315914346828,D,59.53393697021422,D,D,40.678933670733684,-47.93684588325659,55.6252843441922,13.323286567289147,-9.130329403528027,5.552046163255914,C,15.248064777094521,-129.3896173112269,0
Veteran,Hindu,64,Widowed,-63.55884140839827,16.74392242744368,31.103647066532815,D,117.74918153587784,A,B,-183.9179254601639,23.110287618803422,-92.79393632345625,-93.6710036765082,-51.89179447374639,267.7649368431207,A,-214.45997961311053,-93.22264498174991,1
Veteran,Muslim,58,Married,-44.88448065082197,-113.62152255276263,19.28053771015246,C,131.183877164321,A,A,-14.17975149245063,55.593492970714685,106.7910693410309,11.67164576780394,-122.94678277779379,-49.74698280011235,B,47.045712489293805,30.778293707652406,0
No,Hindu,29,Widowed,-124.79743069495196,23.67032720597915,-310.09489739088895,A,-8.08320593330166,C,A,-1.1375188225716102,79.25230651612213,32.317374791708346,-32.90984801041919,36.52640976739521,89.72367611401584,B,26.337004087810158,21.703918545602257,0
Veteran,Christian,23,Married,-104.94522838662701,7.902281368270157,-162.33337089564884,D,96.27710184339996,A,B,-41.810521231338626,-126.03089435561617,65.76300899629913,-65.98006709652063,207.88520174860432,152.29710748356766,C,-16.99024147091361,-112.85697199251035,0
Yes,Jewish,77,Married,17.390560662889033,-71.4028866512309,-72.66683863932467,D,-46.493381507896096,D,B,-183.03393936268023,-68.82853952939496,54.62270276031646,76.21305643870772,-116.6462247646734,98.51789723498729,E,135.3036906116296,71.97718820996884,1
Non-Veteran,Christian,58,Single,4.036879175617799,-92.37955846156277,11.093400856594826,A,-35.01280674286139,B,D,23.969390872288955,-203.80363105176124,34.574380179072044,32.836890961536,-109.8730547638393,-226.17277651950909,D,21.501723676117464,78.32834121895529,0
Veteran,Other,40,Divorced,-183.09525151460068,68.59799844063839,109.04302077673474,B,42.99386893137486,C,D,6.40794518458742,-133.19494808701384,11.700869835037823,-0.9665694139370147,-41.841637427750136,26.869874283935395,E,-68.68887826515963,57.255469371227505,1
Veteran,Hindu,31,Single,-104.84209992914641,-80.47294510023428,-118.67208223538772,A,123.78721854926124,C,C,-80.73763951923681,54.311417077587066,3.9448726903064295,40.35420846080662,33.85483774120241,-161.44566832822602,B,36.835563761895756,-64.02693781527276,1
Yes,Other,27,Widowed,-145.61984026529964,-43.58224626675753,63.52193120752994,E,-134.84947665917562,D,B,114.09409260756023,-142.16268515682194,-111.3210014591507,38.91580720159599,-24.11375570218751,-132.73545540266738,D,-36.79060136709909,-156.85347534809125,0
Veteran,Other,73,Widowed,-85.94241296295273,87.58237507965198,80.97339841100708,A,172.9112665774731,C,B,122.39104386267623,-4.02708379772844,88.18573227248567,56.57811276533272,57.45484786689544,19.1328534324612,C,-98.3987420434538,-9.112520858405757,0
Non-Veteran,Christian,23,Married,-99.77300817218219,-136.0633516092289,-193.9226880854789,B,-145.5944420279699,D,C,213.48659142458044,43.10155536268696,101.51634833430852,124.28835911821501,-28.11205723696084,146.20770132821414,D,-25.19587471175096,-9.85241308389016,1
No,None,62,Widowed,-47.86297119982395,-156.74991400871278,-17.1146241644398,A,-112.59048599861792,E,C,162.5631662470344,177.2619251535518,52.593487602845215,-51.63738917517781,-55.5964306566127,52.86665161922147,C,123.782246364486,26.707176467842082,0
No,Jewish,74,Divorced,-129.99625401184892,-203.58343180821456,-148.87460200522858,C,-59.05952498078923,E,B,116.31656764436913,12.688056832780575,-108.39567268486023,-13.412176651374322,-23.863874186646207,77.24844834425593,D,-20.33335588848929,107.93644015615713,0
No,Hindu,54,Married,75.52642272352847,-73.27669269239534,-118.73055441359539,C,-38.57254977442967,B,D,-120.99204635568923,-25.450085307599114,152.386708084137,66.18726066007136,0.29402527587304156,126.90927653394037,D,-79.77462521962569,-72.97138895753005,1
Yes,Buddhist,77,Married,36.07261069648061,-9.941556570651787,43.14608774023351,B,-131.7979221372748,D,A,-16.15407772460606,-151.39780391328733,-78.30755486979409,153.29934882874124,-59.194835631343366,-156.95852998926884,D,16.41530382725542,-162.0155024599731,0
Veteran,Other,29,Single,9.454963000541111,15.055159882888253,-52.92032907785953,C,226.49624939594415,D,B,-110.32521736528781,-71.0536509114681,108.84366000561543,25.39560875967446,-48.18018387518347,157.87994809480145,A,145.1528447110318,-168.8627332297553,0
Yes,Buddhist,32,Widowed,126.03909756322858,3.610187329267694,5.272218508901247,A,20.37241631007828,C,A,51.316781100692424,81.12866598961163,91.33302824388124,-142.75438435773117,28.42606588129301,66.69916426506192,C,121.37618543529582,39.61271649736596,0
Yes,None,78,Widowed,-73.65825202570213,-7.0525646218926346,-28.483355910060737,E,-62.29052114064098,D,E,53.635261558820524,61.71220618478914,-116.00902292454234,75.63138040211189,38.98056213340457,-230.86433102982977,B,-174.16726001138952,177.40990479874904,0
Non-Veteran,Jewish,53,Married,31.647883186694976,-0.18482961726747485,-94.83125308585238,C,-47.34750743983877,B,B,62.058528301490654,-213.0491157721628,160.18584012667577,32.005940195654524,35.71969959861136,219.3274413803423,E,-87.84073512102991,-133.9036459002037,1
Non-Veteran,Jewish,78,Married,56.76055294944765,-30.20408575144225,2.785889017634444,D,-162.43648465662858,B,A,-0.01735669567665292,215.35360855146175,21.516131344076584,28.90567600845958,-40.95507941143824,-191.0262049433966,D,54.946673227867436,113.50769044775033,1
Non-Veteran,Muslim,64,Married,26.13818066936436,-66.6740564073604,-175.30772096708102,E,-41.91590910147108,B,B,65.08316327029543,-18.059941151268806,34.207124680633385,-101.06273714980468,86.12518903521818,32.42025882487885,C,226.33239184043822,-151.57698940627404,1
Non-Veteran,Other,29,Married,56.146969061881165,-172.20235045457892,74.64557866647276,D,-47.90722237301193,C,B,7.449930200345624,-220.96139689336383,-87.21191273900902,117.2185742616021,38.73317712403755,54.77789479273115,D,-58.100776670230715,-39.95901713064031,0
Veteran,Jewish,49,Widowed,-53.88843804641827,122.36468366313078,-131.04489283502917,D,-181.15059819965595,D,B,-48.94158406522871,-45.648711046606316,131.69001585092306,-9.802465679681053,137.87694854477866,-15.91010977685845,C,60.955266320929724,-107.84542587376158,1
Non-Veteran,Buddhist,53,Single,-51.82739522692843,-79.95489961019449,-127.70526592084606,A,98.71947799991217,A,B,70.52813404412848,-131.471488455834,-15.890219173076584,3.608311657415877,-95.06986878004889,11.516123422784046,C,26.131638753021196,-169.10691751552474,0
Yes,None,73,Divorced,5.129885899752198,-3.6294436434465234,-54.15337431858476,E,204.82922119680555,B,C,106.66659520622738,34.87408947718556,-114.12825251227258,109.31419140342973,-131.2767626329924,35.088439347288194,E,-41.86395195485885,42.79212891878289,1
Non-Veteran,Hindu,74,Divorced,226.66659622210972,4.44485207870247,-21.671782704598648,A,60.25996055882869,B,A,44.51752164276996,17.60909098558431,13.65178786115551,-50.96016187262282,53.7406400666154,191.71889539288952,B,-95.7980893165822,245.66643482253588,1
Non-Veteran,Muslim,78,Divorced,14.490760713897618,-40.89569476425896,-125.8041885011127,D,-82.73171828478006,D,A,35.46334641730846,-153.18884131907896,61.891654648706464,-104.1289840032819,32.631693474563995,24.84081256030563,E,-21.661248557082157,-61.563424031507296,0
