age_range,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
18-25,China,D,-8.492864507890339,B,-253.35582894207022,-77.0283079403507,-218.73999029119474,-31.750925052173447,57.057336932592214,-13.65367578835681,-76.1723147166545,E,-168.64139995154366,D,1
51-65,Brazil,E,-133.46641880712204,C,95.62199882907672,-67.88643958426579,-66.7286732083678,-119.6463489934803,-12.189827819991166,71.74742678481132,-138.76710017116827,E,305.6453598231734,C,1
26-35,China,A,4.009340364215543,A,147.61534700608735,-142.6199952670662,133.02514282181198,-60.24535769071111,-39.59189553511536,-22.528891314412334,21.86367879008074,B,133.61897114071968,D,1
65+,India,A,45.718940112623926,C,143.92638494872773,94.0954999353991,9.544189463630307,66.53460440803154,-87.86743612869229,169.22031324168447,14.401792708435346,B,79.81494984327243,E,0
26-35,China,E,-154.04699972703463,B,-64.26182856549592,-64.01769947780302,-8.186635860895887,-19.748937395059073,-62.34946934617322,-194.37117749185475,-14.807761440093337,A,-49.75174655235251,B,0
18-25,Mexico,A,-89.52098462057653,C,187.28521726439635,-0.3489505412458867,95.97882329936154,125.38181285315855,-92.21598165238547,215.13947567828185,99.30191576918348,B,-141.0895576608524,E,1
36-50,Mexico,E,-10.062411424565711,B,23.149121518092322,-198.63552579493745,49.146107149718596,128.8347159411649,133.02405613420262,107.31096206759563,-112.45672011243191,A,-62.4241954889864,C,0
51-65,Mexico,A,6.881187317234305,A,11.975269120684093,-7.876057718090486,39.634116509831365,-34.9067088005282,-65.16922038948334,96.60489189111931,75.57891826016954,E,-106.66423583548483,D,1
18-25,Germany,A,-28.019717649817217,D,-23.003107543050877,32.725566893195825,-294.8463220621955,197.5619826662607,120.90132449079071,-17.15247466289637,-41.25917195635214,A,9.01611294889874,A,0
36-50,Mexico,A,-3.6298777097799184,E,74.32475071938443,-11.225483920173671,136.50886397536425,-1.059859968489802,78.56409311007113,-297.37468819812636,-38.278895152968786,A,17.53067970907934,D,1
51-65,UK,D,66.59233619123637,D,89.08385890217001,-117.16303797834993,58.88650439077539,17.09130181910885,-10.071683538028116,-51.47807005518986,-123.0481997434292,E,-179.91311151418864,D,1
26-35,UK,C,74.20306082460762,C,-18.301953438622967,-224.40284976789036,92.36254569497137,-0.9142311490861865,61.82697006904404,-59.83204635038373,147.15781178783266,A,51.36577901965062,B,1
51-65,Germany,A,-9.986643351718847,E,23.34854614031201,26.09353654059109,-25.492275968318918,46.46588613146194,-1.261057346090807,54.23181916027468,-138.54079767585426,E,135.4710930678097,C,1
36-50,UK,B,62.985041968804936,A,-15.981236531842011,50.120909246235165,82.97739841765264,-33.673618812697974,204.8244920116419,7.471405693914781,170.45778721473343,D,-18.866315074748695,A,1
36-50,Germany,B,-160.52463809476276,B,-37.03014880089841,109.31416407712722,-86.01680825227805,158.02115991198525,29.98435308197418,-84.07864886984775,51.39398132243381,C,16.887818807700658,E,1
65+,Germany,E,95.14549607755177,B,51.38425904623241,-56.81074408601455,-252.70781001252024,-0.3293495901198054,259.2840598904259,-69.1728666939055,197.1496907414648,E,-63.97209152241453,B,0
18-25,India,E,66.08290665259288,A,-138.42202130114026,82.36719207674815,-111.89926076499303,141.39731856773733,148.43788815740518,-110.31288621715225,81.6576358290969,E,90.48783497648823,B,1
18-25,UK,E,-144.44397910466589,A,9.153814218881232,-138.64543746637622,125.53525651265171,-141.36644995929672,33.152143024078704,265.16879421749394,4.6661912172597,A,-138.03012739755033,B,1
65+,US,A,-72.81608921813815,C,-18.044859498886858,61.32613210101546,-80.02337726651083,-124.70257755134517,-114.78734705286233,47.78022223318542,-41.47450191527006,B,125.15245103912184,D,0
36-50,Brazil,C,71.62341217863177,B,39.40021026290911,166.35045572674173,70.09560365830285,-24.584823595597157,-97.6826127069645,-6.0640415887714205,196.3695372710599,C,103.3995840361722,D,1
51-65,Mexico,E,-130.59702546979628,A,130.08854110091073,96.54023465173174,-82.03635156953332,-19.50382257260105,34.48220063808018,52.023085560202844,19.87669917230773,E,-41.964536581702525,B,0
18-25,UK,B,25.67138722813196,B,145.63641763982355,-9.445047271876728,-22.320018130824856,-4.552855111154091,-178.91604261980083,-103.7935393842563,24.57922907570807,C,-2.625857189879196,A,0
18-25,US,E,98.85581805612377,C,-174.57007256300747,185.888875961551,-44.5627767809001,87.82472586999077,-171.13372026104938,63.551881111990824,-120.2114404456603,D,47.85936197507095,A,1
18-25,China,B,37.858177100600194,A,-139.74872524304777,-122.01381646305518,74.60684132553676,-3.7120201114666465,-85.6637856016084,170.0723101552667,-21.29179476960359,E,21.16028285595722,A,1
36-50,Other,C,-102.0254699289262,C,86.92269988688675,23.348482758476536,-86.89426623690882,-92.69765124244488,6.588865269145475,58.438395090481485,-105.52355671600988,E,-35.00781988542398,C,1
51-65,Mexico,A,187.3619712482278,E,-185.06230726736646,137.33143779784027,-38.187293197226666,9.789665998798506,57.13354829837296,44.967549913599754,114.29214536640673,E,129.10524564472823,A,1
26-35,Other,A,65.20965674583564,C,-392.1206909132255,45.636185761647326,303.11835029640315,-6.1482731241061135,91.91878455903087,26.557915700415773,-154.49800123245038,D,1.9626210690160277,A,0
65+,Other,A,-190.11131884309418,B,-102.51363947785208,55.84291225123533,90.21965718080214,69.3971799414048,-96.1381234263099,14.621410584565735,1.0396957073420696,E,-11.244438273309594,B,1
65+,India,B,32.75491280801566,D,39.20277496266556,10.251273318998871,-15.911701797782651,-12.858885382474163,165.63634843826435,85.90526481724802,50.78151612341423,A,-42.847742859593694,A,1
26-35,India,B,-102.89855416106894,E,-158.84864510332227,26.828604202843405,224.66037470175544,51.08383362222235,50.838661318118184,123.05579218237568,141.3949765233139,E,52.41209555561694,B,0
36-50,Germany,E,-24.288675628569738,C,-148.75815113547154,-100.2464993429238,29.580172656854632,80.94592505777743,82.8043852212178,-64.82260680659077,80.66966544161802,E,-25.456140403449318,D,1
26-35,Brazil,E,-31.667985976144614,A,-126.57633477271209,-80.7373568675979,87.27836459652778,-10.06686916806656,-136.53573680164024,-61.68130767421183,88.8550510415551,B,101.53726006439305,E,0
26-35,India,D,-97.90203105036717,B,36.15254706464323,126.49568946167919,206.5160163617356,-46.101910459541664,-220.17418908399682,21.6951854930494,-62.54945460545831,A,-100.89116768268825,D,0
18-25,Brazil,D,-55.85227818380489,D,43.83886879461363,244.2749624234441,34.91746821962196,-57.123122967841276,146.0549958529129,-97.39480358220783,136.92756190330556,E,-141.18032127276007,D,0
36-50,UK,E,-63.66611499701186,C,121.52735797532148,142.75479451123766,13.074005707040689,82.6621411659241,-77.0637233169633,-115.84510335146318,-13.697970194109596,C,-12.54321050907666,A,0
65+,Other,B,-47.29150898963779,A,-114.02157642755995,138.18484675200867,101.5367661580938,-210.17111293169245,28.21899113561235,13.251213943671225,16.537009754428997,C,-79.2832708677258,D,0
65+,India,C,20.230859233721382,B,30.90883484261237,-10.492245690386651,-9.041220361935162,-36.284929287214034,41.385295627139456,3.344901158809205,-128.07941122976757,C,3.717367036415944,E,0
18-25,US,A,-35.64305564534583,C,81.50942708080514,7.463666146548589,-25.536349794036145,115.7957842120735,206.11303974757962,-193.97885052168274,-159.03131062183147,E,72.30917331726336,C,0
51-65,Brazil,C,99.64230483685746,A,-55.67742939965519,-52.75360863893105,42.210641764658675,38.71219850629492,-5.337676319584326,-122.65383178066311,80.47743099594068,D,87.18512392422554,E,0
51-65,India,C,223.84453218826877,C,37.386211721295155,35.95052636433578,7.7296603025709345,85.26506132323719,-11.59939992299315,1.3848260477811802,-104.21618494831053,E,-20.85459280019369,E,0
65+,Brazil,B,-89.46364032650274,D,-60.39120750438397,72.75349986283747,-12.578513178547276,4.760747760916492,116.64918262161663,13.203444335617617,-104.26799007416912,E,75.60551597078079,D,1
51-65,China,A,38.85106751020833,D,189.97620523543986,80.61272420176758,-29.93830922354609,99.33735280702453,182.73430913654042,-75.327211850061,-33.12250418404579,A,-26.966625103615886,B,0
65+,Brazil,E,-30.59759013167598,C,-110.52946374387105,-203.19688108862283,-14.37882551962549,-117.05705739551419,-68.25552982155337,-115.81617867098389,18.934174068500432,B,-169.46418600142513,C,0
51-65,Brazil,E,94.4752356358359,C,0.19709793545462506,116.19178011678851,-106.7528294386479,71.3573162438733,28.269652781225354,136.80045740791553,-54.04236653411303,B,24.19409120038496,E,0
36-50,UK,E,-7.497369740794051,E,-59.46771263409255,-73.69054548072785,-44.02028671111565,-75.60416799782827,4.32374187277197,124.46194961103521,-52.12841139295696,B,-133.56511476546902,C,1
26-35,Germany,E,69.53663907810864,A,-105.16387071602315,1.3006302916273422,20.247451474856426,20.109618996531875,-8.388700361115315,119.66970954095137,175.61683679484935,B,17.320466610526,A,1
65+,UK,C,-56.649380107770895,B,-70.12710374126416,66.04087609545506,30.16152035141486,30.891125553890177,-35.55349465998676,-142.63632052007284,-79.38831617236424,C,-88.45949861424084,E,1
65+,US,B,123.00248138647558,D,86.03033218053027,61.171285818949926,18.159669974724164,102.00121271829117,-47.36832284840447,41.86411564427709,29.57074153206762,B,-61.12464615979816,D,0
36-50,India,A,227.80652137889348,B,-0.6274370921765996,-184.80963833802784,20.906072904942423,31.123980281106085,-38.09790882131615,60.857794781643925,-209.99819336117395,B,24.1136097103569,D,0
26-35,Brazil,A,192.03343204680598,E,-72.92980442905997,15.888623024125629,-83.4936445556374,-26.442575360592425,16.04364948611865,49.07846693830836,59.17050467594049,D,-35.65792733048101,E,1
18-25,US,C,-77.0170403225405,A,-52.21898904631017,138.20849362672772,275.2768315341907,9.500940702506853,134.74850702061724,75.85363864653696,-160.1180036378918,B,152.26495819891056,E,0
26-35,US,C,-126.60902535093857,C,58.80560159896721,-182.81370616545544,27.03240846799006,143.93355853818238,103.46134344329525,119.36843079975881,148.52483185743094,E,96.41347019249345,D,0
36-50,Other,C,-17.625353958128873,C,34.43877512600201,-4.931321508186396,-103.12644954550032,-108.18576625097174,-143.636097078118,-1.1357319694532695,99.29424565593584,D,-85.59325017428918,A,1
65+,UK,B,-50.30575877241882,E,96.56113562423064,49.60227652298198,84.67784789276914,7.694853673813926,51.8873189555863,-124.0958391855482,205.8289994604974,C,-33.70345111373849,C,0
51-65,US,E,85.1852087014409,C,-80.55864080623681,-9.950527013837087,147.22131826855477,115.21762584929702,-88.30038743961285,-8.376972505890151,12.006517529697087,A,-13.100088807375931,C,0
36-50,China,D,100.39951954425615,D,100.10137710663669,61.88749462713772,-60.47493677760016,-82.8200048095318,-32.27538185884249,120.3331137009503,34.71331409104407,E,-54.40857681444392,B,0
36-50,China,A,199.54893099343923,D,252.95675936727727,-145.54848362395805,-59.74055900362365,-7.2038192740352125,-112.20194713513085,-92.08329903718757,28.46296229063483,B,-16.9728821774277,B,1
51-65,India,B,-135.7604221919318,E,325.9282084579938,-122.84846886419523,-82.90395502608582,-154.22339891581345,-192.1280837927559,51.9459779722225,173.1849049490759,E,48.4387830492293,A,1
36-50,India,D,104.84704340700593,A,-132.28753610449874,-53.05953234153476,6.4465111408452165,-79.95202808231211,10.829312618577777,-1.4989726762084095,23.28498095576303,D,-99.78072147243742,E,0
36-50,Mexico,C,-25.685079648162766,B,112.88668808632308,65.27309849947228,74.36350681478733,87.65538038903742,-107.89868547804613,181.40196138364564,-79.85413541574972,D,25.437043143163574,D,0
18-25,US,C,-98.71502469857849,B,-42.755081542179425,0.7438320956182157,-85.46185061737889,153.2982408656993,-74.09171318253996,-210.20572742191445,-31.240131953088873,E,11.968861919020098,E,0
36-50,Germany,D,-44.330567938661005,D,-3.0889858481447856,-23.49209809032418,26.54776828464074,65.16695818281113,6.029557388084434,222.37837298968742,148.37735539072426,C,117.27599421017443,A,0
36-50,Other,A,107.23995413358097,C,-31.47328293716481,-141.26641659794117,100.40132245046223,-26.823408928945874,187.7752565879507,-249.36603375399548,-17.340315642893692,E,42.33328204871658,B,0
26-35,Germany,D,-42.4017778470729,C,-149.15991875552606,52.67734902526776,32.1617835268985,108.23159796435328,63.17930828989895,137.23770741549052,38.09660796885607,A,-174.34840263379468,A,0
26-35,Other,C,21.902035403465643,C,-108.60048101845368,-104.81825570059891,-206.18145898484968,-113.09173906477969,-57.391305173206284,96.02379343089427,-41.258009864679494,E,-18.818740378729238,D,1
18-25,Mexico,C,-51.448969854784934,C,59.19068366109098,126.36191495951996,-151.22267353320422,-38.18867107241655,-15.888448010322026,41.1779215814428,114.84362806360029,E,106.96459430403316,D,1
51-65,Mexico,E,-32.76779810011759,A,-257.37508774822584,168.93561865431553,112.332468324724,196.64838359965924,93.14326315094968,56.705411166714335,87.56315652040603,E,-152.81914194776184,D,1
65+,US,A,-45.77432421718364,B,29.13054526308888,-67.61041982825428,-23.836715139103635,-58.61207123496058,59.69947844253699,51.7884233806681,103.2837374644589,C,-105.74350586816024,E,0
36-50,China,D,96.5322133213444,E,-151.50255280252415,-92.06573905702183,-53.03398945618163,-97.00776431580555,107.49894121995295,121.1660870859599,-114.75477583609457,D,-47.10404943150828,B,1
51-65,India,E,-102.16355468723305,E,52.632709367394845,-169.42785161429143,71.79001639131528,-139.82856768541387,-115.09266275929642,-66.04663466798112,-160.83286386267076,E,-19.05517290748624,D,0
18-25,US,C,-11.144644176962041,D,78.97673752091046,-122.5859823194057,-83.0306535404011,17.09470426432115,112.6638197964003,-39.767546032533886,48.636832016454946,A,-58.45338615161906,D,0
65+,Brazil,B,22.158616932167103,D,93.1547393821383,-161.7970336966238,-214.46573768058695,5.370808246499643,73.52948392083206,0.6185248256663771,-58.8527264018709,C,116.57888098246174,E,0
26-35,Mexico,A,82.80304323640381,E,-69.96381675909117,82.98175575661229,87.66266659226169,199.9695487224632,-56.16254948497369,109.63282738408844,-0.23341896724363723,A,-59.85647977189561,C,1
26-35,US,B,-57.95289924220626,D,12.45396102623786,180.7427564431719,29.73702144391181,8.251541363587906,55.73438743068143,239.45371611655796,-29.383891448128928,A,-26.49690623635024,A,1
51-65,Brazil,E,-12.234265017225908,E,-114.04788432292227,150.5879130328057,52.22777152555105,-84.0644327398221,82.6149345010259,37.28980616000652,141.52749153684417,C,53.64680406899637,E,1
51-65,Other,A,-159.59764142166136,B,-6.217324283481438,-26.203046058807356,120.65090413573513,-77.7479339367812,-120.98573449314212,104.49076240461986,-23.994646068119525,C,92.29143745297146,D,0
65+,Other,A,-17.622729730990528,D,108.47476245890127,-121.18041489264253,3.5044194766093573,13.900205765016091,-10.932817124837504,129.86784330550415,-141.38425481371323,A,-103.11957794472231,E,0
36-50,US,E,147.61494731274846,B,68.75845644603157,65.75613472072726,34.32593372672211,-37.032586725152115,-93.86871445917431,-46.07130421026135,-92.43557880826853,A,58.974730509244964,E,0
26-35,China,E,-209.79833672336716,D,127.4944737431123,123.84452542204953,-47.296480345586666,-77.01474569499985,23.450532406813505,-35.346725724599665,-157.3650448572497,E,34.97122559660183,B,1
36-50,Mexico,C,85.2550041817506,A,-187.6961614635119,176.93408296756908,-74.64647485874725,-101.1011548622146,-218.34874654959987,76.83775660348545,57.247370032519804,D,219.50991851992683,C,1
51-65,US,B,73.40115658209422,C,89.46527239542364,-37.488060760135475,102.88881829503597,-76.48040882647979,-141.49347626727987,24.603578252421375,-96.20841465707724,A,111.84722047851938,A,0
65+,Brazil,E,-186.387926814326,A,-41.5940885694886,-42.17376769940322,-36.781885485114415,35.72801315131275,-130.30921547524454,-64.77137240826,-107.37795323496077,A,137.44492485424033,D,0
51-65,UK,C,53.075807656492145,A,-37.15598395982175,-102.82191787908042,71.66125711248725,-26.77065528229879,-40.55547190377668,144.13487638172714,-4.672364517027342,D,-80.834684174173,D,1
18-25,UK,D,-29.871513660694365,D,-26.514196676533164,-153.9339937294995,122.2219014454896,146.06346449958087,202.75853829498865,-43.13965993222331,0.04561130385388018,D,-19.110350639830052,B,0
36-50,Other,D,-200.90930574512532,C,-179.63164024486312,-120.50681534901197,-16.381924499220272,-112.55688870082552,-81.07543070518018,-259.48315541985164,-147.99987529030483,B,-18.21797715469166,B,1
26-35,Germany,A,-13.28212247401055,E,-134.6240107009042,102.99240832071281,49.504452170588166,1.8454344834195497,-152.8007442299014,129.48324259640984,4.4322428510871275,D,115.41506312554814,C,1
26-35,Germany,C,52.12397375762583,A,-77.53766653435086,-70.63661350946035,22.69922316114536,71.14839346248542,104.78437018139356,12.71062094987856,106.04553191286503,C,19.3846281506227,B,0
51-65,Mexico,E,-183.18288030534796,A,-86.36118498438611,81.85636141404213,72.64929520025551,121.76015316842852,84.06827614534053,11.402526202895418,-54.53283566821852,A,-93.2713558886648,D,1
