nation,civil_status,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Germany,Divorced,22,A,-40.27433572623754,E,-223.601867924677,C,-22.032489112737842,E,84.20351151246753,E,C,-42.14423419769327,1
Other,Widowed,86,E,88.83934346482667,E,80.10487934699232,C,-180.70269400066846,E,-119.09399353344918,C,A,50.36374499203728,0
Other,Widowed,18,D,-49.936178225422736,B,-177.49926461719463,D,36.350691710019206,A,-37.35230670121927,C,C,-9.529161678879088,1
UK,Widowed,30,C,-69.77634268434979,A,42.795222409464834,A,44.00432023664047,E,56.11675399722914,E,D,63.08199932074504,1
China,Married,88,B,56.244842362520856,E,2.0409850633452202,E,-118.21918308303121,A,-124.83907230584192,A,E,290.5120458486414,1
Mexico,Divorced,48,C,-30.752964259229294,E,-27.645308563499594,C,105.74848830910912,B,23.936548114612865,E,C,-107.71668487653491,0
India,Married,33,A,135.5241941587423,D,14.238627084329188,C,-26.80373805126164,E,84.95086310248652,B,A,-37.86290684291741,0
Germany,Divorced,73,B,-159.95085302202042,C,-43.060708026591946,B,-16.55473564142881,B,6.282912859819138,E,E,43.319883446458626,1
India,Married,75,B,21.673840548911542,E,-71.54321680158479,E,2.208847289911246,C,145.5225113033826,C,A,22.172416395934015,1
Germany,Widowed,44,B,25.482472632217544,E,-38.68261022377125,C,150.14656505073748,E,-86.92890545421118,A,D,128.59858204096915,0
Brazil,Widowed,30,D,-60.25277396618112,E,-52.583645783304746,E,-218.3228084938204,D,-186.70524021848445,C,C,-184.38087742874995,0
US,Married,96,D,143.46809071404158,E,-77.46887545459018,A,178.5431138686611,E,-34.30728816518497,E,D,-22.98666404985739,1
China,Single,85,B,59.499076477696974,B,-21.37331581639826,A,-164.38710113459626,C,-67.0144421211197,B,A,67.89394136355642,1
India,Single,92,A,137.04780890328755,C,-95.02371770977255,D,167.16997615894059,A,-228.88705019997718,D,E,75.0743040414153,1
Mexico,Married,32,D,-31.415446922817768,B,21.30243537525648,D,-65.92863387236753,A,24.683617210069748,D,B,122.03206456291338,1
China,Widowed,44,A,90.91614214941211,D,115.79358481289898,C,57.81276349035942,E,-78.74473662475857,C,E,34.887118721581054,1
US,Divorced,51,A,80.39696112364884,C,39.584554091769334,B,-174.6114178445904,D,-72.91325095389362,B,C,-69.1388628942942,1
US,Divorced,61,C,159.80920773788006,E,-164.9955976598379,B,238.61500739972846,E,-95.04958995378232,D,E,-20.717266628467247,0
Mexico,Single,35,E,2.4806754802951048,B,43.30185154014233,D,-140.78919541841256,C,-9.238882500137798,D,C,189.00562387394262,0
Other,Married,35,A,-38.31036525039387,E,-12.79881630555922,A,5.364154849623963,B,-107.14296014920117,A,C,143.35080065707467,0
Other,Widowed,36,C,68.03923931831936,E,-23.24217954538301,A,-106.29672458796348,B,10.181489857604872,C,A,191.45470483884432,1
UK,Married,73,B,118.38882764704772,C,-17.760106024029167,D,8.888918993041132,A,-0.2684797614072409,A,E,26.911058253546855,0
Brazil,Widowed,20,B,108.47549133726397,A,-35.950382232484316,A,176.37805085325257,D,19.902040623751624,D,C,-100.67317005046938,1
Brazil,Single,52,B,49.568865188570435,E,74.04114107444677,A,227.29281216338052,E,31.996243710687956,E,B,145.67733760866582,1
Other,Divorced,22,A,18.00920402186228,E,100.64045616327886,A,34.25618527949638,D,162.14017661217966,A,D,32.43189434709372,1
Germany,Single,23,B,-89.48465604416384,A,32.26591539480362,B,24.415574526672916,D,168.69053553458377,C,A,-156.1686437060555,1
India,Divorced,29,A,61.05852051018267,B,-24.448237699294097,D,40.166222683709286,A,66.82980194724469,B,C,39.938435834579494,1
India,Divorced,88,D,56.69181393433591,B,-207.48849460632687,E,-94.7648427524316,E,-98.84897082505688,B,D,5.518800335331705,1
Brazil,Married,87,B,77.90901038537586,D,126.19871405806838,C,132.91385878317638,A,-133.57420538475353,B,B,241.88536875550022,1
China,Married,27,A,-13.929276236491257,A,152.70117102932724,E,1.6765491538091912,E,-56.48768762045866,C,C,-2.171792859799821,1
UK,Divorced,44,C,-78.24632828335915,A,104.543557599873,C,-19.47862064135249,C,-84.02026448398406,B,E,46.29606381414558,1
US,Widowed,86,A,-11.736651592745693,D,84.42197766118555,A,-133.70627896368404,C,27.85761453080046,B,C,27.290347269206432,1
UK,Married,51,A,-95.07000703278689,B,-163.13909126244465,B,-90.8802392691379,E,-61.74516486231315,B,B,78.89704925740034,1
US,Single,63,B,-76.25296627924978,D,-12.206560934119574,E,-70.91596825492829,A,17.009053660504392,D,A,167.07038244191548,1
Germany,Single,80,C,182.76099391491113,D,-4.182416380869097,C,128.9309866675877,E,-285.02295139847837,C,E,-59.610716839112875,0
Brazil,Single,83,E,152.00852442814858,E,116.04258420130758,B,134.42552297472184,B,41.822403036867776,A,D,-79.5078636925503,1
Brazil,Married,25,A,-8.055369489844022,D,62.78282900040507,D,11.202182654426522,C,-97.1323399214371,A,A,20.61530016345305,0
US,Single,94,E,59.987796790401134,A,33.1367469386956,E,-176.8936319398926,E,-121.03383111175204,E,E,11.979098458276257,1
UK,Widowed,60,E,-160.153292482077,C,57.169521289780924,C,76.22258517122418,B,17.030675432072425,A,B,4.285161328256373,0
Brazil,Widowed,82,B,16.14379392997555,A,7.37149230937156,E,-228.33485209022103,E,43.693883024528354,A,E,-122.34833263410411,1
Brazil,Married,92,B,-57.11788430105397,D,58.91072125724291,C,-185.67208180655214,E,161.24965026279682,B,A,-111.80807129445651,1
Mexico,Widowed,50,A,7.642898227186208,C,-187.17884458000904,C,8.08574851038347,A,-318.638145974776,E,E,-41.53755126540776,0
China,Divorced,40,A,-76.2736323135486,D,-30.167760723179565,B,92.70761298387836,B,216.75796221319547,C,B,-128.78978459648053,1
Germany,Single,21,C,-150.66543588123912,E,-99.51372923374934,D,93.8997916315997,D,167.1553192041087,A,A,142.07745973476233,1
UK,Divorced,85,C,62.76478259958468,C,65.04468169828105,D,91.68735206921049,C,104.11932516283633,B,D,-6.3018902469407125,0
UK,Divorced,83,A,152.68359253185963,E,-11.289659897746807,A,-35.9434763997824,D,-14.057805416369442,C,A,-89.72502617839035,0
Other,Divorced,54,A,-42.889421713974606,E,-7.0915286110264315,C,76.26143613513004,B,-59.9403320822769,A,C,-61.7508351833054,0
Brazil,Widowed,37,E,-109.82749817521122,A,-2.5916576409514818,D,-136.31236650708718,C,-29.08786925208546,A,B,-55.248047069802055,0
Germany,Single,77,B,2.9017291690193168,A,-1.751434413952085,A,-33.39859566696583,E,-104.47581244385256,E,E,58.33112619271839,0
China,Divorced,19,C,-246.55559593784267,A,-42.33154106202278,B,127.79501654647095,E,-40.02898055647318,A,C,-179.2625017008463,0
US,Single,28,C,34.40349150709366,E,-26.810374126789384,A,78.31970912168346,A,-75.44682354858763,D,B,44.82297308088037,0
UK,Single,36,E,59.45191484877556,C,10.131588839860308,B,-160.87774132821517,A,4.782722006094702,B,C,-38.06857515295713,1
UK,Widowed,40,E,23.636941856493785,C,-186.21216446094962,A,-68.06466271815101,D,5.735184856757058,D,B,-56.117152854237304,0
Other,Single,68,D,-119.56403471503958,A,-36.33860330858411,A,55.64713437887616,B,164.0079475722728,C,E,-39.74539063654767,0
India,Widowed,72,C,53.830720803218604,B,130.5809157342877,D,-45.312762264543224,C,-48.23462585554578,D,D,-54.94339486806763,1
Germany,Married,53,D,-39.87718207195263,C,217.35371739796275,B,-73.71716712199414,E,198.13342418508333,D,B,65.9040035231547,1
UK,Widowed,62,B,67.59433480553533,C,-207.3273743552803,B,-11.84846544610545,D,259.668123001247,C,E,19.333285405387567,1
India,Single,43,A,104.46106871062766,E,-84.20884944606914,B,-152.06129928144338,A,17.205387530986073,D,E,95.8240586866016,0
Brazil,Married,69,B,75.94067147496008,D,-5.68815821705625,E,218.79655585742523,D,-93.40833374559502,D,E,-91.08138229118849,1
China,Widowed,38,D,102.01083523508929,E,103.37342365002668,C,138.157573734685,A,-11.659080726260143,C,A,59.47996542119236,0
India,Divorced,32,E,-52.04544422353463,C,24.018309667925205,C,-234.5082154074529,E,61.21283054355738,A,B,14.017617442999583,0
UK,Married,25,E,-122.59066191112909,C,28.87728971969355,C,73.72813719035099,B,-13.68877490045692,B,C,53.12251091022878,1
Mexico,Divorced,60,D,126.0162296976393,B,-65.80893729633675,B,38.90315934740443,A,69.54477535195022,C,B,-71.02073068274622,1
India,Divorced,67,A,-85.16841932341327,A,-102.84117290162065,C,54.31138862379085,E,108.6161040905109,D,B,55.967066078927985,0
India,Widowed,33,E,-109.21024399910524,E,-1.981095323738174,E,139.1134134873492,E,5.154742352613491,C,C,-138.62902918645392,0
US,Married,46,C,117.98501976886122,D,-11.412670934649514,C,-8.253599882582696,B,98.29499730605156,D,B,-68.85120176190328,1
Brazil,Divorced,22,B,-58.96101967298393,E,30.633729884257825,A,3.904687865146662,D,35.075665250835776,E,E,128.86546027687183,0
China,Single,26,C,-1.335796261114259,B,-75.873997878008,C,25.054653270343596,C,90.0395267585028,E,A,-0.678279686853184,1
Mexico,Married,73,C,1.3658309794806232,E,-172.0492785539313,A,-120.66659865082363,B,-142.18392138500317,D,B,-41.27760816808433,1
US,Divorced,67,E,19.628565988679984,D,-10.490856437165622,C,96.20854211845511,D,-20.468204474043862,C,C,-10.698274299670748,0
Germany,Divorced,81,D,148.2724182199452,D,-12.546425262343508,A,35.08962627112587,A,60.01484807226617,B,B,-50.44001849766834,1
US,Single,44,A,207.5389501110336,E,-110.9167325943546,B,99.4785499890353,D,28.804859531764045,B,C,76.41181769901968,0
Other,Widowed,47,D,-47.269576617572866,B,-97.4994833165938,B,-112.78004988356354,B,2.065489175007685,D,E,-6.880388426706344,1
Other,Single,53,A,-46.29391552135109,C,85.19552746441241,A,-59.34492187632152,A,-85.55282288845967,B,D,-22.76155833134099,0
UK,Divorced,25,D,113.33555963054478,C,23.239422807084626,C,88.50643488307416,A,117.3445018678003,A,E,-87.43930229759228,1
China,Single,45,D,13.748769478007276,D,-57.191625281346546,B,47.53954742034281,D,-76.48750699142614,E,D,-16.399524905179586,1
US,Single,89,B,-29.87729047703184,E,-1.220047103030249,A,-5.510329995001243,E,-98.78201139824772,D,C,-31.19600874572083,1
Other,Married,53,A,6.890915915527769,E,-102.71800080609003,C,-110.81895921843203,A,-153.9458113631762,A,C,-122.58869883163884,1
Other,Divorced,22,A,-192.93526583813446,C,75.61275855610839,D,181.88316136835533,C,43.399234168415646,A,E,41.22358416922196,1
Germany,Married,28,E,-25.694568908567994,A,-28.653631369088895,D,14.923138222312405,D,-245.65220697838606,C,C,136.99489444701496,1
Other,Divorced,76,C,-16.02016616861941,E,106.33351071755453,D,150.72399606275434,C,-66.95884168172626,A,C,-26.677202938240548,0
Brazil,Divorced,63,E,111.53727172884335,C,101.55842285998162,A,-6.877799870590618,E,-10.265668422929377,E,C,-82.41826627836394,0
China,Divorced,93,C,145.45566258773098,C,-183.43309973979055,B,117.00322445721336,B,-27.423742521037642,A,B,-139.63925195642068,0
India,Married,53,D,-62.080200914544584,D,215.37144235616373,C,19.69280842256114,C,-90.53440936253676,B,D,48.96876391081457,1
US,Single,44,A,-58.865837633468374,E,-117.92179289161453,A,51.73006484260897,E,-19.209099566419454,A,C,-87.25624882746759,1
Germany,Widowed,80,A,89.18944645936907,C,59.237826385936565,B,40.066827957323724,A,14.136036398415309,E,C,91.63162386182097,1
US,Divorced,27,C,3.110419398538125,E,-32.56179025933461,E,11.770000295732816,D,-6.474019834230433,A,C,-219.1125417543238,1
India,Divorced,47,A,-92.9778338766085,D,10.66785057440836,C,36.37776779485806,C,59.1778190798156,E,E,169.00172034767758,0
Brazil,Widowed,64,C,-130.32815969843887,A,164.38029022765818,D,85.527699088017,C,77.78122861174812,B,E,133.6602634838985,0
Mexico,Divorced,79,C,30.571397534249506,E,-14.519428008966942,A,35.05761180427059,D,-159.17107712336232,D,E,-179.32438211662028,1
Mexico,Married,67,A,37.900143393923656,E,16.41353592517661,D,-95.21416443108063,E,15.124636163436891,B,C,-136.6888985126302,1
China,Married,28,B,21.60296168434557,E,43.77217529893883,A,-125.68042573211264,E,-64.28951590762018,A,C,-9.642699221804934,1
Brazil,Divorced,91,C,-109.02944052295776,C,-81.72505648563839,A,45.45669591555639,D,-28.271532169145573,A,A,130.7063123269549,1
Mexico,Divorced,71,C,-190.60883101858371,C,-37.030651369332915,C,-101.81145829889388,D,66.8645566533988,A,C,-94.06050471756701,1
China,Married,82,D,-53.84628336419437,E,-85.34117612576769,E,65.79406370982059,E,133.67930557278098,C,D,-83.29432701155835,0
China,Married,65,C,-50.425822557581526,B,-134.85988122375673,B,-11.572681097699812,D,95.79806263543033,E,D,22.6305676918405,1
China,Single,26,A,-76.95430820015231,D,1.586901078020699,C,-23.683735820651155,C,92.13722732075593,D,E,46.33250646476997,1
India,Divorced,31,E,88.44531039582306,C,15.31591371827083,A,-276.78929307992945,A,56.23432452135787,B,D,-69.92782334075817,1
China,Divorced,73,C,-77.59790830139809,A,-19.222774457943377,A,-140.61788345048888,E,-37.44138015766511,A,A,24.43775096343341,1
Brazil,Widowed,33,C,-120.87980651360162,C,175.05710682269014,E,47.044702594503555,D,-82.22293323673173,C,A,37.89782938591827,1
Brazil,Widowed,18,D,73.19949219236665,E,-13.22045616523592,C,-4.347309325693749,E,-36.66174574002706,C,A,8.004994237470834,0
China,Divorced,87,E,87.02629364195008,E,-3.718001552385713,D,80.07282610409302,C,-135.76371525180653,E,D,158.408173296206,1
Germany,Married,26,A,50.452320119410466,A,-27.18973695994711,E,8.805907955325452,C,-49.91420594341856,B,A,46.34435987307136,1
India,Widowed,90,A,6.6916303530404075,D,40.032662922660215,D,-130.50554979517034,B,228.4728304054123,A,B,-54.13911523797499,0
Brazil,Divorced,58,B,140.11971996821566,C,190.54147586076334,E,21.828888812247847,E,-12.661274384859656,A,A,43.311694831158384,1
US,Single,60,B,-103.92529851414206,D,-39.50306845673406,C,-154.73101589689833,D,16.676458326148115,A,C,169.42487483552986,1
Other,Divorced,79,B,92.04830843567152,E,110.8257491715514,A,161.69626837736496,A,31.25147022996668,B,E,-177.578557082249,0
UK,Single,25,B,176.15009577954154,D,-34.781191657925106,A,-28.24810327816979,A,173.49296140723334,B,B,103.30189006596642,0
US,Divorced,47,B,122.64768373887918,E,-99.89398449660943,D,-27.375127610470066,C,-31.999873453298548,A,C,0.9028119317218742,1
US,Divorced,81,B,-67.16616463048561,C,70.09641752002969,B,-102.27333117414918,C,-166.17808869927887,D,C,40.16725894009754,0
China,Single,39,C,-104.60736374956971,B,65.21088404589122,E,97.56679800412817,D,-145.75388332209732,E,E,105.91277998131929,1
Mexico,Married,28,C,28.976082123690688,D,-61.58518876980739,A,-26.60517166502041,C,-126.95758072000687,B,A,-78.35025262993433,1
Mexico,Married,34,D,-2.457948181576909,C,-100.8873640978624,E,-33.868438726955915,E,-203.0308414462399,C,B,-3.244162802138812,0
UK,Married,57,E,-135.58194411995424,E,-1.5269844366182639,A,-102.96859354332497,E,-56.64293799734168,A,E,-133.72077420906297,1
Brazil,Married,44,B,-38.63927115721672,B,-59.76334626725427,D,48.905096950056624,A,-22.18740706126005,D,A,-204.86342100582468,1
US,Married,95,A,-57.358786858224356,C,-220.39225489236313,C,-93.52358240686513,E,-261.4683437351211,D,E,-0.10296068280832706,1
India,Married,70,A,-33.436832124349955,B,46.73071092374055,C,-79.86992738412228,C,67.03985851924732,D,A,-118.62389197523075,0
UK,Single,71,D,-48.69602507314889,D,64.62990191288117,D,75.1594687449438,A,65.41314269918634,E,A,135.14938129319387,1
Other,Married,43,E,-55.3554921504939,A,-284.02895454903114,A,96.214774315238,E,-5.482182220341232,A,D,93.02657305854953,0
India,Divorced,92,B,114.75342951676981,C,35.03326159187557,E,-44.85972348071085,B,-33.554719079071305,A,C,-137.0807362227684,0
Germany,Divorced,52,E,46.67248300435888,B,-13.45679121373876,C,45.19131898520235,C,28.418805822410757,A,D,32.659187355135764,1
Other,Widowed,40,E,70.47312932109291,D,264.17186603737304,E,-164.08420460106618,A,-65.0543891801052,E,E,13.377529341170028,1
UK,Divorced,29,B,42.0723504633784,E,33.051066682864715,E,73.83725973080693,B,-29.244592569104405,A,D,-48.654656610686246,0
Germany,Married,84,E,-36.929107822710144,C,-114.94494267196642,A,-88.18568164644924,D,-78.9543880591059,E,B,-66.23358172608668,0
Other,Divorced,95,D,127.97827847215773,D,-91.24428738164198,E,-72.3878436760063,B,33.440197682721816,B,E,-258.2339265312615,1
Germany,Widowed,67,E,148.13607260827922,E,-97.72805486118156,A,82.22794264143998,E,23.406287339645807,D,E,-36.84996191228708,0
Other,Married,63,A,17.637351636638872,B,58.86808709193472,D,243.88321536759716,E,-97.64236611797374,C,E,0.9025624567862026,1
India,Single,73,E,-6.120422743947496,B,-121.23246495166377,E,-13.482446423083411,A,-20.454698161948286,D,C,-200.5991396040525,0
India,Divorced,90,D,-114.19341602316055,E,-75.57717808725191,A,-90.77508800141638,D,125.08457721868356,B,D,19.052298813700844,1
India,Divorced,57,E,-57.03729212460319,B,8.266077597100786,C,-32.25598184430646,B,170.6106206143269,D,E,98.0998153460984,1
Mexico,Divorced,57,D,-44.75014021192615,A,-46.732216740369495,E,-15.564289116616962,A,-98.61977389674126,E,E,130.03581651782238,0
UK,Divorced,61,B,3.1255528737627674,B,116.61603458775498,A,-140.4858125738857,D,-177.85586387599807,A,E,-78.93293645008235,0
Mexico,Married,77,E,-71.40839161799998,B,1.267257018603984,A,10.04793853929188,B,-67.76021234867754,A,A,170.40415783799682,1
China,Married,96,B,174.4144982582545,A,-169.35943972193226,A,52.75311697242151,B,-27.28542124080479,D,E,112.83625290571864,0
Other,Widowed,68,D,-1.437364301778125,B,15.943058575466921,C,100.0892471499774,C,-128.56087976264874,A,D,-170.1817665282342,1
US,Single,95,E,83.04670316188883,E,127.57389919717545,A,34.6475353603104,B,98.50490392422455,B,A,-42.90936801503257,0
Mexico,Widowed,69,D,-32.956544383329636,B,46.428477468877965,B,140.55552100614503,B,39.812277105765034,C,A,90.81348532273319,0
China,Married,25,E,112.29233461114183,B,-65.55131592837698,E,-50.72834003447424,E,-18.50562578610677,B,B,-128.5283563032367,1
Mexico,Widowed,29,B,103.5607275361798,D,72.5041552666234,D,97.86737256750338,C,-73.6204553222861,B,C,2.325662366015883,0
China,Single,47,E,-56.32829599539143,A,51.5937707608609,A,54.23472546897271,C,-78.29259471109876,E,A,72.1902204232293,0
UK,Widowed,28,A,-241.5448253086189,D,139.50787187390878,A,-117.62039006435505,C,14.95784741105981,B,C,-128.0901099274431,0
Mexico,Widowed,70,A,-71.30506285975025,B,59.125716375568594,D,162.81575554588002,A,148.4370785676136,A,D,11.428600310639602,1
India,Divorced,88,D,76.37396875632155,A,73.80817658809374,E,-53.33286458228922,B,-60.873082671388865,B,D,-150.064434828532,0
Germany,Married,99,B,-132.242546571254,C,34.18784963950413,A,69.1646803832728,A,36.07544883585515,E,D,89.60871124535524,0
Brazil,Widowed,97,C,25.33486514382598,E,-103.48959626547153,D,-151.00672655004053,A,-177.15525126592075,B,B,78.6368798457999,1
Brazil,Widowed,40,C,-86.48325769402592,D,22.823963328634296,E,-96.90210962850166,A,-98.32732676743728,B,B,-69.81410725170727,1
Brazil,Divorced,50,A,-17.572784895926812,B,51.2528019683956,D,-26.98167773852856,A,43.0126541972721,B,B,30.027002415981457,1
US,Widowed,18,A,111.81474937521274,B,-84.51901024509412,C,-43.640721904691894,E,34.51650194601018,D,A,-114.07032557582866,1
