religion,Veteran,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
None,Non-Veteran,Single,-141.5628549220352,A,-97.72991284103166,B,-24.694658159632212,C,E,D,D,-54.093020200454234,A,0
Christian,No,Single,131.01158156743855,E,81.2180276373024,A,99.76016822569996,A,B,A,C,-7.402509073802276,E,0
Jewish,Yes,Single,107.46189246179408,A,-65.49760578270781,D,62.487403959740206,D,C,D,C,37.42733490365263,C,1
Jewish,No,Divorced,-105.77024397248431,A,-187.1062182128723,C,-178.07764576237827,C,E,E,E,-63.82076398929143,C,1
None,Non-Veteran,Married,41.17312130675547,A,-59.503839236918395,A,15.818241720776797,C,D,A,D,-20.118810386834333,E,0
Buddhist,Veteran,Married,-125.22543660451957,A,68.47484458008006,B,-66.87219744728377,A,D,E,A,-70.0631724564437,D,0
Christian,No,Divorced,31.090487729984456,B,135.71826314862506,C,62.39543024605994,A,E,C,D,64.90300973866067,D,1
Muslim,Veteran,Married,117.73936155089567,D,36.57860108868479,C,13.674315932428566,C,A,E,D,-166.0234800293173,D,0
Other,Veteran,Single,44.06983960909788,A,108.48315656569764,C,87.1078139039267,B,C,E,D,52.12809303529495,A,0
Muslim,Yes,Widowed,-247.6542772708158,E,-20.720495017990004,D,24.944807910348338,A,C,B,A,-123.3923832603148,A,0
Buddhist,Non-Veteran,Divorced,24.38950601921004,B,-62.451494620863336,A,-174.40091694661254,A,E,E,E,-107.58148537471955,E,0
Christian,Non-Veteran,Divorced,-4.13203447210297,D,-93.00192158585313,C,-49.715861117390574,A,C,D,D,-103.70583162179597,B,0
Other,Non-Veteran,Widowed,101.67267105881118,A,-74.25588389290392,D,100.58693822318791,C,D,D,D,53.97959156695947,C,0
Christian,No,Single,-167.88119068593278,A,49.349368335683124,D,-24.653785741175387,A,C,A,C,64.54794823152709,C,1
Buddhist,No,Single,136.3512627053345,D,-41.837613658858785,E,-36.49237848804348,E,A,B,A,5.985900798778613,B,1
Buddhist,Non-Veteran,Married,-39.20033643809984,D,-40.99295472055962,D,49.068430860264925,E,E,E,E,50.46328383825048,C,0
Jewish,Yes,Single,-33.37705195101115,C,-244.89485125031888,A,56.72003928662279,E,C,C,C,-272.3829407849062,B,1
Christian,Yes,Married,36.99158063510977,D,66.85123862121561,B,68.76730212622346,B,C,E,C,-53.60823389325703,D,0
Other,Veteran,Single,-61.58810226648745,E,-37.646527253118066,C,8.274410087416829,D,E,E,D,20.73877232411549,B,1
Jewish,Yes,Widowed,-76.97658592013342,B,-28.786594935956266,D,36.16125686531767,B,D,B,A,-115.62803326623276,C,1
Christian,No,Single,53.380162358575824,D,-65.04445859366143,A,32.587866741442674,D,D,A,D,-34.258617599117684,D,0
Jewish,Yes,Married,-46.51128632410543,C,-108.7600392834911,A,-188.23946260268528,B,E,C,B,-91.34939047767644,A,0
Buddhist,No,Widowed,-118.94252151704762,B,-68.2332356759366,A,134.16719961134282,D,D,D,D,-11.867949158934593,E,1
Other,Non-Veteran,Divorced,22.0285099510906,B,-134.61063055794446,E,2.238571977165873,E,C,A,B,-34.93529104145768,A,0
Buddhist,Yes,Widowed,38.214466184703674,D,119.05778018527657,E,-12.230523294860498,E,B,D,E,-106.5770599841134,B,1
Christian,Veteran,Single,-103.24910699597024,E,211.48591704254085,A,-22.56324234588554,A,D,D,C,55.87294353653872,A,1
None,Veteran,Divorced,-162.2221542436202,B,25.89150396081153,C,-13.80546946435561,B,A,A,C,26.674559693960774,D,0
Muslim,Veteran,Divorced,-4.856434454421957,C,-20.514949049101915,B,-30.419092670268675,B,A,D,D,-155.72820867778896,C,1
Hindu,No,Widowed,-103.42605686925171,A,19.142619567320597,C,-90.28767482956356,A,C,A,C,-17.8618057917325,A,1
Christian,Yes,Single,-178.20546886481324,E,119.75471015716172,E,-105.013878081412,E,B,C,D,-12.465667873844142,E,1
Christian,No,Widowed,49.030267333464636,A,49.81649880133024,C,45.653989589119746,A,E,C,D,51.96857171891285,E,1
Christian,Veteran,Married,-49.62343676832067,C,-6.304447131673699,C,49.965109478233195,E,A,D,E,26.605273388575295,C,0
Jewish,Yes,Widowed,116.71449747637487,B,-74.77421006558492,B,-189.6067336409959,B,B,D,C,-8.480255551364237,C,1
Jewish,Veteran,Single,-138.13115165940889,E,64.12309336920376,E,-36.7076766831392,E,D,A,C,-16.11278035359664,A,1
Jewish,Yes,Married,-177.33988948517577,D,-25.67324081001243,D,4.44557486195374,A,A,C,B,-32.7150526053842,D,1
Other,Yes,Married,76.83547480361959,E,160.1142812866074,A,13.932694008674021,A,D,B,B,101.1483454746662,B,1
Other,No,Single,-39.331638310919246,D,57.0047826364206,B,-18.763073910348336,B,C,A,A,99.44610714751782,D,1
Hindu,Veteran,Divorced,-111.82581272187765,E,95.70245802311575,B,-81.21436175516482,A,E,C,C,-253.24773472073576,A,0
Christian,Veteran,Married,-86.27348767033692,E,143.90645165851376,C,-75.7587207576838,C,A,C,E,10.050326226670572,C,1
Jewish,Yes,Divorced,-57.661190441566234,E,93.83641643516933,A,68.20326398084002,B,B,A,B,-82.02731939540519,D,0
Jewish,Non-Veteran,Single,-4.648300151385047,A,-126.20194526959993,D,46.442607574250516,B,A,B,A,-151.71521727382776,D,0
Muslim,No,Divorced,-42.40528082327465,B,146.63923202088918,B,72.92607506144088,E,C,E,B,-50.28187680033426,D,1
Jewish,Non-Veteran,Widowed,-46.07267307823083,D,-73.82810097113455,A,-61.277410354943875,C,C,C,B,-142.63824866985846,C,1
Hindu,Yes,Divorced,-102.58693203139512,D,31.57339982766214,D,-126.86923706972703,C,A,B,C,51.95743333381563,B,0
Hindu,Yes,Widowed,-18.639669576699873,D,-203.456901929523,B,-91.25698630221665,E,A,A,E,70.52389516513725,B,0
Hindu,Yes,Single,115.70124124694246,D,33.95976285256869,C,-45.30813336702763,B,C,B,C,13.876337477875047,D,1
Muslim,Yes,Single,80.32941881659723,D,83.36146365436566,A,11.79904536717241,D,D,C,C,122.113994727641,E,1
Jewish,Non-Veteran,Widowed,-101.52733801188786,E,-100.05008721284537,C,3.029785263082391,C,E,D,E,27.140468265377134,B,1
Christian,Non-Veteran,Married,-11.809585236790081,A,31.045257967631894,A,-42.96617892336301,C,E,E,A,-76.25984036117795,A,1
Hindu,Yes,Divorced,-46.18120823998208,E,-59.394457496632256,E,9.80424691917486,B,A,B,B,-37.883394671630946,E,0
None,Non-Veteran,Married,139.75293945854975,C,136.42470782548705,B,-25.637323227402874,A,D,C,C,82.92546216252639,D,1
Other,Non-Veteran,Widowed,-177.3689454763362,E,20.22266365591515,D,-89.22754033334654,A,A,B,D,54.87312855228503,E,1
Hindu,Non-Veteran,Single,-58.28014901672404,A,-163.54806629909405,B,-5.049709313794786,D,B,B,E,65.57579766643084,D,0
Buddhist,Non-Veteran,Widowed,18.787638396961125,E,-18.46721447866929,B,4.359449960759501,C,C,C,A,-75.36690530941603,A,0
Hindu,Veteran,Married,-46.52262053793794,E,-124.8353653478592,A,-103.35761553374947,E,E,C,A,38.72618261482803,D,0
Other,No,Single,-178.7048553741999,E,157.4957614120214,E,277.55952686489763,B,C,B,D,-21.19914341189114,C,1
Muslim,Yes,Married,-68.6208538912853,D,96.42378894070791,E,-3.0350218136838016,D,E,C,D,-241.62026089483336,A,1
Christian,Yes,Divorced,195.3484868145889,A,5.8600096344572865,E,53.19807328870847,C,B,C,A,32.2375454160631,A,0
Christian,Veteran,Married,20.843174687568244,E,42.11339902427012,D,-130.2718236424645,D,B,C,D,41.624093687480176,C,0
Muslim,Non-Veteran,Single,95.67973496000349,C,93.31460190315627,A,-209.4990621341494,A,D,D,C,8.774275322230798,C,0
Christian,Non-Veteran,Widowed,-109.92851830419181,B,-0.7544234693480576,D,-73.08404259410976,A,A,B,E,-89.17979088048685,C,1
None,Yes,Married,-73.65601856778169,C,-66.90301012783101,B,-38.17595075980977,B,B,E,D,76.54597537437388,E,1
Christian,Yes,Widowed,-33.14779862795681,B,84.86633505030089,C,122.63008653030947,D,B,A,A,61.243285862745886,D,1
Hindu,Non-Veteran,Divorced,49.738678405361284,C,46.56113726724501,A,-181.50271442485513,E,C,C,A,128.92863069487632,C,0
None,Yes,Widowed,18.04573007192836,A,-61.492011529443005,E,-215.50750876881247,A,C,A,C,-74.00539847727639,B,1
None,Veteran,Widowed,21.08478371714914,D,-9.511272131524322,E,123.58268540784243,A,C,C,E,140.7758831365207,A,1
Hindu,Veteran,Married,14.729278093538964,E,211.09659686277752,D,-46.79913489334812,E,A,A,E,-70.70410404857095,C,0
None,No,Married,17.44896290396825,D,-277.2903385163499,B,63.13172315097749,A,A,C,C,-67.56881047680412,B,1
None,Veteran,Divorced,-27.04735507170587,A,-94.13729703163482,B,-11.981985797279817,A,A,B,B,-64.08619886800949,B,1
Hindu,Yes,Widowed,-175.45540285941846,C,94.02119171934817,C,13.032502259876608,A,E,D,D,16.644759335274504,E,0
Other,No,Married,35.12856452382208,E,61.651231020310945,D,253.91566424957057,B,D,A,D,70.37683276357164,B,1
Buddhist,No,Married,55.81607156798975,D,-101.68762050158145,C,-146.48872811073056,E,C,D,D,-82.54844301052994,D,1
Other,Veteran,Single,63.29428769624781,E,-63.49189301957835,E,18.606376916068644,C,B,E,E,29.351954088329972,E,0
Buddhist,Non-Veteran,Single,50.534982404396466,D,115.28895457411753,C,25.495239299227524,D,A,E,C,-107.171340379028,E,0
Muslim,Yes,Widowed,-25.288992804050324,D,-76.31499371729525,E,46.03551624412561,C,A,B,A,-110.1571538976265,C,1
Muslim,No,Married,58.29276990574637,B,-131.6611306075192,B,14.374387066289435,D,D,C,A,-61.240935077638525,A,0
Muslim,Veteran,Single,-46.89236971110416,A,54.29421757879433,B,-57.64897713962186,C,A,E,E,-87.06339252953221,E,0
Jewish,No,Married,106.26513213850295,B,-90.87546543119743,B,-177.21062020194677,E,E,E,C,-59.367694373475125,B,1
Hindu,Veteran,Widowed,24.22960078955851,E,11.32622550735689,E,69.74090201036705,A,A,D,D,250.1159736333163,E,0
Muslim,No,Single,-14.096782627988883,D,0.1931571427218644,B,-16.329553743636115,C,C,A,E,-60.51155250983516,E,0
Jewish,Yes,Married,-115.34082467131186,C,97.13173690720484,D,27.076952365296037,A,A,E,E,94.16789796136142,D,0
Buddhist,Veteran,Widowed,-103.07916612542762,A,-152.25595562998438,A,-110.24607707782752,A,B,B,E,-139.50959455751394,C,0
Muslim,Veteran,Married,124.25953228222093,B,54.869695929530934,A,-186.7954364971478,D,B,D,C,-137.7239649089739,E,0
Christian,Non-Veteran,Married,-176.72502457523615,C,145.55057469906453,B,-5.460838423134935,A,B,E,A,-46.96913294068315,A,0
Muslim,Non-Veteran,Widowed,17.272899090641275,A,-4.540549574389926,D,-31.9570548887347,B,A,C,A,-53.29271441481821,B,1
Muslim,Non-Veteran,Widowed,-7.5304709808273556,E,-78.11078475697252,C,-64.59802714829563,E,E,A,A,30.495534210033863,B,1
Other,Yes,Single,100.1321022472782,C,15.44579676908463,C,-120.55757110075467,A,C,D,D,-17.109909966480952,C,1
Hindu,Yes,Divorced,-16.83029561191841,C,-27.41203344920199,A,-67.97752614624888,C,D,A,A,-110.02530191870308,E,0
Buddhist,Yes,Divorced,86.29573860462278,E,218.23471590942538,B,30.103125423168148,A,C,C,D,-118.09499527388823,A,0
None,Non-Veteran,Widowed,164.6432352848314,D,148.81657477159837,D,72.70184514720638,E,B,E,C,237.7980823741297,B,1
Hindu,No,Married,-47.990289499618385,A,39.15772802502276,B,-94.13756338316298,D,B,C,C,93.57998540111959,E,1
Jewish,No,Married,43.44479266741293,A,11.103698623987976,A,61.21511130173882,E,A,B,C,-211.34795857267255,B,0
Jewish,Non-Veteran,Widowed,90.6918576497639,B,-52.65739205439264,E,313.7077151907846,D,C,E,E,104.93997848076728,C,0
Other,Non-Veteran,Single,25.25088881305908,E,-37.812679985341575,E,50.32081130994275,A,C,C,D,-24.26791539634442,D,1
Buddhist,Veteran,Single,-152.45683411892773,E,-45.32943131638001,C,91.28323055150938,E,E,D,A,-75.86496137055364,E,1
Hindu,Non-Veteran,Single,-113.95371453082612,D,-157.43873320126832,D,73.07275293541355,E,B,C,A,9.513943126711242,B,0
Christian,Veteran,Single,41.25363514673758,E,6.232487227023118,B,27.21299840586114,A,D,E,A,-134.04254380444996,A,0
Buddhist,No,Widowed,-91.2592036941471,B,-89.19799555997352,E,39.765417092147466,D,B,A,A,-50.5847966960041,E,0
Christian,Veteran,Single,-158.41097943185252,D,46.75915836843337,B,19.19983294599144,C,E,D,A,28.245392619310056,B,1
Christian,Non-Veteran,Divorced,-55.89072257809953,D,111.8085591462733,B,-78.19953528399361,A,D,C,C,29.192381228243274,A,1
Other,No,Single,-209.69186369403428,B,91.55066422322466,A,231.59890351942022,C,B,C,A,18.701370067103724,B,1
Jewish,Non-Veteran,Single,-72.30406989885924,D,-86.67576511402753,B,-61.438274768029466,A,B,C,C,66.11585885993664,E,0
Buddhist,Non-Veteran,Married,-46.58057854278365,C,-265.3804083074741,D,-94.9386928538143,E,A,D,B,11.777505016742989,A,0
Other,Non-Veteran,Single,-47.25076106219359,B,-0.19925038813650217,C,-220.5346579963491,B,E,C,C,32.49251641825672,E,0
None,Yes,Married,161.2321724449664,E,-10.441419677611364,E,-18.602681706361203,E,E,B,A,-112.22230788632268,E,0
Muslim,Veteran,Single,6.45980244608426,E,187.55395775042987,B,44.72910741489001,E,A,B,E,-113.81528986281569,C,0
Buddhist,Veteran,Married,23.962862862787226,C,95.98660802320336,D,-16.39791217775482,E,A,A,E,-48.79109391995593,C,1
Muslim,No,Single,8.709766447722949,C,2.410022082159037,C,-71.64977001613678,A,D,A,A,-74.97489114033957,E,1
Hindu,Non-Veteran,Single,70.44205982643393,D,-13.905430868120975,D,93.95519696162506,A,B,E,C,-16.051036389913435,C,0
Jewish,Yes,Widowed,-61.420864318273324,E,-158.66797680952408,B,46.30317509969098,A,B,E,E,12.401158598776064,C,0
Christian,Veteran,Single,55.947107113813985,A,-18.64743797427183,B,51.48759696448646,B,E,A,E,65.10939673343881,E,0
Christian,No,Widowed,-19.295340546127406,B,23.435814308611675,C,19.964050984755012,C,A,C,B,164.60997826100007,C,1
Christian,Yes,Married,-71.54703858936166,B,145.29537707278436,B,-123.25944822128056,D,A,D,A,91.74501745476206,C,1
Jewish,Yes,Single,16.73192154092864,C,21.06544670043668,A,-5.920212142147074,C,B,C,B,49.79922558316197,C,1
Other,Veteran,Divorced,-103.5422648855762,C,-36.94006218062859,C,-17.037680527081754,C,E,C,B,135.92290987510933,B,1
Buddhist,Yes,Divorced,-104.8203158023289,B,119.25381811948176,A,-40.26053538342273,B,E,C,A,62.961877318836414,D,0
Christian,No,Married,-13.122323540514289,D,64.24770730286423,D,-33.99839686537349,B,A,D,A,-162.27087561135784,C,0
None,Veteran,Married,-159.66580103345714,A,-83.72073592709813,B,21.799990774764563,C,A,B,E,56.032251896511134,C,1
Muslim,Non-Veteran,Divorced,-41.850338139329885,E,6.170230795011459,E,128.14451564565195,E,A,B,E,-94.92605003005079,E,1
Buddhist,No,Single,-124.27485271325006,E,-5.002730028672513,A,69.84794745558166,C,D,D,C,-102.31063227633135,C,0
None,Veteran,Divorced,-56.53115678301437,C,119.35229304882826,E,-27.73765970919584,A,D,A,D,166.02138908649366,B,1
Other,No,Widowed,-14.892273364299715,B,143.16864131202064,E,-6.120852129214527,D,D,B,A,-2.4930174916401717,B,0
Muslim,Non-Veteran,Widowed,-18.922073279090938,B,73.13001017556802,C,-74.82096646579178,E,C,E,D,-3.6959263782421576,A,1
Other,Veteran,Divorced,-109.75517886542264,B,48.31969470357523,B,3.8718317453809,E,A,A,E,-153.1559663862459,C,0
Jewish,Veteran,Divorced,-25.3088939120574,E,-33.862058223233156,D,1.944307839858262,E,D,C,D,-0.1754854927687331,D,1
None,No,Married,-26.53251953708094,C,-35.5567020090598,A,21.13794259120347,C,A,A,A,-13.636886988982186,C,1
Christian,Non-Veteran,Divorced,-66.5432372873595,B,2.308568811407757,D,9.192520045811428,D,A,D,C,59.54890516498638,A,1
None,Non-Veteran,Widowed,-126.20573259633703,C,-2.9101539579448668,D,16.436259548921733,B,C,D,D,66.39832285716884,B,1
Hindu,No,Widowed,-83.41306387435084,E,-169.25256065936406,A,36.230382563549966,A,D,C,C,-12.063851459766042,A,0
Buddhist,Non-Veteran,Divorced,-127.06239077292668,E,14.097372881737316,E,-132.62225500870807,A,E,A,E,-54.90580966298452,E,1
Hindu,Non-Veteran,Married,-133.71503225844344,A,59.073729486301595,E,39.549468265816806,B,B,A,A,-12.42597363925918,A,1
Christian,Veteran,Single,-143.15543844706855,C,30.63851039305674,E,-103.78502994575551,C,D,A,A,-157.08672827370287,A,1
Muslim,Yes,Married,19.908803852126333,E,-118.97727834004897,E,70.95866201095546,A,C,C,D,-24.520901509445885,B,0
Christian,Veteran,Widowed,-1.5476011733285886,D,-37.147074263283564,D,15.776956369626957,B,D,D,C,104.80903706957537,B,0
Hindu,No,Widowed,42.4406069822138,C,-93.21749340925436,A,-41.84507172513907,D,B,D,C,73.03142366045651,D,1
Christian,Non-Veteran,Married,59.562793376103684,E,-58.22187981815138,B,68.6153267527516,E,A,D,C,-11.573034336419699,D,0
Muslim,Veteran,Single,255.39316045957693,E,47.70025776951824,D,-93.75766435554709,B,A,C,E,-119.87807704238102,A,0
Buddhist,Veteran,Married,-82.81099678020784,C,-167.25236003259317,E,32.23440654273292,E,A,C,D,-205.6267540109201,D,0
Christian,No,Single,-3.0417329980231815,B,-68.24114082642299,E,98.05981408506811,A,D,C,B,-133.43146196971944,A,0
Buddhist,Non-Veteran,Widowed,-8.47113180670586,B,-83.86176155284954,E,-221.34084675166758,E,D,A,D,-44.36552740030816,A,1
None,Yes,Single,-45.15405476122811,D,-21.772207756865818,B,12.202035195241793,A,B,E,A,-30.56717320308504,D,1
Hindu,No,Single,27.715302974931767,A,207.05363306643557,B,-2.1594303438675393,B,A,B,D,43.4810466406378,C,0
Jewish,No,Married,115.71613462802499,D,-39.43814371708265,B,47.01445610563844,E,C,D,E,-20.586335096294782,C,1
Jewish,No,Divorced,-70.94485681329705,A,141.5311459837631,B,-78.62876842356938,D,A,D,E,5.845923488510822,A,1
Hindu,Veteran,Single,-73.42979127180128,E,64.88825788783087,C,40.094491141416725,E,E,A,A,-34.884321945266144,C,0
Christian,Non-Veteran,Widowed,-82.71843777961352,E,35.02301412405176,E,-94.88193294382046,C,D,C,C,145.1588839238894,E,1
Christian,Veteran,Divorced,-46.18759201269936,D,197.14624538231402,C,-79.65741695717934,E,B,B,E,-107.84700725562921,C,1
Jewish,Non-Veteran,Widowed,-35.102546803604206,A,35.010213668475295,C,-48.84351744022788,D,A,B,A,-7.137711761376429,B,1
Jewish,Yes,Widowed,112.3793425430186,B,-102.76713374455282,C,56.198346121726686,D,B,B,D,23.75974050791524,E,1
Muslim,No,Married,49.372088286833176,C,140.51909886228847,B,-278.70316899195,B,C,A,B,-18.15923089080603,A,0
Muslim,No,Divorced,-105.38590138502661,D,27.882766929028023,A,17.72557324052044,B,A,C,C,-53.860186943765385,E,1
Hindu,Non-Veteran,Widowed,18.643987890778405,B,55.58378696210377,B,121.73453144594046,E,C,D,A,-47.44284132945864,A,1
Muslim,Veteran,Widowed,-44.62040397311344,A,29.352955753387462,C,49.17675674359546,A,C,A,D,-10.671096200453427,E,1
Hindu,Veteran,Widowed,38.002692072803725,B,-112.19636820941223,B,34.99662412301204,C,A,E,E,3.665680356823538,E,0
Christian,No,Single,-50.12992853281736,A,-57.454488722943395,B,21.177717279789505,C,E,D,B,58.3064344119809,C,1
Muslim,Yes,Widowed,-130.44308822762153,D,7.960236995317251,D,86.93316546849394,A,E,D,E,-39.05413996418845,D,1
Buddhist,Veteran,Divorced,-44.92880345879967,A,-144.27301520906815,D,15.236933012393663,D,A,D,A,282.10736833203066,E,1
Jewish,Non-Veteran,Married,98.20501559402565,B,120.12082620765523,E,54.21342411153369,A,D,C,D,-235.3911269160371,B,1
None,Non-Veteran,Single,59.05143868543464,E,-96.29756503467294,E,-14.564060286366534,C,C,E,A,-91.40184277397222,A,1
Buddhist,No,Widowed,49.50831432015539,C,-56.34578105035251,B,15.718763417910923,E,E,A,C,85.18459863166078,A,1
Jewish,Yes,Divorced,-62.62465995397585,D,-23.76477875469744,B,34.032405347843934,E,C,C,A,108.93127289008937,A,1
Buddhist,Veteran,Married,31.36610341326517,B,-9.963860793477618,D,71.42041859445871,D,A,A,B,-77.17767679704154,E,0
Muslim,Veteran,Widowed,27.979900189626257,D,-227.8843630749654,B,85.68773195906684,B,B,D,A,-34.91667846984093,B,1
Jewish,Veteran,Single,-138.20881988539077,A,-151.75018477349687,C,115.95467821910913,C,E,B,E,127.3161839452915,D,1
Buddhist,No,Married,82.14027151057549,D,97.12642911206333,B,363.6338262460259,E,A,E,A,-17.344253306741923,B,1
Other,Yes,Widowed,174.00554729710296,A,-8.955701048788107,E,102.90696501963119,B,C,C,D,1.6375094730369095,C,1
Muslim,No,Widowed,-116.9541980200055,A,-103.03190122432306,E,-153.86716784756877,D,C,D,B,-7.913990257511891,D,0
Jewish,Non-Veteran,Divorced,-128.1263814584395,C,-46.64905488827305,B,-92.95468255441341,D,C,A,A,62.040354671108055,C,1
Christian,Yes,Single,-13.237079887325837,B,29.68708239586746,C,9.565428204903888,A,D,D,E,125.64401436252226,A,1
Christian,Veteran,Single,52.33807989750826,D,48.23844844496835,D,-1.1000517309067304,A,B,B,E,277.7529600648011,C,1
Jewish,Non-Veteran,Single,63.24623016723706,D,26.597178051614044,D,-129.30158121760735,A,E,B,D,135.4720227020379,B,1
Muslim,Yes,Single,11.893808365189983,E,-26.36954377816685,D,-45.11334574174892,A,A,E,A,61.59975042387161,E,1
Buddhist,No,Married,145.48387384290686,B,108.63628981875695,A,-3.9560349295340953,A,B,A,C,-5.582158264153008,A,0
None,Non-Veteran,Married,-75.81193796241458,D,67.28252341724107,B,-72.81320269303589,C,A,D,D,31.041871212940357,B,1
Hindu,No,Married,-62.21351294013826,C,-36.69207658421817,C,-115.2138434073039,B,E,B,C,218.35080616116295,A,0
Other,Non-Veteran,Widowed,102.80200771308678,D,-34.54761876411799,E,-122.4778262558122,D,B,D,B,21.338256668934417,C,1
