veteran,religious_affiliation,ethnicity,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Non-Veteran,Muslim,Asian,Germany,79.0869893386968,-252.29733819136464,-63.96438330978496,33.72338904994599,56.61463661828358,104.68496726211775,-107.02743129471621,E,43.36495460938738,-176.52797526754458,B,-157.79271719617176,0
Yes,Christian,African American,US,17.02982426314614,-220.98741661331246,4.37668684529391,-21.0290168015538,-22.330496753837267,-10.773948036692449,0.32817505382869583,E,-21.31795952233588,-22.654196445327056,C,-221.44578242559345,0
No,Hindu,White,China,51.249321045991124,-15.195751371873781,134.30157824350576,10.030065646325639,-190.93966656232473,57.57452805446349,-49.91154998585108,C,19.979196961048736,239.3353405967698,E,-49.07022963721417,1
Veteran,Other,African American,Brazil,-18.0875372935532,76.65867894122432,39.35347800511803,-71.12282647413069,156.93723752801577,43.14691219277952,146.06100422046387,B,99.59340772377544,-106.16933712842747,C,53.49110893114452,1
Non-Veteran,Jewish,Other,Mexico,87.94482427760096,179.75339483691738,23.045009507473356,-154.6006959117199,48.522825373303164,-17.82508028097818,-168.01642353154787,E,144.60439935954338,-74.54446335227745,E,-75.02652516645723,0
No,Jewish,African American,Other,-75.0902689732433,-63.770852492626105,118.99624957456379,-54.259835578638516,-138.66145990800158,102.72456018071368,-55.382096866106636,D,-102.41476311755615,-44.53324962417997,D,69.38440870343075,1
No,None,Other,Other,38.99247418585745,25.65355869701372,-90.4803422560447,-57.260843367362114,-17.61494104040659,-190.99374749879505,74.37189043217137,A,-45.90864419420392,83.88226937307849,E,60.52893896044651,1
Non-Veteran,Muslim,White,US,-6.900739732588747,35.53898866269163,-66.13725857085994,-12.146383255636824,-205.09035284850512,223.46711707218708,197.34289981032526,D,-43.60522556042455,11.856845568091394,D,18.135854942026096,0
No,Other,African American,US,202.34513364889602,-87.83532932919947,105.28647981022942,-131.4663767443064,128.9825266731227,-76.09010536134171,-56.86348551731132,E,-52.94325421230568,42.58171912225845,A,-19.53829653029386,1
Veteran,Buddhist,Other,US,-129.77049877597392,-68.39681370583392,-1.8463711674500183,-57.78942867125504,163.41106521431152,-13.943993901824179,280.40952823223597,B,31.843617693528543,9.112862796425384,C,175.15245922787526,0
Non-Veteran,Jewish,Black,China,-7.889244826182937,-10.007702570495994,147.29357790317553,183.6323088197453,72.21798695664955,46.59947002087856,37.24454798032367,D,47.56330582462876,-62.78706641950929,E,-38.71771967376796,0
Veteran,Buddhist,African American,Mexico,100.92044782021368,99.44790997474765,106.11262756188336,-6.440552063434852,21.887713321192518,-147.28665359965146,-99.30938471276113,B,-153.4794783191639,123.39733460208868,C,37.85426796783165,0
Yes,Jewish,Black,UK,-28.306190662225145,39.76002479338898,56.82659808005327,-143.73000196344043,107.26786933674121,162.00931443575516,-12.564184653442458,D,-159.6174923668924,192.63571356095687,D,-128.6872185396307,0
No,Muslim,Black,UK,93.62602859879344,-63.58603886008406,94.22632601629837,28.76705542229015,-35.533395702054605,-158.29493378543242,-51.19458856491232,B,-33.10645386015686,34.40780316870621,D,-34.336949936930715,1
Yes,Muslim,Hispanic,US,-12.65163951519741,116.48963697804643,-129.9738834566115,-12.538931964329839,52.62540967058528,-115.62545327126614,40.31741227967121,D,-52.85445055095408,127.54687465245426,B,-11.267555920604314,1
Veteran,None,Black,UK,-98.76174817154481,-92.07417991966261,-23.39423682618084,172.19090895070815,188.72680517351395,-100.04142288461327,-43.191896116886845,E,-75.26403406402572,122.62702974412984,E,-114.89813957930875,0
Veteran,Muslim,African American,Other,-93.99774968880936,-86.23661777080687,-2.2880380310408026,-160.49943713003654,24.40573967538358,-7.576071003264534,-66.46163144036478,B,-39.16219957848045,103.39217796505895,B,5.526469450305905,0
Yes,Hindu,Black,US,156.99771838927182,-40.93689679103893,96.06973407874452,188.38881002780246,22.63716942603687,40.85750736300861,-50.54129054734666,D,-5.063169755072481,-43.47192663297887,A,8.665627488236952,1
Veteran,Other,Asian,Germany,125.88101188049284,-106.78257368979467,-96.46526331093473,-90.39683754960072,-104.38515268017719,19.093541724783634,30.623675253210113,A,155.97602799237214,176.96495123504636,C,27.760977726878355,0
No,Christian,White,US,-81.67821866611973,96.6494873720429,-16.346223159202342,-117.53698116336848,14.804995416679423,-65.4572870063198,78.17567380125278,A,68.58948666431604,88.25709029695176,A,-139.76010824109636,1
Veteran,Hindu,Hispanic,China,-165.2304981428643,73.16092178834191,131.52779899223557,-5.406077987501602,2.088775492309992,61.32108218585818,47.27483914861668,B,54.78922483803026,85.93056246749936,D,-88.50204830499021,0
No,Buddhist,Black,US,67.71889950924538,6.859660804757634,-84.23275557494367,-47.496112688576616,7.918108306186812,19.81080827639044,92.10396060294961,A,5.839105033448042,28.629392899347135,B,-42.008939786733826,0
No,Muslim,African American,Mexico,-104.80258991443905,31.65443422191474,-80.44067123079228,-0.03459475384651116,-30.2146735770227,-11.956654962583373,-46.25993720671141,C,-48.93777101198412,134.3606049527562,A,251.2478481085946,1
Yes,None,Asian,Other,18.07647914469534,-19.557558980560476,67.82087119627884,-85.28333026816898,-96.95071201987834,0.8523927007145878,-27.440066174730347,A,-68.62535902689004,-14.800901831544916,A,-7.264163235843152,0
Yes,Other,African American,China,129.9925671771934,-169.05172534018243,-156.64105771584488,-175.49976046485904,-29.97037959795273,67.9327432068112,-137.48327428142892,D,-182.79190085414209,28.96337268200584,C,-167.06150284976874,1
No,Jewish,Other,Other,111.0581165192215,-49.65204177005851,4.10623324541826,-37.64822568884895,22.169785386148444,3.194192271795112,104.77764760839969,A,-65.74678592747986,167.06954386870666,D,195.44052727994975,1
Non-Veteran,Hindu,White,US,231.84454376566032,-239.0968720811775,-22.50566573625341,103.11823889754021,-60.253127667200566,-41.38434274483661,120.6779198560443,A,95.63285679559763,78.0554980620164,A,-40.61455775424199,0
Veteran,Other,Hispanic,China,37.680775636066855,51.1948339806594,-70.59143128094676,-16.913031088711715,-44.90208969926,42.48871539208838,49.37647990254434,E,-100.51204513964498,-1.6230517495990804,E,-97.66033786276161,0
Non-Veteran,Jewish,White,UK,98.89516824585814,29.28082998561577,88.88153314122977,107.33529908915627,202.2125778570576,4.565176404671488,-65.93503461246635,B,96.36137877494721,72.71485865468755,B,-21.74609279753876,0
Yes,Other,Other,India,-98.2633121421464,-118.89515221096995,-87.42208231526557,67.388048985216,-56.56075788279953,-38.271056099134604,145.67151386073255,E,105.15161571994933,-115.91570697668575,A,-308.0890695872217,1
Veteran,Christian,Hispanic,Brazil,-178.1146390830758,-27.01886400671419,23.055408360856443,-116.83101074554425,153.0473866968872,65.48101535987843,-54.557768299550105,B,-71.62982287515169,-132.74638932602022,C,-139.01179420121778,1
Non-Veteran,Muslim,African American,US,67.10300162066231,120.15081641723069,40.049767042196436,-102.3810272625408,-4.314447325504593,54.16489926262796,-21.432886703524105,C,-66.03873621264455,-10.557738067734,C,49.710437495196246,1
Non-Veteran,Muslim,White,China,63.84896105841934,-42.34246261270373,-32.247726465090395,15.92885738320246,-79.24568343300166,43.61494220055223,-71.36247247822344,A,-40.472091951030215,-182.64665589664577,B,82.17205513950884,1
No,Christian,Other,Other,-204.03598162279962,103.10247284388538,29.69742207715053,53.91144083119287,10.065818628465573,-20.704571770833454,-106.13765254735713,C,23.007404385540653,-8.78717622463541,D,-102.39441137167643,0
No,None,Black,US,-2.478591849977679,43.00142542970401,-111.98923748432392,-82.81518566178498,-11.186434979701652,-124.74102324767276,91.55223826648934,C,123.1232293487158,160.01323708801064,C,134.0529788668339,1
Yes,Other,White,US,-73.98167685548465,102.73884043900705,-43.74491078587969,-22.81245249712911,41.9984217057773,147.83301198381102,-11.084548669687248,E,-104.20038112061228,-19.424673256023876,E,28.778760173043565,1
Veteran,Jewish,African American,India,97.161520405596,-135.17682439514752,-8.214063642352462,-43.575872356235344,52.52161920305263,101.7421163821288,-15.850923125748501,A,96.91500274017457,-9.036350904023575,B,89.43041889324938,1
Veteran,Jewish,Other,Brazil,13.65026071410631,-17.603468194600328,108.57658216009072,61.59101285351994,-204.72608764509692,-59.37085956572044,-7.544602378272497,D,-241.45237583093913,-29.320502272702193,A,12.189894814290989,1
Yes,Christian,Hispanic,Germany,216.723906667147,69.76362231713412,-217.09904340037278,-90.34255136831526,-10.42833618379031,62.3096836224709,22.80212116945758,A,-13.502202424016934,-33.15527811157655,C,100.97212643134812,0
Veteran,Christian,White,Mexico,-149.7398140231925,69.45364633099773,-249.60170876663793,-109.1655776337185,-27.591222801921422,-143.68040320001683,187.81596246160103,C,-67.0947059240401,21.22367903415166,D,17.628490429613215,0
Veteran,None,Other,Mexico,151.3379737150883,-49.7227463223672,185.45325014784967,-67.21156288037497,-34.591471109853984,-40.019267414084055,-34.15929098353669,A,52.86816383711938,-88.66964290221095,C,-141.38228328869798,0
No,Buddhist,Hispanic,Germany,266.76017885121064,134.133412464591,-13.6478581242746,50.45544964535361,6.410843494331353,-56.09550043725662,-0.72175007405053,E,-3.0293536076384147,-34.81124541096581,E,-84.03064878894757,0
No,None,Other,UK,106.46364392315404,9.198692111877214,72.20165894324143,64.22648964222401,-55.813169867774036,-141.0971607254144,39.86644036809488,A,-145.09937303144142,-114.56447672805758,D,-131.64826951593233,1
No,Hindu,Asian,China,103.71019549918937,101.87442963507152,35.61111171805305,6.9258391514989945,62.15014490417157,-111.60727785258588,68.16269398726128,E,-55.59255546407383,72.83361726075007,B,109.56715111791335,0
Yes,Christian,White,Mexico,20.823238314735608,-166.77185310360923,-36.237111030457726,103.11554487768969,-107.29136032424098,65.3968435356341,216.9641563989542,A,-67.69632697348621,-13.42642693526127,B,-112.73400415885688,1
No,Muslim,Other,China,-15.236054188449641,-57.30991755517664,-37.25606890840684,-22.179147415834898,-22.436168293316346,23.361064901704566,21.005325632246123,D,21.574021885609813,3.5787157996338954,B,0.7061081329175368,1
Non-Veteran,None,Asian,US,-81.45052654827492,1.081692965124353,76.80404002889104,129.89760904331294,7.9535309393877665,-166.21872567401664,-86.86772561422029,D,-21.38021969407494,-101.36955349588031,C,-69.38674853224381,0
No,Jewish,Other,Mexico,-18.46093325784672,-5.089215282665465,-67.73084457735177,43.881262327776064,98.01049601911262,-29.825982266987257,73.38193149194515,C,27.478449358377567,-115.04737925018145,B,55.557031201737914,1
No,None,White,Germany,18.303683224595133,-36.728904712306736,118.31597494837935,86.25849968741856,-31.276847769403883,110.88000558827724,-19.071834614449752,C,83.05236369791913,-42.164404022097315,E,-6.320045662798941,1
Yes,None,Other,Mexico,27.302753893715924,107.83580359072455,-148.2785883631243,142.0997895570801,59.32114583008761,-65.53720865799195,0.15733225694917594,C,-34.354865556235275,-61.08824984167729,C,-19.695371913358333,0
Veteran,None,Asian,Mexico,186.22094644676102,-87.07678562953896,-116.64631743310065,-236.85194215902578,-151.31951499508182,-140.67640241449877,-148.77794854661485,B,166.72922572727305,62.01839298745675,A,-1.8456193868559148,1
Yes,Hindu,Hispanic,Mexico,-37.962907326915676,-115.64943417470785,12.631990367459883,34.981608908238385,-78.20962838648163,-0.38967724657175534,8.0086840484516,C,-55.33347826510605,74.52207790492395,B,99.74649413422925,0
Yes,Christian,Black,India,-141.34967267420348,46.51151525799101,85.0897296824147,-33.034598289713664,-24.45025080156789,-139.53488010269413,107.85698754463426,E,23.03092271793592,-4.322981838569451,A,130.4516085036962,1
Veteran,Hindu,White,Mexico,-3.441768376783031,150.5012801996897,-87.40473510686334,1.1248513002401117,-102.19254187667292,159.54919382125678,-6.929021177677157,A,-19.987638293360675,-92.1681596633609,B,-52.31793078881625,0
No,Christian,Asian,Germany,-49.898019927051905,4.957265993755444,-199.7350664491872,-89.62659165048203,-57.40717751041509,-105.2206099934751,-215.68201587079776,B,30.380442090439928,25.869170471057206,A,-161.48081274582958,0
Non-Veteran,None,White,Other,39.5294509917056,-187.059157869143,-43.73471308798308,23.745313682181322,-87.67512119200423,-29.59352671546033,-69.70691008246035,E,-67.81572165256034,5.28469681436303,E,6.823639613981998,0
Non-Veteran,Other,Asian,Other,-54.853000617003985,-1.035220086905869,16.519430353138507,0.9304022270897888,116.64596645924526,-239.27880036823495,74.94216209606243,B,52.08043519496891,-100.5884589652104,B,11.698763884925938,1
Non-Veteran,Other,Asian,China,-210.08787977438993,121.86714693134755,137.37777159386306,-134.92573989298532,-68.85450872721049,23.00179773942586,72.7088287129636,B,-178.42543095224076,-10.920778337806397,A,68.02724911463216,0
Non-Veteran,Buddhist,Black,Brazil,-117.04824247167267,-29.461050995759365,90.88621687535509,71.18855269601492,-5.577640645331332,29.913521492295096,-35.4033719588725,D,59.366802338756926,-31.235527960478716,E,-74.22818120587237,0
Non-Veteran,Buddhist,African American,China,64.60142772266839,-17.56449173392473,36.9897684921541,-106.4450071989223,-254.71978679072498,175.59291330439936,43.2926978125405,E,98.17593114549649,-90.34794350443593,C,96.21970311341191,0
Veteran,Other,Hispanic,US,-108.41437480189182,260.09446525135826,-146.77491644296455,-83.99431557395816,-189.8452888706335,91.77794570658268,1.6403985809712398,E,110.3097929522225,-37.430555105889255,C,-228.29916017603455,1
Non-Veteran,None,White,Mexico,-201.9161124317439,-16.896867787789326,137.1353671524,-59.68701866080172,-32.686915827725734,41.61214184612149,46.36537446258685,D,157.23470456391715,-99.59226520314812,B,42.01199485673474,0
Veteran,Jewish,Hispanic,UK,40.48154053953578,26.351017581825083,-82.20086341379968,128.39672973797883,28.87774670642061,66.31142397909508,131.15804316496457,E,21.44648483798951,-87.78883627255237,D,33.01185286760767,0
No,Muslim,Hispanic,Other,11.218088212183105,-31.300088462671884,126.49105908850649,91.51530077077548,-85.27283447403336,98.36083432995557,73.18832805000626,A,-134.72570443619645,185.03408305820875,E,-71.08590773896528,0
No,Hindu,Black,Other,-46.03488467221513,1.2847612343148949,-94.04079531286105,31.30100701133683,-69.34759461078002,34.5430925866858,44.51511749079817,B,59.28406564866505,-13.231671716653462,C,-114.61511187189035,0
Veteran,Muslim,Asian,Other,-56.54136348491829,-22.90363180293213,-30.700099949375076,-4.218969582509389,78.3168548090999,-46.703654305848495,117.80775420715943,E,17.84959679913595,154.93204762082118,A,32.88699562034332,0
No,Buddhist,Black,UK,55.55949264246609,-69.13942668964742,-139.4784335272444,192.58870296930556,101.98579196239876,202.77199458843378,-57.36846162645518,E,49.585806890033915,3.165739791125657,C,-92.02306307395592,0
Non-Veteran,Buddhist,African American,UK,230.71596513761338,110.97892797811795,-124.18919533423632,-36.576838218309945,-109.85420744600847,-10.356622833716932,-11.485698780358534,A,-84.36941138519167,8.750730144217446,D,-16.701681632022137,1
Veteran,Christian,African American,Mexico,-41.197333677469864,-148.9532860490622,31.828428058506685,-52.204750176760996,-98.60455777824154,-104.71234362520265,107.70091379650633,D,-61.63746023027635,-187.66788871621765,C,-125.31651904273689,0
No,Christian,White,Brazil,2.1779500611570652,-51.42664354698256,-80.83038550901595,108.45310633759249,82.2015857269692,-13.454642198290168,-24.660740860915332,D,-234.0143945272413,110.76151585035927,A,37.30237965585283,0
Veteran,Muslim,Other,China,-13.271887268024733,59.25814691169802,-204.1630141969855,-30.400885828554998,-45.75907169122403,78.11548398987964,178.0012924782196,A,160.92078905544605,-145.88645917445984,D,-81.08058488582064,0
Veteran,Buddhist,African American,China,118.05567887584193,-9.698712756798322,76.04776562649567,8.958452693530413,-4.2870168957951345,77.9959763568769,10.233311030439804,C,-80.45701866644718,39.12991742927207,A,-39.92092583545904,0
Non-Veteran,Hindu,Asian,India,-118.59662087947483,-144.98153933663218,43.72088558040068,58.73870734897133,118.71739256452172,-177.72549837263728,31.965221429066105,D,-2.829675579165818,137.01631216888396,C,34.76929152117017,0
