Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Non-Veteran,B,C,E,36.956947901476255,C,73.09128379755647,155.29367364718493,221.3188479023453,-156.05768040131224,-24.572033410077022,-179.20005964470576,D,E,-40.046514760822966,A,1
No,B,B,D,114.80589533726607,E,70.63457288091483,33.0578149303259,-82.84924518511822,-84.4766164061902,117.92357210988918,-84.51798685007732,D,A,83.37268033925935,A,1
No,E,E,E,148.4146394039331,D,50.295120233118816,-130.86681599188532,56.05944727844049,124.17064333971055,98.81901757613306,24.5029654550384,E,E,-111.5610282293448,C,1
Non-Veteran,E,C,A,-53.12166686078235,C,113.97905907102015,54.96609690874109,60.05278981769165,130.24733675256792,-26.545003821592545,-98.46556621729282,C,C,70.96041583142187,B,0
No,C,E,B,-22.993782356635887,D,70.06935525169797,17.44883271875791,112.50317387663196,284.6547053391119,-5.492690312841578,46.442100639885304,B,D,-95.8129801014242,B,0
Yes,A,C,A,-56.595393505443504,C,65.98706951187421,0.3361033581691626,-258.1597109439056,25.175234963240083,-44.773054529049695,68.7432428583541,E,E,4.513858766094445,D,1
Yes,A,C,C,81.97432495382232,A,321.12248872720534,17.698419557227943,0.6817353660525424,-45.62591430987627,-169.95718132578887,100.08408646254736,E,A,84.66265575470939,E,1
Veteran,B,D,E,-60.598372960735745,D,-95.81817193536307,33.013948263089986,31.342498917852158,-35.729003204764325,138.40493901711466,-252.90113858295035,E,B,-44.76633401252562,A,0
No,D,D,D,97.68933352724977,E,-20.901183688596266,34.787082496017455,88.46290713868227,20.930554952893882,-5.296533845432884,173.33103181744664,C,C,102.69910004261918,E,0
Non-Veteran,C,A,E,73.73321306786565,A,45.67054460141043,66.03123296528638,90.95399219782351,134.64782778333898,53.82913756343568,-13.750613165245095,E,A,-150.88331731454335,B,1
No,C,B,B,-25.381046439959263,B,161.91410619020093,35.62665722656988,116.13868934032024,-161.61806087346636,30.612480729556886,0.5239346500517645,C,B,-35.39723572333575,D,1
No,A,E,A,26.33135312406197,A,-199.17538884414336,94.59980275518608,-156.68742133165466,-187.71142022273247,195.52628891522036,1.2555148972433892,C,B,-84.76123458710619,A,0
No,A,C,A,-169.32700783526974,D,-2.3562568424389823,-77.76109702116194,-62.27288733325352,85.04478770177755,-67.27587284451319,-29.530691767671502,D,D,109.1854384111813,E,1
Non-Veteran,B,E,E,47.661941717885,B,-228.032898259061,48.90398696129879,48.21595051676641,250.2164264881599,-238.61278696968859,-17.774137518252733,B,A,-106.30128495548317,C,0
Veteran,D,E,B,42.51386866672055,D,147.87227028154982,35.02998281720856,76.00142798295654,155.88445252525332,68.45717525526018,-72.25696745667118,A,D,226.8893859731756,A,1
Yes,A,E,B,111.99448064218495,D,16.837453363290106,115.30355325706797,-152.38873870480992,20.24866920818801,90.1382941621628,100.90115581614396,C,B,-165.1128282903944,D,1
Non-Veteran,B,E,E,69.70631211391472,D,238.25781053474913,-80.81195236698382,-8.014815211574236,213.95010179904088,29.337148256227557,-300.02914313003055,D,B,-132.94329146308874,B,1
Non-Veteran,B,B,C,-63.302783290104394,A,116.76341195883234,25.395154922045553,22.49334173623425,75.03924936362414,-77.66060462525817,-16.620320716815463,B,A,-8.803149190520362,C,0
No,B,B,D,-130.23881037817756,D,-14.949675974415971,-41.1175230113483,10.965425798310987,153.74082245923933,-47.145314837687465,123.09733262339333,D,A,-57.40580686902766,C,1
Veteran,E,E,B,145.04665087120387,A,101.05893241727519,54.22980409095203,253.75915086218237,80.409294272908,53.424165320286285,240.77286720185737,A,C,-16.243097604019525,D,0
Veteran,B,A,B,-86.14977603979354,B,44.70702423771263,173.05753156336993,69.35974588379756,-206.607300136045,-46.82606381048921,138.2642690862186,D,E,63.009214298689464,D,0
Veteran,E,B,E,-185.42637623738966,B,2.293362348605622,141.71279070344607,-38.92757555830204,-230.37120674925924,27.31142451175126,23.840209816017712,C,D,55.67290588781001,E,0
No,A,C,C,42.78080429813371,A,19.867214399764613,-41.84144999414978,63.84376810663915,20.43477132107375,-61.945867731315616,-2.4643972769888456,A,C,16.711383909790097,C,0
No,B,E,D,93.28852062971686,E,0.812508439729518,147.7141487569393,-158.98686848149168,-14.550771909473681,51.014316031307594,12.717520961383618,A,A,-99.41083604132797,D,0
Veteran,B,E,B,140.3606855337859,A,-7.600091895500202,-119.79352229452257,62.8695046796526,-29.762681394893754,-78.79830553586635,44.599635537407146,C,D,150.81490537564747,A,0
Yes,C,A,E,-7.993790398352542,D,65.38872882486217,28.630513957966624,5.824930435867062,-113.00342175161649,45.16191858008213,254.08279528445695,B,E,-36.82218967066211,D,0
No,D,B,D,-56.64480834746703,D,179.28018349100896,-142.12003854377636,167.46583010537285,12.699554577903777,-49.73662812779857,107.62297637034412,B,A,-2.1630360624232314,B,0
Veteran,A,C,E,140.30982255521613,E,-24.47086563521004,-137.95827752578012,-88.86529450892763,-5.9173402314649985,181.39715204071024,153.68603996517274,C,D,139.05654272484776,E,1
Yes,D,D,E,-56.74606729373546,C,-36.15708183672089,84.06637533252528,47.702112579312754,63.85106656110282,112.53282453234125,182.2155320653571,A,A,-207.70396888752592,B,1
Non-Veteran,D,B,C,-32.20260233707846,B,177.17280876971228,124.29813711482747,-19.985436997270448,110.075129455833,-139.67196589294988,-194.42647315641034,B,B,-260.59409286398403,A,1
Non-Veteran,B,D,C,-80.44038830909359,B,-117.64406385997358,25.784544397484638,-3.578371460751452,-102.67003126916492,-91.79027615024744,68.41784663352475,D,E,-234.40269375363317,E,1
No,A,D,E,-165.8647430896616,E,333.92194379167194,100.02557401185473,-2.1608837226855715,-78.31796004690842,27.754342576984612,166.9589387709932,B,D,-170.36735177734664,A,1
Veteran,A,D,D,33.45566464984172,D,44.042615904239874,-76.80522015517973,-101.70783987595411,82.97034616474635,211.23263356413906,49.976053905988095,C,B,-135.07327172800575,E,1
Veteran,C,D,D,-34.01857416792946,A,-101.3529532200201,-92.16814655500716,-119.37744114433883,66.86895597249449,-174.31894960507051,-53.12335996941094,D,E,90.1631205342402,A,0
No,E,A,D,-37.53183982361278,D,-168.2108705991502,-88.81505546370619,-20.20161217949822,-21.914109961124527,-46.503527922750415,-95.59202025511473,E,E,26.60879353234807,D,1
Veteran,A,C,E,-84.9038457683421,D,125.37213515703532,-47.07347347426338,-12.126680981935205,14.491596121695927,71.6251067503512,28.998108507927885,D,A,-98.18909663214049,D,1
Yes,D,A,C,66.11583658131282,C,-109.20492932750187,8.085970210894553,120.35521411846585,47.65460244568962,-9.42514333550692,-30.951509571203562,B,B,-211.11627976673287,D,0
Veteran,A,C,A,-127.2232982387179,A,-74.40813874853801,137.37362605558997,-110.0383727632283,-37.728501418979334,80.60814431972095,-179.3398598481764,A,E,72.93654516022693,D,0
Yes,C,D,B,208.08959329878763,C,66.7645280925845,-78.82101934260666,-20.29295821308041,-12.566262762533805,-42.93942698598352,90.70663462680761,E,D,24.24235245889898,E,0
Non-Veteran,E,A,D,-93.59968437650946,A,-111.02808108243651,-128.94510236626581,-18.592471349115865,1.6275800156853153,-95.24908062078141,97.0536990215124,A,C,146.81178981841296,B,0
No,C,C,B,-8.334044810484698,E,61.28947243366779,-29.592013535929595,-83.32326368084094,-102.39012463385218,9.23819710755508,-201.61046777207412,D,A,-116.45941225779039,E,0
Veteran,E,D,D,-38.047276099179314,E,187.40340236457803,-79.31403211031947,-11.77793360606827,263.59711817669563,-91.37386819340946,113.36241699345429,D,A,81.46470453711296,B,0
Veteran,C,A,A,-149.3358116033741,E,-21.069921300434082,-60.28130745879912,152.51374192427014,-137.46431744109356,62.81394595353805,85.99868634421203,D,A,16.625577064246,D,1
Non-Veteran,A,E,A,56.15554089992265,D,49.68244656717457,-4.084221150164899,-6.46929672753878,-4.078617436093212,5.884634040598515,-64.57764429210737,D,D,87.29719685791645,C,0
Veteran,A,B,A,205.18205254584996,C,21.417933012777297,-38.56953021271472,-230.99070313734714,-1.2057306335417401,61.654946172688305,37.00100188018312,D,E,-206.67366235240564,A,0
Veteran,A,C,E,-205.47393672841184,C,-192.08026259705306,-15.858081481858994,-155.55589175108736,-115.23713268636402,25.54267005918705,69.92011301157935,A,E,-62.504414436765245,C,0
Yes,C,A,E,106.76160453404486,D,-93.48267404608286,-106.13193832295703,44.351823740429175,8.471244721954402,-216.06544304860543,-41.0491699789144,E,E,144.03299719665068,A,0
No,B,C,A,-137.6935671880614,C,-48.46384918550196,163.07422311150972,41.0656002271982,70.47949530067051,-16.5932932160654,5.294663033321575,D,D,-6.211076043612819,E,0
No,E,A,A,45.28470159492961,B,5.77406202647199,-72.03880762512583,81.02615436170142,-116.89879943448966,-15.82599618494294,110.79537196299998,D,C,-61.14867134686812,D,0
Non-Veteran,A,E,B,69.90479940177391,C,179.39548555453248,-86.29566082907046,-5.230969947539163,-138.73866469223802,6.066938320817653,-43.07854170454799,B,C,-8.299826466462722,E,1
No,C,D,A,-49.75999465827833,C,148.92228939306696,-125.61781670025573,18.15537339358332,39.153458383598604,26.91272715337342,-48.210634560289584,B,B,26.527083844406395,D,0
No,D,E,C,27.30264606666724,D,27.47186713515477,-131.2420739478237,-50.70791762233831,-4.7634839768743396,-98.6726183771077,134.57124728756853,D,E,121.5465735306978,E,0
Yes,E,C,E,-55.29189446026839,A,-5.938526855488089,-46.180175655130014,-57.281102254257135,88.3110581021284,79.9831990327827,109.66086630029955,B,C,-61.30950584626728,E,1
Yes,E,A,E,-136.88965257030762,B,44.65419753693654,68.70066918278978,145.59032681707484,60.39094869807978,-106.31279689302053,192.0378829875344,C,B,177.20218779734876,A,0
Yes,A,B,A,-330.95490179682446,B,37.12876168149598,89.85512237613949,-82.02929694568908,-139.37943493231347,9.865241515260607,91.72397181111941,D,D,-48.02470656639966,E,0
Veteran,D,C,C,-78.97117446145457,B,-98.19453487460562,55.71833718198255,-7.362499286693956,28.93081070012768,70.70756626472873,-107.2997350814296,E,B,-53.89938243726695,D,1
Veteran,C,B,C,48.51955173116858,C,-219.82757665935475,-83.68707150465255,-24.97070198064376,-87.83262411881782,53.65250338530133,70.7979760610617,E,E,91.92253935551264,C,0
Non-Veteran,D,B,A,-85.57314480534549,E,53.879430430707686,-100.15523215617152,-41.10579217390881,-34.44130561800171,34.54815776351653,-16.977016339351007,E,E,18.34389699636098,A,0
Veteran,C,A,A,2.0888232880733213,C,168.53429242799493,114.86796067686424,-32.199998078002984,-73.70042438529102,-33.69526212805658,-23.006570291862218,E,C,-214.92375467989464,D,0
No,B,C,A,-41.369544197859234,A,-137.81135005218047,115.66832899679412,71.71004226036642,35.10276364883159,76.79620352011854,27.57541694975931,D,A,74.26163291546746,A,1
Veteran,A,D,D,-132.82000790529167,E,-13.956758534749044,263.710674309351,-19.25486146947055,80.32768090842356,-121.66550238617826,252.0794678368995,D,C,127.21132993975475,A,0
Non-Veteran,B,A,C,-167.28329744101472,B,-14.619597554870092,115.70958858321137,90.17022109483237,-85.28649645886756,-34.426752384005745,-55.96659932571634,D,C,98.17204184023389,C,1
Yes,C,D,B,35.03793047802608,C,32.56890057302198,-44.19037620671027,-56.839104776923776,-72.59544641340115,-158.12568632546447,196.41466598621747,E,C,101.041145430387,B,0
Non-Veteran,E,A,D,-60.20345809129369,A,-17.445255435045233,-52.33731927906027,-105.24258856539586,83.45499431750387,-221.36721607662028,-63.57875737205993,C,C,30.80207016928218,E,1
No,D,B,C,155.3848538250608,B,145.471103833124,-219.5107041412038,12.550237554212584,85.92274763859992,5.93806573247828,-39.85914087140363,C,A,75.94070629189785,C,1
No,A,D,E,10.655366800565707,D,-117.06727182725906,-88.8367489128408,-106.52209707753582,-52.62578691589535,-36.48391544904852,136.80019604890953,C,E,77.84132042158497,A,1
No,B,A,C,-3.3912491510265266,D,111.51350047155239,131.46007638975664,39.992448879991535,105.29242366537159,-58.37182745932746,-51.27820985712117,A,B,102.1318086068248,E,0
Veteran,A,E,D,107.02175821282944,E,131.6244310876206,79.62746510341192,19.47212272562881,188.56770215994453,-87.26209341959135,-36.41564640430903,D,E,-203.85339292823042,E,0
Non-Veteran,B,C,D,-4.79920836069294,B,1.2920944473938727,45.54380638933305,32.70452599004657,121.78449944280756,22.151743400243003,62.213146048111646,B,B,73.14262293840235,C,0
No,C,E,E,108.72109811172565,B,-51.14169858316533,-88.74668475732209,123.45405796098746,-89.56373506382592,-25.237799234546266,-210.56723581529758,D,D,-78.36374782646827,D,0
Non-Veteran,B,B,A,173.9278287699566,A,113.00847738161382,-14.747796274108813,8.515716799549681,-91.00544059967291,-142.03522551150883,54.94181243685551,E,E,59.10747800013745,E,1
Veteran,A,B,A,-11.345337108986044,A,-81.57265272510453,-82.67744465350563,-158.66751807482527,-91.70990464060753,141.12845355349506,-174.0918432965035,B,A,49.17817115779095,E,0
Non-Veteran,A,C,C,90.04775827920521,D,-31.71764773190088,66.59438618176821,16.567662110775277,-120.89554615335842,23.739373352024845,72.07794668215769,D,A,-46.82227955379091,E,0
Veteran,B,B,E,-9.754100490675079,A,4.205714520310836,-40.1469164860113,148.38357919121515,65.45013922111674,5.860695838362821,89.05666188730153,D,E,106.71899982598254,A,1
Veteran,B,A,E,-36.27222128846246,E,159.50258428866098,-41.016386309806386,-153.78212606313411,84.04425315984922,-134.4702393956407,-34.881823189416004,E,B,167.95418296074723,E,0
No,D,B,B,89.2089335879448,C,-106.48176206090059,-36.20657220609944,67.5033271647417,-109.570214069587,62.27825428558258,-108.87996986151427,D,E,-57.39831099711766,B,0
Non-Veteran,C,E,E,55.940234577588996,E,-25.701546342048832,-110.12694759064428,87.19728875678597,-112.44094257351038,83.35536196106526,84.18848801391276,D,E,10.064002914514456,E,0
No,C,E,B,-32.70381057472234,D,45.61782054033968,50.170467248613484,-7.305164646622829,-35.05962390735543,56.50131006307364,58.86448738111655,C,A,55.959208870105925,B,1
Veteran,C,D,E,0.22384016384650612,E,23.725386716974327,23.734185986613216,-70.60083499971515,-177.822022175138,-16.31854336487613,-54.00314592139469,E,B,-15.50961703226986,D,0
Non-Veteran,B,E,C,88.70674050086791,B,75.5554627482034,-199.70874978762575,192.07517035446628,-23.8645299115775,62.10743878758463,120.25017757815407,E,A,-33.43296711099556,D,1
No,E,E,B,103.82544219562124,E,74.86727287337371,96.02616599018074,85.0244757275889,-202.60531887838985,38.210628545559366,11.847612692597611,E,E,60.38842260080948,D,1
Non-Veteran,B,A,A,-68.36536054432935,C,-5.489726304679282,46.941172746431555,-28.350440859331638,-65.01927903772598,-31.967119585690362,-241.35295114071758,C,B,14.047959438141028,D,1
Veteran,D,D,C,2.0745287163155033,B,110.07348976704667,-231.55875995342825,-100.24758963133557,-76.44495220741335,36.16276608033515,51.68204384247753,D,C,-37.71704694677047,E,1
No,C,C,B,-242.8639463317926,A,69.23223896029909,25.783286446695204,-8.920013834603994,61.40626398417572,-27.753671274117263,20.47928514662163,D,C,-9.861454661469972,C,1
No,E,A,C,80.00569680829489,A,-10.671641187483766,45.88298664576096,-10.920222797032105,-193.7394261484696,122.39207069185771,-255.940065914123,C,A,68.5134191188723,D,0
Yes,B,B,A,-64.33051723664529,C,139.75201998067763,7.536970929339852,16.2970391529497,-103.98891170904304,-4.980769228892587,100.59956224663489,E,D,85.0299968623096,C,1
Yes,C,C,C,115.97483426732005,E,-21.757716351727833,60.73846760487049,-53.782358262253716,87.37458607522532,-90.64158207081393,-146.78750505275755,C,C,-146.93312457110784,C,1
Yes,C,A,C,-127.82111138727888,D,82.1622535988068,-22.786231684546976,135.3971502240327,12.968331097648706,-60.18593779794686,89.69442071721649,B,A,64.97894579912916,A,1
Veteran,B,E,C,17.78605895707665,E,-43.869170416892814,107.12589535439776,180.9017490701616,-196.9688901183541,107.01622277577331,-12.620356036547465,D,C,26.090078559616654,A,1
No,E,D,B,-23.06678486762053,B,-23.58760594106175,78.96468446774196,39.567934969132764,19.50218354026016,-49.9795702989565,48.42809292377554,A,B,-202.71756505894643,B,1
Non-Veteran,B,B,D,111.96073525561836,B,-20.532525902344524,51.78910907036326,-9.424007494418117,-79.52753674099476,-86.55595063203928,-90.68755720694051,C,C,-73.40688170156112,B,1
Veteran,D,B,B,77.05835461512227,A,-27.84401788017061,95.4319902471562,-40.15647707822514,-227.3300295344793,16.7699003578858,-146.82291345834295,B,D,-63.5337620430131,A,1
Yes,C,B,A,64.16141005101629,E,68.26619441358174,109.08452452447123,107.59891826309702,91.89364014680511,-51.07210354017471,-16.250313236295,C,E,26.1261706426678,D,0
Veteran,D,E,D,2.603934252824126,C,41.585778845590006,87.9790285316522,40.82804394996541,79.38674504210779,-28.100595025659793,95.28559236373282,E,B,89.06525997469241,C,0
Veteran,A,B,D,130.25694018981298,B,-87.76883719641316,-11.7551505957762,-135.53889414855792,-126.22509386516776,15.139314805978993,-48.584946366249724,C,D,36.659101272761454,B,0
Veteran,C,A,E,-289.53641719318796,A,-74.87939836145289,-7.745954617778426,-37.13265273676743,-9.396076049630999,144.2466560007786,-62.07597257879354,E,A,48.97971771877537,C,0
Veteran,B,D,C,121.25504388061694,A,19.494880098861607,-181.0969952281853,-138.55646222862757,-77.68063711356542,101.95075373976323,-34.73481403652289,E,D,138.67707425935413,B,0
Non-Veteran,C,A,D,146.05194606078834,E,56.313019130994746,-37.61887217505402,-201.35921308652107,-78.09141818646671,-116.35275664897833,-33.1016530182272,E,E,18.443975869912013,E,1
Yes,A,E,E,-143.1813008388007,D,136.41074489686133,24.665122177195094,-19.713678303367242,-135.03544683487473,-142.08154800534035,33.35303004696746,D,D,151.0164594067038,B,0
Yes,E,E,B,198.75179305324266,C,0.09994495658296884,58.23720798009444,-56.2046872782728,-73.23451073712613,91.74485260759894,68.27522934037793,B,E,-0.34752473801009365,C,1
Veteran,B,C,C,-95.29744829344142,E,-138.38623657715962,45.535891609362814,53.6606096107482,40.42229047696078,-32.63951792960029,120.41254932827412,C,D,109.55973485870845,A,1
Non-Veteran,A,A,B,-90.65766955194124,E,-25.42582274463681,-37.35761573426796,110.6910392919273,57.10615340179094,-14.018431410702975,-102.26239082137101,E,B,-47.29004779719202,C,1
Yes,E,D,C,22.32106749764872,C,-136.64615322527646,-17.56493522479758,123.83860537216982,-33.75331995305704,-150.99445766889136,43.50556509717086,C,A,68.7091097773435,D,0
