age_group,AGE,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
36-50,20,None,B,-21.92707323765612,A,E,-139.17150716867866,-95.33944927101973,A,0
65+,48,None,A,-3.0076229860349897,D,D,14.370339777985533,8.079664987566904,C,1
26-35,54,Mental,D,107.65647928353795,A,A,19.183437387255108,-16.934083133178337,D,0
26-35,37,Both,B,152.75578044068038,E,B,-17.8937863006394,51.277587522249526,A,1
51-65,67,None,C,-86.57690211221613,D,B,-31.671019564317067,-105.0531461456864,A,0
18-25,32,Both,B,86.64662092625473,A,A,-31.69738059994639,-124.92114944810018,C,0
26-35,77,Yes,B,29.721161615744553,B,E,35.83316010505666,-123.71356711005863,E,1
51-65,61,No,D,-4.035986756413147,E,C,-229.75255400144192,166.35823851045058,E,0
65+,49,None,C,-50.893341134153005,B,C,-134.00918581410312,-109.46788861706978,D,0
36-50,75,No,A,-101.8651896242212,E,B,-45.39954674366996,-47.65184166762424,A,1
18-25,31,Physical,D,-98.90942897604525,A,A,-34.252241944417975,-68.35827806986518,D,1
26-35,59,Both,D,20.50270483234755,B,D,-59.79222887855432,3.2727737459592268,D,0
65+,41,None,D,-42.61932964121893,B,B,-99.23160691991069,24.753156451188875,D,0
26-35,58,Mental,E,-9.075409858820578,D,D,151.99103149800038,211.5919100960367,B,1
36-50,32,Mental,C,-38.15781933131133,C,D,160.79332026456783,163.2017572154547,C,1
65+,34,Both,C,-42.54289810951047,E,E,-114.88459179876934,19.91733568303325,C,1
18-25,71,Mental,E,-77.14883884786944,C,C,-170.91014521144928,-15.113098082160889,C,0
65+,58,Physical,B,-121.0795199767023,D,A,106.48481078359235,205.01271201023022,E,0
18-25,77,Mental,E,34.16150742837638,E,D,-144.9353954171769,70.09730200080924,A,0
65+,37,Both,A,123.98870924189652,B,E,-132.65125348684074,140.8656646137227,C,0
51-65,50,Physical,E,-261.41396654069695,B,C,27.098770256748306,159.0179380556734,E,0
65+,71,No,D,-81.6796617709974,D,D,-126.51132425874525,-199.20084611680065,C,1
18-25,76,None,E,199.28987493556187,A,A,132.83768861268283,18.446765583708157,C,1
65+,73,None,D,87.80225684720729,C,D,90.2902388731108,-99.68453641378129,E,0
26-35,57,Physical,C,237.66027003463512,E,A,-54.63857366120693,274.8122776066638,E,1
18-25,29,None,C,-157.21979903295667,B,E,-24.344134989988824,-153.68805739067562,E,1
18-25,63,None,A,120.386030778634,C,E,202.04393658873784,-81.71850085928017,C,0
65+,25,Physical,E,-5.017476267268436,E,E,-57.42224879484164,-53.16551400648035,E,1
65+,20,No,D,-56.39853092731203,D,A,64.03023365575199,96.26553793971074,C,1
18-25,35,Both,D,57.13004561216618,A,C,118.06661897271138,-152.11196884491258,C,1
36-50,46,Mental,C,81.40900190380977,C,A,38.68419911616959,-158.3483588214456,B,1
18-25,77,Yes,D,-56.48436115419603,D,E,81.69843253189434,-3.1750580392227974,A,1
65+,76,Mental,D,-41.75313809869463,E,E,-69.84164754993003,63.65990559757554,A,0
18-25,56,Mental,E,-124.886521614875,B,B,-127.90555667420608,2.955924800548617,A,0
36-50,77,No,B,44.520921164699615,A,E,75.24011788476072,-83.41817603491893,B,1
51-65,59,Mental,A,11.194920477442391,A,B,-23.649008010152492,-60.106213023929044,D,0
18-25,72,Yes,C,-32.39576610007847,C,B,-49.3002882837373,51.36434718990217,D,1
26-35,41,Yes,A,-93.36428218153574,B,B,-39.52563615693933,8.637899335633815,B,1
36-50,22,Both,C,-37.621300696051755,A,C,-39.38947059420423,-52.90353096249192,B,0
65+,29,None,C,-16.890639198162,C,E,-8.024525051607714,-165.27034034295792,A,1
65+,55,Yes,D,-173.86180178320376,C,D,-43.54071266261415,-48.404555103168086,C,0
18-25,50,Both,C,124.43240214108717,B,D,72.54889769882959,15.335550713338803,A,0
36-50,53,None,A,-106.53661801982399,B,B,77.2203793532632,162.30529061544817,B,0
65+,54,Yes,C,-237.93276590507148,E,D,-114.6513014503202,105.70372745644167,D,0
26-35,58,Physical,D,0.6163313535208903,E,C,3.823277927109108,167.37119323982517,A,0
51-65,61,Mental,C,76.89208131299205,A,A,125.54759997227858,-155.07403055443623,A,1
36-50,27,Yes,B,-70.91140954234086,D,D,-34.16942599172206,26.204830116785395,B,1
36-50,73,None,C,-12.146884108925713,C,B,-57.357306420187456,-41.72142713700158,C,0
65+,62,Yes,E,-236.17170564561002,B,E,-51.726559694448724,-119.26715942919532,B,1
51-65,53,Both,B,-28.095635918838056,B,D,-93.29791596670846,-44.399571098423415,D,1
36-50,59,Physical,B,-91.80423544128921,D,C,1.068025982075474,-24.876895804602544,E,1
18-25,46,No,D,-37.82665822886628,B,E,286.20069624089143,-91.69309153497262,B,0
36-50,54,Both,C,54.68015361509475,E,C,-57.020715731543184,15.78413987491519,A,0
65+,71,Physical,A,29.080280505475827,D,E,-69.60481117100579,81.49177480278257,E,1
18-25,79,None,B,-60.32451488415469,D,D,9.350566686773911,128.56121128233423,C,0
26-35,31,Mental,B,189.91840382547906,E,C,-38.61023209819735,-132.4019138331164,B,0
18-25,26,Yes,B,-9.029845557914374,E,C,-14.267446130401462,-9.433025500652205,B,0
26-35,33,Mental,E,-25.23103947085169,C,A,-77.12385439027753,-30.754866344429573,A,1
65+,68,Physical,E,43.86782553327795,A,E,-125.96028660446368,160.11075297903722,B,1
26-35,29,Yes,A,-91.44821539965703,D,A,102.09112883085987,-152.63166228093942,E,0
18-25,67,Yes,B,7.49876544340434,E,B,-41.37542727167025,39.20874256850201,B,0
51-65,53,Yes,C,-101.70410484945532,C,C,-80.6944588077551,-50.43259932522245,B,1
36-50,71,Physical,E,-2.0903691893424154,B,C,14.41513105109582,-42.04190297267009,B,1
65+,44,No,E,-40.322842402594496,C,A,166.95338568888292,-0.6075156310990147,A,0
26-35,73,No,C,231.25171111462618,D,C,80.92457651410662,-57.02184802294086,D,0
65+,27,No,C,-1.1617389209081013,C,D,-20.046606430529064,161.24106432173664,D,1
51-65,54,Mental,A,-155.86196238008773,D,D,50.97987492877346,-134.04086186423106,E,1
51-65,45,None,C,-173.9598909079586,D,A,-86.26894191729552,-19.63291915936893,B,1
18-25,62,Physical,A,-106.60603150590468,E,B,-76.69726509320157,38.064194875412056,A,0
36-50,77,Mental,C,-130.81717122384967,B,B,-96.72649161970664,89.18184721914827,A,1
26-35,46,Physical,B,-94.70504543463362,E,C,93.56788348724963,70.89868062723801,E,0
65+,33,Physical,A,103.33618918186667,B,B,52.56928705792997,-10.548831835830475,B,1
65+,68,Both,D,106.45418367185195,D,C,5.238223795760657,21.516912439132145,D,1
18-25,79,No,B,18.7385734302442,B,B,112.89193245704578,104.47032877972467,E,1
18-25,76,Mental,E,-19.124896328221052,B,D,291.63491705254773,73.08770599050767,A,1
65+,27,Mental,B,79.39298184682517,E,B,77.71200948498425,154.08689688090269,D,0
36-50,38,Both,C,-142.9843972689526,D,D,21.418530899641713,-24.657233350516847,D,0
26-35,71,Mental,E,104.63172703012621,D,B,-56.39545959755815,162.90249782831518,C,0
26-35,41,Physical,A,-8.383844086922954,E,B,35.39630432137055,-63.032928056525016,A,0
65+,34,Both,D,-315.86507598775097,C,B,4.653495806967088,-114.80607982276541,C,0
36-50,32,Both,C,43.02547559344187,B,D,2.2268918384883194,-69.65655989158836,A,0
65+,29,None,C,96.73260747214663,C,D,45.93546937602074,-97.00380114461886,D,0
26-35,40,None,D,-82.36246901132247,E,A,42.544179275903005,-0.2512417831114933,B,0
26-35,71,Mental,A,-75.90742377284728,E,E,63.133298925734074,-75.45911690183067,B,0
36-50,63,None,C,-101.78181007616335,B,E,-80.72169644634752,0.8131230626267761,A,1
18-25,65,Both,D,113.31001975988411,B,A,-33.40785701006127,-120.48841374363502,D,0
18-25,53,None,D,-24.707172309227303,D,E,108.55116325262324,228.41705798307257,D,1
65+,45,No,B,-165.23248845133173,B,C,-30.95599156597978,-109.38700562279595,B,1
51-65,30,Yes,D,143.307612984588,D,D,76.64609042124414,-62.24674857631508,D,1
36-50,59,Both,E,-46.98298439421843,B,A,-11.554482822848433,-77.29106744228194,E,1
18-25,45,Yes,C,-40.97315788102515,E,A,-114.0964081781886,96.41089101743201,A,1
26-35,56,Physical,E,71.58881038125821,B,C,175.49671780751743,-57.61054667768944,E,0
18-25,40,None,B,-15.758705993420804,D,A,6.8238203330992535,95.96401422831215,A,0
65+,33,No,A,90.47740420575386,C,A,-44.293369896645935,4.581140642985983,C,1
18-25,53,None,E,-146.5671049614397,B,B,89.22260936407737,87.78198605393132,C,1
65+,26,Physical,D,70.6334725153517,B,E,-157.28453888303198,-74.48708645704365,E,1
26-35,43,Physical,A,108.82228945969166,D,A,-57.86964579363585,17.686180197971492,C,0
18-25,71,None,E,-33.450640986322156,B,C,-156.35541909378043,-98.9440006099043,E,1
18-25,49,None,C,-13.02711421304509,A,E,1.5477852133940713,133.41762162561693,D,1
65+,60,Both,E,162.35784908009492,E,B,-2.6231322674724407,-105.06148158728865,B,0
36-50,32,Both,E,21.218834433126677,D,D,111.22477114450957,-48.086286108700904,A,1
26-35,42,Mental,D,-53.30435594676523,B,C,-9.884610173648523,-17.873050985597555,B,0
26-35,54,None,B,232.7637857794394,B,E,-56.61149223696304,-40.24807193332784,A,1
18-25,37,Physical,C,-167.23572853166303,A,A,167.1668510858783,-11.869613015379509,C,1
18-25,48,Both,B,194.7586704089694,B,D,-45.72957418858316,-19.371151858118953,E,1
18-25,68,Both,C,70.8339781171994,C,D,73.53680281031397,-5.263572705105863,D,0
36-50,66,Mental,B,-4.421899138249856,E,C,66.16979943681204,95.89549472536139,A,0
26-35,61,Both,E,-86.25090685233124,E,E,-116.21357917480752,-70.6633365036184,B,1
26-35,59,Physical,B,-9.845274962683462,D,D,16.976420191653,57.933869996521025,E,0
51-65,27,Physical,D,5.533904954206235,B,C,69.02966399335892,-133.82324257112452,B,1
65+,21,Physical,C,77.9968308218271,A,B,19.41667823425383,77.16515903480798,E,0
65+,64,Both,E,133.368742532377,A,D,-23.574305987269373,104.27627628189666,B,0
51-65,73,Physical,B,-94.89698435317389,D,E,104.18091968683025,-92.15523536447047,D,0
26-35,29,Physical,A,-188.83547954325957,A,C,-114.08805830535884,25.826981685941703,C,1
36-50,49,Both,C,-287.45141986812087,D,E,-62.13726811088477,3.1366744430678386,A,1
18-25,38,Mental,A,55.47352509749697,D,B,40.72106203571879,42.645937410911976,E,1
36-50,46,Both,C,-2.8746060330154677,A,D,57.44244172214382,39.413320200512,A,1
18-25,55,Physical,B,-74.39885234576379,E,B,-6.1738436306267666,108.60337155184472,A,0
18-25,39,Yes,E,30.413460181105695,C,A,-71.96959764402492,1.0334296204622235,B,1
51-65,56,None,A,-166.89242279049023,E,D,-107.10517786680288,172.74077639659592,C,1
65+,60,Yes,A,-85.66425510601535,A,E,-158.9789108731987,64.1573340854586,D,0
26-35,63,Physical,E,-8.935853882928338,A,E,140.85124045716262,-44.28489872355503,D,1
51-65,45,Yes,C,31.382933640375487,C,D,-64.77950268372888,166.69288940532937,C,1
26-35,22,Yes,B,6.0130320101197805,E,B,200.85762194649024,85.65728258714749,B,0
65+,51,Physical,B,113.3649863426125,B,E,-3.093857620192402,46.712450247873996,B,1
26-35,22,Mental,B,57.90238028478139,A,E,-101.16058640174306,-82.91446819827354,B,1
26-35,57,Yes,C,-142.69737464816228,A,E,11.43602315553511,18.383971225772207,E,1
36-50,21,Both,E,-39.94672611929177,D,B,93.8666344580999,-80.32600420463724,E,0
51-65,78,Yes,E,183.90121315059918,E,C,-136.7033604059009,24.713794680972338,E,0
26-35,44,Physical,B,-68.78969839451908,D,E,-2.5442022112545337,-96.44630839730168,D,0
65+,66,No,B,-82.0840565445064,D,B,72.77710017259264,177.21616096928844,E,0
51-65,41,Mental,C,-60.86574493493878,C,E,-5.48864955962227,382.5218056119434,A,0
26-35,65,No,A,-57.72234290452717,A,A,10.632787886904904,54.68090676345403,A,0
26-35,61,Yes,C,-36.96488322488119,A,D,94.70431663614887,18.883235758723384,E,0
18-25,27,Mental,D,33.73222600121588,B,C,29.68514901782269,-106.68684744855652,A,0
65+,19,Mental,C,-105.38960062545914,D,E,-64.57284503487472,69.06075182034965,E,0
36-50,77,No,C,118.37765733857633,E,B,-36.64386646987968,125.65596094469878,A,1
18-25,48,Physical,A,65.41615322919313,B,A,-99.58898319345619,-75.24956043187784,B,0
18-25,74,Yes,C,-43.06275396593586,E,B,-90.48447377544235,39.64094327627669,E,0
36-50,40,Mental,C,-35.485194355089064,C,C,-50.97217007496238,35.379900554364255,B,0
36-50,26,Physical,C,22.125455988914588,A,A,-100.11238853430658,104.47806846249388,E,1
65+,57,Physical,C,-22.601394294127214,B,A,2.5392564402873945,121.09169423539706,D,1
18-25,21,Both,B,-101.12273809093371,C,D,50.37620513694904,65.058979215549,D,0
18-25,72,Yes,E,-146.95904032103476,D,A,87.5068873099385,-81.76296099969139,D,0
65+,37,Both,E,16.985936494828692,C,C,27.224462658549797,242.73774582674758,C,0
18-25,78,Both,B,-97.42373767129344,B,D,-26.688249394086434,167.3514901244732,B,0
18-25,29,Yes,B,-110.2798326693307,A,C,-134.17844693039999,17.762855743440504,C,1
65+,50,Physical,A,-8.211378948619183,A,E,-41.616183780520316,210.4071980116903,C,0
36-50,24,No,A,188.93648696931268,C,E,-97.51425777930189,-165.63116107114863,A,1
26-35,70,No,C,-13.197486770913914,B,A,-15.780754383429185,43.315903038673184,B,1
51-65,30,Mental,D,-33.42048730596478,C,C,-45.37215142091934,9.152278955212676,D,1
51-65,45,Yes,E,-140.61828136509737,C,E,-45.59126372110114,16.966218294456276,D,1
18-25,39,Physical,E,71.480314600694,C,B,-97.95820969882757,-17.616231095254207,D,0
18-25,62,Yes,E,-85.54376817898478,C,E,-51.28571948881147,58.31813889997029,B,1
65+,30,Physical,B,107.28727590118802,D,A,-174.83321377008633,62.610197201624906,D,1
36-50,28,Both,E,-100.99994096591868,E,B,-23.93850899600966,-21.024061614265953,B,0
18-25,32,No,E,22.93177639746265,C,C,39.47039820557596,-118.90855144337733,C,0
18-25,63,Mental,B,56.517067161581245,E,E,-64.63795837140881,48.08529194835756,D,0
36-50,20,Physical,B,-19.80268661056583,B,B,-71.90099247687014,-59.01998059001831,C,1
18-25,54,Both,E,-18.528659323337287,C,B,-13.448286060210664,68.41906357436322,A,0
18-25,48,Yes,B,78.47999543085587,A,B,-93.9728892312634,-59.89950575366137,C,1
26-35,54,No,B,28.346740358002965,A,D,23.075239745921035,-7.966964579848014,E,1
51-65,66,None,D,135.1421085392557,A,B,-55.9210636147869,-26.375509447428396,C,0
18-25,45,Physical,A,137.50590544676248,C,C,-89.98413689670254,93.84589931964675,D,1
51-65,70,No,C,166.24761912257446,B,E,-198.51639137888466,-114.54616890145832,B,0
26-35,77,Yes,E,-60.34300954574028,C,D,254.7442035964966,-60.991846347933176,E,0
18-25,18,No,A,-5.2837884924862575,A,B,66.79381294501071,199.1578695179271,E,1
26-35,18,No,D,73.80618313943026,D,D,-1.54048582166508,-198.1456080096952,E,1
65+,24,Physical,B,-148.80429016888755,A,B,47.595769562089856,13.808765548688731,B,0
51-65,47,None,E,53.664222841197684,E,D,-74.43822150892497,-26.32088818466492,C,1
51-65,22,Physical,A,-116.02578485530763,A,B,-140.16098183480983,-93.02494323616138,D,0
65+,76,No,D,107.08180629895567,A,B,141.9018047296277,134.1755016683629,B,1
51-65,42,Mental,B,-175.78497449703008,D,C,2.4168723202097833,-8.70810420791674,D,1
65+,44,Yes,A,33.41265613263361,E,E,-104.65235638214526,-4.7907727855146485,D,1
51-65,69,No,E,-181.7963617395804,C,D,99.18928596115241,200.86576714105817,C,1
18-25,74,Yes,E,-79.79078264883195,A,D,-149.38698718194425,-15.180771430227555,B,0
65+,77,None,B,-197.29727635779875,A,A,110.35325746968397,49.558196808204286,A,0
26-35,36,No,C,-2.8570164352364076,C,E,-112.16750638248347,16.397429983249918,D,0
65+,48,Both,C,-65.65132170637162,A,E,50.4249491644164,33.771245263209885,A,1
51-65,36,Physical,C,-33.47857449905119,B,B,-117.90009026335201,65.45603064350102,A,0
51-65,49,None,E,19.065539056256817,C,C,-290.09910826248506,30.08774540281832,D,1
36-50,56,Physical,A,13.504064123701712,D,A,1.4654763486039386,73.46945965664219,B,0
51-65,64,Mental,E,-97.29270511991169,D,B,64.29789524601789,-48.29355008784009,C,0
65+,74,No,D,95.52137810414763,B,B,-72.08832252134292,-2.999123389620112,D,1
65+,22,No,D,185.8184711248626,D,B,76.91539006809904,-152.7345264271547,D,1
18-25,74,Both,B,40.67079040681414,C,C,108.30467479394873,-30.411020022509273,B,1
26-35,66,No,A,6.054213691317242,B,D,155.28897534398072,-110.31466356320622,D,0
65+,71,Yes,D,119.475249586743,A,A,16.166482252068565,52.64260666970051,C,1
65+,20,None,D,126.87919452903552,E,E,82.60521379736885,-204.02177452052595,E,0
26-35,43,Mental,D,-118.23025385185623,A,B,-76.58718080351476,-58.20029450702917,B,1
26-35,47,None,B,151.4288555146875,C,A,17.36259322585727,-89.05306525073587,D,0
51-65,20,Yes,C,-259.4843548256778,B,C,-37.94238323065214,-82.7324681688458,E,1
18-25,66,Physical,B,-112.1670505267381,E,D,144.43350212165075,-32.497337663764455,C,0
26-35,44,Physical,D,-65.22920821922436,E,E,59.58701720041502,-60.03613963661885,D,0
18-25,18,None,C,98.33165604616246,E,A,-150.26928564756432,115.16068104047572,D,1
36-50,37,Physical,C,-89.09260433496384,D,B,37.55276474380571,-46.52204160746972,E,1
26-35,57,Physical,B,-13.274784118813468,C,C,-57.67519071537557,-71.00624406509046,E,0
18-25,18,None,B,-139.985048217176,A,D,84.77510896878766,105.07648956970014,C,1
18-25,49,None,E,3.4562501628307345,D,B,-140.66263996974112,-136.704942751955,B,0
36-50,42,Yes,B,23.547669275159663,B,E,22.964256571756255,-82.04609610812196,A,0
36-50,69,Yes,E,-94.78965963947078,D,A,87.9036561182695,-48.88133141618279,E,1
18-25,78,Physical,B,-10.394857878667015,D,C,-12.803354892173575,16.992370655472726,B,0
18-25,33,Physical,B,232.81681098730508,D,C,-39.22841784955693,53.41377685163544,D,1
51-65,25,Yes,B,-12.728810614229586,D,C,-102.06848967853432,-88.51697070132816,B,0
26-35,25,Both,A,-84.17499103775752,B,D,5.916023708966811,88.1735573257926,D,1
51-65,25,Mental,A,82.57021822345759,E,C,-216.38243706125465,-147.2894731431027,B,0
36-50,37,Physical,D,-4.905512203972459,C,D,81.40697741556801,-147.94143500281018,D,1
65+,65,Mental,B,98.61502338427535,A,A,-3.1797453152818687,26.16792956097026,A,1
36-50,38,Yes,D,-256.22630616249523,C,D,-173.81849400419037,-7.025562847747821,B,0
65+,50,Both,B,-47.48114228231176,D,B,-36.86648838851848,-105.12730807721485,C,0
51-65,45,Yes,B,-0.23813409382196105,E,B,-27.072449345969474,-170.70525510253577,A,0
51-65,25,Both,B,146.15148416977283,B,C,-86.14350948515916,7.866687413298588,C,1
51-65,41,None,D,118.4959915697642,C,B,-31.5165068476325,28.211498558559978,A,1
51-65,73,Mental,E,-99.5539018616964,A,A,88.6306837168447,185.5234145315629,E,0
18-25,48,Both,E,-108.01947124617064,C,B,-50.93431667838946,-71.53191532144398,D,1
26-35,28,None,E,-146.17679007826987,D,A,-106.13865163615073,143.85466535554175,C,1
18-25,31,None,B,70.05375183453879,D,A,-3.372714062111817,247.4928288106588,D,0
26-35,59,Both,E,20.670925647322797,A,C,19.011162235592238,56.89455532575253,C,0
65+,55,None,A,16.43986487545248,E,D,-113.45058145321123,77.34610659667284,A,1
51-65,79,Physical,A,-111.07334864866674,D,C,-180.5316261826806,-128.38705791964767,A,1
65+,23,Physical,D,-170.09120463902804,D,D,-35.34351993411447,165.5877126685454,E,0
36-50,50,Both,C,-40.40239437514603,A,D,-47.87533754474096,41.1333183071252,B,1
36-50,71,No,A,-66.92408271342357,B,E,128.23412921668177,-37.80592146055453,B,0
51-65,73,Mental,D,-70.14263890527572,D,A,-26.521736411217706,-211.1108882495307,D,1
36-50,38,Mental,B,31.767370929646134,B,B,-84.87740461858473,256.12873917040537,E,1
51-65,19,No,A,-85.50131529600904,D,C,-73.16995652396552,-52.10585239804336,B,0
65+,42,Both,A,-92.50213488240706,D,D,-163.16123780730146,14.582964039421142,C,1
18-25,56,None,D,111.14120490197921,C,C,51.46322042187179,29.591339200668514,E,0
65+,23,None,C,-55.96627324174528,D,E,10.222609924787553,14.896553619737638,B,1
18-25,56,No,E,0.48015960095189814,D,E,-14.72812433188204,77.39085646908299,E,0
65+,66,No,D,60.92149716462097,D,B,-98.40637274739886,-78.92562297904018,B,1
36-50,23,No,A,112.94737182053534,B,A,-161.39027944342078,3.3541748319123537,A,0
65+,53,Yes,B,112.2208045805285,A,A,26.665499280732558,-56.2521163416802,B,1
51-65,38,Yes,C,4.009233790105336,D,B,-96.70005088040423,120.41911276683204,B,0
36-50,69,Physical,B,-45.59921016501243,D,E,-153.82043728424603,-71.91327322924592,D,1
36-50,52,None,A,-72.12504166049877,A,D,41.22730055805031,50.99037637230557,D,1
26-35,25,None,B,-88.1613247696465,D,C,-73.41917492184874,104.75987150676174,B,1
65+,20,Physical,B,204.52494385059885,E,A,-27.57259772813735,-120.89468238578797,B,0
18-25,46,No,A,-39.47310266196346,A,E,59.03460999109886,-10.742768323683693,A,0
26-35,58,Physical,A,264.5780553988019,A,C,-31.70004859365284,15.037120442394322,C,1
36-50,74,No,C,95.56100579984559,D,D,-37.642789861120676,-17.229565370294665,A,0
26-35,68,Both,A,-44.22013046299836,C,E,180.05864478195434,61.01450537870673,C,0
65+,37,No,E,-39.85200595114841,C,D,65.25013986990228,-55.67883216071344,C,1
