gender,nation,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Other,UK,Other,C,-170.54120242543007,-67.96580868534635,E,B,0
F,India,Heterosexual,A,-21.167969224194614,103.04496447881863,E,B,0
Other,India,Other,A,22.666479394454257,22.56865017243258,D,E,1
M,Other,Bisexual,D,-78.69080612798129,79.4283074828383,A,B,1
Other,US,Bisexual,D,41.534077114036734,-23.751454631531292,A,C,1
F,Brazil,Bisexual,C,91.36401201083297,96.10933131331628,C,B,1
Other,Other,Homosexual,E,-41.50338698254584,-33.22625791398801,E,E,0
Non-binary,UK,Heterosexual,E,-251.85130426794169,-235.66124691270764,B,C,0
Female,India,Homosexual,D,213.63963370386085,-44.88523390735553,E,B,0
Other,US,Bisexual,A,-82.69455196331158,-8.105527876639266,A,C,1
Female,Brazil,Homosexual,E,-86.72247597514662,-156.81426538416858,D,D,0
M,Other,Other,E,-237.01899861335826,-8.758148054939124,D,C,0
M,UK,Other,B,5.855015481994165,-31.898923313090698,D,D,0
Male,Other,Homosexual,B,-114.7166127543581,-23.920867765304273,A,A,0
M,Other,Heterosexual,B,-33.64235256597873,-2.6842476809896345,B,B,1
Other,India,Bisexual,A,-53.87591567776025,-65.9906547726498,D,A,1
Non-binary,China,Homosexual,A,-87.46722287745744,-212.07432519524053,A,B,1
M,Brazil,Heterosexual,B,210.88152813970845,96.88046067147751,D,D,0
F,UK,Heterosexual,A,-86.45192231988268,-72.60787282415711,B,B,0
Non-binary,China,Heterosexual,D,134.07697680756482,31.476334999419464,A,D,1
Male,US,Bisexual,D,47.940260870526586,184.79484523022705,B,B,0
Male,UK,Heterosexual,B,131.91560362305503,38.79937921551483,D,A,1
Female,China,Other,B,-3.625880584339889,184.77931517932578,A,C,0
F,Mexico,Bisexual,E,14.631417217461415,-114.95430153885127,B,A,1
Other,China,Other,A,-38.652790475360725,35.87482333177777,B,D,1
Non-binary,China,Heterosexual,C,-113.60022326537265,251.58354961669193,C,C,1
M,UK,Bisexual,A,6.810561703252782,-265.14911422605053,E,E,0
Male,UK,Bisexual,E,-36.07774270346569,1.3935486709110982,D,D,1
Other,Brazil,Other,C,71.25719453472735,142.82332499060254,C,D,0
Non-binary,US,Homosexual,B,34.79352574694531,-85.03847930746718,C,D,1
M,Brazil,Heterosexual,A,-154.8542346819883,-41.01896974657835,D,B,1
Female,India,Homosexual,C,-241.68910237197304,11.606692196009691,C,B,0
Male,India,Other,B,-81.66104193737341,119.86567047674606,A,E,1
Non-binary,Other,Heterosexual,B,25.833085284548158,7.308543845294762,B,D,1
F,Brazil,Homosexual,B,-36.7587375215347,-73.03987291473817,D,D,0
F,Mexico,Heterosexual,D,-46.93835359886637,-128.09920974052784,A,C,0
Female,UK,Heterosexual,C,-129.52628719356449,33.63742493521432,A,D,0
F,UK,Heterosexual,E,98.51759172220605,-21.534084451006965,E,D,1
F,Mexico,Other,C,-221.5950940158357,-106.14308236560895,E,D,1
Other,Germany,Other,C,-80.07398297041235,67.06145019597133,C,E,0
Other,India,Heterosexual,A,97.97447061691183,147.52473904850703,D,E,1
Other,Mexico,Other,D,-86.7174851873918,-30.420877114935053,D,B,0
M,Germany,Homosexual,E,-20.35036290258883,31.251656490418096,C,C,0
Non-binary,China,Heterosexual,E,37.11251928234729,58.67026001242716,D,D,1
F,Mexico,Heterosexual,B,47.08641763500347,-58.34137331943145,E,B,0
M,India,Other,B,36.27144573557215,-48.735166285631045,B,E,1
Other,US,Homosexual,D,174.81631664333167,70.99123507149535,D,A,1
Non-binary,Brazil,Other,D,83.82778309157271,-3.68588004892662,C,E,0
F,Mexico,Bisexual,B,-11.340827448580162,-42.91351607208689,B,E,1
F,Brazil,Bisexual,E,49.126952539818866,38.794453672584346,A,A,1
F,Brazil,Other,B,-0.6927953511415977,99.41710306337353,D,C,0
Female,China,Heterosexual,A,28.125888391408594,95.60090038658157,E,D,0
Male,US,Bisexual,B,166.49049339328582,128.90638163514595,B,D,1
M,China,Bisexual,E,-86.78158159545723,76.25559912907629,B,B,0
Non-binary,India,Other,A,-272.705899773685,-85.2923702660448,C,E,1
Other,Mexico,Heterosexual,D,-1.1946343154840522,-115.29800286443397,E,B,0
Other,UK,Heterosexual,C,109.83819637084717,0.06746242575673546,A,D,1
M,India,Bisexual,A,-15.29048102334255,-116.71704947604009,E,D,1
F,China,Other,E,-15.033118236712836,-166.3875945473765,E,C,0
Female,Germany,Bisexual,E,-71.74440848239755,-3.9957666654057684,E,B,1
F,UK,Homosexual,A,116.35603495983567,2.28274107043563,D,C,0
Other,US,Other,C,88.31033986806854,37.74941440294157,B,A,0
Male,China,Homosexual,B,106.08311684003424,-64.8450513824495,E,B,1
M,China,Other,D,113.39464459778182,169.6539886669227,E,C,0
M,Brazil,Heterosexual,E,25.27280708593033,-49.704752738980886,A,E,1
Female,Brazil,Heterosexual,B,-63.10890670545691,-0.09482261242392147,D,B,1
F,Other,Other,A,-15.789279086999791,55.9632327673681,C,B,1
M,US,Other,B,274.5864671172558,-9.726190275153208,D,C,1
M,Other,Other,C,154.41181877706634,25.114573112524376,A,A,1
F,Other,Other,E,201.59887252432515,-3.558034406169079,B,D,1
Female,US,Heterosexual,A,48.185730074370014,58.03998634543671,C,E,0
M,China,Homosexual,A,-25.496379233941358,-60.11641803487462,C,A,0
Female,UK,Heterosexual,C,-112.59250476319589,21.476001245447854,A,D,1
F,India,Bisexual,E,-71.6663842687575,-70.73552396547285,A,C,0
Non-binary,Germany,Heterosexual,B,43.697436535735626,-193.70099955706132,D,A,1
Female,Mexico,Bisexual,A,-206.40219468751786,2.569173744322262,E,D,0
Other,US,Homosexual,E,4.4030175191550915,-34.93010836538327,B,E,1
Non-binary,UK,Homosexual,B,13.87690583689148,117.49987075930078,E,B,0
Male,Mexico,Heterosexual,E,-49.70708036525661,31.52890172594945,E,B,1
Other,India,Heterosexual,A,-44.33012015909768,22.728454674638318,B,B,1
Other,UK,Other,A,147.20718655934567,-34.00389219808637,C,B,0
M,India,Bisexual,E,82.83127883731981,-69.1290810573333,E,D,0
F,China,Bisexual,C,-148.50960262352032,-48.13925900056088,E,C,0
M,Other,Heterosexual,E,42.11809545107935,-48.37756835281834,D,D,0
Non-binary,India,Homosexual,A,-102.42723507432494,154.77439228002766,A,B,1
Non-binary,Other,Homosexual,D,91.94714872700173,100.10762145867278,E,B,1
Female,Brazil,Heterosexual,E,-103.68103857723744,76.98411625131338,B,D,1
Female,China,Heterosexual,E,44.72606955550399,-20.98271698172444,D,D,0
F,Mexico,Homosexual,E,-89.18003258156679,128.6959980919613,E,A,0
M,Mexico,Heterosexual,B,-96.94785393937886,-10.995841407915078,E,E,1
Other,India,Homosexual,B,33.87745674080867,62.5602296337424,A,E,1
F,Other,Homosexual,D,-53.029348192504536,50.591332662575574,D,C,1
M,US,Other,E,45.69869126669963,194.86418875059456,A,D,1
Male,Germany,Heterosexual,E,-4.0539547914701375,101.18195646860619,C,E,1
M,China,Bisexual,E,2.5891439938877414,-91.44360489319992,A,B,0
M,Brazil,Homosexual,A,-74.74564164172153,140.97448555497036,C,B,1
Other,UK,Other,B,-245.71127136312066,117.4230004970306,B,C,1
Other,Other,Other,C,-158.32574848027093,-60.96998852207632,C,B,0
Female,Germany,Bisexual,A,24.2472564503765,60.588042743335016,A,C,0
Male,China,Bisexual,C,121.69950992735407,258.54428664184354,C,A,0
M,Brazil,Other,B,-228.1644462514978,151.64874187859866,E,B,1
F,India,Bisexual,C,53.789594147587216,147.4383833474556,A,C,0
Female,UK,Other,B,26.99811866697149,101.4312282118246,C,A,1
F,Other,Other,E,-203.43037141442076,110.23468616493672,C,E,0
Male,Brazil,Homosexual,A,-55.898615965880424,-33.08109239336422,D,D,0
F,Other,Homosexual,D,34.04473568719947,59.02460314910108,C,C,0
Non-binary,Other,Heterosexual,B,34.257279725183274,126.54279113295345,C,E,1
Other,India,Heterosexual,C,-31.989762284533846,44.655195378986654,D,B,1
Non-binary,India,Bisexual,E,-70.62734256972524,36.599709944884374,D,E,0
Female,UK,Other,A,205.21773640054963,23.351906725819894,C,A,0
Non-binary,India,Bisexual,B,-68.38829358397317,-17.55654938418266,A,C,1
Female,China,Bisexual,B,-72.75371001002496,221.1148001791841,B,E,0
Other,Mexico,Heterosexual,C,62.650918127997265,-77.48120945140535,C,C,1
Non-binary,China,Homosexual,B,3.019212829397554,-81.95546036784863,C,B,1
Female,Germany,Bisexual,C,14.626944838002862,-93.60405564752196,E,C,1
Non-binary,Germany,Homosexual,D,-69.79494145259783,-25.092875578229044,A,C,1
Other,UK,Other,C,-17.37687776861799,12.50153814197007,E,E,1
Other,UK,Homosexual,A,127.24473059327974,91.4456668310014,A,E,1
Female,UK,Heterosexual,E,-4.197923513209431,98.9864817594069,A,D,0
F,China,Homosexual,B,-83.68343248560267,-153.4812049673415,D,D,1
Non-binary,UK,Other,D,-9.810621644115393,-48.85306327291984,C,E,0
F,Other,Heterosexual,B,37.240951947989636,-99.56953732301069,C,A,1
Female,UK,Homosexual,A,-144.21643036521158,75.54781438677821,B,A,1
F,India,Heterosexual,D,12.38401495973221,-24.689471918859894,D,C,1
M,China,Homosexual,D,150.74640411222188,-23.0220965351717,B,B,1
M,UK,Homosexual,E,-92.6488350315914,-23.454382347555537,C,C,1
Male,Mexico,Homosexual,B,172.3042820659242,12.55668489686097,E,A,1
Non-binary,Brazil,Bisexual,C,-86.01230674847662,-123.48853469176775,E,C,0
F,India,Heterosexual,A,-2.122542502192389,-221.44662284883898,C,A,1
F,China,Bisexual,C,7.375177782063097,116.80418806909405,A,A,0
Male,Germany,Other,A,-76.22185680084523,-12.106077855447088,B,C,1
Female,Mexico,Heterosexual,D,95.09021938940523,134.49024335604182,A,B,0
F,Other,Bisexual,C,20.51926901359047,-48.00330734767997,D,D,1
Female,US,Heterosexual,C,150.71942369043367,-54.75324165689971,E,B,1
F,Germany,Other,E,58.1446745612427,30.38746892673335,B,C,0
Male,US,Homosexual,A,22.943059663842867,-20.716898062984157,D,C,0
Male,Mexico,Bisexual,C,144.34931004705592,91.08150129323161,E,C,1
M,Germany,Other,D,152.58028511043008,-52.52591926356144,B,B,1
Other,Other,Other,B,13.682198344730665,-119.87904660578816,E,B,1
F,China,Homosexual,B,64.54052196119831,74.81285924475333,A,E,1
Non-binary,Other,Bisexual,C,-40.657607202907215,-36.93705477529379,C,B,0
Non-binary,China,Heterosexual,D,-132.23230299770557,146.2715355506952,A,D,0
M,Mexico,Heterosexual,A,-46.72506787442075,-24.597907251150623,C,C,1
F,Brazil,Other,B,-109.9152193876619,132.68041456894534,B,E,1
Non-binary,Other,Heterosexual,B,-10.206704030348023,-8.015742425472908,D,E,1
Female,China,Heterosexual,D,-16.04971854818283,-75.6012813885928,A,C,0
Other,Mexico,Bisexual,C,-121.97047788230238,-36.69537983881017,B,C,1
Other,China,Homosexual,B,37.59036407761621,-16.3412532439093,A,A,1
Male,Germany,Bisexual,E,-120.4010069854899,50.800893335009675,D,D,1
F,UK,Homosexual,C,368.65760672749144,44.48913870009976,D,A,0
Non-binary,UK,Other,A,-110.41624195935643,75.72926531632514,B,E,1
Other,UK,Heterosexual,C,87.26724516408343,-156.12562299376546,C,B,0
Female,Germany,Bisexual,E,-172.60155993177264,15.853098219879309,D,A,0
Other,US,Homosexual,A,-104.53692322971537,-304.14605869571767,B,C,1
Other,Brazil,Homosexual,D,-16.241046359795924,4.88339282870003,A,B,1
Non-binary,India,Homosexual,A,-123.58535905912488,-323.18610789458916,D,A,0
Non-binary,UK,Homosexual,B,23.373692970157578,173.60290630871705,D,C,0
Female,UK,Heterosexual,C,52.992516925368996,67.59603481609922,A,E,0
F,India,Heterosexual,D,-9.462437021828066,-63.18297890121888,D,A,1
F,US,Bisexual,E,-15.25276283726116,71.44464609345188,C,A,1
Other,Germany,Bisexual,A,69.79396526496207,54.658336483731915,B,E,0
F,US,Homosexual,E,124.69368446287545,-99.07946750528154,E,C,0
M,Mexico,Homosexual,D,-12.630427878518566,81.55168465501272,D,C,0
F,UK,Bisexual,C,-43.39504128672706,-18.399698578779923,B,A,0
F,Brazil,Other,B,-172.34928799059108,114.36303118402319,E,A,0
Other,India,Bisexual,B,178.32441212488942,171.2507023551734,A,B,1
M,US,Homosexual,A,-13.169607548431204,51.381671742885025,A,D,1
M,India,Heterosexual,E,174.5161675015392,-43.976903808377635,C,D,1
Female,UK,Homosexual,A,-32.23114342081793,-49.656986352177185,C,B,1
Female,China,Bisexual,C,-2.6066639930941227,48.90987554022132,B,B,0
Male,Germany,Other,A,69.71359936765785,-36.85294057080265,A,D,1
Female,China,Bisexual,A,100.29426156957516,-40.53898614978537,C,C,0
F,Other,Heterosexual,E,148.83399590123622,-23.67381954409008,D,E,0
Other,UK,Homosexual,A,-102.43423717171916,-156.07235045522077,B,B,1
Male,Mexico,Homosexual,E,-66.10626352021642,56.77227530518015,D,C,1
Male,UK,Other,E,95.62123889286262,-74.26587337149095,D,C,1
Other,US,Other,E,-165.81411030236063,91.21921909041907,C,C,1
Female,Germany,Bisexual,C,-118.37359645222949,-16.578817467343434,D,C,1
Other,Brazil,Heterosexual,C,-113.95137613614703,58.640832271247454,C,B,0
Other,China,Bisexual,B,146.2120289677189,63.99842630676195,E,D,0
Other,China,Homosexual,B,62.41606732062912,228.10706567854658,C,D,0
M,India,Heterosexual,A,24.990576510547456,125.65825667883439,B,B,1
Female,Other,Bisexual,A,94.0851899136944,72.5476732200661,E,A,0
Other,Mexico,Bisexual,A,-194.22749430154954,-34.950859780404315,C,D,1
Non-binary,India,Homosexual,A,34.80546853256421,-82.40246911840106,E,A,0
M,Germany,Homosexual,C,103.93366888035685,31.048593416215315,E,C,1
M,India,Heterosexual,C,-3.8812152361077428,116.10583405068648,C,E,0
Male,Mexico,Heterosexual,E,-37.38410861474157,78.81032540157283,E,B,1
F,India,Bisexual,E,210.09916677606716,-72.63987703202251,B,A,0
Male,Other,Homosexual,C,-10.650076153722017,-256.44027018910333,C,C,1
Male,India,Other,D,32.36112576002038,-26.073184239072013,B,A,0
Non-binary,India,Heterosexual,D,76.14576997081241,-3.1129946120567364,E,A,1
Female,China,Homosexual,C,29.809799094392503,193.66326997246935,E,C,0
M,Germany,Bisexual,A,-108.40017341994732,69.12971628082705,B,C,1
M,Mexico,Homosexual,D,154.58446780107695,-5.968904885643859,C,B,0
Other,Germany,Homosexual,B,2.885982735111989,214.93298614843349,B,B,1
Non-binary,Brazil,Other,E,-165.57821986192744,-41.06317305214378,E,C,1
Male,Brazil,Other,B,-75.94234308878318,117.44056849610662,D,D,0
F,Germany,Other,A,-79.57640954780175,-33.44466846911602,B,E,0
Female,India,Homosexual,B,29.11990720887683,203.05527898629506,B,D,1
F,US,Heterosexual,A,165.17271085321025,-142.01359268759356,B,B,0
Male,Brazil,Homosexual,A,-11.117848225564014,-76.0222292762043,E,E,1
Other,Other,Homosexual,D,6.4426294685803365,23.804411692189678,B,C,1
Male,China,Heterosexual,E,-7.90757406379551,108.6859205006166,A,A,0
M,Mexico,Other,A,148.78818623681576,-14.108457584214348,D,D,1
Non-binary,India,Heterosexual,E,-155.34037851969057,-4.43096445671924,C,C,1
F,Brazil,Bisexual,D,-66.92118819870669,-143.84993039358474,D,E,0
Female,Brazil,Heterosexual,A,-268.18258165013395,-95.74010960541356,E,C,1
Non-binary,India,Homosexual,E,99.35712846597056,-243.87909098382784,C,C,0
F,India,Heterosexual,A,-65.89656262568302,120.56558033361264,C,E,0
Male,US,Heterosexual,E,28.256039879591988,-95.20102364378697,A,C,0
F,India,Heterosexual,A,32.273449740203446,74.61471198624355,C,C,0
Non-binary,Brazil,Other,D,17.998428498557608,-111.43675384623069,C,A,1
Male,Mexico,Other,D,91.64588730355685,-132.42635512385533,A,E,0
Male,India,Homosexual,B,-112.36819926265795,-4.3764340880059995,A,B,0
M,India,Other,E,-35.54188589832069,-226.3388608915223,D,D,1
Non-binary,Mexico,Other,D,119.62929155810038,86.5544154003732,D,E,0
M,China,Bisexual,E,-56.47203521446661,6.5045032234362585,D,B,1
Non-binary,Germany,Bisexual,D,188.84789349611407,-34.067298724391826,E,D,0
F,US,Bisexual,E,-40.52243140951893,2.3690854369119965,E,B,0
Female,Germany,Heterosexual,B,110.8909565118549,52.02458712472857,E,B,0
M,Mexico,Other,A,45.612802329728105,-47.02003582645435,D,B,0
M,Germany,Heterosexual,C,-118.94471517959404,69.57193044097383,A,C,1
F,Mexico,Bisexual,B,50.5054545536326,-59.54947000476247,C,A,0
Non-binary,China,Heterosexual,A,-88.66727694372057,-17.666992505532527,E,C,1
Female,India,Heterosexual,E,-55.084896747011555,-139.35746802899394,C,E,1
Male,UK,Bisexual,D,243.57235596892815,-178.39623841367177,D,E,0
Male,UK,Heterosexual,D,-61.185362115816744,-88.48026876942342,D,A,1
Male,India,Bisexual,C,-151.71524280180785,-51.413691124969716,C,C,0
F,Germany,Homosexual,B,-111.52309593575951,34.76324176862337,D,D,1
Female,Mexico,Heterosexual,C,-16.274481268311412,-84.10289569988298,C,A,1
M,Other,Homosexual,E,-148.09651767170362,-14.539771973576308,E,E,0
F,UK,Homosexual,A,-10.759329739980355,12.29424541447193,D,C,0
Other,India,Heterosexual,E,121.17635792275291,-95.08402663131935,A,D,0
Female,UK,Heterosexual,D,60.40915942527562,-25.523799319925246,A,D,0
Female,Other,Bisexual,B,-14.170851217835073,35.49399083814469,A,B,1
Other,Mexico,Homosexual,E,107.18092651276723,-97.51655134043095,D,D,0
M,US,Heterosexual,D,-37.855361774302324,-39.582225878489865,D,D,0
Female,China,Homosexual,C,115.79138337806314,-91.56125321483024,E,C,1
M,US,Homosexual,E,-203.7584327995592,-43.01080568441445,C,D,0
Non-binary,US,Other,C,-40.262270697352896,81.22529895009373,B,C,1
F,Mexico,Homosexual,B,100.0843795417595,52.280673132336574,A,C,1
Non-binary,Brazil,Heterosexual,D,121.81818733127972,131.79392547886619,E,C,1
Other,UK,Heterosexual,B,-54.13456402589812,57.49489108650655,A,B,0
Non-binary,India,Homosexual,A,-125.86810503705274,-40.079293085637616,A,E,1
F,China,Heterosexual,E,-12.299580667422367,118.60641837706194,E,E,0
Non-binary,Germany,Other,A,-86.01196645889077,-177.16086632076252,E,B,1
Female,China,Bisexual,B,42.8341017671007,189.59153198538937,B,E,0
Other,US,Bisexual,A,39.91318629692926,167.9532614026722,D,C,1
Non-binary,China,Homosexual,A,-128.19435228714988,-8.607676560309113,D,B,1
Female,Mexico,Homosexual,A,80.70173380349581,135.4478633315229,A,E,1
Non-binary,Mexico,Bisexual,A,96.94092277772981,2.1131201867327896,A,B,0
Female,India,Heterosexual,A,94.68254616541287,-90.79274499370133,B,A,1
M,Germany,Bisexual,B,268.74063596944563,-28.27397682101766,D,D,0
Male,Germany,Homosexual,E,-57.3302024385788,-74.08626540865002,D,D,0
Male,UK,Bisexual,C,-29.10894386467945,84.69564884985968,B,C,1
Non-binary,Germany,Homosexual,C,-55.598021059513556,11.02649080038542,B,D,0
M,India,Homosexual,E,-3.022704511091761,87.50973571797735,B,E,0
M,India,Heterosexual,C,203.20189866667576,56.33533260873429,D,D,0
Male,UK,Bisexual,A,-93.21433710730535,41.21945745493109,B,E,0
F,Brazil,Bisexual,D,109.47760484851217,134.94754615139902,B,C,0
F,UK,Other,E,-66.04302139187386,-13.007557764184599,C,A,1
Male,Mexico,Homosexual,C,-74.37993873059654,-53.51731289643319,E,A,1
Non-binary,Mexico,Homosexual,C,-26.012026105664017,-135.6018066379289,E,E,0
Male,US,Heterosexual,E,-18.38758670731205,-56.45572419282692,B,C,1
F,China,Other,C,-105.28119315323106,134.26083639737243,E,C,1
F,China,Bisexual,A,96.55183448907908,186.69028942248752,B,D,0
Female,India,Bisexual,E,-124.42382218973896,-10.674915915480867,E,B,1
Non-binary,Germany,Homosexual,D,-74.6263064418022,-7.316089965457118,B,A,1
Non-binary,China,Other,B,-10.061135756991877,94.49522119749312,B,C,0
Non-binary,India,Heterosexual,E,70.01550813096942,106.94113650484573,A,D,1
F,US,Heterosexual,C,143.09218086334644,-66.76713588458318,C,B,1
F,Mexico,Heterosexual,B,75.43674858702046,79.55839837180643,E,C,1
M,Brazil,Other,A,-59.00308071568201,204.094716853661,D,E,1
M,Other,Homosexual,A,9.391382885723743,-26.43472453717312,A,B,1
M,Other,Homosexual,E,-12.21137071975001,202.92045389206191,D,D,1
M,Brazil,Bisexual,D,95.20718544334615,-42.06083883362115,E,B,1
M,UK,Bisexual,A,156.83986662102262,21.97602012252606,E,E,0
F,India,Bisexual,A,-84.96073305963621,49.74109035645131,A,C,1
Female,US,Heterosexual,B,-0.4904142504940979,83.7337314001106,C,C,0
Male,Other,Bisexual,B,128.9009512500867,-54.4106690992049,C,C,0
Other,UK,Other,C,-190.53561317488575,-36.93285128731395,D,B,0
Other,Mexico,Bisexual,A,148.53851802885768,69.81811849106771,D,E,1
Non-binary,US,Bisexual,E,-68.37562682345876,102.1819160299086,A,B,1
Other,India,Bisexual,C,-92.63308192247733,76.97281145852905,E,A,1
F,US,Bisexual,C,-21.18012508267555,-12.235437124506495,A,E,0
Female,Germany,Homosexual,A,-69.83789370969585,101.25291597959524,B,D,1
M,China,Bisexual,E,-93.70226796692846,196.24786284625742,D,A,1
F,India,Bisexual,B,179.36056479312964,91.40894422266186,D,E,1
Female,UK,Bisexual,E,26.180079341357775,47.291560339675215,B,D,1
Male,Other,Homosexual,E,-85.93567295555589,-36.077909188933106,A,C,1
M,Mexico,Bisexual,A,112.63481516582739,-263.9317852751618,B,B,1
Non-binary,US,Other,B,-70.06396537824993,-214.24376775961736,E,E,0
F,Germany,Other,E,68.89494292064292,-145.2724316706796,A,A,1
Non-binary,Other,Homosexual,E,-37.69810069713589,-238.3538266401461,B,A,0
