veteran,country,RACE,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Non-Veteran,India,Asian,Heterosexual,A,-107.9523292626228,E,-154.67275910433312,D,-16.056960923243484,-127.6944921342677,94.43963644393695,85.7277404823986,A,D,51.31692253226442,C,E,E,E,73.40220496620529,1
Non-Veteran,India,Black,Other,E,-71.42725454023645,C,90.93228190092763,A,-102.03977783110399,-42.522493338366004,104.68222632570969,-13.87630750231155,B,A,42.943695263019286,D,B,D,A,-7.28555900595864,1
No,India,African American,Bisexual,B,-27.889480656071147,A,98.30501613758383,A,6.871589472341416,10.352598161072269,100.828930525827,51.09095604913079,A,D,-78.98622813199151,D,C,C,E,-115.66275118844722,1
No,India,African American,Bisexual,A,94.59641984046085,B,-62.25651745543131,C,-154.16383362803492,67.56473534352021,75.78195402103172,116.51487079218954,D,D,-123.71443639104535,B,B,E,B,40.967876070214984,0
Non-Veteran,India,White,Heterosexual,C,-110.6045794029674,E,44.16460175673741,B,-83.79109981807824,-115.49531648828169,-57.83494292764275,178.54283867864547,D,D,48.43156010136095,C,C,E,D,-38.66959098493415,1
Yes,UK,Black,Other,A,-18.24958853249653,D,139.48924465553398,A,-25.806779264859802,-48.058869764629314,180.89713120330993,11.512367069629976,E,B,62.11487633927841,A,B,B,E,-213.62197488359266,1
Non-Veteran,India,White,Heterosexual,C,165.3568513575265,C,130.3939225916847,E,-183.4478103897942,128.86472226714355,44.75438156093626,-31.480614092327553,E,B,27.93320448350106,D,E,D,A,-69.63122597660475,1
Non-Veteran,Brazil,Hispanic,Homosexual,A,13.548617004040164,A,55.143891656445966,A,-204.6642360840208,75.90775211941946,-29.183202895876537,52.113504363155435,D,E,188.91409501456127,E,A,D,B,-159.48198668090768,1
Non-Veteran,Brazil,Asian,Homosexual,D,47.41687768991878,D,-16.401010702595652,C,-86.12134587091359,-121.77414944168927,-86.52264854711773,-35.11445082558705,B,E,6.710660090967943,E,C,C,D,-11.018456803563643,1
Non-Veteran,US,Other,Bisexual,B,45.00341093075269,B,-155.7078530555354,E,-55.98939776042443,136.94297167062334,168.58199856608266,-121.22218861456746,D,A,122.89702804017419,A,C,B,C,-36.291109654981426,0
Veteran,UK,White,Bisexual,A,-119.50342220403903,C,96.35149683579563,E,-38.21742140328308,-33.269449694925456,61.17838266844464,207.68986725438893,A,B,-7.36011323789347,C,B,D,D,-57.82299643129185,1
Yes,India,Other,Other,E,-105.9673162528507,B,-100.12974507704784,A,50.40937549470438,191.7555541287217,32.31303380200626,-39.885496984037076,A,A,46.118763830331375,E,D,B,B,25.185359099840742,0
No,Other,Black,Homosexual,B,-51.15602155793852,E,-153.4842535174539,D,-180.57303101433368,3.7861287468514386,-75.02945212447334,37.21886964160225,A,E,-33.4102513029413,A,B,D,D,193.61242196814504,0
No,US,Black,Homosexual,B,-91.20532883746444,C,34.582397438300575,B,-61.716777954120595,106.94921519245622,46.60226879543704,46.29106641219067,C,C,-135.4044623312693,C,B,E,A,125.24487447726287,1
Yes,Germany,Hispanic,Bisexual,D,-164.19660150366934,B,-64.001298597279,D,-115.53182785743235,64.3815028861806,-140.8340627529612,139.15379677391869,E,A,104.39819592677901,D,E,D,D,-45.653582852203606,0
Non-Veteran,Mexico,Other,Bisexual,E,-112.0422364254458,C,-60.4591947990015,D,181.98721267726168,-136.11957223206474,12.931143206164267,-74.0494949412357,D,E,-39.62465206299316,C,E,B,C,-14.999613562816805,1
Veteran,US,African American,Other,D,10.286527941755859,D,79.67546617380036,C,-122.82745335443028,-31.82426489301826,-246.8355700798907,70.98177102202634,E,B,88.85840680433645,D,E,B,D,-271.1198272357445,1
No,UK,Other,Heterosexual,A,-16.472325607489974,A,70.46259729849893,D,-25.514581784061747,61.04414111083489,-78.68578182839016,243.74430125908555,E,D,3.919751910584357,D,E,C,C,124.2418223179514,0
No,India,Black,Other,C,-88.05959098769648,A,-13.433491836349646,B,191.211047139521,50.06213067569269,44.28220579606364,145.23785568562047,E,D,-1.6309162005435491,B,B,C,C,-55.81063080150754,1
Yes,China,African American,Bisexual,B,48.387271407324235,D,-78.57720743749626,C,-63.50047838192666,-165.03532641802315,43.199928596104506,45.89416374984471,D,E,-71.53782990644324,B,B,D,C,105.78713781439913,0
No,Other,Hispanic,Homosexual,B,16.045161425892086,B,17.762896983378155,A,-135.27021093975168,-10.508021993305453,110.27479782252767,165.52079423497855,D,C,151.7838995683562,D,A,E,A,28.935303919972945,1
Yes,UK,Hispanic,Heterosexual,A,29.690419161212034,E,-50.553347153669094,B,-39.42570731123147,72.29838968915479,144.1486993997573,-46.48977976579041,E,C,-193.31497926932752,A,C,D,B,200.63526884469476,1
No,Other,Black,Other,A,-190.9875727665196,D,-46.708915991149766,C,103.63116455128956,-35.612584152557794,-58.05024943591942,124.60541754021466,E,B,-27.842437791442347,A,A,B,B,68.31545798211677,1
Yes,China,African American,Heterosexual,D,4.171892451754718,A,15.270028112972774,B,19.495901534155582,-109.38541203323071,-242.90486307718692,199.70202263736877,B,B,-149.0382655051303,A,C,C,A,134.18612866104834,0
Non-Veteran,Brazil,Asian,Heterosexual,C,12.2999750218019,E,-14.920800099017958,D,71.32303435964737,-75.89039559337995,29.860770879293053,45.88378614863581,D,A,35.45543269482068,A,D,A,C,106.23382857626132,0
Yes,India,Black,Homosexual,E,-109.15275814417389,D,-97.74048206949195,C,19.695758368617287,50.253018123843454,-26.010134065710595,-92.41761887915825,C,A,159.29845405452596,E,A,D,A,-6.516241960636794,0
Non-Veteran,China,Asian,Bisexual,B,-69.16462062900204,D,-48.792443340305965,A,-118.19692481684567,-218.54081754096333,131.55979077564757,-61.94657473754819,D,B,-18.00919057541817,A,A,D,C,-44.62619158129459,0
Yes,US,Asian,Heterosexual,A,-70.41800032516822,E,-13.732216195185435,B,-93.6909365082596,14.462588216801468,-77.48338188739417,-191.12045543833327,C,B,19.11292442908506,B,A,D,E,-162.5389622118571,1
No,UK,Other,Bisexual,A,-208.33377481911072,A,-42.273454288766224,D,-110.81967874661196,226.5924404359331,107.94780823351185,44.926827517808725,B,D,-94.05868045409044,E,E,C,A,-110.38547927758178,0
No,China,Asian,Other,E,92.00703607061465,D,36.058286075906565,A,144.49069653936613,-108.92035709616779,283.6031605743156,-142.2819783694672,A,A,-59.41692704656673,D,C,A,A,169.0881275158922,0
Non-Veteran,Germany,Hispanic,Bisexual,A,51.411685268403104,B,-14.0865731743304,A,-93.47251019666882,77.69957807807295,-18.758211295977198,-29.42216640344756,A,A,26.309571195844455,B,A,B,A,-74.70739903931329,1
Veteran,UK,Hispanic,Homosexual,B,56.14340528493301,D,-163.32429207128803,D,89.88739095984076,133.8780518995534,-70.44224554113063,95.54823589689197,E,E,-7.594229563936228,C,E,E,D,-187.95127915317238,1
Non-Veteran,Mexico,Hispanic,Homosexual,C,8.308905302545453,E,9.348226180548586,B,66.22331293463616,-15.064592381250138,19.222585389004625,-41.32510070358179,C,B,65.79132021087261,A,D,C,C,-32.19665473040244,0
No,Brazil,White,Other,B,-27.61214810786006,E,-165.57694257387027,D,-33.415979867595865,61.530102566876245,166.56642708263698,-20.811955323475463,A,E,46.91732848402,E,E,D,C,-54.22988346194507,1
Veteran,China,Hispanic,Heterosexual,D,-112.76980853471146,C,-31.74434284268857,B,-18.650236564514316,89.99053122722506,78.74921207331865,-29.069973333535533,B,C,-19.50115369069104,A,B,D,C,-80.3778387540784,0
Non-Veteran,India,Asian,Bisexual,B,11.175335143185732,E,-27.594268724451105,C,35.719639312720005,85.92875533851729,-35.93788855943741,34.028840176808686,A,D,-40.05847101226587,C,D,C,E,-42.982688978946655,0
No,US,White,Bisexual,E,7.1105439888696225,E,102.75278145887117,A,-68.16705505333168,91.86163863299082,-178.10134363317266,54.02087672853926,C,E,-86.8689113692363,C,A,A,B,101.41908035080631,1
No,Brazil,African American,Bisexual,A,-33.9511569966998,D,-29.499842916845452,D,-16.33731400046239,-13.013333943706428,-179.3770591483353,-11.298963443845155,B,C,41.58593296110888,C,C,C,D,181.91041719807706,1
Veteran,Other,Black,Heterosexual,A,237.89384819933795,D,-128.2426254136257,A,82.4681351934016,-3.7451961987067572,-127.8106010945807,108.76398411399542,C,E,-141.81200437358413,E,C,C,B,-66.42146261255687,0
No,Brazil,Hispanic,Homosexual,E,210.13656049683536,B,-94.30153036232744,C,-64.16868809964045,77.70431016700246,-97.66923598069826,-17.046164700007953,D,B,31.29801831374438,D,A,B,D,11.48916064932041,0
Yes,UK,Hispanic,Other,C,62.67097916118467,E,91.44895033643373,C,131.42102654413316,15.684502164901797,155.93983536924222,-172.57877979672992,E,C,-81.24202957463787,B,B,E,A,-100.10295710492181,0
Yes,UK,Other,Heterosexual,E,130.35881531601768,E,-103.92107703494263,A,-119.49409222365051,-33.21349676233163,-20.572142372865233,126.34880087775736,C,D,85.89348228088113,A,D,A,C,-67.53013006408288,1
Non-Veteran,US,Asian,Homosexual,E,66.99845999120434,B,131.49448315727528,E,-177.51630491861016,-94.81976057431969,105.18326442954135,-128.0545009812766,D,A,-172.43030215124315,E,D,E,E,36.518473203426396,1
Veteran,UK,Other,Homosexual,A,-16.135643408654932,D,-51.31891565042898,E,-51.87513025206989,84.62991173739654,190.3645697338674,-142.73527054533892,A,A,-129.66277405699608,D,D,A,A,-69.39217192415673,1
Yes,China,Other,Other,C,74.40135269860544,A,-102.10110139786615,A,96.35922202074863,-208.15825590205986,59.001035995632066,12.64763676460138,A,A,39.97640597981685,B,B,C,D,-20.749190402935014,1
No,Germany,Black,Bisexual,E,-8.45821626531484,B,52.213162604565,A,-1.9292862238678745,132.56859249745375,-159.63937957314792,-124.20710836903352,E,E,-144.6570960456687,C,A,A,A,62.962747612396555,1
Non-Veteran,India,Asian,Homosexual,E,4.7311401313522135,B,37.767168718289334,C,1.6491948908567575,40.473716607579256,24.469183799217408,-6.902838192775277,E,B,-109.20060798483912,E,E,D,C,-26.216468165463365,0
Non-Veteran,Other,White,Other,A,-164.56461257805904,D,-76.05083820837596,B,-60.23240657722929,-176.13664590323208,4.817827092908485,-98.26212628797138,A,E,48.66997506730659,B,E,B,E,-11.052172915709459,0
Veteran,Brazil,African American,Heterosexual,B,85.89445829869996,E,-166.96543351750051,C,123.8966193164915,183.6727108578485,-19.18388111687524,168.03257460464744,C,C,-30.08706175456236,C,D,D,A,19.12345050059879,0
Veteran,Other,African American,Other,E,-207.40673701742472,A,202.9560546728276,B,16.12033722602582,-165.97792914764443,84.15017889716495,175.3497443841453,A,A,-69.95645126859512,A,A,D,B,226.11846068040398,0
Veteran,China,White,Heterosexual,B,57.17267490880624,C,-189.34388544467748,A,-138.67344165657977,-30.733310320335107,65.00209828084068,-52.39002098545765,A,D,33.99811425861092,C,D,C,A,-23.428627213429436,1
Non-Veteran,Brazil,Black,Bisexual,C,101.0754158187646,B,0.061208450218680543,C,-63.4728667455625,-252.6501701943102,-49.89793416156232,26.130696550923705,A,D,-238.58865058992063,A,E,A,B,8.606622414542104,1
Non-Veteran,Other,African American,Homosexual,A,-55.760396151864875,B,-131.32283228086808,B,-62.482154999230666,-151.40097214228413,-105.5130793672023,-25.575744195138178,B,E,-33.04474448631191,A,C,C,D,-106.08371531531644,1
No,China,Asian,Homosexual,C,238.71630278410368,B,-146.0472496651466,A,7.234088553479041,-151.51739679743704,-75.51682465356576,-128.65477086437465,B,C,-138.85432236534467,E,E,D,C,66.92881294121248,1
Non-Veteran,China,White,Homosexual,E,176.28216567630005,C,-163.2359647005935,D,-195.91258949637316,26.990742234557253,21.246378674172618,-18.344124375599048,C,A,-57.65574967969657,E,A,E,C,143.1057729620609,1
No,Brazil,Asian,Bisexual,C,-135.6933367169493,B,73.04116644025672,A,35.521160293981154,182.93936561219476,21.795468254765797,-153.82900643786536,B,D,-79.28255732736359,E,D,B,B,6.113634015047826,0
Veteran,India,White,Bisexual,D,-57.86818800214254,C,-12.597065256995702,A,-249.24319500318677,157.33106085592937,-28.282547369302293,66.02914485477551,D,A,-91.0365290163302,E,C,D,D,81.51987982235815,1
Yes,Brazil,Black,Homosexual,C,-151.53661304605,B,-85.55610077165252,B,-144.6751948512327,-106.20108915169146,104.53321207753754,-79.8456709845756,A,D,-120.75941223027486,E,D,B,B,18.860786976240416,1
Veteran,UK,White,Heterosexual,A,-49.66131191381435,A,-0.6593170405748395,A,41.68160766128196,3.1976564721067144,206.19726406702893,-61.92085867660631,C,D,-72.91786514435874,A,A,A,C,-9.670515406251317,1
Non-Veteran,China,Asian,Bisexual,E,-11.158362984460632,B,43.55862000637885,E,-176.1906310798621,-8.817211089087209,-54.69176867058092,-33.602534036359025,D,A,-29.610463611965955,C,E,C,D,-17.738893919293268,0
No,Mexico,Asian,Homosexual,D,42.52286519784589,C,-208.9759380455675,B,91.44349650904418,86.08850820714561,-16.694413429823218,-120.76100491776236,C,A,45.56054018759643,A,A,C,C,-198.11422759888495,0
No,Other,Black,Bisexual,A,106.86304001655726,B,-22.35008194002069,A,-69.9219297973757,6.054572790771659,89.3118734717971,35.551523285987386,D,C,-26.073567571945755,C,C,C,E,48.53736190430057,1
Non-Veteran,Germany,African American,Homosexual,B,-130.43430927150524,C,-30.179249226172594,A,44.748088623405216,35.670435225192335,92.30627383653886,59.900563426115596,E,D,83.54684602486043,C,D,D,B,91.70432901246117,0
Yes,India,Black,Heterosexual,C,-62.97850780786207,E,-85.43367207052107,A,-138.07252237647958,-49.63918248337896,-235.68934719004085,-84.87362114227777,E,A,50.633131441825995,B,A,C,B,-120.90087447318459,1
No,US,Hispanic,Bisexual,D,36.389575103858576,A,-160.00665992807106,B,-60.345428101102506,130.36372755649154,-63.987142178035825,63.756065336786975,E,A,-16.877242420930976,A,C,B,D,-121.43746526750505,1
No,Germany,African American,Homosexual,E,-72.68628605877126,D,-160.76444999747477,B,-200.94700235503961,21.643245323456142,61.8174847481348,-75.32841036572015,E,A,148.79455461886045,B,E,D,A,50.652015035241114,0
No,Mexico,Other,Homosexual,C,-269.70114078555315,B,84.61818652745737,D,-62.61189706284601,92.82964567113459,144.76718068981486,271.8902214414953,A,B,-40.922839590615226,D,E,E,E,-15.813972450285279,0
Non-Veteran,US,African American,Heterosexual,D,-102.07918917005152,E,-69.19659964771161,D,-36.4922433119522,70.61166897142238,98.81794260871068,-153.31202259431922,C,D,-73.47641374648592,E,B,B,A,54.36613682185724,0
Veteran,Mexico,Asian,Other,A,-70.89549585894869,D,-70.45848214525829,A,-9.779204978394022,17.261568879304008,-53.49134550544399,-21.52990917756146,B,D,186.67445171621551,B,D,B,D,39.91217643434402,1
No,Other,African American,Other,E,-67.45672891123527,E,33.616832786673314,D,17.945032664018072,101.99246174886324,-99.03536819866994,-130.1926574933854,A,B,-103.587667854972,C,E,B,E,-72.45409261538511,0
No,India,Hispanic,Homosexual,B,-3.428975640636997,D,34.01271790121313,D,148.34531710980593,-208.0939423140122,-116.36278467314081,-72.30312643023807,D,D,-39.98806735643877,C,B,A,E,192.5876546685932,1
No,UK,Asian,Bisexual,C,12.037700487063448,B,70.54860172371075,B,80.27416063925298,8.875215180869136,28.956227639457328,67.09848748812458,A,B,-38.96479564954466,E,C,A,D,-140.563738051739,0
Yes,Germany,Asian,Heterosexual,A,6.988535024297675,D,21.02674137785395,B,-63.854811285893064,116.02099062470832,57.22076848841051,-38.354147027656566,E,E,5.198378378071309,C,C,C,E,-84.85966457635838,1
No,Other,Black,Bisexual,A,-20.86799943314153,E,-43.73093096765439,B,-47.54764451103705,125.63483386239909,119.92335362388691,77.89136207756127,E,B,-16.46674381684133,D,E,D,E,95.05731260746927,1
Non-Veteran,UK,White,Homosexual,D,32.052158470145706,D,11.132337509891574,E,-137.78215324651603,116.7197344190609,24.074035958386037,110.89685041386643,D,C,15.743531392281826,C,D,B,C,45.31475460874871,0
No,Other,Asian,Heterosexual,C,-113.35035055152511,C,-35.037004500706324,E,25.025923401020044,-17.648332721516482,-93.0993273842911,101.35507008557927,B,D,24.10622632451089,B,D,A,C,224.79987247660787,1
Veteran,Mexico,Hispanic,Bisexual,A,25.170409991803467,D,-40.55308332829684,C,41.51969310556415,67.05549782816276,-94.23793616389844,51.98313432915732,C,D,-30.49789275265946,C,B,C,B,-65.5001220367913,1
Veteran,Other,Black,Bisexual,C,72.71724912430393,D,105.02871685494463,B,-0.38046656630140147,-47.545240257574385,60.84180654350405,-95.16103041422163,D,E,-75.8057110962347,A,C,C,A,81.7311671829495,0
No,China,African American,Homosexual,E,-72.47481336987244,C,-60.31974394814185,B,-43.517680542621555,-125.38657336053474,5.584981648394204,97.27365690543657,D,C,178.73169411607066,D,A,E,E,70.03574418732967,1
Yes,UK,African American,Homosexual,A,-129.44602348547167,C,0.4552327680824751,A,-40.50306621080579,45.316501936434875,128.08530014064272,130.3722636475215,A,C,-25.767515924495406,C,A,E,B,-28.070651660689254,1
Veteran,Brazil,Asian,Homosexual,D,-154.00093322303488,C,17.70041831074005,D,5.133919970307349,42.92691690634955,-40.231911340033896,-47.65876852786714,C,C,47.81813806820195,C,C,D,A,189.0633086730978,1
Non-Veteran,Brazil,Black,Bisexual,E,179.8813279984155,D,50.26539547076897,A,-163.79541321334844,37.42724402105161,39.18373531565303,176.08814788333592,B,A,-35.19328346750069,D,E,E,D,-217.8704181687805,1
Yes,Other,Asian,Other,B,-147.55324040788304,D,-178.08445947002966,C,196.04871370049534,9.382085147040806,-126.78085073804199,160.9918141004547,E,E,-71.09661713517505,C,B,A,E,74.6178904682312,0
Yes,China,White,Homosexual,E,-113.15865431516417,B,25.353412102295085,D,-39.41211350566405,-43.34136524268434,-121.21378373157323,21.13972147442833,B,A,-46.551608864344324,A,E,C,A,123.32049996696949,1
Yes,India,African American,Other,C,33.64601454229335,A,-61.66555210804484,D,136.72403408534817,-108.21720942005388,-25.74978194566293,98.19637506523891,D,D,146.25479612493763,C,D,D,D,-44.74818572089027,1
Veteran,UK,Asian,Other,B,108.95437283649719,E,185.00266901668883,B,100.54378820294396,-77.15735493212537,42.64959504682463,22.210952574069868,A,A,21.694295154885832,B,C,A,A,-92.01732206269567,1
Yes,UK,African American,Other,E,-43.19582784061168,D,-54.50506951455413,A,-41.22793601326602,-32.370099487984405,-22.187632860053668,-22.538211865737154,E,B,18.18186462561965,E,D,D,C,84.7531569767154,0
No,Mexico,Asian,Other,B,10.419847678355705,D,-123.83441607348664,C,-1.2373736542871874,58.58493492353807,115.59845184878476,-25.054269515550452,E,E,39.66139761152165,E,B,E,A,85.8999603430915,1
No,Other,Black,Heterosexual,A,-84.96863044424981,D,-126.49147655757706,A,-180.3992770735221,-35.05536454090153,151.00378312091402,-92.42235389273276,B,E,89.91447224274528,C,B,E,D,13.611768614516444,1
No,Brazil,Hispanic,Bisexual,E,92.50161130941537,C,203.32341244629086,A,-115.36537394972322,-41.189629331482536,-168.18429746488405,-11.525071949816237,E,D,-25.168345141654697,E,C,E,E,0.6796781137644616,0
No,Brazil,Black,Other,E,-130.52071835092585,E,77.14400774571989,A,-144.20803449151373,-2.232597605011054,92.62559198666155,-19.166838280184805,B,D,82.41546119232603,D,D,E,B,-82.0252229112245,0
Veteran,UK,Black,Other,B,136.94371243724314,B,72.24677314789861,A,-128.34898246761063,-40.75253184581471,16.885756280508936,102.92117022832153,C,A,90.79101295049146,E,B,C,B,-11.36224784595441,1
