married,disability,religion,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Single,No,Hindu,African American,-259.8744991773023,-97.3439068441956,74.84237088145213,-154.8531585688178,-127.1522619637999,A,61.95368153812721,C,D,-47.505356909942286,C,0
Divorced,No,Jewish,Black,78.12438870356867,-23.985395402440627,94.99478894011975,52.950282557638694,-129.9698850251094,C,-12.895910145961206,A,D,-230.55455631071752,A,0
Married,None,Hindu,Other,-2.826999084462143,195.2382169296621,-67.4349541690168,117.92530609897696,17.3860602418816,B,21.253331143415316,A,D,84.09761261158265,E,0
Widowed,Both,Other,African American,20.580672574249988,-21.520034602227746,-169.21530758319233,58.630050986880164,53.02559396121724,B,117.56045617881567,B,C,3.4999401026338637,B,0
Married,None,Buddhist,Asian,66.72423477936913,-20.537398223416748,-11.806633187308508,-126.30624614416828,19.15068023160113,A,94.90216179724085,B,E,-174.6666863667793,D,1
Divorced,No,Jewish,Other,230.86008286718211,-18.974558208739428,-2.7026382925805286,97.28383025453155,-18.89377164620222,E,-9.829546410734613,A,A,199.50943506496873,C,0
Divorced,Yes,Hindu,African American,-26.056986840101793,-99.13101796185519,-56.33015344800163,-94.5119924808261,102.28710560862699,A,-147.9950217301598,E,E,55.16159700018417,C,0
Divorced,None,Other,Hispanic,-101.55544178431303,63.13519752190504,-222.85191208488334,169.54192606705058,22.662390146774612,E,74.00507832753321,D,C,65.52285300230783,A,0
Married,None,Other,African American,-151.96241052693566,23.407682103016526,131.95792487434377,-75.24697998422099,-7.7092990395590855,B,27.5485252570072,E,E,75.87626980103381,E,0
Single,Physical,Muslim,African American,-24.58630947110649,-94.76537754739763,24.592974007442617,102.25358683711265,68.1042548976306,D,16.074062683474498,D,A,18.666056452117452,A,0
Widowed,Both,Hindu,Asian,-115.52337006375681,-14.061532804371854,60.686890915697255,21.915583360731176,-32.33847710218243,B,-126.56948157409929,E,D,26.7984407355848,D,0
Single,Both,Jewish,Hispanic,30.43510394088181,139.56009488245985,-8.558735489890976,3.346295851685213,10.542906464259016,D,3.5532970884820982,E,C,98.38687194156431,C,0
Married,None,Other,Black,-18.616964073837195,-66.1156934597482,123.30405746534451,-37.15383186552176,307.5275834628209,A,-38.555858496721754,C,E,-206.14977872621182,C,0
Married,Both,None,Asian,-13.828836423843985,44.31949151884468,104.92162820964977,-69.92931813260228,55.595725765436974,C,-86.77516103029814,B,C,-24.285702218563873,A,0
Single,Mental,None,Other,-66.44279543289939,61.538766150502866,5.305026556166761,-45.78775191712736,66.79646192230757,D,177.26292116432742,D,D,1.1580355984025665,B,0
Widowed,Yes,Muslim,Asian,44.341853340442405,64.56776972032718,-92.73061519717696,112.18992534600677,185.8824529678265,D,-0.7464528667294852,C,A,-31.59119095806232,C,1
Married,Mental,None,Black,141.25657092563176,-76.1726870194882,43.77752169907085,25.804016067194663,211.1851206087294,D,15.104588867663018,E,E,-86.60965646888427,D,1
Single,No,Buddhist,Hispanic,39.258800814722875,-90.97366349582006,-18.12449223565846,-132.36320285393347,-59.47843756130264,C,30.17757156066599,E,A,203.52389744291358,C,1
Single,None,Jewish,White,87.76028091981985,-50.47058846887565,-174.4501714489601,101.33564027721266,0.16564053055606903,E,81.17776007377077,C,A,32.509031949933856,C,1
Widowed,None,Hindu,Other,-80.11238765254815,-36.75840707490983,-50.86429029554365,59.39966615321847,98.78123919976728,B,137.96085796948998,B,E,112.71881288025472,C,0
Widowed,None,None,African American,82.5374851638431,-136.13109092498678,-180.60706156017676,-8.035362111134532,-0.12170282503200745,A,157.1995777776416,A,C,153.0297772236196,A,1
Married,None,Hindu,Hispanic,47.953834180933384,-70.66197099231914,-154.76924373016396,20.61958826948211,127.80902688456351,A,-113.5549877586338,E,B,122.93464559792878,E,1
Married,Yes,Other,Black,20.485273800002787,206.4296506574843,175.5994412631693,-10.620141586449062,-87.34543557402888,D,-17.33354165222292,E,A,160.40645230763505,B,0
Widowed,No,Other,Other,44.965520656940775,107.87362965693768,111.969080697843,-223.1373529363546,68.43969319373633,A,-57.345661315326055,A,E,-125.63073039297561,E,1
Married,None,Other,Hispanic,50.611051049293565,36.487847364187544,5.031941240161634,-80.7246095799573,11.331203612124174,B,102.76166630952974,C,D,59.957138650289345,B,0
Married,None,Muslim,African American,-104.10614750854337,16.996914507652775,-84.44254082023933,89.61205755265111,161.1240599675025,C,1.656894881054878,C,E,182.21461081418295,D,0
Divorced,Physical,Hindu,African American,10.416169145734768,-114.64575908824364,-218.3819846807754,40.78395176437811,-68.1559979872056,D,0.9636318030105263,E,E,164.5532405758902,D,1
Single,Yes,Jewish,Black,-151.94834999951027,118.5454864810884,-41.7649476903183,4.472847514403876,-37.65530112812187,C,-14.259365494028822,A,A,51.47176505164549,A,1
Single,Mental,Hindu,Black,63.35497892671835,3.976896911206693,114.97720199115295,68.91475719066453,11.481565558991187,D,24.341905975137568,E,A,19.497671295555445,C,1
Widowed,Both,Jewish,White,73.71268298340728,147.96803842917782,-176.90640611422398,-0.5752828691739088,-1.267295134518551,A,66.97436377639966,D,C,80.6392048904866,E,0
Single,Physical,Other,Asian,71.25699482011518,-99.81594970578101,61.37119376357385,181.6985560151777,-22.70882451669622,C,170.91145821835008,D,E,134.68782507894406,A,1
Divorced,Mental,Buddhist,Black,-109.65371182278108,-69.38913357861342,-63.19044846361289,217.63084424827755,97.346161737231,A,-11.292606623638942,B,D,-107.32383861591521,E,1
Married,Both,None,Other,-19.777591855457025,-41.731177814748335,32.974185394238546,71.55854342295616,-1.8367842542639754,E,-209.86354521990233,E,A,17.60645775678297,E,1
Single,Mental,Christian,Other,245.7685206213758,-168.00512082943584,-17.18930218012691,2.8381326689843798,-36.863122017061,A,16.522267152082055,A,C,57.456379415616176,B,0
Widowed,None,Jewish,African American,104.46950371195871,-105.4380701267496,123.69485175230994,-66.78459791491898,22.210497781140678,D,-50.18102376299333,D,A,141.89337248875273,C,1
Widowed,Mental,Jewish,African American,-106.42806035592322,20.47394361410421,-193.23347163643302,126.584287342735,98.84114267860396,B,6.289143408218561,D,E,9.5018078503111,C,0
Divorced,No,Jewish,White,-86.77387830544265,104.0644267815517,-92.36867326967979,-141.9913706570913,21.831415854934942,C,47.8347248622605,E,C,25.411556905453164,C,0
Widowed,Yes,Other,White,-203.4812079892725,-44.13059029826914,19.171689194254732,141.974009360216,-102.78442802686567,E,59.88618395148766,D,B,-53.490988959891595,B,1
Married,Yes,Muslim,African American,-133.03532281833986,5.434230259825198,-227.0858611457571,-47.06919823070056,213.12230668578889,C,28.65192229658284,A,B,-221.86392416395705,A,0
Married,Yes,Other,White,149.6316115658585,-110.06152571796228,117.60961544128614,101.72575611545717,-152.76212040224638,C,108.9899652557994,B,B,8.799168108676216,D,0
Widowed,None,Hindu,Hispanic,10.488857901950018,57.912577180972214,154.54475252007543,7.159322977609415,-39.98567792402465,B,-85.45954705528412,D,D,83.8507543447853,B,0
Married,Mental,None,Asian,28.797838130719644,-48.01504954575916,131.35382980614784,15.60917484853414,-0.36525525975122003,A,0.9218592708209964,D,A,21.15998761910836,B,1
Widowed,Mental,Other,Hispanic,53.3984401651911,-159.28276082360549,53.100569512914205,105.01245909956776,-82.42175903394114,C,-96.3338988945468,E,E,168.26690852998922,D,1
Divorced,No,Muslim,White,-27.12305398347588,22.108481065753843,-118.07449496082825,82.70775224856476,-214.22729518281983,C,54.202644657707665,B,B,51.70433339219579,B,0
Married,Physical,None,White,-0.7503609485551714,-127.22378361908122,60.40342214306147,-44.64470467571102,-119.29319684945514,C,14.88800189116192,B,D,98.68951693097796,C,0
Single,Both,Christian,Other,-51.375963054292505,-183.24631219932004,55.66323530670895,147.75894791006408,163.22560616563547,C,51.63436221217881,D,E,-63.06172669739666,A,0
Single,Mental,None,Other,-33.307466611645246,198.49242115496705,-43.95868570707848,-18.865960299978177,49.1714024066685,D,-36.07616329826313,E,A,-48.394725591197854,A,0
Divorced,Both,Christian,African American,19.054407109806572,-3.412525893323771,86.67571441060072,134.29154396058252,-71.15066719861376,C,66.24082508311099,C,D,-50.69433167252071,B,1
Married,Physical,Hindu,Other,-31.137088368690797,-48.42994623687953,150.44407548083117,22.40124051561458,-92.90143257545161,D,282.3331083804964,A,D,106.6526271665741,E,0
Divorced,No,Muslim,Asian,-23.328983705781475,-173.2665754771484,-51.02040536041624,-36.12893691699938,-81.91799026289647,C,-48.50367063910445,C,A,23.369332458786758,D,0
Single,No,Hindu,White,83.73142597380517,-31.25021339886945,18.051380722784486,-192.14992598353248,80.3842415604644,A,-94.5532934111479,B,C,-3.5715861219635894,D,1
Married,Mental,None,Hispanic,-13.691483953275826,-6.2169037266270575,69.50255204454436,82.30419196176771,139.89648675286335,B,-23.47649180279435,E,E,132.24733411679523,E,0
Widowed,Physical,None,White,111.78308506145147,-26.16748878957114,27.23535302767455,-150.6033960286473,-88.285410091454,E,-47.352724947203384,D,A,134.12197370208082,D,0
Widowed,No,Muslim,Other,78.53376588555051,65.09075489642666,-115.51007787972966,32.53620809051837,113.25401017564303,B,17.38489378429492,A,B,-86.4149980773235,A,1
Married,None,Hindu,Black,46.206605713927864,-75.57200919742377,8.448966544463122,61.928379611618446,59.2415425647126,A,92.18957835139778,B,A,-59.23936513038812,A,0
Married,No,Other,Other,-76.26449379980811,174.49994611238714,100.91724470003764,218.61863350359786,201.8067546451144,E,-104.55184617155051,E,A,-22.722909657683555,C,1
Married,Mental,Jewish,Asian,12.481189320044598,91.28598132352059,-65.77366415478842,-21.70413026862467,29.546443901520664,E,47.330853226941855,C,D,48.56706666683672,D,1
Widowed,None,None,Hispanic,-21.04880464831538,-10.039432699677604,59.757382527914636,73.7886122305819,77.25618154757254,B,-137.97212177849968,E,E,-59.64313678498677,A,0
Widowed,None,Christian,Hispanic,-115.63562942473003,137.91038186200902,187.37246511248068,93.11592484553682,-96.18053803113159,B,-215.2729308751868,C,D,8.505179813413303,B,1
Divorced,No,Christian,African American,78.35273055577609,45.343949509372486,-45.731622641813246,16.337051877825537,4.803422453783239,C,17.92965637075141,E,E,69.3633780934066,E,0
Widowed,No,Christian,White,119.93416070605896,70.29091443481533,-135.49424331927997,126.17184534605013,-28.052140497748795,E,-23.845134270698136,D,C,48.54039581524901,C,0
Single,Yes,Jewish,Asian,40.89731284952876,-78.80746824780307,-96.1764802893564,-63.92138394542661,0.7988161302409588,D,-104.89187138258495,C,A,86.18868600908965,B,0
Married,Both,Buddhist,Black,153.73463144492817,68.48721185532006,142.24135303042303,-25.402079205159854,146.65181197855034,B,-19.31586357355911,E,A,-114.2135655167016,D,1
Single,None,Christian,Other,23.128476526512713,18.29146258599482,-65.16581017868481,115.27459283764219,-191.11567544238113,E,125.98625917255073,D,D,25.162379347753262,E,0
Widowed,Mental,Hindu,White,118.11387588054403,-53.009194142302654,10.847111668018172,-4.305549232175675,-88.09527463624413,A,201.63821890012042,C,D,-146.35223997747374,E,1
Widowed,Both,Jewish,White,71.08712969746367,-67.23882656385048,-264.1997600288398,-3.5616546117751593,-140.31086028282076,C,155.32894866324932,A,A,80.0383140661659,B,1
Married,Mental,Buddhist,Asian,61.67944016953852,-213.66831298184553,218.3837110315382,73.0593083397443,36.403781654647275,D,122.51433573509549,C,D,-13.250635490844594,A,1
Married,No,Other,White,-95.59787020855774,-4.228840671164318,100.91377874882544,-117.11782020549491,-19.561741637172226,A,98.23217395208904,B,E,-15.018472535692739,C,0
Divorced,Physical,Other,Black,97.95749076321513,11.878472488516403,115.92289837728211,-112.02273548120276,101.39704109423278,B,63.06892853413728,A,C,246.93655615188672,A,1
Divorced,Physical,Christian,White,-68.39044973749935,21.508836175171268,153.39342704800052,197.17239784376847,-114.67028127916478,E,-47.3067593485907,E,E,-25.86763674806746,D,1
Divorced,None,None,Asian,114.1797863789032,101.69624977354594,129.2389859593692,79.29031165773762,-40.234414844645315,A,120.04997248717444,C,E,75.83258876410149,E,1
Single,None,Christian,Hispanic,-28.503631691442816,54.50035336563837,56.647112973580825,-92.23375463861032,-66.97129105571757,B,-94.09099516276474,E,B,-24.118520994195023,B,0
Married,None,Christian,Other,75.03515366513899,-39.30513826864816,5.229139911406726,7.319410900320668,25.7735786089954,A,-24.301766369214796,B,E,99.96266856967337,C,0
Married,Physical,Hindu,Black,-56.4366396524147,-173.66372128829374,5.027365162054402,-31.094969917687838,-47.273288906711414,D,58.793362640304245,B,E,-44.42632041570894,B,0
Widowed,None,Christian,White,89.80239300607211,174.2549381293723,-68.0366717526512,37.49213432006681,161.38848813750505,E,-22.985379866851062,B,B,-128.54711163529913,A,1
Single,Both,Hindu,Other,-189.81780853646595,40.73933460953988,24.659561176878416,-51.20471248386045,159.27002731925518,A,-18.322751018346054,A,C,19.842613435279993,E,1
Married,No,Jewish,Asian,155.995270467993,-32.08830293576077,103.99675364259222,120.95803397002032,-47.77806068626565,B,-49.09420383556075,B,A,102.8425677209324,E,1
Divorced,Mental,Muslim,Asian,0.29280133950476617,-6.19131344856634,58.494664535737805,-80.04472732084652,-30.003773145569156,C,50.072928439122165,E,B,-80.45370773990334,C,1
Married,Mental,Muslim,Other,-187.09563703714647,-206.89312045764413,-61.88043192701351,-111.07196282533056,-27.038856766273945,E,-72.22085087348677,D,D,-156.68169204670073,B,1
Widowed,Both,None,Black,-123.14001037518072,105.23632569367369,23.164195784287635,-32.99958085219196,-69.06499702434817,D,-19.55390464168863,B,B,18.891287447430546,D,1
Single,None,None,Asian,19.584598590262857,259.3677472006147,-91.49624252273875,47.433785785100554,83.55497823566253,D,115.84276328015297,C,A,48.02578473344772,A,0
Widowed,Yes,Muslim,Hispanic,124.45094662954365,84.88781978161049,71.1814771321941,-126.40322541090767,36.937163081659655,B,-49.70268595205006,A,A,73.59661039951969,E,0
Widowed,No,Christian,Black,85.0365232856218,-157.02469093570193,12.44964769462889,111.01626931733534,181.7132287358582,D,9.154481302614785,B,C,-57.91581902633587,B,1
Widowed,Physical,Buddhist,Black,115.77796141876493,141.40381245260448,95.17503532097751,31.575356865744297,-105.56511391840557,B,-134.31872349844863,E,C,39.392095338292535,A,1
Single,None,Buddhist,Black,-79.05733036585552,-167.22407786131217,-6.931166755922802,-206.4121893112969,28.871225872321276,D,158.57435407258245,B,B,24.262060743175027,B,0
Married,Physical,Buddhist,Other,57.95502459944182,10.97536578289928,32.06158481984324,152.8245457335527,30.940346468197077,B,-94.30337899115548,E,C,60.8419505291325,E,1
Divorced,Both,Buddhist,Hispanic,-10.493737275083342,-50.11494780256904,-352.78123741055657,-13.341319145421638,83.5789947217557,B,-32.20877800311292,E,C,-11.241461776762623,D,1
Divorced,None,Hindu,Asian,137.22766638248385,51.576269188982195,-101.03455155668672,-126.69793474673581,-55.13441572409173,E,-144.16009717414525,C,D,7.443835088138901,E,1
Widowed,Both,Muslim,Other,-15.317738953721774,7.250466876541842,40.2085833969814,-37.03894918014092,113.50206507334512,D,126.42913959393427,E,D,-10.381725021958585,A,1
Single,Mental,Muslim,Other,-28.35834904788444,8.640737030573153,-30.85346217340784,-119.78049442977068,96.46854521579452,E,-26.337533892856115,C,D,40.54668168957155,B,1
Single,No,Muslim,Black,47.7228588917335,-230.79407056489885,8.632783152627969,-49.577125000735556,2.7619712008151605,E,72.74878467221826,D,C,-107.87392984609319,D,0
Divorced,Yes,Jewish,Other,22.416265865002686,76.95124894834083,121.92088997025397,-77.6178066037608,32.27523972483055,A,-22.933645197836146,B,A,-17.29392597297379,A,1
Married,Physical,Other,Hispanic,-78.93135064722743,-64.32118115539696,-96.38632533077254,-96.75641436736164,-36.25065443999593,A,37.39954076480813,D,E,37.92908220301396,B,0
Single,Yes,Christian,White,121.27438148890772,20.64987955355539,-151.873821026179,-57.309928639820995,-65.32659428766524,E,116.91299185559608,D,A,78.60866211670242,B,1
Widowed,Yes,Other,Asian,-251.6064926041779,-36.229745471166666,-102.17435101271508,26.217926313778072,48.71022214777617,B,-87.59876888995831,C,C,-147.1189985110153,A,0
Divorced,Both,Hindu,White,-28.990323276044965,-140.43082746258466,49.042849912759664,23.421058082088024,-80.18269136512734,E,62.120211288305384,A,A,-78.15036343246155,E,1
Single,No,Other,Asian,-67.32569682740642,-131.89845692089688,-37.94193217274025,33.92095613428419,-15.127387839317564,D,-80.03116446405626,E,A,13.361753011953494,A,0
Divorced,None,Muslim,Black,64.10001850176693,-42.848487991241576,-63.72292063450533,-38.77676029311412,38.76516292315218,B,-68.58261552232528,E,D,78.5175389265476,D,1
Divorced,No,None,Other,0.29289832073434313,-28.20589132441411,132.58069857510856,-16.923694739814135,108.19524548730786,B,44.21145812948963,E,C,87.87532311144638,A,0
