Age,age_group,Disability,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
24,26-35,Both,Heterosexual,B,B,27.535943970267486,4.301606545541408,86.70752711925806,C,E,186.34825487573053,D,-107.86802108597682,D,-13.44200170854103,B,C,C,0
60,18-25,No,Homosexual,A,D,-103.88956143422033,-98.80352640056279,-15.971647240244085,E,B,-83.68729299371775,C,-40.56545344932267,B,-50.219656960704995,B,C,A,0
19,51-65,Yes,Homosexual,B,D,-65.73184651661143,153.7875083119705,143.8295554422825,C,A,83.19933147267673,C,-3.615294488183598,D,-99.67881405026534,C,D,E,0
42,51-65,Yes,Homosexual,E,C,125.69143736814554,-71.29273653965845,29.09761431342865,D,B,163.9775951704522,E,-111.35315237422255,D,186.12158902827736,A,B,D,1
87,36-50,Both,Heterosexual,D,E,74.52769244927204,29.272490214033724,120.68277690783702,C,D,0.875337440914432,D,41.957602047778245,A,-85.2334756926707,D,E,E,1
89,36-50,Physical,Bisexual,E,C,152.1653915077505,-129.76337696696945,91.77348926785969,C,D,-0.5368919018861636,B,212.11816284101266,C,168.9719044522959,D,B,A,1
19,36-50,Physical,Other,D,C,45.72669762951161,74.36669159542015,21.26200135225007,A,A,-64.39216276985557,C,-35.957826848776755,C,-33.97479133080927,B,D,E,0
48,18-25,Mental,Other,A,B,15.792500369335233,-97.46359784889361,2.047817912797067,B,D,-164.962289862352,A,59.918550816201375,E,193.86476713603062,E,C,C,0
39,18-25,Physical,Homosexual,E,D,-147.33022870514017,-61.96725769608431,55.95631909816377,B,E,22.527659277787766,C,-11.06644055786398,C,-35.182446626932695,A,C,B,1
55,36-50,Both,Bisexual,A,C,-35.09237125265085,-28.11849089363905,-172.27519575444498,C,C,-37.871781868850434,B,29.77150794503094,D,42.774483486414134,C,A,A,1
97,26-35,Mental,Homosexual,B,D,119.10198061540133,9.568481486847505,-208.74892765668207,A,B,55.90400821935199,C,4.717550071578629,A,43.46404027614051,D,B,B,0
72,26-35,Mental,Heterosexual,B,D,-134.33555103417228,26.124929822164443,28.38646601245903,E,D,150.47949301135938,E,38.32010593931569,B,-182.97122303421415,D,C,A,0
75,65+,Both,Other,B,A,-27.5927943774739,1.3772985593644367,75.6933510830772,B,C,141.3872749121818,D,-4.8537411951542175,E,137.32144667342425,B,E,D,1
70,26-35,Mental,Heterosexual,D,C,19.836085249215202,91.65209714522888,5.80036700556437,D,B,-179.37201761353754,D,-106.48446749976881,B,0.8552969602366529,A,D,D,1
30,65+,Physical,Heterosexual,C,B,-136.41631974911374,57.8588740554181,82.87352966941918,D,A,-199.60504353117233,C,107.26098629627796,A,49.66462264241618,A,A,E,0
28,18-25,Both,Heterosexual,A,C,24.12686416924347,-84.36342304279295,-6.697496123970025,B,B,104.6534629886959,E,46.53199009878129,B,-99.51492889245289,D,B,D,1
80,18-25,Yes,Homosexual,C,A,-186.28915719960258,116.79680258098382,135.58798522444764,D,B,-133.0648828199146,D,54.19031283789999,C,-81.83962218857317,E,B,E,0
32,65+,None,Bisexual,B,C,78.70060073887602,-21.447372728996996,99.66925485422672,A,C,100.0407373639008,C,128.859148291364,D,96.03919240133382,A,C,B,0
68,18-25,Physical,Bisexual,C,B,-47.10205972658256,-254.32474834730655,45.44481955610426,C,E,52.5804323125318,D,66.74086378177752,B,213.51031526099084,B,B,C,1
62,65+,None,Bisexual,E,D,53.24036137925117,-15.111168327336946,142.42864866267547,E,D,110.71673470742492,C,73.41553310925256,B,79.19102687440567,C,A,C,1
81,51-65,Physical,Heterosexual,C,E,15.047117941625189,-70.244301514832,-29.429652459297085,C,D,-38.41825015252848,E,65.04470787403531,A,-68.6262145251523,E,B,D,1
49,65+,Yes,Homosexual,D,C,-37.56067076911544,203.8487584772537,82.38677345158484,A,A,66.25943210742771,D,-44.252808768644464,E,-18.99004467585632,C,A,B,0
56,51-65,Both,Other,A,E,98.09665644636057,65.06562505472918,87.57415888279894,E,E,176.84585126195617,E,-121.24013387542718,C,73.30144924027778,A,B,A,0
27,36-50,Mental,Homosexual,A,C,118.25348331202825,46.039468516781824,104.14845896020108,E,B,112.01868094414986,C,47.45129207314488,D,-128.20938062008616,A,D,B,1
97,36-50,No,Homosexual,E,C,-52.40002113799894,48.847177717064014,76.21413122600215,D,D,-69.18887881240454,B,22.72343253720445,B,57.66019777471948,B,A,A,1
22,36-50,Yes,Bisexual,E,C,44.31066785745081,-65.9557980694139,34.15885014148236,E,B,22.937047007608847,A,-81.06408122425866,A,64.81629236965725,C,D,A,1
92,65+,No,Homosexual,A,D,-5.446881295127157,-71.4677330529646,-49.04687215786207,A,E,-209.73708598398005,D,-68.10827458837451,A,-136.62705858767345,A,A,D,1
70,26-35,None,Other,E,B,22.73782337095267,-57.27636453230558,-86.12029621464588,C,D,85.13313011022075,B,-71.85708351313721,C,13.558542956838327,D,E,E,0
49,51-65,Mental,Bisexual,E,B,36.33335444478909,-147.99882578334896,-67.60940959547241,B,C,81.19295550490487,C,-37.12625814010153,E,-39.219748469966916,C,D,D,1
67,26-35,Mental,Other,B,C,-105.01755299425066,-100.96244157208282,42.734539488698076,C,E,-80.85129303807783,D,-2.33629020713178,B,61.231458634067195,C,D,A,1
76,51-65,Physical,Heterosexual,E,B,7.824407065588825,-6.45939614523255,78.6846693505726,B,A,46.38134008496394,E,-24.41307339232622,D,10.195728866123304,A,D,E,0
33,18-25,None,Homosexual,A,D,23.12266249668995,113.53012626815469,144.33889185651643,B,B,242.69789440898876,A,28.976556776736334,B,-19.555423531383564,D,A,E,0
80,51-65,Physical,Homosexual,D,A,-107.33730129665385,60.037960581777305,-117.80888460861856,C,B,-117.08839290618738,E,160.71558787139045,C,-133.20865946858794,C,D,B,0
75,65+,None,Bisexual,A,D,110.40171683711348,27.559866924504334,118.64983295070361,A,D,-79.28858811428319,C,-59.25965054591653,A,-6.0893280851377565,E,E,B,1
67,65+,Mental,Heterosexual,B,D,-26.807157116590812,-116.04251985167231,-29.158458846807694,C,D,-35.89987356101524,D,-13.679459129023797,E,41.42459452694441,C,E,E,0
67,36-50,Both,Bisexual,D,E,-82.52263836201418,32.35892614888455,229.6227141538731,E,E,68.82248740802476,C,-61.200502099866995,A,107.82665732618551,B,E,E,1
76,65+,Mental,Heterosexual,A,A,41.79077640051225,-84.19484301493259,-39.94985617009245,A,D,204.11048396056074,D,-228.428084766504,D,131.4230003727052,C,E,E,0
58,26-35,Both,Bisexual,A,A,-90.9637271522347,-56.67712919164251,65.55109350947018,A,D,42.9358607747296,C,-19.323082786749982,E,160.8697805486671,B,D,D,1
81,18-25,Yes,Homosexual,C,D,149.35599384476498,26.81877204017935,40.019360770865795,D,E,-1.043433151958616,C,54.47597518916618,C,25.350274164898188,B,B,C,1
61,36-50,Yes,Homosexual,A,B,-48.19223348169211,-12.179622947115012,-175.3435512888568,C,E,138.15714072817238,E,116.49559538438112,E,239.53460046157863,D,A,D,1
62,65+,No,Bisexual,D,C,29.405402545290737,4.053033260750281,78.51007287302501,B,E,80.04685703055515,B,-44.93625809142942,E,137.92920123582869,A,E,C,1
30,36-50,Yes,Homosexual,B,C,240.33768262086346,-230.48182938228834,-42.52226711807171,E,C,2.945413922538259,E,16.31489517401445,A,-13.75237478364143,E,D,A,1
45,51-65,Yes,Other,C,E,51.44386416334158,78.38340747245981,187.67920677138432,B,B,23.356185747229713,E,-96.9059373499418,B,-43.464012463596156,B,E,B,0
92,18-25,Mental,Heterosexual,E,C,-212.79388808387196,-18.029053418424105,-124.37121536128608,A,D,-8.42121091739672,A,4.1071344629423585,A,-198.6372276719818,C,B,D,1
24,65+,Yes,Homosexual,B,D,-190.65543187034538,17.81344089724381,152.5946709160054,B,B,-17.664073831220584,E,-185.60782876951123,D,100.59405546762525,A,A,E,1
76,18-25,Physical,Heterosexual,D,D,36.35549853842044,49.39291594097883,29.098361053776394,E,B,-115.41453401547632,A,79.229808329675,C,93.12917941661115,E,C,E,0
62,18-25,Both,Homosexual,A,B,-84.1743834308177,-22.2044491603335,79.69276842281855,A,D,214.6492840880128,E,-63.320785257337675,E,-122.93449568707963,D,D,E,0
98,18-25,Both,Other,B,D,-114.71325534412291,-145.7398724214078,-40.96001916077847,D,C,-112.4665127080368,D,87.79388446781496,B,-42.331891313777966,B,D,A,0
23,51-65,No,Other,A,A,-101.17506102424036,-12.23189716520379,50.47755936866051,E,C,31.837512920074584,C,-82.87473929218285,E,-91.69707188174985,B,E,A,0
98,36-50,None,Heterosexual,C,D,-75.46476807938323,79.48853383674786,-95.8358168212333,E,E,-121.88497070179042,D,50.321444155943006,C,-5.587497309416616,C,C,B,0
22,26-35,No,Other,E,E,-55.86732414962623,195.32108858725874,84.14829939474203,C,E,-144.62579281051927,E,169.97707339025928,A,73.18166478313744,D,A,B,1
26,36-50,Both,Homosexual,D,B,-76.05571113927795,-7.974519534666393,-13.68572094965607,C,D,-62.34805617573206,D,-133.4267105236228,E,-15.79602377134727,D,C,C,0
34,18-25,Both,Heterosexual,D,B,-56.23385267143627,-6.281554604113563,-57.88997857400201,B,B,74.71583316933233,B,84.71792249112495,B,-26.48247970117125,A,B,C,0
48,26-35,Physical,Bisexual,B,A,-20.88898561255877,-178.0337520685898,0.9889246785302783,C,D,34.56349481481967,B,-31.873305458641575,D,-132.8902196474545,A,C,C,1
88,18-25,None,Homosexual,D,D,-149.13972746837814,7.6442752054717955,60.01814334133675,A,E,-3.429556675494658,E,-111.53428203052384,A,-67.20369377319972,C,E,C,1
72,65+,Yes,Homosexual,E,E,-12.236333663861123,28.16358118600442,28.554323170314312,C,E,-5.664020807356089,A,127.26222326360318,C,-13.711686204806577,D,E,E,1
62,18-25,None,Heterosexual,D,D,121.49893935688654,48.45152321331595,-6.987547554788359,B,B,-210.7288402772558,B,24.56536460868653,B,-179.90865665379079,A,B,D,1
50,36-50,No,Homosexual,C,D,45.69971879072905,76.48603571963531,74.22385034087013,A,E,-20.44898022177691,C,-24.574788116153684,B,292.03707348562295,C,B,E,1
34,26-35,Both,Bisexual,B,A,174.3034327658511,64.15280852204859,-5.454972484947047,D,E,41.63534671245055,C,-14.1197071759849,D,110.4782184802573,B,B,D,1
79,26-35,Mental,Heterosexual,C,C,-55.395421202919195,47.974617572866414,155.73332879223477,D,B,-150.70140160720206,D,33.74590003484224,A,-194.55644195227413,A,A,C,1
35,36-50,No,Homosexual,C,D,-16.94234700637368,-74.50504180443693,-71.26490260882383,E,E,-147.6461223149645,D,169.00326424036137,D,34.37343187626708,E,D,E,0
66,18-25,Physical,Heterosexual,A,E,102.90217511363171,-49.47607592246593,131.8739077620255,A,D,45.08775581617767,A,-137.97560042614285,C,116.11204490170151,C,C,D,1
30,26-35,Yes,Heterosexual,D,C,-156.07665494561755,19.864937559404236,71.55475591113036,B,E,104.33522862288716,E,70.2283406866807,B,159.52820530543153,C,E,E,0
82,26-35,Both,Heterosexual,A,C,-137.63598751554915,-71.36695304735176,-70.34647418987814,D,E,-92.10611687750418,B,-34.41778512533739,C,6.302320112624807,A,D,A,1
81,51-65,Mental,Bisexual,C,C,-100.6721369922311,28.544977140081446,-109.99381722650989,A,B,113.36971413560401,A,116.2280499686962,E,163.4467019778691,D,E,D,0
84,36-50,Yes,Heterosexual,C,B,-76.30184100673323,14.893656445507602,-11.612743514868548,E,D,-96.61846413828061,E,150.0190064185357,B,41.8778789525416,A,D,E,0
92,65+,Mental,Bisexual,B,E,-112.98151482993192,-24.008956720389087,63.831492826063986,E,A,-49.39193848559198,D,-117.33250287281953,E,38.52895451015021,A,B,C,1
72,18-25,None,Bisexual,B,E,-61.548901921741695,62.66183359578938,-22.852305941852272,E,E,-60.10961245174287,A,-174.2162936471342,A,92.04449047691415,A,B,B,0
58,26-35,Physical,Homosexual,C,C,-167.41336662778755,181.067482411362,37.067857599525425,A,B,-44.224861809058815,E,-14.089944205633213,E,-112.35100526822531,A,D,B,1
87,65+,None,Homosexual,B,D,198.67207782879703,-119.47562047534994,-19.265673101623555,C,D,190.5544362697862,E,0.9616609248055942,E,-86.4886505124304,E,D,D,0
67,65+,Mental,Homosexual,E,A,-39.805217601774636,71.91381655615419,-92.17099051316534,C,B,-17.36724768315279,E,160.40910448290478,C,-47.521424835467364,C,A,A,0
89,65+,Physical,Bisexual,D,E,148.99975839016525,5.84718005376404,94.72442445828783,C,E,16.926462656239977,A,-82.31465380285509,D,-69.37803129025488,B,A,C,1
64,65+,No,Other,E,E,127.2651388566021,-26.155553693975236,98.28441209074525,C,B,33.88705158598644,C,-98.16836759823026,A,-49.80887468974024,D,C,A,0
41,51-65,Mental,Homosexual,A,B,-18.606176589778936,-59.03367683928653,152.48963932478412,A,E,-8.314077583071764,A,165.32940026095835,A,-4.141005707958553,B,E,B,0
75,36-50,Physical,Bisexual,C,B,-64.63984714018243,-45.953083051960604,13.745685262111124,A,D,-99.82637742323644,A,76.4630005667458,B,-63.66332167513744,D,C,C,1
94,65+,No,Heterosexual,E,E,-103.95670444707086,206.784331350075,263.38940033040194,D,C,-181.93121657188394,A,199.31227069931117,D,-50.94626156396082,D,B,D,1
26,18-25,None,Bisexual,A,B,-91.53393326620026,-205.04273815775485,-56.39111717321783,C,E,34.363994043949184,D,-37.0312896133436,D,8.134478760277016,A,E,B,1
34,18-25,Physical,Heterosexual,B,E,-10.362215056752481,140.115456331725,149.5041191831374,B,D,211.79642863260725,D,-110.8321082218037,B,188.04272230043156,A,A,C,0
93,18-25,None,Homosexual,E,D,4.9312772603865165,29.27790878479175,137.10340918262355,E,E,-143.65840415723105,D,-109.23752796377508,C,-34.62740642393079,A,E,E,1
60,51-65,Physical,Bisexual,D,C,-169.7594986952632,145.7343176586677,-22.527719409216544,C,D,-163.35318954356495,A,-29.310449041856756,E,36.46718829546585,C,A,A,0
49,51-65,Physical,Homosexual,A,B,91.38026066871686,-83.09557240839447,-122.24999665343826,E,B,13.987613443151545,A,-8.938229647224311,E,154.76150183093603,A,A,A,1
96,26-35,None,Heterosexual,C,C,56.41017970075465,129.0282415754104,-83.94834363392548,B,E,-35.336892492531376,E,143.71929647251002,E,124.86224155039818,D,D,B,1
71,51-65,Yes,Heterosexual,A,A,202.8764945354431,-59.28786832783393,-64.0101640093159,D,B,-60.27777366218048,D,-108.19361856602463,C,56.03453057632777,D,B,E,0
21,26-35,No,Bisexual,A,C,198.20303438672016,34.376334817586454,2.979121388563072,C,A,107.19020138170707,C,-98.85404977345367,D,96.01596316797915,C,B,A,1
72,65+,None,Homosexual,C,C,31.08555863914246,194.36266234320237,-9.947310493609937,C,C,155.6953599659753,E,56.484482282924695,B,39.215143225296465,B,D,B,0
63,18-25,Physical,Homosexual,C,D,-21.107381614698653,154.9170715136674,-36.767450258535476,D,E,-40.34761643264242,C,-44.276245924775345,B,57.50217393173246,B,E,A,0
80,36-50,Both,Homosexual,A,B,15.891092479697221,198.2913868133819,64.01711878670552,B,A,-32.74296602452824,A,-28.65891552059662,B,-38.793741940751346,A,A,E,0
25,18-25,None,Other,E,E,-51.06729985355918,67.00990537039725,165.42422750028803,A,C,-29.336846145440642,D,106.06125862776965,D,-2.223398948880072,A,B,C,0
20,26-35,Yes,Homosexual,C,C,4.949570599180919,-13.556761999615158,-3.02330146941294,E,C,-107.68402357239843,A,-20.147326143730073,E,61.59696824775328,D,C,A,0
86,65+,None,Heterosexual,B,B,-31.493116175406104,121.43661266288963,-105.73007692373339,E,D,-54.16925895815893,A,-112.77747949663308,E,14.641121508245622,D,C,A,0
86,18-25,Physical,Other,A,A,-51.89991934802903,-52.945518899796106,-76.1252159721004,D,D,-33.97714763274875,D,-85.63535205664266,D,58.30267875301062,E,B,E,0
76,51-65,Mental,Bisexual,A,B,-57.31109249130852,58.235638897763266,-23.53509813199377,C,B,40.204541463963544,B,2.4911153680213305,A,42.02833469226967,E,E,A,1
38,51-65,Both,Heterosexual,D,E,-80.75961412790214,-297.8516784962507,75.7789133092329,D,D,53.942226754843944,A,86.04152930406804,A,114.21831336580598,C,C,D,1
41,51-65,Physical,Bisexual,E,B,-304.49460473189475,74.47993746220362,22.67513159664064,B,D,-19.724114072272133,E,-27.089085710972377,E,39.80039742289099,A,D,C,0
25,65+,No,Bisexual,D,E,82.93667403178486,7.90345437642757,-30.0789215391773,B,D,-76.35553079778413,E,81.16121787398414,D,123.7800368874775,E,D,C,1
48,51-65,Physical,Heterosexual,E,E,-80.08606316013818,-95.55010355821692,52.30685781565647,A,D,-33.68490671719572,A,-90.73172911527088,E,-59.61234463035735,E,E,C,0
33,26-35,Yes,Homosexual,E,D,96.92393153959996,130.4565681421366,-104.94029801896205,D,E,-21.578879084243987,C,0.9634506429478493,B,53.54147258703459,E,B,D,0
45,51-65,Both,Other,E,E,41.55297239215885,112.357343386975,145.77910041819703,B,B,81.44024641928041,B,-33.33704667010178,E,80.85327852177231,B,B,B,0
26,36-50,Yes,Bisexual,D,A,-5.937126207460175,-192.15812594170083,-31.71430524057585,E,C,-125.52926330490057,D,-40.0230657972843,C,-185.36859343501916,C,D,A,0
48,36-50,Both,Bisexual,E,C,107.877367441446,-122.57853459097024,-58.00219958509844,C,A,44.48196614476974,C,-122.33741264433763,D,-52.53044391320688,B,B,C,1
30,18-25,Yes,Homosexual,E,B,9.15283345025421,114.06292718799118,-166.86671269648286,A,D,159.38439852113243,A,-98.83301744939855,C,169.7948593398494,E,B,A,0
89,65+,No,Bisexual,A,D,6.064606129088422,119.81649308807314,-102.19107175383031,C,E,-75.02332797491685,A,-72.72262255972122,D,20.562835628421272,D,E,A,0
74,65+,None,Bisexual,A,A,4.130874770577287,124.780403511901,-14.71836173581677,A,E,100.91003973432295,E,107.63377690337079,E,-21.440721391147896,B,C,A,0
29,18-25,Both,Homosexual,A,A,7.419156808645456,-250.9085020048802,99.0147663759386,A,D,59.76902564747435,A,-92.66564204969563,C,-25.737610955709872,E,B,C,1
33,65+,Mental,Homosexual,A,B,189.02956629750315,36.79148372082523,151.91216505916933,C,D,194.40940474119546,D,143.6229940225087,B,168.24492460603363,B,E,B,0
83,36-50,Physical,Bisexual,C,B,-112.88331349855238,-134.9198309793228,56.4033041879188,B,E,55.43390050274244,E,121.42773611465422,A,-5.184651788153056,C,B,B,1
57,65+,No,Other,B,E,14.169628944626561,-148.55510802050426,-93.36962126631705,D,E,184.82721030207892,E,-122.02273813957827,D,41.23808553691297,A,A,B,1
34,18-25,Mental,Bisexual,E,B,-69.74497416593061,146.7579791680145,-90.5151502276648,E,C,-86.8253183939373,A,11.174882557146109,E,-138.11648167919702,C,D,C,1
97,65+,Both,Homosexual,E,A,115.76803715348456,-76.16402077674189,-62.91689463596241,C,C,42.891555287271956,C,-102.93797962831965,A,3.557358866763759,E,C,A,0
28,65+,Physical,Bisexual,C,A,-97.95146252448956,161.51717363650243,-24.029986101546168,A,A,132.4782886530422,D,-203.67387269567269,E,-171.4163285812819,B,B,D,1
59,26-35,Yes,Other,E,D,10.137374954200691,-141.48353977375768,15.642014974409326,C,A,102.63779518463063,A,60.412723130288306,A,22.670019048407028,A,E,D,0
58,36-50,Both,Other,B,A,-73.395171673493,-146.97335713708256,-4.538769162413988,E,C,-2.769129380004161,E,-53.8784191166778,C,-80.35409013733187,B,D,C,1
86,65+,Both,Bisexual,C,D,32.12324403123987,91.28308872585109,33.67971744159593,A,C,-4.945019543129313,C,-48.81128968262365,B,-139.6645660775008,D,B,B,1
26,65+,Yes,Homosexual,D,D,93.45538148330193,109.26964995527018,-135.7519625944678,C,C,-27.08783385189951,D,10.030082632820015,A,-71.66324099504213,E,C,C,0
76,51-65,Both,Other,A,A,136.0119575762902,173.88032656465055,-53.12188847194954,E,C,-96.89732177990197,E,136.54432898949335,A,-66.28636251174932,E,B,A,1
87,51-65,Physical,Homosexual,B,B,-63.90985458397957,-101.76856242879941,-38.18763079148697,E,A,-96.31194746204564,C,140.84417739831815,A,-178.0514001831343,A,C,B,0
19,36-50,Yes,Other,B,B,-112.96901640978436,77.0721653246786,-3.5151765443872938,D,D,-75.78525752475605,E,77.72398269539832,A,30.9219450153338,C,E,D,1
24,18-25,None,Homosexual,C,E,147.25591632219445,18.22421636955584,-14.857232875243989,C,A,91.35322744757615,B,41.71762498371906,B,25.896248515785086,D,B,D,1
58,65+,Physical,Bisexual,A,B,-9.902640939295269,33.42718708678234,-166.94929022773582,D,B,193.22083987115485,A,63.6168301749807,E,68.00804010502019,E,A,A,1
61,18-25,Physical,Bisexual,A,B,113.20523734532534,-66.06472115309721,253.3627408003531,D,E,4.741513966563464,A,-60.305710185691844,B,19.106844989349046,B,C,E,1
23,51-65,Both,Other,B,B,69.72545744874736,-89.58060004002435,-26.65790960690616,C,D,-33.146556814666965,A,6.442873870655981,E,89.15828295043883,E,B,B,1
68,36-50,Both,Other,C,E,6.727484991536079,-110.08979285548803,42.3148827796609,B,A,-10.500146409402507,E,-74.29888214730788,B,-52.3949413749982,C,A,C,1
50,26-35,No,Heterosexual,B,D,-110.69420233012491,56.68967701753805,-72.75625234868268,D,A,102.81960183318301,E,157.85899450807932,E,-28.48264471505856,B,C,B,0
52,18-25,Both,Other,E,E,-95.32563728684676,-21.53238605775459,33.156658811907974,D,B,-220.39893463650668,A,100.23300569915921,C,-120.92688552921189,A,C,D,1
56,18-25,Physical,Homosexual,D,A,-41.033417678846035,73.77911459943508,44.589749855482616,B,B,155.60284600024568,C,-2.159580531149428,A,-57.788914470433475,B,C,C,0
