country,religion,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Germany,Muslim,Married,-239.0828262368261,A,A,16.434536791296097,C,-144.6860627865044,E,-207.3657403310702,-52.01617149826819,A,D,95.6692401598524,D,C,1
Other,Other,Married,68.85919293015338,D,C,-6.575471130456252,D,-97.63932764679105,D,-159.59051729056847,-41.55896476745527,B,E,25.16195339376367,C,D,0
Brazil,Jewish,Single,162.06872555937642,E,C,169.90048862731462,D,122.72202869326449,A,58.85465650169315,104.76850604113935,D,D,101.65670096125451,E,C,0
Mexico,Other,Married,-29.515371852398758,D,E,72.07284544750706,D,-56.597659291965094,A,-24.51304992286815,104.6094524460854,D,C,96.40185528365997,D,E,1
US,Muslim,Divorced,137.4717392865013,E,E,39.00174812086548,A,39.60017901942997,C,-177.75224187614234,79.31298197467513,D,E,93.46206420974474,E,D,0
China,Buddhist,Married,-183.6041987133715,C,C,-140.67887949701955,C,-93.95231334764115,D,94.1714240464037,13.773218736746951,D,E,-70.30788946890756,D,B,1
UK,Christian,Married,-45.01723530958855,B,E,-19.041367529569104,C,-63.763761941408326,B,183.11399718030162,157.86140528538488,C,A,53.865976314493246,E,A,0
US,Christian,Married,155.171215177554,A,D,105.41825939435397,C,52.75782152654689,D,247.7300290179063,-56.29504710119364,C,D,127.185605576343,D,B,1
UK,Muslim,Married,40.462094589167826,C,C,32.78019070247637,E,31.79461809583079,D,228.22414674786808,-100.68682923182408,D,E,-27.91454908500261,B,B,0
US,None,Single,154.45654942027903,C,E,104.51689712397354,C,-131.65707890216117,E,-185.51148158195616,-42.707443847791126,A,A,-61.0742284123604,B,E,0
Brazil,Jewish,Divorced,-310.033968152056,A,C,257.1517109690484,E,1.5766666763967079,C,64.71802028538194,-39.081070005440274,E,D,135.76242251634554,C,E,0
UK,Buddhist,Widowed,45.54813767878837,A,C,-27.088592782429107,C,-134.5309937493252,B,152.71415078318756,-101.02594780566052,B,A,72.73761241853296,B,A,1
Mexico,Muslim,Widowed,55.985444186291566,D,E,175.63290040146063,A,5.253983885462701,A,-92.74986235073773,-199.2510021181933,D,D,-66.75472807873408,C,E,0
UK,Muslim,Single,-12.22732309999729,C,E,114.90202694177336,A,9.270076995651351,C,133.32620960982135,98.05415953686105,A,D,38.19139129691434,B,E,1
Mexico,Buddhist,Married,44.21938302731018,A,C,81.48229241989775,B,-45.31778340565394,A,55.4630412496397,-90.49998429954385,A,C,139.8816494933687,C,B,0
Germany,Buddhist,Single,93.24531535369763,A,B,-142.65591133451764,A,-10.749900114421182,D,91.24517668679076,-151.30753113723497,D,E,23.9910422345572,C,D,1
Brazil,Buddhist,Widowed,-140.56723123974677,E,D,-89.79328867938496,E,-48.91113290727371,E,-145.49292539518999,79.97544188555143,B,D,39.884767235219186,A,B,1
China,Buddhist,Divorced,62.65756366269838,C,A,44.96079318549067,C,70.25380433885717,E,-126.80297639497002,-53.88714776164763,A,E,118.8967778681503,C,A,1
Other,Muslim,Divorced,134.4258162266115,B,D,-78.33769813608303,D,26.360454774801262,E,-15.866726761952293,7.941750900278974,C,E,71.4186480294411,D,B,1
India,Christian,Divorced,-104.88285845885865,B,C,40.21794158542178,B,31.181296861315822,E,-92.65942361858495,-43.84228546840316,B,B,-153.20979369407857,C,A,1
Germany,Muslim,Married,-72.2495966055794,A,B,3.4591721423838124,D,97.70430730131825,D,-50.08576047186237,-67.77149615322303,D,B,140.35219736878562,D,C,0
Mexico,Muslim,Single,-20.178430623727348,B,A,-89.3792961351096,B,-12.86735653836727,C,9.585033239261355,-58.61848172588999,D,E,101.59089104663532,D,E,0
Brazil,Buddhist,Single,170.64657406801297,B,B,-159.1145505548508,E,-226.62039193940862,C,73.4241298231381,-14.34887039429214,A,A,178.43560876103697,D,A,0
Germany,Christian,Single,-8.547643431782985,C,A,-226.2422129639498,C,-39.8103909524181,E,141.78190284846565,140.31391185310474,A,A,-9.478513661335903,D,A,1
US,Christian,Single,83.00998502579301,B,D,-12.386874033106302,C,-71.30640727384608,C,-77.28040886904937,-163.5888914512456,D,B,151.59847524100013,E,B,1
Mexico,Other,Single,-39.80915451212487,D,D,58.82021866049095,C,-67.7220452884844,D,-180.4317337558024,-6.627396482049824,E,E,-157.93276484743012,E,D,0
UK,Jewish,Single,-119.08602627458096,C,B,-262.24648304966576,B,44.65125340175232,D,225.99841805428312,48.79760815976828,E,D,42.142560692231285,A,B,0
Other,Jewish,Single,47.749054059115025,A,D,16.39364316478065,D,90.85489444032012,B,63.2244303372102,-82.49816911295841,D,D,52.68949710761268,B,A,0
Germany,Buddhist,Widowed,18.484565160958297,B,C,-52.376363336555634,A,-80.39732762679833,B,-201.19690661203728,-4.441281542590417,D,B,11.131421110047986,B,B,1
Other,Hindu,Widowed,11.154507359586267,D,D,-24.106150959815157,C,182.70664423909162,B,71.1628301492619,-0.4030667807099525,E,B,3.4306950695987535,A,B,1
India,Muslim,Single,-5.717101507755421,D,B,94.84457027235368,B,-89.37604804195752,E,-187.47966258912712,-19.65730577898691,E,E,-76.30415712440298,D,D,0
Mexico,Jewish,Widowed,-52.88167476847452,C,B,-117.80010307490744,C,-256.1288857206215,E,123.51659471762655,128.90009701845648,D,C,47.12376712385829,C,A,0
US,Buddhist,Divorced,187.00054861945884,C,E,-136.64882101637272,C,35.76622360278163,C,204.37515571866095,-194.28613537865397,D,D,-182.5753576838339,D,C,0
UK,Other,Married,-245.53206350903687,B,B,105.0643689889589,E,103.47034070405306,E,-234.380151261639,73.01003102496122,C,B,-105.72437163166606,D,A,0
Mexico,Buddhist,Single,-44.72780209692228,A,E,-153.60805114196256,A,-75.62073692235154,A,45.40115944724354,-12.124056805828747,C,B,178.83320696449206,C,B,1
Germany,Jewish,Divorced,-37.703121889424466,C,D,-43.64264692325036,C,233.4328471395957,B,56.73242466542337,-113.56907445552062,A,C,-77.21533743634707,D,B,1
Other,Buddhist,Married,45.73853458354276,C,A,190.00591250982288,E,-64.95804724958202,B,-99.72688080700614,-196.37013904217662,A,C,271.44449379342296,D,D,1
Mexico,None,Married,-20.37198958595428,A,E,-46.23839119064895,C,-130.1361258519039,B,45.46608542974285,66.96446998764569,A,A,-141.2343506644131,D,E,1
Brazil,Jewish,Single,-117.12495520532578,B,D,140.03761932729688,E,-57.6550332968644,A,163.9200198697987,-116.76675987152738,A,B,-47.858863182947495,E,C,0
US,Buddhist,Widowed,18.419502161897064,E,D,0.49999047464927004,A,33.386858589507575,D,-64.93472711499219,16.96245919650938,A,D,115.92476021320424,A,D,0
US,Jewish,Divorced,20.351037569937787,B,E,-54.002250498649495,B,54.91817756204958,C,8.212621204778857,34.91042309122571,C,A,-59.35403698420949,D,A,1
Other,Hindu,Divorced,-114.2786750602612,A,D,-187.723998091166,A,-55.60163001770454,C,12.211997425629578,52.53286127120119,B,E,-219.87483967447238,D,E,1
Brazil,Hindu,Single,34.52560308784142,C,B,75.19015382676082,B,242.61347789732022,A,-131.5638971358517,-22.754185711534866,D,E,-171.47138207338992,C,D,1
China,None,Single,-33.77429361469345,D,E,121.17671797904504,A,-39.86507283674998,A,-54.69156385744138,127.66204490616211,C,A,60.18022147033552,B,E,1
China,Other,Single,-132.78206382411426,D,A,171.93783388803115,E,-5.432375961417679,A,51.03268865211605,52.83735483831542,E,C,7.473087349346459,A,D,0
Germany,Christian,Divorced,-13.033148022853021,D,C,149.45655481219885,C,-139.20721818023347,C,-19.24006712984789,64.91371411728699,B,D,147.42488811681756,B,D,0
Brazil,Buddhist,Single,59.72830418458056,E,D,-89.31964078802288,D,-14.619396477477087,C,100.6405908284723,121.89964047060332,B,B,76.2774202942351,E,E,1
China,Christian,Married,-95.3254755492008,A,B,-66.36654279893413,D,42.10854004857991,C,-73.90937294480491,-143.68418281000734,A,E,50.20250080022271,C,A,1
India,Christian,Single,-50.76605015292499,D,A,-79.39267510056976,C,-102.59900537281032,C,-154.8745784142189,51.04634968108462,C,E,-22.19453490507,A,E,0
Other,None,Widowed,86.84710750929023,A,A,-85.19213678485777,C,-119.69838818269764,D,84.789202647084,53.46210158963247,C,B,61.35379105761823,A,B,1
UK,Muslim,Divorced,-1.3188261556614007,A,C,-32.6822923125975,B,-185.03336675868334,C,-71.90128543981943,-69.73688312903451,A,C,12.730076979762476,C,E,1
Other,Christian,Divorced,43.60407467961834,D,C,126.72598909069622,E,-93.71261316347767,A,126.61554691065606,-62.84600607426177,B,D,-53.63141257382015,D,D,1
UK,Christian,Married,-0.5089809955346245,B,E,36.278198308280125,E,23.909379325276845,C,51.554811109957136,-40.55278327950143,D,D,70.94200891933512,B,D,0
India,Muslim,Divorced,121.33592924255487,A,D,-182.49505635399586,D,-99.176710751906,D,235.68493645085505,-120.32025974085391,C,D,-124.921873928731,A,E,1
UK,Christian,Married,135.37517193965422,E,D,46.02551797661791,C,-220.6067931208032,B,118.74536608029844,11.779593052038216,C,E,-36.43827430145847,D,A,1
China,Hindu,Widowed,95.09434955853783,E,B,47.565874086283415,D,-91.67219047703277,C,89.01380055488039,-119.26622299333103,C,E,-43.292977224268434,E,C,0
UK,None,Married,-22.80017336715396,D,C,21.960148366914463,B,-26.145008868091402,C,101.75356662043855,91.21749417163338,A,C,4.300068559147327,D,C,1
Mexico,Jewish,Single,210.78577821403002,D,B,75.04141675082096,E,35.34841048816817,B,65.7550613919404,76.37116618818533,D,C,41.693721271644065,D,A,1
Mexico,Christian,Single,101.03693520378529,D,E,-98.58706688873016,D,43.474595198635264,C,75.26612868251621,-31.403061163581548,C,A,-8.166966103718737,D,C,0
India,Hindu,Divorced,53.21757137989056,B,A,99.3283833129482,A,105.83069799769507,C,171.51453354223128,-122.97682531242418,A,B,11.631237362205926,D,E,0
US,Buddhist,Married,244.40158798848762,E,D,146.13256411654987,D,-77.2555966086196,A,35.11588927187086,116.41278941731079,A,D,23.67189677649803,E,D,0
UK,None,Married,166.7797555339581,C,A,-107.83447727735495,B,-101.91902999052984,E,118.59010380784396,-66.51887473067605,A,B,-27.245747514023755,B,A,1
Brazil,Muslim,Divorced,-0.6868803236574925,E,A,-61.21245166477769,E,-133.18100365879414,B,92.82286311137618,-79.72755314771655,A,A,58.40754703238249,E,D,1
China,Other,Married,-188.8567005680895,B,D,5.15923848103533,D,-77.9325133849407,C,13.313536136838602,-58.82620618413728,C,A,17.9426784854487,B,A,1
China,Buddhist,Widowed,98.83202023719959,E,C,39.5804666503964,B,-24.75935376974807,A,-31.35666693239506,-12.395589827994767,E,B,-4.012417268191819,A,D,1
Germany,Hindu,Single,-57.774433928157976,B,B,65.53107437194403,C,-98.65094439171564,A,-8.396957449407811,-85.11871247622659,C,E,26.563850222337155,C,E,0
Other,Jewish,Married,-102.01384601344463,C,B,-75.62556354746708,E,-2.8039118057428585,C,-148.0505305749574,129.03416090663663,C,D,-47.01464927013316,B,D,1
Other,Jewish,Single,19.879759491715753,B,A,-20.988840157270214,A,50.2171762112763,B,-105.4082942447267,-41.195532534340586,D,C,11.64513150844093,E,E,0
Brazil,Other,Married,98.98202344797146,E,D,54.60941045737583,D,-8.536462660206716,D,-79.70822583202145,29.565644822678117,E,C,80.29556520200131,D,E,1
US,Hindu,Widowed,-29.6319283100276,D,B,-59.64424163064136,E,24.67975795449306,E,129.6766175344722,109.25909211826873,C,A,-22.532558479371286,E,B,0
Brazil,Jewish,Divorced,-0.913247624037225,B,E,108.2172216581682,E,30.49330967184441,A,-16.95413365488065,-232.5371691934944,D,D,87.31943717255088,D,B,0
Mexico,Muslim,Married,-101.22111933783621,C,A,25.274010505525673,E,29.85781996108893,B,-16.06921785834507,-1.9118572491456745,E,E,32.85220866622954,E,E,0
UK,Hindu,Divorced,73.15623713807028,C,C,6.993405506051308,A,59.49105586827324,A,20.673281767938644,-17.82433820793719,B,D,-27.889043794238173,C,E,1
Brazil,None,Widowed,9.059424988836556,E,E,-102.86736604237335,C,-49.60987931561396,B,-38.76934566568016,-2.23451876999028,E,A,-156.3653229501047,A,A,1
US,Other,Widowed,-39.90454301328401,D,C,-111.90364029370296,E,-93.27304545108117,D,-171.80101779642968,-11.893423744325144,C,B,64.39569565504904,D,E,1
Other,Hindu,Married,-61.93079968694634,C,D,30.075449068346344,A,-130.65074310799125,D,-91.95841787808317,108.2944393750869,C,B,84.40042833666966,E,E,1
India,Hindu,Divorced,19.20581791817267,D,B,-104.36858527567429,E,123.0171351407239,E,17.896606122918,162.21618369632742,C,C,75.47760090048719,B,C,1
India,Jewish,Married,185.04821810831152,B,A,88.24171267748572,B,-131.40097530354078,A,158.18582718598563,-78.28299719884117,D,E,-91.97856282058235,E,D,1
China,Jewish,Widowed,145.20018428359342,C,B,-104.62908704392378,A,52.672205110732826,E,-138.01289200344738,48.18863480356383,A,B,75.15914959466807,C,A,0
UK,Muslim,Married,122.05509882501629,B,A,-75.51529521977696,E,65.53353889181226,D,57.662010658990724,-142.15817830401247,A,D,34.092554263625566,C,E,0
Mexico,Hindu,Divorced,-42.36557104937581,E,D,-29.708729639367597,A,175.61858356893245,E,153.25182894772885,-0.24894345033773763,E,B,-25.448416331316047,C,E,1
Brazil,Jewish,Single,42.78551877500073,E,D,-1.0008245326740703,C,-34.790497544881774,E,-42.07186465677801,-162.53272116783094,A,B,31.472298496589318,E,B,1
UK,Muslim,Married,33.93904948273206,B,B,-63.84507900596971,D,-14.453388766122524,B,27.611140812853385,5.014577943104087,E,B,-191.46109167089014,E,C,0
UK,Other,Widowed,-29.42061854006763,E,B,124.29194763838582,E,-120.53539155415791,C,-101.54123424328816,37.434466613297396,B,D,79.90891097492046,C,E,1
UK,None,Widowed,-23.680847659248798,D,E,-202.76667078440283,C,-132.48234768928927,D,-95.76041706717233,-52.732986902784226,D,C,-237.32171844607578,B,D,0
US,None,Divorced,136.10495661823478,B,C,168.48742580453037,C,-51.98196642243439,E,270.32198661375895,237.68499990047673,C,E,-165.661472681255,E,D,0
Germany,Hindu,Divorced,122.74886966683785,B,D,-68.4197137383587,D,69.01718088331565,B,37.365063960968556,-9.082167764371265,E,C,92.53488770986851,D,A,1
US,Buddhist,Married,-55.44669570170577,E,E,53.85021592401947,D,32.31496999901842,C,67.37934652688551,180.5113686646124,E,E,77.25983622530734,D,E,0
Other,None,Married,-68.64015945484202,A,A,-156.3888866481846,D,-45.9809048614162,B,-216.2214316418976,25.16851352279028,D,D,-167.04429982096337,E,A,0
China,Other,Divorced,93.33331960859026,B,A,-57.56947789189435,B,-52.354098172480214,E,-121.94567279228816,63.00058779140391,B,B,16.1103863558143,A,C,0
US,Jewish,Married,47.879235536157125,E,B,109.10316552090538,C,-132.26278178615775,E,86.09461745588443,72.59146243787569,C,A,203.68592690971013,B,E,0
Brazil,Hindu,Widowed,-104.87075384834219,D,E,-80.61316328424006,C,65.84172502490664,E,-56.87321823334091,-40.658011980583076,C,A,19.258117950634958,D,D,1
Germany,Buddhist,Married,15.97592389578406,D,E,-136.178655821067,B,-10.784671096137156,C,-28.684220071878713,209.14293686831198,D,C,122.25858573252208,C,C,0
Mexico,Hindu,Divorced,-35.853464670639326,A,E,3.94713225827603,A,24.359454222708923,E,-63.05744148587009,-85.75311414927567,B,E,-150.66629437492924,B,D,0
Other,Buddhist,Single,-99.74986338933321,C,B,-10.316808587541848,A,-148.8212172954767,A,45.75574500131385,11.998429572709918,A,E,-14.258141160878917,C,E,1
Mexico,Christian,Single,-236.03689230518356,E,A,-27.000749653651425,C,-14.50838204583737,B,35.78435100991994,-171.9455318717655,A,D,-1.604423214159612,A,B,1
Germany,Other,Widowed,-96.10886003397351,E,A,85.235014836504,B,79.03123402062475,B,85.1044361815599,-219.35957696392978,A,D,-107.04804356599249,D,B,1
India,Christian,Single,-24.002372149956226,D,D,-98.52509764942413,A,-205.86877127124828,A,-117.10342969380076,-89.5700352551947,B,D,-135.0065148513782,A,D,0
India,None,Divorced,85.18096428023428,A,A,-135.0726368423167,E,51.09233710136356,C,-49.82475522022101,-39.299378316312925,C,B,-35.77319909333492,C,D,1
Brazil,Muslim,Married,-18.578707017620193,D,D,-7.267841495656642,D,14.76133333032623,D,201.46576136439202,160.3905474990974,A,C,66.22726424036382,D,A,0
UK,Buddhist,Widowed,54.4178557120267,C,E,29.301365619545,D,82.35534202052125,E,1.7416465923353757,33.362991667654455,A,D,132.2097983773559,E,C,1
India,None,Divorced,141.12354332028536,E,A,14.139810828915387,E,-134.10250081726133,E,26.30089971471134,-41.02626038026174,D,E,-3.3114153292727213,E,B,1
Mexico,Hindu,Divorced,-42.78990201910078,E,E,55.60128590103326,A,-29.026776443690437,B,-50.961261186378884,-9.163923043299521,E,E,-59.466947028974715,A,A,0
Brazil,None,Divorced,-15.017448829428165,A,D,41.783759359815384,D,-22.388552786307777,A,-82.80910655516004,14.808414253214277,E,A,-143.49331353021083,D,A,1
Brazil,Buddhist,Single,0.11315350934799714,D,B,-18.42131759450856,C,-64.1848116899861,D,38.86406079415778,27.9601386885804,A,E,-6.099456295250282,E,E,0
Brazil,Hindu,Widowed,89.40525371961924,A,E,-34.57887138785401,B,-23.929080369847906,E,-22.205646930725685,-48.44583767618651,B,D,-24.143529104906488,C,C,1
Other,None,Widowed,60.5539306066262,A,A,-133.79030001818552,A,99.22817888253894,D,-141.37255201740598,181.69561578262642,A,B,-205.95878382344713,D,C,1
China,Christian,Single,-120.31704964013834,E,E,144.73984511999453,C,-76.5039546862476,E,63.26157588621866,15.69932596310107,B,D,-123.51749050800021,D,B,0
Germany,Other,Single,9.306535107329992,B,B,234.1204412185058,B,41.40641916131276,B,219.44364352236158,55.396511383774794,E,C,-53.68706547004811,E,C,1
China,Muslim,Divorced,-75.34258656885525,A,E,-23.836711723791577,E,70.137160188226,A,-109.81548910673695,-37.27444227436574,D,B,-137.6320085720139,C,A,1
China,Hindu,Single,44.38763335900811,B,A,152.33638295582426,D,42.063819873084704,D,2.368546079383524,24.958789137569966,E,B,124.18765455837092,B,E,0
Brazil,Jewish,Married,55.132666308795294,A,B,-294.9199828034186,B,-32.169463381307914,C,-80.34236360540574,-165.5354632143693,E,A,-107.35839920821132,A,C,0
Germany,None,Widowed,-34.572552178906015,B,D,-56.07710059184918,E,38.316825868078794,E,-37.15180411623405,106.4109880926825,D,A,92.89674832667039,E,A,1
China,Muslim,Single,-35.63595154647576,B,C,-95.36389677061472,A,61.73643229860133,A,-100.22823582437618,23.107025960323657,E,D,98.17750772018093,C,A,0
India,Buddhist,Widowed,88.74946392277616,A,A,120.21385487155949,C,76.71504877785486,A,-5.125705518958077,13.004797546501932,B,E,10.185983420415848,A,E,0
Brazil,Christian,Single,-54.17812435531586,A,A,-126.8922370641776,C,-69.98816370168693,B,-75.46766258898016,54.23316323966917,D,D,-24.870942773192148,C,C,1
China,Other,Married,7.630099303437516,D,C,-222.5585221677578,B,-37.16867007818045,B,-181.0446575904656,172.9239275828331,B,C,-38.076037416701794,D,E,0
Brazil,Other,Divorced,37.206068183674745,E,E,30.992099638932963,A,-46.0046635671498,E,52.483789756915534,-104.0457522342025,D,C,107.31649142394646,E,C,1
Other,Other,Widowed,126.14827540012558,D,D,-142.12182980805215,E,103.19232053090353,E,155.84622732257475,-79.59665009519253,C,A,98.18326256015364,D,C,1
US,Jewish,Single,39.13535417096285,C,D,62.17503399233551,E,-37.62238515719878,B,204.57349574031,129.3908680973157,D,A,-130.79732918375743,C,A,1
Germany,Muslim,Single,-2.9799831211129493,D,D,118.7886625224722,D,-34.06001562174345,C,-76.87289464053096,-99.74924094106072,C,C,201.49142833174346,D,E,1
UK,Other,Divorced,24.528684138404177,D,D,-29.35778701685021,E,6.3276414977097835,D,39.305254134578895,71.1535339680795,E,B,4.30398715661183,E,E,0
Germany,Hindu,Divorced,-70.11373782751355,C,D,-96.45914799004454,A,-122.86033594171062,B,30.687110285216285,-115.40921241111417,D,A,-44.412153638147764,B,A,0
China,Other,Divorced,-37.49476226791604,D,C,-42.46937302407947,E,-105.41640256402181,E,134.28655214456938,-80.3021597687979,C,A,-140.27090263044653,B,D,0
