disabled,age_range,military,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Mental,26-35,Veteran,None,A,84.13670999536743,B,C,E,D,-40.52045000505405,C,1
Yes,65+,Yes,None,D,1.9281937002622844,E,B,A,E,-2.819869266757211,A,0
None,18-25,Non-Veteran,None,D,1.075862105044724,C,B,A,D,5.897712071171229,B,1
Mental,51-65,No,Jewish,D,-71.8683273216303,B,C,B,C,-124.58694856723244,E,1
Both,65+,Non-Veteran,Jewish,B,-136.6390531110597,D,C,D,E,44.81745573931096,B,0
Physical,26-35,No,Other,B,-46.32789285377854,B,A,B,C,-57.493427011138465,C,0
None,65+,Veteran,None,A,-138.23672500463317,C,A,A,A,119.15260502134757,C,1
Physical,65+,No,Jewish,A,-166.2385257804762,B,A,C,B,174.36577906677596,A,1
Both,26-35,No,Christian,D,-22.91833654370715,D,D,E,C,-58.58246955640034,D,0
Mental,18-25,Non-Veteran,Buddhist,B,-144.23109527920155,B,B,E,E,73.29454529280933,B,0
Both,18-25,Veteran,Jewish,A,65.98587839749335,E,E,B,A,0.1308572973446919,C,1
Mental,26-35,Veteran,Jewish,D,91.39422489219817,C,D,A,B,-0.9318821614581502,E,0
No,65+,Non-Veteran,None,B,43.30196705945179,B,D,E,C,-140.98056846469285,A,1
Yes,36-50,Non-Veteran,None,D,56.86286416728866,E,B,E,C,-9.448291531405578,B,1
None,26-35,No,Christian,A,70.43497165338391,C,D,B,B,49.26551422129035,D,1
Mental,36-50,Yes,Muslim,E,29.360558811757297,A,E,C,A,-29.487993500775573,C,1
No,65+,Yes,Muslim,B,3.735856442967722,D,B,D,D,-58.5516267390173,B,1
No,36-50,Yes,None,D,-25.475634813960234,C,C,B,B,-37.22288612527599,E,1
Physical,36-50,No,None,D,20.573512089104327,B,E,D,A,80.85511873898031,A,1
No,26-35,No,Muslim,B,106.88482315245713,E,D,A,D,-155.0149651679828,C,0
Both,51-65,No,Other,D,-126.69014886359678,A,D,E,C,-18.693979142057316,D,0
Yes,51-65,No,Other,E,-71.70485584580064,E,A,E,A,-29.969630760553436,C,0
Yes,26-35,Non-Veteran,Jewish,E,-153.12683423253358,E,C,A,E,-21.659701686687576,C,1
Yes,51-65,Veteran,None,A,42.39315293805027,B,B,C,C,-76.09068625306145,E,0
No,51-65,Yes,Christian,D,0.11419631415640766,C,D,D,D,90.48639070592101,C,0
Yes,51-65,Yes,Christian,B,70.09869364135227,A,E,D,D,148.4786931265357,A,0
No,65+,No,None,C,-97.41740564223574,B,E,A,E,175.39726615848565,A,0
Mental,26-35,No,Buddhist,A,-158.29153842172434,A,B,B,E,-188.05850564274692,C,0
Both,51-65,Non-Veteran,Other,B,-65.0591486221207,A,E,D,A,-1.7217756701599667,B,1
Yes,65+,Veteran,Hindu,B,0.4012151078811313,A,D,C,E,82.82959396095634,C,0
Both,51-65,Yes,Hindu,E,-51.10162956259836,A,D,E,E,34.222736512156274,E,0
Both,51-65,No,Hindu,E,-93.6538329162879,C,B,A,C,11.114866329670516,C,0
Both,51-65,Veteran,Christian,D,-87.7448720354435,E,E,D,C,103.99319541913765,A,0
Yes,26-35,Yes,Other,C,74.9743753264901,C,B,C,A,-52.13686709873372,D,1
Yes,51-65,Yes,Hindu,A,14.863736246815593,E,C,C,C,-85.5444413762185,B,0
Both,65+,No,Hindu,E,157.41508215797504,B,B,E,E,88.3782146318913,C,0
Yes,65+,Yes,Jewish,B,1.2771789167417396,C,A,B,A,-58.87496646548732,A,1
Both,65+,Veteran,Other,E,-51.018674677357865,E,B,B,B,26.202664079764894,A,0
Mental,65+,Non-Veteran,Hindu,C,-38.712907176510846,E,C,B,C,84.34738232664922,D,0
Mental,18-25,Yes,Jewish,C,-90.7317140427759,E,D,B,B,-49.2077037001833,A,0
Yes,18-25,Non-Veteran,None,D,-34.75557525799863,C,C,B,D,-46.48117962681168,B,1
Physical,36-50,Yes,Hindu,E,-8.286273139243907,B,E,D,A,62.01735124338401,B,0
Both,51-65,Yes,None,C,15.17592938290867,D,C,A,D,37.14956253273991,A,0
Yes,36-50,No,Christian,A,249.39635880035266,B,D,D,C,-26.98988659396574,B,0
No,65+,No,Hindu,C,-212.64903446445183,A,B,E,E,-158.48819294624036,D,0
Both,51-65,No,Hindu,A,50.305929483559574,E,D,C,C,88.32943148448157,D,1
None,18-25,Veteran,Christian,C,52.17383278759683,A,C,E,B,246.73135913981724,D,1
Physical,51-65,Yes,Jewish,A,-106.48395680710121,C,A,C,C,177.98211369147694,B,1
No,18-25,No,Jewish,D,-38.51557906107364,A,D,C,B,-64.26231554380983,E,0
Yes,65+,No,None,C,-104.52332232939767,E,D,E,C,47.14740970610612,E,0
Physical,65+,Yes,Hindu,B,-56.38327877342486,C,C,D,D,17.3376937733334,C,0
Yes,26-35,No,Christian,C,22.91158007811451,E,E,A,C,83.12004333742081,D,0
Mental,36-50,Non-Veteran,Christian,A,-31.960473325048877,B,A,E,B,11.581190095337284,B,0
Both,51-65,Yes,Christian,C,49.76984205328456,B,C,D,C,-18.831077080662457,D,1
Mental,51-65,No,Buddhist,D,-24.89051509050867,E,A,C,B,-77.15112985164286,A,0
Both,36-50,No,Muslim,A,37.311507988771275,A,A,E,C,29.18259372764111,C,0
Mental,51-65,Non-Veteran,Jewish,B,16.33623961670106,D,D,B,E,8.761667008394651,C,0
Yes,51-65,No,Muslim,E,-32.209568399597856,C,C,D,C,86.07240604729203,B,0
Yes,18-25,Veteran,Jewish,A,-122.45339432766164,C,A,D,B,113.98540619365292,E,1
Mental,65+,Non-Veteran,Christian,C,10.228622485144111,B,D,E,C,-30.88397128851773,A,1
Both,65+,Yes,Hindu,B,40.163955951834915,A,C,E,E,63.87123056782226,E,1
Mental,18-25,Non-Veteran,Jewish,B,36.64677875577372,D,A,D,C,-22.090457803159403,B,0
Yes,36-50,Yes,Other,D,35.25230655120372,C,A,E,E,-105.11160751663931,B,0
Physical,65+,Yes,Jewish,B,37.45191353354511,B,D,C,A,69.81959548222125,D,1
Both,65+,No,Other,A,-15.091428439001145,B,B,B,A,48.324462839428776,D,1
None,36-50,No,Christian,E,117.99681215224757,C,C,D,B,46.003760529585655,C,0
None,65+,No,Other,E,-154.5972571204279,A,E,D,E,-74.86320733326042,C,0
None,18-25,Yes,Muslim,B,-89.12279190651792,E,A,B,B,15.92844837814571,A,1
Yes,18-25,Yes,Jewish,E,18.45803510211118,D,D,A,B,-195.9909047810498,D,0
Physical,65+,Veteran,Christian,A,117.58827815485901,C,B,C,A,-18.174658685830472,A,0
Both,18-25,Yes,Muslim,A,121.78684261446494,C,D,E,A,-8.776734191010096,A,0
Physical,26-35,Non-Veteran,Muslim,A,-49.28036350477578,B,E,B,A,-5.437955126966076,C,0
None,65+,Veteran,Hindu,B,-60.05783048059723,A,A,D,C,-18.94690313456041,D,1
No,36-50,Veteran,Christian,B,16.772230300539185,B,D,D,E,-42.221995252056004,C,0
Both,65+,Yes,Hindu,E,-55.7687039492324,C,C,C,C,65.170564035803,C,0
Mental,26-35,Non-Veteran,Buddhist,B,-78.76987304750703,C,A,C,A,94.36628939054982,A,1
No,51-65,Veteran,Other,B,64.12160269715457,C,E,A,A,253.18088224591486,C,0
No,51-65,Veteran,Buddhist,E,-149.38008897989502,D,B,C,C,-37.559973486722484,B,1
Yes,65+,Yes,Christian,A,-34.13644527145098,A,C,A,A,-71.87603611461086,A,0
None,36-50,Non-Veteran,Muslim,E,13.887163347955509,C,B,A,B,46.73884075215569,E,1
None,36-50,Veteran,Christian,A,103.44650004077216,C,E,D,A,239.89956924457937,C,0
None,51-65,Non-Veteran,None,D,68.71413307592952,A,C,B,E,0.10605505975128157,B,0
Yes,18-25,Yes,None,C,112.04297128521883,D,B,B,D,-121.32839886362316,B,1
Both,51-65,Non-Veteran,Christian,C,-68.08565088076837,C,A,A,E,-25.99691136439673,B,0
Both,18-25,Yes,Christian,E,13.770215495109243,A,D,D,E,21.68207252639485,C,1
None,65+,Veteran,Jewish,A,24.580805188903547,D,B,A,B,-45.06928330726785,A,0
None,36-50,Yes,None,D,-31.124730854785334,A,D,C,E,74.40603237554755,C,0
Mental,65+,Veteran,Muslim,B,-50.6280316674878,A,A,B,A,-51.21889754809449,D,0
Yes,26-35,Non-Veteran,Other,B,-138.02621143549047,C,E,D,A,95.0732156183449,B,1
No,26-35,No,None,B,-121.25542094392618,D,A,E,A,14.266352536896976,B,0
No,65+,No,Other,C,-7.676192826418807,E,D,E,A,37.05281014077408,C,0
Mental,26-35,Yes,Hindu,D,138.73954154692547,D,A,D,A,-70.36513577761264,B,1
Yes,26-35,Yes,Buddhist,B,117.96115702100832,D,B,B,E,-44.62772550037834,A,1
Both,26-35,No,Muslim,C,25.202019109071127,E,C,D,B,-20.279766805087597,C,0
Yes,26-35,Yes,Other,C,88.50204405587498,A,A,A,A,84.29445020297783,B,0
Both,51-65,Yes,Other,E,29.5815921458491,C,E,D,D,-14.287464310315807,B,0
No,65+,No,Jewish,E,-41.7987158440177,D,C,C,E,23.962852819827337,B,1
Yes,26-35,No,Jewish,A,-38.25719027568874,C,E,B,D,22.077636610098313,C,0
Both,51-65,Non-Veteran,Hindu,E,42.333794021150005,E,A,A,D,-43.80106146564987,A,1
Physical,18-25,Yes,None,A,57.275393812624806,E,E,B,E,3.4882672718334966,A,1
Physical,51-65,Non-Veteran,None,B,-12.36215297405735,D,D,A,D,16.713665029109826,D,1
Both,18-25,Non-Veteran,Muslim,D,-36.96318353829611,D,B,A,A,118.54376021954616,D,0
Physical,18-25,Veteran,Hindu,A,93.19915708164348,B,B,B,E,85.82232365331623,D,0
Mental,18-25,Veteran,Jewish,B,-8.988465211196898,D,C,B,E,-71.12064549837176,D,1
Mental,18-25,Yes,Buddhist,E,-135.35488371365497,C,D,C,C,-118.91072162828758,E,0
Physical,26-35,No,Buddhist,C,101.85283203731434,C,E,E,D,-79.10650742042183,D,1
Yes,51-65,Non-Veteran,Muslim,C,-3.601757738833159,D,E,E,A,200.01573609137213,D,1
No,51-65,Veteran,Jewish,B,-152.11760488431537,A,C,C,B,-37.833669236001356,A,0
None,18-25,Veteran,Buddhist,C,101.01588653094893,C,A,D,C,84.31083357066207,A,1
None,26-35,No,Muslim,E,-91.77150547291323,B,B,D,B,-98.07801071851146,A,1
Mental,65+,No,Hindu,A,-60.613355497796995,E,B,E,E,135.35962319211515,D,1
No,26-35,Veteran,Buddhist,A,-126.49647079858953,D,E,E,C,134.6303483880418,D,0
Mental,18-25,Yes,Christian,A,-44.832617016700524,B,E,D,A,39.85322022627281,A,1
None,51-65,Non-Veteran,Other,E,-47.47040145971527,C,C,B,B,-59.574549969847766,E,1
Mental,36-50,Yes,Buddhist,B,-125.01188394783935,E,E,D,E,-175.27340480075955,B,0
None,51-65,Veteran,Christian,B,40.97259674867479,C,D,C,B,11.964653845624344,D,1
None,65+,No,Jewish,B,21.59197161192314,E,B,C,D,-22.881544358965545,A,1
Mental,65+,Non-Veteran,None,B,123.27173751636064,C,C,B,C,119.19996671087357,C,1
None,65+,Veteran,Buddhist,B,81.7463490884861,C,D,E,C,-27.80561357355939,B,0
No,26-35,No,Hindu,A,123.33518437887543,B,D,E,A,-52.66067451714124,B,0
Physical,26-35,No,Jewish,C,-25.219796179200337,E,C,D,E,130.89588939479665,B,1
None,51-65,No,Christian,E,55.41572943026733,C,E,A,C,-40.86536298778763,C,1
Physical,26-35,Veteran,Jewish,D,-57.197717756844945,B,E,C,A,-119.68042275806697,B,0
Physical,18-25,Veteran,Christian,D,-125.17224632183066,A,E,E,E,-104.22789548747164,D,1
Both,65+,Veteran,Hindu,C,-103.20237343575283,C,C,D,D,-81.05033945228308,E,1
Yes,51-65,No,Muslim,D,93.43281691805271,C,B,E,E,-36.83360705279702,C,1
None,36-50,No,Jewish,A,139.35144516094076,B,A,B,B,-51.87456848334545,B,1
None,18-25,Yes,Other,A,40.37906622507752,A,E,E,C,17.01966796744432,D,0
No,26-35,No,Other,B,92.18293370508232,B,E,E,D,-64.69167619784244,A,1
None,36-50,Yes,None,A,196.555515387875,D,A,B,E,-80.74349840246762,E,0
Mental,51-65,Non-Veteran,Hindu,D,124.94627577052637,C,A,B,C,-68.93217108657332,B,0
None,26-35,Veteran,Muslim,E,-154.95907600136803,C,B,E,C,10.062550032731094,B,0
No,36-50,No,None,E,76.60952085723191,A,D,A,B,156.90136885041773,C,0
Physical,26-35,Non-Veteran,None,D,108.09249028408176,E,B,B,E,60.57655031594381,C,0
None,36-50,Yes,Jewish,B,213.37595109586837,B,A,D,C,42.453219048625456,C,1
Mental,18-25,Non-Veteran,Other,D,27.816617696563462,D,C,C,E,-130.57977298034615,E,0
Both,18-25,No,None,D,0.6392778683094843,C,D,A,B,-143.34977036847036,A,0
Physical,36-50,Veteran,Other,A,-104.18292818034516,B,A,D,D,-150.15431379575645,A,1
Both,26-35,Yes,None,A,-28.230237676328336,B,D,B,A,-124.41486596016034,D,1
No,18-25,Non-Veteran,None,A,-102.21124525176606,B,B,B,E,8.285140354670482,C,0
Both,36-50,Non-Veteran,None,A,75.18968911284357,A,C,C,D,-53.378274377980404,C,0
Mental,51-65,Veteran,Jewish,A,235.6623073007673,C,B,A,D,111.69312425364669,D,1
Yes,26-35,Yes,Jewish,E,-78.5842917106979,C,A,C,A,26.505568365457506,C,0
Mental,26-35,Yes,Muslim,E,-62.094687191668626,B,A,E,A,-26.59531193393513,E,0
Both,26-35,Veteran,Hindu,E,-187.57014798828058,D,E,C,C,-77.71374570622773,D,0
None,26-35,Veteran,Muslim,C,87.1140714649206,A,C,A,C,165.55245582984998,E,1
Mental,51-65,Non-Veteran,Hindu,B,-66.48605853979434,E,E,E,E,-8.91546552966798,C,0
None,18-25,Yes,Jewish,C,-93.5123522371279,B,B,D,A,-6.641877639369695,C,0
Physical,26-35,Non-Veteran,None,E,-102.25131361671617,C,C,B,C,-98.74790196639567,E,1
Yes,51-65,Non-Veteran,None,A,-90.57959418754507,A,A,C,A,-98.57718931656812,C,1
Physical,26-35,No,Other,B,-230.44551149239766,A,A,D,A,-121.52539833663224,A,1
Physical,18-25,Yes,Other,E,68.75958259362915,B,E,A,E,-116.52032048845417,C,1
None,18-25,Non-Veteran,Hindu,B,288.31108989116404,C,B,C,C,31.405790473814328,D,1
Both,51-65,Yes,Hindu,A,-66.85577013663786,A,E,D,A,-184.56217564832923,E,0
Yes,51-65,No,Muslim,D,-183.25060372419907,C,A,C,B,-223.79032933284262,B,1
Mental,65+,Non-Veteran,Jewish,B,-11.895360834084528,E,C,E,D,-50.240182391114466,C,1
Both,65+,Non-Veteran,Muslim,D,101.42094592000976,E,B,B,C,31.74905456952223,B,0
Yes,18-25,Non-Veteran,Hindu,A,145.9286338905607,E,A,D,B,216.47344705665762,B,1
Physical,26-35,Yes,None,A,70.88366336966524,B,E,C,E,212.25185096669898,D,0
Both,51-65,Yes,None,C,-64.98639206599617,E,E,B,D,-45.58941958682227,A,0
Yes,18-25,Veteran,None,A,35.71257634598986,D,C,C,C,44.462974964970435,A,1
Both,26-35,Non-Veteran,Christian,E,-29.31166718517508,D,D,C,A,91.31262143854337,E,0
Mental,18-25,Non-Veteran,Other,B,-84.71065940645092,C,B,A,D,-44.93829900379545,B,1
Mental,18-25,Veteran,Muslim,D,92.44720382057736,C,B,D,B,142.49853714846367,C,1
Mental,51-65,Yes,Muslim,C,-127.79088854308212,C,C,A,E,-176.78357287949237,E,0
Yes,36-50,Non-Veteran,None,C,65.03963647523476,A,D,E,E,46.69992367239618,E,1
Both,36-50,Non-Veteran,Jewish,B,-75.87100073308636,C,D,C,D,-82.26335695663305,B,0
Mental,36-50,Non-Veteran,Hindu,A,-19.734213304286925,B,E,C,E,8.739899187757795,E,0
No,51-65,Yes,Other,A,8.535972444988658,A,D,D,E,73.3716632224022,D,1
Both,36-50,Non-Veteran,Buddhist,E,-52.16641244941851,A,E,D,E,77.86894176983314,C,0
No,26-35,No,Jewish,D,-85.56968291931717,D,B,D,C,97.33796406673454,B,0
Physical,65+,No,Muslim,C,-34.807627346417675,C,B,C,E,-53.63073928904218,B,1
Yes,26-35,No,Muslim,C,103.03742576672958,C,D,A,B,44.139696801198546,D,1
None,26-35,No,Hindu,A,-129.93995813247992,A,D,E,A,-11.423048276650203,C,0
Mental,65+,Veteran,Muslim,B,93.72716399805164,A,A,E,C,-12.999685353316856,B,0
No,51-65,Veteran,Christian,E,148.61616714707733,C,A,E,C,11.117353277659623,E,0
None,65+,Non-Veteran,Other,B,141.4663233698573,D,E,D,B,-131.46635688958833,D,1
Mental,26-35,Non-Veteran,Hindu,A,49.874550636545806,B,B,C,D,34.669313675060394,C,1
Mental,26-35,No,Hindu,B,-143.55153612865303,B,E,D,A,-73.35684809000225,A,1
Yes,65+,Veteran,Hindu,A,-3.736084960785989,C,A,D,D,10.727503931978545,D,1
Mental,36-50,No,Muslim,D,266.44630042003814,A,C,D,B,-94.45659821598382,C,0
No,65+,Veteran,Christian,C,-59.58791911500013,B,E,B,E,40.469883548890664,E,1
Mental,65+,Veteran,None,C,-57.513281709304884,E,A,D,A,17.90916517745401,E,1
Yes,65+,No,Hindu,B,195.36145213746187,A,A,C,E,55.667491652769726,D,0
Yes,65+,Yes,Hindu,C,-32.03537424684114,B,C,C,B,-13.807636105917842,D,1
No,18-25,No,Hindu,D,65.13074683628338,C,C,C,E,-5.338796316877695,B,0
None,36-50,Veteran,Jewish,E,-18.275866297425836,B,E,E,C,46.88026586346286,B,0
Yes,18-25,Yes,None,C,46.75911228412164,C,B,D,C,127.06090010682259,D,0
No,18-25,No,Christian,E,75.51015479022202,A,A,A,B,-5.553406801018567,E,0
Both,26-35,Yes,Buddhist,E,-183.15010983364576,A,D,D,B,19.50413695154821,B,0
Mental,51-65,No,Christian,A,30.922196392903423,C,E,C,B,-165.21977508116674,B,1
Physical,36-50,Veteran,Christian,D,58.2949600394246,D,C,B,D,-66.75840349681694,C,1
None,26-35,Veteran,Other,A,12.666104337917512,B,A,B,D,-12.204135819855821,A,1
Physical,18-25,Veteran,Jewish,A,92.3807412466359,A,B,C,C,-22.9133184631963,D,1
Both,36-50,Veteran,None,E,-25.340890909218423,B,C,D,A,-80.09303204515838,E,1
No,36-50,Veteran,Christian,B,-89.65835934339142,B,E,A,D,40.86739289632048,A,1
No,51-65,No,Other,E,-28.764233995187322,D,C,E,D,169.01880272759658,E,0
Physical,18-25,Veteran,Other,D,44.99909997572328,C,B,D,A,56.68749372350245,B,1
None,26-35,Veteran,Muslim,C,2.7203636408487477,D,D,A,C,-38.43323087887186,E,0
None,36-50,Yes,Other,A,97.19117355089423,E,D,D,E,-20.98768286664237,B,0
Yes,65+,No,Muslim,B,56.093619217509726,A,B,D,D,-52.650520260952185,D,0
None,26-35,Yes,Hindu,E,6.656177732518562,B,A,A,C,74.48483953887232,B,0
Physical,26-35,Veteran,Muslim,A,165.80784159421793,C,D,A,E,-49.9834289375362,C,0
None,36-50,Veteran,Buddhist,B,-105.84640968393914,C,B,D,A,7.925438029799965,E,0
Mental,18-25,No,Buddhist,E,-132.5750398947311,E,A,D,C,-71.27424694152799,C,1
None,51-65,Veteran,Muslim,D,-104.46700506004079,D,D,C,C,-101.09972592830418,A,0
No,26-35,Yes,Muslim,D,-89.98425841748148,A,C,C,B,-91.86708193352689,C,0
Yes,26-35,Yes,Jewish,A,-58.35900686800062,D,D,A,A,-154.13672949207776,D,1
Yes,65+,Yes,Other,E,195.4664661779573,C,B,D,A,144.75328187221797,A,1
Yes,36-50,Yes,Hindu,C,1.463416752391169,C,D,B,D,-92.945811664242,B,0
No,26-35,Veteran,Christian,B,-34.14614353464077,A,E,C,B,35.27202463522741,C,1
Mental,36-50,No,None,C,-21.99489066320582,A,C,A,B,32.97918078875027,B,1
None,26-35,No,Hindu,C,-54.200849941594996,C,C,A,D,-24.093609057493403,A,0
No,65+,Non-Veteran,None,B,47.655240071478936,A,A,D,D,11.869390073569415,C,1
Both,65+,Veteran,Muslim,D,38.68401239740344,D,D,D,C,110.91682703392671,C,1
None,26-35,Veteran,Other,D,49.53777054785885,E,E,C,E,75.93160579837419,B,0
Both,65+,Yes,Hindu,D,124.24385040587693,A,A,C,A,-156.41617679695122,D,0
Physical,18-25,Veteran,Other,E,40.22466906070797,B,D,E,C,97.52196410757746,C,0
None,51-65,Non-Veteran,Muslim,E,-121.51941245417166,A,D,D,A,191.3366606200819,A,1
Both,65+,Yes,None,C,60.69887764333697,B,A,D,E,151.28980532322146,E,1
Both,18-25,Veteran,Other,E,-9.370039532481805,E,B,D,D,-90.82964381658059,A,0
No,18-25,Veteran,None,D,53.94907298147722,A,D,C,A,-237.9126349750275,E,0
Physical,18-25,Veteran,None,B,328.6894379893335,A,D,A,D,328.94364059890887,B,1
Mental,65+,No,Jewish,B,-166.10786007450892,D,E,C,D,-57.731077220503465,E,0
Mental,26-35,Veteran,Christian,B,96.2222664833298,E,B,A,C,3.053415943325021,E,0
Both,65+,Yes,Jewish,E,115.4395160112808,E,B,B,C,33.274764085579704,B,1
Yes,36-50,Veteran,None,A,217.2757327068974,B,C,E,A,-68.75524522024433,C,1
Mental,26-35,Non-Veteran,Jewish,A,-108.8514721482037,A,A,B,E,-36.82432424696844,D,0
Mental,26-35,No,Buddhist,E,-71.93948210465899,B,E,C,B,-18.380188513021448,D,0
None,18-25,Non-Veteran,Other,D,-97.42069207616602,B,A,E,B,-2.9500207312648836,B,0
Physical,26-35,Veteran,Jewish,E,57.07235467805069,A,E,D,C,-102.92199695539588,B,1
None,18-25,No,Christian,E,-143.7151094163048,E,B,B,B,90.91239801655757,A,1
Physical,51-65,Veteran,Jewish,B,-4.18389647208261,A,D,B,C,-11.883769325187231,C,0
None,51-65,Veteran,Other,E,120.57219273087121,C,E,D,D,-55.77735516191793,E,0
Yes,26-35,No,Hindu,E,-79.83231312996342,B,C,A,A,90.42298813797929,E,0
Yes,26-35,Non-Veteran,Other,B,105.83362123410677,E,B,D,E,67.95311006022298,A,1
No,51-65,Yes,Jewish,C,107.956926314841,C,C,D,A,1.8301933486944284,C,1
Physical,26-35,Yes,Jewish,B,-12.861900313247332,A,E,D,E,99.15081857917905,B,0
Mental,51-65,Yes,Hindu,C,122.98092417539246,D,C,B,C,-109.6150150087796,B,1
Mental,51-65,Non-Veteran,Hindu,C,66.38787265119751,D,B,C,C,-67.10477107016999,A,0
None,18-25,Non-Veteran,Hindu,C,-76.943622933303,B,E,A,D,25.315960594986525,E,1
No,51-65,Yes,Christian,C,62.74275508555676,E,B,A,D,113.101230469586,B,1
None,26-35,Veteran,Buddhist,A,77.03897359010425,C,C,B,A,29.37399539076855,D,0
Physical,26-35,Non-Veteran,Christian,A,-78.69355424579511,B,C,D,A,-42.05138975602629,E,1
None,51-65,Yes,Hindu,E,63.66270014267372,B,E,A,C,-133.93090129403006,D,1
Mental,65+,No,Christian,C,71.01010655951961,C,D,B,E,-27.555449711448578,B,1
Mental,18-25,No,None,A,-8.603475929996236,C,D,B,C,179.45994245787645,E,0
Mental,18-25,No,Buddhist,A,-141.8674709624471,E,D,D,B,-41.13029851635498,E,0
No,51-65,Veteran,Buddhist,E,206.2974373988337,D,E,E,C,76.76223581595633,B,0
Physical,26-35,Veteran,None,A,62.982129510826404,C,D,A,B,8.742730183082951,A,0
None,26-35,Veteran,Christian,A,-7.09103896297335,B,D,E,E,-17.63105846593422,D,0
Both,65+,Yes,Other,A,-62.9873672297931,A,D,D,C,170.20568401465817,D,0
Yes,65+,Yes,Buddhist,E,228.9889853629901,A,A,C,D,128.9984731948237,E,0
No,65+,No,Other,B,11.510468110208311,E,D,C,A,-125.43149018939248,A,0
Mental,36-50,Yes,Jewish,B,-56.792662855322405,B,A,C,C,-76.58124854016222,D,1
Physical,36-50,No,Jewish,A,8.455230810316712,C,B,D,E,-6.995323006560859,D,0
Physical,36-50,Veteran,Other,D,20.053503299361296,E,D,A,C,-94.47009958201917,A,0
Yes,51-65,Non-Veteran,Buddhist,D,136.79901149059052,A,A,E,D,-24.67836282834494,A,0
None,51-65,No,Other,A,-106.21242993343085,B,B,D,E,-3.3993739387810527,A,0
Yes,36-50,Non-Veteran,Other,E,-23.852895360687636,A,B,E,B,21.0897935610079,C,1
Physical,51-65,No,Christian,A,209.07405430200342,D,A,E,C,48.17664874644747,D,0
Physical,65+,Yes,Christian,E,0.8690045861023187,D,C,D,D,-61.60905493616499,B,1
Physical,18-25,Yes,Other,A,-69.35258050205812,A,A,C,E,-37.79867126323476,C,0
Both,26-35,Veteran,Christian,C,160.09713213624553,E,A,B,A,-86.2186409119349,E,0
Mental,51-65,Yes,None,B,-49.38689152839328,E,A,D,B,-108.1619487692105,C,1
None,65+,No,Jewish,B,-88.76434451826445,A,B,E,B,-133.82395120616732,D,1
No,51-65,Non-Veteran,Jewish,A,-98.17822017048383,A,A,E,B,-16.997329281998265,E,0
Both,18-25,Yes,Hindu,C,19.491612937955942,C,A,D,D,71.36792826390862,B,1
Mental,36-50,Non-Veteran,Jewish,C,191.72127418787437,B,B,E,A,9.766081098478965,A,1
Both,26-35,Non-Veteran,Christian,B,52.07026641309683,B,C,B,A,-11.064183468080234,D,1
No,36-50,Yes,Hindu,D,-148.40844470692366,B,B,A,C,-18.298602087565747,E,0
Both,65+,Yes,Jewish,E,102.2141377088625,E,A,D,E,67.52961968738961,C,0
Both,36-50,Yes,Buddhist,E,20.3371120898593,A,B,D,D,56.454163512577594,E,1
Mental,51-65,Yes,Christian,C,23.247679029932897,A,D,D,D,146.38023305151623,B,1
Physical,26-35,No,Jewish,B,6.464625831743009,C,E,C,E,-82.8997004549783,B,0
Physical,36-50,Veteran,None,D,-118.32188337242626,E,D,D,B,63.7180241977056,B,1
None,51-65,Non-Veteran,Hindu,A,161.37884339654065,B,B,C,A,116.67543142069829,B,0
Both,18-25,Veteran,Christian,C,-48.343039820190455,B,D,E,C,-134.36083571042116,B,1
Yes,51-65,Non-Veteran,Other,D,10.106044588902243,E,A,A,A,-175.5076711583202,A,1
Mental,36-50,Non-Veteran,Jewish,D,69.38895279114948,A,C,D,D,-140.02971911970752,C,0
None,18-25,No,None,C,32.88813098633071,B,D,D,B,-84.9789940405479,A,1
Mental,65+,Yes,Muslim,A,-51.51145265039462,C,A,A,E,-2.289474644121129,B,0
Both,36-50,No,Hindu,B,157.51705743909915,D,E,A,A,-180.4468474339192,C,1
None,51-65,No,None,E,32.04607909700017,D,C,D,A,-25.37880732690204,B,1
Both,36-50,Non-Veteran,Jewish,C,-11.27936334397014,D,D,D,D,-9.64241922141786,C,1
Yes,51-65,Non-Veteran,Buddhist,B,108.89294153287949,C,D,A,E,14.714860617521689,E,1
Yes,65+,No,Other,D,-173.41911542765482,E,B,D,D,-71.17655340838519,B,0
No,65+,Veteran,Muslim,D,2.9678058377062624,B,E,D,A,-88.7291808388297,D,1
No,26-35,Veteran,Jewish,A,-62.34707555429942,C,A,B,D,-55.60262283448001,D,1
Both,51-65,Veteran,None,D,-12.230422705520397,B,B,E,D,-122.77497588184652,E,1
Both,26-35,Non-Veteran,Jewish,C,-9.571853468900487,D,A,A,B,119.35439756962279,D,1
Mental,65+,Yes,Buddhist,A,-49.16803426405833,C,E,A,A,-3.395963050175146,A,0
