sexual_orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Heterosexual,Yes,C,A,176.50115365476796,B,206.80550593407983,D,19.11530957252769,-13.443534947206334,-98.51598710030144,39.791299290957596,-10.57253314796871,39.28320616379345,B,34.024006790887924,C,255.68747369355373,-219.83906825722593,-29.777932859034305,E,1
Other,No,B,D,-138.88826805001457,D,85.82177600957024,C,31.929794611061084,218.94725892113263,28.841678995526905,27.076891158518272,-65.70374051399098,27.665649323706404,D,-29.095510786749777,C,-64.43507308269045,-107.62093867402733,130.81551181893175,A,0
Heterosexual,Yes,D,D,-105.88345659718223,C,-80.69614947811793,E,66.58934684395331,-6.141052010345101,-18.392321266270496,102.21685477622205,92.86421823493099,-221.77064495950717,D,-49.527591189307785,E,-2.4330168955569156,57.868746337858035,10.31181185560662,D,0
Bisexual,Non-Veteran,A,C,-112.84756151213028,A,16.789283739274786,D,12.11299820441644,-102.21318497811554,65.11917304629972,-21.897592323387745,34.975241062595295,82.66088003834098,C,87.63592266251243,E,51.36085088891087,-129.32590509612763,-35.15949974481533,A,1
Homosexual,Non-Veteran,A,B,-57.06236151301515,E,-109.12354275876007,B,-100.64940748969032,-81.38442681174953,-62.695241622269485,-126.52488548807759,10.674045671570715,-108.08452915859948,A,-22.27346037894096,B,-46.543401086445826,125.25092416304379,-50.406128539803376,D,1
Other,Yes,A,B,-61.574776191642385,D,108.69726903817987,D,69.70788698190258,-145.37051637044206,37.44952199227317,59.62636658716155,-128.0615244929133,261.31707272780113,B,70.13833815041782,E,44.8141828106099,131.12098569111402,-137.51009552725958,D,1
Other,No,C,C,-11.015359864516993,B,-20.999607284246803,C,-37.380705439087784,-51.587867607117744,-57.67358010663667,-201.6543432880635,-75.46930504296229,-17.958643377418195,B,-89.94345607962993,E,-66.30663400171046,-42.315133682785074,-8.42544481354329,B,0
Other,No,C,B,-64.21499323098394,C,46.02984455424016,B,-26.74954360813402,43.81156852333656,-155.37344860451984,113.65758986004903,98.59337884293052,-192.0953370963494,B,-106.7511879228054,D,-14.969753183018483,163.44993043184834,86.49969049032885,C,1
Other,No,A,B,-159.54888379380083,E,19.49461895109652,E,96.49723184469757,197.88013892042645,7.742702691701633,37.69148269932266,-131.21084140511923,187.21765466983499,C,-26.474749527451912,B,127.76818070265186,16.125635091859973,-100.78344039617934,A,1
Bisexual,No,B,D,-13.614041581908037,A,99.25200393370972,A,89.46121514746565,129.1359129327968,11.264202384607453,-65.61474737136989,81.24299099570148,-59.424619714138736,B,116.68787947542573,E,-25.202442283463327,175.8724166486811,-104.28998540361785,C,0
Homosexual,No,B,B,65.50804510033161,A,-17.478479463401538,D,-107.33988658488383,16.44988060591764,-102.95671437606832,-107.23931569706787,-47.95969979582061,-153.14632965080887,E,-84.95010977622182,E,46.60963316518874,59.122375320585284,36.2314634672842,C,0
Other,No,B,A,48.963403111172624,B,-155.01848124812915,B,19.72596878342576,-17.44763231698232,-53.35062976005145,-77.93464994871968,29.020535791136385,-63.634733702592094,B,57.010801931035495,B,33.599079399833784,-131.64557613201907,-12.373523544817399,A,0
Homosexual,Veteran,B,D,-9.684535937147231,B,-258.67057879756754,E,-5.80821761538695,193.29761212423705,-201.09309635667736,84.64812547708809,68.75300567374141,-86.6855467215435,D,-7.927139096599093,C,-85.92779756930146,-137.0200551720545,-3.557215213691068,E,1
Other,Non-Veteran,D,B,273.4244967468236,B,29.77427399945916,A,-164.79617746964726,-3.3583950819747925,-198.72335831717388,82.39347085621347,-76.1672676594893,55.33629880708935,E,-20.185210710264375,D,-30.214761260172963,45.59511645027562,-39.57003155669265,D,1
Homosexual,No,E,B,112.58322480471463,D,-67.88663130655077,C,12.138958750383875,24.814969150044224,-165.31858774118615,-32.959641378615466,85.15738468384268,-129.45794118309544,A,-221.28661651169642,E,-158.14687467718892,-32.37570420755964,165.8126132635231,E,0
Bisexual,Yes,C,D,31.534596242906648,C,-82.28865612639848,E,-162.34368643313556,-75.77837560714059,-21.604363699395503,97.3348122851158,-33.70178935185333,-53.88908804201166,D,12.66506974271664,E,-150.58338947284216,-8.192734430556015,13.824200276384657,A,0
Heterosexual,Veteran,E,B,-74.76340045283337,E,55.98064981754778,C,-45.674539484523024,38.35810585721364,-78.31936149238055,-134.94484578958355,47.75890533691439,42.75011525573792,D,66.28177501233172,D,-7.618972899456601,205.08708035629832,-97.57685466931973,B,0
Homosexual,Non-Veteran,A,E,53.314054126093325,E,100.61128388989424,C,-2.283598386822477,15.336442625540942,100.87468029453926,-23.62845986128091,-83.61540296030833,80.27834996984528,D,-59.76393174438811,E,-95.33634737896708,-96.4613959785731,50.43900165965825,A,0
Bisexual,Yes,C,C,30.387355305736456,A,-164.77946662174003,C,33.3175665231987,-29.421476829181657,-96.80347322106809,154.65436307267333,-24.85444777219514,9.704759558267153,C,70.63286871186523,D,71.75311817540776,-48.71951988926627,-64.47256030602239,E,0
Other,Yes,B,B,-5.092548710507887,E,-41.17557805976219,B,17.833101322621808,-4.277795164482807,73.97403846547776,57.05750654455139,-81.10563786421919,11.630224679526256,C,80.35356056404129,D,92.71181852832423,122.99005738293832,138.34536389205513,C,0
Other,Veteran,B,B,-210.5766992569622,D,195.85395655556968,E,88.78165093319274,142.85027173116842,-170.07934056863434,-44.9645260537912,36.843658079605646,178.30134889672493,C,-150.1510577109687,D,-128.95124447082912,-57.44625216171028,7.1868414035363966,A,0
Other,Non-Veteran,B,D,2.395246659932812,B,-44.1918419207238,E,56.643546862162786,63.57241517908911,189.84332673970678,176.887194093801,-28.139743985273235,51.46613553668003,A,112.09618091417362,B,-6.878288017869949,51.95677976669833,21.527931060030532,A,1
Other,No,A,D,174.63670216320992,E,10.748623135305303,E,41.630981757846584,-87.25071510953224,-139.7059269783704,50.38728547232668,106.33727497418649,51.58471545268646,B,15.015089900374722,D,-19.81823383579049,-191.76119426602202,-95.88019677173797,C,0
Bisexual,Yes,C,D,-194.21439227264176,D,-32.30785930410835,D,99.79724527692109,75.55454126736348,-148.8729607455953,-51.5144032493422,-11.233857658737058,-79.94823601208304,B,40.26960293512699,C,-123.26972364094277,-76.3430898909512,9.929319007987665,A,0
Heterosexual,Yes,B,C,-24.80706632581036,C,148.0404690906365,B,-2.109486068653628,12.91798202172921,209.72942525880356,129.69937441005953,-255.4671164518366,-33.165650084852615,C,-94.3233166067024,A,48.623080965702876,-47.23456011220441,220.42864588294862,C,1
Homosexual,Yes,D,B,-0.3128707269641362,D,-87.23637410748462,E,-97.69231110467109,81.86327895670935,47.58004457324417,-27.59133066530647,125.59255602191088,-8.644347855471112,E,-140.6869965781527,C,222.5355065700744,32.28900189433176,-35.59612066650934,A,1
Bisexual,Non-Veteran,C,A,-127.8218226411888,B,-129.268438354898,E,-90.03065729391716,-44.865245636016084,87.68350003765697,69.96281173923025,-83.85921091825517,-111.07854366163963,E,0.020639994486691994,E,70.63513150167574,164.9247424931529,26.46148798045946,D,0
Other,No,D,C,-82.45743204893625,D,123.59030762910008,D,190.3804709955908,-165.86457822634836,151.49581726175398,-98.37409538585527,-1.7462715840937597,50.367691962855524,C,147.00368574366328,A,-61.990929758127756,-37.35517866206477,-149.32213478549303,C,0
Other,Veteran,D,D,-45.31238129677625,D,6.226297404411064,E,110.15453762901105,-50.12054300881989,-52.941021894617265,61.16265868882519,-32.223310258076346,41.09876785634301,B,121.60614284598053,C,-61.43263811079523,17.170164313206797,-158.1595568200408,C,1
Other,Non-Veteran,C,E,-146.622568421897,B,169.54698242309874,B,73.9757765854845,-19.7896113399871,-112.84583260581284,-123.95096433731865,-134.0232983294421,63.76265142473834,A,-96.96633543363325,C,107.70199621220438,121.03336157860356,11.120566111837961,E,0
Other,Yes,B,E,95.50951851165746,E,-167.9836810210859,B,233.50319085556964,-35.33970999071204,-65.50654397143515,115.55992022418276,-52.7805320803233,8.29905881937968,B,-147.7205024477814,B,18.639216299772176,0.47888159025976423,-205.61926964754016,A,1
Homosexual,Yes,E,E,-67.75762258984443,E,91.95841586859143,B,-205.53109013901354,23.500229555792266,59.512644996448294,37.01494701840105,-46.29756526211461,20.680064039815775,E,-0.8062484278427193,E,-20.676838806334494,1.3345095192106888,-65.85267973724397,C,1
Homosexual,Non-Veteran,B,E,-101.41315500904444,A,57.04093836679619,B,-176.09667568219618,230.73615476410848,14.116717515613836,54.59311300960168,-75.61070720420349,156.38812985861873,A,62.39194847117108,C,-39.3846188242186,-118.94507667875686,-21.058370694598434,E,0
Bisexual,Non-Veteran,E,E,43.82239514782324,C,-86.67004251211814,B,-10.70403036239322,-103.3960209897204,8.181950058013904,66.01805523413759,20.566362770635568,69.05320846181449,C,-6.401934864795776,E,85.31416615140625,-3.6388622206566237,15.451047754671213,D,1
Bisexual,Yes,A,D,-84.24821717937286,E,-44.39927349326469,D,50.51677043971811,-60.69557051911338,18.89659100432468,56.898990133157,173.9593587850941,41.206559908216654,C,-46.587363067711216,B,109.6421517098471,43.08946988680893,-138.60213227506674,D,0
Other,Veteran,A,B,-28.458797699646016,B,73.69945921099786,C,13.912798603597976,4.66003021439453,-35.80390122665006,21.89339558483205,-12.834066571607302,-30.80881518893831,A,103.86263142756562,D,-25.444507592703463,189.10048065405306,120.4375398269693,A,0
Heterosexual,Yes,C,A,38.70618673482776,D,10.408299981121848,B,-105.30881855380349,-48.65985009259976,-16.29105485490508,82.45839085484016,-78.50638133068516,-94.07715916310758,A,51.85357525422861,B,162.09447385434893,-225.42241043782053,-114.25482506390013,C,1
Heterosexual,Veteran,B,D,-60.42819525881913,C,53.56418210120716,E,-186.4255572920391,-215.03177029790893,84.48183122838759,-11.55906055635115,9.533431582447902,107.58013433353429,A,-19.71087368589577,A,-14.579614247731229,-37.54638090678773,108.45451843933442,D,0
Bisexual,Veteran,B,B,1.0280580268637673,D,3.4077598640341,A,10.82639627280757,69.5911190822383,-234.00019357381882,-155.10361766964,20.252227583288526,58.91107319475638,A,-4.479375536698575,A,-46.796027448538965,48.921557349690374,49.44500040332004,B,1
Heterosexual,No,B,E,-13.117121851694453,E,-189.19122864285052,D,-110.50064483186529,87.60766703492304,111.41525888432608,189.8537925526484,82.63560094254771,-100.75383100040382,B,1.5685152466973065,A,-6.653897500886632,-16.43161465169839,-100.57836497901835,E,1
Heterosexual,Yes,B,E,-30.638187747125954,C,11.13026780153572,E,-199.7205032448329,-31.150420610409697,-61.079823498872486,21.306541886870153,27.514936328135192,-110.76432974872571,A,-123.89779349649268,E,69.60596111486285,145.2443720946643,-119.35547182752654,B,1
Homosexual,Non-Veteran,A,E,-23.649575022766385,A,-219.79067874610303,B,24.317636804412253,-82.00724090163685,72.64075542303222,-30.70278981155286,-88.65149633855658,45.00315460224799,B,98.49657546141546,D,211.71834887280818,-6.717955712252205,-44.25631987829926,D,1
Homosexual,No,C,E,104.49614343478319,A,-97.7529610159212,A,29.175486610107328,54.232466101711466,67.29369242199009,47.67530731356502,1.7652319353523773,-194.72492319885978,D,-147.06659316466175,D,-18.047438145371103,-122.66049199841945,-18.0482462616292,B,1
Homosexual,Veteran,E,E,50.97113488785365,D,8.562955443368393,E,-113.15057601053124,15.769531288317198,14.145967219609323,-36.71587648642342,-1.8463581958615332,-32.54890783814615,E,-88.77015731150422,C,-38.378922080064875,153.80300940619978,-16.520084832530916,C,1
Homosexual,No,A,C,59.26574926788245,B,-51.575363501250784,A,-10.741528996287533,187.619290325532,80.7280244810323,-9.724657946620994,-82.67499366961744,-23.369526344874476,A,-72.35671003272037,A,-17.3745279084237,87.01532446025936,-38.81209807780207,E,1
Homosexual,Yes,B,A,-93.86635423412298,A,110.12629940014568,A,120.90633053834239,211.0789901956999,-9.080798968251164,165.08439251230726,52.561683201378585,-147.83022149533426,E,-54.003499086067585,D,82.3996986456769,1.8401947280042277,195.130927588807,C,0
Other,Non-Veteran,D,A,57.692860881587904,D,-50.17792086093529,C,-68.50759050581658,-101.55793719814896,8.679092156109546,161.70024217868706,-109.89753802856215,33.0522633291803,A,-44.02414181232872,D,-14.91893516167556,8.949659090263495,-64.63223232654572,E,1
Bisexual,Yes,D,C,-22.2069428084605,D,10.771753539923505,E,46.49235014731431,-81.00536602288784,26.11035094051381,245.31502833398818,-1.9812886339709683,-104.87239246384932,E,-134.60646923909266,C,-153.7773766698001,68.09325278138854,118.10156185471126,D,1
Other,Veteran,C,D,-15.685179358822571,C,-185.1355296639882,D,82.40627225058546,66.13257646485884,121.80029261728353,182.77354237568207,36.663864631431245,-57.85158569307277,D,-33.957064158164556,C,-63.50190085242543,-278.7727819412865,-7.217479329119965,E,0
Bisexual,No,E,E,19.830627884894213,D,43.43936615920742,E,214.39464768105307,-124.87451842310561,33.346748456326964,148.01077462762484,21.896093588086647,-119.78514608125704,C,-25.48360190577136,B,-180.04151770302408,290.81402187748887,-2.9508986782485334,E,0
Homosexual,No,E,A,-17.002865162119644,A,-187.95911942478202,C,-111.22821725764157,3.001895977311487,119.76427139226702,-106.4818185716038,5.724420809155629,-8.27985342683166,A,-20.580195901288022,B,-49.925300606958224,12.534149334423214,-98.22837942902119,D,0
Bisexual,No,C,B,-99.07620349054677,A,85.96535477454873,B,1.2186026820604634,20.1680124207848,23.999008900327127,-10.29180179736151,3.390399255678815,39.997287381183874,E,0.4956194855478036,A,34.55056609418368,109.29926228233468,-109.24331157558034,D,0
Heterosexual,Non-Veteran,C,E,12.544122693095709,B,-13.791465340636275,B,-112.42106305944439,36.655358755038556,-87.420964437592,35.39588060159426,-19.117907951972736,-104.9032522167693,B,-324.21754574933146,B,142.84860217480724,-3.2346697305544923,-101.85311795140493,D,0
Other,No,C,B,-3.9405353857664402,D,-58.03031720319222,E,-40.4364286545027,67.25830625413079,-93.67106282887845,-106.15582359985495,-106.16650661318381,122.01682635396594,D,83.27707136732893,B,-51.9349744512987,-83.54655314882255,-13.500099162120586,D,0
Homosexual,No,B,B,41.26211223086905,D,-78.0700717336085,C,98.21241456796422,-166.71655457976206,-70.80128383279612,53.66346076111223,84.18783718302262,-29.000443053661446,B,171.81172826140784,D,-36.976217985027304,-39.072999631595195,-124.76610399876616,D,0
Heterosexual,Veteran,E,D,31.777260053930963,E,-193.27829667185472,B,4.839809443326538,-27.469336909931403,-43.3943507589653,96.46721268358147,-112.21869843968639,-6.141823074995506,A,23.238710991750335,B,-86.5939929784742,-165.66411267912756,-166.45839222232726,D,0
Heterosexual,Yes,D,A,10.249186306020677,A,65.42051305364198,C,-18.786478168320613,-73.44142477051707,105.06687043389576,47.32370249206242,74.72472516943105,-91.66204571773534,B,-181.63652568606125,B,-143.661392927596,37.44975272017772,-37.298542826101446,E,1
Heterosexual,No,B,D,147.23160563712395,E,-134.73537795449113,D,6.354080111712239,-143.04992703137452,-23.58076639474676,25.292285986405894,-138.55023444021015,211.1672604918557,E,-93.24078940666632,E,-173.1369819938429,4.887631135663547,173.8804376628879,A,1
Heterosexual,Yes,C,E,-48.172846082858676,D,9.481333421897356,E,114.88136468050133,-32.206906758445406,36.18412635488817,-256.0816629937042,-32.75352975808255,198.70491146087443,E,93.12674536271173,A,-125.05427737733528,-217.05144204761928,-32.06778514418296,C,1
Homosexual,No,D,C,28.288759817760837,B,31.061492673022762,E,-104.97719405710674,-1.7357970988447262,123.11061832033643,-23.993537924831976,87.13207664486596,-94.67404412291714,B,-73.22623717906531,C,-19.229012662733716,172.80122933387176,-126.45906553131863,B,1
Heterosexual,Yes,D,E,147.43572263150324,E,69.64967427188586,C,134.36193264480605,-126.79079433846367,-125.64954859655946,55.1129689485391,63.904389637664536,-15.102858713254342,B,102.79178045951969,B,8.736954324596583,98.48164309596996,-36.617212811409495,E,0
Bisexual,No,C,E,-11.738244192819142,B,9.278271534027322,D,-97.88934343897748,137.97154156651303,-173.47500837671674,79.85156964924003,28.545706153398516,35.36323550095985,A,121.74414380033221,B,150.35850950325326,80.13550255353667,213.85475293948542,E,0
Other,Non-Veteran,C,E,-214.03695828638254,A,124.54341678075403,C,-48.63594803286963,-122.83014983438163,46.039131179661176,-25.60633496671564,7.086047671056932,53.134035182438524,D,105.10608494196971,A,17.361893477789316,123.81405662728507,-83.82427114359766,A,0
Other,Non-Veteran,B,A,25.73948988846304,D,-4.474678850028733,C,110.02859318717539,64.65482631413552,29.177624181450668,26.504665406370275,77.476835025807,1.868847138267107,C,-88.67748502301612,D,-14.864774177417143,117.474014589053,12.916841204603683,A,0
Homosexual,Non-Veteran,A,E,-74.69299550279295,D,104.26915006677267,A,-177.0509024028861,43.69972705030475,-102.46575739175367,123.8832675472962,-71.76976862553497,-113.54100176219866,E,115.74035083459253,B,121.16633882723346,226.65955344351812,-2.3872565865598916,A,0
Other,No,D,D,76.84264990455901,D,-111.9908469988144,A,1.1955777262597873,-113.33500436550474,-145.4615018182591,86.26483664763762,-176.41298817613267,48.4454943696232,A,-118.32422935815947,B,-39.26272785567349,-79.87226068044674,205.11039872015223,D,0
Bisexual,Veteran,D,D,-51.977781748353536,B,-18.358025156081933,B,12.64383397617466,10.092400637528327,42.63661061911333,-62.77814644990839,-2.4064566154766105,-115.29654311143018,A,60.06045075811897,D,-77.68319409900369,54.27363742425252,-156.54224153311515,D,1
