sexuality,birth_year,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Homosexual,72,Brazil,96.20798538151892,C,D,-54.54221679882912,-3.4628683056874623,-55.901138637716194,0
Bisexual,78,India,176.06642697633256,B,E,148.25869678631653,-49.88853640603279,-144.99463382087728,1
Heterosexual,26,Germany,57.26997008314563,E,E,7.987053671138406,36.95488619339468,-136.17462117077363,0
Heterosexual,45,Mexico,29.160609711431828,D,B,-31.34722270076044,-35.012496930334194,77.77310333496337,0
Other,53,Other,-163.36040635281242,B,B,-49.35461659409642,26.476359675080307,-60.72772448758003,0
Homosexual,68,Other,-146.05957606090055,B,C,96.16765608534939,73.21896200619561,-82.84793611334275,1
Homosexual,55,China,-96.9555733838562,E,B,-39.71055009295822,-177.75288593930406,65.32261904133844,0
Other,28,Germany,-23.68573554854948,A,C,103.82870201528502,78.11616240797738,-25.05893015638406,1
Heterosexual,22,Germany,30.37838655347553,D,C,96.41392630122854,-190.62397795308542,198.32488376776826,1
Homosexual,66,Other,-26.330902725364254,D,E,193.92272070363416,-35.705834824449276,77.59907250508537,1
Bisexual,71,Mexico,-51.72342465625152,C,C,32.98548849954671,-83.74433316799917,-69.0443190129524,0
Bisexual,53,Other,-183.04815769670984,B,B,96.74242614779567,-8.843982180580573,32.58505710816307,0
Other,45,China,-88.69690328365644,B,B,-201.25753323299733,58.2703561967057,7.547466512906634,0
Bisexual,31,China,238.78176093740677,C,B,205.8468347792293,-8.76671161134985,136.55679856909703,0
Homosexual,41,Mexico,119.67623818682233,A,E,137.01910248874387,110.87768448621962,-173.19295039136728,0
Heterosexual,67,China,-137.03639725940607,D,A,-116.95049686524159,-24.861392226569293,-60.92523780797489,0
Bisexual,73,Germany,156.37312559544128,E,D,-54.717780603677646,-127.9742137442079,-38.04589606325765,1
Other,62,US,117.04386138841451,D,D,-21.98124496825436,-134.68703090419402,14.729223178512099,0
Other,26,Germany,-132.28906755072495,C,C,-75.1097711033479,-88.29614938854661,151.75442058336674,1
Homosexual,21,Germany,69.1143923950785,E,E,146.99748709955884,-75.91755282401483,61.89436857560732,1
Other,33,Brazil,175.0727152151598,B,B,49.928091401900986,-94.32555615638829,-58.95629938455731,0
Homosexual,62,UK,207.37117523515408,B,C,-23.896056381771327,-19.882537332113547,15.700261177628361,1
Homosexual,28,Brazil,-63.50487378330264,A,C,92.03620202753108,8.824782679713902,0.34675934743346537,1
Homosexual,76,China,54.826298828149234,B,B,-170.57367832760946,99.21037480932061,-43.894718546799204,0
Bisexual,38,Germany,62.04315742420354,A,D,-39.31297562078614,124.37932924491464,-25.924894443785618,0
Other,53,Other,88.86866371304039,C,D,-116.8540258057646,141.4772118842437,-110.94558494484912,0
Bisexual,53,Germany,-127.46423346485317,B,D,-158.23159212888245,-154.03264175034556,-92.25264786310395,1
Heterosexual,70,Germany,141.93177971765124,D,C,-142.05022662542692,47.2572479577402,-2.9661144807255746,1
Heterosexual,69,UK,-42.177473458318545,B,B,-50.383330389937534,-94.97700092087327,62.08132146689786,1
Homosexual,29,Brazil,1.7282001172036772,A,C,101.94479527209059,-108.10606044433794,38.85005270846113,0
Other,69,China,-75.73284300564322,D,B,34.90154759323567,-218.80951151485118,99.31743980424969,1
Bisexual,57,Germany,135.26707377510715,C,C,51.925856225137046,5.275035274855852,-41.7627145240034,0
Homosexual,48,Germany,-106.21250741895759,C,C,95.38692271606632,-69.73904941126212,-83.51806054604401,1
Heterosexual,34,China,111.02525402148362,B,A,24.506592601346775,56.94969621060463,15.579277938818043,1
Other,33,US,178.395340069298,A,B,-19.628516436924812,165.08565569315357,23.73463706694809,1
Bisexual,18,Brazil,-179.58359473297344,E,B,237.6427121491786,-166.63484444396772,141.79012947170767,1
Bisexual,19,UK,-127.75364502522272,B,D,-5.3251682828059375,1.8616820660146658,-36.856355147255556,1
Heterosexual,64,UK,138.38244066591605,C,A,169.09192906324,-248.32721677222455,37.80194314116507,0
Other,66,UK,-75.27442803712329,D,B,-35.51984965576842,-0.6936274319827467,112.86103308340792,0
Homosexual,29,India,-79.44544518037848,A,B,8.980404429349731,-29.392307391589828,-151.129880563552,1
Heterosexual,61,Other,196.4326072346226,D,B,-109.43630429749459,-41.884023687999274,-50.05124441951367,1
Homosexual,63,India,91.77647722894439,E,C,-164.18822104327197,-141.02394328337184,59.92157060432554,0
Homosexual,58,Brazil,-76.80884030645339,B,D,64.27143883541319,-161.34418869513877,-53.62620392539989,1
Heterosexual,72,Mexico,-101.22586448474141,E,C,82.09112364809957,154.56505777687605,-204.62105417889714,1
Homosexual,45,China,-86.83869800502995,D,A,-71.41577001265831,-144.92488996028618,-108.64007742477746,0
Bisexual,44,US,-44.33489835439741,A,B,109.31407645994744,70.27337694723423,-40.075897662785984,0
Homosexual,71,China,56.80341594991726,E,E,-59.77595851457919,-45.40473301780344,0.4472897971528893,0
Other,35,Germany,30.0516750398228,D,A,-90.98287148731146,-124.05681978156665,-23.04512564241851,1
Homosexual,60,Germany,258.1132606053047,D,D,-138.1409862190546,-132.9605704584559,66.64696696841749,0
Other,18,US,158.26601646120017,E,A,-48.26652135396805,-6.1006472563356375,95.37790991480394,1
Other,42,India,-99.45884766848553,C,B,-18.2416874689192,148.0804768207523,-1.222411599725027,0
Other,62,Other,31.87303654912962,E,C,105.70979023824991,110.82850502453034,-2.9135286143963843,1
Heterosexual,41,Mexico,112.64545658257464,B,C,-155.31114250337185,-40.459274821380916,59.56268561081111,0
Bisexual,70,Other,17.972878000559795,E,C,-77.23275118137681,119.45529953738271,137.0828085071515,1
Bisexual,55,China,-114.19617860338967,D,A,-46.70334211023404,-69.90940746180758,94.63321587697745,1
Bisexual,30,Other,15.397670156388804,C,E,-238.21579986987146,18.448664024490554,10.84294416807851,1
Heterosexual,27,China,-153.406617645979,A,A,74.8436521559246,114.5471291397068,87.22968328822859,1
Bisexual,67,US,89.93265427299696,B,D,98.65392223254186,-99.45901641155447,-104.2921753763095,0
Heterosexual,38,Other,-84.32652536012108,A,E,-143.67615680117933,137.76897111577935,11.888117591662981,0
Heterosexual,47,Germany,18.005832055826186,B,A,173.49753365798398,159.53236034995302,170.12409448262588,1
Heterosexual,73,UK,-123.07084918175335,E,E,-158.36183612171791,-35.204251696377185,-51.842976581322475,0
Bisexual,75,Brazil,93.84391614578156,D,E,-189.1631355558429,24.512749937814714,-182.8105805453282,1
Homosexual,42,China,-74.06964602860506,C,A,178.36930837430282,-14.047988742322733,86.83502700989271,1
Homosexual,68,Mexico,56.87482589217263,A,C,-28.962185705296772,189.81960649822162,-73.51105807104564,0
Homosexual,62,Brazil,-134.89306285497474,C,B,40.84125080455486,-122.0111214357682,-55.385188586486386,1
Heterosexual,29,Other,112.47899533836805,B,E,66.96512822164001,10.62888526929218,-45.789262004798424,1
Other,39,India,23.35155565915026,E,A,6.96425469945468,23.760640554192218,13.644679878057827,0
Heterosexual,47,Mexico,35.99398577538576,C,D,91.10986933953377,-55.97413810933794,10.084542040975604,0
Bisexual,25,Brazil,-30.883784563664708,A,D,25.347621681111914,29.774898312479458,96.39177212106384,1
Other,72,China,-120.0246837631882,D,C,-122.3105946535803,-135.07721562395835,201.90309223968939,0
Heterosexual,62,Mexico,31.812130155279462,D,E,-134.31239674676553,43.92195444533722,90.64138549624042,1
Homosexual,55,India,86.02141037140137,D,C,-187.5786152497581,62.575220982563884,-31.153905687480428,0
Homosexual,57,Other,-7.474023177321632,D,B,59.58404351450193,87.49213828120229,-9.736100094352464,1
Other,41,Other,-0.39579863919051855,C,B,-51.409011402057935,54.4892773077256,-68.88844241927494,0
Other,76,Mexico,37.018200334212494,B,C,-99.92537118151779,20.762722678080543,-12.553005938695344,0
Homosexual,40,China,64.14480985915677,D,C,-98.8801345042219,19.695175474010867,52.093546731049656,1
Heterosexual,35,Brazil,100.82917930706535,D,A,-111.21452435687071,121.5391997827337,48.139415945796046,1
Homosexual,64,Brazil,72.46493144232635,A,B,258.9134444730323,62.970865572253686,147.96029117347078,1
Other,69,US,-117.34862549540782,C,B,163.23888416496445,-251.941835254842,137.02955049323634,0
Other,72,Other,35.65291224347589,D,B,-92.44470900090106,12.199452183404517,-78.36196921990648,1
Bisexual,19,UK,64.43979177700558,C,C,59.22347795865333,-52.7775208770329,179.88368670899231,0
Bisexual,62,Germany,-51.29941125934086,E,C,150.7345475258998,46.00765887199451,-126.89289496163634,0
Homosexual,34,UK,59.615732655143425,C,A,109.08566754824933,-151.8836363880011,133.62475325188566,0
Heterosexual,70,China,43.44983676336164,A,D,-12.167227660439412,62.54784169912193,-26.35193527094581,0
Other,24,India,-51.09018766229785,C,E,130.46286701395692,-67.03883002971332,63.86796715288904,1
Heterosexual,45,Brazil,-167.4253298249443,D,D,-27.793644505935198,73.30488587146094,173.01269090504573,1
Bisexual,42,India,-86.38350193100692,A,A,-16.45655085582067,-119.78141162462859,-116.1141920974817,0
Bisexual,33,India,39.82938976283926,A,C,121.07413217141409,-6.706316428701474,13.752737391648342,1
Heterosexual,61,Brazil,60.564462454083476,E,A,-70.42047166705952,157.53792401496506,171.71487165901863,1
Homosexual,20,Germany,100.03999916779244,A,E,0.856512761684224,25.054821397778333,-52.90083261818894,0
Homosexual,52,Other,56.71409602763187,A,C,-21.2989412505619,-32.26084937776207,-77.1761918990705,0
Bisexual,24,Mexico,-0.7074017418501753,A,C,-42.389505909150635,186.0296674988934,54.001130793867766,0
Heterosexual,38,China,105.150591534977,D,C,-2.2546983212073166,37.456578001881745,46.75449333043383,1
Other,77,UK,219.63148988402418,B,D,-56.71394535858519,6.8190802484269595,202.49125716167953,1
Heterosexual,45,Other,-4.002795831785799,B,C,-2.208410372273904,-52.91479442550464,-191.71827073927128,0
Other,78,Other,149.64661824047406,D,C,147.89792356914896,23.472676625100014,-73.16333922640791,1
Bisexual,68,Brazil,-141.79351945668972,A,E,-91.78683897299118,7.8042323857089215,-28.58649349027333,1
Homosexual,50,Mexico,11.714603712799448,B,D,-28.95175551000747,156.8467708376843,-79.26855939274466,1
Other,66,Brazil,-75.07667121451033,D,A,36.20483961225916,-126.56855174576825,88.55147712025541,0
Bisexual,45,Mexico,-1.4666664841595722,B,B,-68.6457765835,27.484497048393585,26.77298518712735,0
Heterosexual,38,China,160.59766160087912,D,A,-43.33277487747702,46.52509375547836,207.9331869695037,0
Other,21,US,96.9021143411945,C,E,159.99514688838875,32.24246685303477,3.4678478932958168,0
Heterosexual,39,Brazil,-10.294209706638163,C,C,-24.1791278813294,-83.06481609207862,258.7947653991535,1
Other,27,Germany,119.06479368383292,D,B,138.65361667302415,-52.78014978159573,50.00074692032401,1
Other,71,India,165.07715461043173,A,D,145.52855047469987,-56.278498203347816,-55.81321737830805,0
Bisexual,60,UK,22.863324904782818,E,D,-39.276723939964995,118.53351549857769,209.14365627036068,0
Other,69,Mexico,-53.99533342259435,A,B,-16.061691637739916,106.72190718297918,102.52912960815301,0
Other,23,Mexico,-2.4566569863332397,E,E,97.32124473279931,-40.40916564055567,158.57448441572103,0
Homosexual,59,Mexico,32.57635106701821,C,D,-36.83302582054966,251.17565282611326,-94.96941308869012,0
Homosexual,76,China,-20.84384329354175,B,D,35.473387334195614,-165.21856540124972,-50.22755442639376,0
Heterosexual,28,Mexico,79.41805702638747,E,A,-60.128523627702165,-150.98279479756002,-22.460230843161824,1
Heterosexual,29,UK,47.61688327846238,B,C,-35.47993754351661,6.964885535095801,176.82483134261898,1
Bisexual,47,Mexico,93.01756311211015,B,E,119.89353194674861,88.45069788448379,92.21223870008541,0
Bisexual,40,UK,80.57805104258487,D,D,-20.652656607430924,6.758000206179771,74.48604351056633,1
Homosexual,52,Brazil,194.30976409649458,B,E,59.38348592705235,238.79382813246826,-13.933651148766696,1
Other,33,India,7.058210720189549,E,A,-57.93172092936209,-86.55642775836955,51.50296207115645,0
Bisexual,19,Brazil,-27.727605003838335,D,C,16.166679581426123,-32.81729205189118,114.65820577233805,1
Other,71,India,26.190107961532995,D,A,-42.16379523792448,120.95072972593908,-4.953766121000783,0
Other,78,Brazil,-67.32182149734476,B,C,-163.76700784772257,90.71609249046853,-83.69684988846974,1
Bisexual,28,US,7.840408429307552,C,E,5.3250273134746635,77.51460666360148,56.49381045867157,1
Other,26,Brazil,-101.27072239640209,C,C,-88.2420063329898,50.87590687642892,-88.49322326646836,0
Heterosexual,68,Germany,83.8200100069859,C,E,97.1776500303459,-162.4727432258442,76.65209944456498,1
Homosexual,73,Germany,105.45965992473623,C,C,-42.75744186565467,-86.82337284044587,3.2656017081431434,0
Homosexual,31,India,-39.9880430670455,E,E,113.48885690902564,68.17305273608531,-181.4948119990194,1
Bisexual,56,Brazil,81.0131212740047,D,C,-68.25105322988178,-122.79336479952838,-45.65229120488356,1
Bisexual,24,India,93.29555755782759,B,E,145.79285763419995,-188.12374986546934,-20.23756449425059,1
Other,48,Other,-91.0790350445833,B,D,189.06609736507912,-91.98065505426982,-37.6262133918108,1
Homosexual,68,US,-4.113277642171791,D,C,-8.173759206896221,6.086882118923153,-44.16859476262951,0
Heterosexual,56,US,-15.150953959464502,A,E,30.255524256900753,-34.19325581901996,127.69841555701042,1
Heterosexual,65,Germany,-68.00370151039915,D,E,88.69735200235094,-84.32126260154237,4.260810149583372,0
Homosexual,60,China,-42.34609523371825,D,A,-56.760613978260956,-64.88942658229759,-66.41313647701418,0
Homosexual,53,India,29.24928411442627,C,C,95.34331118222474,-55.07845892689126,107.95839242824887,1
Other,23,Mexico,-88.32225916325707,A,E,-36.63269636463123,-24.5672519688793,5.598394002320784,0
Homosexual,75,Brazil,100.02997957907075,C,D,220.7434851469726,132.32903344733373,-56.2604025083744,0
Heterosexual,39,UK,116.2974002593241,E,D,53.60587233303023,-124.2234674413336,-67.82929986302591,0
Homosexual,72,Brazil,-86.7095634537372,A,A,98.50337801370208,94.74462584233717,-72.289877047042,0
Bisexual,75,Brazil,-35.9921031428933,B,D,-87.01217238953797,34.962532980811886,-0.4988633797565893,1
Other,21,US,-176.535930149733,E,B,11.542343242623616,-41.255306840674024,-2.1499574847310265,0
Homosexual,44,US,73.11834375914925,D,E,-43.75083030159388,110.1379164047687,-45.790842795577156,0
Bisexual,45,UK,44.12447959400458,B,A,98.9885149647228,-143.13637629561342,-162.84158258624683,1
Bisexual,43,Other,108.77730172230768,B,E,21.35402576088678,78.77431621241595,148.70220034553356,1
Heterosexual,67,Mexico,-108.08163471920417,B,D,55.421744153892405,-24.15587769445926,51.710995795111145,1
Bisexual,49,India,-41.422740908131395,C,B,-15.35283205710041,96.09317788701158,-183.2047475234405,0
Homosexual,58,UK,53.03586463789786,C,D,-165.09474452653768,-12.743678843344682,-58.019753644560026,0
Heterosexual,18,Germany,-137.51599979944774,B,A,206.29698119618757,57.38730608667735,26.08677460389579,1
Heterosexual,46,UK,25.046300529351285,D,C,-66.10776972814492,-35.31527820742178,-22.680939930677383,0
Homosexual,67,Germany,-169.61359413066643,B,B,-74.07776149488352,-160.24152983913476,15.483820673127358,1
Bisexual,56,India,-25.820045446943514,D,D,56.17510551157314,-91.19543311802045,-41.28661207453815,0
Heterosexual,56,Brazil,38.73474211834431,C,C,-45.110084482399635,43.039571948912034,139.34676758688056,0
Other,20,Mexico,-13.200346088097989,A,E,-38.267025615538394,138.3503710620138,-29.240204491614858,1
Bisexual,31,Germany,-128.53621821871604,D,D,-55.710206453583076,-47.70429559743604,34.7062509773419,0
Homosexual,25,UK,6.569508361676678,A,D,-4.035479873480515,-136.06148786885504,126.93696033307738,1
Heterosexual,57,Other,151.28850444829445,C,A,25.155347694434166,40.229868955985985,-57.69275922146024,1
Other,69,Germany,47.40262739647323,E,C,177.97464782207692,177.98797593927713,41.486937546227296,1
Bisexual,60,UK,82.23565071582112,B,C,6.4058807741978825,-24.41529130311644,-157.3603435995446,0
Bisexual,56,US,-0.7292222264286224,A,B,121.34668882807631,99.24242114543458,-67.8787232751227,1
Other,50,US,44.42429177332887,D,A,31.35392386934338,-84.12747539422938,-55.97311884317566,1
Other,71,Mexico,93.47428196654171,A,C,37.93378193757297,-96.18502475899966,-29.865741512088377,0
Homosexual,35,Brazil,-188.71107048827557,B,A,-249.6473083922418,-162.41428235194726,-126.31304360592746,0
Bisexual,30,Brazil,-42.4012440287352,D,B,5.760659047420946,-111.95806145926382,-138.45609937802027,0
Homosexual,58,Other,-62.84616848852199,B,A,74.0938719883547,58.49308292170197,16.3994953894238,1
Homosexual,67,US,-76.22439517179814,B,C,118.27527125540989,-84.52143737390644,103.42889773308195,1
Heterosexual,24,US,21.302468433172628,B,B,170.77835266947358,85.76817696420436,5.844280264841185,0
Bisexual,26,Brazil,37.03194846758338,E,E,231.15934075072434,190.31620513903675,-2.288952073699314,0
Other,56,Germany,7.051377394377188,D,E,-10.433253476301887,102.91739803390773,-33.87174070873017,0
Heterosexual,64,Other,39.90828124977068,B,D,64.04503121401814,-95.47647488055415,-96.31530723640851,1
Heterosexual,18,Germany,-40.583590748796674,C,D,30.2720959627472,-59.07400829084061,-210.02953622182633,0
Heterosexual,30,Other,-14.455900215962709,E,D,-28.669423727406855,-46.73406648440634,57.93633593461707,1
Heterosexual,59,Mexico,146.14708804486924,C,D,94.93041887640588,-23.755626280032345,-48.27922075999658,0
Heterosexual,43,Germany,-49.157758299905844,A,E,203.2334930714022,133.8003134754438,37.76278990990611,0
Heterosexual,72,UK,46.496217914183,A,A,-34.758353935274314,175.60728410558173,-203.7603286886827,1
Heterosexual,57,Brazil,98.15280597438347,C,B,-11.129815854537886,238.1582054896093,6.370658198906891,0
Homosexual,56,China,61.587063928849894,E,C,39.878029677201546,-89.62782788769117,-155.6170746907443,1
Homosexual,30,Brazil,-79.18406234134406,B,E,67.96302072601938,0.5905545108330181,-3.293476616999784,0
Heterosexual,28,US,-47.996238190316426,B,A,-38.539404483379485,-64.42903122335785,63.154537750855,1
Bisexual,27,Mexico,-137.98971934087587,A,C,3.4112263367818465,-163.78775851137308,-151.4399974774707,0
