sexual_orientation,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Other,F,-45.5801890424757,-39.78352777965788,B,123.98195660093867,D,-69.7810536035619,A,B,D,E,25.416273723034493,98.51544236330506,-159.24098998526392,C,C,1
Other,Non-binary,171.0640302502835,44.16119854330207,D,-9.650216821155878,D,120.10240628351845,D,C,D,E,-145.02553132338153,93.59751480447088,-96.71494613554714,B,B,0
Homosexual,M,32.13610172299153,53.201255388405585,B,-40.15414669554996,E,-92.06501043183398,C,A,D,B,-139.59525285898343,-35.459687034750324,-101.00524293245176,C,D,1
Homosexual,Non-binary,1.8790648074272696,118.16986081070378,C,-40.732200389526376,D,45.826402693066406,B,B,C,A,-29.534470441131482,-187.07066658948582,-57.179218664152145,B,D,1
Other,F,52.63900121542778,-57.30193090636108,A,-42.07870467886237,D,-19.498017121224606,A,B,A,D,-96.6321378970404,16.551093563757924,-196.41914507279458,D,E,1
Other,Male,-56.872063287977134,45.65763468607234,D,80.06065871541263,C,-126.72931627450528,A,C,D,E,14.214163767049886,43.91631621134736,-157.4179041516138,C,E,1
Other,F,-53.87527440519032,36.95251007030575,B,-42.39056263912628,D,-107.23990674657185,B,D,D,B,65.40240396257163,-165.64935529692255,124.41314608244325,B,B,1
Heterosexual,Male,29.243949344384657,20.26846193925477,C,22.633553320199535,A,-4.867355418028954,A,A,E,B,3.313619638465652,-122.50975442952779,-11.537269435280491,E,C,1
Heterosexual,Male,82.69780877672378,-65.55870126990413,C,6.071285932050176,C,-1.6319481773138165,A,A,E,E,-78.33803706781403,-65.24296038683407,-53.87472067195355,A,A,1
Other,Male,-140.45857908061967,63.74606243824357,B,122.02125048892995,D,0.538908897780869,E,B,E,B,97.79022780799154,61.62647823644194,-12.895939108291913,E,C,0
Heterosexual,Male,90.34853663178096,-14.22036855399645,B,-17.219268212554645,C,58.53239380169762,B,B,C,B,15.055568909573175,16.07754419836332,-172.58849839979507,C,D,0
Other,M,187.220223105868,174.89202960874223,B,180.74627229109632,A,-13.351182240484793,A,C,C,C,-126.86077352688396,-108.72447085672124,-51.7282808243367,E,B,0
Heterosexual,Female,-117.50369426807995,-83.46429416458265,B,77.98997831812775,D,-64.894831222517,D,A,D,D,167.80417874018823,-275.6470710186711,6.301082879716372,D,A,1
Homosexual,Other,-19.983890761868615,51.20875136728611,E,60.417423676611435,C,-19.198724555501187,E,D,A,E,-184.98730791634515,-141.1155067346919,-34.725954803276124,B,C,0
Homosexual,Non-binary,11.539245300420298,-28.803843365343717,B,240.54178299279278,D,-42.04148915988022,C,B,B,E,-157.62717547504292,35.00471199994835,39.415451202587306,D,D,1
Heterosexual,M,-170.8595320317504,94.26764604092574,C,37.59470604661412,A,-116.90848455613457,D,A,D,A,-76.81459547139879,4.790600627570532,-58.03835940096307,A,C,0
Other,Male,-68.88811536047085,-137.67252749860265,C,334.40956064487676,B,-30.35687018991513,A,D,A,B,34.427813219552746,-27.916536631406935,14.824008005886643,C,C,0
Other,Other,23.501834153879557,-6.216512681968347,A,62.474402345371026,D,130.25337928263926,E,A,B,B,-6.358631450619341,76.0779268138187,60.261658021369904,A,A,0
Heterosexual,Male,87.68312335635801,52.673997366507066,D,-274.5584891929992,D,-168.45772872751564,A,A,B,A,-49.24665807060525,-71.1382207269955,8.299297673646793,C,C,0
Homosexual,F,41.272553824677914,178.18592004869552,E,6.892513202425437,D,-9.830465605489556,D,A,A,E,33.660341406159596,-78.88353180241442,193.33348018088162,D,D,0
Bisexual,F,19.950380334883835,-45.33573454651386,D,129.25447999565972,A,121.2441754273494,C,C,E,A,-101.23217932462568,19.717181553380193,87.59308127456343,C,A,0
Bisexual,Non-binary,42.70945377124315,143.75004685897432,E,39.513185580165775,A,-19.689790442780343,E,D,E,E,-114.91855434491185,122.55039972362312,-144.17364595124118,C,E,1
Other,Other,96.80898742694188,-12.584476561398702,A,-111.8281440133682,A,-28.565713808935282,A,B,E,E,52.47187698272976,-14.968271666181678,52.71092644885083,A,A,0
Homosexual,M,-4.6529670546094675,-64.14944286896917,C,80.15524980066033,D,6.412781111647472,B,B,C,E,-31.697360264625175,-51.70739354508934,-15.736412995020958,D,B,0
Other,Male,-78.29029576984028,144.72094927373354,B,-25.267100298561818,D,-116.54913384422325,C,C,D,E,-142.60062667530545,-80.20570486111315,173.96765925693168,B,C,1
Heterosexual,Male,108.03541658471056,-183.2453946615153,E,-156.50017652230582,D,-86.62173063021027,A,E,C,E,-35.82688017511775,110.05320005852796,-99.13106937050674,B,D,1
Bisexual,F,162.20912666956897,17.346939518830677,E,-41.77531332898598,C,-75.4745104467902,C,A,C,C,253.30284123128126,8.848003740772754,16.12656778798925,B,E,1
Other,Other,-15.276484385485773,47.03509456164372,C,-28.630479872202574,A,-130.5200848937138,B,D,A,C,-46.43944221674179,5.392930513949942,99.71172964551364,A,C,1
Heterosexual,M,-77.18266201013978,-25.28531370095633,A,84.84686911902966,C,46.55731518962412,A,E,D,A,-90.3365814501796,25.03931035363071,-76.03853162314161,A,D,1
Bisexual,F,-22.47034662397129,103.09549818937778,D,-205.8794757278268,D,-164.23682064567296,D,E,A,D,25.55734490130594,35.9396607813956,3.8833432836521324,B,C,1
Other,Other,38.70463560158564,-31.412258544053845,D,-26.5370478680559,E,29.494230752446466,E,A,E,D,-52.526990016957974,35.82048206098843,88.42859952136098,E,D,1
Heterosexual,F,82.05275377672335,167.82993016862267,B,63.4655332346511,C,-81.38880571124268,A,C,A,C,-43.12281236338224,-95.54496441913261,225.87793131748296,C,A,0
Homosexual,Non-binary,-49.61163849163736,42.452635314033785,C,-153.5435165399569,C,10.99671255562824,C,C,B,E,49.859181667116346,123.27147081410223,-42.94006319651542,A,B,0
Other,Non-binary,-20.28363569146794,114.10270183726756,A,-154.58068580948807,B,10.632229704855707,A,A,C,E,-90.72364623271854,6.826379303187751,-132.53899265185345,C,D,1
Bisexual,Other,-109.71700440491531,-22.79929894516119,C,125.031230359923,C,-142.5930059598224,E,C,C,E,70.60357772316118,-3.1322425802897627,154.75650322023367,D,B,0
Bisexual,Female,77.73179316629201,4.946955152942081,D,-37.64495585349708,A,-74.79569384185234,E,C,B,D,122.5298875693937,-39.11101816508622,-191.77635691002948,A,B,1
Homosexual,Other,46.07236286041832,65.55259776468698,E,-112.96718992963595,E,-8.78386078535584,A,E,A,D,86.31115380043543,166.95231009957135,-194.16377760662996,E,D,0
Bisexual,M,-26.314962079766552,-60.02580350162287,C,-38.891573717939984,D,-88.23798075782537,E,A,E,D,71.8559261516799,36.60195496969955,40.01365965600378,A,D,0
Homosexual,F,-19.017320614539372,150.75486426934813,D,50.56706607912813,A,-50.939561835705874,C,C,A,B,-16.816676382907538,-65.75047725680291,-57.846250757134854,B,B,1
Bisexual,M,0.14007574487680124,-46.24281694287518,B,172.9353267186775,D,16.56599409003736,E,E,B,C,60.3562031829481,-120.40382258944024,-18.32073075205637,A,C,0
Bisexual,M,-121.66233324182582,-145.12680553318876,B,142.6879967180486,A,-3.236002716024217,A,C,D,B,-79.0631167163237,108.60436738422688,-90.32961464887813,B,E,1
Homosexual,Female,66.56565515968958,-80.1643802591072,C,48.73085029069883,B,-17.670199574192026,C,D,C,C,51.892962342022464,10.98179321482257,14.095344652571844,B,A,0
Bisexual,Female,-35.60736408853176,42.926609637218846,B,-38.41368436638517,D,26.582440500460834,A,B,A,C,85.55869204752197,-87.99098135836435,-90.04679407030774,B,A,1
Bisexual,M,-19.886681687418754,56.3055949564833,A,-189.01126510865734,D,-106.01044004391491,B,A,A,E,110.43503093833525,-60.95209636342366,69.36600523562005,E,A,1
Homosexual,Other,-30.43236901013332,3.5774554066094373,C,-39.24351659942019,C,-44.50791250804855,A,E,E,E,-31.00611714438531,6.7959019210125025,82.77489338474378,E,B,0
Homosexual,M,-82.16729641217795,17.85971405155831,D,-73.59075731954246,E,63.01061118664465,A,C,C,A,-3.1571930523673624,-109.33054524498289,26.338740405443783,E,E,0
Homosexual,Male,31.16956060531409,185.13711233517938,A,-1.3351200083827353,E,-44.159534607341264,B,E,E,D,-87.25729357827103,83.46630778389559,-58.75126967477535,D,A,0
Bisexual,F,124.30672567201795,25.842323164746745,C,118.66940820340714,E,7.974637661514518,A,D,E,E,-91.31564606345954,-87.615475697757,144.29165236074513,E,D,1
Heterosexual,Other,-36.00120752443691,59.822566547960356,B,-150.67148308363275,B,-16.652895674097266,B,D,B,E,-78.4833208387184,-154.37228104027875,-11.579024106126159,A,C,0
Bisexual,F,7.859574124838412,5.758821416829236,C,77.25601511761904,C,166.9599809284435,B,D,E,D,67.46599597595018,94.08102026951163,-61.981494911630186,B,D,0
Other,Male,-172.49782538901079,136.43922932209043,C,-116.63873635308913,B,9.274784820370552,B,A,C,C,38.224080346798566,54.14521015025823,-5.588554397653478,C,C,0
Heterosexual,Male,70.33168699090156,-42.02855223624982,D,-139.62299676314524,A,53.509209906908694,E,C,E,C,-95.59935929466766,17.166501350916114,-253.73232220804178,D,E,1
Bisexual,F,-15.108789804730394,-120.07199145620626,C,79.41032671833814,B,-33.52600185105267,D,D,E,B,-42.72151376439761,7.366611100598732,37.05907248707821,B,B,0
Heterosexual,Female,19.14293550504354,-11.286634630552639,E,280.80092522633686,A,21.635891362552258,D,C,A,A,140.07043320869826,102.47896055409693,-2.554049360960128,A,D,0
Bisexual,F,105.53722744625249,-9.762736717469396,B,-200.13754860500663,A,106.69644632265458,A,B,C,D,-123.58105126126246,14.618154275201489,-5.482593511525134,A,D,1
Homosexual,Other,-29.599751886888775,62.59865298305586,C,243.44852566168154,D,105.42259748541034,D,E,B,D,-105.61837800066985,-7.529907281356779,-126.53909147366298,B,D,1
Other,M,127.0439956392791,-65.95645667503143,A,-127.44262251369176,D,-83.39069475820483,A,D,D,B,-91.10116554062544,-220.8745414246383,142.70515707111957,C,C,0
Homosexual,Other,21.786321149525207,-40.14586205852355,E,-3.840170516081222,C,82.50636937434716,B,C,D,B,75.15712682923385,-21.972660506183423,9.007593094935974,B,B,1
Heterosexual,M,-51.31948455857097,-16.098847389721495,C,-180.0020824393641,A,-74.3659743848799,B,C,B,C,159.98471090720284,81.81057533513062,4.937143959950788,D,A,1
Heterosexual,Other,-57.47967856257274,-131.39347904278293,C,59.40427642066375,B,-99.16023476750252,D,D,A,B,127.52899282254863,253.22310274543324,26.215715343501323,B,B,0
Other,Non-binary,76.78716243531649,-109.40611220245225,B,-110.42096181801786,E,-80.10148730227729,D,B,B,B,335.42190802318885,166.3715978054068,-73.30942259545114,C,B,0
Heterosexual,Non-binary,-27.23032109167453,181.29792661830524,D,77.37626598649474,A,35.60322812566376,A,B,B,E,-60.376908532302444,-127.53874791994852,-104.46747480911789,B,D,1
Homosexual,F,147.05412142127088,35.06172226553464,B,-99.81538014610295,B,56.57268670480882,E,A,A,D,-15.081465933624768,-110.95088558997797,60.12584758444073,E,D,0
Other,Other,-4.434424134620451,-5.238500353777513,D,-15.241244011657049,E,-89.68479978782456,C,D,D,C,82.50516205843405,-51.94154706951812,74.6577180129758,D,A,1
Bisexual,M,175.20225656292433,121.93426716640074,C,4.763855191822304,C,-104.10621764401189,A,D,B,B,-73.6170747299383,-152.1214806606735,94.75361184128148,C,B,1
Bisexual,Male,-46.914723003813414,75.19529773285413,E,-152.2207691312503,A,-55.34229611463031,D,D,A,B,-3.968938268633853,110.11883643896185,-65.81559688963688,B,D,1
Homosexual,Female,-76.4733793703449,223.75910922684938,B,23.719967092045422,A,-141.2591850814664,D,E,B,C,-19.25279518204875,106.78514724549566,-160.84476532409784,D,D,1
Homosexual,M,-80.52803186704797,-73.30164970686457,D,193.80232762728966,D,-9.341003483796664,C,E,E,A,103.07486880267503,95.83411512580561,-35.84791297340859,C,C,1
Bisexual,Female,107.30502515178459,-149.600108002138,A,-81.50184940287015,E,56.567835716780316,B,D,A,A,60.31449921906143,-19.483394236610042,-25.519390814132485,A,E,1
Bisexual,F,-1.1193687933837544,40.05567538272101,C,-136.63368791024473,E,63.559851302845416,A,B,C,A,-35.07229578240896,-91.87753252665301,0.848708862172388,D,C,0
Bisexual,Male,38.94698821500533,54.0533749941252,A,-12.932432065332694,A,-161.13450556700192,A,B,C,E,-30.373395770670047,12.68638402582756,-245.3741710204572,E,D,0
Other,M,-139.51873889129027,3.2915628252483278,D,79.81828120924939,D,-48.150743070105975,E,A,E,B,-76.3639982926957,-62.36244763474274,-192.0138240560071,C,C,0
Heterosexual,Other,-96.57312215506462,-64.54564496171332,C,21.33767810250303,B,-9.415381478346823,B,A,E,C,-22.218859998292256,-24.510944008570203,-181.27605180908742,E,B,0
Heterosexual,Female,79.11626504945494,47.18932249460142,C,190.51454241983456,A,84.57364140398141,C,B,A,E,128.76105770880005,-117.04214091447918,-77.56352768767492,E,B,1
Bisexual,Other,113.36814780703315,-146.453946208043,E,-159.80327025746192,E,-103.79114593921122,E,C,D,B,-86.72391184957455,20.011362164356047,-116.62562651021946,B,B,0
Other,Non-binary,-59.082966355936904,78.86336255358007,D,54.73942236451529,C,-30.539518879676486,A,B,D,B,-7.402345696866353,142.9424112365324,89.24689750122745,B,A,0
Bisexual,Female,87.23817412914822,139.8531746922007,A,107.39073952013496,D,-140.95765415799994,C,D,E,E,-105.46432541187276,72.51501985267763,102.4882262402518,D,C,0
Bisexual,Female,0.8227807018257097,83.4867771210289,D,142.06438903253132,B,59.829862322254165,D,B,E,B,-295.1799451104167,204.31614107929542,36.93281496000111,E,C,0
Homosexual,Non-binary,69.02445293859444,42.745472347491976,E,-55.09339088491393,B,40.546655657684276,D,A,E,A,-10.177551318757146,-326.4514095223803,92.56062397765788,A,C,0
Bisexual,Non-binary,27.54909503590457,41.532215336833225,C,4.490615736006463,A,-62.6653296059702,B,D,A,E,40.549976584508194,9.05098109464747,162.56371125378934,A,B,1
Bisexual,M,-27.000325316100366,-109.64141910185772,E,-91.67124572186891,B,32.74792251113527,A,D,C,E,30.041023669715855,-10.045708861038237,-56.20801778140445,D,B,0
Homosexual,Other,-9.710756251795171,31.015637971739316,B,18.270103364114895,E,48.55962340201868,E,E,E,B,-60.229418945744186,-24.014934644360224,-66.35402400837715,A,D,0
Bisexual,F,-21.636271750773634,151.81291954681788,D,-99.42480930974516,B,125.68070206460835,D,E,B,B,-35.85502234369102,48.963280058944115,-116.45760608901716,B,A,0
Other,Other,-167.44940687536715,-97.62396480201603,D,124.15569948095586,A,-30.430788037662452,D,A,E,D,-76.98132769910332,-23.93293712921112,-83.96412130924418,C,C,1
Homosexual,M,74.14079007806654,107.40782586004909,E,31.98407914126357,A,7.283612834136617,B,C,D,A,-64.29000653073044,26.859673542048874,14.885596083841962,E,C,0
Other,Male,173.0290292581138,-249.8260230440487,E,123.10196144910788,B,108.14711470216692,E,B,C,C,7.135264168273034,5.932388537545064,52.60110775574659,A,A,1
Bisexual,M,67.13736303915636,-112.89570074199547,A,4.751061644561185,E,122.22675796488373,C,A,D,E,2.422517815306411,13.242303197434888,94.10014792655515,E,B,0
Other,M,167.53807487077685,107.59393070286572,D,44.89891211480034,C,5.18231360412309,D,D,E,B,-100.00066685308428,-225.7904948910308,72.62153869239708,E,C,0
Other,Non-binary,-91.91607482740936,87.07512254763944,E,-25.378514762981997,B,208.78877370478355,B,A,C,C,-39.34760722068366,-142.1510372427111,121.93612151649525,E,C,1
Other,Male,25.179774165658152,-44.03038337882496,A,-159.7383453619602,C,23.332135377670674,A,A,E,B,-146.58501734119855,18.49333524844304,90.14232038287486,A,E,0
Heterosexual,F,-173.85002002959973,6.0562807394685,A,125.26827039750717,E,-28.205895698520262,B,E,E,A,-37.35406697898809,44.346056780358104,-149.21561575465014,C,A,1
Bisexual,Other,-14.755839872705788,-34.34910136852149,B,18.406117063482366,E,114.13284449276793,C,C,E,E,97.74296888046025,-24.81720684459178,37.91944230792858,E,E,0
Bisexual,F,221.6870720618512,-114.69557225322977,E,-156.9790813192717,E,7.453137736703363,E,D,B,C,-66.27913854376219,117.40746174454739,44.13198960487036,E,E,0
Homosexual,M,101.70140796240923,71.02605886399425,A,-30.493751532539083,D,9.794914092138624,A,A,D,C,67.4502631888635,-77.5438351449629,51.53025689115902,E,C,1
Heterosexual,Female,9.946260714034887,-22.15801414967771,C,-84.9587612831747,E,-17.031519864401943,C,C,E,B,104.81963227079945,181.59383242524027,-18.265799692421577,D,C,0
Heterosexual,F,84.17130582886526,-4.658346705477865,A,-55.78821117242869,E,63.888444738278515,B,E,E,D,-37.916570360550296,-41.65897387563617,143.70951716897332,B,D,0
Other,F,70.17231312319524,-13.042262062046497,E,80.87179692269684,B,7.405689220117968,A,B,A,A,31.759462762415787,2.9380684022418837,-59.816741169417945,B,D,0
Other,Other,-94.67276907517925,3.6380100359774334,C,-64.83521883730893,D,-34.77605111186127,E,A,B,C,2.6216085502946878,31.4281821516822,22.40344136231906,E,A,1
Heterosexual,M,18.881319185185895,54.43190758998031,E,-2.454003664066591,D,-89.81217579709099,E,A,C,D,-101.82466647503492,5.637681839945311,104.27977301104576,E,C,1
Other,F,131.24940292295364,-15.077486292412656,B,281.31053321478635,E,-127.1273659536632,C,C,A,B,31.156086815772692,-126.40395933854242,-58.1074263733169,B,D,1
Homosexual,Other,-22.719146061225608,-23.494653838036676,D,19.698196177667278,D,226.20728440112967,B,C,E,C,48.81421637806528,-55.50220571316372,-119.12026561221299,B,C,1
Heterosexual,Other,-19.854799798912786,40.43295884356983,A,110.38105565872497,A,-91.30958080957939,E,E,A,B,97.01150077831134,43.14800663747853,-203.67388789955814,B,B,0
Other,Male,-53.117896226382136,144.85035663620184,E,126.36696934202003,E,-18.8542542878885,D,E,B,B,-52.841689091001854,-156.53286895623577,-58.97211945219263,C,B,0
Other,Non-binary,56.30726064737658,-20.942332304166737,C,-35.386368796058534,A,45.1341288029443,D,E,E,B,-103.2206608976637,-90.52202319072977,-82.23931645630523,C,D,0
Heterosexual,Male,-90.7363399644058,51.278799001199985,C,-134.72618915711868,E,120.29352271750038,B,E,E,C,-73.5707462586933,14.97887913131514,30.4660986039941,E,B,1
Other,Non-binary,-43.61743626862623,22.617643285440668,E,-92.22151851472161,B,14.000275369489303,A,C,C,A,6.286835914111742,-120.25443340275802,-22.254125274756962,A,C,1
Heterosexual,Female,-15.618123956463398,-96.22995543714225,B,-145.47742783987297,D,177.0517788254871,C,E,B,D,-76.96218388029038,29.37930064814209,48.66381154164776,A,A,1
Bisexual,F,84.13639853451006,-127.76950026447831,A,-8.624310282530875,E,90.1071084090897,C,E,B,B,-130.74837558331103,140.3804902406351,43.5786884374604,B,D,0
Other,Other,11.769333775535967,-68.42606193285631,A,-44.17483942324191,E,-214.75784899484077,B,B,C,A,45.411666933142634,104.8016129202872,116.63429162531271,E,D,1
Bisexual,M,59.093628366147435,98.17803079000817,D,142.56941583863073,C,33.41327294865854,A,B,B,C,-30.235786693527988,-134.12574901711653,168.1054951214663,B,A,1
Bisexual,Female,45.85477312447021,108.44008702383789,A,129.6399304511574,B,-3.338134890333478,E,E,D,D,290.023557982484,-44.55308572223453,63.497651860565476,D,B,0
Bisexual,Other,-84.15275534180965,73.35807730898533,B,-16.901350886216164,D,144.2183017442827,E,C,C,A,155.43498334677312,16.433536507393686,19.597050850898047,C,B,1
Other,Female,-301.2493471467859,38.2325104668996,C,204.83275304794168,C,-67.86174081499848,E,D,B,E,184.25003030738952,-50.991259611235286,-134.88465080657656,B,C,0
