genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Male,E,-146.5864085274083,C,-167.88694147176065,D,D,C,-17.24810779835138,B,A,149.3309418111536,-48.2524934375554,E,124.67783011351412,A,27.671406967341827,B,144.5990868250217,C,1
M,C,-200.36948951358605,D,21.226175021110258,D,D,B,59.402123958046715,A,A,-81.04226248549507,-20.31726962789306,D,-86.98475423152188,E,-234.92508257743498,A,-180.17488360259054,E,0
Male,B,-112.56368840957369,E,-30.16580981609141,B,E,D,-8.92328954857441,A,B,76.33060773232621,-107.15826203653887,C,-111.59823767771948,B,-96.96536253262819,E,-7.048573939469446,C,0
Female,B,49.02055637487801,B,27.56988508598982,D,B,B,-123.53800787139497,B,B,-143.00777101604683,-24.814149129225708,D,27.628613688452415,D,113.16438025514377,A,-72.56372061029597,D,0
F,E,103.01318323965836,B,-180.41470067720908,C,A,B,143.57947125646444,C,A,-24.67797625475684,148.9398611940758,A,215.3511857265774,C,-73.49880148508949,D,-2.4453585250498393,E,0
M,E,56.42202341364075,C,-9.04532661721377,B,B,C,58.46571743255821,B,C,-75.63313240460359,22.197798646190336,C,-208.64784137006782,D,-9.988052621522815,E,4.0765392893724215,E,0
Non-binary,B,-158.75428066524373,D,77.44647732011157,A,B,D,106.73472404034037,E,C,87.72743871301041,25.05763761450932,C,-142.75938673025504,B,-111.08659001560137,C,39.43919166634436,C,0
M,E,-91.04346938383918,A,-148.19818999178537,C,D,C,159.98807811447128,B,E,-59.4987752775327,31.113373285833873,A,4.662739493764543,A,-21.04756652975542,C,100.437215741782,B,1
Other,E,38.84799957026765,D,-99.95526463381113,A,E,B,172.80664201008312,E,A,-100.17001074360752,107.4589657828658,E,2.206006935005913,E,-5.147955746856791,C,-27.206836537226675,D,1
Male,D,-25.433211888897915,C,46.30980377320538,E,B,E,64.70266661140177,B,D,-69.69886478802553,20.897537714886266,B,-154.29647504852537,E,-68.80261895954675,C,58.47154159900098,D,0
F,A,26.518616880016495,B,182.1579392939353,E,E,B,21.529382599473763,C,D,-140.94176087235962,-53.052605929295474,D,173.4774618710157,D,-37.193445879244,B,-123.705151393121,A,1
Female,C,-189.66127516637755,B,-14.662947749906527,C,B,D,-52.88636623840732,D,A,-106.13567800777702,34.5230552943572,A,30.098582551023632,B,174.95634553561348,B,8.963505519155895,E,1
Non-binary,C,-60.318278626014745,D,-92.13445615249651,B,C,B,89.97045247556851,C,E,-71.7532182911495,-94.71105787482948,E,135.42668452661812,B,121.80157742667951,A,56.183377254860055,C,0
Non-binary,C,18.73505317795776,C,-147.59452572222384,A,B,D,146.47515922270028,B,A,-21.857268710119655,23.724046286647805,E,5.157289719814353,B,41.835776648826595,C,84.80851163956046,A,1
M,E,59.246029518260556,A,16.514018243584655,A,C,C,-10.920444291062251,D,E,35.83833917855768,-94.51465456123972,B,-1.1795727102420765,B,14.905786401324752,D,-77.55226906225634,B,1
Other,B,-88.5561768568693,E,-94.61056467063702,C,A,D,46.394669712375105,A,D,88.01699535509574,161.72386236921196,E,-184.35323908781882,A,-8.108289630554474,B,33.49860176738035,C,1
F,A,166.50947569194304,B,77.22073196430037,E,C,E,-10.530373505871365,E,C,80.26713217974016,-101.2195574799815,E,6.347486567448556,A,74.62246868135654,C,153.7586443070685,C,1
Female,D,-96.58078193839633,D,-87.85473025838438,A,D,A,-32.13361415188067,D,D,122.72536103312135,29.612179158783213,C,54.67652423298471,A,-125.00408182646743,D,26.884027122294217,A,1
F,E,-119.39345811521873,A,75.64155206344086,C,E,D,114.36846654399947,D,B,-195.01893968566236,31.993663970064993,A,-151.77488645005684,E,-163.86142230614016,C,-152.2526985818559,D,1
Male,C,-47.00875206121341,D,-35.90668164784574,A,D,B,-92.90717586810413,D,A,-26.561927692305865,-73.35810862309492,B,88.39356271915476,C,-159.71694118834296,E,173.47590707091965,C,1
Non-binary,B,32.96565257411385,E,4.943380382413449,C,D,A,-76.45542288582249,C,C,-136.16947422027513,-222.83768145170964,E,123.33864330233565,B,-70.80929861137038,C,-60.22142875040527,E,0
Female,A,-186.74872648477145,C,-207.77173009496167,B,A,B,28.14773799228878,B,B,239.1290265670707,145.86474720207687,E,-137.8427222706881,E,-39.028287220809034,B,44.480092038288205,C,1
Male,D,233.0923765503668,E,-12.052641551702637,C,E,B,-25.480224078378626,D,B,162.29553474309535,69.7422207249115,E,-147.81533355173434,B,17.999180725768586,A,132.81168893879715,E,1
Male,E,-97.87981924552899,E,-7.554715997053926,E,E,E,133.28928261933515,A,C,20.61914862785104,-79.90913936251171,C,-134.14635095430353,A,-17.865413534701766,B,86.49180326989105,C,1
Male,D,118.06488271296199,A,-183.1789274734801,A,B,A,55.2620186019792,A,A,78.98728874737118,-55.72433762740773,B,91.45973422596747,C,-121.72436058246225,D,-85.02936518738905,C,1
Non-binary,C,86.7471995065106,C,-131.28926242670195,B,C,D,209.69491275370183,E,D,-66.20072520098047,-25.71252705304537,C,-105.64592414168483,D,131.49561285621414,E,71.39951801334382,C,0
Female,E,48.067548387047076,E,-37.23429337789744,C,C,B,-99.950838583095,D,B,59.99946481320679,81.08447457354994,C,121.34590163070884,B,-48.88020672089904,A,70.94473123981999,D,1
F,E,113.4686735572572,C,-176.84235505122072,B,E,E,-86.99835713792687,B,E,114.96141503072013,-276.296272910863,C,170.69459218828823,E,-12.785063804599917,A,66.44941848722739,B,1
Male,D,80.23405262568274,D,-205.72647660510302,A,E,E,-135.8926556801477,D,C,-199.23372255540954,-72.91828809617657,C,-28.373999662823103,C,30.311393013195865,C,-39.73808113041474,B,0
Male,D,83.83513224198637,A,-131.8389429306725,A,C,C,151.95971214384863,E,E,210.85777725429148,-31.63007964468296,C,61.8467607178281,B,17.942924413650363,B,71.66756574608362,D,0
Male,B,-153.92430774883115,C,205.8392452394785,E,D,E,13.59767039114496,A,A,41.06237784109016,7.118962840172907,B,293.54543597230133,B,-68.88206392363175,D,23.246548159302957,A,0
Male,C,110.02481114592474,A,67.14810448740438,D,D,B,-42.488568005457864,E,C,251.95562177800576,-31.20883819427599,E,73.79257839126454,C,3.5110477842613403,C,-77.30286234212204,D,1
Female,B,6.556868139777163,C,192.67327555102133,B,B,B,-152.11272288010443,C,A,5.36316925841959,-112.94226401474097,D,91.02483399685664,D,67.87678921069326,D,48.47214761103377,E,0
Male,E,95.638233433898,D,68.0406715076868,A,D,D,6.003909487238833,B,B,41.183976669952635,-18.4066237539929,B,7.039985604320813,D,-60.045913379974735,B,54.26999065743131,D,0
Male,A,35.667435193792635,B,-24.264767155012994,B,D,D,-120.31465970470467,D,E,-13.10847222258512,-52.39340249817839,E,16.362306850830727,B,181.92284070653375,A,-171.81037817661155,D,0
Non-binary,B,182.0974807605526,B,15.290122047875144,D,E,D,77.71861593316754,D,D,176.40622969405877,-133.8438617839426,B,-139.14314507753974,A,-14.179027299918204,D,41.245769903592816,A,1
Other,A,25.016444274192075,C,-12.070886005318417,E,D,D,-47.921780053736455,C,C,6.0787170394907015,-74.10296848158495,A,53.834475066036305,D,-53.6148133892377,B,-16.161873301747306,C,0
Female,A,47.65962332912711,C,-13.493480989554188,E,B,C,-37.17992415174288,C,A,45.43946486107822,56.06130442900733,C,-78.08215746557784,D,221.65228349157954,E,41.770936450869314,E,0
Female,D,7.634833597938819,D,144.08557960828134,B,A,B,-99.19378535957141,C,B,-42.97792893048935,-84.44798782231577,C,-85.9250940317935,C,-1.191150289711455,C,-159.78321599482481,E,0
M,B,32.960175132980474,D,-69.65722686242769,B,E,D,94.14832323759957,C,C,-77.8459202531664,-42.18493885507629,A,-110.12169437277797,A,-53.611251943722884,A,-198.22477331531948,C,0
Other,C,147.13647636122462,B,55.905698147849506,C,D,E,-28.72534825316896,C,C,130.39919443535427,60.78075743138896,D,-21.38652780798351,B,-90.89113317311156,A,-124.52130274863573,B,1
Female,A,103.11888465110628,E,99.66815067528746,C,E,E,-101.65302588716844,B,D,-42.84634497723155,-6.568737684123419,B,15.671560174988583,D,28.17187761744095,D,-60.0111054887311,A,0
Non-binary,B,-126.2148659696577,D,67.85585071272763,C,C,D,-66.63301988911903,E,A,11.836441521788355,11.394804898907886,D,42.29791587828356,E,210.80359685042544,E,-61.61525370211807,C,0
Other,B,-17.412406900562903,D,2.7034943873954353,B,A,E,2.3504812616356707,C,B,15.006693856857382,-39.79948780628665,C,87.15105188122881,B,-199.25996156365593,E,-47.96766315871776,B,0
M,D,75.25188828717513,B,18.07820183960044,A,E,A,70.12175127927482,C,C,158.042187399314,-41.85954304606643,B,202.7546176069834,C,-124.74724353492535,C,-50.48863813028252,E,0
M,E,1.6473635136804137,C,58.08268183483395,B,A,E,1.8266013207819467,D,B,41.043427242621206,-179.59893370716833,D,-88.0178568782672,B,10.87130556933767,A,54.36387864640142,C,0
M,E,30.756489967383526,B,-136.8806936279098,C,A,D,91.90020349497749,C,A,4.623380176453611,45.85437143217473,E,-93.66000775897183,A,-49.48551695404387,D,111.63426995288805,A,1
M,D,-173.64239552067738,A,229.21949685220514,E,E,D,56.552094196374384,A,B,48.80661410718327,117.80404336883643,A,-224.42895849083362,C,18.073283459096302,E,30.341090340218308,E,1
Non-binary,B,-81.94306854348056,D,-70.11388922270494,C,A,E,-105.49189270397028,D,D,-53.00643410316903,80.71292710737619,A,100.2285512892066,D,37.52405109582403,B,28.4588696180855,A,0
Non-binary,C,118.36600263765071,D,286.84092332266516,D,B,E,24.695912930451616,D,D,-35.56902366041333,-157.80671124530156,E,41.171591087569105,B,-121.18006417837715,C,-72.27448684999266,D,1
M,E,60.99828226734222,E,-219.97076963415756,D,E,A,-1.3589648404217254,E,E,51.79498105693055,-142.66813221712837,D,-20.43998884605035,A,36.39839662497486,A,107.80944110142086,C,1
F,C,57.59068150426915,B,21.11492028030656,E,A,B,21.709454887514255,E,E,101.71836094254934,-81.41294487680132,B,87.2557666897639,D,83.78576086401941,B,-193.9017923395011,B,0
F,A,59.49101882545674,D,147.5624027373099,A,E,C,-32.56527332166812,D,B,-56.358782574628584,162.36418990965325,B,-138.6300319017761,D,99.9170964116928,E,113.06014328134569,D,1
M,B,-38.33481933537269,D,-146.44266233476532,E,C,C,75.96662681250717,C,E,-256.9951855211714,97.35057092767346,D,-138.94355092303482,A,-36.89381893179241,D,106.02541274287447,B,1
Male,E,62.774138928277665,B,73.74649073914921,D,C,D,161.20023392338254,E,A,105.81743562881145,31.713228672377753,B,-30.797112411093913,C,-176.32552888178844,D,-17.92622548706474,B,1
Other,E,-75.17827761817277,C,-310.75871046458417,E,A,B,-32.03269276960247,A,C,-97.46877348285659,-25.59675535175545,B,-95.06427547211592,A,-143.9581361263832,C,-68.967493134497,E,0
Female,D,226.2237203426062,B,-41.38909261588769,D,A,B,-134.03017045038345,B,C,-75.23076628783636,-104.60273732866885,A,75.80900642264399,A,-55.963487713495375,E,-115.8906374015768,A,0
M,A,-108.38668652363151,D,124.26512565800019,C,C,E,32.11927541266262,B,E,-209.8100411862704,-2.6022924020587053,C,13.892414663673986,C,124.62523088169131,C,45.14957112512065,B,0
Other,A,-27.453170591611403,A,178.37690322445158,E,E,B,90.0832335925544,A,D,15.235212008357083,-29.061510446410082,B,38.88724675244226,C,-40.664518850494105,C,244.2796197191413,A,1
F,D,-19.961478282444865,A,-16.417192553133017,E,E,E,-129.4920346138809,B,B,-20.167826939988046,-129.05954959270838,A,145.14367022331876,E,-109.96117883955809,A,-170.537228597413,B,0
M,B,109.15733110797046,B,134.24242929738912,D,A,B,134.83501397511102,B,B,268.456122753082,57.67330447729483,E,-132.37268131538417,E,127.75419401062516,E,134.36711890720267,D,1
Female,C,-212.3917980589126,B,-26.197221074342913,B,D,D,18.24792761202415,D,E,-67.0877267939415,132.78786533094822,E,-211.53692337263772,B,-0.5757963798469647,E,98.03670052656427,E,0
Other,A,55.10518537017928,A,60.199708383756146,E,A,E,56.791765580941046,D,C,-68.56366315622492,-42.66776047866206,B,30.173125202144618,D,-105.74381686540431,D,-179.41659057781843,D,1
Female,C,47.005837358192906,B,-148.0356551031742,A,D,B,-6.129681701507517,A,B,75.77039442387438,-63.72938508805891,A,92.26208450224279,A,-139.25979634095034,E,-36.59655764318395,C,1
M,D,-41.66061231016733,C,249.3438806505632,B,E,D,-26.970614445993203,C,C,-58.781110558623396,204.71821201401323,E,168.0480407264747,B,-2.224746292786754,B,33.569015084824365,D,1
Other,B,-143.2666963982374,E,117.58721599267521,E,C,C,0.22053910185698028,E,D,-79.29974617228582,146.83650339128417,E,-48.825641454993665,E,133.59646591175576,E,132.49801870996006,B,1
M,D,19.77640640641133,E,-11.031461062664894,E,E,C,100.93616878384155,B,A,-48.07994994399379,-31.348804918633732,A,75.55345418341972,C,-51.3571456487962,E,-61.40063187330112,C,0
F,E,-38.99933128540567,A,-96.57302180414095,B,B,C,38.362412974041064,A,A,-162.89919310165487,96.54120214521156,C,71.19350941139211,C,-92.6390557930214,C,52.49522765328605,D,0
M,C,-32.856800623569534,B,90.67850206855049,E,E,D,69.07623865419228,D,E,-35.73478346965859,-44.90527537905458,C,-13.769201443601384,A,34.115899888243575,E,-0.19068569974699934,B,0
Female,E,71.53678456202361,B,-47.37851844892238,A,E,E,-221.84965083512944,E,A,138.620767873399,-120.81383215256609,D,191.19977516885845,B,228.53138940659764,E,-106.05996227178653,D,0
F,D,15.530951072838356,D,128.5064417090966,A,B,A,-136.19869433031553,B,C,103.4730137427393,-41.27262822514419,B,-164.43822086020648,E,222.54583581563375,A,68.05407067439118,B,0
Male,B,-68.59149793283295,D,-121.20377883554725,E,E,B,135.37529124477157,D,D,53.45773648348062,55.10579826635562,B,-60.76376295759749,E,-24.206448270711476,B,11.259160637249032,E,1
Male,C,-53.37829002573356,B,91.94667649167222,C,A,A,-170.72217950204848,C,C,53.9844460255042,163.1542794195134,D,42.70592198345294,A,-116.95732564569508,A,-56.11864776614386,A,1
Non-binary,B,-26.307283234845197,A,52.41200233483227,E,D,A,-47.180042412764465,A,C,129.97201748020973,-75.42924111227566,C,-70.39495816326357,A,-139.7023541650035,A,-40.894707051489995,A,1
Female,C,135.72288219582808,D,42.99416033184574,E,C,B,-93.12604989678609,B,D,74.89745488829136,11.77538386934963,C,37.61226669670511,C,-15.692268219234526,C,-129.56442565782254,A,0
Other,E,-60.4916870451491,C,52.860508619409195,C,D,E,138.46639378398916,D,E,-108.03965167170342,-34.053054475808814,B,-101.27363400419802,C,-178.57324762037098,D,-282.52717692336745,B,1
F,D,-101.07717786143154,E,-101.23119542317242,C,E,A,96.85075107398728,B,C,-176.10407631366866,-91.30766653733174,A,-70.05933460685337,D,52.87050213137,B,-31.47900435633192,B,1
Male,D,58.21520701627014,C,54.20354955130057,C,D,E,162.93957562034643,D,E,28.77772689902586,-100.93549123103233,A,-82.62354322748881,A,-61.002267432865565,E,-80.27673778157272,D,0
Female,E,-1.7128073261239087,D,-69.69618449882017,B,D,A,-175.9760171406694,A,E,86.96630342064154,84.78622009555986,A,131.18512872479496,C,65.05449348897318,E,115.00092799963673,E,0
Non-binary,B,-106.12482678506893,B,-65.7324453915055,B,C,D,13.424940570656227,C,B,-83.17501434033731,77.49552136296543,E,7.031741991081479,A,-138.01839291344012,B,-8.260149712518333,E,0
Other,B,8.32079062224797,B,51.96984302171573,D,E,A,-43.794884907535064,C,A,-67.87440076685729,-19.091136120810322,E,-124.14902948541406,C,-5.241607190010625,E,-54.387816382875975,D,0
Non-binary,C,-8.481676352053654,C,99.36303367903457,B,A,C,-41.632371072611896,D,B,-19.681690087970832,124.44724968011836,D,50.93904236273753,B,46.61662602403725,E,132.81562149855944,C,0
Female,B,151.6283599396823,A,19.041463878465397,B,C,A,170.8029233843512,B,B,96.02325450515808,-33.230474267425166,E,18.009644992447747,B,-30.85641956041101,D,-11.204792684079765,B,1
F,C,-128.4266690143991,C,-36.065156012553125,C,E,A,-20.5759853189619,C,D,-82.56407675319603,-97.32234603903585,B,-38.858694988044135,D,179.20413054253066,B,224.02656847235068,E,0
Male,A,-181.00905415489214,B,-103.64468509002333,E,B,A,11.89440298826856,C,E,-35.04402982126379,158.48999689645845,C,74.10700979175576,C,119.95677862009944,A,-8.587729554439562,C,0
Female,C,-108.50224589551063,D,-28.494475443316443,C,D,B,-125.62225369283337,E,B,-39.67804751674199,-87.12784737914563,E,128.911592161961,C,-33.26766274372935,D,-6.768360740704319,E,0
Male,E,27.05368620284326,A,13.876289723140367,D,B,D,-44.33056580342977,D,C,196.73108829416537,-11.916068013715304,C,84.82025528455347,C,63.079050101885784,A,127.11979385252165,D,1
F,B,17.38014003619749,D,-18.053522289039968,C,E,D,196.64081688154386,A,D,-42.29331895378304,-207.76956598424246,E,-85.03012056647954,C,7.78875625473274,E,-139.53833369174612,A,0
F,A,100.87286308710681,B,-15.329106885516595,B,A,C,54.01297569422718,B,B,-48.33032749537043,-66.63288287063334,A,113.07763939419513,D,63.29406231180235,C,-63.37774253526172,D,0
Male,E,143.4599800691453,B,-41.082068422909515,B,C,E,221.10068192897745,C,B,-83.851563122465,-162.17187379176588,E,-133.51020888166974,D,-257.18430090472594,D,60.889502247090746,D,1
M,A,89.3518190887722,D,24.873299860693074,D,D,A,-233.7143725156307,E,D,69.8187697569252,-57.999797472184426,D,-3.458347328297126,C,21.32073416374198,B,104.70481642040235,C,0
F,B,-93.2457771184253,D,-71.24973561793307,A,B,B,-81.26819124716206,E,D,-36.58675191427752,105.05197922454118,C,132.12116661174667,A,44.56297811987814,E,-180.47719159200716,A,1
M,E,26.904678061660313,C,-111.7394708295343,E,C,A,-59.680370200729705,B,C,-127.72972770892585,92.95960886740929,D,54.11558158161907,D,-94.236170410182,D,104.69165705038432,B,1
Non-binary,A,-35.82829223906562,E,126.772451266998,C,B,B,-79.5344188115484,D,C,-11.796441297104481,150.70150135417967,A,21.804895340164197,A,189.93262380675134,E,0.28384397282693585,A,0
Male,E,4.5189583422275375,C,-60.33759106092792,D,D,D,46.400237570707965,B,B,125.66055245361652,-51.922493321545105,C,3.7485881284792257,E,5.320932799147248,C,46.61463170576594,C,0
M,D,-142.96152503561333,B,-129.2572789214987,C,E,C,-1.378645812342637,C,B,-104.55179713256638,-122.40774396916537,C,217.72141461948223,D,27.705074671314676,B,128.35945416248958,A,0
M,D,73.81854673455021,B,37.53539444378033,A,E,B,-104.84611739521608,B,A,34.889124647300775,80.16781043257009,C,-78.83364490212207,B,-94.390117103099,B,29.29987463834835,B,1
Other,D,-7.071200893600003,B,72.86069369286471,B,D,E,-15.32886776299907,B,E,-59.97514797099153,106.3420076527801,C,49.99428128242089,C,-40.507826745860285,E,-57.47358465689961,C,0
F,E,172.0215848358705,B,-117.24442607449477,D,D,C,-28.365200184430993,E,B,-55.77777557545836,-16.748584696709994,C,-69.05182414482677,E,45.0047765191206,E,59.76876920211775,E,1
Female,C,-18.65073282620499,C,71.08832914197407,C,A,A,-95.78958756008109,D,D,-6.448137770285794,-22.895505881038023,E,25.471782559490386,B,29.605691862760807,A,170.9777606609135,E,1
Other,A,-99.48004883398849,D,-173.17039274492763,C,D,D,-129.83825407052774,D,A,-18.78636739406643,-53.044217566509644,C,-116.76874607640093,B,-23.63261107130835,D,80.94343998817413,E,0
Male,A,10.509106142121238,C,31.87436768339671,B,B,D,-10.70495266253909,C,A,-212.20165998735544,27.147926154210438,D,65.35786477095813,A,126.2447909553464,D,66.86608744744443,E,1
F,E,73.15454219699255,B,41.61877225892889,E,D,B,-74.65860411208749,C,A,34.57136804524362,-41.473855146994445,E,69.3364513102571,E,74.66279467673004,A,76.1844377438913,A,1
F,C,12.953389336142079,B,-9.067870653033006,C,D,A,132.18559377805656,A,A,41.67787301444451,-75.39153099509059,B,63.17974594795784,B,25.31271509253775,A,-98.51029386856544,B,0
F,B,15.680510650920409,C,-11.167320095732158,E,C,E,219.56800954866856,C,A,43.25483521480607,169.51588979077943,D,4.986162868593257,D,-13.916092672236982,B,130.73199863367884,D,1
