married,nationality,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Married,Other,Heterosexual,69,A,37.408843771016734,-82.7464631026277,A,-57.47138259303605,A,98.44341629224024,C,-153.9801566378491,-69.02830676554649,C,B,1
Widowed,UK,Homosexual,58,C,40.855077039084634,-90.43484667618418,D,103.16504345071311,A,25.613263392369166,A,-70.10096626679676,-141.2334021540802,E,D,1
Married,Germany,Heterosexual,71,A,44.30508928325261,-38.752864845317575,B,133.46958521123628,C,2.9342549258981117,B,182.25649832286595,-21.402342734186853,C,D,0
Married,Mexico,Other,53,D,194.43009633757777,-5.397211493369298,B,99.07410729494705,D,30.3529143546056,C,-12.080910255024463,-132.8616698860437,B,D,1
Widowed,Mexico,Heterosexual,32,B,-101.69355829752303,67.9645979507334,D,-20.068758602951085,D,-145.19053637000457,A,12.24192292675884,188.16155570322246,D,A,1
Widowed,India,Heterosexual,40,D,2.779066211385991,-83.44372284783641,C,29.04191055618819,D,-42.769978408710976,B,89.20772752541887,8.789634704303685,B,E,0
Divorced,China,Bisexual,32,D,10.123548078708678,-58.014614687763725,A,84.21422664614143,C,285.97510622134024,C,-14.776024810617269,-74.70367416745184,A,D,1
Married,Brazil,Heterosexual,46,B,14.568663009475308,142.45037058453553,A,-42.98078598284512,A,-81.52048240284314,D,-43.51817495402757,-70.30445996162278,C,E,0
Divorced,China,Other,44,A,-99.11089810761987,121.78366237878097,B,11.913700290185735,E,-140.05569606564532,D,-52.59517155875413,7.256428983227894,B,B,0
Widowed,Mexico,Other,51,C,23.349452309711573,22.035218111043132,C,-13.23348809662264,D,14.063042933873746,B,-240.17330801081047,37.683327204150444,A,A,1
Widowed,UK,Other,54,D,72.91768218159898,-204.79817920719415,C,75.65027246982937,C,74.23282164157172,C,-110.66516043652823,61.80342878936845,C,A,1
Widowed,Mexico,Heterosexual,58,A,69.48331578237381,-125.42438946784888,B,-10.192263757799445,B,69.04149940452697,E,111.61493847670529,111.0366752768726,E,C,1
Widowed,Mexico,Homosexual,64,D,9.378623321544444,3.5301176419193037,B,-113.53374166786871,E,99.96989807596186,B,49.21809376952581,135.0342035017323,E,A,1
Married,Brazil,Bisexual,22,C,-91.9363924688104,-36.719794729214364,C,-0.21256047461766545,B,39.4031420963795,D,-57.14732605881028,136.0938644068443,B,D,0
Widowed,Germany,Heterosexual,67,E,-62.203292564845306,-63.46236171966317,B,58.50234434542255,B,60.397328692970284,E,-3.5043334197629763,-27.283620767108523,E,B,0
Widowed,India,Homosexual,77,B,-37.536800493507286,84.5326527175555,A,-10.130909443296588,E,-42.88102980129064,C,-96.57354180480233,0.9525290635382435,B,D,1
Widowed,China,Heterosexual,31,B,-6.660853895952192,-114.06428164400025,E,49.6867660857442,E,-27.254252437919458,A,34.17566253658141,-46.80611507258619,A,B,0
Single,US,Homosexual,35,A,95.31951854851998,79.47439235636776,D,8.050157206312473,E,-3.594381001403382,A,-40.006782567861606,-121.50380869697194,B,C,0
Divorced,India,Homosexual,38,D,-43.61875022040531,33.20623783950579,B,-121.54616828497524,A,-68.69323067230627,E,50.740014149786376,-0.7657309582081093,C,C,1
Divorced,India,Heterosexual,41,A,12.091186473609595,11.04754232276475,B,233.68143747201935,C,-122.31386550884851,C,3.1026668466560365,-18.561464553785996,A,D,0
Widowed,China,Heterosexual,34,E,202.21122902020733,-30.894998934203315,A,118.5356818509369,E,114.84030061376043,E,-3.951206736180372,87.96654939528821,E,A,1
Married,China,Bisexual,18,D,-29.061196766261148,-67.03290989890253,B,99.33020279524504,B,-22.27727356470071,D,7.971509264775261,249.9925404243174,C,C,1
Divorced,Germany,Heterosexual,26,D,-30.30090399077647,64.62781577155057,C,22.47704304863472,E,-242.58938894507307,A,-0.7324897725398363,-48.19412064555347,D,A,0
Divorced,UK,Heterosexual,35,D,96.94497544005809,-103.13782543506404,B,117.91013868221884,D,-60.20417873316533,C,-47.95226685110986,114.04687815817299,E,A,0
Divorced,US,Heterosexual,67,E,47.70544451209361,72.95834590410401,A,57.90314825758047,D,-32.53930563440921,D,-54.396012930456514,-10.816343527433958,B,A,1
Widowed,Brazil,Heterosexual,62,C,95.44305314721542,153.11523104632562,D,-71.1804115516501,D,27.222389670466313,E,93.07640180735166,-196.792511204686,C,E,0
Widowed,US,Homosexual,36,B,283.25054371785063,82.06226472037011,C,140.67981721875043,E,-160.38703922090463,C,42.64360355503311,-133.08926910499986,D,C,0
Divorced,India,Other,62,D,-31.998638149272196,141.25980152317535,C,9.06208030296253,C,3.0060743299050023,D,81.346758921551,125.47922144384995,D,C,0
Married,Germany,Heterosexual,30,C,80.76421273313235,101.47867992708875,E,247.22644763395638,E,4.283188984777447,E,-38.93402321537136,290.20891373141467,D,E,1
Divorced,Germany,Other,26,A,-85.18758871528276,58.28361914315037,A,-7.023080668902935,B,-58.58697225307029,E,51.202476655551735,58.82305059695828,D,B,1
Widowed,US,Heterosexual,78,A,-0.7225603864730679,74.76301535323331,A,166.2378143130984,C,-50.382516524468734,C,174.21225093391598,101.29760581533067,B,A,0
Widowed,China,Homosexual,42,E,59.67613911958786,-179.33086686628846,C,-14.719010143214101,D,123.58787927438182,E,-22.156647743576215,64.11115279022675,A,D,1
Widowed,China,Heterosexual,59,D,73.35734625868838,81.95265855597242,B,31.517623199175105,B,-118.2407653080918,E,-79.88605901623036,6.4226214027616315,B,C,1
Married,Brazil,Heterosexual,44,C,-106.26833919650873,189.01771123133847,E,34.72888315795357,A,79.75693522521237,E,-141.24398661832362,-64.087157773278,E,E,0
Single,Mexico,Homosexual,47,A,-2.9883470049614456,-138.52091351427615,E,121.33414106840867,A,51.696795399065095,B,13.489340536374314,-38.849795690933995,D,C,1
Married,US,Homosexual,59,E,15.67231678444238,85.16872979300575,B,186.1403245519084,D,-159.7774435762453,A,79.60880747709858,-121.62194193266002,C,E,0
Married,Brazil,Heterosexual,49,A,46.42327035946917,48.321320391943104,E,17.443421117564228,E,-20.61249492227101,A,132.63497453673364,-15.47585386551901,E,B,1
Widowed,Other,Homosexual,68,A,-50.09968108544296,24.58601980853496,A,-16.166500705558427,B,232.6312994172803,A,-4.927980508643282,16.11047851984463,C,C,1
Married,China,Homosexual,57,A,133.05754046665083,9.84180005379116,D,35.92494340101062,A,-11.860893700520249,E,42.66424957240265,-67.32505352805399,C,E,1
Married,China,Bisexual,52,E,-57.80158169443161,-11.387737541032896,D,-43.201865085526215,B,-26.307575080931173,B,-26.373457253068842,-35.10767742104534,B,C,0
Single,China,Other,50,C,-103.17437289996465,-155.05721644925043,B,22.107599254268667,C,7.957712770296455,D,-12.752602960983836,24.55518729774594,D,D,1
Divorced,Other,Heterosexual,22,C,47.505619365242715,57.450617750130476,A,-149.73681191272777,D,-87.12130641918351,C,-132.45772708609687,81.29451664256189,A,E,1
Single,Other,Bisexual,49,D,-55.31700733827588,-37.558003679584864,C,-124.38817382953593,A,111.2431712634661,B,-108.51663755270273,-0.8553948903231872,D,E,0
Single,Germany,Bisexual,21,B,31.593275410439208,58.0015341932018,C,49.401450975640834,D,23.660666370452425,A,15.422641255818986,-156.20811224277122,D,E,0
Single,China,Homosexual,79,C,-32.369925953286675,-112.711207341245,B,189.15553816210203,C,117.5282276249811,A,-51.72328879547201,-33.99788171575363,A,D,0
Single,UK,Homosexual,76,D,-203.7916130713662,-10.048712344437249,C,-29.544597404579857,E,-17.78645024396034,E,-126.1178787817728,43.705708396722166,C,A,1
Single,India,Other,71,B,18.5016117889051,-180.85180170494203,B,-144.19343948714828,B,-87.84713981755523,D,209.1555612730452,43.52432833508346,D,B,1
Married,Brazil,Homosexual,43,A,-94.22836652324274,-90.81259173407744,B,3.2005401814552643,C,-113.34824388471729,C,-6.065621746747982,11.288123798092187,B,B,0
Widowed,Other,Heterosexual,47,D,-72.66408151256397,-14.630925412089399,C,-231.12746753563567,A,74.04503489421477,C,115.86719806007737,-15.319246676130927,C,D,1
Married,India,Other,75,C,-25.153019975590823,-31.222586170671,D,79.99057330465047,D,44.676059668560875,D,-47.89990700351399,-108.18283652754221,A,C,1
Single,Brazil,Homosexual,50,A,-71.47073032739628,122.18976724281927,B,31.824509792148348,E,199.5639566668189,C,-42.33747555770728,-72.76642604934497,A,C,1
Single,Germany,Bisexual,50,E,-55.19049324500448,-187.04810766207063,D,179.94666635297222,D,-113.37915682468854,D,-97.94100126494199,2.769004765594362,A,A,1
Widowed,Brazil,Bisexual,74,A,65.36776544605561,-192.41729192499477,C,68.01851019153379,E,-84.29997295115031,D,-52.468336847849116,-55.305428632381684,A,A,0
Divorced,Other,Homosexual,39,D,92.91457337017329,46.07979030854347,C,-277.05932939903204,B,140.7545663631852,C,-17.512235268431418,-79.13969907443447,D,B,0
Married,China,Heterosexual,48,D,89.63381703639088,94.6469988042659,D,25.743330347892172,A,-1.435041209738499,B,99.45974288449816,106.12349748413239,E,B,0
Widowed,India,Heterosexual,33,B,172.67643429863148,-227.56484942473895,D,-140.2421710515008,C,-22.373131893656538,A,67.48229790575361,-85.22197173759653,E,A,0
Single,Other,Heterosexual,32,B,13.399158098640568,-109.34560920193188,C,-43.47940275366976,C,-0.9102622679461075,E,-39.13478983275303,-51.432924727556916,E,D,1
Divorced,Mexico,Homosexual,52,C,60.84328612845004,-48.49279965613423,A,2.8725840503484865,D,-73.91329129667442,D,77.5565570243092,15.590630044778475,C,C,1
Widowed,UK,Homosexual,40,E,53.63616090637351,39.109362865906476,B,-122.67745062453166,E,-4.5601437621190914,A,-297.33484514000617,40.27950912624508,B,A,0
Single,Germany,Other,70,D,-109.1747120511294,-180.07204390593446,B,-32.29056169107959,E,139.7489317612306,E,107.68522193831372,-155.35495817281532,D,A,0
Married,Other,Bisexual,58,A,13.50267546836355,108.56003167376025,C,-78.39804728300282,C,132.7968801308849,E,-136.6533899603834,58.14999993094874,A,B,0
Divorced,China,Homosexual,61,C,-4.494107988587935,4.85668371175445,D,136.9907999036923,B,11.182588495658853,E,12.414438773332792,94.23523894757362,B,C,0
Widowed,Brazil,Bisexual,22,A,85.78102054938425,-168.25270655303308,B,50.97573375399447,D,60.88964361780085,D,-96.97346944238276,71.48155461710792,D,C,1
Married,US,Heterosexual,65,E,-63.788774574890915,-116.75972594729109,C,-15.71068301264079,B,-105.35558512457075,B,-59.681113600696875,141.2778342216137,B,A,0
Single,UK,Other,58,B,94.18557095244554,-27.11206382362476,B,133.2144489066065,B,-86.02830251423028,B,62.690293984632376,19.73362639388134,B,A,0
Single,China,Other,69,C,-24.28756323509781,-10.647215149702173,A,111.53013498789859,B,111.18410086478276,E,59.855800948328906,56.47848014493155,B,C,1
Divorced,Germany,Bisexual,51,B,2.6038639381953956,51.53162635515082,B,-142.48412403527524,B,-107.08917786401373,C,130.91961502026192,47.872670548198634,C,E,1
Single,India,Homosexual,67,C,-213.0803464494844,59.03173478759113,E,190.09064102919973,E,2.5924490910694815,B,-130.18192231143595,-135.07785491256251,B,E,1
Married,India,Homosexual,75,D,-60.29892525792645,48.28952635398607,C,57.17247097930714,B,-10.064368373748874,C,-104.12196666771487,135.34767979960165,E,A,1
Single,Other,Heterosexual,27,D,-203.92898818797883,-67.29640060467646,B,-48.05286451966209,C,65.69643803485368,B,-40.52888218087518,-62.2576786546855,A,C,0
Single,UK,Heterosexual,23,C,168.0406456183406,-87.51810129933074,A,89.06401732120993,D,96.40956983123678,D,4.389891393140836,44.69580072421754,E,A,0
Single,Other,Heterosexual,34,C,55.43882829986008,-20.894112734919144,B,149.35264268605331,A,112.48111245673505,A,-202.04329254369503,29.445753487345648,E,D,1
Married,Brazil,Heterosexual,34,C,-40.21156802838162,81.0874129129102,E,59.96555246447966,D,-132.13168483341616,D,82.86652483292745,-4.34523811085935,D,D,1
Widowed,UK,Homosexual,56,D,108.74807055341131,136.76494283205395,C,34.71050255611425,E,-83.63312680397443,D,-35.28664664098633,-28.893851568851797,D,C,0
Widowed,US,Other,27,A,-128.99761339987285,-42.47494334521155,E,-33.03865240900304,D,-123.73642394240096,B,-45.69934514417498,-10.29012965695528,B,D,1
Widowed,UK,Homosexual,47,A,-45.58116211324344,42.514651563365156,D,-17.409040580490256,A,-142.6890726030823,E,18.38460680205294,-167.27310763663525,B,A,1
Single,Mexico,Homosexual,40,B,-78.04406011192368,80.23414088077764,D,-73.62483688400162,E,164.8936715669842,E,148.73784712305047,6.3879519480546705,E,E,0
Single,Other,Bisexual,44,B,92.95306697530907,59.20755179889354,A,97.21976722455874,C,40.017734361499514,A,-35.68920870646379,-163.77453975336562,B,C,1
Single,China,Bisexual,44,E,64.72144808752344,40.505736926249256,C,126.5589518513208,E,-173.04229066462884,C,-19.111948853625965,-5.946211927097706,C,A,0
Divorced,Germany,Other,46,C,-7.591584068412638,20.74638626960403,D,14.649397332083025,C,150.9063218002501,D,-74.4930674707095,-21.817630261716225,D,C,0
Widowed,US,Homosexual,41,E,-12.343207598242998,-156.21292422581672,E,-7.418466178564677,D,-129.04193231775582,C,-40.69102092166915,192.0606235382607,E,D,0
Divorced,Mexico,Bisexual,79,E,110.00389159280061,62.863810463874955,C,191.25136546176782,B,109.26209738543831,D,-145.64648832824076,111.59369855973904,B,D,1
Divorced,Mexico,Homosexual,52,E,-93.7441239640689,-75.25166860847646,D,-102.62578817516183,C,57.27953128732095,B,-115.22747614673227,101.51931266516696,C,D,1
Divorced,India,Other,23,A,-1.1712804564070596,94.18470873781138,B,62.55836162140619,A,83.26548463395869,D,8.230027062666073,59.5613102142805,E,C,1
Single,Germany,Heterosexual,58,C,-110.17317510659328,134.66441808342964,C,-131.28209344129482,E,138.71715656641152,E,-49.50791984247572,-0.8789428406162222,E,A,0
Widowed,India,Heterosexual,60,D,-28.6026069495596,-186.12399285388554,D,-54.13268857172088,B,-53.487467722474655,E,-92.42269643932245,-11.792095502471895,C,C,0
Divorced,UK,Other,24,B,-91.06275662533199,-77.12717358356112,B,-94.1558397994369,E,110.59958090036552,E,155.59909189093824,-132.24917866396893,D,B,1
Single,UK,Bisexual,37,E,-105.30830237370658,-155.688961633244,A,158.55890199260722,C,-44.397972637925825,E,-134.15816249227314,161.6212744988721,B,B,0
Divorced,Other,Bisexual,37,A,75.89541894508946,-216.93603719989875,A,-99.49166463844088,D,136.92589355768467,D,-131.00065464963708,-14.79436186542821,E,D,1
Widowed,Other,Other,67,B,-84.51823598161519,145.59997507860146,C,80.8143700439155,E,69.67823855974643,A,-99.01718772775799,83.51090451693177,B,E,0
Married,China,Bisexual,19,E,-110.95904373247257,-129.52504274437405,B,21.97798456565226,A,-30.715835930608804,C,33.86326248182001,-56.224908392776605,C,C,1
Divorced,Mexico,Homosexual,52,C,119.12488546297466,37.7499360818902,A,-134.44846538852605,B,89.46413470499847,A,171.46526158859905,-47.418631481955714,C,E,1
Widowed,India,Other,30,C,7.37928410050047,-80.54763679038977,B,-122.95961378255404,C,-6.617898144780724,B,57.76566986035706,-109.93571479669441,D,B,0
Married,UK,Other,48,B,-65.71338887235615,84.38744785059951,B,-96.06743982377937,B,-5.34488791485347,E,100.05348818250421,79.52197809259084,D,E,1
Married,UK,Heterosexual,42,D,-74.52449639329085,41.202081824365635,B,98.7557986554361,A,-61.26844728303663,C,31.85556948362403,158.1414470459279,A,C,1
Single,Mexico,Homosexual,50,D,64.32364416137668,157.3765495674852,A,-6.17395294325735,D,-173.25683170228464,B,-40.99712337271242,19.656149231690023,D,C,0
Widowed,Brazil,Homosexual,40,D,-90.28289412225301,12.009726400133404,D,57.62885517753029,A,3.8277308538819956,A,81.94489060006761,-42.2765512238211,A,C,0
Single,Mexico,Heterosexual,79,C,92.92448379244142,51.96884415972439,C,9.681425065484813,C,-45.01554747628907,C,11.710356906881326,13.714970478068055,A,E,0
Divorced,China,Bisexual,50,E,-37.40228136946413,-68.52718602718643,B,-68.54809417048232,B,-43.42638904103915,C,-156.62786674374024,-102.7648843305574,D,E,1
Married,Other,Other,25,E,29.221899049967316,106.71285474863157,C,120.06957874042934,A,34.50713927910614,C,88.16447223274653,-173.3408581272935,E,B,0
Single,Mexico,Other,67,A,-25.13310501314511,65.78875769062695,B,-151.89285669735534,A,-0.6612600634540928,A,-44.944731156973695,-35.9930373538772,C,C,0
Widowed,Other,Homosexual,19,C,-28.23297286869274,96.46785996215661,D,-102.53937574795759,E,33.478961720505765,A,57.47124448176636,-140.49239086214104,B,C,1
Divorced,Mexico,Bisexual,34,A,-142.41285119973156,-5.234266210028136,A,-82.45896811402066,B,-56.57875404500713,A,113.99834184869806,34.09434524644982,D,D,1
Married,India,Bisexual,57,A,-122.75136102343905,107.75490310619429,E,-60.72516975375461,E,85.77021346222747,E,121.53593252549102,-102.45498413629284,A,E,1
Single,India,Other,38,E,-101.9699580308687,-0.8992214421863725,A,-134.708842427287,B,93.96850666731147,C,64.23341677605194,-101.28644768620268,E,E,1
Divorced,China,Homosexual,37,E,-34.78418308782845,196.31107550297736,E,-106.38542234225181,C,-139.25418520374694,D,-97.07884670719949,-14.600771236736062,C,E,0
Single,Mexico,Heterosexual,36,E,-2.1977752801087975,76.70326076864858,B,-13.365853561641696,D,-33.96108492503524,E,68.50704967823089,-113.29558004518971,E,C,0
Widowed,Germany,Bisexual,39,D,-116.68950790906769,-7.047333234851302,D,96.21259600871964,B,-10.776548219502649,E,165.4220480721673,-56.21261971976826,A,C,1
Widowed,Germany,Other,27,D,-80.53027507375884,-104.91299402796778,C,-108.55804063577474,B,-231.7518763720182,B,72.29050023085412,101.71519244395249,C,B,0
Widowed,Other,Heterosexual,64,D,-32.762576417924336,-54.78222741036666,E,103.05181014013583,B,-162.62221026165443,C,75.4686869043589,-92.65495399589528,B,B,1
Single,Other,Bisexual,29,C,-178.88727130022426,71.25711631482329,C,-99.23249375176997,E,-138.63700248931372,A,-105.14841237417004,-154.14563872154173,B,C,0
Divorced,Mexico,Bisexual,50,D,-18.67982927079076,-98.76357758649593,A,185.32060401633072,A,-19.708190288818912,A,57.960751020435566,171.63992898926952,E,E,0
Widowed,Brazil,Homosexual,35,C,-16.830857863590793,-71.90888221045178,E,26.188748287285513,E,-141.7901209754668,A,22.85079006328841,-4.975111527185757,A,D,0
Married,India,Homosexual,79,A,28.155892482185834,-163.71784494155222,D,108.683533333065,C,-123.6773419391177,C,20.99763433519278,149.25819640418382,D,E,0
Single,Other,Heterosexual,51,A,-95.93878363606264,-67.69899438672097,B,-81.21712152018557,B,-127.74827235642825,E,-109.9806118521812,-57.30791451085582,E,D,0
Single,Other,Other,74,E,-122.43817209888176,-122.05705503451512,B,76.71271086437132,E,13.052490237421491,E,78.9699671943149,-17.847814871492922,A,E,0
Married,Other,Other,24,E,130.77434926744112,138.90472074639194,A,-119.66373676222042,B,73.84852631498711,E,92.56671762230819,27.387719204605077,C,E,0
Married,Germany,Homosexual,77,E,-192.45821692966265,-8.152240328183497,A,106.38205151809603,C,118.09304265504844,B,-18.910515443268576,78.19719012580983,B,B,0
