AgeGroup,ethnicity,military,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
51-65,Asian,Veteran,Other,A,B,D,B,-32.9642110893266,173.06047812345352,B,35.90894652603586,-70.40723320042304,A,D,1
51-65,Other,Veteran,Christian,D,E,E,A,30.122561058141617,64.53420779594533,A,-270.19386637879006,67.43146078101657,A,A,0
26-35,White,Veteran,None,B,E,E,A,-47.88095256967516,-135.33664228540079,C,115.70707449993232,36.30834221550449,E,D,0
18-25,White,No,Muslim,E,B,E,A,34.042527211799715,101.00133281986375,E,182.8871884200708,98.4520305576264,D,D,0
26-35,Hispanic,Yes,Buddhist,A,E,D,E,-30.840119658054903,-116.40790836313826,B,-14.811425806109431,-3.5295875282942464,A,E,0
36-50,African American,Yes,None,A,B,D,D,33.55983540545754,-24.07290852347844,A,-51.58148712156626,20.859362216170517,B,C,0
36-50,Asian,Veteran,Muslim,E,E,B,D,66.4929303627275,-30.253646336606465,B,134.98383532173273,43.34948379502786,B,B,1
36-50,African American,Yes,Buddhist,E,D,D,A,-52.47226068881151,-97.8335376049603,E,-25.93809876438237,122.5018680023973,B,D,1
65+,African American,Veteran,None,E,D,D,A,-9.68166409555469,-37.584779940569334,A,-20.537348181267078,130.11015333518043,B,B,1
36-50,Other,Veteran,Muslim,E,E,C,D,-28.54940068430351,36.126399089295624,D,-91.52392760770887,123.62891657481528,C,D,0
18-25,African American,Veteran,Jewish,B,C,B,B,-37.5680133137494,10.744032881986143,A,21.19878951331498,169.36858432830198,C,A,1
26-35,Asian,No,Jewish,E,A,C,D,64.01418356672491,126.17793142866287,B,-49.3856434857762,-130.47221446799045,A,D,1
36-50,African American,Veteran,Christian,E,E,E,D,30.164899883581263,6.218435052643629,C,74.28106335059242,-50.50060095752371,A,A,1
65+,Asian,Non-Veteran,Jewish,A,E,C,C,40.47681602171129,11.716890320264064,B,-66.14185205194904,-16.85347519007102,D,E,0
65+,African American,Veteran,Hindu,E,A,C,C,-59.38992469074971,-50.450093901501425,C,0.1862759318583099,22.312098702262663,D,E,1
26-35,Black,Veteran,Muslim,D,E,D,D,-107.5833979229718,-103.39801809897516,E,-105.05619111971853,-93.52908570957803,B,C,1
65+,White,No,Christian,B,A,B,A,-51.45035622293198,85.47385087203456,C,-29.768733296164207,-123.57599901926135,A,E,1
65+,Black,Yes,Jewish,E,B,A,B,114.47046593056247,11.302674453267905,E,-144.31201454972143,-176.20055082205775,E,E,1
51-65,African American,Yes,Other,B,B,B,D,88.3677351105095,148.72424435837038,A,94.72542996215873,-21.602132137409548,D,E,0
36-50,White,Veteran,Christian,B,A,C,D,106.0869595778845,190.81637492747643,C,36.04413562899803,226.1184426072786,C,D,0
36-50,Asian,Non-Veteran,Other,A,C,D,D,-36.532748874517715,24.958491643607616,B,149.03990864172587,204.75362419408793,C,B,0
18-25,Hispanic,Yes,Christian,B,A,D,B,-55.90217592068625,166.0671856419234,A,31.64017907684005,66.72859362954982,E,E,1
65+,White,Non-Veteran,Other,C,D,D,B,-157.63316364448266,81.2519740976022,B,16.566844952761617,100.23275664333096,C,C,0
18-25,Hispanic,Non-Veteran,Muslim,C,C,B,B,45.67116713369021,-58.29660668101998,C,91.54034452480953,130.71857368634946,B,B,1
26-35,Black,Yes,Buddhist,A,A,E,B,-8.8568878182162,96.19212347575912,D,-8.79148035667608,33.84587987268114,B,B,1
65+,Asian,Veteran,Buddhist,A,E,E,B,-117.58518965835346,-78.96242102670513,D,-9.97328979179732,-47.7650752637442,E,A,1
26-35,Other,Non-Veteran,None,D,D,D,B,51.28278634917584,40.13807817316676,E,112.25579548576717,-30.32221425348694,A,C,0
36-50,Asian,Yes,Jewish,E,A,E,A,-9.966993598460895,144.2581812699649,D,-149.82185231791752,-107.27006441084393,E,D,0
26-35,Asian,Yes,Other,C,A,A,E,96.78801014085549,44.95185277565384,D,-105.40925308516731,-22.610644223181275,C,D,0
36-50,Black,Veteran,Other,B,E,A,B,-81.93760676998288,-213.44822902963608,B,-111.04652595144708,-11.970813378148868,E,C,0
18-25,White,No,Buddhist,A,E,C,D,37.182254964297194,77.78215398385112,B,20.58656810756971,46.01798251176883,A,B,0
65+,Black,Veteran,Christian,E,D,E,D,-3.4253043731500945,-18.000234950462936,B,103.40026499903165,21.351978323626145,C,D,0
18-25,White,Yes,Other,C,E,C,D,108.17583098563826,57.32647001791079,C,89.11063391672234,2.15486348087211,E,E,1
51-65,Other,Veteran,Hindu,B,D,C,A,74.95437550166658,-105.28465209249427,C,-172.0230615394216,1.9492129004064662,D,B,1
36-50,Black,No,Hindu,B,C,B,C,-17.916060933327213,-44.91389730864565,D,-68.73878992891676,5.92357984790119,E,A,1
51-65,Other,Veteran,Other,C,B,A,A,83.28164184225972,-5.0525271689603874,D,94.89916581448183,-41.43387511402729,A,E,1
51-65,Other,Yes,Jewish,D,E,C,E,253.72036111396193,-21.44633231183101,D,-64.05462246851114,-5.963939618004364,E,E,0
36-50,White,No,Buddhist,B,C,A,E,117.68674916553863,65.26185623690478,B,66.46597758099254,-55.13910383281306,D,D,0
36-50,Other,Yes,Jewish,E,D,E,A,-40.65272078844989,31.591315819862803,E,194.00143474408148,-15.987099833693396,C,E,1
65+,Hispanic,Non-Veteran,Christian,B,B,D,A,-13.384005013201032,62.72841224132761,D,-57.028744299817724,45.52081849874952,E,C,1
26-35,White,Yes,Christian,D,C,E,D,41.89637473110802,65.28682114323121,D,-12.38857694825838,26.01030076297554,B,B,1
36-50,Asian,Veteran,Muslim,D,D,D,B,-62.993215292117235,115.1255896474306,E,63.24231786261383,-212.87987878656068,C,C,1
65+,Asian,No,Hindu,C,B,E,B,32.3875766301086,-56.41623049066479,B,-111.03123734018499,76.67454187631712,E,A,0
36-50,Black,Yes,None,C,A,A,B,68.47253409827825,48.5486469841166,D,216.11339890553566,51.67303604420809,B,B,0
18-25,White,Yes,Other,C,C,E,A,19.24928101388226,255.52057059946796,B,168.50279666075926,187.41061660607033,E,D,1
26-35,White,Veteran,Christian,C,B,A,D,-74.74231918301967,-62.96318522315561,E,-91.90015525414368,79.45107126207553,A,D,1
65+,Hispanic,No,Hindu,D,C,D,A,-46.88815249701543,-1.1967143670683176,E,-42.993006618388705,-29.860787271699525,B,A,1
51-65,Hispanic,Non-Veteran,Muslim,D,D,C,E,2.6107778920485325,-95.99463484763956,A,125.16534401493391,-52.5348680889681,B,D,0
65+,White,Veteran,Muslim,C,D,C,C,-14.143384184411477,-278.745591824145,A,-9.122501107246054,-59.46239184695942,E,D,0
36-50,Other,No,Muslim,D,E,E,B,150.4064597793186,-143.37735115330378,E,-143.3571320725116,-334.25550300706055,C,E,1
26-35,White,Non-Veteran,Muslim,B,C,A,D,97.8411427843094,37.01045637046155,E,85.65003763438999,99.1864835165181,A,B,1
18-25,Hispanic,No,Hindu,E,E,C,E,-48.05746727137639,28.05802364778441,B,-120.24687064319342,169.08014693710064,C,B,1
26-35,Black,Yes,Other,D,A,B,C,-219.51440075030865,-46.19507717813643,C,32.922956797381666,-51.056617130455486,D,A,0
51-65,Asian,Veteran,Other,B,C,A,C,-82.93710446641845,85.53260484861516,B,86.85765720033102,-36.720051442019965,D,B,1
51-65,Asian,Yes,None,D,C,A,C,43.71677689106592,-45.67156990278777,D,24.881362988259106,36.367545291340484,E,E,0
51-65,Other,Non-Veteran,Hindu,D,A,C,D,-79.8687930665606,-62.306326312835694,A,38.1490116309193,-69.21377742030035,D,D,1
36-50,Hispanic,No,Hindu,B,B,C,B,-35.18807379000824,98.9528725569776,A,61.01154606602213,202.00485694139195,A,D,0
26-35,Other,Yes,Other,E,E,A,E,54.04729780984715,-15.390931949993208,B,-8.523766292335493,-171.70916107582534,D,C,0
36-50,Asian,Yes,Muslim,A,E,C,A,130.63813057291276,-97.06371482048219,C,-7.415477992322403,67.79136157088126,E,D,0
26-35,Hispanic,Yes,Hindu,D,D,E,A,0.8283811042356765,159.26123230191175,D,-66.28226718050995,122.48144172578068,A,A,0
18-25,White,Veteran,None,E,E,C,A,45.0413414013015,-66.95750586692328,A,-9.8732494031379,45.25899520285508,B,D,1
65+,African American,Yes,Hindu,C,A,E,B,-269.88134108321805,77.01057023746536,E,104.24641356041747,230.60368735288836,B,A,1
18-25,Asian,Non-Veteran,Jewish,E,B,E,D,-7.179105867554812,-70.17104869564221,E,69.45678507040019,9.79080885890032,E,E,1
51-65,Black,Yes,Christian,A,B,C,A,93.00734635627028,-15.616038217026098,E,-148.9629666447539,-84.31016276422667,B,C,0
51-65,White,Veteran,Other,A,A,A,B,68.56310556894248,151.98723323355156,E,-175.07258032567853,-63.19288679177062,B,C,0
65+,Asian,Yes,None,A,A,B,D,-223.7164466740766,183.16970820865967,D,-130.05653569492367,-84.99299827212322,A,C,0
51-65,Other,Non-Veteran,Jewish,B,C,A,D,-54.28961645628202,-23.918616353460802,D,-58.32404962638486,126.08138650931144,D,E,0
65+,Black,Non-Veteran,Other,D,A,C,C,-101.7974071453472,-160.47687207729194,D,15.872986366450291,-30.85346224007826,D,D,1
26-35,Black,Veteran,Christian,C,A,B,C,-18.053090949334212,13.633008822543472,C,162.7809830774846,0.8418713026854618,A,E,1
65+,Asian,Veteran,Hindu,A,E,B,D,76.89447512757343,-134.45028583891872,A,95.88248046315535,2.9581369496753536,D,D,0
26-35,Asian,No,Jewish,C,C,A,E,11.18037280735777,27.27838431779616,A,115.67143935397372,-40.99003278689241,A,C,1
51-65,Asian,Non-Veteran,None,C,E,A,B,39.391685612725645,-70.54138449506779,A,-45.57226426621565,46.64484766197437,A,E,0
26-35,Other,Yes,Hindu,C,E,D,D,24.028650894154342,114.01511692756465,B,-21.011436147055104,-116.57307308053888,D,C,0
26-35,Asian,Yes,Buddhist,B,C,D,C,32.06882746719222,84.52435500869102,E,-140.1226721517421,-91.91633798965805,C,A,1
36-50,African American,No,None,C,B,B,B,-106.59063487056288,171.117430685693,D,-184.50235656656156,-26.606774031059004,A,A,1
65+,Asian,No,Other,A,A,B,E,42.92989971082245,101.11407612545504,D,46.398565853775004,-17.81614485312524,C,E,1
26-35,Hispanic,No,Buddhist,D,E,B,B,77.47264100072553,-66.17986161468536,B,-93.82510668907035,-8.793067550233486,A,E,1
26-35,Asian,No,Hindu,B,D,E,B,92.32465948635958,-42.4207387145009,D,-115.23420753959708,10.932597504310804,C,C,0
65+,Black,Non-Veteran,Muslim,D,D,E,A,10.618866065734922,-43.85543705963568,E,-1.2311444540961372,208.14626154718653,B,A,1
65+,Black,Non-Veteran,Jewish,A,E,C,E,10.7556034601955,-164.9809760459363,C,47.129460573849784,-58.24726143442584,A,B,0
65+,Asian,No,Muslim,D,A,D,A,35.34255073581692,50.04378483297693,D,-139.5717590594941,25.835651613823245,D,E,1
26-35,Hispanic,Non-Veteran,Jewish,C,D,B,B,19.36217006045403,-71.35290033689479,A,77.87172130413077,9.487508731039034,D,E,1
65+,Hispanic,No,Muslim,B,E,E,E,29.514046070140303,-43.64560922538679,C,-6.516868383850745,-127.19228400391442,C,B,0
65+,Hispanic,Non-Veteran,None,E,A,B,E,-43.41523636583927,107.02337728457603,C,39.50750441886845,110.93387951151334,A,E,0
26-35,White,No,Jewish,A,A,B,D,-113.75361957902108,-37.7459970130937,D,43.806835707792416,-94.60219675677355,B,E,0
26-35,African American,No,Muslim,C,A,E,E,-271.4067357740926,139.4919920902477,B,33.83477320913658,79.08402686562046,A,A,1
36-50,Asian,Non-Veteran,Muslim,B,C,A,C,51.24167920346532,-188.23022771945998,D,37.99019834059764,-94.84028746717419,A,E,0
51-65,White,No,Jewish,B,A,C,A,24.467815076457978,55.61058512527851,B,-117.5428309037917,44.58873853125896,E,D,1
26-35,Black,Yes,Muslim,C,B,D,B,-15.697442220344596,-50.14472842371117,A,55.141832940633215,7.279531773824363,D,A,1
51-65,White,No,Other,E,C,D,D,86.84347827021244,-190.12225929986977,E,49.03588239516055,68.42233459902147,C,B,1
65+,Other,No,Christian,A,D,E,E,-62.246098969091044,-13.64936780122797,A,150.01190073049787,-37.51050146330706,D,B,0
26-35,African American,Non-Veteran,Other,B,C,C,D,-10.669702654796243,-134.67597408517403,C,126.83412259185558,-121.09672633805764,D,D,1
26-35,Asian,No,Jewish,B,E,D,D,-112.491834044142,-86.46089100036878,E,75.87982641911407,-122.52423478472907,A,B,0
36-50,Other,Veteran,Jewish,D,E,B,E,34.823134313273044,0.037399510142441604,B,-19.08360276979178,-2.9302035379793137,B,D,0
36-50,White,Non-Veteran,Jewish,A,E,A,E,62.921185979149804,-29.935719054487166,A,-104.21339737233626,-17.557825563281096,A,A,1
36-50,White,Non-Veteran,Other,B,B,E,E,-49.08495950423285,49.112954061279,C,204.9056185405451,-167.31595187548427,E,C,1
51-65,Black,Veteran,None,D,B,A,C,15.830582513727013,184.0981894747041,D,6.433811737338504,24.512961852855085,D,A,0
36-50,African American,No,Christian,B,D,E,E,102.74149521711821,-32.02669385185597,B,119.03043620337412,165.22184889601797,D,C,0
36-50,Hispanic,No,Christian,C,B,B,B,185.13225954514533,67.44283602215671,D,67.54724424134353,-102.79999437643748,E,D,1
51-65,Black,Non-Veteran,Hindu,D,C,C,C,-38.13825291249488,-39.601138857978526,D,92.4977017766512,-12.07337014899387,B,E,1
36-50,Black,No,Muslim,A,C,A,B,-238.70107377970012,-66.79844526316391,B,131.48979439550482,-120.60928039345653,E,B,1
36-50,African American,No,Hindu,A,B,D,A,139.39644955461821,-78.9133493442007,A,52.13559585191805,-74.47356506381195,B,A,1
36-50,Asian,Non-Veteran,Other,C,E,D,E,31.253194948289735,-7.6892314291627075,B,86.05668757055186,66.184846473503,B,B,1
18-25,Hispanic,Yes,Buddhist,A,A,B,B,121.60815026437552,150.09660503004972,A,-123.87647950573005,-200.58194139624135,E,D,1
18-25,African American,Non-Veteran,Muslim,B,D,C,D,-43.40737070850192,-108.04818388711624,B,1.8378227906657787,244.26189426730662,D,C,0
51-65,Asian,No,Hindu,C,B,C,D,33.67643450928009,7.7910062751154365,E,-6.31221356438952,9.839306449098812,A,A,1
18-25,African American,Non-Veteran,Muslim,C,D,C,E,-47.45019597808154,33.92563862252406,A,45.017127694692775,-49.29010821426077,B,A,1
51-65,Asian,Non-Veteran,Hindu,B,E,A,D,30.361010361961277,111.62186060954929,E,123.94641079772497,-88.92957471503813,D,E,1
65+,White,Yes,Jewish,E,E,B,B,-39.63834056144398,126.7543461925774,E,-74.97328366084673,47.85004420807007,C,C,0
51-65,Hispanic,Veteran,Other,A,B,C,B,154.872918200829,-163.26170853050945,D,-83.51847946102218,12.57307478312059,B,B,1
26-35,Asian,Yes,Buddhist,D,C,B,D,66.22196547999125,-33.23663723434319,D,16.080283254862714,167.12022639480463,D,B,1
26-35,Asian,Non-Veteran,None,C,B,B,E,-109.15540258483615,-81.17524091498034,D,35.25357254484746,-113.44366031661322,B,D,0
26-35,Asian,Veteran,Hindu,C,A,E,B,1.6107555327896403,56.25232575023739,D,14.9798874727058,86.59931501308581,A,C,1
65+,African American,No,Other,B,E,C,C,73.2535446026899,-113.97843552610311,B,95.33180620351395,-23.080119143119184,A,C,1
26-35,Hispanic,Veteran,Buddhist,B,C,E,D,122.62450640995274,-200.55168624389145,A,132.96632110311228,-22.103229525747462,D,A,1
51-65,Other,Non-Veteran,None,C,C,A,C,-186.64157860151954,-152.23002565489148,A,17.98312401210172,-31.204416692195636,D,B,0
18-25,Other,Yes,Hindu,C,C,C,B,-17.768084124337825,6.581881178541192,C,66.07832068838214,-10.0035905280625,A,B,1
65+,Asian,No,Christian,B,B,C,C,113.76040065477837,-38.209840153851594,A,-83.83223256569991,-87.504487715451,D,E,1
65+,Asian,Veteran,Hindu,E,B,C,C,-29.82679327869176,-87.87048794506104,D,-33.44617086808526,-53.54673477979828,E,A,1
65+,White,Veteran,Other,C,B,A,E,85.6776476818825,-22.3387216065232,E,16.737133239859737,-88.69956575451121,C,A,0
26-35,Asian,No,Muslim,B,C,E,C,-190.44225033121756,117.80364693218513,E,-153.51053813791248,-60.42669441934929,A,B,1
36-50,Asian,Non-Veteran,Jewish,B,D,C,E,94.48434040996536,-152.1133561901559,A,121.97855842330208,-103.59938641172913,D,D,0
18-25,African American,Veteran,Hindu,E,B,A,D,30.756943183913283,-99.89045050666154,C,-75.01121529405508,137.33654145711844,B,A,0
65+,Hispanic,Veteran,Hindu,D,C,B,E,-88.54169522692655,-157.27175894027138,C,43.30148952864835,11.146740501966356,D,D,1
65+,White,Veteran,Other,A,D,A,B,76.99198592553098,-74.33993911291533,D,112.67139505475723,99.62161199049936,C,B,1
65+,Black,Yes,Muslim,A,E,E,B,0.5203228626868266,10.668516223882879,D,78.6041515507078,186.44182341527684,A,A,0
65+,Asian,Non-Veteran,Hindu,A,C,A,C,-48.701025402706975,-217.63745045980758,A,158.46336279135517,51.907046750452814,E,D,0
36-50,Asian,Non-Veteran,Jewish,E,A,D,E,-122.0407098061073,13.113758834834204,D,-113.26668686007861,-13.986067633768078,E,A,1
18-25,White,Veteran,Muslim,E,D,A,C,255.90081337226763,158.41153578044813,E,87.77366233633754,69.3074583289619,C,C,0
65+,Other,Yes,None,A,E,C,D,-16.277125888843848,136.89903349342472,B,-132.88527183885512,106.65681937858756,B,C,0
65+,Black,Veteran,Buddhist,E,C,E,C,-25.750176711065322,-21.630187881125664,A,-33.913389000318766,-3.4538969210679156,E,C,0
18-25,Black,No,Jewish,D,B,B,B,-74.4565510057253,-181.8981825056347,E,15.963086873350926,-88.73436357917092,D,A,0
18-25,Hispanic,Non-Veteran,Other,C,D,C,B,-7.846473541612002,-53.183821013170075,E,97.36127103345554,-16.512024397149627,D,D,1
18-25,Black,No,Other,E,A,B,C,-43.0880863763092,52.93168287034068,E,-69.41652439987985,-67.64800428717292,E,D,0
51-65,African American,Veteran,Buddhist,B,D,A,D,-58.63827101657536,-83.6095958067944,D,60.428089370050095,17.577548015933196,D,A,1
18-25,Asian,Veteran,Jewish,A,B,E,D,-186.90097264899825,-12.750622129296065,C,64.44058696733971,-91.58361864567777,E,E,1
36-50,African American,No,Christian,D,D,E,E,-28.292567358044383,-89.76883490058607,C,6.594848458565996,-66.74762090319204,C,D,0
26-35,Black,Yes,Buddhist,B,B,E,A,31.17471119596062,-316.2301631475668,D,-96.24875054773673,71.42076512595176,E,D,0
26-35,Black,Non-Veteran,Muslim,A,B,C,D,54.881300669316516,65.08523046276783,A,-82.1059172380267,235.02625771896356,C,D,0
26-35,Asian,Yes,Hindu,C,D,D,A,6.885458760556719,-201.87442385481606,C,119.76007195668792,14.628774007110604,D,A,1
65+,Black,Veteran,Hindu,B,D,B,D,-57.767939803216706,-24.133174988118217,C,-14.030266191810515,24.83557206426659,A,D,0
65+,Other,Yes,Hindu,A,B,E,C,162.6805578302188,-62.66764880893878,B,-23.004793999469282,36.98909486099794,D,B,0
36-50,White,No,Hindu,B,B,A,A,60.9148232128462,3.151436712368235,E,-67.45987614619911,-143.50404926142832,B,A,0
36-50,Other,Non-Veteran,Hindu,D,C,E,D,19.268322823397735,-194.98922083443787,E,71.42419142150125,43.07394310455415,D,E,0
18-25,Black,Non-Veteran,Hindu,A,E,C,A,2.290802446715435,-97.81599761036567,B,33.434886454669176,-103.99686752659582,D,E,0
51-65,Hispanic,Veteran,Muslim,D,C,B,B,13.931746341414755,58.93218416786331,E,32.68607827952684,-272.62269136432946,C,E,0
26-35,Other,No,Hindu,D,A,A,E,98.23082664701165,151.07118603761808,B,-64.10941073275998,-89.96844197891714,A,D,1
36-50,Black,Yes,Other,D,D,B,B,-75.40949307144957,-63.82815319961931,C,65.70812297234517,34.52172970568746,B,C,0
26-35,Hispanic,Veteran,Muslim,A,B,E,B,26.534345983431628,78.99959051665697,D,33.66008467507812,102.54715475581781,B,A,1
26-35,Hispanic,Yes,Jewish,C,E,D,E,-46.39577350042468,100.7148080010218,C,131.98211867140205,-40.72456790482116,A,D,1
36-50,White,Veteran,None,A,C,A,C,286.4711948545695,76.33752455737557,A,-74.5318470705471,-255.23847676314762,A,C,1
18-25,Black,No,Hindu,C,C,A,B,13.878751340117837,-99.47452890952336,E,-147.85499440915282,71.63062000830861,B,A,1
26-35,African American,Yes,None,A,C,B,B,58.93714061385664,-7.239281278453371,B,-100.11821236450145,30.560821216723955,D,B,1
18-25,Other,Veteran,Hindu,D,B,C,D,76.67153416563075,-11.64637035054723,D,36.731405402486295,163.14094722270693,B,A,0
36-50,Black,No,Jewish,B,A,D,E,74.00121207621801,96.56379058016852,C,-87.0532994236998,-136.42925565510873,D,D,1
51-65,Black,Yes,Hindu,A,E,B,C,-55.44877952842208,-42.73329038609155,C,-71.47682035565649,-128.09263590461254,B,A,0
36-50,Other,Veteran,Muslim,E,E,C,A,-0.9957544628104942,-78.9184680349924,C,25.760687622671362,-35.34355139646275,A,E,0
18-25,White,Non-Veteran,Jewish,A,B,A,C,74.27181169219914,42.05366941549812,B,13.896718362889812,37.41609654117711,C,B,0
26-35,Asian,Non-Veteran,Other,D,B,C,A,-150.85468095726063,-236.41757473919597,B,73.52664411365382,-113.52021659389916,D,A,0
51-65,Other,Yes,Buddhist,C,B,B,E,222.00769892417935,-113.67852405704963,C,82.48668384543758,130.34905369226797,A,D,1
18-25,Hispanic,Veteran,None,C,B,A,C,172.24292195155587,36.37859600234737,B,76.79831482007593,30.817093948471662,A,D,1
26-35,Hispanic,Non-Veteran,Hindu,A,D,E,D,-92.61527743632536,-3.5030477337648867,B,62.18481799550892,61.17529036878562,D,D,1
65+,Other,Veteran,None,E,E,B,B,54.63618372729179,99.9372717583701,E,-69.68252115831135,162.5138860180598,E,B,1
18-25,Black,Non-Veteran,Hindu,C,D,A,E,17.09832453895328,41.84593559227537,C,-11.090526900200127,3.7072188844283747,E,E,0
51-65,Other,Yes,Hindu,E,D,E,C,-114.414983464772,-35.10573364271824,C,-64.43303747927324,-79.41978840761115,E,D,0
26-35,African American,Yes,Jewish,C,E,C,B,-55.810510313816806,-143.6002586563538,C,-10.802950014732382,-42.81833864824796,D,E,1
18-25,Hispanic,No,Buddhist,E,C,C,B,-231.88860774747027,57.74100172991464,B,-50.96712416000126,102.69120167495656,D,E,1
36-50,Other,Non-Veteran,Other,C,D,A,E,201.8695159973039,76.8120311349499,B,177.91950602211958,8.494704376861,A,D,0
51-65,Asian,No,Other,B,C,C,C,-26.65776757609945,11.101391117292469,B,-45.5441945099508,17.48980809364304,B,B,0
51-65,African American,No,Jewish,E,D,A,C,3.841895252637389,39.324350409461026,B,-30.693055222185762,26.831332642295436,D,A,0
