disability,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Both,Yes,A,D,-49.38233642611814,E,-25.673764567652558,64.63864847906862,-13.805552536774773,104.8127735811484,B,D,185.4223368128459,B,-51.57606833788508,C,-86.60615931815775,C,D,-90.37166095961616,D,0
Physical,No,D,A,30.557858150663115,E,19.75781778587989,142.18237082958422,144.1077904148913,157.39146705796406,B,D,-150.0880365319582,C,-56.17343594029839,E,137.83999448621324,E,B,-170.95158622939394,B,0
Yes,Veteran,E,B,89.24016207941705,E,104.07043121626869,40.891589374331296,-217.23815036473627,-16.17464440300947,E,A,188.2085864712355,D,-27.235558028650175,D,-142.9542219670809,C,C,-107.749342183648,A,0
Yes,Non-Veteran,E,A,-106.293662753203,A,-138.0799323262333,52.12693291388788,-76.1446707205103,-59.70662830608797,B,A,94.31865500439972,C,-37.09552261434898,C,-62.65130554446077,A,D,83.50075996028166,B,0
Yes,Yes,C,B,267.1295868571787,D,87.7231878919543,1.4231065787570836,-70.4558303752077,4.367165846525136,B,A,-168.9749787640461,C,17.037444852020332,E,-36.516592975914726,A,D,-152.61303863610297,E,0
Both,Veteran,D,B,30.007944703412136,E,-79.23695337232829,185.25691162379601,38.45668939105951,-82.42490106014809,D,C,145.77667894408762,B,-186.2746533735952,D,-94.7590262360556,B,B,-254.15579975979927,C,0
None,Yes,E,E,57.415008953456514,B,-31.529074516833784,40.775297221481146,3.944001959255376,73.71214300972892,A,E,143.09974990611863,A,-205.8148912992113,E,103.27080168700637,C,A,-16.7678617153409,B,0
Mental,Yes,E,A,16.978788543149925,A,-4.737077743485393,-17.45331204258766,214.26915686075523,-121.11800292976544,D,A,56.07893919655962,B,-176.2032013065433,E,100.42232496698209,D,B,42.896048073891876,E,0
Both,Non-Veteran,D,E,-42.606803806395206,B,-50.25398414726764,-14.900035478826052,8.752936194398917,75.07295212204504,C,C,180.9933596461618,D,-44.93818468899061,E,28.104602547732576,A,A,53.23226149356833,E,1
Mental,Veteran,A,D,-51.29767744327967,E,15.086643631865678,65.63229594185452,-207.47179624527487,-15.82879975597771,D,D,251.1235937605,C,40.39827584600578,A,-69.91709546048558,B,A,-81.23279282663059,D,1
Yes,Yes,E,E,158.75869420157412,A,-58.87686690418643,45.47895440195344,208.75093253511974,138.61218078479897,A,C,-91.76012512193942,B,-112.84580347635071,C,176.88638591408116,D,C,-13.052633636530922,D,1
Yes,Veteran,E,E,68.15842235917523,C,107.3831612818458,25.97426614324615,187.03646902321094,50.78424342426262,D,D,-133.73813565082287,D,-3.900468791811418,A,12.909693729642374,E,C,25.31794783904409,C,1
Both,Veteran,B,D,-76.54795735077938,A,-105.47574293165727,-41.84892837683141,28.183900316266925,-1.433358184568944,A,D,18.34261266367315,E,61.78896470356244,D,87.84433779642133,D,D,25.812826499439872,E,0
Yes,Yes,C,A,21.756392138424406,A,19.937975754345803,79.54678611237375,88.40045967126827,49.63866023084279,C,E,-39.77488585368115,E,-112.14126711520416,E,-80.14624651250185,E,C,-50.80299212610204,A,1
Both,No,B,E,11.111659521690259,E,112.34114106823947,-43.63244372774411,-271.7232062104524,169.11547461065203,D,C,-101.69591236242064,A,-40.291750820903914,E,-81.85819420160388,A,E,211.2645304689285,A,0
No,Non-Veteran,C,A,-77.72442774083056,E,75.50763904908054,-44.62908985381055,128.4496144804041,-20.113605820394902,A,D,86.00889473270698,E,150.3301487819674,C,52.53017500073103,A,E,90.64424614039574,E,1
Yes,Non-Veteran,E,D,17.474606523533268,D,-164.84853644904388,134.83208895135226,136.09162013665724,-64.16230236473523,B,D,-43.397885143427445,D,54.92217534460708,A,56.3965832060903,C,A,-135.61681040568877,C,1
Both,Non-Veteran,B,D,18.080555784309173,E,-126.76124753921403,175.3001563650943,90.94859687720408,92.81819928731547,B,E,-64.4699676176668,A,-144.87191814629983,C,-18.951296702558786,D,C,16.04603821502548,A,1
Yes,Yes,C,D,53.35626703928317,A,-72.14273776150871,135.50567519732098,-45.3440863493131,78.29027658475327,E,A,-54.261237917918756,A,-173.34498746410952,E,-117.98654572005312,E,D,-30.5423577659027,B,1
Yes,Non-Veteran,C,A,-44.886724528736266,A,56.386066151766734,-175.25324744261385,-53.20183517940742,64.07191487651197,B,B,-56.09048259102821,E,10.1659464571349,A,84.84467382731403,E,B,-11.601476463036251,D,1
None,Veteran,B,C,-2.5507301682154,E,-59.96264390174561,-33.5602794282787,-65.05209611724972,-87.82646855763296,B,A,-40.685162586046886,E,-94.05925273545145,C,-28.040634037213895,C,C,8.467631507369877,B,0
Mental,Yes,E,A,22.103134200002803,E,-41.43511398132963,10.088647910877206,-0.637368105640993,-149.17785661712153,C,C,-36.15602072758609,D,92.31101222489825,C,-23.420693535829752,B,B,74.67487380779089,D,1
Physical,Yes,C,B,77.89919849621705,B,-93.42117827471115,-4.9179802988700105,-89.81547270745068,-186.72380717481298,D,A,57.83903540424169,B,-73.96782410457149,C,82.51149689559172,A,A,112.93609111114466,E,0
Yes,Veteran,C,D,-83.75499590227341,C,21.4098856214098,100.84578909445598,-61.78584669235402,130.35692217172968,B,E,-44.813008396882665,B,155.82807195431744,D,52.26168276721034,E,A,12.885153868422531,D,0
Yes,Veteran,C,D,-2.9666102674356614,C,-224.0059792985469,144.24824845024605,-2.293642708696991,-110.04345068889332,A,D,-194.10892210232205,B,69.83315684432932,C,-92.08219978062601,B,D,68.6494908724002,D,0
None,Yes,A,D,82.22528693446979,D,-2.7055612544397443,-28.173691198051376,-13.721722020288368,-96.53425909490673,B,D,-103.6833340163055,A,122.75970175074815,B,37.0586612146602,A,A,20.439886865174113,D,0
Yes,Non-Veteran,A,D,19.677284154841136,D,76.78827037925363,-26.211734747526354,90.83060501894643,65.13785245197793,E,D,-57.60059910026234,A,-4.439865775641901,E,41.31868378524254,A,A,-81.51127933223424,B,1
Physical,Non-Veteran,B,D,149.0673267770289,C,165.67168963350778,44.05390877453191,81.6451015082217,3.0838702439761554,E,D,-66.26773557159423,C,78.41398992161572,A,-10.491534056686463,C,C,-74.11704244460591,A,1
Both,Yes,A,A,28.579180045088236,E,-6.530323985525459,116.76058403831126,-35.42269496039977,29.771564116306383,A,D,11.84027028207613,C,71.46811744893368,C,32.76235565735972,D,D,-110.97983863694618,B,1
None,Yes,C,C,-13.804883230421494,D,-27.426569282455365,-54.977454482829344,-37.83687928189961,152.16555907521652,C,E,102.88055645382718,C,19.277290127642043,A,-9.0421164333857,B,C,-128.91758060519535,C,0
Both,Non-Veteran,B,A,-30.901490824502208,A,-137.95247465024804,-108.28542115217934,36.40297794330554,130.47664998487122,B,C,-47.707657366726735,E,-49.738286357586645,C,-79.84483062700589,C,A,185.9114918363818,A,0
No,Veteran,E,E,33.59426235477798,D,-12.570309812693257,-23.689174015709234,-46.8391136292427,-74.7049066290038,D,C,119.49732638481527,B,39.0986192346306,D,12.675014318191971,D,D,-8.801079843045473,C,1
None,No,A,A,-54.38649524485084,B,-23.79803669580203,-99.61797835257691,-17.69691222416239,42.15654807971307,C,D,-140.49658188261608,A,13.364898269726707,B,111.23143502850465,C,E,49.25610675278834,C,0
Mental,Yes,B,A,-124.3432879055025,B,-98.7025855848417,-29.545070543355028,63.335615522842524,-86.3167521742419,E,A,-95.53016581241529,B,-41.72506319556092,A,-150.1213483319364,D,C,-45.67650267567463,B,1
Both,No,D,C,138.20146222826233,A,-23.63943987015831,110.49410506013521,14.617517363287039,212.11164019732124,B,E,7.153003444681781,C,-112.40599175847035,B,-45.284665707973986,C,C,-141.1497093598498,E,1
Physical,Non-Veteran,C,B,59.96971952699754,A,-102.82521229845156,-86.32860166512133,56.754375728351526,-58.137495117627665,A,D,-108.9961286380729,C,11.178033546830202,E,-93.75106220952904,A,C,69.73882959909228,B,0
Physical,No,C,B,159.12065592616815,C,-9.12852706324515,75.88897975441138,-75.93009568671994,16.237888261677362,D,A,28.88259369841689,E,-70.15452301431829,B,48.59719304372553,A,A,19.167635763325574,A,1
Mental,Non-Veteran,A,E,147.89280230197863,E,22.090866501987026,18.91470839844688,188.2990815861585,91.41344093316745,D,E,-79.47467811810498,D,-45.56788061160931,E,74.62834186369484,C,D,6.995227978066169,A,0
No,No,A,E,131.26259741416928,A,-73.85348915342838,-48.14473057582009,-27.955129853865067,79.61231851224963,B,E,59.54866905795689,B,-129.2058140263568,C,-272.7232397156782,E,E,138.56780208312242,A,0
Yes,No,B,C,19.321729763404978,C,121.03520355270194,96.82078028562027,-78.32063123208559,-18.70351046773031,A,B,80.65470975011382,B,148.1657342281368,B,-151.6965712127544,A,A,16.115706652249308,C,0
Mental,Veteran,B,B,-95.17411817291055,A,107.60017767084227,-142.62065900818752,-33.86133223858583,192.92606199638917,A,E,-8.006818255000809,B,-10.588307970483498,A,-95.02563212348481,A,D,-91.08874990202791,E,1
Yes,Veteran,B,B,52.172286392085375,C,38.32542747228839,163.5667220339709,180.37550450418095,-125.52665154967792,A,C,42.24624878019829,B,139.1327937812795,E,21.521568444178836,B,B,0.3903752073413225,E,1
Mental,Non-Veteran,D,D,-68.60796847104366,D,-148.54512464985697,92.93629130493582,131.4546378692859,-119.01876615788764,B,C,-48.11690999307366,A,-10.429833453046163,C,118.06859969648484,D,D,25.080984439271383,A,1
Yes,Veteran,A,E,-74.19046282107284,A,85.11066612238642,-31.17547840165224,-46.04746476106656,25.513453336716907,A,A,65.92181523805709,D,-139.38908796233073,C,50.571548075439054,B,B,-63.70158827935217,A,0
Both,Non-Veteran,B,A,144.69476243634404,C,-104.62746175202338,72.50213022401697,66.174024243197,22.087653010317055,E,D,-55.15666686676891,B,-60.17807241554084,E,90.39203673268632,B,E,151.59979905716392,D,1
Yes,Yes,C,B,-70.53494311983584,C,4.803489903130801,217.5285324740706,102.96812456051778,-66.99653395998565,A,B,-59.33800227179758,D,-102.2614930124277,B,-186.7136695356072,C,C,155.52822625450744,D,0
Both,No,A,E,-29.294760020534493,E,147.42927781027447,-81.95602747991951,-152.67509800007642,-37.94915379342732,C,C,73.18987402605582,E,-90.80609006010225,C,-1.0874622120034987,B,D,-133.76913113433537,A,0
Both,Non-Veteran,E,E,46.671387627542146,A,57.83011330143235,57.372187869110824,60.682250281940654,101.33509822622511,A,A,204.4895606618594,E,183.1798789369315,E,-36.90528484556872,B,A,61.23266715848634,C,1
Physical,No,B,A,-45.87994293013617,E,-15.798839295578885,-34.46225592296253,173.68004111740032,-31.029223129982604,C,C,71.42347182678304,B,-86.32832189636753,C,23.23074447446647,E,A,24.07336226170146,A,0
Mental,No,C,D,37.67897508289936,B,13.951805926469921,-168.2844305717157,-86.82654015746805,-105.05838839803295,B,B,-31.26136617071315,E,92.75801373454905,A,46.98189235932597,C,E,91.10960660453404,A,0
Both,Veteran,A,D,-64.0459213683962,B,-52.197489923961925,56.91710733697683,155.2887402169811,128.14480109303713,B,A,-6.21062830956595,B,-213.49430240101927,A,114.36141554062793,A,A,-112.86862691475838,B,0
Mental,Non-Veteran,E,A,49.915773562759995,B,219.3407718880454,12.990483487751003,-10.156313444967626,41.091470549937796,A,D,25.625722829957116,B,-13.420715253416216,D,113.1741959048252,E,A,166.19949524135313,A,0
Both,Yes,D,C,-66.60178917927453,A,85.47606919815205,138.3073775412278,-142.51519818732018,-32.93772687749909,A,C,186.71620574588675,E,66.05033276006192,D,-190.28553365082703,B,C,-129.91318812452482,E,1
Physical,No,E,C,38.602424770434034,D,167.9624304135441,144.4777926376343,35.02593517342801,-32.51550217643904,B,B,-74.15716252152059,C,8.054077792561774,B,-127.56646934096028,B,A,12.233270620889183,B,0
Mental,No,A,B,-129.0857452980141,C,19.99662619813107,-250.5072177815572,-1.1356398445040565,69.57275003094719,E,B,-190.93470636439872,D,-171.57436965654006,A,-103.31702142956406,B,B,165.52816444490256,B,0
Mental,No,A,E,55.99765476666473,A,-120.11204066951366,67.89533331758426,-11.50484714240536,50.62801210217226,B,E,85.63171487576155,D,-167.5052043290529,A,191.41190387986876,E,C,-101.14752948310652,E,1
Mental,Yes,C,E,2.510198587430145,A,106.4586873816675,-8.10633610169566,-163.9629343370062,81.09730801401366,A,B,15.729102724795801,A,-53.33875951515259,D,-121.60802873428315,A,D,-28.36403157416158,A,1
Physical,Veteran,C,B,-83.56816480254412,E,-243.2224063963624,34.2144573656395,43.966549813244725,45.20353260373088,D,E,149.7074731258565,A,-167.30921747205187,D,-86.54624207628015,B,B,-195.7130540961019,C,1
Both,Yes,C,C,-3.1946487981615643,E,-96.38344123815912,-40.98542400395753,177.88802380537305,29.723271180432963,E,B,31.121534061949706,A,8.244301174874062,D,30.234783881952467,C,B,7.188326842217697,D,0
Yes,Veteran,B,C,-46.16441159245452,E,-19.041777110046176,-4.573755709175992,-149.47813644400983,-21.062974627101294,D,E,110.78206088343086,D,98.95750915425114,A,-30.428175875074565,E,D,20.64050029999318,D,0
Yes,Non-Veteran,D,A,115.45856546572605,E,176.9015957377291,-85.21551570604939,-36.76088514302605,-71.83456168055403,E,C,116.77992213639854,D,-166.25164255424787,C,208.33670504948475,E,E,5.1079029526633875,D,0
Mental,Yes,C,E,100.1503116539115,E,-99.41988695756261,42.19557664750269,75.52687532043173,-88.78776558067618,D,D,-83.81414803883476,B,-85.58309918331311,E,-43.00968363416362,B,C,-124.61060125341838,C,1
None,Yes,D,A,82.41499162867147,B,-135.92805119393964,-23.008002256913425,-63.20015851552834,-102.64921441575466,E,B,-20.26336956505498,E,126.19192669791867,A,62.21416819859185,E,D,-130.2056576780739,C,1
Yes,Yes,E,B,-65.66607653017527,E,-38.61479764594278,293.5138232163101,-100.80176255590645,-214.58531687267973,B,A,158.63511647510796,C,-41.41778626373721,A,12.224794898286307,A,B,-152.26317972723803,B,1
Mental,No,A,B,-2.1953668231508323,E,-65.60429572993472,-195.54484389244686,127.85552832696985,184.27473126630656,A,D,-96.57539755008315,E,-100.21643824010012,C,-32.24363574130008,A,E,73.95849739798696,A,0
Both,Veteran,A,C,129.44430203142548,D,-75.93362629684455,-23.095037528348424,57.25270842262808,-161.97010083390748,E,E,59.62608143158265,C,-212.9739262346178,E,98.6028316722264,D,A,80.1034394255653,E,0
Mental,Veteran,A,D,33.21072019440605,C,-57.09150551351675,-9.121966359311806,26.233224751797458,-48.51986668903453,B,C,-22.360650062674083,C,-86.12764915344742,E,-101.47231377096568,C,A,-67.18348755572917,E,1
None,No,B,C,28.453268602609477,E,-77.95196483226155,179.21546760490824,37.5830780755031,-45.044699211345886,E,E,61.0336029103908,A,-146.26495867705628,A,-10.382049975395304,A,E,-4.928807426274992,D,0
None,Yes,C,A,-75.71042686886729,D,24.304546342787432,-30.02023318866671,11.690542977265894,-60.56934835172147,C,D,41.078649418659055,A,-128.3717235387047,D,11.335640614836725,A,D,45.747735806226665,D,1
No,Non-Veteran,A,D,-181.44786724138797,D,-33.24628200535903,-101.85826851619515,6.050579371440492,-17.40734770494262,A,B,53.96295694481557,E,51.84508726337621,E,-185.00290359776332,B,A,-11.434416346972816,A,0
Yes,Non-Veteran,C,B,73.3495552054882,A,-110.58745086521873,-156.53336512051192,-88.71545633386826,-7.003821062934082,C,B,-44.854871655846736,C,-0.5736220056553193,B,-86.86163555326989,A,C,-121.1233198586229,C,0
Physical,Veteran,B,D,-61.131113163395476,C,-140.54982233482673,84.88282892356645,118.76481734536632,66.84095312796262,C,A,-25.443571103886413,E,-101.58242591388138,C,225.96257721772454,E,D,78.10262295196341,B,1
Physical,No,C,E,-7.173371482948545,A,-38.47617880914208,-63.182060183059605,35.07251017650504,113.43980757617939,C,C,27.71192958421644,B,1.3804828829142732,C,-22.985673978109553,D,E,143.4780699717157,E,0
None,No,B,E,-12.712561041446216,C,-92.12754565705478,37.4279164314174,142.8158671618701,45.43668287671173,C,D,98.87182629733289,C,91.42758425002482,A,-110.32777597502846,B,D,-47.0109398533808,C,1
Both,Veteran,C,B,170.74836072786778,A,23.144496330361505,30.445675156997844,39.357850457936664,112.02489031767622,D,E,16.056453484828182,B,63.18051511789341,B,-75.60906449233077,E,C,16.18515924014162,A,1
Physical,Veteran,A,A,7.611789922601185,E,88.48968812714861,200.66099066550373,89.22667572096172,-46.9369586864288,E,A,-128.99277395744693,A,-53.59738276283841,D,110.85967878960818,D,E,-61.05435833591887,A,1
Physical,No,E,E,67.41090039673925,E,-30.528223788593877,163.55837061372793,-180.0079290443199,49.47597038914796,E,C,-18.59869313784532,D,-65.0531775783486,A,-49.59923462218573,E,D,-5.530362076307231,C,0
Physical,Veteran,A,C,89.50772321515697,A,25.969318684852055,28.896317280046528,57.89005829059795,-60.131472174046664,D,B,145.1305378329552,B,-69.46483880843986,C,150.120796269883,D,E,103.73901908178382,A,0
Mental,Veteran,E,D,64.05298480675562,A,115.5132534612571,-42.43065957236287,-22.788418061900195,21.2491640359098,A,B,-34.616098020629124,D,25.30136490810495,C,-126.91039993995723,E,C,115.954740597138,C,1
Both,No,C,A,-39.475568191709684,E,-2.894352675539821,51.62260593141651,23.7326885675211,-19.014046563971114,E,B,-73.02368265207303,A,57.53535492438683,C,30.03150813488308,D,C,223.31765474339596,E,1
Both,Veteran,D,C,49.21950634871384,B,26.174115977328565,177.18318581170288,159.36351565466097,27.08374528868049,B,E,92.32504910184683,B,-19.38980676801384,C,-65.23409198688245,B,B,-79.28384419330776,A,0
None,Veteran,E,C,-12.502726145018404,B,-63.50764910470653,-142.4319624802463,93.10276235213018,-25.69980499892725,C,B,12.093858660921223,D,-38.48688707886518,A,-97.59546238694483,B,A,-33.03027096765547,B,0
No,Veteran,C,D,-54.32369888113566,D,-99.14502805600583,26.584576844809703,-54.096009647296185,71.2936221351383,C,E,-10.774737456927816,A,32.45575409376623,E,-66.85369539219022,B,A,0.9700661897515155,E,0
Both,No,C,E,-77.67220018839384,B,-79.47936157099048,-104.56160166059702,66.14099167223677,38.247534688891385,C,D,-48.01208971315546,E,23.146877525507833,A,-4.664093766378749,B,E,61.070616244824805,A,1
Physical,No,B,E,-33.788766207834755,E,82.63143328707685,39.08345341619954,210.7497265852409,-35.91530055914463,E,E,75.0049076019705,C,122.83242791665229,B,40.63077222301658,D,A,-27.871306484593113,C,0
None,Yes,E,D,131.42865399073798,B,112.33551102305672,173.3605284198894,-26.69996183039695,179.05247184176204,E,D,11.124579477991574,A,57.836805218466246,A,-153.14493677572182,E,C,-160.6840514780546,B,0
No,No,D,A,90.9694024844146,C,124.07338297516517,22.946547520330764,67.51678694227496,-6.915006888668727,C,C,65.66933131097025,C,-46.11277549468798,E,-47.85088285447748,D,A,-156.89712852739802,B,1
Mental,No,A,C,99.2429410880764,B,-96.35514153758136,14.266606606248661,101.51649712696008,30.26028860624056,D,B,-51.56287264065882,D,-89.95329408712153,C,98.2033467420501,D,B,-91.06165190072873,C,1
Mental,Yes,A,B,-109.16356940384154,B,-156.43600816507566,187.9437156918887,-153.7306362043128,-93.20461071096865,C,B,104.90005924839829,C,-67.44776084953038,C,117.85878071085854,D,B,-42.73501070169844,E,1
No,No,A,E,-194.15154340143198,A,17.32792971347686,86.38123571204977,-40.91075408062136,-66.23878422711795,A,D,-102.16907949748939,D,-12.856091407795436,B,-32.71512573065457,B,E,-22.82737488459989,E,1
Yes,No,C,E,-2.9273607762237908,E,66.69941498880566,-73.78065403942065,-42.812126061297846,-282.21601443084114,A,B,125.34504617009281,A,-127.05825379399592,B,-137.5088504862303,E,C,46.2734297615341,C,1
