nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Brazil,C,A,A,A,D,E,D,E,64.64267451209814,69.00126757133009,B,1
Germany,C,A,C,B,B,E,E,E,-30.772736188172058,23.666530273073903,C,0
US,D,A,B,B,B,B,C,E,-97.26471647181968,131.45646386515278,A,1
Other,D,A,A,B,C,E,B,D,44.76144510959547,-111.16457506056972,A,1
Other,E,B,D,A,B,A,C,D,64.0313831766,-8.736717984877917,B,0
India,A,E,C,D,B,A,B,C,-56.84412654084776,251.45594443859162,B,0
US,C,C,D,E,A,C,A,C,112.81441174419564,84.23962259658313,C,0
UK,B,E,A,C,E,C,E,B,69.90522816855793,6.921365455807547,C,1
Mexico,E,A,A,B,C,A,A,D,25.007335526204628,-27.634954832681956,A,0
UK,B,A,B,A,A,C,B,B,23.856295340607204,-33.118502077336935,A,0
US,D,B,E,C,D,D,D,D,-240.63001595408258,-143.51715696646644,D,0
Brazil,B,C,D,A,E,A,A,E,31.562468461286496,-313.0461249239414,C,0
Mexico,A,D,E,E,E,E,A,D,-223.09997804303973,26.83001267126092,A,0
Brazil,A,A,D,B,C,D,E,A,-28.870778752596276,78.17708505709501,D,0
US,D,D,A,B,B,E,D,E,-86.38084760221663,44.02250902425498,D,1
Other,E,B,A,E,E,C,B,E,-149.38107670584245,54.45679076003177,A,1
India,B,D,E,C,E,C,E,D,-87.19582577509817,-106.40639577971093,A,0
India,A,C,A,E,C,E,D,D,13.547165769799893,-38.08968040878628,D,1
China,A,B,C,D,B,D,D,A,7.780404908534587,127.25149059399578,C,1
Germany,B,C,A,E,D,E,E,D,97.04434253511614,54.65291013431307,B,1
India,C,A,C,B,C,D,B,B,-82.83061759183327,-32.758828088591365,E,0
India,B,D,B,C,D,B,C,A,144.99361024133728,0.9010353842828238,A,0
US,B,C,B,D,E,D,A,A,45.71867612410904,61.39944214456118,B,0
India,A,E,B,A,E,D,E,A,113.97819214782321,-151.80718754303945,E,0
China,E,A,C,A,B,D,B,C,-278.24144690038133,47.93962752912333,D,1
India,E,C,E,D,B,E,B,E,-10.2512341578286,-100.75251625227477,B,0
Other,C,E,A,A,A,B,D,E,-54.898516352644755,71.4480460907804,C,0
Germany,E,B,C,B,D,D,E,A,-56.601040250971465,-69.15904452946191,B,0
US,D,C,C,B,E,D,B,D,-40.013191313451536,-54.84832950470307,D,1
UK,D,E,E,C,B,D,B,A,-93.23758250577954,-9.037376806369446,D,0
Mexico,C,E,B,A,D,B,D,D,-109.58496802437428,-15.72124457434697,C,0
Mexico,C,A,B,C,B,A,A,D,16.515873033233156,112.05636824106897,A,0
Brazil,A,C,D,A,D,E,C,D,175.8270266475572,-9.919661740957402,D,0
China,D,D,C,D,B,C,E,E,36.98356802926458,-14.660737913707298,D,0
India,A,A,A,D,D,E,C,E,-66.1325226146786,61.18380116016766,D,0
China,A,D,A,B,A,E,E,B,65.39734890153176,-102.54578218112675,D,0
UK,E,A,D,A,B,C,A,A,22.924445790088996,152.86194767005998,D,1
UK,E,E,C,B,E,A,A,C,-26.811197340098293,-83.10012187169036,D,1
US,E,A,A,A,D,D,A,C,-13.949250963539273,165.34803077482312,E,0
Brazil,D,D,A,D,B,C,C,C,39.43031980808506,3.019989717351765,E,1
US,B,B,D,B,B,A,D,D,-41.67018764454936,-2.6897043307373365,B,1
Germany,E,E,E,D,C,C,E,B,-34.25165285094074,123.090883609497,A,0
India,D,C,E,D,C,E,C,D,78.97950694570822,-36.607057335382784,D,1
Mexico,E,D,A,E,D,E,B,C,50.6733942798831,-14.207037815880907,A,0
UK,E,D,E,C,E,E,A,D,193.22773094687523,6.526979388319651,D,1
China,D,E,B,E,C,B,A,D,-42.27544811722725,-1.4338785221106998,B,0
China,D,A,D,C,B,C,A,E,-29.22245686696242,-33.464746182103035,E,0
Brazil,C,E,D,C,B,E,E,D,93.35072350964573,155.34751631864475,C,1
US,E,A,E,D,D,C,B,E,81.5877918189623,178.19337881648133,D,1
UK,D,D,E,B,E,C,C,E,67.56034491505521,64.29619383925115,B,1
UK,D,C,D,D,E,B,E,A,25.852016476377663,47.680990511611355,B,1
Brazil,B,E,B,B,E,D,B,B,-76.8472389086198,163.22809227325246,C,1
India,E,D,C,D,C,A,D,C,-190.38544585658374,109.72609914028035,B,0
Mexico,E,E,A,C,C,B,E,C,-120.73637627852602,-135.66747371759942,E,1
US,B,C,D,C,C,A,B,E,-97.15540186913793,-71.2893353275372,E,1
India,E,A,D,A,E,E,A,D,103.11421498367915,-97.20791435470998,E,1
US,B,A,D,D,D,D,C,D,192.70708889445223,134.7504034211589,D,0
China,B,A,B,D,A,B,E,D,-35.379392294942356,-131.37392177437127,E,0
Other,B,C,B,C,E,C,D,D,-75.12067255411635,24.979417373828504,D,0
Germany,E,C,C,D,B,B,B,E,-40.81267250752759,-27.369643177779075,C,0
Mexico,B,A,B,E,A,D,E,D,28.950775647938087,116.18827410372194,B,1
Other,C,C,E,A,C,D,D,E,-19.009664834066054,-158.9898849504581,A,0
UK,A,D,D,B,B,A,A,B,37.74699257271242,-56.43690280144125,E,0
UK,B,A,D,A,B,B,B,E,216.55276501150377,142.0589382197087,E,0
US,B,B,D,C,C,D,D,E,-22.5886719969567,89.71761781927617,C,1
India,A,A,E,B,D,A,B,E,153.84860689336608,2.5943952413158873,D,1
US,C,C,D,B,C,B,A,B,-188.4995317674822,-69.0230537316179,C,1
China,D,C,E,D,C,E,A,B,28.506263141830278,-32.6894770009604,C,0
UK,C,C,E,C,C,D,C,B,80.97729052672581,-100.41431278497801,B,1
Mexico,D,A,B,D,B,D,E,A,138.12593796218465,-75.27665934603596,C,1
Germany,B,C,E,E,B,A,C,C,168.7612133745902,177.69953662760886,A,1
China,B,B,E,B,D,C,B,E,54.533576558542364,-83.93217905114257,D,1
India,A,D,B,B,A,E,D,B,115.79733481974301,151.8024298645819,C,1
Other,A,D,D,B,C,C,A,D,-106.82724333442395,-6.282853450680746,A,0
China,D,D,A,D,B,E,C,A,52.5742006449607,62.5801958545869,A,0
Germany,B,C,E,A,E,C,D,D,9.422704908903617,-115.18207785127133,A,0
China,A,C,D,A,D,B,B,E,48.8975973024933,42.81402790852961,B,1
UK,B,A,C,C,C,C,A,C,-181.80135262271463,-144.33414456233336,D,0
US,D,A,E,D,E,C,A,A,135.22196398430268,-67.12956358297714,D,1
India,E,E,C,B,B,C,A,A,-89.55583681860911,50.52016641700322,C,0
Brazil,D,B,E,E,A,A,D,D,-146.533057292718,23.89545960841225,B,1
India,E,A,D,B,E,D,D,C,-110.86324505460972,215.27914644924468,D,1
Brazil,B,C,A,D,C,D,D,D,-63.03213902227572,47.3959644318063,A,0
India,B,C,E,B,B,E,A,B,123.94937315236152,32.52255694157915,A,0
India,A,E,A,E,B,C,A,C,33.96380667150618,-60.46908445288396,D,1
Mexico,D,A,B,A,D,B,A,D,-45.944414432464676,-48.028507442488014,B,1
UK,A,B,E,C,B,C,D,C,152.54666127132163,96.76961076112698,D,0
Other,E,D,C,A,D,D,D,E,-11.883118009157945,-66.20167909661036,D,1
US,A,C,E,B,B,B,D,E,-63.32591272377326,-93.72906851025242,E,0
China,A,E,E,A,A,C,E,E,-27.049653610064528,-155.16314703430837,E,0
Other,E,E,D,C,A,A,D,E,57.75113397971347,79.86499369644218,E,0
UK,E,A,C,E,E,E,E,D,116.24536611899737,84.99524750338455,E,1
Brazil,E,C,D,B,B,D,E,D,25.827826754312145,-3.5859946144758363,C,0
India,B,E,B,C,E,C,B,C,84.08930420083927,-40.74355051983502,D,0
Mexico,C,B,C,C,D,C,A,D,-16.45938857839927,48.524035732799284,B,0
Mexico,A,D,E,E,B,C,C,B,-58.01959375608163,49.67911049956115,B,1
UK,E,A,E,D,B,D,B,A,56.63561101997574,-329.3849916269085,D,0
Mexico,D,B,D,D,E,A,B,A,126.77240851445166,-39.04761674110977,D,1
Mexico,D,B,D,E,D,C,A,E,-169.03639868893202,188.03057801491704,B,0
UK,D,A,D,B,B,C,B,E,-254.9995510605256,22.888668805046883,A,0
Mexico,B,E,E,C,A,A,A,D,64.38516030013808,-17.11952665667667,D,0
Brazil,E,E,A,C,B,C,A,C,53.002816882263694,85.92196824577087,A,1
UK,E,C,B,E,D,D,E,E,-61.25984126364526,174.9977304882415,A,0
Other,D,B,B,D,E,D,A,B,-92.03652622250493,53.7327861399735,E,0
Germany,B,E,D,E,C,C,C,E,-54.56413870500152,11.079569922777061,B,1
Brazil,B,A,B,D,A,B,C,C,-37.18480618041548,-137.02146792589042,B,0
China,B,B,C,D,A,C,A,E,-61.41617872720231,18.395279772184185,C,0
Brazil,D,E,B,E,D,B,B,B,60.13443814240392,-98.14199216468468,D,0
Germany,D,B,B,A,E,C,B,B,-36.27002040840306,81.37964429350288,E,1
India,D,D,B,D,D,D,D,E,-10.323784307293039,-49.56977580343743,D,1
UK,B,C,A,D,A,B,A,B,19.197846601817115,-194.56389142051685,E,1
China,C,C,B,A,E,A,A,C,29.809602016545366,41.15708538329395,A,1
Other,E,B,C,C,C,E,C,B,120.82840294668078,-31.02839283476351,A,0
UK,A,A,E,C,A,B,C,D,-42.08766869342982,-5.02757325719529,D,1
China,E,C,B,A,B,D,D,A,-87.05583940825264,53.25972564908993,A,0
Germany,C,E,A,D,D,C,D,D,-58.23481369135699,-34.6914201094767,D,0
Mexico,A,D,C,D,A,D,B,A,-0.6680837766169991,-211.56161904790505,A,0
Mexico,C,C,D,E,A,D,E,C,49.2665602653425,-11.153002142692388,E,0
China,B,B,D,C,C,C,A,E,-102.86886706185976,-97.18390678308883,E,0
Brazil,C,C,C,C,A,A,D,E,109.15672273654661,-63.59225816473286,E,1
Other,D,B,B,D,E,D,B,B,84.85637032365555,96.06150838024612,C,1
Other,D,A,B,E,A,E,A,D,-36.06863656002422,-270.00508136545784,C,1
Mexico,E,B,D,C,B,E,E,B,-36.552449152055914,-162.33584962020205,D,0
Germany,C,B,A,D,D,D,C,D,-251.82375050535106,126.57157107061852,E,1
Germany,D,C,A,E,D,D,E,A,178.92149924622856,-81.0403930542734,C,0
India,E,C,C,C,E,A,D,A,-30.08557644476017,86.27144406995374,D,1
Brazil,D,D,B,C,D,C,E,B,-83.4807105305462,-23.646732312101186,C,0
Mexico,D,D,A,E,D,A,C,D,92.85542347245806,95.99411144678514,B,1
Brazil,C,C,E,B,C,C,B,E,-10.680685851010526,29.294284327328672,B,0
India,C,B,C,E,B,A,E,C,30.517129748922216,-31.32949620106018,E,1
Germany,D,C,D,B,C,D,E,C,137.54308385539062,-27.83645735364632,D,0
UK,C,B,C,D,B,A,D,C,85.7708327239315,95.09325807451772,E,1
Brazil,A,A,A,C,E,C,E,C,75.23549874304386,-0.5328848489050204,C,1
Brazil,C,A,D,A,A,E,C,E,-98.85340381401215,-120.59058903477009,E,1
China,A,C,B,A,B,D,D,A,132.55288944529065,-186.04983693743185,C,0
UK,E,D,A,E,E,C,C,A,-56.7533401988504,341.3377377758196,E,0
China,D,C,B,E,D,D,B,C,101.51226613634962,30.240209356988906,D,1
US,E,E,B,E,A,D,B,A,90.8256999179469,99.55393807269698,A,1
China,E,E,E,D,B,C,E,D,-182.74059013773123,-119.01200162190881,D,1
US,D,E,D,D,B,C,D,A,-69.31767159224385,109.09634005749189,D,1
Other,C,A,C,B,B,B,B,D,-191.53480580528694,105.10302438605615,C,0
Brazil,B,C,D,B,B,E,B,B,3.822419727670633,64.95392138071708,E,1
Germany,C,C,E,D,B,D,B,C,52.028169986745056,79.09766904486555,D,0
China,D,C,A,A,E,B,C,E,7.767541697437194,-108.26711965512284,E,1
China,A,E,B,E,B,B,A,C,-55.65871262860823,106.46628841777613,B,0
Other,D,B,B,D,C,C,A,A,-119.46559695989814,112.4696174461089,C,0
India,E,E,A,E,D,E,E,E,-63.03284443789363,-130.76764337600642,D,1
Mexico,B,C,D,A,D,D,B,D,9.06718710181426,-32.771896781515856,D,0
China,C,D,A,A,E,B,E,D,-50.22328230961352,35.0592382445693,C,1
Germany,A,B,D,B,A,D,B,D,12.836661164698917,46.910342558404174,E,1
US,D,E,B,C,A,E,B,C,-135.86131183301592,-15.840024678851641,B,0
Mexico,B,E,D,D,D,B,A,A,-156.1046021882136,52.37317947819818,A,0
Brazil,E,C,A,A,B,D,C,A,29.903013319789363,53.35492679724282,C,0
Mexico,A,D,E,E,E,D,A,A,106.23494648779119,-53.127513998400275,A,0
Brazil,B,C,E,A,A,E,D,C,-62.839040307628146,23.40416276276859,E,0
Germany,B,A,C,A,A,C,D,E,-24.346256707733335,253.05254176340603,A,1
Other,A,D,E,D,E,A,E,C,47.03593475748402,-162.00197845106464,E,0
Brazil,C,E,E,E,C,B,A,D,-48.91777959915873,-117.17648751359364,A,1
UK,C,A,C,D,B,E,B,C,34.97096736236177,-73.24471795125412,C,0
China,D,C,A,A,C,D,A,E,45.987201806925356,-136.50475191844276,E,0
Other,D,A,E,E,D,E,A,B,118.61695510255059,-194.36267710250834,E,0
Mexico,A,B,C,D,E,A,C,B,-184.30642041705755,79.7622363220705,D,0
Other,D,C,D,B,D,A,A,D,-27.126869015233073,-81.61213115543323,E,1
Brazil,D,D,C,C,A,D,A,E,-215.4027153656474,13.185230799680095,E,1
UK,D,C,E,D,C,B,A,E,82.46457570406197,222.4392077304394,E,0
Mexico,C,C,E,E,D,B,C,A,32.390607200017456,82.02118031977633,E,0
Germany,C,A,E,D,B,D,D,A,42.872701766144125,-121.82204996592034,A,1
India,D,D,C,B,A,C,B,A,-52.53977054292914,109.41149425211466,A,1
UK,E,C,A,E,A,C,B,D,-12.000097833660028,40.94882816053238,B,1
US,C,D,A,D,C,D,A,A,132.67637900362897,-30.072399897514945,A,0
Brazil,A,B,C,E,C,B,C,E,38.76616755559576,41.70778648191558,E,1
Mexico,D,D,D,A,D,E,B,A,-11.348980127906758,185.90035918929854,A,0
Mexico,C,C,D,D,E,B,A,D,84.53750391292166,-6.846862394385853,E,0
China,E,C,E,D,C,B,A,C,64.66702467772285,148.50628467709424,B,0
Germany,C,E,A,B,A,D,E,C,-6.707383965799011,9.155699032999696,A,0
India,A,A,B,D,D,D,B,B,-138.95230548233707,-34.462405665494884,B,1
Other,C,A,B,D,D,B,B,E,-91.43885980066474,28.14746900296817,C,0
UK,C,A,C,A,B,D,A,B,-42.15224076739662,-154.57496562367388,B,0
Brazil,E,E,E,B,A,D,D,A,56.09565127704672,-106.0107706621228,E,0
Germany,A,C,B,A,B,D,E,D,35.11625600194985,77.02107621457506,A,0
Mexico,A,E,C,E,B,E,C,B,-111.75780778815687,201.2703088150409,B,1
Brazil,E,B,E,B,B,D,E,D,-178.3999132459999,-131.48683203446998,A,1
US,E,D,B,B,A,C,E,E,-41.0070440160183,100.53681251074724,D,0
Other,A,C,E,E,C,B,D,D,5.606654286131383,109.61306262922115,C,1
China,D,A,C,A,E,B,D,B,-24.85473078859053,230.36389811741373,B,0
India,E,E,A,E,B,C,B,B,97.27552664744341,-160.03107204326167,D,1
Other,E,C,B,B,A,B,B,B,64.40728845528878,-75.96334178759714,C,0
Mexico,E,E,E,E,E,A,C,D,108.37360006815418,47.51989389671047,D,1
Germany,C,A,C,C,C,A,E,A,-11.047720759051048,-71.82741839564282,D,0
Other,B,E,E,D,A,D,D,C,87.68218800968202,-76.97612068954743,B,0
UK,D,B,B,D,A,A,C,D,-160.31271913420562,59.68598895205193,D,0
China,A,C,E,D,C,C,B,E,84.52168406118366,-41.17494215790276,D,1
Brazil,C,A,D,E,E,B,D,B,56.938842534609435,270.02887401204924,B,1
Germany,B,D,B,E,D,B,D,E,-2.7331258559455334,-29.206749643804393,A,1
Mexico,E,B,E,B,E,C,D,D,-3.5461538069030234,47.262862207338216,B,1
Germany,E,E,B,E,C,D,C,B,-185.56608915516946,184.82799800645097,B,1
Other,C,C,C,E,E,D,D,A,-18.318877949490744,-26.50690786263038,A,0
Brazil,D,B,C,B,C,B,A,B,-63.63025432660703,-34.46815664825911,E,1
Other,E,E,C,A,D,E,D,C,138.09150016220718,-85.21000596776396,D,0
UK,C,B,E,A,E,B,E,C,32.74527214800458,266.69331006647263,B,1
China,D,A,A,D,A,E,C,D,133.54437996238056,40.224567048528485,D,1
Other,C,A,D,A,B,B,B,C,-23.89581744519687,-42.318587157920476,D,1
US,B,A,C,C,D,E,C,A,-81.244864736349,-23.891221965521588,A,0
Germany,B,D,C,D,C,D,A,A,78.00894482241118,4.8552094340072145,B,0
UK,C,E,B,E,A,C,E,A,-7.773259341051577,-221.74441111982736,B,1
China,A,E,D,D,C,B,C,C,49.15048976620476,135.13409467663206,C,0
India,B,B,C,B,A,C,A,B,-84.53597333720836,-37.61133947323715,E,1
China,D,B,B,C,B,E,D,C,164.84607336463196,23.56146022406373,D,1
China,B,A,B,C,B,D,E,B,7.796597251142419,39.924978697299544,E,0
Other,D,A,D,A,B,C,B,C,146.21230202065786,-61.03460423128513,E,0
Mexico,C,D,B,E,E,B,E,C,138.5973837733796,-236.44315464649628,D,0
China,B,E,C,E,A,A,C,E,76.03773284630606,-7.4849351276326885,E,0
US,E,D,D,D,B,A,B,A,-120.17237610737862,162.75650775265814,C,1
India,C,B,C,D,D,C,B,D,48.36019818716055,-16.46414179857543,B,1
US,B,C,C,B,C,A,E,E,62.26373735996604,-28.922087514466423,C,1
India,A,E,E,D,D,C,C,B,-15.758879122546677,251.8270177586423,E,0
India,D,D,A,A,B,D,A,A,-69.65230554032122,-48.06978821996492,E,1
Brazil,A,D,A,B,C,B,C,C,-76.98978771780864,-259.3087278769277,B,0
China,A,C,C,D,D,D,E,D,-9.997542650719286,-70.01451971519401,A,0
Mexico,E,D,B,B,C,D,A,A,53.62511382362531,-88.27245821683273,C,0
China,E,A,A,D,E,A,D,C,90.97242023542607,-74.11092161593376,C,1
India,D,D,C,B,A,B,D,E,192.93253214290914,-155.16575688225564,C,0
UK,C,D,D,B,A,C,D,A,62.08015081664572,181.8076136476701,B,0
Other,E,D,C,A,B,B,A,C,-37.00014610622461,-75.88361390166305,A,0
Mexico,E,C,C,E,A,B,C,C,-8.29674492790073,160.36543671716018,B,0
India,D,B,E,D,E,D,E,C,-49.76909164814128,19.744622588078144,E,0
Mexico,D,B,D,C,A,B,E,E,61.7958366311008,139.48661410004453,A,0
UK,C,D,D,B,E,A,E,D,125.38019614317442,-187.00393555075786,E,1
US,B,D,E,C,D,D,C,C,-55.20377765581907,-85.54934273820686,E,1
China,B,A,E,D,D,B,D,C,172.41383154644913,16.52594177132065,C,1
Brazil,C,A,A,A,C,A,E,D,192.32596802487342,-35.024130516224936,A,1
US,B,C,A,C,D,C,B,C,-11.087422815433886,19.272861302039658,C,0
Germany,E,D,D,D,C,C,D,D,83.6987064649128,-134.68477444065567,D,1
Other,D,E,D,B,A,D,E,A,35.220293184928195,15.11360968843593,A,0
UK,D,E,B,A,A,B,E,A,-56.495371586453636,133.95639197001492,A,0
Brazil,C,D,A,C,B,D,B,B,-122.78908823673473,227.71613467991187,A,0
UK,C,A,A,D,E,A,C,E,72.13744235359721,-24.75844429142211,D,1
India,E,B,A,B,D,D,E,A,-34.642417719330616,-106.71853118682189,A,0
UK,E,A,A,E,E,C,E,E,27.161463211894088,-108.58812072302794,A,0
Germany,E,B,D,A,C,C,E,B,190.16351972123198,96.71071312959583,D,0
UK,D,C,A,D,D,B,E,D,50.03448576707594,60.2266274281184,B,0
Mexico,E,B,E,B,D,C,C,E,33.40110461708068,187.524530659787,B,0
Mexico,C,C,E,D,A,B,E,D,-61.481408275074934,42.82908990532576,C,0
UK,D,C,D,E,E,D,A,D,-66.76910066653716,95.92750864109088,E,1
Mexico,C,C,C,A,E,D,B,C,63.01315057468023,70.59699464859325,D,0
Other,C,E,A,A,B,D,D,D,0.15844885568344458,19.52761671283984,E,1
Germany,B,B,E,E,A,B,B,D,-87.92563227897203,-56.827695357818286,D,1
Germany,B,E,D,C,D,C,B,B,-203.857271012754,149.0818628360143,C,0
Brazil,D,B,D,A,A,B,D,E,-6.162113914445546,-159.35327476652486,E,1
UK,E,D,C,A,E,A,A,C,52.74054777733347,-106.70393115595785,C,0
Brazil,A,B,B,E,C,B,C,E,-65.62442634253469,-91.44827433349735,A,1
UK,A,B,D,E,D,E,E,B,-24.471018480447633,-97.28707472113176,C,1
India,E,E,B,D,A,D,D,E,177.3379303587201,118.96416982902676,C,0
Brazil,B,B,B,A,C,D,D,A,105.24668329258515,8.087714907528872,D,1
China,A,D,D,E,C,D,D,B,80.79041881471215,92.48706386701554,E,0
India,C,A,C,B,D,A,E,A,-197.77727552715064,40.82994295354475,C,1
US,B,E,B,A,A,B,B,B,14.69859101024816,7.260490094636096,B,0
US,C,E,E,C,E,E,A,B,39.7725779987792,-86.4374751080307,B,0
China,D,A,C,E,C,B,A,B,116.46896350504305,168.30023087030756,D,0
US,B,C,B,C,D,E,A,C,101.69165031599555,55.93640896317096,C,0
UK,B,A,B,D,E,C,D,E,54.87051287937661,-68.90190686912415,B,0
China,B,C,E,E,E,C,A,E,23.611095355415905,23.567194780892688,C,0
Other,B,B,E,E,A,C,C,E,-34.988368390763526,-58.384005696701735,E,1
UK,A,D,B,B,E,B,D,B,252.89805908386055,-71.25023123445425,E,0
Other,C,A,E,E,E,B,B,D,-151.1818519198154,43.99195583054297,D,0
UK,D,D,B,D,A,C,C,A,88.04188878791561,-2.662728614457121,B,0
UK,E,C,C,C,C,A,C,A,-57.66239945624449,-189.522808095437,D,0
Other,D,D,B,D,D,A,E,C,120.76953822991625,-32.74183589111212,B,1
Brazil,E,C,D,E,A,C,B,B,6.266658280713012,-37.215392392974614,C,1
US,B,C,B,B,E,C,D,D,-19.977542842599618,-86.59175305689104,D,1
UK,E,B,D,D,C,C,C,C,61.22628791592103,51.59681221552347,A,0
Mexico,A,B,D,E,B,E,B,E,-119.70304256573132,98.57316423495789,A,0
UK,B,D,A,C,D,B,E,E,141.10116660960568,41.433867308931596,A,1
Germany,B,B,D,D,D,A,E,B,41.7816381756559,-12.568371326697452,D,0
India,C,B,C,C,C,D,C,E,-114.11710862041133,12.27496523291947,E,1
UK,C,A,B,D,A,B,C,D,138.10115575477272,-63.59346081995524,B,1
India,E,B,E,B,C,B,E,C,-187.34693894149478,199.509435995853,D,0
China,B,D,A,A,B,A,C,D,122.04806019810721,9.911182926516181,B,1
Brazil,B,D,D,D,B,C,C,D,68.05625836551688,51.76307454838476,A,0
UK,D,B,C,C,C,E,E,E,-48.67543253461931,61.274458304539316,B,1
UK,D,B,B,A,E,C,C,D,27.242451231728133,-57.26471049526095,C,0
US,A,A,C,A,B,B,A,E,227.2461896977239,-172.32579546717952,E,0
UK,E,D,A,C,E,D,C,E,-125.84788829769869,-129.04548799058702,D,0
US,C,C,D,C,C,C,D,E,12.746004364730007,-131.22066861432333,D,0
Mexico,E,E,D,C,A,D,B,E,-18.235139777799642,12.385658317152698,D,1
Germany,C,B,E,E,D,D,A,E,6.493954955026293,-30.991173395431478,E,1
Brazil,D,B,B,C,A,A,A,B,-68.96913030777631,-57.21024988848521,E,0
Germany,D,B,E,D,D,C,E,C,103.99931513335441,58.51351789613419,E,1
Other,E,D,A,D,B,C,C,B,22.980835578100788,-193.83442307240057,A,0
Other,C,E,D,E,A,E,B,C,141.84072286493864,-114.75468504586203,E,0
China,E,D,E,C,C,A,D,D,-19.58292979881334,18.551284720751408,D,1
US,E,B,A,A,E,B,D,E,24.547938739188236,-146.6005800134476,A,0
US,B,C,E,C,A,A,B,C,106.2442241369874,9.47968492060437,C,1
India,B,E,C,E,A,D,B,D,-66.7801671267843,4.994927704666088,B,0
Other,A,B,C,E,A,E,C,C,36.73473449694435,-69.61501015740403,A,0
India,A,D,E,B,E,C,A,A,14.194881311070512,8.066175147308659,A,0
Mexico,E,C,C,E,E,A,E,B,-183.1430143531941,135.82137072076773,B,0
China,D,D,D,B,A,E,C,B,7.1345205609003415,-12.93529601879434,A,1
India,B,D,A,B,D,D,E,E,115.25158264172235,104.93624333903647,B,0
Germany,D,A,B,C,A,E,B,D,-146.44824253389834,-113.48285219562482,D,1
UK,A,D,A,D,A,E,E,C,34.230781017515014,8.056249917075709,A,1
India,B,D,D,E,A,D,C,B,-57.61641196360008,155.23198656683877,C,1
China,E,C,A,D,B,D,D,A,124.54115023282506,25.846339955549745,B,0
India,B,B,D,C,E,A,B,B,25.577974511704316,3.352052442653385,C,0
China,C,B,E,E,D,D,D,E,6.717246227295395,-90.85768907466007,B,1
Brazil,E,B,A,B,B,C,E,C,-55.220142041339045,32.591619380058376,C,1
Brazil,C,D,A,D,D,D,D,C,-261.04745604671416,-111.72152055367539,A,0
China,E,D,D,D,A,E,A,E,-44.78171525471661,140.30870256899664,C,0
China,A,B,C,D,D,D,C,C,-38.47644980552039,-222.188596195434,E,1
Brazil,C,C,E,C,B,E,D,B,240.7343906230843,-257.60585299321536,B,1
US,E,B,B,E,B,E,A,E,-126.65446613009739,150.99526067127556,E,1
Germany,A,E,E,E,D,E,C,B,-66.71703705388933,167.67414798200045,E,1
UK,C,E,C,B,C,A,E,A,161.77315812500717,-57.6750534889197,C,1
Brazil,C,B,B,C,C,B,D,A,75.86914416580036,-139.76359888856126,D,0
UK,C,C,A,D,C,E,E,E,-152.52349028098413,-93.27977580028197,D,0
US,E,B,B,C,B,E,D,C,-104.81541969958457,-89.64321433223468,A,1
Other,E,B,B,A,A,C,D,C,-7.694261833860705,-44.640820656965325,C,0
Mexico,B,C,A,A,E,E,D,B,67.08708641498185,-8.321882345973808,D,0
Germany,D,D,E,D,B,E,C,C,-67.74893506193916,-2.077273768132312,B,0
Brazil,D,E,D,D,A,D,B,B,62.249858507505074,-150.4184518168554,E,1
Brazil,D,A,A,A,E,E,E,E,-30.636877768203203,45.670313307604765,E,0
Germany,E,A,B,E,A,C,C,D,75.45746289362643,-71.54694273926009,D,1
Mexico,E,E,E,E,C,A,B,D,-16.581985119320237,10.860064411756435,E,0
UK,A,B,B,D,E,E,D,B,1.5597419539279842,-47.89885944143723,B,0
US,B,D,E,E,E,B,B,B,131.72402115142006,-70.66042761155151,B,0
Brazil,C,D,E,E,D,A,E,A,-115.1438239004509,41.7123419439377,B,1
China,E,B,E,E,D,D,E,C,-63.03193329515114,-82.26144601927267,C,0
Other,B,C,A,C,C,D,A,A,120.63899153530473,88.02473517554985,E,0
India,B,D,A,D,D,B,B,A,-50.35230239083972,12.652437997128466,B,1
Mexico,E,A,D,D,B,E,B,B,100.50109913609123,-169.97430274583522,B,1
Brazil,C,B,C,A,B,B,A,E,-183.04469706120258,-38.169248769889656,E,0
Mexico,A,D,D,B,E,C,E,D,79.25986685336012,-5.37744138856496,A,0
Mexico,A,D,C,D,A,A,D,E,102.87654708985619,236.18758744396789,E,1
India,B,C,B,C,B,A,E,D,63.69144140486706,133.13632342586519,E,1
Germany,A,E,E,C,A,D,B,C,-23.824306144414916,-31.174802471172434,E,1
Germany,A,D,D,E,E,C,B,B,72.16206820930124,-8.253904191605843,C,1
Germany,E,D,C,C,C,D,E,A,-186.7678693090365,-118.429724256367,B,0
Germany,D,D,A,E,A,B,A,D,-55.99553016743517,-43.7601544311035,A,0
Brazil,B,B,D,D,C,A,D,B,-83.02447810527634,113.97667580870046,B,1
China,A,B,B,E,E,D,C,A,95.05481846079536,-14.36988103489741,C,1
Brazil,E,A,B,E,D,C,D,B,-103.52153246475872,95.8231897683452,E,1
UK,E,D,E,E,A,B,E,E,148.91834684442534,21.41943279009065,B,1
US,A,C,E,B,A,D,B,D,17.11093848432197,-37.61770823107665,D,0
China,C,D,A,E,D,A,A,C,-213.49800677135096,149.38414454337342,D,1
Germany,E,C,E,A,E,C,A,D,84.39846902187628,-49.859186401386026,E,0
Mexico,A,D,C,D,B,A,D,B,-6.36554032883253,8.978598687597577,E,1
