marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Single,64.96244427879677,16.918457890556446,A,-20.769625965099518,B,0.08930215127486064,E,-64.16292498043117,58.462786570028534,-34.87835127613451,-142.71257133892033,-150.24325716080503,B,E,B,C,E,26.25935269873837,45.78916730399663,1
Single,-57.8465175079221,14.831110521517754,A,90.26915994834664,D,43.5332088298637,D,-33.5812652426643,-3.3725122573827435,32.72356981244188,148.48627351259762,59.830611682357,D,C,B,D,E,-32.362297996870296,28.88777262476537,1
Single,-10.535307598366265,50.41992482856125,C,-44.59917288060113,C,106.70857776630945,B,83.7928448440983,-114.0929993621263,33.83185849771594,74.72630425451067,-37.77893016699368,A,D,E,D,B,-130.24572398650457,6.724928344170367,0
Single,68.42837077624652,-6.035940714698924,D,123.4892565808489,C,-76.59387414995048,B,72.66903709422562,-56.9596585243101,39.425408026481314,63.58144547519466,-12.72660443765608,B,C,E,A,A,-129.62933190878576,182.78478390812464,1
Single,-187.5850341173172,141.8267175522989,B,79.22418044283442,B,93.27435401773764,D,-119.57958109139553,49.17809278794065,-74.13943884083244,13.064011172509025,-78.06650410568619,C,B,C,C,C,32.52938618741301,9.622377271170931,1
Single,26.33342373096481,-130.36468084706613,E,79.42937430527117,C,50.94545881089522,A,-52.12836712687856,59.31498316729192,-96.82029183400068,-105.84904502306122,-7.462344498369715,A,B,A,B,B,7.866753451050938,59.23289567587512,1
Single,-13.758234931389685,-58.05600270506619,E,70.25301538498043,A,150.26557911453156,E,-138.33289044956496,-36.24027289746897,158.3030765552782,-18.91942281249134,-62.526148003477864,A,B,D,A,A,-6.816114541419921,-35.093876103090366,0
Single,-117.47315240887897,-57.84079940422263,C,84.46963703321894,A,-30.781772091975213,A,-119.67921608644774,-109.91485212658777,-25.763970731130026,45.010937067687316,-76.60755443972043,D,D,D,E,D,-4.235042813951359,-112.42408842558254,1
Widowed,-97.4758301636117,-81.18304994836795,C,-61.53481201954961,C,-75.79235361523642,E,-46.27414358832667,16.662727225186515,15.118796963609327,-7.191647917955454,-16.322818558152917,B,E,E,B,B,33.287085598206225,33.263279609751464,1
Widowed,-72.51584925727363,94.3391800972856,C,170.35197919072397,E,-37.39652948577655,B,-82.71777632621372,-78.78738325283194,-36.64807439251862,152.48340047664314,60.34659648384657,A,E,C,D,B,8.229699525043294,37.17099287353269,0
Widowed,-187.65635680260323,-111.00834037506053,E,86.04666195183475,E,-64.7876934297956,D,-103.1000940753412,130.07930685414922,99.52177471506458,-137.03491615235674,153.59049930611232,D,A,C,E,C,32.19625516035681,75.84538055584903,1
Divorced,-214.21688068721375,182.15838975985412,D,204.25560958618112,E,95.29038250912672,A,19.90370761916247,-162.5538159226938,-166.2933958065359,-96.08160387013103,53.24139942263662,A,E,B,A,A,-45.92560844974508,-27.123907089034656,1
Widowed,16.80590107028621,117.81276253557402,C,38.45717801691168,A,163.88735274485379,E,215.72359380851762,-67.27601628116237,24.69428306498984,85.16617250521364,62.662274524970044,D,B,E,B,C,-140.34215637383318,-30.109257624566727,1
Single,-24.25732605294455,228.4219496531086,D,31.91795010920353,E,-78.18716477909223,D,-145.69245492606302,63.28148590606338,36.67819133098811,-166.89674178718593,-21.228522136245612,B,D,E,E,A,45.70727361342767,175.2732811713947,0
Divorced,29.76749606881291,52.53878374645492,E,0.23677186482662355,A,10.42686147808574,B,-60.435571256324025,104.42284301226705,13.826005359153129,120.89253068230144,-87.90142124539861,D,C,A,E,E,271.9573468314565,39.22912649110486,1
Divorced,-5.494944785792706,-108.97061621825463,D,45.21596281178391,E,-52.72589042676841,A,196.8909681137315,-151.599093842554,-61.488882621687516,88.77370087950686,19.618878399345576,D,B,B,A,E,102.58976271160016,101.90372212915295,0
Married,44.22640827977245,-3.6146638230708947,B,14.493773182452173,B,-134.11660332709582,C,32.252583573261205,-74.23280781374068,-108.74589523834636,62.853255687828394,75.60942665061168,A,B,B,A,C,19.91404140140904,90.80492413919987,0
Married,25.029599920995338,28.749885026432096,C,62.81853183776527,B,-76.8441808044827,E,204.64657269333824,43.964635677774915,148.23525136055315,117.60045954547746,108.39080322090588,B,B,E,B,D,-77.67329904914764,102.3188368949246,0
Divorced,16.440673540192343,115.29221538331109,B,-25.02835347704224,B,57.691360204170806,B,-136.34291945720187,28.044205590454972,-49.743813790625566,118.77556097946207,-86.12821399862085,E,D,C,D,D,-6.414995481253054,94.4377059584619,0
Single,-118.69898893939353,-44.25845508114135,D,63.43602086846584,D,-198.09320502956348,E,-55.57428733071744,-131.33049506569,160.8381253148507,128.52513152954708,-70.55523237630027,E,D,B,C,C,24.40432609340024,20.183383940978988,0
Divorced,0.47670454403410234,38.80691396287543,E,-89.12025513899496,B,32.06326096352069,D,-105.35727899123874,-45.203116085796076,98.91409765467846,41.28428694905742,20.892296661158554,D,B,A,B,C,173.57078195796595,-109.65373552255959,1
Divorced,-25.380492605962967,-153.71133918087398,D,-71.405136222476,C,-73.57791499884509,C,168.78823805096226,50.29008250158421,-188.9729489455695,55.19297033063235,-84.59740734398478,B,E,D,B,B,-256.67387995817364,-55.9138915676949,1
Divorced,5.781187367618708,-78.49409821396051,B,-126.03549943564309,B,88.21322801871744,E,34.98137352367212,-235.73387268263747,29.28556760188461,88.83777446715962,-1.057737227149256,E,D,D,B,B,-95.89620500913578,-142.66487626280073,1
Single,-155.340119855341,-25.803707435406103,E,-33.384569258181365,C,25.196288267526963,C,-138.39723092087465,-6.448681140861459,-34.12508328257417,90.4593727299813,-123.75073637952694,C,E,E,A,E,82.16892665199293,-116.496292678026,1
Married,50.1000679623082,-39.479293972918,C,9.598034095027225,B,155.76499120034129,E,11.978234953293134,-76.2857176617297,91.87055133027059,-65.34971527583025,-27.93762259147326,B,B,B,E,A,-35.44532635092028,31.077170151562893,0
Married,78.98785678094676,-60.6995670974513,E,35.3632925485984,A,-74.1170940006524,B,-44.75415469108199,-242.4518475941995,-141.03744975413272,73.76174220376329,30.667065488181688,A,C,D,E,C,38.05782629505692,61.27357424038892,1
Single,-121.20390622910237,61.96014624308334,E,37.79749769506918,B,-77.963098174044,E,9.783227678739065,27.914738006940997,21.43208750762898,-27.284835757644434,-62.34523550844002,A,E,C,B,B,78.95291448693467,-66.86497369886258,0
Single,7.436867171676502,-22.79231149445993,D,-29.34853841891615,E,7.758500849712753,E,88.88302787311733,-32.70194090692273,27.504882675729736,-9.780787009192425,57.56120861608536,E,D,D,E,A,-73.7036984728516,-68.44979465016016,0
Single,106.39696080438215,71.60244383012513,C,-21.14005409942978,E,59.0498382476124,C,60.74483798656386,-44.155389255042174,-25.82384615622558,159.49202570962103,29.735885831205017,B,E,C,C,B,-239.07187068113086,-17.758887571292924,0
Single,-24.53240336721377,-54.98020078815481,D,-25.474945949514698,E,-147.71468699562254,E,235.27141244149138,178.0660788709129,-135.35426954758023,-80.38036032632664,133.22518310966768,B,E,B,B,B,28.135580323645264,-143.06864165418136,0
Divorced,-78.9331282700915,87.61944395393911,A,8.459690976423193,D,29.496129857689724,A,-174.75667868697158,75.10376006382013,-9.12843288217525,-12.362268477829213,29.127460751463413,A,A,B,A,E,-51.42769871112625,15.485968093157648,0
Single,-27.071745138335807,40.36506298385224,E,3.4151824405608764,C,187.54303594599173,E,135.1944024280477,185.18025596531706,21.09127057396496,175.24180593917075,17.505526729955168,C,C,D,D,E,-152.75551704894576,-45.652593695754355,1
Widowed,-66.98020844363491,-15.549423555084568,B,-65.25236445524216,D,163.82845714397916,D,38.6800105481625,28.139595424457614,-74.80184600089117,76.20024722003225,-77.0552495422146,C,C,D,C,E,-25.36074893429961,156.76312589148324,0
Married,-83.14322174551894,145.65920749368206,D,68.95120167071858,A,122.23928915821985,D,-137.03208187667371,76.64215693570961,20.536512355540257,5.452426963412228,71.71588985247858,E,A,E,D,D,97.97678633692185,212.28688470160867,1
Married,-126.71921713512052,-34.63817445424387,C,-75.08608769001235,C,4.333780891081104,B,-81.01934684680813,129.49232143789672,-134.09988046278644,-15.151759026829916,22.5396534499434,E,D,B,B,B,-112.04058332081439,63.28577333074094,0
Married,-47.66775461416293,61.90905525019617,A,-61.375074943886254,C,-52.88850445189011,B,-202.09939631368323,8.268941902402785,158.30773801350276,3.6918440520746074,-27.54042723271734,E,E,D,C,A,68.52059037461726,31.099297240462654,0
Widowed,-80.13930317401653,62.330943940052364,D,33.45888386001528,D,-5.542597185918351,C,110.62745663081517,154.68768937758185,-166.8220543461173,2.8037498145737656,-93.23066300545133,B,D,D,E,D,-3.358566412955144,-78.74716279970959,0
Married,-197.79859530609338,6.490496692812732,C,-195.77989294995305,D,140.1439887285612,C,-23.047306607488405,2.451739690019367,85.87149008072966,112.07970564915146,-88.98877268882507,B,C,A,A,A,-277.6906708370097,133.76066098164162,0
Widowed,-218.13925278517362,51.62984657160972,D,-4.278575235179879,B,9.341398185309286,E,66.33973060949599,-212.20207897624746,-45.937361760597724,-33.536504188604006,35.80243340037777,C,D,C,C,E,24.393891460563406,121.27205380989541,1
Widowed,-22.12854612129981,30.03086149176732,B,159.52837679472975,B,-44.51882504479423,A,166.7869766803432,-9.961345867177073,7.405916242674465,93.78122856069032,-275.0731655820779,A,C,B,E,B,-174.99720791266247,-173.9201850793766,1
Single,165.13999636563784,-57.54466858564547,B,-2.6276970173080256,E,13.549514059442021,C,-46.121981284253884,-28.859793943683336,132.07627178126117,-0.8725035033290456,16.734499068793305,D,A,A,C,B,56.984064847914254,56.87762042187485,0
Married,181.6419114625074,60.10496866091592,E,-41.918110945105234,B,-179.5643008891209,B,-20.319286527952624,76.73605099618818,-98.10495243770546,-182.31375791330257,-74.30062335680061,A,D,B,B,E,-53.822583870022214,1.8113701468778325,1
Divorced,-35.62211508258499,84.35298111705373,B,-57.883885222292776,E,129.48378713745637,B,-169.6631947911521,7.9484637819116255,-96.89466270922259,99.81779646603401,76.99671266615907,C,C,D,D,E,34.16663404762256,17.090977524819344,0
Divorced,145.6940259892348,35.00622656411413,E,158.0757528215664,A,86.54527559800161,C,-14.395462552436507,76.16374874869037,37.60353728776596,-45.683453020039366,70.29828994014628,D,B,D,D,A,-22.719194228080298,140.47108607427387,0
Widowed,-49.0478240488053,162.71936975006201,B,126.62758021580484,E,87.79818697301342,B,-57.8302311993965,11.633666673287651,-60.00492419454106,-137.89300354540396,-1.153978040655794,B,B,A,B,B,21.8546013712455,223.42817625292795,0
Married,58.972827171101414,42.397873794231664,C,-3.7769095933617747,D,-147.39694598210156,B,-10.085464591915855,95.96553951251823,4.150735245190882,-111.71407400900053,-44.53983734297847,B,B,C,D,B,126.36649382852438,-131.20930556229612,1
Divorced,-30.295089792161217,209.94924225384847,D,105.56492575166226,B,-61.16054753817872,D,79.05410263506965,44.65713415173964,-37.99516309715551,-9.006211020609827,-18.54882618659052,C,A,D,A,E,13.615612088128895,185.32776834766202,0
Married,126.59311539459021,26.239696466638186,B,-71.54027848157224,E,-291.96851140010193,D,-45.8066921129636,24.171782955898312,85.6641552825326,14.14114501134017,80.8824236774446,D,E,D,A,B,-2.6029954398131614,-176.33104686964595,1
Widowed,-181.39602788207887,66.62598006028044,D,33.99669478229886,A,47.26002176410053,A,-90.6397567011586,-28.367908422390826,-46.507643671916064,-56.50233556162716,173.03820632789754,B,A,A,E,C,105.07149850378401,6.804621687124124,0
Divorced,-276.7300573178722,-3.276083785385057,E,101.29159565854113,C,-173.50467694959565,A,-0.46333758800210617,15.867026057485791,28.976437200534598,8.845799941154334,101.010891995332,B,C,C,E,C,-158.37143206482244,5.67207411156648,0
Married,126.8652969347666,-73.38120681048206,C,-58.92476591341804,E,-102.31289901370116,B,-73.24440417138514,71.00381717309824,-101.6440111833691,-16.4687662376252,168.42859524883843,D,E,B,B,E,-187.39094654320047,-52.962029139521405,0
Single,187.4904874085831,-1.1582447560523144,D,92.22133300043038,C,-211.7177360550738,D,159.60256290653675,194.91579386226468,-32.42935171603849,74.24655117326101,-14.228030776998821,D,E,C,E,E,175.65560276338707,174.71492475845875,0
Widowed,71.52332184365497,75.5316447150967,B,-168.80308658470975,B,-19.031598375089438,D,42.986155673549895,64.93975632137672,2.4794680294602975,143.5057216634931,-16.57627816592486,B,A,D,B,E,-34.40332397344217,61.15780463093594,0
Divorced,48.22341746751491,-40.606315493248104,C,-23.03588416647929,D,81.27855396963446,A,121.1959070999376,-83.80424851021786,-130.9392416756865,33.934275585107855,76.13067579584386,B,E,D,C,C,-0.2284367368781305,-88.96244046066005,1
Divorced,-273.2890862874546,-21.938979700004587,E,-48.31447590193296,B,-233.16068289941634,A,-95.69799222827956,94.33204834955137,-22.04197445368454,3.319502307520159,-49.065634987149956,E,A,D,E,E,182.39534493638777,87.74958050643657,1
Widowed,-111.265189592736,25.25544262395093,A,48.572735442890206,C,124.74319217092922,D,-61.901236395379755,25.074136022130926,143.72368005673647,-87.19195492157745,3.4563970755993356,C,C,B,B,B,107.72035032061503,-159.95974854889346,0
Single,119.60095399492216,68.89246168001814,D,7.495698508339767,E,-34.3244152099011,E,-58.970630016406666,214.28015297472496,-91.12059482445167,35.142728121910935,31.212135762707,E,B,B,E,C,-107.01920711115143,-70.06684623069488,0
Single,165.33620976818528,-44.03687025531477,E,197.60445583125136,D,59.3291036242637,B,14.785039558717456,-117.30740289090052,36.20509252979488,-107.82868224311595,96.30226170832587,D,B,D,C,C,-116.02168785283709,78.31786546568019,1
Widowed,113.85905285242875,-73.26009162153092,A,211.75236605456104,D,-5.13160810824347,C,69.62335237545051,25.758988637509404,-13.684039345894083,107.07778434864576,56.58115441163076,C,E,D,D,A,89.76793339543573,-6.101132782950387,0
Single,-30.39146121287384,-66.18214419801544,C,-25.56311979755331,A,-97.55960535186989,A,-60.7377493253639,61.00056288859202,172.39234925697093,-59.03580921711066,90.2081857237113,A,A,B,D,E,-93.91458061221051,-164.8275533497271,0
Widowed,67.686213809341,138.74238133661945,C,-15.398618819037925,B,-42.794506779131005,D,-27.563950668512977,-177.94522067235894,71.32562630173588,235.41504513418624,-60.78424481467592,C,E,C,B,E,-20.704876161986686,-178.9550656823017,1
Divorced,-66.84649659865973,104.74725117554289,D,63.23810676564915,D,111.5575309957914,A,-87.09626354573653,-159.6450365229533,12.911486142186837,-20.052491840806905,-43.74640925879837,E,D,D,C,B,-60.23865693505582,-52.62880558369848,0
Single,-94.75640666417414,83.50774563337147,A,-12.580271655616446,B,-168.57224076197562,A,-12.666029272454841,215.26984804619184,31.64872300435537,113.43122137587147,-28.229103114031663,C,E,D,B,B,205.63293739056218,-83.17537092641106,1
Single,-112.51501043556864,11.264355453253538,A,61.63667413870125,E,260.4136834238978,A,-63.91125390767407,36.81693480120203,110.2413275238592,136.23075931585694,-94.96551211192138,E,D,D,A,E,70.41318034773583,-106.20284554781165,0
Divorced,65.83819167756505,113.79035582559187,E,-46.14761066499919,E,-91.2223073842043,E,127.73725753874321,-148.2821878109583,-52.60583633714481,48.00402540901148,-21.433151854496245,B,C,A,D,C,-46.460415440904924,-173.56599591357576,1
Divorced,78.8374377755383,-89.10934910925202,C,-49.400004939647516,E,165.58775903245518,C,-38.44024349756071,-117.32593412930984,-63.451582498464674,-21.607597627351563,173.01170959649932,D,D,B,E,D,-7.172914403229738,134.67432116932295,0
Divorced,-3.5548026331649454,-102.19289597927643,E,146.23979278814645,D,100.57184261436805,C,-175.40840548483789,33.002952856886516,68.67342802074806,-60.44763962175913,134.07700478552906,B,C,B,D,B,-29.59999059359256,-21.56533677617218,0
Single,128.74200923000544,-86.59058432804349,C,69.15468328218779,C,60.14803021355027,D,81.37598476195835,76.97229663263163,-6.417143907106778,-49.93935182035588,0.5105267202038676,C,C,B,C,C,169.43538121475657,33.53151984681521,0
Single,-122.98028493808862,20.965393137838312,D,70.52026677808485,D,-110.74178876415479,D,42.78842225833419,123.73518040081571,-73.88767802027894,-65.79352650669684,17.043211822642572,B,A,A,D,B,-166.03329932751677,-44.09362649858623,1
Married,-110.02037657085096,57.81821147404619,C,294.7676967657381,B,-94.24928953562235,A,6.719557710856579,-105.04367630414795,59.74877830146917,76.21603649111681,46.1417545912305,D,A,A,A,A,6.2103985405636575,37.410401678641556,1
Widowed,30.877750555675988,-25.161514681469622,E,-86.32412561542003,D,83.9398471799982,E,-95.63733943294254,-15.173011410945142,-116.21715016779817,-26.59388615051852,58.33499178937597,E,E,C,E,D,-120.730999498086,50.325956452944865,1
Married,-45.57655411483992,-250.1158602727365,D,36.533225378088915,C,137.29097762386257,A,-4.8380505748974665,-219.15996570051576,-106.80663836530525,-82.16546122350157,1.405860517659032,C,C,E,B,D,-24.855048750788463,151.4637573754756,0
Married,-70.75839945261492,48.24818177763331,A,128.79089647138701,B,-28.367090296068632,A,-81.55482585537304,71.88308177751858,-16.068522462406882,65.34565490525242,-31.012113827824322,C,B,B,A,D,-60.5600575046183,50.115681080883334,0
Divorced,-113.37241971192138,106.70834228009143,E,-70.04996119264122,B,15.882337152702297,E,33.08387001824137,-7.744736445684337,113.39368271198236,-25.670886469205627,98.55187918551218,E,B,E,E,B,99.51637792971991,-102.12239278225219,1
