age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
18-25,E,90.66786055892318,-13.624037299861467,-8.831690674250162,-12.336415318346846,E,C,C,-3.538585445486063,D,59.801551686870404,D,E,A,D,1
18-25,A,-12.14640222774192,-42.00745415662554,-152.70676365826196,49.31881673737335,E,B,C,-0.9083354888536825,A,-7.089755456110421,C,C,E,D,0
18-25,E,18.835658369009987,-48.16064163252874,-3.351941212907097,129.26240185166765,D,C,A,75.32184422713006,D,-77.06106656372339,A,A,D,E,0
26-35,E,52.71329806013596,46.2738425002891,45.17263527858753,-22.840970303870158,E,D,B,-35.07989334238552,A,-118.74989352375552,E,A,E,C,0
65+,B,-103.38619677520282,-94.58552296757183,-9.239002651969148,43.41917650612133,E,B,C,-104.88943184519184,E,-28.362183023143473,D,D,A,D,1
18-25,D,-6.42703209012341,-175.81252940304805,108.33614678931399,-14.642727768445354,B,E,B,-31.871866105996737,C,75.52780196877673,A,A,B,B,0
51-65,B,-77.51510532297935,25.519852315172496,115.7357983582902,-68.2870413062536,B,E,A,136.53189422975544,C,-125.93656342240021,E,E,C,D,0
26-35,D,37.21616844531606,-82.40291524920785,147.79833312667347,4.587247628405636,B,E,E,69.5769896047592,C,-77.43357896293351,B,B,A,A,0
26-35,C,149.7465252915014,44.97751064574062,-8.344305073848561,-40.95114189942804,E,D,C,143.8854444764479,E,-30.772810026546253,B,A,D,B,1
18-25,D,60.61835311099051,-105.06063775760146,-102.66946484331976,41.440051170919816,A,A,A,-19.88541500570207,A,-128.63745892376656,A,C,B,A,1
36-50,E,-41.346281647198666,-34.6610405084998,47.211381374465866,-234.17493644979808,B,A,E,156.71235472435282,E,26.158978147995555,C,E,D,B,1
65+,D,22.493895986101922,152.98595935145397,25.465706012941112,166.28448326166497,E,E,D,32.33128068640014,C,21.005513924382065,A,C,E,C,0
65+,C,25.32868702561017,213.2159460966103,-114.81993251315802,107.45696801067315,A,B,D,-74.143320080394,E,-42.459831386250364,E,C,D,A,1
26-35,B,-14.984065422238032,-73.33061310293041,-3.1796331737060846,118.26951554760552,B,D,E,-100.59282342074441,A,-108.89894695383151,D,D,D,A,0
36-50,A,183.37394382730835,-26.413879931794646,-15.366314976687676,156.28633817275923,E,D,B,105.75922828469864,C,-52.854457305230575,B,C,E,E,0
18-25,C,37.749057957829535,46.38031401002124,-45.00429750569661,149.6622574826893,C,A,E,84.32753113580642,B,-70.97411974968944,B,B,D,E,0
65+,E,47.181935467852185,-187.46077160035964,100.04922623192397,176.70769341607195,B,D,A,57.54507696545329,B,83.2359035873616,A,B,C,E,0
26-35,A,17.370736467186283,22.59470629024934,8.255875313156842,69.20473966388761,C,B,D,130.99836817271907,E,0.441451181355319,D,C,D,C,0
36-50,E,-24.012647076841617,-70.10457305358486,44.029517061683336,25.63376129784959,E,A,D,-56.471214812624204,B,64.54967198300926,D,C,C,D,1
51-65,D,37.984174027592374,-17.002065298314264,28.749358176237745,28.820853677435665,C,C,C,104.29378588955976,A,69.91685059661535,C,A,D,C,0
18-25,E,49.69071261974917,107.37704058360048,23.97355020025567,-77.44952506776906,C,D,B,45.85220925537637,A,58.27040077784616,C,C,A,B,1
36-50,E,-50.52893199174277,-13.17536510494156,16.895564864074704,39.297828558752194,A,E,C,76.35193508340237,C,-147.88133208749133,C,D,B,E,0
26-35,A,74.77229706515018,-112.96740750020982,-46.65029090110273,67.76373670676514,B,B,D,22.600927860916695,C,7.317177044007146,D,B,A,B,1
65+,C,6.516260873449545,9.742678076664,-152.43928683241498,-53.254613957562725,A,D,E,-26.939360593374,C,-57.575439168713025,E,D,B,B,1
51-65,D,-120.50457876123926,-64.03677528159417,131.3915714173084,-143.93090023073714,C,B,A,61.05959441055765,B,53.29233166753272,B,E,C,D,0
18-25,E,-4.400614378563676,-27.769645799367893,-10.631445797209675,5.516721437639626,E,E,D,-231.55552321074885,C,-63.763631033561666,A,C,B,B,0
65+,E,85.49478404439513,82.60537178754606,44.896177657192446,67.12154435032521,E,D,B,100.19870663229725,A,9.473075830531817,A,C,C,B,0
36-50,E,102.01978150529463,268.3589820982155,169.72331725230046,91.49195021200643,A,B,A,-103.15805625157427,B,21.70978654021187,E,C,C,B,0
65+,C,-125.51730088622396,44.451747032668145,174.74148394742045,92.83539460835794,B,E,E,146.86526777039387,B,141.9835290941362,B,C,D,B,0
65+,D,-57.95058936024019,39.651258674956544,51.92197588938715,-41.70312986687773,E,C,A,10.210533649796085,B,20.729688363220106,B,D,B,E,1
36-50,D,-68.2528947293732,68.99313413619582,170.1734163002706,-189.7331449631055,E,B,C,125.91937044634295,E,130.4969350284074,A,A,B,D,1
36-50,B,82.25742059269155,-68.64249618049504,-3.0799734813587674,3.231764808855469,D,C,A,-118.5476246741987,C,-90.11087561766017,E,D,C,A,1
65+,A,-46.14163366967819,2.1826035037219293,10.925093472569783,-52.529542753664735,E,E,A,-109.31010484557264,D,-63.88266981967513,A,D,C,E,0
36-50,A,-9.467726008981952,98.59217512932427,-57.895514683101325,112.19668321608916,E,E,C,-100.23526440400445,D,-69.45576694835492,B,D,B,B,1
51-65,B,100.59411817714275,201.65757886458354,-129.6979291400981,109.55169410053003,D,D,D,75.5590419775233,C,23.816897843524735,B,A,B,B,0
18-25,A,96.48029728214979,-53.76192653343968,-94.87026752801596,-122.49878232822317,E,B,C,-81.75418678739604,D,1.991043856802208,E,E,E,E,0
51-65,D,2.5441467348819065,-85.27691446031848,41.091923405707476,76.83302648905666,C,D,B,-94.31428239803476,B,-105.02806666414857,D,C,E,E,1
51-65,E,-101.54105748448752,33.73332988552346,100.7679944966106,-127.95119244120568,D,D,E,-100.04476577615056,D,77.32012888502061,D,E,B,A,0
51-65,D,160.2848793403832,-41.88883100051829,24.380382296946625,-9.135406980981793,B,E,A,116.86641180522462,E,88.34330417660364,B,A,A,D,1
51-65,B,-136.5330101899046,81.4146503957177,-100.97568828360211,-111.55686750946727,B,A,C,73.88919726124682,D,27.794882472572287,C,D,A,C,0
18-25,A,-33.5684674315072,-193.32178567874652,-51.66006199881307,-10.838536344092308,D,D,D,47.399354027128986,C,-113.29146884992952,B,D,E,A,0
65+,E,107.58373055207069,-93.69756063525622,-90.88152404695387,16.55814883602638,B,C,B,85.28011232695714,E,14.905451479001448,A,A,D,B,1
51-65,A,164.9679377549507,83.25492139042375,16.66640921363536,52.54793641234603,B,B,A,-121.94946846600385,E,135.45022212415606,C,A,A,D,1
36-50,D,-158.27233147491324,56.47276099445075,-33.958589506995395,-73.29805996272634,E,C,D,166.43805322197994,A,68.54855144971891,C,C,E,C,1
65+,D,-33.98149320511209,35.80679184795832,5.374155740796413,-58.538628448283205,A,B,C,33.51676981385082,C,25.362065295849263,C,A,C,A,1
51-65,B,40.09632395297168,-113.46458937474073,-130.6518080634046,-47.90604878047734,B,C,C,16.00017014968118,A,-71.64487176682522,C,B,A,E,1
18-25,B,100.02097839583752,-150.625523073018,-156.10116897449703,-82.86960434692206,E,E,A,-47.13136480028948,B,-109.21309784601141,E,D,D,B,0
18-25,D,-98.54591309186712,133.38093466886284,-24.921959080101093,20.22439414306116,E,D,B,110.38891553791126,A,-17.212017664580433,E,B,C,E,0
65+,B,-132.72872879033827,-127.63253342093579,2.2263827307685404,76.02496397620655,C,E,E,297.0637933229737,E,-2.7746881900362927,C,D,A,B,0
51-65,E,-4.4095717749074925,-7.4110987444281715,190.81757319925762,45.2959184931125,A,C,B,-6.440765169962642,C,-6.047271155242417,C,D,C,D,0
36-50,B,-60.265351671301794,-133.28476873375953,8.316390096318537,-97.71890797466482,A,E,A,-50.74300417348119,B,76.81356586210995,E,B,E,B,1
51-65,D,180.46495075698127,-46.105455695291944,-211.59464278815597,142.32609007670166,B,E,E,12.69024143480525,E,11.965980069385243,A,E,B,C,1
51-65,B,8.538862574345291,9.194583200342624,-173.17916376899674,13.832517783675216,C,C,D,-42.519319706329306,A,-21.38138092516364,A,A,E,A,1
65+,B,-30.34429151982121,172.5013666472328,-0.29312664047069453,-53.276686746637544,D,B,C,133.70600487873588,D,-46.058759568315644,A,E,C,A,0
36-50,C,8.763106371377653,-32.327921499782526,64.52888099500564,91.98899812162169,E,D,C,103.51822252399442,B,89.79104759434568,A,E,A,D,1
18-25,B,-14.716553597345039,-173.61138677352156,-70.26683764217073,-39.5671610123984,B,A,E,-38.24905872409293,E,267.67492119229127,E,E,C,B,0
26-35,B,11.680127404286845,-13.729447529191269,163.10865583188735,68.03997880352489,E,C,A,9.70549780643677,E,14.605826054703192,E,E,B,C,1
36-50,C,19.034129781207216,-10.661455693892997,140.12717376944113,38.710202646063394,C,E,A,106.95337022026246,B,-167.523163547373,D,B,D,D,1
65+,C,111.20637711646386,48.46954318740039,27.47612693247779,-52.94119271264249,D,E,E,4.762764216929966,D,-164.57684300111464,B,C,C,B,1
36-50,E,-128.11790770278574,50.0460992508985,-173.31726524485055,41.731892550847846,E,D,B,40.35359169853886,A,116.74097790230613,D,C,C,D,1
26-35,A,116.34509103286408,-27.026810698689392,-42.27810675078245,-61.69976747146099,C,D,C,82.44905448924075,C,1.6559664691029767,B,C,E,D,0
18-25,B,10.23954871642809,-200.19183956028647,-142.83693388518705,-140.74939271728766,A,D,B,5.415216589757885,C,34.267366350168075,E,C,E,D,1
26-35,B,71.43718923093815,117.03440352709431,-13.603107904731724,-98.53375261533365,B,A,C,-3.3376563872646563,B,-42.43209192933506,A,E,D,B,0
36-50,A,-59.537689944304695,-39.079376602497724,-38.53354071298063,101.99107728600265,A,D,E,21.074630389613326,E,-16.77798734367703,B,C,D,B,1
65+,A,6.918740171745263,82.10190343618018,-38.576840445977815,51.65697327727899,A,E,E,52.608838838399954,A,2.2401753268386146,E,A,E,E,0
36-50,B,0.47663393219268235,-57.9275169884642,239.75451316019996,86.83500539036342,E,C,D,109.47764672926101,D,15.228856204619298,A,E,B,D,0
65+,D,-99.51193239802933,-77.52359492339419,-122.27289550617455,-176.7312389610696,D,C,B,45.57420550277925,D,-220.29958899130997,E,E,B,B,1
36-50,E,270.6772794290829,-124.78283655601592,193.9010451616497,53.337780526570974,D,E,C,-22.41637896216645,B,-39.79541520502961,A,E,E,B,0
65+,B,-8.574696876340195,-79.59015412745171,-150.94754941583562,86.42554888281718,B,D,E,-176.3446097564448,E,-56.41828726257931,B,D,E,C,1
51-65,E,184.80104784768338,-3.6816006236542695,153.9285229116169,27.488796947695448,E,E,B,116.08306127133548,B,108.4035004881223,C,B,D,B,1
65+,E,-61.44934074824947,-2.9050781440967355,-63.80229241200597,0.7561961000380126,C,E,A,-60.3114429281643,B,-241.35505742967123,B,D,C,D,1
18-25,A,23.42882592519963,-8.214317420784498,79.8761809021895,27.396673213505657,B,D,E,106.70840415375737,C,-81.38697607030765,A,B,D,C,0
65+,E,43.5323510627015,-146.6473692503216,-13.664326246044952,-43.09459243999376,A,B,C,-1.8855155236037133,C,70.39765857659586,C,E,B,E,1
26-35,C,92.96798064601334,-112.41925021863138,-17.300346626896836,-95.21154201827777,E,D,C,212.06170108953182,C,42.02770662436168,E,E,B,A,0
51-65,C,-146.3893585408481,-47.41532342968826,-54.91545903330237,9.479828004924478,B,D,B,-81.87438426323054,A,-22.638809760760374,D,E,B,D,0
26-35,A,-52.78649429132227,-40.43981865963347,13.827516723926642,85.20372212561446,D,E,C,197.10335000065032,C,141.13717300310128,B,D,D,A,1
65+,E,-130.54215045259133,-46.06256905473033,-104.67463314938861,9.168758227932917,D,C,B,175.4577349749763,C,-66.90024880572948,D,C,A,C,1
26-35,A,45.24033900298567,-6.449471693003302,73.88928986275118,199.39300841362694,C,A,E,-188.692729616569,B,149.1868497935892,D,C,B,A,0
36-50,A,69.59840136990967,-129.05620983966074,82.32462027248278,-72.14524404841002,C,C,D,-107.31764868299265,A,-51.890775670514444,B,E,B,C,0
65+,B,-55.897804791472986,-128.54605252932166,-37.047323763035614,103.22641035290525,C,E,A,-66.84149255899897,E,8.894490450830787,C,D,E,D,0
26-35,D,-159.44187952427836,182.65848039574678,105.0544013956241,3.0537694324875204,A,E,E,44.20973599258619,B,-92.2310824499841,E,B,A,B,0
36-50,D,23.752107512395472,92.65594084239547,90.7706389526602,139.00182823525776,E,B,B,6.039569444983273,E,78.85630552883657,E,E,D,C,1
51-65,E,122.52970945079255,-166.9833040485114,135.85818367134092,-56.259592174596484,B,E,A,-102.67488657811529,A,98.05420332278855,E,A,A,B,1
26-35,B,-15.960787965251896,-139.21179586402624,-158.6745656357507,72.85599181534992,B,B,A,198.87247192135905,E,-13.061992092363553,B,E,A,D,0
65+,B,-19.271534133490327,78.45962529753906,-46.22191891234436,192.25406739916053,A,D,A,119.06547849550384,D,6.75978022800974,A,A,B,D,1
51-65,A,32.50197223054227,80.84574805746755,-133.98787187845696,63.545753590156885,C,B,B,-9.130308675746242,D,-100.56948822177635,A,A,D,A,0
26-35,B,218.9578828394773,129.2156812263849,-64.48719874591818,-15.813786276274246,B,B,B,-34.61730513783415,A,-135.8306103102818,C,D,A,D,1
36-50,C,83.4900559946479,-12.51419084007642,34.38785331064041,-124.65465869526118,D,E,C,-150.36089593027742,D,72.34870469825282,C,D,A,B,1
65+,E,2.378640136839732,10.74542067842268,-67.57705031324403,41.06723378136279,A,A,A,-80.45709622895343,C,93.40950841607626,C,A,A,C,0
18-25,C,52.193015695582055,-96.27470841055577,129.66324149635966,104.26149023194115,D,B,D,-56.01001452036445,E,-59.47852775630549,E,D,E,D,1
65+,E,53.93979304010637,-71.76637183068311,85.12538627694958,-66.60020714599526,C,A,A,30.379380536949522,D,44.66140467861322,C,E,E,D,0
65+,D,-82.73390533091174,104.99055175795976,21.798018545088944,-14.739603236031588,B,A,D,115.75027481004818,D,-16.490801783747084,A,D,C,E,1
18-25,E,-248.1433567126731,-21.976030047031887,-73.30982873854997,18.859945817740442,A,C,C,-145.194947581691,A,6.6553221020763385,E,C,A,D,1
36-50,B,-26.525636170779382,12.851723384411773,18.880968260716056,-123.37416150163558,A,D,A,59.20310497918232,B,62.95428139165077,D,E,E,A,0
26-35,C,10.345312568657581,34.96208786214137,-12.330808752909252,-105.83079520506094,C,D,A,-130.4095722537553,E,-43.73332951193009,C,D,C,C,1
36-50,A,94.52929343282786,259.73169826216196,149.37061433542362,-0.2802649703981325,C,E,D,73.36611149439989,C,125.45656504324019,E,C,A,E,0
65+,E,101.40777926845452,133.60811244059084,100.53088127032966,-65.26988505492623,E,C,A,-77.54825108473358,C,88.38132145211452,C,A,C,D,1
26-35,C,-69.1987945059718,-170.60473602124247,16.851521313797804,33.69953243951823,B,B,C,-16.571940865479164,B,79.45334990412562,C,A,D,B,1
18-25,A,-6.9003948957998205,-35.18996499305567,-36.9568184601566,-91.1974128539957,A,A,C,64.23650292359319,E,-26.399233824501856,B,E,A,D,1
51-65,E,102.2902649274669,-54.90704694746059,90.85268361112126,35.87328558987104,E,C,D,-38.825757798014344,C,225.91662034306296,E,E,C,E,0
51-65,D,44.89571521338217,120.52214458494186,169.67659624037123,21.104280677048976,C,C,E,-128.71122288356773,A,37.75202352601001,D,C,A,E,0
65+,E,-83.21164059575395,35.90837332274365,7.072661611338066,213.79671576035423,E,A,C,48.30211219031679,C,-97.69842214894385,C,C,E,D,0
36-50,E,175.0150052455683,115.81315672566083,-106.73770864027765,79.891271755285,A,A,A,7.9175064763595175,C,-56.66547329203714,E,E,C,D,1
26-35,B,41.72216961336457,127.26400345280129,167.28296953595145,-55.270722457606695,A,D,A,-103.21588291930823,E,-46.32453684656239,C,D,D,A,1
36-50,A,-184.28830200757866,-35.057282001423076,50.57675333468518,20.671626133516114,C,D,A,-163.9949841966829,A,-27.351130354519054,E,E,E,D,1
36-50,E,85.20028225277711,-59.593288543435044,145.69382117938392,-102.4688307323665,B,E,B,134.15568395855612,A,-56.143948616299035,A,C,D,D,0
36-50,B,-34.94254008616296,118.16073583953613,64.32606056966063,-82.51317014355519,B,B,D,-67.42673855312353,C,-91.32948143925752,B,A,C,B,1
65+,A,204.5004938295951,83.38475323094052,-50.31440233574208,38.99075400153444,A,A,C,2.1826443767430237,D,-76.90351622271211,C,A,D,C,0
18-25,B,-139.1303502804672,78.74851793832507,-31.20909370617057,-283.19747829508486,A,B,B,-140.26574303647314,B,74.0479458004769,C,D,A,D,0
51-65,E,34.403200330326264,158.42669300250932,-140.84119649507315,130.63355081743384,D,B,C,35.443743493725776,E,65.5032354128799,B,C,E,D,0
18-25,E,-53.16966041608622,-41.01952231862612,52.12243635603867,-87.22709175716355,A,A,D,58.12212915742704,C,-213.8554426532421,D,E,C,B,0
36-50,D,-12.762793063037012,-208.15568324873453,-41.36901525035782,-51.486417954519105,B,A,C,-73.7092567503894,A,-142.33819395431343,D,E,E,A,0
36-50,D,-134.53109975898755,104.21466651302474,-19.24854211488664,136.12316271415236,C,D,A,-64.8271640948814,C,-95.78232876125153,E,D,B,B,1
51-65,D,158.6738273300963,-39.52093364818675,-220.90483528114024,-12.786285109619861,C,C,C,177.24564893666857,A,-118.5942214609764,D,A,B,B,0
36-50,E,41.58901159725128,-93.0056609727313,-39.340911549293104,156.60401833450285,C,C,C,96.89164330260127,B,-75.07532635645164,D,A,C,A,0
26-35,D,13.068988405597171,78.11479310967555,-100.27107654333165,-10.91115503612584,D,A,E,119.49721252843703,A,-73.01036126920863,C,B,D,D,0
65+,D,-70.02109113541059,44.12545955214205,4.461914596533719,92.50119463994298,B,C,D,37.364118943888016,E,-93.29005739016284,B,B,D,C,1
51-65,C,-167.61831802163397,70.34185966090175,-28.252781412984717,235.8283119880221,B,E,D,-140.1830015549478,A,-31.674967749898762,B,B,E,B,1
51-65,A,-248.5601854907543,292.67268920859334,95.3782331188407,-134.03933721293743,D,E,A,-32.35657856746882,B,-29.476681901181294,E,C,C,B,1
51-65,C,-4.281168906043349,154.1457150805521,83.95431390497208,0.8153641971066242,E,D,E,55.16301242713671,E,-35.05245198108331,B,D,E,C,0
36-50,A,10.406084833946377,-19.20477984702666,-40.843923002768015,-112.70273611131478,D,C,E,-22.064391668683957,D,108.94072800945109,A,B,C,E,1
18-25,C,169.94851836362866,121.62899336499527,-122.90479469293152,-184.40711477923895,D,B,C,-41.63911864974634,C,57.255142869093056,C,C,E,B,1
51-65,D,120.70107343459362,-102.01333927881035,-107.53846301246838,74.34009748392698,A,E,B,-24.881877679717704,D,97.35078183852495,A,E,C,A,0
51-65,E,-0.3046854487065339,182.6001606186654,167.8145019325473,114.89511925934306,B,E,C,201.1799666165655,A,44.114501076203105,C,B,E,D,1
65+,C,-39.394211453088424,124.64966969694817,-185.5055759530277,-89.18637344089593,E,B,C,39.55993116003283,B,-120.19316308517793,A,B,D,E,0
18-25,E,40.438182557794214,81.11458289494986,7.457754955463349,-49.55892412172716,B,C,B,-21.886152734003684,B,-133.6502410896115,D,D,C,D,1
36-50,A,9.190348037912305,23.471860659077645,3.3464556414341575,28.406355782450838,C,A,C,-6.117373197538379,B,-249.0705193190928,C,B,C,D,0
65+,A,47.69328937887181,-5.752551596719636,-8.248032569322442,-53.9548139840575,E,D,C,97.33871172191255,C,120.04890144314983,A,A,D,E,0
26-35,D,54.11092324229485,65.26135131011559,-40.203675537713195,38.08507281023438,E,D,C,-181.539732759157,E,22.611911959668028,C,B,A,A,1
36-50,D,-207.4196637547069,-12.728731765458598,236.70048231067602,-6.910514918809244,A,E,B,-7.586357178572226,E,-147.8389729050631,D,A,E,A,0
26-35,C,-120.8175070404361,-1.1195019878404169,131.89886010186507,-23.492590109883704,B,B,D,134.90278745129038,D,-0.792248209132281,D,E,E,E,1
36-50,D,-18.997175786910383,-101.74715005219706,29.987161874400936,-120.48346373915126,E,B,B,127.65339825927317,B,10.424457737214205,E,E,E,D,0
65+,A,129.09790688138742,68.79874724140392,2.6596108443949316,-34.33271321313255,D,B,B,18.1527396990516,A,79.65863759781745,E,A,D,A,0
26-35,C,20.028895109474725,33.80415541357807,54.832356455759424,-172.00697831104546,A,E,E,-56.69541639603957,D,14.555766155181626,A,C,B,C,1
51-65,E,84.89231682926003,16.76823379536109,-60.7413732082552,169.44353964763758,E,C,A,148.13550706097033,D,77.62846075023276,C,B,A,A,1
65+,B,84.878931897433,73.53430290877512,-33.97391115658956,-40.58281116648567,A,E,B,40.87329215843348,D,-68.3674231955718,A,D,B,B,0
65+,D,28.14845229124861,-133.5989821682926,-0.111396654830142,100.49851820192801,A,D,C,-78.74342550881836,D,172.77414725369772,C,B,E,E,0
65+,E,-44.56787244467336,40.271391415414406,0.22943271942915988,-17.621297008561175,C,C,E,-118.12525956675302,B,131.76529475474445,B,B,C,B,0
65+,C,226.00868748011482,100.73540029122073,-29.216164173969922,18.433222205178733,C,B,C,-5.520687012414797,D,78.15126917529828,D,C,B,C,0
