sexual_orientation,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Heterosexual,Married,-65.07445607939528,96.21261246915604,69.93960474442734,75.44739015093059,E,75.49332262958355,C,-34.32920187289528,184.93336289257073,A,B,0
Homosexual,Divorced,78.37145599270373,101.45644411053621,39.411040756225226,56.808561250102244,A,-41.505094858334694,D,-8.624554679960564,-233.34472066063068,B,B,0
Homosexual,Widowed,-105.64879958031703,-131.50027655399606,146.14469229992096,-171.8476796113082,B,-136.56173274796652,B,-109.48108895504605,134.78161588233306,A,A,1
Other,Widowed,-170.78551267035203,-28.375909694217956,128.80086167309227,127.73015224436473,C,-26.025598815375538,C,-213.87529615999514,189.6124353373037,C,E,0
Heterosexual,Divorced,65.57526555245536,-84.20848917804452,-97.29596500292956,11.255492937820888,A,-173.35024982976591,B,-72.33819553288382,-105.11406153186249,E,E,1
Bisexual,Widowed,-76.39630347837222,-115.64373537829383,77.39713373013367,85.15437459410282,E,36.86182077798968,B,-87.6081645614821,90.23689335643256,A,E,0
Bisexual,Widowed,187.40466310955222,-43.61769101861087,64.74460197653636,43.21497166959091,D,-24.84210722432976,C,-50.9197345985025,-175.20051910564624,B,C,0
Bisexual,Widowed,-50.03845868867452,24.78448279807259,69.2417495842844,109.49288215149728,C,-89.96599768031975,E,164.85053092148618,210.71333730840732,C,C,1
Heterosexual,Widowed,72.95047735671257,47.8675167918776,26.37329389459347,-86.39979275493246,E,183.13587459750138,A,67.83308234473802,-54.743598267859895,E,D,1
Heterosexual,Married,-206.01797579932807,28.60415176011099,114.79833135322089,164.19603072889595,C,-138.5847885732844,E,-63.731900002368626,-56.15327311936164,E,C,1
Other,Single,-36.69518887915299,58.29279388344805,84.30464216477836,-94.93881483044002,B,-161.9358752369,B,6.161279770215203,-39.79492644106957,C,B,0
Bisexual,Married,-48.40764364060359,157.16440514152993,-24.026158216196055,87.19137587306467,E,-27.35995454059978,B,-65.20429152606738,-198.18870268559795,E,B,1
Heterosexual,Married,88.28963354901163,-3.1420818595087363,-194.41216591299306,19.917737462870853,B,-171.72902606980585,A,-35.25794064321774,2.7147809045864584,A,A,1
Heterosexual,Married,-29.642137525623767,-33.481405656993616,-67.39064946107843,11.415569525559377,B,36.08281328842751,D,-9.032999532447187,21.77600472005082,E,B,0
Heterosexual,Married,-21.93259871249356,188.57242096319268,-5.45576499134051,-121.63541327255625,A,-5.6607425581154045,A,-120.1606788513206,139.99659231374451,E,D,1
Homosexual,Widowed,4.370454021366406,65.86838448091137,73.23784008389012,20.668791040139652,B,76.67540897316458,E,154.2050400003982,35.40718860497893,A,A,0
Bisexual,Widowed,112.18726651239876,-101.1170670446867,168.29069839266623,-6.54898451421727,B,43.323920462884566,C,171.2827826180308,-34.20401615024545,A,D,1
Other,Married,6.234264366256908,-268.01314063893784,-96.07329108517823,61.02478201503777,B,-237.91109813519412,C,186.63370789369955,-31.318802024091486,B,B,0
Bisexual,Single,-5.140711704153889,163.2525779078458,-233.32238331775014,-9.034109234625385,E,5.209267954115245,B,41.15663244393525,-45.22416040981441,D,C,1
Heterosexual,Widowed,6.868522428122484,-26.42611582470523,-140.0055488502189,223.47295520365824,E,13.491584409831809,B,-60.86720370847287,-118.97967451211669,C,A,0
Other,Widowed,51.072584846063485,28.481277299546036,-1.7836324287389598,-84.51396703114729,B,-25.419992085388714,C,-95.25275884736759,95.0783039766251,A,A,0
Homosexual,Widowed,134.39515938389894,-89.09073899226962,106.80600098207461,183.965976478574,B,30.54778336450259,D,0.5774793199065003,1.8902726733201567,E,B,0
Bisexual,Married,-66.5004598088984,140.15957689256012,-66.06052249623086,76.4892405689185,D,118.89137577628021,E,-57.251794453189255,29.769135042833085,D,E,1
Homosexual,Widowed,346.4770111266188,-144.01908581637466,-41.42074270511951,-196.23583883915583,A,-81.88796112216829,B,81.34592685250306,-159.15448590583955,E,E,1
Bisexual,Divorced,-35.63373270665395,-56.194012807740776,-88.45279968554,10.118069816924189,B,-10.367206463896567,B,55.371368984428756,-42.678655371975346,E,D,1
Heterosexual,Widowed,-224.49861920745766,92.42088053317563,-14.761127686761288,94.26051904569056,A,-62.705828472528815,C,-8.654818767755646,62.52326473686695,B,E,1
Heterosexual,Single,3.3154785435236547,19.190801655148615,45.641247477771145,-155.1070064969737,C,26.42866244240964,C,76.33111116557907,-92.60477609517446,B,B,0
Homosexual,Divorced,-61.8016791763905,-26.099921178878393,-12.4854854411633,119.23011944779758,A,-33.33102712861541,D,-219.94378072648993,145.3269452893525,E,C,0
Heterosexual,Widowed,-57.3763296461547,145.68777758682754,-52.92653241146024,-18.423917365006336,D,-56.66617126807463,A,-29.082110363926457,49.33195183088295,A,A,0
Homosexual,Single,121.99839590431374,51.46421325212971,65.069336746437,124.00396812485053,A,96.16054727064157,C,82.00676913404232,-22.27315260959338,A,C,1
Bisexual,Widowed,-115.27487909448615,121.6729490807745,157.2263124517768,153.33286786664212,B,-52.42433877085947,B,124.2717280454855,16.326925528720867,E,D,1
Other,Widowed,206.61000801677164,79.0562975049302,54.013408289611775,-61.74159500190493,A,22.902168601146382,E,-0.48951858687902816,137.59257341845253,A,B,0
Other,Widowed,28.84216484995175,50.501915402722574,7.4401004830477655,23.528396056400375,C,-225.68123708725128,E,104.61925545855586,-174.66493058979816,C,C,1
Bisexual,Divorced,-6.357626264518284,-34.091998252385444,-193.96513433569723,91.99019890602635,D,-183.00836771111167,E,-13.11807236719005,28.73648707677855,C,A,1
Bisexual,Divorced,-5.152401152133894,43.14093202381389,-41.813441430165355,14.974154817176611,E,-124.04833545647269,B,35.73332531944794,-5.547872631111826,C,B,0
Homosexual,Married,19.605185481641925,52.745869761601746,-52.92946390925164,103.17898292475809,B,-11.64956567304063,D,-57.25046234704304,-73.70561571170799,C,A,0
Homosexual,Single,227.53571183946505,-217.5954867469828,119.8397178800792,165.74230263616613,A,278.23145969337355,C,36.71217145735377,52.37811934898629,A,A,0
Heterosexual,Widowed,-4.410787010073447,36.234107546444825,-52.29325927850259,-75.66723779713789,A,113.8237112826337,A,93.68599857080461,0.24610628088195385,B,A,1
Heterosexual,Single,79.24649683731064,46.818858954349,-15.99175883446743,-113.5619971862893,A,-75.15866134005518,E,-2.0058354060970958,-157.37862841217577,B,C,1
Heterosexual,Married,44.61947576294335,-126.05269564442419,-124.94072489125574,-78.53065731636134,B,-62.3283668620687,D,81.10472299530637,32.00144083446636,D,E,0
Heterosexual,Widowed,-208.3401242385737,-126.15075326265854,12.7476001053233,24.181927725111752,A,-39.075874136096886,D,-20.451670464146826,17.55459481820792,A,B,1
Heterosexual,Widowed,-98.98061538224339,-172.8783341583205,-36.19897164224909,94.063918412333,D,86.02531925693458,E,93.88157901811873,216.37733154397498,E,C,1
Heterosexual,Married,30.230144986575496,36.76056381095768,45.27777282973827,-10.829214774471142,E,143.8649616846781,E,19.218012111628905,68.3604953794209,B,D,0
Other,Single,-183.32082437641984,110.6533748782319,55.98320840167925,66.04684000122901,D,-158.5136364860529,E,-24.24799158770043,-36.68129139872236,B,E,0
Bisexual,Divorced,95.34378708748304,-74.70329330005193,-31.238276668914843,18.471189466608624,E,259.2924534874373,B,57.676763840264066,-119.99458346558343,C,B,1
Heterosexual,Single,88.42211274449473,18.3938554858836,105.6674290920427,-118.92859171727717,E,-153.80556078314353,C,-52.0708731711656,-154.8730951769339,E,D,0
Other,Widowed,11.017936324981157,-139.63924618304807,-63.512755764641746,41.33662855639522,B,-133.71392823166838,A,45.895211565547214,-114.6831165698849,B,B,0
Other,Married,100.87254668214113,-14.248431070176624,79.24314668876937,-58.867929468020904,D,-135.6135015479041,A,62.070188889858215,183.70551776890974,C,B,0
Bisexual,Single,-59.29941111981586,-60.54072429594962,-73.9921872944355,-97.8820394167037,A,40.779423882012054,D,68.49064675303906,85.00870028591562,C,E,0
Bisexual,Widowed,-13.099716345240706,77.00961953245125,-116.0308283383026,29.29457003320339,B,53.00012935718289,A,-8.398886899616292,100.08283368257027,D,E,0
Homosexual,Divorced,-8.48500758219917,75.9168555738474,91.11194727557739,70.12809647115338,A,78.24126019473962,A,79.76632047973183,-333.65209820146674,D,E,1
Other,Widowed,46.93849139983615,53.218179519140804,-187.854421920803,140.38021414241885,B,145.9060491491497,B,79.11683955706293,-21.805429363701,D,B,1
Homosexual,Widowed,12.673632040718847,70.24483162776633,38.51358408326058,-48.286542108977756,A,91.15050658901319,D,135.64731798495052,-47.50944250479421,B,A,0
Other,Married,-66.16571335869898,41.92854249508875,49.90334145135268,-55.60162821581724,C,19.576159436451306,A,228.07382400169107,154.82199624512924,A,E,1
Homosexual,Married,135.66877226724665,-14.006296092850471,-5.880412435747235,-33.68979323893272,A,82.89302430545557,C,121.28711334345188,-47.74225608612777,C,E,0
Bisexual,Divorced,130.05439681059605,-72.02301434282393,-8.608397527515042,165.66577429161254,A,45.58982468154512,B,198.00750508713898,13.45764732295789,D,B,1
Heterosexual,Widowed,-10.348806322282728,-68.035272449916,-101.32480143548929,200.5457994014492,B,-224.1152304631975,A,164.36076124290025,-71.29277190805816,B,E,0
Homosexual,Divorced,-153.26343040799642,-85.31922890970478,33.59293512044294,93.41891975378456,D,83.97489536421003,A,1.2456431413415388,-169.61455847370055,C,C,1
Homosexual,Widowed,46.664222432605186,98.4466581841545,11.145496185457455,162.46090960137434,E,-102.55487282948698,B,-7.635492760677416,-71.15818972108158,E,E,0
Other,Single,-167.82321329973007,-16.46344788421206,60.21147060779416,-81.47542617053001,D,-52.79625038300223,E,-150.04686954775923,26.91497404233899,B,B,0
Homosexual,Married,-2.5229599199267465,44.90115311741487,-169.97857163634777,-18.429227260312196,D,-23.019402345447972,E,15.859322395767578,73.66380516445908,B,B,1
Heterosexual,Single,-7.918897513745478,70.45624990511514,16.48822015436886,20.845066266558106,D,-58.25061849388609,C,163.42316554812976,90.75170786691797,E,E,0
Other,Single,261.78510384693914,-41.56199995904028,0.9074861082868939,225.96410795312588,C,-162.68154937043352,C,-0.1517382791665867,-1.796768061619642,E,D,0
Other,Widowed,-7.055860802662163,-25.550271640108157,-189.00671536378064,82.19407182679096,B,44.37667275373137,C,-166.36434159656835,59.951428728023025,C,A,1
Bisexual,Divorced,145.9061454883798,121.45166882355147,9.793781907538584,-84.03137110857631,D,-91.39452901517177,C,13.868728392181303,21.18099435174883,D,C,0
Bisexual,Divorced,57.45341562491092,-118.67846458757695,-161.6107335447026,55.980227348534974,C,-69.39825257053226,B,-235.17499866810883,100.37798415251248,E,C,1
Other,Single,20.548057681391025,31.415435345340885,-25.342012515101832,-100.7265538039602,B,51.46577942843129,B,101.57814458535842,2.768943408350998,E,A,0
Other,Married,-2.0577946947747927,107.38484953006457,112.53157424970061,20.190351451382966,C,126.81098528706531,B,45.18920751380535,-130.594147501863,C,B,1
Bisexual,Married,-86.24696857748968,-23.48260181174437,-27.94916161172963,118.29909849001017,C,64.29647967518132,C,115.98896084838913,-55.66573547683602,B,E,0
Heterosexual,Married,38.88606802977095,-23.988358226346744,-9.939166760012808,144.59433706086048,D,78.57848186456232,C,257.4751798392999,107.06310028146153,C,D,1
Heterosexual,Divorced,108.18529167426816,-55.09016158727683,-92.43901010920294,-8.98673656952996,B,-156.07805105491875,C,-129.30480314433655,-32.41072141450597,E,E,1
Other,Single,40.99471334854777,-185.23907297008023,-19.77458106770148,69.29203400592453,D,199.24148490826562,D,-26.602929275280136,67.38639860123958,E,A,1
Homosexual,Divorced,-40.678637828453276,130.5291354841438,70.90883299022654,-58.128760961323934,D,85.12641844210505,B,173.79327094330102,-88.44627470526551,D,A,1
Bisexual,Married,-41.05000086900494,-13.080074187113041,-132.93231225099456,57.98255890344296,A,-96.8433229528727,D,14.256551621677438,-166.24355377310604,D,A,0
Bisexual,Widowed,-128.3646857479926,-60.89691438015703,-70.75744903838107,51.14358957079496,E,-60.271777984710084,B,65.4926867032035,-36.35945755704938,C,B,1
Bisexual,Widowed,-41.98891698521371,-9.32690893319103,4.380265920250373,-20.120691991555898,B,-143.96507608429062,E,-42.11198292365484,122.73704067861426,D,B,1
Other,Widowed,-315.88050506737704,123.29368653815355,-83.2563916872195,78.64444728526402,D,-92.21360000841496,B,188.15040760096994,-38.92564809040181,B,E,0
Heterosexual,Divorced,147.97436772124712,-101.8490896518396,157.57662155829598,-1.480528107287559,D,95.77717659352825,C,-132.01025980580127,-4.483218127325532,B,B,0
Homosexual,Married,12.984869163107755,87.3288330988673,28.23657233602998,45.044659026107524,E,40.437531547568625,E,-92.87782766869488,35.75011533728808,B,A,1
Bisexual,Married,53.44599639533912,-30.951688208965532,-144.75231412258913,-15.514628994452858,B,-13.417675928955793,C,-102.63504694269481,-31.81531583445798,E,B,0
Bisexual,Widowed,54.24334763236036,-51.09042809522738,-58.54511768440145,61.103381075206364,A,87.61457422194621,C,-102.70657591504606,-206.36530280716806,D,A,0
Other,Divorced,5.803457594082246,-60.65192183726307,40.591167919915335,76.3815235100545,B,-123.88099894263456,B,-77.8379263490431,138.81501932341254,A,C,0
Heterosexual,Widowed,-129.53247982108113,-74.6364076272895,-131.4164646465838,5.933045839677181,E,-165.3556888710726,B,-24.72665146919226,-11.153610313023952,E,A,1
Bisexual,Single,-9.574805721322774,-48.0722097990738,44.82348616782234,28.024049389499062,B,-76.34932525580953,D,-17.674459307611176,-3.9753388729102475,C,A,1
Heterosexual,Married,116.34895487819168,-119.13266315265219,-42.13842050532457,81.58043403976818,C,-146.72031083680776,D,55.5660373355124,117.41066276556921,B,A,1
Other,Single,178.6622756685139,40.60776096218871,-59.21183660253242,128.78429824298783,B,-182.52032730706784,E,31.23987808589563,75.4101109312501,B,B,1
Homosexual,Married,86.13327746270231,-164.1401114015988,-7.93580168442564,194.4962410255832,C,-96.20222663730866,A,22.08378666327708,98.61371051588539,B,A,0
Homosexual,Divorced,-180.75570290192275,5.355852751976487,89.90854074656144,-3.530654116996216,E,107.00509871567043,B,56.154024397425125,46.25499659453936,A,B,1
Heterosexual,Divorced,83.53575771081267,58.25735468343801,-92.78615378093437,-20.71285810009894,C,173.74098546634406,E,114.50271870725356,-114.32027607793569,A,B,0
Homosexual,Married,-65.663333171425,77.43016312284216,27.97172912924488,181.3878357291154,C,52.988023522349856,B,46.800381000649985,103.41506029741021,C,B,1
Bisexual,Married,135.21532063552772,23.95259608776584,62.7539766357069,-163.45966500232348,D,-233.01724776550324,C,13.565259489139109,-41.19725499929428,C,B,1
Other,Single,120.6946452505258,-178.14452733199005,-67.76877006248239,75.95843068261335,D,167.47659062244222,B,-2.9587126366164838,-123.47100710673402,E,E,1
Homosexual,Widowed,133.79932053185902,-104.7652934860059,-164.9219102039007,-120.72913471953568,E,50.01891665862094,A,-78.6531442977373,47.39327996370648,E,D,0
Bisexual,Widowed,-221.344670577268,-137.41459280321988,-127.54463712506237,-41.75163423664452,D,15.758175685641628,D,114.56333305065947,44.94167231975374,D,E,1
Heterosexual,Divorced,-49.82159974340968,43.60904655648131,20.12269493067869,67.38665402504638,D,100.7793823563871,A,79.45112615430257,12.53826122857023,C,D,1
Heterosexual,Married,-46.4584826206615,-129.06153236944508,20.623009708822295,-111.59428785027366,E,91.20008739008826,D,-104.6702423947812,-97.3780745231252,A,D,0
Bisexual,Single,22.495045975903547,57.338295138413386,-20.52491784461656,-15.194747795513264,B,-7.0287008057661735,D,45.52831122721367,244.83863273681146,B,B,0
Homosexual,Divorced,-142.11385571654242,-167.13978267700708,-16.471520593847927,-72.9114364480054,A,171.47094872147585,A,-21.02178642982201,-174.07052400376193,E,B,1
Heterosexual,Married,-28.415909473851187,-3.7671932857455377,96.47905970016791,-178.2071257423773,A,59.14293209505408,A,-210.0662106458667,-20.38828838363049,B,C,1
Heterosexual,Single,-117.4579914014501,-77.05740126620896,-53.70248349520216,-45.67407027568348,C,18.97319562763561,C,45.187929875403114,99.5908164673043,D,B,1
Other,Widowed,78.78424399963457,71.38988594339149,-78.92253419948904,89.7564812136331,B,80.78370194213589,E,-20.389549732011385,-101.54400520211799,A,E,1
Bisexual,Single,-29.571181692796124,25.274682430353025,82.38944014289775,-4.9557074258065095,D,181.22987800784637,D,114.86715173261655,258.77205906285906,E,A,1
Bisexual,Divorced,42.587167533272385,17.726235984773545,182.58015131141957,122.02657219650095,C,146.96868957941268,B,99.31192791631122,-128.00170958367943,B,C,1
Heterosexual,Widowed,-21.472263795960696,39.29130448691094,3.684877817500519,-98.18403393950031,B,-105.11698804600236,E,9.341978796311366,-28.702973243037516,C,E,1
Heterosexual,Married,95.40577691448215,167.51128180892806,115.8668251185681,-239.45606923480648,C,-61.15923050441603,A,-44.20654010403432,-37.00909714100157,E,B,1
Homosexual,Single,-56.54557054660819,-18.02942283506711,33.886086300878794,-0.7182384939375194,C,37.054903039348034,C,50.82250418222842,6.767216071797834,A,C,1
