nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Mexico,A,29.447687410103697,A,-94.5136941279308,B,D,64.86271273858425,C,1
US,B,-0.7839062435789591,A,72.07396586857533,D,B,-91.5012205889149,A,0
Germany,E,2.4384131268655587,A,-82.65971695592837,C,A,130.4298312676466,B,0
Germany,B,-137.5526972288162,D,165.352369521721,D,E,98.23491126689031,C,0
UK,C,-8.711870094364452,D,-189.07399313962873,E,A,37.87477017373932,A,1
India,C,-152.42680928569098,A,88.05262691075157,A,C,96.14136132149275,E,1
India,D,108.0893453185627,C,-56.368158926373845,A,E,-19.210507933694057,D,0
China,E,-1.2215450921752986,C,11.890009671755546,E,A,-226.18640292159006,B,1
Mexico,B,-40.35380122344696,A,8.868025488487255,E,A,-332.23498707603875,E,0
Germany,A,-42.88484136362145,C,-153.71054141903022,C,E,18.126971561990263,D,1
Brazil,B,-59.479470165849925,E,-44.817261478155665,E,D,-30.441073124840035,E,1
India,B,-151.34070663355413,C,-45.09767338313774,E,C,-155.8973339875936,D,0
US,E,49.93951207718202,E,-96.87415004852238,A,A,-37.48625133597495,A,1
India,A,2.2115334913638343,C,196.17585880162954,E,C,7.565555399714839,B,0
US,B,-73.7851338828156,B,-86.39562542184267,E,A,133.9804052656998,A,1
US,B,68.49187378431078,E,8.208735283045987,A,B,-47.233270444984925,D,0
Brazil,D,72.15832910137414,E,-162.34068234767796,C,C,63.126547555451026,E,0
US,C,79.81567491053833,D,-25.24789038878234,E,C,101.26644219718423,E,0
China,E,-8.739764703949833,A,56.72551154153964,E,E,-20.001153820574558,A,1
UK,E,6.836732389761958,D,54.26317020015611,A,E,-72.04771739821697,E,1
China,A,-69.12761934204798,E,168.51278240435548,C,E,32.7647249950553,D,0
US,B,31.625645536104187,B,-80.6338303194812,E,A,-28.189249545949863,B,0
Brazil,A,-45.02664213614131,D,38.433464731398274,C,B,155.77076953476183,A,0
Mexico,D,-185.17714149100547,A,-78.5487472908596,B,E,-206.97022673085615,A,0
Brazil,A,255.65495100212084,A,-2.158526688295808,D,B,16.9687777523336,C,0
Germany,B,139.12456914213783,E,-140.54830701597353,E,C,-100.15158052310915,A,0
Other,B,30.149842537354953,B,-120.94887678107247,C,E,134.43602524208768,C,0
Other,D,-114.56535649036887,C,-47.89451142377376,D,B,94.75510691829359,B,1
Brazil,C,-101.81333717733723,A,-57.841486110761075,C,C,-70.41174559006004,B,1
India,A,-102.96036123439889,D,2.411520136271071,E,B,62.63178059866862,C,0
Mexico,A,82.58933311358909,D,-55.15894217558832,C,C,-115.12955547690353,D,1
Mexico,E,63.808615904903355,D,2.21614849892716,E,B,-27.677528909170213,A,0
Brazil,E,-58.265713691042464,A,85.98559751391272,E,D,-35.12049151254509,B,1
Germany,C,-9.263314473764163,C,-33.86103355216629,D,C,38.51107731128703,D,1
India,A,-234.7986230589624,D,-108.83388803510401,D,E,62.8940108918041,C,0
US,A,137.65537140862736,A,80.12666311285534,A,A,4.524101675427606,E,1
UK,D,-4.530623465823158,D,66.09113240283348,B,A,108.8617852047637,A,0
US,C,-24.00161791837404,A,200.9018546673624,C,A,63.42537559099202,C,1
Brazil,A,-16.86140539536536,E,40.65319200224853,E,C,-77.99968640933295,C,1
India,C,-94.14294077774645,A,148.3611913851976,D,A,-80.4002144104864,B,1
US,E,29.13896613323006,A,18.32633419984737,E,A,104.35105281834139,C,0
Mexico,C,27.56452047508945,B,163.03407990331942,D,B,79.59541322713554,D,1
Germany,A,116.92841690244411,D,95.37442878854245,D,E,-90.8975926078293,B,0
US,D,98.75731938264524,C,14.114363839657388,A,E,-34.3731180735975,A,0
Germany,A,-114.94929485111729,B,-125.70118117032226,A,D,-43.33281992411956,C,0
Brazil,A,-34.92379460324188,B,-15.82694127420394,D,A,65.08500703778428,B,1
Other,B,43.90943168313611,C,-151.95529181952324,A,A,-155.06424050314246,D,0
Mexico,B,-7.279871204907278,A,-268.27827608491526,A,D,9.35102282619861,E,0
UK,D,-110.58423159087387,B,37.57919853085712,D,D,100.62893806326609,E,1
India,D,13.465997231903637,B,92.36309892856835,A,C,38.010593560518316,A,1
UK,D,69.84824020647947,C,-57.725530380447566,A,E,119.88165537582411,C,1
Mexico,C,253.3139141161959,A,71.80242122384124,B,D,38.517624331524736,A,0
Brazil,D,-4.72698873543594,D,46.04559676220923,A,C,-88.05574575075464,E,0
Germany,A,31.423830427765825,D,86.78630794300251,A,B,-59.50788959873273,C,1
Germany,B,141.97339405544946,C,-40.79509912925772,E,A,5.632326327645726,B,0
Other,E,101.59854318699139,C,-85.55323402042823,D,B,62.44737656932929,E,0
UK,A,13.502503349753741,B,54.47034677111636,A,B,-30.2805176693339,C,1
India,D,-50.96206846127117,D,47.826288370357645,A,E,53.73071831316943,E,1
India,C,147.43458390158872,C,192.26417740872208,C,A,161.6431448923882,B,0
Brazil,A,-106.74800133194415,B,50.55201364998191,D,A,65.21633560623967,C,0
Brazil,A,-76.98570951142344,C,156.4129038390944,A,B,126.9263464634816,C,0
Germany,A,162.7954674113151,C,48.00199337067402,E,B,97.77821969550664,D,0
Germany,D,-6.3785787049146325,D,144.05715409177836,B,A,-18.57790858096901,A,0
Brazil,A,99.9289798680691,E,39.10674693423724,B,A,34.49621775099013,A,0
Mexico,C,11.04612584243693,A,42.81333799633387,C,C,-42.30180829307067,B,1
Brazil,E,-19.420755228095018,E,30.745981786589375,A,B,116.77701655357757,A,1
Brazil,D,-74.65515670914593,B,-51.19410808838589,A,B,-9.067146400632305,D,0
China,A,-80.12530256191114,D,182.3370412704552,D,E,160.92080525372197,D,0
UK,E,28.13554216688096,E,121.77700362617176,D,E,165.51032533014273,A,0
India,B,-183.55219128396055,B,-108.68487116767457,D,D,-6.8962278573164255,C,0
China,E,-170.18435759937606,A,-62.31066776924929,C,B,-95.2747091732994,E,0
India,D,5.138000242992229,E,-43.75073121302934,D,D,47.666970718340316,A,1
Other,D,-0.8628171513882626,A,-136.64583732372307,E,E,-13.313869459684991,C,0
Mexico,E,-28.18220153147365,A,-62.81132850229009,B,A,-112.32514457654207,B,1
US,B,-111.73158138611288,D,-3.270526219505432,B,E,-146.69265654972776,A,0
Other,A,32.16494009266819,A,50.44237584744358,D,B,90.38872766487475,C,1
Mexico,C,-291.03723149214795,C,-121.75889511617883,E,B,102.83903006732021,B,0
India,D,-81.39705425712191,E,4.004221397263861,A,C,149.84044217669145,B,0
India,C,-70.6135494648861,D,164.8835776413442,C,A,-54.12723682250136,A,0
UK,D,-164.19322905899625,D,-262.15841168075804,A,A,56.30328399072601,D,0
India,C,65.97511981221813,C,74.77090802144428,A,B,15.556513068849947,B,1
Other,E,-95.52198373966428,C,-21.176217466525557,B,C,-12.172055939742549,D,0
US,A,37.38937016489465,E,-146.18084321019697,A,A,7.212415335725221,C,1
Germany,C,-7.207507605355532,D,80.18272780869613,A,C,-2.494491767688741,C,1
US,D,96.35199440295806,D,-132.00449360486485,A,D,58.77249944989883,B,1
US,D,59.77681061462433,B,45.23018862464471,A,D,117.24376877402374,E,1
China,A,72.31705411603303,B,10.87893091240145,C,C,57.56911493440266,B,1
US,A,179.10775865924168,B,76.03555139253397,C,D,-204.32739707640434,D,0
Other,C,43.55251284365274,D,-38.918466799263655,C,A,106.68037123588113,B,1
UK,C,55.758806997874025,B,36.946714984580815,C,E,-82.07521186656315,B,1
US,D,58.38049712463592,C,-120.33087221464326,C,A,0.5643514597389216,A,0
US,C,144.26120633655844,B,-31.757423179673832,C,E,-53.78055450470446,D,1
Brazil,E,5.883892026983037,C,-26.428709853818873,E,E,-128.53632382100582,A,0
Other,E,-2.1279657627054145,B,-9.409521236724883,C,A,21.811491224178322,A,1
Other,C,-155.44538503872948,D,-12.67190341108067,A,A,-140.1705364952771,A,1
Mexico,D,250.7842252587712,A,68.54699568467089,E,A,3.295765837313754,E,0
UK,B,-12.69690746311349,D,83.27889106107523,A,D,117.00489664214726,B,0
US,C,-79.09356299188198,A,58.676852073620246,A,E,30.13128828631914,B,0
Other,C,-1.4361722719538732,C,33.08357366554845,E,B,-119.95061260867243,B,0
Brazil,D,60.94708554247441,C,56.05487069716643,A,C,-75.30744692255583,E,0
Germany,D,115.14006654901381,C,137.4058306608755,A,E,26.47997719074115,E,1
Other,A,134.10775179338518,A,-51.350037536382445,C,B,-155.79992335261582,E,0
China,A,-9.636200313814163,B,130.01432089219338,E,C,-70.80388661569384,B,1
US,B,53.732804016566114,E,-76.98790607649309,A,C,18.94829837887395,D,1
Other,A,52.88961356789942,B,77.17470073789696,B,C,70.35599453544322,D,1
UK,B,-3.3735604464792646,C,-6.433636894668663,A,A,-183.1949773578418,D,0
Brazil,E,33.45591348786209,C,-37.38831419793472,B,A,139.76971021483863,D,0
China,C,-88.17982032276632,C,-214.30022395307188,C,B,-143.46148497926984,B,0
Other,C,-61.948470255793666,B,-6.887868122679172,E,A,-95.66791403013235,C,1
China,E,116.62243381023384,C,-140.7047938598487,A,A,-43.65660743356713,B,0
China,A,-13.003255766727204,C,152.14376512654,C,C,-59.81148230161944,C,1
UK,B,-53.92914275875336,C,195.81549959057585,A,A,-9.287328801938315,E,1
India,C,13.776132138901831,E,-34.241285850382,D,A,77.02095111044017,E,1
Mexico,C,-44.810313376080856,D,131.63577215196096,D,E,238.54913085803025,A,0
Mexico,C,-11.931916022994473,D,-287.25141479273674,C,B,-57.41762002258922,B,0
Mexico,C,-72.51085513826115,B,-25.125143249897324,C,E,-51.43289688819254,C,0
China,D,147.8837215668624,D,6.607626046338591,A,E,99.43138635387852,A,1
China,E,3.217091511658817,D,75.13964922207305,B,D,-119.5926374410377,A,0
Brazil,B,-5.209445847145792,D,24.6734382606045,A,D,-51.59460883655649,E,1
Other,E,-77.54619912094505,C,49.80916622098729,E,C,106.51737201417744,C,1
Germany,D,-55.80618367713927,E,6.0643195661464135,A,E,25.1878221095451,E,1
US,A,66.57742819293676,A,-55.629977380632624,B,C,-76.16850598869786,E,1
China,A,47.765826068365705,B,54.5643090699899,E,B,22.431373709592712,E,1
Germany,D,-143.32622532758202,C,-46.13542080947984,E,E,-88.54524005386229,C,1
Brazil,A,-49.84996226615747,A,92.7084883494472,B,D,-47.20329863659833,B,0
UK,D,71.78586274992519,E,-62.65424566651434,C,A,-109.4053529877602,D,0
UK,D,111.76923066345084,D,-62.13876153014076,A,E,3.1984121642557115,D,0
Mexico,D,-101.86873341607092,B,49.781406477620365,B,D,25.06564672325059,E,0
Other,D,-77.11901845984147,C,-1.5034573513112293,B,A,88.48812724546912,A,0
Mexico,D,-9.837322051440193,D,65.88448202441843,B,E,-23.024882366116707,C,0
Brazil,B,149.21331446328443,B,176.84317918022165,A,C,-71.68620541108083,A,1
US,A,-1.3118903961290806,E,-158.29907657539886,A,C,71.14725561776031,D,0
China,E,8.233743814805013,B,101.46768743787065,A,E,-54.55187621204033,B,0
Brazil,E,27.596964974049037,A,96.66225489044389,E,A,-110.8075667764751,C,1
Other,C,-40.173545641275936,A,73.41068016692448,D,A,-106.19754390216171,B,1
Brazil,D,29.4595787512275,A,89.321999100481,B,A,46.62896292102328,C,0
UK,D,-241.344654743475,E,-144.24638099807072,A,E,-1.3713685231262474,A,0
Brazil,E,3.3009308218534996,C,76.04741860962744,E,A,61.58823948680264,D,1
Brazil,A,69.84373359588768,B,-157.30728801318463,B,C,103.45845072126782,D,1
Brazil,B,102.31051626710392,A,-111.86152723737912,D,B,31.092364989527304,D,1
Brazil,B,-191.02266306446845,E,16.85230629622741,D,B,138.87170182917725,E,0
China,C,-214.74683654375468,A,40.03005115844054,D,A,-47.737149505213324,D,0
China,B,7.606101994617711,C,-119.83958836922062,C,D,192.67717240719557,D,0
Mexico,A,29.64891543679134,E,71.33002908688665,C,C,44.4606339827229,A,0
Brazil,B,-74.27816212969029,D,-154.75459007326532,A,B,30.855970178182844,D,1
India,B,-52.286674598985606,C,-155.96793412960022,C,D,43.41966595602353,E,1
Other,A,-56.22873849083007,E,14.511339524028324,D,A,26.426893005845788,C,0
India,D,-57.79472482126158,B,69.81538198530788,B,B,182.5175257870606,A,1
Brazil,A,-103.08794447009709,B,-59.024200525926865,E,A,-105.84795950120926,A,0
India,E,29.948070715922544,E,222.27697930268948,A,D,-82.86064015053756,D,1
Germany,B,8.031406373553576,A,119.90164086020823,E,C,84.78469537758573,B,0
Brazil,C,132.02543504901266,C,-46.67631127730913,B,E,77.26414421692593,E,0
Other,E,84.37799298068057,D,114.01874184439463,C,D,-63.047979433258746,A,0
Mexico,D,-15.920830858286692,B,18.339477088125754,E,E,1.2710723158761137,C,1
Germany,D,130.24888161056063,E,258.9409791085056,B,B,140.55880217562537,B,0
UK,C,-94.1781117310691,A,-249.64184732059132,C,B,-33.73526248797974,E,0
Other,B,-178.62490746168308,C,80.84180112667563,B,B,123.90947927439542,B,1
Other,A,-19.60746278263509,C,229.5828396563034,B,D,-67.52088012270023,A,0
India,E,-46.7818594079614,C,-81.39984231831495,D,E,-29.755115205769343,E,0
UK,D,-52.3239629701369,E,-47.10702271273066,A,A,29.939120858376505,C,0
Germany,A,29.13056560797418,A,-7.035702538940056,E,C,160.44052296868995,B,1
Mexico,E,29.140802402514492,C,67.3026865170006,B,A,73.4420616038451,E,0
China,C,16.869894893617364,B,-134.41885440110826,B,E,-115.5627791299314,A,1
Germany,B,-148.31353662082495,D,-153.36171553545154,B,E,116.61612654489284,C,0
UK,E,-34.12093604239869,A,0.9472148272393531,B,B,148.27589874996838,C,0
India,A,42.74203777938941,D,76.16932827712887,E,C,-152.24499856086913,C,1
Brazil,B,131.0415309493425,B,-132.47094466580734,C,D,53.646074520323964,E,0
India,C,85.61927796896995,B,-60.42068145818199,C,D,-74.61308878143238,A,0
UK,D,-75.0679073734227,E,136.75329950682732,A,B,7.817601829934816,D,0
Other,D,22.990278676518464,D,219.91154009245815,B,E,94.87933523260153,C,1
China,D,-20.48222561055978,C,0.2001693366443299,D,D,-106.18307585781628,D,0
India,E,165.41116939452274,D,101.64407341404207,B,C,-135.46659464883734,A,0
Mexico,B,86.4957454521634,B,-14.364734490704848,D,E,-6.670385995770994,B,1
Brazil,A,-32.74508240604377,D,102.46361082661639,C,C,-86.01459829660676,B,1
Other,C,-126.5073712586575,E,100.97997242217522,B,D,46.11529613254583,E,0
Brazil,C,-114.38892090669314,E,18.760236222701916,A,A,-92.4577181962091,A,0
Other,A,-32.943253369291,C,-107.90098703310744,C,D,113.56745919602555,C,0
US,B,74.3384629971396,D,48.204614314959315,E,E,-6.015365015978954,C,0
UK,B,-30.04571328028675,D,-53.589855639911775,E,E,109.44610188847594,D,1
China,D,173.22136086731695,B,85.12679977851025,E,A,83.02936966623578,A,1
Brazil,B,121.18800853454574,E,-110.77061089462363,D,C,22.055351847896983,C,0
Other,E,-45.741815189890104,D,158.28180393183655,B,C,16.117506012349363,A,1
India,A,148.5929125410043,C,-157.54861442212663,B,E,23.557222078799565,C,1
Other,D,-52.84008677259756,A,-78.92868705716617,D,E,-21.020338855541297,D,0
US,D,-55.1697288738662,B,-129.36050315474355,A,A,-193.76625937333006,E,0
US,E,119.84924496778669,B,144.53638368926477,D,B,-82.76798040524265,E,0
India,E,-61.03906779758152,C,133.28449125965972,B,B,-95.12375739845928,A,1
India,D,-15.64692075944344,C,51.2120846743007,E,B,-4.349484913829098,E,0
Other,C,83.74581308266788,C,3.7160193276007414,E,C,14.618870871831174,E,1
UK,E,-102.5529774383547,E,-22.302041552510225,C,D,22.196476787590896,A,1
Brazil,B,-85.03439464896584,D,-6.188711834936259,A,B,4.26804536841728,E,1
UK,A,-106.1339008361234,B,101.19099548560908,C,D,-52.15559340988891,A,1
Germany,A,-31.804603241396368,C,-26.428649256586528,E,E,-70.70563022482752,A,1
US,A,12.995511395536655,E,79.29833530230216,C,E,11.861045036152388,D,1
Brazil,A,-15.110915462209013,B,-126.5716747284251,A,A,-94.90303494829466,C,1
China,B,237.8179022059136,E,-9.964094485038904,C,A,109.36842911625682,D,1
Germany,A,-32.43087538207695,A,175.65123311275207,C,C,-17.415314783620897,A,0
Mexico,B,265.2919812694768,C,169.37493888511662,C,E,-5.842766643570588,A,0
Mexico,C,41.47536234313274,E,-38.75402203643447,D,D,78.12365863877511,B,1
UK,E,-68.83173956229084,C,203.52075741855472,D,D,16.191664977845374,D,1
China,A,-119.22396803093062,E,-76.37535656838665,B,E,-67.47234409907217,D,1
Mexico,E,-85.39215647870031,E,66.68385299323873,D,D,55.13514988429774,B,1
UK,C,166.9321724807549,D,-83.76000006633407,E,A,20.791316738695585,E,0
Other,B,-33.91779101611305,D,79.73133407275178,C,E,19.850964416865384,D,1
Brazil,E,141.3743153810506,E,-16.278756889667612,D,C,34.421636231199955,E,0
India,D,139.47843729160894,A,-158.64871459081328,A,E,8.879443376336054,E,1
Brazil,A,60.77626365292967,E,-70.42816565319174,B,D,-39.00465665761508,D,0
China,E,101.4703274682609,D,-35.70174808916999,C,A,7.74189341806151,D,1
Mexico,E,120.66436133011977,A,-19.126877795375837,B,A,54.400171733999116,C,1
Mexico,B,70.78617457090435,C,237.5091867729554,D,D,119.71706904047718,D,0
Germany,E,-84.17993459807613,C,-107.2384973299271,D,A,63.471757909194494,A,0
UK,C,-56.20739622171346,B,131.60910022737468,E,B,-101.05899844434009,B,1
US,C,216.83929645588162,C,-131.165809430784,E,B,-114.04456360938609,C,0
India,B,73.68631328058234,D,81.36930262392805,A,E,-27.025403507925045,A,1
Mexico,C,14.775687836348727,A,-32.97776665673735,B,B,-27.90657048214147,E,1
US,E,110.73113693856769,C,118.52884438697974,D,B,25.202654439053596,D,0
Germany,B,63.9131907616264,E,-96.96438257337931,D,A,-123.9610885378881,D,0
US,D,90.03262364367104,D,4.745240152561216,C,D,-74.75186657076632,C,1
Brazil,B,62.05903150984867,A,145.07051806823068,A,C,64.18043081237761,D,1
China,D,-134.838702013166,D,-12.98217627170994,D,B,-2.535878337869586,E,1
India,B,-172.9068412481033,C,65.96230729965849,D,E,69.48255896318078,D,1
India,D,105.93602143935543,D,79.20357090704819,D,C,89.26327529894674,E,1
Germany,A,-25.120050543091082,A,-188.7094232825039,B,D,-70.88207007345959,C,0
US,B,-91.44673984213811,D,-18.934248604808662,D,E,-59.16600378888642,D,1
US,A,81.81245740922594,A,125.13806338502913,E,E,62.112767436331275,D,0
UK,B,-105.94940820061873,E,-161.48632262607973,E,A,65.30481123832887,A,0
Brazil,E,-10.928735063612622,D,-98.47234823384655,E,B,86.8460037265899,C,0
Brazil,C,-45.06576902065313,B,158.54496660711484,C,C,-24.24140352682741,E,1
India,C,-226.0051174416482,A,170.21659782490713,A,D,-20.350462547601406,B,1
India,E,125.33324492296325,C,54.18647931792885,B,B,-10.053387632109484,A,1
Other,E,-9.574811616949344,E,-32.91578689040678,E,B,33.552301387647766,B,1
China,E,-192.05670054005878,E,30.381636772460258,D,B,-2.706044996347836,C,0
Brazil,A,55.05290159486991,E,83.81418149515135,C,A,122.46994318150574,B,1
US,E,-8.95369270937849,A,-1.961299046688842,B,B,48.58289564494781,B,1
India,B,-8.696304095262265,A,-39.476395088380414,E,A,96.8600715610942,D,1
US,C,3.2817748995052582,C,-97.16833723806431,E,A,133.02621359625215,C,1
Brazil,B,-43.553105404378506,E,136.45740637655152,D,E,225.98361870749528,C,1
India,B,125.13037300202944,A,76.29739959732098,B,E,-142.0741273578586,E,1
Germany,B,8.961432295898529,E,-92.66319860601713,E,C,-3.044002652684766,E,1
China,D,-82.56006068035762,B,-73.25485899697226,A,E,-14.08062109453991,C,0
Brazil,E,-115.75001998009246,A,-97.43148415898801,E,D,-109.88773195418588,C,1
India,E,-138.0004471619752,E,-93.22972073356578,A,B,-111.25415415545183,A,1
UK,D,-86.04574780722302,D,30.459018659663386,D,A,-9.002978157320332,E,1
Brazil,B,-6.803566803610335,D,-217.6392049330986,D,E,73.19138689462292,E,0
China,D,8.132105305107123,B,-247.56240396544106,D,C,-6.904491679887653,B,0
Mexico,A,-48.81520403961026,B,-19.885081325154292,D,B,2.993824721189979,B,0
Brazil,E,14.113181210750108,B,-54.76521564721942,E,A,-136.05400051182312,A,1
China,C,-28.110500959377827,E,76.92454017134293,D,C,112.31142180492213,E,1
Germany,C,102.45930042933666,E,63.40971999366013,A,D,-233.64389466610936,B,1
China,E,-105.53135826482965,B,114.37034159439423,C,C,-46.49333400182216,D,1
Other,A,0.5341925825395731,E,150.05262110166163,C,E,-93.91370508851563,E,1
Germany,D,98.14613258085585,A,73.67014483794247,D,B,20.504942463450433,A,0
Mexico,C,-104.24053682885786,E,48.59598187258903,E,E,-20.51018115200735,A,0
US,C,-89.57992022510773,A,-34.20639276798435,C,A,12.847621349347207,C,0
India,C,-11.649248686084844,B,-35.01108726655991,B,D,54.08619272973966,E,1
Brazil,D,3.677455487193499,C,43.36967258398726,B,D,-70.75331996103273,A,0
US,C,60.9265366817598,A,133.36238233151545,C,C,76.74642468277887,E,0
Mexico,E,-151.73655421202162,E,-34.71613655227058,D,C,168.97499506740868,D,1
Mexico,B,-19.035165349451404,C,-35.26996602968539,B,C,-60.67166078455721,A,0
UK,B,-217.2717205429088,E,61.81658936404356,B,C,-167.42827889497804,C,1
Mexico,D,36.00916557907535,E,-33.415550839536316,D,D,-178.84306849131167,A,1
US,B,-37.23142856241426,C,13.536148590225897,A,C,41.07378253888926,E,0
UK,E,-72.61446431120551,A,11.241911853438308,A,E,-138.97811894147168,D,1
Other,B,25.131208195554716,E,77.88411812018184,E,A,-78.31339566064054,E,0
