disability,veteran,Religion,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Yes,Yes,Buddhist,Homosexual,D,1.4557069231395152,-35.104114733823295,-129.6587421545417,-124.9593435678594,E,-37.978079659349596,D,A,-42.73806296452648,A,C,-150.7476535271157,114.51892959962275,-265.5349942235293,-9.78245031003567,-67.96301681894471,148.32240821356638,1
Yes,No,Hindu,Heterosexual,A,-40.958794191357114,78.86082476582789,16.25156127561164,105.47306609671611,B,-136.57356625361572,E,B,-92.20769354625024,C,E,86.03051992514982,123.7961802530568,89.62645210797857,-281.70877762094267,-129.92357999059965,-32.28883464012407,1
Physical,No,Christian,Homosexual,B,-35.24249632221685,65.83906546880776,50.727408317472864,203.77067721383258,A,-16.597134620373748,A,D,198.02741196748448,C,C,115.57815754014065,21.52900548751792,86.54481285773143,99.14460246818618,43.287619513845165,-131.19970935144823,0
Physical,No,Other,Bisexual,C,-201.28034306183204,-57.75829736524902,153.1136280209049,104.97971791709406,A,22.71088816277668,D,E,-85.06570646938756,C,A,42.81556338045369,37.28575362908601,65.20317096247545,-146.97804720840887,96.11535465051287,-68.09610190592862,0
Both,Non-Veteran,Muslim,Bisexual,D,-146.06228077329934,-175.1750150567438,77.4157003267001,45.950127242940596,D,-269.15479794010486,A,E,-36.01682100977154,D,D,-100.87881474248977,30.08968345147107,75.87402063210389,246.6289011646916,59.91851989511756,-75.64218729439747,1
Mental,Non-Veteran,Hindu,Other,C,-132.59978365885715,-64.10129102015824,-135.8067140001942,177.12418012947103,E,-124.10974011013975,A,E,-107.8197717688991,C,A,-13.299686247556105,76.51601165531609,-2.8001113560000714,-84.26033573972636,62.09033197378817,-22.88040855287591,1
Physical,Yes,None,Homosexual,D,120.3606102216177,177.44043455628008,-112.05401716064627,-111.39442022731293,A,40.04414887049321,D,A,30.60095604548424,E,C,-150.015460518687,-40.36020179046617,-37.42541879982746,34.34021858173163,164.33642468189763,9.840238464000596,0
Yes,No,Other,Heterosexual,D,47.74442196824932,63.672415011178174,169.48531457689475,51.73772038055387,B,119.3631956035676,C,C,88.7803748440038,E,B,62.40230816106054,278.40022289268325,-182.49183684738844,67.63330510146416,15.683362964575812,35.05395803116097,0
Mental,Veteran,Muslim,Homosexual,D,-65.02264269038119,-103.33878081400431,-26.27622397948593,41.510009795157806,D,176.37509675124008,C,A,43.996672599249194,A,D,-120.16494307766384,72.04697167078297,52.50021422013006,315.26981999945593,35.64396250547256,-80.44112217807769,0
None,Non-Veteran,Buddhist,Bisexual,A,-111.09962408003949,-28.922041862838693,-79.88492943303055,-39.00969691175746,C,29.361230318244676,E,E,-79.4136497791802,A,D,-113.68174857096376,5.48935620822759,-3.486741990856373,-18.830058646479422,120.50135438821212,-30.5943353096094,0
Yes,Veteran,Jewish,Homosexual,D,-129.57830609605938,-51.4619066336794,82.69388383184662,76.72049490888021,A,-104.31011049639696,C,E,62.67495236078551,D,E,4.1097352642726515,-95.63051698758383,-156.52634133069628,-41.587508070874414,-9.674978287062567,95.87749143320826,1
Physical,Veteran,None,Other,B,123.76172921969003,30.066242568675623,-32.09113242689784,50.81662589625372,C,-47.958864194982894,A,A,52.10626049499042,D,B,-12.952780800903646,-200.03080818616414,-62.091682300351195,94.26865551067172,-36.69224255426505,50.781926122437596,0
Both,No,Jewish,Other,C,14.362431276124706,32.87737191085279,-92.7520694196114,-37.66686413711006,E,-104.16617271511353,E,E,-232.080864829529,D,D,97.78432687494146,2.9193678843837874,-23.737977881806493,8.990387753903699,-209.4945383449957,84.66595029575967,0
Mental,Non-Veteran,Buddhist,Other,C,-3.151864861133418,6.560216446021999,-104.31645272687078,-41.770340599397024,A,160.05159057352387,B,B,35.244306316684934,C,A,-127.53277959179343,122.76598592753419,59.22196578432178,-144.29732040437352,-13.393418946711963,34.17190597652853,1
Mental,No,None,Bisexual,C,143.97902382801695,-6.148230207042137,-70.89389304924126,53.59391525480217,A,49.89705869576916,D,B,28.066888164971072,D,A,26.208255599772162,-94.15100044105168,-214.3627200842368,129.01449498024775,64.98125090418779,158.37356689783132,1
No,No,Other,Homosexual,A,-45.79816936809528,-98.14157393321959,45.01319042974954,-190.63414149668836,C,97.97238274496237,E,B,-84.82913695146146,E,D,-118.2715369253822,86.48546607308293,-141.25153287072598,16.44516249032847,26.723033372268695,132.0297136273422,1
No,Yes,Other,Bisexual,E,27.15692486852051,-74.57972825827312,34.16884031975801,131.51190507339902,B,93.60251432349843,C,B,274.092904698075,E,D,-254.67801987794024,9.192032185514824,-74.32302412736064,-54.020269695924284,129.3024521664076,-9.829192785003558,0
Mental,No,Hindu,Heterosexual,C,-113.44742209242673,-19.91708802602663,-100.52282992354404,90.36490602614113,B,76.86435819538774,B,B,-168.19592442268464,C,B,42.43859305275898,-180.39005370145517,25.715074395024978,118.91983987494798,9.361859137779621,-5.713793357704835,0
None,Yes,Christian,Bisexual,B,108.22135455251237,-17.90452515556354,-102.6155344045683,80.53461570979852,C,-34.16798145134873,B,E,-84.27042985205453,A,A,-191.5403121801178,-155.5215341231627,23.071845887391223,-146.9300772230705,-12.926195222378045,2.388592988219422,0
No,No,Jewish,Homosexual,D,-121.1928138467592,72.83702383154849,-85.5092545423907,90.7768681039093,C,-76.64123814877345,C,D,38.054230366070776,B,D,-49.25247465566801,85.1046684320299,175.1113921810933,-75.75146945651497,1.5546976508569252,18.672504361283426,1
Mental,Veteran,Buddhist,Other,E,-60.70066475521821,-74.87870782075066,-22.34033526363673,-17.761894718084044,B,30.170640786581764,D,E,-58.69823844999651,C,E,41.152520454102245,-29.93657641888033,92.38548860893086,27.41039244989225,-82.18947846239244,169.50724632197267,0
No,No,Hindu,Other,E,-69.27535609606608,115.41798198310505,36.389971485228585,121.24636086226057,D,-83.51517677207637,A,B,-163.36051983668082,B,C,190.15343082245835,44.619172283330464,31.516281278369956,-9.083922727972693,-9.760637951950587,-207.3821167950796,1
No,Veteran,Christian,Bisexual,A,-1.957193719753764,-210.93372912882757,94.25790324040277,42.93798562949233,A,-140.9272117455626,E,B,-83.92688611799728,C,D,-196.86748426015154,-52.79545718089687,71.25845264141459,186.26922010893793,-76.46701793198858,6.298465847098235,0
Both,No,Hindu,Bisexual,B,-1.256823239781832,9.12391899650556,-99.5648702308997,-19.766163863919946,B,1.1967173813159184,E,E,80.73763391208858,E,A,-16.58527608568082,23.624897539061738,-25.224819493384963,24.420255519123984,189.3904892139013,84.16943205399286,1
Mental,Non-Veteran,Jewish,Heterosexual,E,-9.472039545349835,83.29032210621324,-21.40291594185675,-45.177615684194755,B,-9.013778705134685,B,B,-26.28525995287391,E,B,150.97852136227314,-81.69751952147524,-51.24484128853879,175.67257807357885,-85.0089690349701,31.282321709669652,0
Yes,Yes,Other,Bisexual,A,-42.65257661442392,74.49150210316516,-190.39579128470203,13.038267991099497,D,-38.13855939867283,B,E,52.566080570773345,A,A,-84.17052194080897,-58.03709882090528,-22.231923098951846,-10.584121576558651,-117.54703699176494,-39.98891566776576,1
Yes,Non-Veteran,Buddhist,Other,A,-148.96110445250193,38.00833848171226,-28.543158358915967,-111.61770253504572,D,-88.97016002354579,B,D,162.6984249796014,C,B,-21.900793362192328,-4.481677094839188,-38.43969053550711,220.99122772192317,-35.92956315147032,-81.74167461398586,0
Physical,Veteran,Christian,Homosexual,E,25.959730076659188,-47.133452063139465,14.459616110135801,-19.903467395456712,C,17.586920461163036,E,D,-149.97093919762187,A,A,91.89662241500889,126.52360234501437,-19.75229814423899,-48.89946687222973,-84.68932195754869,192.80730112193095,0
No,Yes,Christian,Bisexual,D,27.192856384729303,95.94525273669878,-47.22267636147665,64.20774158747238,C,69.40567145831426,A,B,22.489869087698832,A,E,62.01966514424825,12.007641985380161,60.79493116995223,145.25303080180515,-134.9806609715137,52.48705290996055,0
Yes,No,Muslim,Bisexual,E,-7.1751023227183115,150.20438985043901,63.22704149684564,216.79409710055415,E,101.32023043312148,A,D,-159.9899029199109,D,C,-67.21532161245618,-109.80712614850758,-169.23710285562308,-60.462678267016166,70.30557425488088,-144.13232629252727,1
Physical,No,Christian,Homosexual,D,86.42209855672378,112.16451451958467,-39.24478802000513,-138.6403239831389,A,62.42010975702629,E,B,77.73543224037861,A,E,-21.18383536748292,113.7439327315256,-45.434042492812296,8.015972755954138,-142.0291250212321,19.58913670510341,0
Mental,Veteran,Jewish,Homosexual,B,78.29077392904048,-46.59603149535805,197.52965170784856,84.07950822087909,B,222.7240863106981,D,E,-37.68951021187811,C,E,-34.3080865136829,115.76607724857666,59.35297828683355,68.07862406713984,118.53652594186399,-18.315607518571234,0
None,Non-Veteran,Christian,Other,D,31.176020377037116,-237.68414466177546,-34.46065766289269,-101.20010690869958,D,93.50794577552384,D,D,12.412021194805984,B,E,142.096177462002,-43.675095807083245,113.24015495286986,-80.70043024195745,-117.36901487250822,118.16663544730798,1
Yes,No,Muslim,Homosexual,A,48.8404845068633,-0.6533259073376887,-53.29268886032855,6.20147673285655,E,67.39202994526734,B,A,143.46287138375766,E,E,-39.38851952250032,-165.1617300285648,189.0424399186219,-25.876665988311032,29.91844307547879,-204.81355316475413,1
No,Non-Veteran,Jewish,Homosexual,D,66.76817423396167,-143.9917291844654,98.84765065563782,21.11948114334093,C,115.83071880028228,D,A,-20.862494105764334,C,B,31.415044235484853,59.91248024833674,101.42652122150997,77.70451576544369,190.81153074200603,-79.53271513091066,1
None,Yes,None,Bisexual,A,-18.276134243192615,105.74468369455474,-159.6313789321337,142.73851582578973,A,-148.80723792734028,D,C,137.58670241659297,D,B,3.8625719651228763,-19.445122923183504,-91.48388422398428,85.17459682170447,-64.6768975229523,186.74937373934475,0
Mental,Veteran,Buddhist,Homosexual,C,63.80074622963184,-3.1793050017183195,-106.54278406572686,-149.6966753455067,C,203.74189164968786,A,B,28.05972683058437,E,E,120.04312820086037,134.24333816776846,-36.2934315381754,34.28824691005801,73.70744698797212,5.457499161843469,1
Physical,Non-Veteran,None,Other,D,51.623480590601154,79.48382436469247,-116.52834004054947,127.22202628123807,D,-31.904778641109495,A,D,4.17670891903467,D,E,165.79163662531406,-146.47942005748712,20.95936549341728,-5.010892330546934,196.44481642774267,73.45548519938549,1
Mental,Veteran,Other,Other,B,-96.18405497938618,218.86347557045713,-10.856243782518106,40.81793694006824,A,-92.81544388372654,C,A,121.12688092146888,A,D,-80.05649408886343,109.72956213873412,-24.928849592785493,-113.84886440816591,61.44834421977943,-51.08824995878317,0
Mental,Yes,Hindu,Bisexual,E,236.24921500737256,131.5586896201178,-73.23523429224053,-204.24473813276185,D,-95.58442972658553,C,D,-161.61283060067703,C,D,-73.74980475195213,-39.45551434461598,-117.66140692502522,10.04470331604899,89.98088838222496,-122.17709573306024,0
Physical,Yes,Jewish,Heterosexual,B,-9.779396406025766,-13.823415003459774,-52.05935517230419,100.20774587134646,A,-28.08289400075289,B,E,-59.69107497132177,B,A,169.13073334539487,-15.159174234136277,-95.2263304041043,-31.29082043575465,215.90539668704074,163.41278000137908,1
Mental,No,Christian,Bisexual,D,-115.27777806684843,-67.20822221808601,33.40415030556293,22.652595108144425,A,72.98554141475422,C,D,-75.47232298836967,B,D,107.7388484193134,53.727746463541806,-7.238123062614962,44.286252079552284,-93.03461082433702,35.071197440262964,1
Physical,Yes,Jewish,Heterosexual,D,-52.51061236844983,-21.16491616860284,-25.733237309306144,-12.712537380728744,B,-185.1547544471072,E,C,-108.24394323014826,E,E,36.323514248093595,102.35236355661388,42.323280680082036,-129.9800394424654,60.48741844065797,9.506622704479256,0
Mental,Veteran,Jewish,Bisexual,C,-114.54198900725012,23.68664968708122,44.907915978652355,107.45866426690604,A,-69.41958592431627,E,E,36.97556452912013,D,A,-52.768053654218974,15.232199926514797,207.12968634814817,-66.77206769644101,44.72556149230441,219.57584566569614,1
Yes,No,Muslim,Other,C,-156.0887577336252,24.457942777364718,-26.541618258814616,92.5183885537411,B,-23.571518144865383,C,D,-130.78341637780372,A,E,-76.09701804534909,124.30407759425208,-157.7398425212626,-6.523030802960629,90.07426544055248,67.39998238414199,0
Physical,Yes,None,Other,A,-136.2162006217259,-52.13063749166823,16.404428915756082,89.4842870630638,B,-57.71511970949682,D,E,-29.548944296831888,B,C,68.38470944467069,-11.706130768768672,-68.75463918100002,-13.147066890618817,25.187485314665697,-17.745574657779517,0
Both,Yes,Hindu,Bisexual,A,13.330467015066045,266.7685582099412,18.965852964663394,-3.265883142794009,B,110.80397765068099,D,E,-76.23964977093812,B,D,47.19142182221554,30.08033093519728,-104.54227636365121,32.318291387467276,226.97969554105595,228.6160797369852,1
Mental,Yes,Other,Bisexual,B,128.82934642343477,-27.102226565158503,-49.8200484880378,-92.04469710042939,B,35.50239717012273,E,E,67.06178585774677,C,C,-50.79955590710766,-27.22166793004284,184.853075394849,-19.67752152034608,-6.582318019626385,9.829659876276455,0
Yes,No,Hindu,Bisexual,D,89.66699240923766,97.57016447629154,148.77148755652152,-8.886267686675835,D,-17.582142357341244,C,D,-223.42849747395837,E,A,2.499064969348097,32.96133440807148,-96.44631562528157,-42.82543917850211,-57.766082133161675,156.24332728472464,0
Physical,Non-Veteran,Hindu,Bisexual,B,-82.59214634706066,19.310336045474646,3.4463183160993958,-150.7644219716415,A,48.42547724854463,C,B,80.57217366711164,A,C,146.04879258286815,-92.56695106407356,3.406239445517613,-39.63700890956575,22.910508407452678,-186.41900362588183,1
Physical,Non-Veteran,None,Homosexual,B,-74.13078113214412,-12.47372864859922,-116.88421597125827,224.42014399957196,D,54.176533085996105,A,E,136.250649945437,E,D,69.06723774471132,-9.412630198715298,24.225170007435985,-156.33183459247425,30.415215459441896,154.09142253897738,0
Mental,Non-Veteran,Hindu,Bisexual,C,-172.59472826860647,-117.90227873912038,-73.2221280014547,-12.634889735501398,D,-49.702246832820464,A,D,-8.254484054969998,A,C,108.47348302663333,126.56109560198507,-74.82399317708449,139.74295515749407,128.72301883502104,80.60876649365403,1
None,Yes,Muslim,Homosexual,C,56.238791538795056,-151.4210218729563,-7.571919175588829,20.31468083906765,D,-25.660386269301494,C,C,-14.638579988075245,D,C,-85.04231314408571,132.31839757048084,133.7868502384896,21.15594882726262,1.1314901333348777,132.92212848386575,0
Physical,Yes,None,Homosexual,C,-102.72020541689311,115.08281416050824,-101.81762369163503,-47.86289614961217,C,14.985661714303333,E,D,-98.8573045645873,E,B,99.83927774192487,99.16754974112966,-77.72534856832729,68.34963607496145,67.12473248085496,-27.980586863122408,1
Physical,Veteran,Muslim,Homosexual,B,-54.074571170983596,-57.262455831311364,101.24158388147131,166.43268061067172,E,46.402543763888765,D,E,38.93017097286078,E,B,-108.91597457252293,144.63832998512189,-176.10534891608822,-136.84643706082235,-35.234744120660956,24.330541935589714,0
Physical,No,Buddhist,Heterosexual,C,66.34465226929966,-85.21450229776033,24.59124375093642,9.867660547053312,B,85.17587567679149,C,B,82.13299434033658,E,D,-82.48964796225594,-91.26247925238079,13.008331909167522,-107.40086308703,-48.90484238596986,62.47167200813121,1
No,Veteran,Christian,Bisexual,A,-13.074330026090216,18.83005691184147,92.28089164650588,-25.555429651202854,B,16.14130931575484,B,A,-210.4228009510409,E,D,6.028921299800733,10.813292998306169,-13.939987772208728,-97.06023471207448,167.1343794955611,30.259005936610478,1
Mental,Yes,Jewish,Other,B,166.68194442135956,-69.41294550269025,116.02467048624557,-106.80329600844314,D,-115.89752300415388,B,B,-38.99575593422358,D,D,198.15291182961738,28.487867860118225,25.632405449730488,-70.33545726419479,-143.64440018996657,113.1189664003874,1
Both,Yes,Muslim,Homosexual,E,149.56717508835436,200.17978233390173,102.27805891922279,-85.68535035121081,B,90.95417993723348,D,E,43.04888796124378,B,A,1.1760653947014499,131.12579639394775,-22.048072788357054,45.90709438696702,20.94623826797292,-113.80658352398734,1
Mental,Non-Veteran,None,Bisexual,E,82.82823111172148,63.54343061670416,-147.7660634079973,-37.975020489906804,D,220.14135961065898,C,D,-93.74796031144581,B,D,-158.03345164642266,-22.418872370612224,-84.16931723882519,-153.9999128161804,9.04880097054979,-56.12977039542263,0
Yes,Non-Veteran,Hindu,Heterosexual,E,-164.8250122701259,-140.72748376875438,-51.46525744021804,-139.87437561622116,D,-141.29412693793884,D,B,50.49496904767009,B,E,23.366227162413203,-92.97061790613003,18.68377256599793,-62.898997778317145,-13.403178596069033,-54.6697420827458,0
Mental,Yes,Hindu,Homosexual,D,94.89417039103299,-242.553897380826,-204.11328650817268,-274.80071095652283,B,-22.815157729253,D,D,90.21248622815543,A,C,75.66789088419202,-30.71758841958314,-131.32110723621162,-210.43271800073347,-16.996970025596912,-9.259999410256786,0
No,Yes,Christian,Heterosexual,D,117.51382942839554,-172.39590543105848,-38.573258577606246,-114.2147091175168,E,-136.58885040685973,C,B,40.15925222902257,D,D,43.389911191869224,92.89109363989115,-141.7374111574429,-24.866656842573313,61.702564877742624,85.1784792636702,1
