ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
African American,-37.20306588996113,-122.7799688641464,67.88930086399299,A,A,E,-124.35836609427635,A,B,B,B,-0.16934110498763166,-5.5605166016991365,96.57329715243242,0
Hispanic,9.345604208611409,-20.02855756872684,-2.341715513838182,A,B,A,69.77880607082405,A,D,C,A,-5.722263538483394,-94.9660573115219,-52.22448646632715,0
African American,-3.200459590583559,-21.406860453838295,-87.35930752840564,A,C,A,0.14439367491887137,D,D,D,A,-23.79891387119429,3.855621250438791,-135.5675582823458,0
Hispanic,-37.81968493445353,47.588228213930314,-120.93421281855325,E,E,B,-9.060254315238023,A,C,E,C,147.78591520372743,1.6763405715108506,148.18811033333742,1
White,34.62845066011436,59.47641898956001,-187.44236741141847,B,D,A,202.41669823981834,C,C,C,E,-113.59903272722245,52.088649414984026,-112.18486631862103,1
Asian,123.81829398030145,-116.05016249644369,-96.57105261897534,B,B,A,-19.018916602873254,E,A,B,C,135.23772916538834,-105.77050032328694,-69.4370915918368,0
Black,-49.12299364186404,75.0275812546268,134.8324962863407,C,B,B,-203.4252565144644,A,A,A,B,179.2421156980507,-109.9492018635264,5.6457713221551105,1
Hispanic,159.13587440007456,43.353374753587936,34.09535471055129,B,C,D,114.0657771264832,A,B,D,C,-40.03717177991539,218.19927452681108,-28.182806818313733,1
Asian,18.69824753721164,160.62278063092123,96.45488523756309,E,B,B,-82.05293931439411,E,B,D,D,136.77071174826415,-46.28032233167617,40.673877506131355,1
Black,144.74297672963797,156.12100258680266,-65.04282921590118,D,D,E,142.25782946140333,D,D,D,D,111.96673152965406,97.92346587811315,32.21545350974067,1
African American,-64.13644484438275,24.247150878368185,-66.06983378152053,E,A,D,-39.45779450391791,E,B,E,A,134.46070286502461,-105.16949648913432,-99.10356866092744,0
African American,56.77572159420667,-138.8275325076216,0.5217664212377788,B,D,A,-44.552282469284144,A,B,B,C,114.94531397396479,-254.17191458858807,19.652741107351,1
Hispanic,-281.5277680580267,-33.32043701897472,-11.290043112339246,D,B,D,13.594540628819438,D,E,B,A,13.085365772517413,-36.26433555066679,-134.1170581147428,1
Black,-167.0333471672962,16.34901459126295,-16.705476413653056,B,D,E,44.3948238636833,A,A,E,D,72.57949337857575,14.078308361877074,51.35165954703964,1
Other,83.38552423425958,-45.82848578622284,56.30479553012236,D,C,C,-129.4564047455531,D,C,D,D,34.36008192304199,75.25195632100521,34.613945379841574,1
Other,-6.300707937396871,-62.459072181326356,0.15745574354664524,B,C,C,88.73813625129085,C,C,B,C,11.432568163444621,-75.14015933703874,-48.59614294220301,1
Hispanic,-283.0394119556862,20.408048990243373,-42.336884386478715,E,E,B,-129.66272283752517,A,C,D,E,-105.51482817879591,-59.13258143006176,49.653066268172836,0
Other,146.4165680015576,-14.956903747129974,155.12956388986638,C,A,A,81.66697379901402,A,A,D,B,-26.836948219567635,-104.38486584997624,-50.100924916355105,0
Hispanic,70.24222660572698,28.549716002345093,66.10766837324975,C,C,E,218.6079492599173,E,B,D,D,-8.946035111341937,-105.6658971204503,-0.47138233150935405,1
Asian,33.29872645664989,-16.641542595068966,-60.405442581586286,C,C,C,-13.260771396345664,D,A,B,D,-132.22973790954214,110.20497298419589,-219.73717438795637,0
Asian,125.66619869351341,-4.36067579439744,123.29603001849819,E,A,A,149.9689038689644,A,D,B,B,6.63009279048528,71.29646754130215,20.45867050033737,0
Other,95.63797484400723,-233.98332707211108,-247.26911276699934,C,A,C,-1.5816739338594417,A,E,A,A,205.4435182119179,120.02475704697697,-13.284632785719038,1
Asian,-40.67899722530326,-145.48495720168086,16.30581344694198,B,C,B,6.629019960477637,E,D,E,A,-159.7182832509969,-44.656130310123736,29.046940005121584,0
African American,-132.1074204500084,191.06049675091214,195.02736101205596,E,D,A,-121.77513035175403,C,E,D,D,66.23505135911898,23.954634337416504,-126.64483775613802,1
Other,9.105375285567828,-36.48648528127719,-150.15001592484256,D,E,B,-7.303707817543853,C,E,D,E,-52.3575317460936,-102.37373055644234,0.5692265338721233,1
African American,93.20022827481971,4.135533217333027,-32.36594977991123,D,E,A,28.916776533736193,C,B,A,A,21.343113808544324,21.22981690571493,-84.92203951843005,0
Hispanic,-111.08784662468871,-36.43332882742852,-16.715826775179274,E,E,A,150.69477321947514,C,B,C,A,144.1359953795662,33.518140531675826,0.25863775626661595,1
Other,26.2229034422748,-183.575398731898,9.105829996752163,A,A,C,28.527026476347867,D,E,A,B,-76.44173951564642,-41.092087163492714,-2.705829578980832,1
Hispanic,247.64848264066623,4.6782208255672115,-199.46926140981284,C,A,A,-25.43893504505584,B,E,B,E,-142.6554007535627,30.738300916647347,-79.15974647954943,0
Other,75.10462279216783,-86.24620406286597,-42.11153999048259,A,B,A,31.108114356861417,A,B,C,D,-24.500304928714776,-74.29489617565554,-60.44634046689832,0
Asian,251.5458154992037,-147.72321825175183,-74.21658516648222,D,A,D,-34.41323662541776,E,B,E,A,94.8292273749059,18.516233450706704,-153.82940342755248,1
Other,-95.32716362781272,27.450582546181636,-98.26519950133682,D,E,C,-231.99860498348085,C,B,D,C,-105.09903747856428,-69.04289221517101,-41.77560723148005,0
Asian,-60.617883620831456,-20.634246047927757,-3.3547448557536095,C,D,D,19.491907695366592,B,B,E,A,-52.525136964292884,68.62405991968078,52.955389474459515,0
Hispanic,61.21440641852421,4.820344551172903,147.21195174668503,C,A,E,-10.253314966142952,A,C,D,E,-31.426467106930378,-14.095905421200586,-66.84150558311819,0
Asian,55.06454066875218,177.9040149909295,-45.808753742271854,D,A,A,202.82206896754974,E,A,B,B,71.63924728201393,-216.84747651289294,-149.17143260549543,0
African American,102.26060619847222,107.35844541930967,43.32599640244011,E,D,D,59.86007738309239,E,D,E,B,61.13246221660105,-154.10863652852657,-80.74087729877503,0
Hispanic,-23.398402248433552,37.39893639777676,106.82862590532038,B,C,C,135.70516555444914,D,D,D,D,74.82000968916182,87.8062639460882,-113.70108182239717,0
Other,61.64519272068054,-174.01108520092708,148.7237010315502,A,D,B,-12.527248014587947,C,B,D,A,-2.898335155863192,90.29523104082041,10.996781490499469,1
African American,5.277799237444887,43.368675483604854,-154.43556046081224,B,C,E,88.15237538678355,D,D,A,E,95.5550104679077,-14.796333851105178,36.88003776152225,0
African American,-46.7629869938543,-173.0741692701097,71.8788484484307,E,B,B,14.724108056175824,E,E,C,E,-75.16744575672134,71.10968111914228,48.738510157622834,1
Black,121.33080068196749,29.476514947862736,-5.91370528513875,A,B,A,79.88773227738176,E,E,D,E,-126.03075239405904,-77.22816957271695,-38.45911118467736,1
Asian,25.09298567459119,-140.00105899393532,11.939901508741562,B,B,B,141.26314546469456,E,A,C,D,-131.45775173786726,-53.82069870632989,163.15804497887677,0
Black,125.26757845871701,43.91372371695478,-134.03885967312394,A,D,D,-168.4534039819834,C,C,B,C,50.55079026601893,13.785240668567027,-59.909760408614055,1
Asian,108.62855848209554,-1.1870811541186437,97.4981271745394,D,B,B,165.72978942524762,C,A,A,A,89.89978058631104,-20.359014906479487,-47.588890030456916,1
Hispanic,22.635981536033533,129.76743215230172,26.481653196719297,C,A,A,62.09152005423777,D,B,A,B,180.86497850158554,-24.47173608274688,-38.52822532589507,1
Black,50.58072061284692,-43.35243629141433,57.45755921914807,A,E,E,-30.930684468188037,E,A,C,E,-62.05075840179261,55.632980226804726,-26.91569437255123,1
Hispanic,-60.91111899792795,99.50622881053064,100.81705271251869,A,D,C,19.281148848113038,E,B,C,B,-13.95235910658729,169.37056729966315,-8.52646029575389,1
Asian,-127.91726141182447,69.24003500270797,-68.97315163317249,D,A,E,-56.07102301350809,E,A,C,E,-148.1698947630999,59.362365324976615,151.6561452419231,0
Asian,142.16031963036562,32.53524739181326,28.2717906761457,A,C,D,140.48594329073606,D,E,B,D,244.84576321924987,-73.6072668477431,77.99078869703995,1
Other,-113.1236754618252,178.47781094934493,36.87007387626405,D,C,B,-1.839582212265084,D,C,C,E,-1.7675844259495324,-150.84509265837497,223.58492909050884,0
Black,216.13313018278197,11.86586615305167,-52.080849135050535,E,C,D,-115.25275430871498,E,B,E,B,68.4701196834189,-29.112954951898217,138.81888148283366,1
Other,115.37489885257479,-114.75703496653658,-45.719325787982754,A,E,D,-22.27694781058373,D,D,A,C,-86.19125791724477,-147.02554691524307,100.30612347679751,0
White,-141.6472920422962,88.34549716950832,-249.21008690640923,B,A,A,-124.17007161194707,D,E,A,A,18.876994724531233,47.305069754451786,-86.64381223598791,1
Black,-89.2552467250327,-22.986707591498654,-55.15675132728566,C,E,B,-105.0234763940221,E,B,A,C,83.02702000671164,-5.122206436036954,59.03563503518018,0
Other,20.085738349409326,-94.17009071966588,-83.63283169606376,D,B,E,-18.559301483600468,D,E,C,A,-185.62572531527962,165.3513018902764,40.61631970323902,0
Asian,-56.29680400827554,-9.599638763654719,83.4383374967955,A,C,D,-50.56754727852054,C,E,B,A,-44.745817504512445,202.06606178882996,-67.34635208202933,0
Black,69.50221309397378,-21.689833772953087,52.81298988561397,A,E,C,71.23951842620139,D,C,D,E,106.7382866863796,-34.069638394551745,65.18822204978991,0
White,109.51894011499871,43.84963909615521,-214.0500232608324,D,E,C,9.020801876340126,C,E,D,A,55.84311989955685,-14.990669859266099,43.281138947055666,1
Black,-107.18524277386454,38.79720409798081,-41.81435993536952,B,B,A,-131.2805064360863,A,B,D,B,93.50108313832875,-85.58262382885168,-39.48313528726639,1
African American,106.67228237848147,122.16269908965698,-125.37733644088307,C,C,C,-90.94220755540138,D,C,A,C,-237.79751224289654,-19.90226703996943,91.43452957681983,1
White,12.938675511642595,83.35426753810307,-5.834255306854478,A,E,E,-50.55553136024036,A,D,C,E,-68.23124238390054,87.49924528485225,44.863369313874664,0
Other,104.1519774147559,60.49409936598329,-21.998395092814278,C,D,B,59.442152521966776,A,D,D,D,-69.9885146633057,-39.49773508911363,-19.713747408925578,0
Other,162.5950955258346,-62.10886292437991,-92.61574718013196,B,D,D,-204.1892324117495,D,A,E,C,132.96455997167385,-103.84082383348343,36.07475003845758,1
Other,-244.58434246366227,-8.340911544073935,23.08830189913224,A,A,E,-9.530401123864312,B,B,E,D,-63.276344335642364,96.44344147395981,-230.62922277584178,1
Black,117.06990342026069,-8.524747335623191,-0.6243701313279945,D,D,B,322.78977893498694,C,A,E,D,157.8570274811142,218.72111374184877,89.23969961540239,0
African American,60.89519753894464,-45.07839583884595,-43.27297386777634,E,B,E,163.79151064916343,A,A,A,A,115.9808731444479,10.59338923459729,-66.49595746958778,1
Black,55.58779743282223,-43.98738954070844,-24.521291682294965,A,A,E,52.2609719352078,B,C,C,C,55.04857464005218,12.54149788174431,19.246838230053847,1
African American,26.406241100528277,125.41973537964076,-78.4350369792465,A,E,C,-125.06122004153082,B,C,A,A,-23.28968704533784,-47.97370340689507,85.68370084055418,0
Hispanic,59.514943344359516,-87.54827531235303,-141.29262545943547,C,C,C,-8.768482196278727,D,C,B,D,34.90313268730741,41.64634335241938,14.106086373064453,0
African American,13.227281130621158,-26.702139959263928,70.01269064147203,D,C,E,102.3958369435099,D,A,A,E,56.31565110957511,116.84700130395993,31.601162364912284,1
Other,103.41119690979977,64.40109918817325,-108.7614907117437,A,D,B,109.46016109728782,B,B,C,A,-15.495653310957305,10.756566568795712,-5.41974939115202,1
Hispanic,49.372899499705056,107.17850890103617,-114.02549763022867,C,B,B,91.37364789462643,B,D,E,E,177.19062204279595,-152.2095363715257,-108.27548551473657,0
White,-128.01266113811536,7.095384200503875,20.70886343451951,E,E,A,-130.27781887199,B,D,D,C,28.374841566041663,-107.11700626683735,-64.18348928851206,0
Hispanic,-12.283826649589685,-78.7028596406389,-144.4344118926225,C,E,A,135.41839524660566,B,A,B,C,116.33149785497119,93.73987942294453,-34.21352606674238,1
White,-98.63075503930354,-39.278354886569474,-34.88002705573866,B,E,E,74.83323821102667,B,B,C,D,-92.78875513694803,8.99512752666367,-184.5600188384362,1
White,-103.45247239266024,-56.86524103988631,-104.94184468450388,A,D,E,43.90023846656895,C,B,A,D,-10.694069696157053,-16.623785929543956,82.87834509231276,0
Other,62.694943713788476,-36.97878768526775,-161.2918671103585,C,C,A,98.68488871304567,E,B,B,D,-99.38326363448658,-87.66487060871499,50.97536305077405,0
Asian,-188.21736173412626,-129.50090590027378,48.11943025382046,E,B,B,25.63773663874675,B,D,E,D,54.625471592239016,-107.94239944805943,111.25134886459003,1
White,-107.3253042454112,47.479508762267926,137.1029828743425,D,A,A,54.122424259658565,A,C,A,E,-91.33757409261374,-73.65868224265168,186.61463820666714,1
African American,-44.66882425477766,28.968467221025936,-35.438732794316785,E,B,D,17.39971449769747,E,C,B,D,48.24132267282227,0.9277323107499975,75.70742245381476,0
Other,-4.9159961344476955,-70.90877485004928,10.67567317008116,A,B,D,-133.54724694423908,B,D,D,E,135.28635932246905,-141.9676293246428,-2.8760671498631063,0
Hispanic,32.85844494606009,-92.86445564086307,126.64265938256516,E,E,E,162.83112358012207,A,D,E,E,19.327842602153034,-122.23640908179804,71.11480303428182,0
Black,67.09666223197318,120.14330816389975,-154.736443630257,D,D,D,27.40677698236782,A,A,E,B,-35.67271949123075,128.8648611008171,127.24800896079608,1
African American,-12.963468607786787,-46.07116567196959,14.551906973097958,E,B,C,84.17429305852535,D,B,C,C,-49.945197139763,-114.3552869286695,72.2361193426715,0
Other,-62.84694731315014,-0.4009359416170589,-23.332316617924725,A,A,C,145.65463534138735,E,A,A,A,56.38766634873084,-87.20270383680116,-70.3456818888465,0
African American,-15.335318232905266,-96.49164985247876,-89.01784438112011,A,B,C,100.51308226531756,A,A,B,B,-80.7636127492585,-92.96838238758819,177.09550805109492,1
Asian,7.894027102444315,105.50517570023939,-33.355732918809785,B,E,C,-21.296124253698167,C,A,C,B,-52.16139239201255,92.1656475276745,-4.051121828526761,1
Black,130.80151691656178,-128.26240483275498,-140.77361761634032,B,A,D,-208.15253510519008,B,A,E,E,-246.5518616412633,212.2344731093345,-130.19509371366726,0
Black,17.14900364079784,-67.55981974707869,163.65493543340185,B,A,E,-218.41651528858458,A,D,D,C,121.14022982075534,-1.1131607867001727,24.422913098818317,0
Black,-25.182525334524748,-67.27655395966732,-46.454787118411886,C,C,A,143.80901640027471,E,D,C,C,-16.977469918825687,81.04870513827754,56.9024605113207,0
Other,-45.552041012975415,-99.4042536466938,82.64775976325876,E,D,B,-131.74563963993901,A,D,C,B,-120.09757319685244,-147.55478264347605,-58.59566690078254,1
African American,135.6213268766581,-176.5055203698692,-14.314963279824076,D,B,B,-13.103919582588084,D,C,B,D,17.795101983780352,-72.58712645304885,43.62020610212453,0
Black,14.120069810969143,-162.68705779207858,-67.93211318590402,A,C,C,-85.19322875747245,C,D,E,D,-60.64987030872903,-142.35641102581403,-19.65868186482109,0
Hispanic,-101.56139648612043,-90.89290589737811,58.204685270222754,A,D,A,32.821474765447306,D,B,D,C,-79.24248356032825,47.10215201694394,-41.13640153559096,0
Hispanic,-94.26755039084107,-100.22437484138642,-125.58198472504019,A,D,C,-20.43693583998397,E,A,D,D,131.15453164693307,89.40397518562379,45.873223400868774,0
Black,128.4691493296042,6.412837172175453,88.44826051545968,B,A,A,-48.701917827170774,B,B,B,D,-54.222383372368775,31.53570839950646,142.44319045214442,1
Other,41.98740506868539,-50.449305042438986,14.506621470784243,D,D,B,14.264472456981936,B,C,A,A,95.47148660800787,67.63727539637775,118.00785073298945,0
Black,3.3869427203743285,-9.000573499689471,-48.71130232390585,A,B,C,3.2050949687474315,C,B,E,B,-80.96673615924472,56.5586110061059,234.2730741288769,0
Other,105.60530363369371,-84.60616137444438,-93.73692151445067,D,E,E,-34.33027067018611,A,A,D,D,13.858828286316088,28.491549645474183,-116.65818763423925,1
Hispanic,-53.53981684961697,-34.661831309585,-150.9902192644149,E,E,D,-83.9628325408991,D,C,B,A,-12.87500554547934,41.49948853331793,51.36602246063088,0
Black,98.34951981338571,-10.726467622650079,-125.54227257467478,D,E,C,47.9054850963204,B,B,A,B,-169.3399889216932,-267.4131263187008,67.62754727184235,1
African American,-156.8147565653468,-265.6225178408199,-176.84410270128225,C,E,C,-127.29453635410417,D,E,E,A,106.98767768628139,6.208790047441079,32.93158395362031,0
Asian,-12.498726749600571,117.55202125215534,85.22285933774812,C,D,E,-160.04881945415985,E,D,C,D,-34.48253244849496,31.196768862631934,-37.919162700292794,1
Hispanic,-14.00277553588945,-190.60652652895175,42.10373370755006,C,A,C,-121.23805829272374,D,D,E,E,-2.412367581416734,101.23100958130942,60.66786739630358,0
Other,26.47795207034571,21.085410506633007,-185.03569627838715,B,B,D,118.35245884589267,C,B,B,D,140.1893711623366,85.25243118146638,38.408542819686204,1
Other,69.5079590366232,74.59631965103345,41.65340969517064,A,A,D,48.22042838794845,B,C,C,A,114.21063213311152,79.17396053771805,-18.75314690225904,1
Hispanic,-133.192098507338,-215.90457513754143,91.73027168428847,E,B,B,-92.13743382560983,A,E,A,A,87.41151284135775,82.00330374858554,1.6749140617710212,0
African American,-71.12175321933033,132.70531252910465,-104.60747392845798,A,A,D,-38.859693928179745,B,B,D,D,12.891789345521934,-155.81695646688283,-18.126664115619143,0
Asian,-22.813612667824724,-62.25734412198537,87.58602259097096,C,B,B,-29.98187715887342,E,B,C,C,-2.024545604850373,55.11235711005946,-35.462326801250555,0
White,-43.3329959810804,60.70143548243172,102.13926914869562,D,A,D,-200.21094125363308,D,A,A,C,31.605495745698125,18.811840211812868,-168.42534764861347,1
African American,-98.92061750034647,-112.95525732878855,119.38257928881788,A,C,C,-65.05036935415593,C,B,D,C,148.2872168740798,8.109237554655206,-109.32732759777552,0
Other,51.70910217177236,-224.14417605097233,68.73675194433105,A,C,D,60.590705371819254,A,D,A,E,-26.616290969006517,66.3654920923443,-91.68515411870194,0
