age_range,handicap,Nationality,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
26-35,Both,UK,Single,143.36642457707396,149.9445240700674,89.52497793149124,-9.739778785769007,A,E,-200.88820938129425,D,E,86.59348754965637,-86.52883313436742,22.601435790018584,B,D,E,56.93967453726179,1
65+,Yes,Brazil,Widowed,-6.27089752801136,102.07469608113804,-59.71579130543344,13.508797320470944,A,E,-13.39150778115886,D,C,-115.03751127037498,-4.5188079065683,77.00687418135962,C,E,D,9.075615478435582,1
65+,No,Mexico,Widowed,255.6458543575061,-14.856208916866247,-65.2034374836308,-77.08232109371586,D,B,-106.47220537659739,C,E,54.96316412026214,-219.04588628124674,-131.9234656234413,A,E,B,-113.39500658517589,0
51-65,Physical,UK,Married,150.42729987448928,27.345150997119237,67.00147629133647,106.93120822944209,B,C,-80.29917575713411,B,C,51.845414443520596,69.35767712728314,-197.58686338468513,E,D,A,-124.6772824201791,0
65+,Physical,US,Divorced,9.458090275626445,-109.34917029798035,-136.43969109945186,-138.5859894934294,A,C,51.15011986545617,B,B,45.71434598203464,118.98738791643792,-32.2447860834517,D,B,D,44.44923909049046,0
18-25,None,China,Married,69.77930445147513,64.79788397799622,-90.65744898834245,90.53178608450237,E,E,-41.731634447692926,A,A,59.6781191098063,175.0140387752047,-129.9644772776841,D,E,C,32.19548984923027,1
36-50,No,Germany,Single,121.865842976504,-6.246015410090687,77.91379518569678,5.612476097712217,E,A,-18.172959316694058,A,D,-10.54063611060322,-93.43074587256163,84.18215983267025,D,A,A,18.262737745048938,1
36-50,Physical,Brazil,Single,98.9797843724252,133.6451781384501,-75.96377087236739,4.286544051214164,C,E,-57.13846859411467,D,D,63.33733310648941,45.57018500487706,50.95692797376699,A,B,A,126.25557228608069,0
36-50,No,Other,Married,16.743231964028688,-76.616146254034,-94.3829681782142,70.22195015905021,B,C,230.2403987851294,D,E,58.18782431840373,-140.47576973890114,-76.79734496937779,C,B,A,102.39519389837379,1
18-25,No,US,Single,-20.57291687804125,84.95340238200517,49.19385911087651,-35.207788221959454,D,E,47.11072344384441,A,A,-156.40151630149478,24.70050779829748,-192.61389978273883,C,A,C,113.68655791561442,0
18-25,Physical,Brazil,Divorced,-145.90456248897243,86.99622871098559,36.216466392066465,-136.9089315785021,A,C,3.2794811954322536,E,B,-74.823309386906,23.22616925337173,-55.64095397870798,B,E,D,-52.687347980429344,0
65+,Yes,Germany,Single,-182.40537986310065,4.716285177854031,164.86413418005748,-12.231677861202602,B,C,235.30423179411025,A,D,46.31078101130994,42.58179759520069,173.6875754004836,E,D,E,80.56120220431693,1
26-35,No,China,Divorced,-101.41524111150713,-89.7881147573106,-13.444920878516278,32.674618079427546,C,C,36.43005337901569,D,E,-26.872165206232562,-84.66611770401606,90.06264859451426,D,C,C,-16.248008329487956,1
51-65,No,India,Divorced,106.22176322321528,-22.878398023550858,-45.111878259796896,29.394252473802545,B,C,8.527656846226993,A,C,138.90614735673125,-78.95737575528956,71.82584466418463,D,D,E,21.329642360670256,0
36-50,Yes,Mexico,Single,72.63647444246513,34.181341277868654,-108.36045738363786,-132.21350114867033,C,A,18.325884861086585,E,E,-81.1766395716342,-129.93022687293455,-54.61525157705685,B,D,C,9.758956297995315,1
18-25,Mental,US,Widowed,134.29767615487341,-47.80478551934106,-39.21168187437682,-7.818777654992154,C,D,142.6423017779303,A,C,84.68918366973308,82.05845530113746,58.210544832909015,B,D,E,-96.30415661230096,1
18-25,Physical,UK,Divorced,63.149371723747905,9.705781029190637,67.63825743810939,21.973095535614252,A,D,-46.113593574953896,D,A,-153.51830326355568,4.343621669440995,-70.83537221647337,A,C,C,19.884934359687396,1
36-50,None,China,Married,111.63805207069015,44.87464616101075,115.37980852278682,-0.21503781268085892,C,E,38.91043762353209,C,B,-157.7334827531978,34.69817512858216,-72.3786384954807,E,C,D,-19.57808327131586,0
51-65,No,Other,Single,82.18122051520538,57.39941967200579,-71.78092693485836,-32.345865687167866,A,C,59.273105259686474,E,B,-30.379181830828895,57.33729601180452,133.31397809696298,C,C,C,-69.04273097621724,0
65+,Mental,UK,Married,59.98064236283251,6.812780928146466,-14.670820481557161,89.60535853596603,B,A,-62.37586056530168,C,C,40.059619554561564,52.21820255157964,-32.55437382377825,D,A,C,-13.131164515762375,0
26-35,Both,China,Widowed,-20.304799768768024,-11.561671876911277,47.716727695266684,63.17145188137123,E,A,-102.87781466297179,D,E,7.559639844756064,-9.416770880530551,-194.2271637041469,A,B,B,162.54087014940254,1
51-65,Mental,China,Divorced,30.502937519121982,-20.1228780437037,-63.463957587954965,-14.928222839654701,C,D,-85.25781760720963,C,E,-3.7044001784241782,35.563376526436734,-35.43185939821679,B,C,B,-303.88314637303387,0
26-35,Mental,Mexico,Divorced,-117.50583980187706,-282.2906472048168,-83.7059983050144,-211.36350127618456,B,B,-57.24321357329539,B,A,0.7128934969776962,-176.01228725734336,-4.460778625488301,E,E,B,118.98204521883082,0
51-65,None,UK,Single,-108.76960964038096,17.49031056680634,63.51444084302553,150.13669974912392,B,D,-177.16524472536724,B,C,10.396126101233342,10.374828710403538,-86.19920332338012,D,C,B,48.127600618021944,1
36-50,No,India,Married,13.499480777456698,-163.6956439280655,16.47709603079853,-29.77752473523735,B,A,121.12211750397842,E,B,-63.94796589844797,-125.87810199931866,-95.12066715355778,E,D,A,-37.64692067237435,1
51-65,No,Brazil,Divorced,-105.86286412436006,44.15416998837713,-177.96637782571483,47.20746564843653,E,D,128.01697045360578,A,E,-26.989832926898984,-21.09470974256153,-96.83339132759691,A,D,E,106.91230579025965,0
51-65,No,Brazil,Widowed,52.190501208987236,-66.20732267697963,19.16914713388404,-86.61444569058445,E,A,110.97973637169392,E,A,-81.95884436601204,151.955454508541,145.90067460030235,B,B,C,-56.51237039901801,0
26-35,Physical,US,Single,93.31476732873305,60.96886712076832,36.39799045600645,-49.039797726267075,D,B,236.15818375573255,E,C,91.52923857777844,-138.1343117738423,-166.88622513150483,C,D,D,-46.5691449021119,0
36-50,Both,Brazil,Widowed,-22.38952940049623,25.703198958552388,-97.99469134819024,-68.65665386542476,D,B,17.378676097351402,A,E,26.9391663783691,-79.47474192719002,26.571514318129413,B,C,E,59.06680911604454,1
51-65,Both,UK,Married,148.39918109283596,73.40332923036827,40.15169695710411,116.99458723817398,C,D,38.529925779061344,C,B,-158.75824121789654,-3.9293344643593158,70.25212740182666,B,A,D,-96.31742451135142,0
26-35,Physical,Germany,Single,32.56204934914353,0.8359260478060481,55.53725414975492,37.42138516673166,A,A,-48.752619010234085,A,E,56.22035739127638,-69.45897544296194,-3.9626272481363944,D,D,E,118.76865811058248,0
36-50,Yes,Other,Divorced,61.00467136566383,12.023038225384298,4.3525401224966656,84.8068717292426,D,C,-64.44608743518675,A,D,16.337939654561488,134.39350791742984,20.652289685834855,B,E,B,-26.265126700580044,1
65+,Yes,UK,Widowed,-81.30569657019682,42.19391084570914,1.8071107517858183,25.517445041142256,D,C,-156.74432069750702,A,A,-55.57224399336831,-12.308842346233705,-210.67225188296104,D,C,D,80.25312415371755,1
18-25,No,China,Divorced,73.2544126670874,-27.78879119678164,-174.25409195026816,162.73566641132032,B,C,-27.61872997393105,A,D,70.9103771891303,-142.5898580343902,46.62841019032297,A,C,B,27.50658236198012,1
65+,Mental,Other,Single,-37.35148414124871,151.95109796274235,-50.612741720137755,-68.76816299683577,D,C,219.19779517776604,D,D,125.70245827358282,-31.673506669934724,-34.509564428636544,B,B,D,-45.9357200767825,1
18-25,No,China,Widowed,76.42175600573353,197.53292345754875,118.72021310285841,-178.48671160160242,E,B,-4.047395875974261,B,B,-86.9304252583752,63.56174438113064,148.66539406954067,C,C,D,63.426699723429905,0
65+,Physical,Mexico,Single,70.09988395136149,-56.06567419833307,12.483578407950706,211.72008821727536,E,E,-184.5080732194969,E,A,-62.037780721533174,-158.82869789284518,60.57750266154396,B,A,D,59.16177978440002,0
65+,Physical,China,Divorced,-219.64981799276657,-77.60607035906669,23.571200126257295,-169.78037273896206,E,C,-13.222132750699886,A,A,-149.9990552003291,-73.99730734045228,112.65844028849712,A,A,B,150.6920316097103,0
51-65,Both,US,Widowed,-95.51672341514717,63.02149576052012,49.039420007371625,-229.33311864016912,B,D,29.22574055527438,E,A,141.11609418155368,-101.10949338362852,-6.741898619087319,E,A,D,-86.1950606337557,1
18-25,Both,Germany,Single,176.13059844134153,30.4472982912136,12.935137508144484,70.26538411017908,C,E,14.106874383258877,A,A,133.45896986708766,36.57524423947503,-115.12108210458307,B,B,C,119.30366326881885,0
18-25,None,Germany,Widowed,95.82152269196418,64.39827193000797,3.955805663093314,98.69771201976955,A,B,-183.6250401075336,A,A,-45.02368197327108,113.14763753901853,-19.084662409424258,D,B,C,-145.30229286330757,0
65+,Yes,Brazil,Widowed,34.87358934856806,-80.14369498990148,-122.56229548528697,75.11863172371815,C,D,17.09332676841725,D,B,-121.42254533380135,-81.61353584816067,65.00091743747105,E,C,B,-162.6055820818082,0
18-25,Yes,Mexico,Divorced,64.87697087832697,7.6266232979438175,88.59559364524728,194.39356109656438,B,B,-149.86395996013684,D,C,-64.47378817869038,-13.125912857625577,-108.33735696075757,E,B,A,-29.956591742544624,0
51-65,Mental,Germany,Single,-107.67370948790331,-126.08203685364425,31.45208898749832,28.100456037705296,A,A,55.56445644966499,B,D,84.67783248716461,16.569540222496986,15.279323702559902,C,D,B,-93.83840197307558,1
65+,Both,Other,Divorced,158.83521086952425,77.67414043014071,78.5180534075067,16.64854353339892,B,C,-2.541106022865423,E,E,-64.01453736906248,-77.34393692163874,-7.556563736841442,C,D,C,-140.0626083165832,1
51-65,None,UK,Divorced,-178.76037543893995,-187.805979351295,4.464779135847978,-66.92899990720123,E,E,-126.79804526145666,C,E,-34.5851121089587,-94.47385791534663,4.367899688520986,C,E,D,-45.82575167045342,1
65+,No,UK,Single,96.94099369567734,123.12423757881706,47.01933455784214,270.36638927075023,A,D,66.35961138627226,D,A,105.97215636613606,37.44234845980334,54.69030695041292,B,E,D,-145.8728079621912,0
65+,Yes,China,Divorced,70.26217678178928,-63.65838306121111,18.98191067121167,-149.41527862573656,E,A,186.4238229330484,B,C,-129.2440176568497,-90.7801266418945,-84.50282706489047,C,C,B,36.12802133492269,1
51-65,None,US,Married,132.95870974040986,15.048142766705006,-44.976816056173746,84.32354867567197,A,D,11.630408188329218,E,C,87.63912435141712,-211.11611275855302,-128.3703968344828,A,B,C,-64.57842177763882,0
65+,Mental,Brazil,Divorced,-14.509124572024405,-46.459284553523545,-185.57090311099367,44.764237448973006,D,E,42.94709726061388,E,C,73.91920715130189,33.770987623570115,6.8645305672668115,E,E,E,12.71242589030986,0
18-25,No,UK,Married,-81.23963325828966,-181.1022935665096,29.133051966245578,62.894792455952384,B,C,54.57508236793897,A,D,104.04189816680677,234.42074757436734,-49.50641289232733,B,D,C,7.181688846396717,0
26-35,None,Mexico,Single,189.2679155584986,-54.50430176605373,-136.34886472792022,-50.85182324388017,C,D,220.10211446555408,C,D,73.80004195762238,33.57741274264782,-108.8480562427898,A,A,E,-147.16705790432013,1
18-25,Both,Mexico,Married,-22.460151403769007,62.3098243522674,-181.07786875362441,82.30740204534402,C,D,85.27876030613304,D,C,-90.4736302262902,-73.49165144822376,-30.970085617394115,C,C,A,41.654553506432876,1
51-65,Physical,India,Divorced,76.04552968387455,103.3133529956906,11.188453023790231,6.021048133052479,D,B,36.45957918920168,E,D,118.60771842950675,-52.82456362584922,45.325823425467995,B,B,D,-123.39853914542284,1
51-65,Mental,US,Widowed,57.661063487686114,59.31586228725861,53.09545496312784,-104.41359034452287,A,E,43.8840943102972,C,C,97.47093528209496,-80.28007392661685,-2.397442909843121,A,E,A,49.97270798027629,0
36-50,Both,Germany,Married,41.11630189054288,40.237028188824375,32.74770098232639,80.77987642323319,E,B,143.80543179100732,B,B,-52.10720132826289,28.7405122506526,-56.322218614733586,A,E,C,50.359084080492664,0
26-35,None,Other,Single,-137.3642867224754,34.64231374328471,-191.7069721674296,271.57710989363244,E,D,3.8318754301935916,E,E,-141.99469070527675,69.24768544714756,-8.35970081974291,B,A,C,2.212035215308868,1
65+,Yes,Germany,Single,55.003150092875664,-14.865779757064582,145.31480059014768,37.63627453350448,A,E,-13.68011194839746,B,E,-173.36218136846136,-24.65611753169272,-14.78423431788082,D,E,E,101.21197311540809,1
65+,Physical,Other,Widowed,4.39229250708349,39.65369259504171,2.6180312903580094,-61.36248642366423,D,C,-45.763934837187755,E,C,-224.47449020554396,-123.96851333679525,-18.979984608541407,D,D,B,-82.15766429213515,1
65+,Mental,UK,Divorced,26.44768288308994,156.20408798905294,-13.713172109630015,71.79778957596372,B,A,91.9408686659188,E,D,69.78186415139118,119.0588024292135,-43.388559683246164,D,E,A,4.634587438302963,1
36-50,Physical,US,Single,-14.684837781297269,52.59205382100578,-186.4345798311659,-123.99584529493268,D,A,53.70423191541944,D,E,11.784403240209,57.00803803348751,39.750215057257385,C,A,A,64.62688273857344,0
65+,Mental,Mexico,Divorced,62.51651691540474,109.26294656091646,16.954557603539648,18.20698215035053,A,A,71.27655921388899,A,D,52.645985771939806,67.69043043811462,76.98661088849595,D,B,C,54.83046590127473,1
18-25,Physical,Mexico,Widowed,-42.883670380745556,97.64805056376724,-220.89420684242805,11.059981999928072,A,A,88.79755340896791,D,C,75.32817723009786,99.83545079375595,-113.00710766353852,D,B,A,-238.25377591436947,1
51-65,Physical,India,Married,-66.5165939368692,-61.40990662129007,-45.03283521376356,-82.59357673864999,E,E,-149.8146754965425,D,C,-226.78243999832318,139.1478815093701,246.9025741714427,B,E,D,-133.8643058407623,1
51-65,Both,UK,Widowed,-2.894552522106177,88.37663775838396,99.0381362753666,-10.361273244008007,C,A,-45.56537575086462,C,B,91.33712751027424,-156.69607909852644,8.99585699775666,A,D,C,-196.87526070022278,1
36-50,Yes,US,Single,-51.11845196302419,-0.30565058725093464,-248.83938972722294,105.47150859347394,B,D,-42.04000692268209,A,E,106.87807224796144,205.38384364181738,-181.76878334247397,E,E,B,44.77630302148803,0
51-65,Physical,Brazil,Single,-12.795669512823421,-125.67992589455335,15.35098653329323,-120.16950813520155,C,A,-116.24354550805256,C,E,-26.070513626464187,62.712392490499745,37.20506914333759,B,B,B,16.16785926075992,0
18-25,None,UK,Widowed,17.8787712304448,-146.4420629756995,-79.54765524127481,53.412478617151706,C,D,103.67971895064474,D,B,-131.40808736756364,-150.8768245815188,-27.344334191437458,E,A,B,-129.3161347761385,1
51-65,None,Brazil,Widowed,26.54401522226558,-74.68665878030497,-84.50389263879437,-65.3109852237028,A,C,30.404633716638823,C,C,135.91405340074917,138.95649738061985,42.03912169991085,C,C,B,48.51241926164093,1
51-65,Both,Brazil,Married,97.07453191730944,139.72691406900907,-313.2205809051075,189.8376691915988,C,D,175.8024430079172,D,E,69.87216409414404,65.4321726351544,106.9577676037015,B,A,C,-76.01906119593589,1
51-65,Mental,UK,Married,0.7077691546332665,210.3769775358343,-100.75053848040474,143.94118332354466,C,D,-14.695692570937796,C,D,64.04047561190407,14.618148810513954,66.4055207283198,A,E,C,126.44242520370108,0
65+,Both,Germany,Divorced,15.9497307500043,-34.13576387699169,56.21201733078532,7.205700811429212,E,B,63.92107588604781,D,D,31.070761670435328,-88.40165648559653,-99.3038299826474,D,D,E,19.490957547848573,1
51-65,No,Other,Single,-9.656967529161495,-69.1656818936327,-196.50187266925445,-104.1159009103155,E,D,-22.181654168659673,D,A,-86.51581899769151,-231.89711589977767,-46.15986703963536,D,C,A,31.241217544326048,0
18-25,No,India,Married,-92.3302874976127,-53.59074086345815,17.14450612325446,-107.44277380290315,B,B,-62.52488278478815,A,B,24.660891399770094,-61.693182089078356,-92.02835074538581,E,B,B,-41.86471201143618,1
26-35,Mental,Mexico,Single,-21.025460733907153,-37.9673240292238,-36.848535882668074,183.02548350991412,C,D,-82.25964597809161,E,B,61.483248339010274,-5.083403829129551,91.27693217127796,D,B,B,-18.361628754048066,0
51-65,No,China,Married,-32.332113289375314,-105.98548485982771,54.96690311757971,13.679945622099238,C,E,-86.29742880530227,D,C,5.6831449036598505,-46.8871283256599,177.3600835209954,D,D,D,-281.0660988004654,1
36-50,Both,Germany,Widowed,42.24938714819942,83.79050099949973,-32.8397713317079,133.01569117831696,D,E,-13.778572697259653,C,C,32.20535651382656,102.71895704323109,-207.4438758729254,E,B,C,-10.276650573904515,0
65+,Yes,India,Married,-116.66328561803827,127.35116132215789,4.923855466929287,-158.99139512422903,A,A,-90.0956594213733,B,B,-9.010231817097463,-131.22609520421454,-49.32454373654242,D,A,D,-13.81101228864535,1
36-50,Physical,UK,Married,30.13534877232788,-146.9337419246494,-48.29928579813848,-166.3690088940003,A,B,243.39929009911037,E,D,-46.57543668137167,174.61754096341738,121.03749110333703,D,E,E,-18.819835816773526,0
65+,Physical,Mexico,Divorced,-9.076725008422335,-90.2807974449745,170.82187268587504,83.92363631738876,B,B,-16.942644917146442,C,B,-15.315259909147091,-36.33777665192775,80.68369803271361,E,E,A,9.664568036120391,0
26-35,Both,China,Widowed,1.7283128439424569,29.550971972890565,-20.928513007327105,-48.02659016662575,D,A,-65.08308159159813,D,A,-70.84120401167218,-23.4690636141369,-2.8844784651376036,E,B,E,197.7718001603257,1
36-50,Mental,China,Single,33.79858915740731,143.9436936784332,78.66291585187209,-67.75895962096492,B,B,-11.297877780011202,D,A,-184.7631344357651,77.10495077614675,11.218203460751843,C,D,D,-159.79259407466506,0
36-50,Physical,China,Single,-93.82266017869672,245.8355022116995,-201.90480634952021,129.97822364498154,D,B,189.45600057171973,A,C,7.089723151687023,-92.0969488550053,-179.67950594983822,C,E,A,27.49475238985012,1
26-35,Yes,Germany,Divorced,-315.33206802696355,-25.060370803970017,133.59211084141532,-184.07403354681625,E,A,42.83353548658498,C,D,58.72299595531678,50.99834710694391,33.50590266346523,C,E,D,-216.2922153984227,1
