age_range,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
26-35,Heterosexual,85.51564479034137,-4.603372337907418,58.192048350752145,-69.64737382268237,D,43.20877890473986,E,C,17.69975842236159,C,D,A,A,19.387821487265462,37.6002645624547,D,0
51-65,Homosexual,-44.311004874576085,-14.208854206915197,272.4525920548015,-37.412499456682454,C,34.34468920352966,C,D,9.9053563259932,B,B,C,B,85.33594883265607,-154.71135788035429,B,1
36-50,Bisexual,301.69403554620186,-25.185967260498032,-125.90085654887,-28.712208337520256,B,-82.65126499973573,C,E,-107.71406889163863,A,D,E,D,-96.732762091414,-49.69465297255007,C,1
18-25,Heterosexual,45.43056398310049,196.52355286493298,-137.09917451447947,115.74896085277715,C,-205.56265327670582,E,E,-57.66724103830357,B,B,A,C,133.61696585672638,-1.6180108350716902,E,1
65+,Other,-2.063596053955548,-156.90248241807396,41.50640181395027,-29.13977503556422,A,5.821811308605,D,A,25.896921604619855,D,A,C,C,9.00548721185848,141.51061028301655,C,1
26-35,Other,40.93867502475413,-203.02121200916852,245.1065342305019,53.8146304284785,D,-66.28182846915685,D,B,40.343891457404176,C,B,C,C,22.900707714026986,-4.244191679047665,D,1
36-50,Homosexual,49.93932038392868,-37.35890044381175,-77.08591916964127,1.3601252044591332,C,-75.55076268388645,E,B,48.82785235764347,D,E,E,A,-6.330930068732226,44.28296173389632,A,0
36-50,Other,37.30987298512365,34.12170664057073,31.62763854969983,-3.799259522330755,B,128.78441983388487,B,B,32.59323889262718,E,E,E,B,-35.48696861319014,-111.71323790898494,B,0
36-50,Other,-57.073262457939286,-163.61656833290695,136.5310755067171,70.3700573477197,C,93.89871446251018,D,C,4.007099975575193,C,E,E,B,41.49955794600793,236.51723701282296,D,0
36-50,Heterosexual,-109.59999864906025,53.61139105705384,24.50217096602105,51.31323787170635,C,-111.48074470384701,B,B,-177.81018609009612,C,E,E,D,110.84333349626117,-155.53447252787717,D,1
26-35,Bisexual,62.40381721682886,17.16865635788788,177.06689994893583,4.5644991870555565,D,20.011037614454988,D,B,-27.11438584622772,B,B,D,B,79.91440547791474,-15.723367872358097,B,0
65+,Other,43.446032148353254,65.67188772347022,-162.43332436006125,91.62036838390969,B,41.71740355923211,A,E,-70.64494328536851,D,A,D,E,-147.8246643630793,135.88783789526988,B,1
65+,Bisexual,-129.00487772500512,13.790567586868061,66.4386549321258,54.86915760750214,C,-207.36982324736303,B,C,-15.09044032770371,E,C,E,A,16.54084486657533,61.41748911331454,C,1
18-25,Other,-162.30110518039055,-53.05177968050175,-57.78836320082667,64.59955285648941,B,144.29010179875306,B,C,-123.84962737268381,D,D,D,C,-106.83923207701716,-78.30961451532362,E,0
65+,Other,-134.89991377258255,-99.52508296463427,-126.35564657740926,76.78512512580514,B,7.062605401301922,C,C,-104.90856682988085,E,A,B,A,4.838154712765778,-57.27449022362813,B,1
26-35,Other,72.77617705289391,86.48046135803703,69.7902920202023,181.93571851139788,A,-84.12367678501843,C,D,108.88609540604381,A,B,C,E,-31.332188898012785,-30.7041063749904,E,0
36-50,Heterosexual,37.800330200561596,-21.73089202901253,162.33108179039473,-319.9807856085511,E,-201.64930687269674,B,B,-50.49057413494317,A,D,B,C,170.0998865374684,27.560343170537354,E,1
65+,Homosexual,31.755380481340563,-27.095837220425338,110.18733135467396,34.35929065822859,B,59.049605520800206,C,B,60.560468348097665,C,B,A,C,142.7249295593121,82.21978249408163,B,0
65+,Heterosexual,-43.21146384957322,235.66421343254785,92.82270347036852,103.47375952384992,C,-76.19937482053012,A,C,-125.74343358927796,C,D,E,C,29.797566524518725,38.36577330622665,A,1
18-25,Bisexual,98.94302031499723,-89.3711671515725,-162.96147249220053,31.615352356849836,D,-66.18924855340246,E,D,64.19520241891624,A,D,B,B,-143.8009718893514,45.98744198791003,E,0
18-25,Other,201.10638533403935,-195.93528158424712,-179.2853080550059,-2.1464477621349247,E,-250.77232821810043,D,C,-50.3811878232711,D,A,C,E,125.87163151842896,11.048061750405987,B,0
51-65,Other,-0.8376220695284144,0.7276870916627556,6.558165758894703,-49.1252263859057,B,76.59504339519134,A,A,-66.95381994756254,B,C,E,B,-164.5211895917721,-28.15576767745448,C,0
18-25,Other,-98.02548883857696,-72.54440389582845,4.250053699243848,-11.407292266688273,E,-93.24498961310263,E,E,93.45807167513274,B,A,D,B,66.9948859136623,153.16170221409712,B,0
65+,Other,-47.443751642909874,25.40499647337684,61.29896828227845,-32.766624540788584,B,-86.71748887068004,D,E,-195.99464017624854,E,E,D,D,19.62470138659555,-11.745879903957523,B,0
36-50,Bisexual,203.95048682015684,-16.529496548417292,119.01020151837554,16.721246973650423,D,-87.01994334205597,C,E,-98.93723164325542,B,E,D,D,93.66251496245013,5.110142791790607,C,0
51-65,Other,68.58901322327714,18.14629348920176,-18.011056930477373,-101.67123390292927,A,-131.93256983903925,B,D,0.4257581659634382,C,E,B,B,121.22532491574836,120.22675568321158,D,0
51-65,Other,-104.01063681206072,-174.77988840334262,-57.72646682695404,90.55250428538457,B,-116.60909025741981,A,B,8.970689154649127,C,D,C,A,112.02792279931602,-41.153228114765255,E,0
26-35,Homosexual,62.03530126439662,32.996006512594526,118.53702779655487,-119.28470621837843,C,8.219919577458057,E,B,-33.762968363435434,C,A,A,D,-38.238599074639964,-182.70335161885836,A,0
51-65,Other,68.01648701561292,-126.6280541574696,48.83604556372704,169.4722002867238,B,-92.39518825886904,C,E,-85.4099909528328,A,B,B,A,-104.36761814186897,-46.13711319136859,D,0
51-65,Homosexual,-73.08190738784677,119.72916149098435,-94.95613135593567,-99.84262932197149,E,-29.070538886998598,A,C,155.5956072624139,C,E,C,B,31.56029379435176,-196.26375230756437,B,0
26-35,Homosexual,129.6448026120913,-122.05315930498641,40.85413061719417,-30.882211290248367,E,21.741122032677836,E,C,-13.57880719247359,E,E,B,D,-72.3501309149243,-101.32715559012763,A,0
65+,Other,14.804987674960914,20.027816497143338,29.264510376937253,7.937064877789192,B,-116.1109549441235,A,D,66.83052917970404,A,D,B,E,-248.03878925421893,76.61869986411027,D,0
36-50,Bisexual,-69.59151170900071,183.4318230445112,-75.04681709323035,-76.18199534870706,B,80.40495424987934,E,D,-51.13747631610658,E,C,D,D,-24.151838106277378,-46.25278698747359,A,0
18-25,Heterosexual,127.44307886924449,62.996037891323176,48.80760498040597,-37.284108091964995,E,115.61618989711242,C,C,15.381460054857465,D,D,E,B,22.374971826780676,81.33978364526266,D,1
51-65,Heterosexual,-64.24246447866906,-114.9274970682028,92.99816769355348,-216.43127518555008,D,-122.63847271740627,D,B,-40.13912255936216,A,B,D,B,-35.88282410714761,31.62917627766037,C,0
26-35,Homosexual,-188.20781375526659,-7.789729618088183,9.286117830184033,16.577683615442727,D,-51.164702114840324,E,B,-160.4826960287624,B,C,D,E,122.79839287571355,-50.835918196916,B,1
51-65,Heterosexual,21.787519277090553,-85.35238792112152,-112.59318756606913,-125.74124605026978,C,-169.96415943438643,D,D,-25.555376797912434,B,B,B,C,-89.31013624547427,7.616063413325523,B,1
26-35,Heterosexual,-62.01502011390273,220.01969776953098,82.93709236044613,-53.50519763507571,B,13.999377481195186,C,E,-211.08363559539248,A,D,B,B,-39.40329342318694,-175.6203698699,B,1
18-25,Homosexual,103.83785011305594,-33.63964541730671,59.21580438693373,-84.16913300249564,A,65.45552928740437,A,E,134.18817844163982,B,D,B,B,-89.85147406232295,-84.16528921099388,A,0
51-65,Bisexual,71.7301891724034,96.32435764130636,142.93870017585388,-14.190004987514351,A,-0.30054395497902686,B,A,-6.059700015413031,A,A,B,E,-33.88463207388647,138.93992902550025,D,0
51-65,Heterosexual,98.61366467652333,95.19250447509485,-68.24243054012055,18.647966427554227,E,156.8277857614584,C,E,-43.92394173830432,E,D,D,C,66.79097447972818,-20.174471165526896,A,1
26-35,Bisexual,19.34605960565149,-188.7349274735827,-50.92400665262629,-61.733438153472264,B,74.30245595377299,C,B,-18.38536093968027,E,A,C,E,-0.501810082874003,-91.01507243926275,E,1
26-35,Other,-49.83899062067324,-187.10170615550192,-22.594578784306012,-17.168512178716096,D,-117.17127564381519,E,D,-82.78124305203134,C,E,D,B,70.60570594496603,-34.19773467942126,C,0
26-35,Bisexual,-117.41189030604974,-59.44548524035314,-93.61733327513942,52.31047057111808,B,-35.75822138253473,A,D,37.68031648654988,A,A,D,E,82.79550407703807,-164.70456032937486,E,0
26-35,Bisexual,-104.46877723815477,-115.06098513235024,24.12707396992834,-11.861941035029453,A,-100.8591097681393,A,C,167.6151286974773,B,D,E,C,-85.02965770707175,20.81704551526686,E,1
65+,Heterosexual,159.70070452209873,-222.1084134897188,122.48547177713591,-15.059279700828181,B,-60.964771301428414,D,D,55.76002840210379,C,B,E,C,28.24352395188766,48.4978017997726,C,1
26-35,Other,37.50447353705615,54.75599804110135,37.21300544309382,-18.464154260053977,A,-3.136821565234148,B,C,-166.94160596422617,B,B,E,E,-71.08383383121613,-144.56317771219867,E,1
65+,Bisexual,-55.62308046898012,-45.696765647467835,-71.34244666212884,16.556480709172728,B,-48.05626914910114,E,E,-1.7834274201359097,A,B,C,B,30.80324702324574,-16.423638446616113,A,1
36-50,Bisexual,105.56446844740097,-29.976716476938158,-109.09527202338845,148.36817542309052,E,-56.645427968782016,C,C,92.75975341741201,D,E,A,A,90.54866416882021,98.98775570059624,D,0
36-50,Homosexual,-101.01839990119723,-16.984514980421412,-83.2907933931048,-44.33289035509234,A,13.636534526338156,E,C,152.85778396208593,B,E,E,C,64.90666032108906,98.69227680193076,C,1
65+,Other,64.19194273326174,-23.512735641071544,-98.39777118936797,87.7636478877091,C,-157.3814923156469,E,D,111.27810074767078,A,A,E,E,-46.555738188094956,5.989258459895462,C,0
36-50,Other,24.747378826991508,-120.77847716189673,-17.119624564345497,67.97187809054462,A,12.688968158641117,B,A,4.011999791571407,E,B,D,D,-150.49907552883332,106.57231045680791,B,1
18-25,Other,24.109270852203796,66.03063173756786,159.83470125901783,-134.3466603178773,B,-47.05187032015981,D,A,161.28200659009926,E,A,A,B,78.33891784878364,-68.88431777291416,E,1
65+,Other,89.63238267875579,-91.22299251299194,-45.01606625045085,62.59526384519031,C,-129.03505000799,D,B,6.894003372098631,D,B,E,C,240.17284840994654,-7.6734708292779885,A,1
51-65,Heterosexual,-177.08350641012706,177.79948914047736,28.31147931664602,-115.77503340837612,C,-69.60436956440029,E,C,-5.410216813583647,B,D,E,E,124.73243168196724,-3.869666265041744,E,0
65+,Heterosexual,149.50368498881488,3.4191990087411894,67.1028767936199,142.3582295611314,A,-161.42136937110757,A,E,23.913503642712467,B,A,E,D,-150.04675475305783,71.3238953128437,E,0
51-65,Heterosexual,-74.18047334142321,-62.10555429339754,-124.15947019017312,83.82781774172209,C,-68.7412548573696,A,B,14.539195356686127,D,D,A,C,47.56662218075742,-1.478179436534104,E,1
26-35,Homosexual,69.27497720162734,-7.590439995672889,-42.74579745460525,178.56351150190252,B,78.63884768857314,D,C,98.40043867591656,E,E,A,B,-185.35482946821847,-15.10601913724035,D,1
51-65,Bisexual,107.63290662190825,-49.074125749296016,-38.85973690105565,-120.13459706249728,B,50.93752302501888,E,C,106.91226002964571,D,E,D,A,-146.18878334040514,117.3680578865317,A,0
18-25,Other,-100.14522203582268,74.63592430238141,-18.652252813814744,-103.69566421466378,B,26.467457151507308,C,A,-50.57893539816227,C,C,E,D,-86.0848977215054,-90.27902826005068,D,0
51-65,Other,-61.7024972370762,-11.544436172599882,-49.07871757486437,48.4533124055527,B,33.05665144170375,E,E,-21.6877605478155,E,D,D,B,-23.390595208682864,-123.62185083225555,C,0
65+,Homosexual,21.924742118335015,-2.3936116755556265,-113.06358955149048,1.6836254165075337,C,51.75932796824593,C,A,67.03723545787521,E,E,A,D,55.77942327354245,194.36497567128782,C,1
65+,Other,21.148197981138964,74.67709107257079,-93.101149201058,67.96212651271908,E,-36.91279714390946,E,D,-45.81160165060514,E,D,D,B,-11.021968718435192,43.47223428468258,C,0
36-50,Heterosexual,-35.38992859717927,108.8663560687394,174.86064938171535,-34.15102659006141,C,42.01469838399368,B,E,1.9275675247782313,B,C,E,C,-44.01722304113615,-38.758010871378126,E,1
26-35,Homosexual,-30.186017845702352,180.40951224023152,115.42924388002622,11.848392451275808,C,-5.7161321215934935,C,D,54.63870607692718,D,E,D,C,93.35107999141326,46.95173983999969,E,1
51-65,Other,142.80354901588544,251.48680468904857,-128.90697372009797,65.91679942098445,A,165.405708702212,B,E,-16.496764960864834,D,C,E,A,-58.414559899840825,-4.323911493093478,A,1
65+,Homosexual,-42.06768626864577,-85.76219236991318,-33.43539403870756,0.8373711844808691,C,98.81332520966023,C,D,-113.5805613640398,C,C,A,C,-283.0960931088261,146.1736843389964,A,0
36-50,Bisexual,-42.375723228668384,135.07164800174652,67.1762509917753,88.15487349698793,B,12.473644295636934,A,D,-88.79607596577075,B,B,C,E,13.334496407858786,49.262366920629944,B,0
51-65,Heterosexual,-13.836580721537054,-52.69043871714258,-36.979539271103604,-165.1267820599302,A,-58.45016220627768,C,C,73.82550552434107,C,B,C,C,-127.19875537234122,4.633437364559443,C,1
36-50,Bisexual,-56.378855994765864,10.392095276312665,-27.549433469248047,-116.23526282828031,B,47.71695226192684,C,E,-38.931743581095674,A,C,E,A,15.580966775106653,155.56941316869958,C,0
51-65,Homosexual,130.81550078153893,51.49219399373307,-3.252360138078012,194.73280299602018,C,17.171593871075743,D,D,-220.67147386061953,B,C,E,E,-224.8554356473012,88.43686549561014,D,0
36-50,Bisexual,-28.05233944098134,22.267533478388213,72.97716295873904,107.34147990267063,A,64.59903909869045,C,D,-76.99294495979427,D,D,B,E,-51.93749679133819,-105.648029887249,C,0
65+,Bisexual,133.70234309085745,49.806650351912204,89.78376746898596,-157.59099590944712,C,-90.14788777027385,E,C,-78.94150541343666,D,D,E,A,8.42334393141027,77.75567231057585,B,0
51-65,Other,-68.48789808962599,-32.19993888451326,-11.311745066030175,-213.53512273786137,D,-143.80903366296837,D,B,-123.67828395644172,C,E,E,B,-135.70767310372253,51.278864601514805,A,0
51-65,Homosexual,-98.64512007017854,-72.79780916036832,20.561443931104613,-41.60239195368661,E,41.49016453843761,A,A,-38.7767326035415,B,C,E,C,-7.391625813065629,-16.06526871123299,C,0
26-35,Homosexual,-207.97662608641696,33.683952851504834,-24.364117432574286,34.70504809578805,A,-116.90561935846513,E,D,159.16429895275135,A,B,C,E,12.569868942160886,36.26606196462992,C,0
65+,Heterosexual,22.22264991720041,31.31998192948971,248.79556923792543,44.00003344131474,C,-167.10605505035986,B,C,-152.63929806774874,D,E,A,B,-82.0766387415407,1.7555099851338327,B,0
65+,Bisexual,5.576544808254577,-58.609858911338044,-28.4579368343924,31.248532321963225,A,-170.36960740228113,A,C,15.662728091806438,C,A,A,C,-210.30849494343153,54.66458937726972,B,1
36-50,Bisexual,34.09393742731487,114.5471367876985,218.1484679959099,49.48949358765392,E,-46.19839833074458,A,C,29.52503204213353,C,A,E,C,123.58728711086613,-21.833291567652186,D,0
18-25,Bisexual,-244.67484605484947,41.45191335337468,81.50812619446607,30.801319402590753,B,-91.72452247008572,E,A,-181.01388550665632,D,B,D,B,-88.8264674252569,77.22206353906653,A,0
26-35,Bisexual,-26.2226555343807,57.859189797529794,-42.04989929807556,-113.90263736127133,C,155.10278207657052,B,A,78.33661788349443,D,A,B,B,-7.922789891192629,11.726677776313466,B,1
65+,Heterosexual,-3.5582254277641736,141.5275042690963,-81.75158745472837,-68.10701715962924,B,-84.94361123969442,B,A,-99.0398500043591,C,A,C,A,115.79732734543158,135.87138779271507,C,0
36-50,Homosexual,-31.80609807242542,220.058692287805,40.31077325123027,139.3370578605983,D,-144.994190468876,B,B,118.26152462585988,D,D,A,C,42.6065987939985,116.08371341185382,E,0
51-65,Heterosexual,-98.83520598329721,-81.70753678089162,-211.23856649183517,132.30920162087665,A,-71.89792969689042,B,E,107.21106664011033,C,A,E,C,45.42089608585084,-105.92308397992076,B,0
26-35,Bisexual,-4.2561877548246825,-32.715521989853855,-6.939966527147963,-2.2947736986631626,C,169.54100435072579,C,A,-129.09365291311823,E,A,D,C,-76.40961194252257,44.00724486980777,A,0
36-50,Homosexual,-72.56476208690823,41.42497163258613,7.717559368960952,-70.24086732561987,B,-41.09918390259086,E,B,74.62872270519074,A,C,B,A,21.99251291925558,45.91137205573939,C,0
36-50,Homosexual,188.81303547887026,86.62517773481859,97.9795699161759,-111.72958547736702,B,66.27525128221464,E,B,-70.13403503205295,E,D,E,C,23.852830451347202,-66.73516472131509,E,0
18-25,Heterosexual,63.370237322663606,232.3293610143711,-54.31713830798689,-182.65801197416445,A,55.71687840430366,D,D,-196.07769122827125,B,A,D,D,-113.84086247080421,-111.59220457347652,B,1
65+,Other,-64.58974720270975,3.875390048748504,-10.716613661613895,49.42165371996452,E,115.27044973670951,A,B,-37.957988937445215,C,E,A,E,120.18415969598158,-10.208500158186652,E,1
26-35,Other,-99.25010511117624,14.93165181815527,-86.43270847845952,-210.77140540483015,D,135.54649510910562,A,A,43.24118922103583,E,E,B,A,32.716287380657555,-59.518809952609644,A,1
51-65,Homosexual,-37.29552486878648,-81.29765125430883,-22.683407711505215,-195.40585901363633,D,26.970267173959723,C,D,168.94856719307506,E,B,D,E,23.36655086980359,-117.35348269029247,C,1
26-35,Bisexual,-157.72967409497136,148.57060609049273,-11.23107615138916,70.86098949223162,B,62.2287789476751,B,A,-7.543036770520104,A,A,D,A,-44.23552796387254,-44.695386000984215,B,0
65+,Bisexual,66.50794001111258,9.896365938172409,52.89079208386299,-17.114590060869602,D,-19.379159840305512,D,B,18.34249626549922,D,D,A,E,155.51018133097696,154.42828659627025,B,0
18-25,Heterosexual,22.322026851859032,80.97975326843918,-76.60266020734086,-114.40952715648768,D,-5.592421765247351,C,C,9.599274951191754,E,D,A,B,120.24107559781245,124.54745720999969,A,0
51-65,Homosexual,58.93946928397169,-15.353950790461305,35.72794596684158,18.31587458354906,E,-7.375177386410897,C,B,22.279867249448298,C,C,D,E,72.41009981490645,-80.93375599892147,D,1
26-35,Other,115.98621893348738,83.97108049348338,53.79879759312398,-110.15913273179416,B,-15.223535606673952,C,C,3.994440508944466,B,E,B,E,145.5693437615243,-37.69984570687307,C,0
36-50,Other,-89.84009180143069,-233.83063961568564,102.9931471787187,-18.162396231739304,C,-7.484180354887869,D,D,42.615458248096694,D,D,C,C,44.089558911117884,197.64940788875194,E,1
18-25,Bisexual,-63.61163647657704,-146.48478558563588,-55.1155042368561,86.64513096170995,E,120.29761088710613,C,D,-15.298000533422652,C,E,B,D,-110.63047732878279,-32.510315522882884,B,1
51-65,Homosexual,-83.10110304045509,-85.88042206476561,-46.28157050760139,-170.80629925444993,C,-58.39315645583966,D,C,-165.76880138107055,E,C,E,B,15.593349929415629,-118.11368773086993,B,1
36-50,Other,7.112697373028295,-59.835637713301956,-115.57486589165336,90.28663415275061,C,-97.95124274747381,A,E,-21.48846875064811,D,D,D,D,182.1332464760868,-119.75128058093772,A,1
