age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
65+,-11.462616710094323,-36.34334891741275,97.04274369392135,-122.05138421844481,B,1
65+,-80.21914687017694,-66.5897256935255,-58.04627980886848,-18.474044025225865,C,1
51-65,-69.8447810104479,3.524290977060108,-107.77564370778208,-203.04264228033423,D,1
26-35,-13.278072371235282,-54.45585325375455,-42.76897802010507,14.376824554663287,E,0
36-50,153.82530653265147,205.15698027755596,-88.90163604073221,54.40785845640611,C,1
51-65,-54.082550037129664,-15.963901835758607,13.060447384623725,-132.96360952420198,B,0
18-25,-90.66526256823828,-39.370061501148896,3.8123001622180435,38.744980267607346,C,0
51-65,54.615389504481094,-1.6170127989605154,-28.068204833960547,-10.828881989128812,A,1
18-25,64.88752473756672,57.75304596787622,-38.03600726387162,-58.83397615674142,B,0
18-25,53.87710958086528,54.3558889855871,120.51811001452552,-49.64345181787087,B,0
36-50,43.83410031954026,-52.06724570994214,110.1955094485675,168.39216996671917,A,1
65+,-55.04474186131878,-89.57588958170768,107.7441463190429,74.35710627997764,C,0
26-35,-83.99584756979212,-23.779845907012785,-49.32099280342459,51.482002059846465,B,0
65+,-187.2852859668876,-173.75802562500314,-0.44861964665470616,-55.71042395814967,C,1
65+,-162.9646587888292,-103.11660823684812,-157.2574331061819,-38.451232043354246,C,0
26-35,65.5904362183812,-8.073639458472057,117.52264866380312,-155.2133360829256,E,0
18-25,-209.06893407843873,-64.67951534347604,13.276443197519919,156.38830538967926,B,1
65+,53.23655912858821,64.35714084825945,27.374463878515094,94.9985274437023,A,0
26-35,-48.158130447797106,-14.344960340931623,34.176964032276494,160.08868201838692,B,0
26-35,114.06011680815766,100.86544063985774,-70.26517368719652,126.94032132528392,C,1
51-65,45.26788694226639,-122.14004355967174,17.75794118908752,44.37275939829526,A,0
36-50,-98.7112353546921,-88.9404646168087,-108.47083967395915,-105.47818787121462,D,1
65+,65.53420114012664,52.598285191260175,-61.13926381664629,-96.29241719596338,E,1
65+,22.855772301442236,-115.96150993287053,51.52278736211873,-110.46024320388487,D,1
26-35,-89.05078139010762,60.524902009149365,-25.714495388042113,-91.11264070905256,D,1
65+,0.48161022095582995,169.99502724878045,27.02358682201495,45.1083781471875,A,0
36-50,9.485640918508928,84.80522160188274,14.058855753364218,-338.3052254517819,D,0
26-35,-101.04739832028034,168.87277651851457,-94.41622598377957,-39.07109263655167,C,0
26-35,38.27693462815119,30.677582611557362,-164.1734914415934,65.22779412365546,C,1
65+,57.051235523419805,-149.9183157634207,103.74885289711206,-16.29031859324636,B,0
36-50,19.53295343354719,-1.4857656150877092,121.9588757288858,95.36460885693143,A,1
18-25,42.87340749025705,-137.90864365851692,207.94638521026835,-167.55416335151406,E,1
36-50,57.98240923973963,34.89048373270934,73.49941431242407,103.42882049101516,B,1
51-65,52.533101205362385,-105.768236083787,7.014387138058307,160.8313588227186,D,0
36-50,-25.278951792048638,88.72875067129904,144.27020400175576,-211.306599669793,E,0
36-50,-23.074152309563882,39.27313018604728,-13.9744184481009,-182.62696693449558,D,0
51-65,-47.88712914807677,-37.854116025172786,82.63188048388795,-56.17914211833151,C,1
26-35,85.19778334065336,6.184192951665542,68.68206845536848,196.9143230523436,A,1
65+,-12.429360765059284,175.95631663444533,-40.73424746895368,69.54343857951325,D,1
18-25,18.207578058592954,224.32970507962534,-65.6674255754391,-5.685854259714985,B,1
26-35,96.87214393479118,-48.19687212059397,-69.05001100687765,-153.33725008388376,E,1
51-65,-55.989023836184,-14.765105887712027,15.134774063999052,49.463725127589015,E,0
18-25,189.5366648629265,-99.88859597410509,118.11373232549043,-44.19556501117768,E,1
51-65,96.85767618795411,-2.238697956424013,35.02581813802999,-156.25471206984813,C,1
51-65,33.94743175243169,-22.53558650525134,64.86407169949425,-123.09322189118097,D,1
18-25,-221.89585275340434,100.11915832008951,-176.70935610909157,7.785893916679461,A,0
26-35,14.131857424328665,-4.838847094444233,150.84368027660415,19.910597393641236,D,0
18-25,-41.396961541068315,-76.56190796691835,79.19529565950974,38.62741715641959,A,1
36-50,161.29393132393665,43.93668171434752,37.20873490159547,78.5667216728674,D,0
26-35,-110.72730371987329,-68.9619818027207,-5.68083426546911,22.960762845975108,C,1
26-35,204.06860146865716,-2.0272736797695137,18.458239102633986,28.09616992592118,A,0
18-25,23.340182184026055,-182.0331537099299,-199.54111389391883,53.74208145853269,D,1
65+,-7.871489254846918,-182.69900055877886,-37.28991542091249,-127.14745584504878,E,1
26-35,24.749675215656726,-70.13723478665011,-29.833487493811866,-59.21016561537341,A,0
26-35,-128.27135208847648,104.05503706284264,-193.8602448361764,-116.11553679859306,B,0
18-25,-46.110569517396755,-10.184235250834782,-9.6016599201109,19.22588834696939,E,0
65+,65.9685772349484,-26.322274918964343,230.6220705614481,-62.2800669633309,D,0
65+,-32.476935662912695,-159.68074988494706,-109.48084214628942,-34.65015860141956,E,1
36-50,-233.37663390915532,16.004047401404467,227.50223269030903,-78.87282194620272,E,0
18-25,64.00064755474378,-94.20612265572986,-83.34631569211605,-96.32613724021856,A,0
51-65,-119.47772804629557,-101.73224461011823,33.555714559241096,-9.753358793778172,B,0
18-25,-44.82856986318601,-138.20755709374438,129.54911133977845,75.89726445388347,B,1
65+,-59.87369996399108,-78.4634116395648,0.4491816393584004,177.9949326160943,B,1
26-35,-134.5984911887892,65.52020903152726,-220.62605063697413,-128.7038637135396,C,1
51-65,22.704305190125414,-118.75214711086097,-122.51603952660581,110.33454417419127,C,1
18-25,140.98372261530886,4.915022738128094,-39.514011957175235,63.924320428719575,B,1
18-25,-75.73529993912283,2.8423944074779057,-88.77854780269323,-87.7724430570222,A,1
18-25,-6.70998710292678,53.88903072025554,-119.58319423880451,25.92056719912169,B,0
26-35,68.56190972826961,-158.42658344096793,-6.4501166940079955,-42.00756343803368,E,1
18-25,-0.3545639146689798,102.34629295388307,-92.88388718388305,0.6088772695563932,C,1
18-25,-3.0915791636722876,177.5475916766809,47.27673905572653,-71.78681813575814,C,0
26-35,-49.94658770316459,2.3746230476590053,-56.621643029111134,195.7555669054061,A,1
18-25,41.73915553754438,145.93242338129585,70.52246285784646,135.57070594259167,C,0
65+,-30.12383926139629,67.86345623381659,-82.78731944028837,60.29111131311572,D,0
36-50,4.9234742555441064,212.43333353586937,126.6243719531914,-123.49427007690603,C,0
36-50,-51.96455587778593,-27.550564386553276,106.95788406824218,-71.51700303830619,C,0
65+,-49.643379530463655,102.9093030203794,37.3096130221158,-94.88341977649706,A,0
36-50,-1.5756586050591876,-222.72939899379162,16.359725001266913,-151.66324492512382,B,0
18-25,117.07049374333785,112.47202898278697,-94.06202443324419,-103.00414505011113,B,0
36-50,11.179990472890179,139.21610978104394,229.86596139273092,-83.75559620821087,D,0
65+,-122.97069817819535,6.231933783804947,-198.4382995505384,-251.3887345582313,B,0
65+,-102.25365932635438,-4.734060584392005,-52.58304891945404,82.78731622260531,D,1
36-50,-242.93760375661603,61.76871826002971,35.20966124772379,22.2565478526959,E,1
36-50,210.86134744751766,-139.6248040636243,-52.970448495045595,20.790779661299027,B,1
51-65,-29.74671600059437,128.4041613288649,-78.80548005680174,-60.35040196511626,E,0
36-50,-95.95217253990242,18.743213069404607,23.213103480726076,3.362568007839728,A,1
51-65,-171.2376411923779,66.83716848636449,-184.31707734797087,-20.529181315138715,E,1
51-65,-163.52659680511493,75.37554540189595,65.88258880752765,44.05751471363433,A,1
36-50,17.26183335888642,4.474291759038723,-52.97957239581665,110.11176626076042,E,0
65+,98.8981656196642,-59.784717021298405,-111.61532744273894,-98.70809148541507,B,1
51-65,-4.380722278473721,57.44275382116841,-20.96413971222381,-55.31119136645475,A,1
26-35,-6.458422410990415,-27.08104232690675,99.57231590840495,60.02999303887552,E,1
36-50,-122.2527255548911,114.07268368529293,31.387502654391202,28.566407125458397,A,1
51-65,-12.974963396980431,-124.53121630636738,47.68611402760195,-12.802416953569534,B,1
51-65,-21.54379358898886,-3.101261145277313,-13.649458767753686,115.92637477855796,B,0
65+,-33.42878975074051,135.0482526516196,9.939690454259644,-11.859721947988996,E,0
51-65,12.943301235148052,-167.1080208322365,-81.79036094549843,-136.27083692017356,A,1
65+,-113.54331795320174,165.51114567156014,225.3213263860052,114.53008704788088,A,0
18-25,54.178837675986216,246.15958821584195,13.228913788332116,-34.07050076096457,D,0
26-35,-49.98467000048395,-68.70152888593184,139.44386444541027,21.805482877584225,B,0
18-25,-3.223646915917415,70.60499242022722,69.29299437721072,-175.70337218068534,A,0
65+,145.43957880834785,6.163381247418823,22.96001958134214,-84.3697590880287,B,1
26-35,68.28810640503346,78.92232861436707,7.153999767761395,-73.25543311539082,A,0
65+,106.61041487581058,-199.3865124303287,-52.35180784148024,180.7656383740103,C,0
26-35,137.2633852348096,308.6974362027377,-64.50411289285081,-15.913958400100242,D,0
18-25,48.99271121262983,49.996394492005976,-11.991113935004137,-3.083138962112988,E,1
51-65,-199.45170306923467,-69.16561267503933,-127.31271954017633,55.67031236351543,E,0
26-35,16.134293500600922,-13.47785465450127,-66.10715021142303,-44.38351258176523,A,1
26-35,15.465647977853905,-18.935456545470267,-3.699157121166003,95.1781505617147,D,1
36-50,66.01926923002456,8.207788785230276,-65.4953553969467,169.0026700300561,B,0
36-50,184.97835521356717,-19.90778398002814,196.89603515353548,108.5384009754819,D,1
65+,-74.05707973320649,-169.5077649126297,54.62842752774583,-76.7721420277168,D,1
18-25,206.74371744590863,-64.30865858243048,-80.35991814297954,47.63632155125141,C,0
36-50,-77.10280182183217,32.477743622593486,-61.297906827949845,-32.201567942530126,A,1
18-25,60.90059113853508,173.00604448566932,-68.93989146348397,67.42762244350405,A,0
26-35,206.3623964780052,-18.069819499252315,-184.4613187172619,123.48465775642845,A,1
65+,92.07097905067872,74.2062535390089,-26.544208142348786,32.31205674071325,D,0
36-50,-4.759976701697505,50.49008571664123,140.47068023717338,56.19445495877336,B,0
51-65,1.4363910607917403,-253.96165863558488,-81.43642799309009,-92.91448240429216,A,1
36-50,-50.075071612820786,72.15966020696754,-294.5407842806019,-91.16186269939182,E,1
36-50,-24.125691076919203,105.75094003828791,-12.893866989273764,-24.960337723875252,B,0
36-50,-79.04815055384195,-85.08115359499627,-69.29862804862684,-118.3912414454826,C,0
18-25,-11.5134826049147,157.57949727578503,118.784560646086,-90.67548773842266,D,1
51-65,-119.13848110404595,-120.85499385323313,-190.3881913067287,58.78642556809298,A,1
26-35,367.93095478669227,94.89457240637171,78.69536557532595,-8.540032253108624,A,0
36-50,168.57446083182285,14.294711221595048,-32.58063790060896,110.3846749418351,E,0
51-65,-194.32654780759162,-31.15501023517918,-76.09126321462254,-30.561159632119356,B,1
26-35,13.421000241332854,119.10126477462981,76.42845440618278,6.59949467109585,E,0
36-50,74.73261004227555,-63.12975861622019,117.99399605209115,109.9039081123797,A,0
36-50,-81.17281864256807,-11.73672274406809,-61.53613162147279,-47.67675927896331,E,1
51-65,43.46791843111113,124.6979889934176,-112.24241541896708,19.16229359502191,A,1
65+,21.40429041613918,130.57758471595955,150.57104586192608,-70.99208259662493,B,0
18-25,-103.52399013376026,-0.2546160136535571,55.41346494770261,-28.07963399563848,B,0
18-25,108.91810928645904,-42.08388282599289,6.978328005443924,-79.83719684568413,D,0
26-35,-141.93588788395826,-7.51857592182111,-105.9372600302008,21.362436632308235,C,1
51-65,39.67601346136453,203.09915001791276,-20.388659841299642,-62.72389639734609,E,1
36-50,-45.16383700421323,57.11977585183594,-66.75568362978343,-63.8316657025855,D,1
51-65,190.20061535381706,20.814892326306776,96.29445003458186,-59.067173369503465,E,1
18-25,-50.790173197538365,15.301752674649705,170.81301860184274,160.62552080074005,E,1
18-25,134.22582170023497,67.65630331408843,-66.1900315891966,-13.225795752708116,E,1
36-50,73.99194105209159,-34.01024655171688,21.488913420212636,-105.61439526873696,B,1
51-65,32.96995946283487,-25.2723623459024,-21.761882174151452,60.63798080077022,B,0
36-50,129.6447113775341,-103.65894020201922,153.2491425248834,-29.89659398279373,D,0
51-65,-73.10164866212708,1.0103427056946848,-91.92653920090368,-189.13790729541634,A,0
36-50,42.59825956140727,-144.2688186960099,91.36987885982532,-249.85213656959044,E,1
36-50,138.40003569663133,-100.35832572158412,39.20189406488678,92.24489055781892,E,0
26-35,-67.20695503514877,-81.24136551739025,177.61244799336785,-228.2774832219066,E,0
65+,1.1799130781738099,-201.04380176397441,10.19934855634353,50.766919791562195,A,0
36-50,-21.04638860212201,-43.67991354351559,-191.85955438839142,-13.313467990913514,B,1
36-50,-77.06628360907874,-43.46420756639679,24.653461664164674,164.3172857885292,B,1
51-65,51.89238567000891,-12.271235290915076,72.98957877132372,-2.583798280564397,C,0
36-50,126.25251154510542,48.77491826638755,-62.72470586522827,-125.10149441017629,C,1
51-65,-38.015367793984936,31.52809661778001,-27.93692104737468,101.6799760933889,E,1
36-50,-9.463137766026506,-114.7056999072792,-34.22715555096488,-61.27319722849798,B,0
26-35,-124.87120972598878,22.798915496202664,135.5362499991237,-118.11065433379693,B,1
18-25,65.73891486328004,0.8389673001278883,-12.531816244690793,-46.26323777001042,B,0
26-35,7.472686859960552,-31.31488757281979,19.8756019014484,-33.962023327003934,D,0
26-35,85.76155978831946,214.63165423952546,13.69788964029775,-12.677717697787848,C,1
18-25,200.7428530451941,150.04614435438148,43.45143133285967,-210.27489954138616,B,0
51-65,41.218431853256476,-17.68419824078454,68.85023583067992,55.168858332849894,C,1
36-50,-154.2885772654743,-176.15402963500435,103.49838264350437,-101.33634180564464,B,0
65+,62.545651771096814,-34.713025183689346,-10.193906429480231,105.64785033210913,B,1
36-50,-56.476437095578014,-20.22353084688945,74.75213602331206,-81.21362352995742,E,1
51-65,7.594870233809332,-57.44323400385222,55.73465954293517,20.885355747306843,D,1
51-65,-73.52342737273086,48.95284445858324,118.92747976710085,-209.32134770093654,D,0
36-50,42.646208917603715,103.20955312384112,11.406682404422495,-12.511026519605986,D,0
51-65,-46.95654417648043,-5.3804142967219,22.77178412686721,143.5843767899422,A,1
51-65,108.21624528610457,-69.0002354652912,-24.01530493817686,-187.819933513979,B,1
51-65,29.561513304852543,-116.58027015459409,-91.47639072058679,11.658016548827591,A,1
26-35,-72.8003928296324,47.44412969410977,33.2053581029529,108.5209240807157,B,1
65+,105.13822343608443,119.44867612889524,65.37770690199342,79.81164080266464,E,0
36-50,-100.84596319621247,4.5046236879200245,-86.7673254621049,-30.231167147695924,A,0
65+,218.86061042838696,72.48230050579055,7.248796512305357,31.443608812062696,B,1
26-35,-37.85330714204954,-33.51846753981697,238.69250394823194,127.34203267719009,D,0
51-65,74.85116131235901,103.92850643091005,99.49517739910961,108.51219292557555,A,1
36-50,67.51038576855767,-25.39111879677752,73.16737974199383,29.36110338739904,C,0
65+,-19.7474193865788,74.57947141193911,93.30986676749549,-132.40178243504846,A,1
51-65,152.74588686517458,45.249488044802575,-161.7729742244436,-177.95138516508416,A,1
51-65,-90.90711561858367,8.235378756099912,-146.26914077121577,-232.85696774790975,B,1
36-50,22.7831232329673,-116.41342025969226,36.880962459637104,39.53126006789573,E,0
36-50,-123.32763890990744,-34.4462688007019,187.7078966066754,-52.273203438187835,D,1
18-25,107.29633961330663,153.57830118194528,-33.622794600065674,-121.64703148213599,D,0
65+,80.72302112979314,-114.85602235264933,-22.82188747935571,-109.25930907397093,C,0
18-25,-90.8360980741825,-84.94850605604698,75.3843423542629,19.249568864141168,B,0
18-25,-4.318504596794375,-120.39465687820838,-15.302984166321632,-49.76303967542305,B,1
18-25,44.433121456210344,-50.11972024726785,166.0481254533156,96.83585283390914,B,0
65+,-22.557374194244215,-16.70706376466112,-48.81054038579749,181.47347895277574,E,1
18-25,-98.74446807355815,69.91688322653786,84.70844256185146,-55.658156194443244,D,1
65+,-174.60442858435718,-139.73822369797767,83.51637328054792,32.07179724225505,A,1
18-25,-52.48301186727191,154.63675560914095,81.99529011715366,-193.51822401177853,B,1
36-50,3.848751938849488,-102.04829602624537,-8.162806819774202,117.00649979057125,E,0
26-35,-180.4609493174853,-32.38611717768528,173.60603115347016,-57.69962998754489,B,1
26-35,83.41470216622497,-22.8721587912185,-96.6898993129492,-59.31078841090574,B,1
36-50,-19.64285586619431,-121.65529686319884,-36.39320892750374,244.99559204557247,E,0
18-25,-165.22428330944223,-50.86823256823643,-13.849345620860218,29.734119314111663,E,0
18-25,136.04912706420228,-34.52954905260714,3.771466858922011,-122.56743088298447,D,0
