Religion,Race,genero,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
None,White,Female,Homosexual,-4.708920492894745,-64.80586515430088,-3.7432762822944152,C,D,118.34388663159191,0
Christian,White,M,Bisexual,2.1372373398545705,62.7446015978345,-143.68351758576802,E,A,3.310241670257086,1
Other,Hispanic,Other,Homosexual,48.66556672619251,42.06014355952928,-22.13570269468317,B,E,59.624408086907465,0
Other,Asian,Male,Bisexual,71.95922344814385,-213.48565684819275,70.20800005671649,D,E,-80.85428030070774,1
Hindu,White,Female,Bisexual,-179.42800112325978,34.9103638350479,73.6487635092877,D,B,-94.2094449522968,1
Hindu,Hispanic,Non-binary,Heterosexual,-84.2525047555152,86.38844103347895,26.334419984350856,A,B,269.9498227003102,0
None,African American,Non-binary,Other,-139.79651765942052,-17.37191666979114,-24.928538400060734,B,D,-6.461547544111998,1
Jewish,African American,F,Heterosexual,-174.03687025371175,141.3118092256605,13.041729454890245,B,E,59.51571213741387,1
None,Other,F,Heterosexual,-11.333807098524549,31.20680064782706,-65.3122024601726,A,E,59.80083891755073,0
Buddhist,White,Non-binary,Heterosexual,-83.03703028989263,63.550217376590446,-317.88173764915484,A,C,136.64298743042636,1
Jewish,Other,Other,Homosexual,152.414901725469,139.83910394399902,157.6648835602285,C,C,-3.2961259624714287,0
Hindu,Other,Male,Other,-61.07864849913521,62.861574417006636,20.447976726256915,A,E,32.47910670328197,1
Other,Black,Male,Bisexual,99.76180939012728,34.59986362879873,-153.58793556144522,D,E,-4.791152483392846,0
Christian,Other,Male,Bisexual,20.117988672683012,20.376303425557545,-59.559330770687865,E,A,-79.47762503209995,1
Jewish,Asian,F,Other,6.720547931401274,49.57688633335272,-99.59521944797743,A,A,-7.934206242015379,1
Muslim,White,M,Bisexual,239.76114268237518,72.10921836207439,9.118882631092893,E,B,25.85010411679192,0
Hindu,Black,M,Heterosexual,59.950788289435586,3.9642883817839145,-34.21226328217478,B,D,-40.35820023591666,0
Other,White,Male,Bisexual,37.83924457125295,-0.28502469458470264,-118.55782736550992,E,A,-27.119515309706188,1
Christian,African American,M,Bisexual,185.43347345546576,-112.98273884385168,104.41592257658765,D,A,-204.15958483383298,0
None,Black,Female,Bisexual,-93.37555950560521,-84.14266073053146,10.043363115603512,B,C,-76.43510655033309,1
Other,White,Male,Homosexual,62.86750002264555,75.41210667664771,109.53169824371858,D,E,-3.1903555730478748,0
Hindu,Other,M,Bisexual,-8.996682496612326,70.98394582010697,-86.54245594322514,B,E,13.41736679959781,0
Hindu,Hispanic,Female,Bisexual,-299.9725720780904,-68.02281113179765,-53.95712857554812,E,A,18.577323632956126,0
Hindu,White,Male,Other,42.30050626315892,23.384631050086437,-188.05680245206943,B,B,117.76841319031244,1
Christian,African American,Non-binary,Heterosexual,42.61552901667608,70.96474863467091,146.62201462122061,A,C,77.70711085097228,1
Christian,Other,Non-binary,Homosexual,173.62071088808224,-275.08792194215073,-70.78578911458806,A,A,119.94287553274323,1
Christian,Other,Female,Bisexual,-190.84090149224343,155.49042364298177,-69.83046918025642,D,C,191.28543454773978,1
Jewish,Asian,M,Heterosexual,-148.97104870904175,76.48437695155732,77.83551718917876,A,E,-113.29338528654344,0
None,Hispanic,Non-binary,Other,116.90914712398721,251.29977468900702,92.00131762506291,E,D,-1.4935150498257113,0
Jewish,Hispanic,F,Bisexual,35.0925585219051,-24.176855431241652,-145.62939774089523,E,A,-148.059953513353,1
Christian,Asian,F,Bisexual,-216.77265074675915,-55.5632318909658,-52.990651251868705,C,D,-75.78395165001727,0
Muslim,White,Male,Heterosexual,111.35493149257121,-27.510645720200973,128.20010120714892,D,B,-64.77099213719681,1
Hindu,Black,M,Homosexual,45.159224287886744,70.65489362734861,255.78914949560337,A,E,-117.68942586154954,1
Buddhist,Other,M,Other,151.67736024465304,-44.36636927273864,-52.61030253519839,B,E,-106.57117136598198,0
Jewish,Asian,Non-binary,Homosexual,25.993742587916163,268.23037485965267,133.37022010588726,A,B,-60.972369759107394,0
Hindu,Asian,F,Homosexual,34.169857572086464,15.211848212677626,105.1111114673266,C,A,124.94520549214197,1
Buddhist,Asian,Other,Other,55.0784848444247,-79.87904772453774,91.6757704407834,E,D,-131.71338520688013,1
Jewish,White,Non-binary,Bisexual,133.6111682463278,-18.523104315921493,44.74644105289666,E,B,49.38792318446632,0
Jewish,Black,M,Other,80.8044726744073,-130.16739449573762,-155.69330559747166,B,D,61.615664326632505,0
Jewish,Asian,F,Heterosexual,105.88753899353367,42.672601374747174,-207.80558765368,D,D,73.23475576770988,1
Other,African American,Other,Bisexual,66.63808353198469,-157.38576153915497,5.893036485772341,E,E,-169.50788398022158,0
Muslim,Black,M,Heterosexual,71.13121588282752,70.73769142801027,40.174791761841945,E,C,16.526830319143322,1
Other,Other,Female,Bisexual,-99.21319673392347,-13.8921060511854,-56.067080926853066,B,B,-60.897154398674466,0
Other,African American,Other,Heterosexual,-12.091267649072373,30.674225249736303,-23.984355973294118,E,D,128.8755909487924,0
None,African American,Non-binary,Bisexual,112.55861812465042,52.803196232205465,55.86401946050172,D,A,-165.0364531930854,0
Other,Other,Other,Bisexual,2.661263239110678,83.70901747822538,81.24577459293249,D,C,18.73118999933114,0
Muslim,Black,M,Bisexual,-78.74259481764669,-83.29697266487243,39.249965962496894,E,C,-172.0261931524854,0
Other,Black,M,Other,22.03872989261741,68.43378295314808,50.05873379840147,D,B,-28.080232622538876,1
Buddhist,Hispanic,F,Bisexual,155.8507588726323,74.77508881578126,-111.21474628637738,D,A,39.47402395510179,0
Christian,Hispanic,F,Heterosexual,55.402276407782615,187.93933859890026,126.21916306131051,D,B,-9.242852717641389,1
Buddhist,Black,M,Heterosexual,-192.76074409944562,1.5515877858492744,140.13569619221607,C,A,-148.57000190985084,0
Muslim,White,Female,Bisexual,108.83442429374277,125.43928895766008,26.978036061214432,C,E,-33.46184293208805,1
Christian,Other,Female,Heterosexual,-59.385687311952886,19.217318709812346,-146.76593195315942,B,B,-15.707765376460326,1
Other,Other,Non-binary,Heterosexual,-28.323338608617977,90.10524923265753,28.81340096468714,D,C,-53.40927683358786,0
None,Other,M,Bisexual,-45.74956561352414,243.94040874395847,-71.7929964908914,A,B,-129.78506470328142,1
Other,Hispanic,Male,Bisexual,170.10650973394326,4.9687391756938215,124.07614638829136,A,D,-188.1507328143826,0
Hindu,Other,M,Homosexual,147.6890683632991,-144.53768395016,38.4895353306594,E,B,-64.25149930856142,1
Hindu,African American,Non-binary,Homosexual,2.0981378533732387,103.30107331424531,44.69624408507715,E,B,-126.14487019320933,0
None,White,Other,Homosexual,-84.7214326043534,94.65339303370041,-30.398260453623305,E,A,78.69088407548762,1
Other,African American,M,Bisexual,97.3996650516032,7.321188026517864,-17.202569276340736,A,A,-103.30551255099591,0
Muslim,Other,M,Heterosexual,1.7192072588500096,-30.686222019985966,-146.54317681045296,A,A,-63.61573810579934,1
Jewish,White,Non-binary,Heterosexual,-18.975756381915886,97.4444143232255,-27.925861435823613,B,D,64.61513017124815,0
Hindu,White,Non-binary,Homosexual,-3.9411609482773717,-39.11065681086965,136.836696127955,A,E,66.43958454887505,1
Muslim,Other,Female,Bisexual,-70.06307098041079,-83.8695174652871,-104.89541737220402,D,A,187.81474069973697,0
Jewish,Asian,F,Other,-92.02487409158714,113.25811353704904,-55.23209317331346,B,C,17.450405303236494,1
None,African American,F,Homosexual,9.909473982163094,-18.55294600470952,-20.00571703817951,E,E,73.64531229103875,1
Other,Other,Other,Homosexual,-29.258126761471857,119.76673883066971,105.68351283491688,D,E,-80.77846471229401,1
Jewish,White,Other,Homosexual,6.530136394932931,164.55570388355721,41.79316811843567,D,A,165.36661222087344,1
Jewish,Hispanic,Non-binary,Other,132.28477836128113,-13.117961091494882,22.65820390313891,A,A,75.48089555088868,0
None,Other,Male,Other,96.54719350495412,-102.03246803430082,46.915525816281026,B,E,68.06144864643746,1
None,Black,F,Other,60.766368956626394,-171.81815852658394,-54.164509730540914,C,E,-94.36757419391483,1
Jewish,White,Non-binary,Homosexual,53.2359897693947,89.99639554193475,-207.81049542792033,A,D,-58.599903808325735,0
Other,Black,Female,Other,-27.85196403866336,-72.97924702722464,45.47140499878119,D,B,-67.76826359401056,0
Hindu,Black,Non-binary,Bisexual,176.08977040791498,19.91196832409541,-115.58189832972785,C,C,-56.481594551470735,0
Jewish,Black,Male,Other,10.066763739946568,94.6365194147957,-192.85760688251196,A,E,86.5063082863936,1
Buddhist,Hispanic,Non-binary,Other,94.94131092270476,62.02518918443407,33.37709592233812,C,D,16.851078684205316,1
Christian,Asian,Other,Homosexual,73.6125417238352,305.9558629996879,161.8870157871715,B,C,30.91971518656859,1
Other,Hispanic,Non-binary,Other,66.6222049524276,68.37411189885869,-49.7844169394896,C,A,-2.0396699207919884,0
Hindu,Hispanic,M,Other,-62.081593526198006,-38.406043754287204,59.256898164850135,A,D,46.636065984770674,0
Other,Asian,Female,Bisexual,83.83673628400156,-141.50291123393956,-8.177644908235076,E,C,-12.486740091873937,0
Jewish,Hispanic,Non-binary,Bisexual,84.82812062050594,-12.100007711438208,-69.6057418514575,A,B,-54.41491176829043,0
Christian,Black,Female,Heterosexual,-21.34413272566756,66.89896492667728,116.3631413150124,B,E,-60.88406425952972,1
Hindu,Black,Non-binary,Other,-103.71214396110975,-160.1217594055398,3.628461290414538,A,D,90.15417581084756,0
Muslim,White,F,Homosexual,38.84389213004094,202.10682754080221,31.8880628092441,C,C,-108.4438811416963,1
Other,White,M,Other,-73.70367841892777,78.37857906578401,55.35969134847557,A,A,50.10131315129325,1
Muslim,Asian,Non-binary,Homosexual,-13.664129983137244,-70.00667861437442,262.1074091206138,B,D,20.721761759032077,0
Jewish,White,M,Bisexual,239.12491189915417,-22.471663558991782,-18.760908034327475,C,C,-25.24281008478566,0
Other,Black,M,Other,178.22330312152556,-14.302144370984854,20.731522717384475,B,B,22.172380852674898,1
Other,Other,M,Bisexual,-116.53951348126563,57.81240719481027,-202.56883226556604,D,E,109.10575657843728,1
Buddhist,Other,F,Other,-57.584751045184724,-21.80496941758149,-75.29924831535791,E,B,-147.55558123290368,0
Christian,Hispanic,Non-binary,Other,-142.07632502588564,-24.9645631286305,-3.487012910026875,D,D,-3.0918583715061234,1
Other,Other,Non-binary,Other,66.93935030357385,43.07374004804975,-215.23688361151704,A,A,39.42812582949269,1
None,Asian,Non-binary,Bisexual,-104.41625462548032,103.53175459319233,71.7102163144086,E,B,89.5624936977853,0
Buddhist,Hispanic,F,Heterosexual,-181.6552916058125,74.47471057989465,149.06027303937552,B,D,4.771666749812149,1
Jewish,Other,Non-binary,Other,-83.3341486276516,19.407314170114713,-78.94821274748142,E,A,-3.776345803271867,0
Christian,White,Non-binary,Heterosexual,102.33180160729687,-140.17494982620966,-191.44185317597547,C,B,28.98532778552018,0
None,White,Female,Homosexual,-126.89899241782247,-150.3104575982036,-155.9412529320444,C,B,76.78295582342477,0
Hindu,Other,Other,Homosexual,18.171879610354257,-101.14966975522543,-113.4088661441295,E,D,-8.771490663396527,0
None,Asian,Male,Other,-97.48257732778124,44.15719029426018,-118.74622800458965,A,B,-45.364773915336734,1
Buddhist,Hispanic,Other,Bisexual,49.377446479377916,87.11367752531606,35.36511890437977,B,B,-38.33924138392244,1
Christian,White,F,Heterosexual,-196.54837436363923,-11.512952185149237,-24.037785190277084,C,B,-14.245404643437107,1
Christian,Asian,Non-binary,Bisexual,221.8686102099339,56.88797435265882,-28.518192451599056,B,D,-163.4456892298214,0
Christian,White,Non-binary,Heterosexual,25.15898868916404,-194.1024012756094,29.67497657546311,D,C,85.5541449176539,0
Buddhist,Asian,M,Bisexual,99.00398141736679,-93.6839505736334,-51.48839153936303,A,D,139.96330944817993,0
None,Black,Male,Bisexual,76.40697686251366,-15.77969803283823,-33.40722032041605,D,E,9.893354572642888,0
None,Hispanic,Other,Other,-0.3279215447038772,-71.79466482345445,72.04147759941411,A,A,155.06823953262386,0
None,Other,Non-binary,Other,-86.35897769887458,-46.99374843206121,133.03819211245428,E,A,85.58629190435033,0
Jewish,Other,Male,Bisexual,-48.678517232736375,-106.89242045885747,-79.73307488521553,B,B,73.24131695027859,0
Muslim,Black,F,Homosexual,87.94319885361979,-94.00324259092051,85.04905658554874,D,E,-1.6748964279349645,0
Muslim,Hispanic,M,Other,-102.83492013438035,16.412397951647055,-0.9163443821664775,E,D,60.34626441872022,0
Other,Asian,F,Homosexual,56.26294702300477,-6.495853419549302,104.58408553371629,D,C,-120.88238597260708,0
Muslim,Hispanic,Male,Homosexual,-44.355950473665814,34.75588855771271,90.20468122612502,E,D,-136.4472178521003,1
Jewish,Asian,Male,Homosexual,-173.49810144319548,183.50813538578123,87.4992717798354,A,C,60.65202952422582,1
Jewish,African American,Other,Heterosexual,-77.84098625466017,-49.52323174421541,-24.982406285284352,B,A,9.088142473575827,1
Buddhist,African American,M,Bisexual,-9.60484705096902,-65.91060735908606,-137.71576552346835,E,A,-89.2079728730738,0
Other,White,Non-binary,Homosexual,-27.29743649313988,106.12416179966824,-163.56403214010146,B,E,57.28503947338397,0
Christian,African American,Male,Bisexual,11.413238234504245,12.257240991644093,84.5849703249204,D,D,-55.95795619596961,0
Other,Asian,Other,Bisexual,-76.91504922222725,-31.990307977458134,-172.60036013165322,B,D,-17.98692197196153,1
Muslim,Other,F,Other,-152.97108785550714,123.20832772966952,-81.7484257097994,D,B,12.595118572599093,0
Buddhist,Black,Other,Homosexual,18.764362225862506,71.88861453327557,12.838037276432274,D,D,173.57953043556392,0
Jewish,African American,Male,Other,-64.0802707398335,43.74182561244046,-30.608693700595918,B,C,62.28219411743431,1
Buddhist,Asian,Other,Homosexual,52.66471783063985,51.45084541874516,162.19681019800632,B,A,-32.14071434374906,1
Jewish,White,M,Homosexual,109.55098382834261,-50.54075827510274,24.352168707694915,B,D,3.4804005078052915,1
Christian,Hispanic,Other,Homosexual,-228.46891922330514,-4.609466778184418,-76.57474653512203,C,A,123.94763933925606,0
Muslim,Hispanic,Non-binary,Homosexual,8.920953072282787,102.58665922200319,-139.17263379784382,E,C,-25.00103180607943,0
Other,Black,Male,Heterosexual,21.80769954933265,196.35195893239882,48.0091206030027,C,C,-0.5663130840582196,0
Hindu,Asian,Other,Homosexual,63.5896839234104,38.80089513404691,-33.60577082491038,B,D,32.32329855967884,0
None,Asian,F,Other,-35.044646392373075,39.1577724475419,-80.58638498811726,B,A,-7.7091342784629795,0
Muslim,Hispanic,M,Bisexual,58.126859481541594,53.78925051338058,94.70451349091296,C,E,-165.52195053456884,0
Jewish,African American,Male,Other,-21.64866578822355,-3.6683344179916193,200.0398367840326,E,C,-40.28475858309989,0
None,Hispanic,Female,Heterosexual,78.99627085570712,0.5212979496174707,88.97942564544519,E,E,38.04782427886021,0
Christian,Other,F,Other,144.97692175534735,69.21195675739388,-0.7569214378355098,C,C,-67.73960572460908,0
Other,Black,Female,Other,-35.36214910278543,180.3244995709005,40.16545798591833,C,E,-49.46880929107407,0
Buddhist,Other,Female,Homosexual,2.4335053079456017,-25.37033195542256,50.31516448263352,C,D,127.36969574559447,1
Muslim,Other,F,Heterosexual,112.7819699460417,-55.44755003019415,137.6525702229108,D,B,-28.57706176153563,0
Hindu,Hispanic,F,Bisexual,-129.5566344591778,-79.30431813506125,209.5467078605798,B,A,-7.757959064372244,1
Christian,African American,Non-binary,Homosexual,-92.65302452793873,-39.85747737891352,132.7117192755129,E,B,85.7786701243385,1
Christian,Black,M,Bisexual,136.00075975980565,-117.83012568179213,21.49675814491144,A,A,31.386358628378975,0
Muslim,Black,F,Homosexual,82.98731597219748,19.038602695493893,34.483688355840656,B,E,39.1819791182453,1
Muslim,White,Non-binary,Other,-36.86722014630269,106.83163601847623,-85.14128663851005,C,E,32.83179912842095,1
Jewish,Black,M,Other,15.136384960679425,35.602528301021174,-124.90026771649889,E,E,39.762627779001505,1
Buddhist,White,Other,Heterosexual,-72.98664691948589,52.51594070738367,-88.29400334178094,B,C,60.499942141130816,1
Jewish,African American,Female,Homosexual,181.82127954333757,-111.33914759943906,-62.064822532727206,B,C,132.44265084576864,1
Hindu,Asian,M,Other,56.870935194791564,-196.79913354931483,19.467035732046302,E,D,110.44885009574958,0
Buddhist,African American,Male,Heterosexual,123.69503235762811,-32.616618628621566,-165.24729290229698,C,D,-126.7569259284684,0
None,White,Male,Bisexual,71.47777378603892,-42.03216416441866,-34.06143361134655,D,D,103.17888249217249,0
Jewish,African American,F,Homosexual,-2.381685239172796,3.9441608091262736,140.86951586152512,C,C,11.094442888572786,0
Jewish,Asian,Other,Bisexual,-0.10262334825433712,-24.156469407448228,135.74789816415046,A,D,171.7674479057208,0
None,White,Female,Heterosexual,-124.71550250311184,138.02549515550433,181.77776802540916,C,B,140.08807783906158,1
Hindu,Black,F,Bisexual,26.438440996129824,-53.28998353042274,134.34127727320185,B,E,14.770094675982232,0
Hindu,Asian,F,Homosexual,170.8834540200063,6.684081873375291,46.79876531435909,B,C,-6.183929914386073,0
Buddhist,Hispanic,Other,Homosexual,-10.18908142832674,97.78053807290212,-35.547789906535115,C,A,102.56584941578186,0
Buddhist,Other,Other,Other,57.806187120015906,139.22217322195405,-274.7034783036213,A,B,14.766596996822457,1
Buddhist,White,Female,Bisexual,220.1084777645355,-67.86957237917952,81.23538216142077,B,B,-86.75141328691535,1
Hindu,Hispanic,Male,Bisexual,-81.37300677568446,5.052512405808531,-71.92233363731312,B,D,1.4662604626654443,1
