Veteran,Disability,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
Veteran,No,36-50,D,B,-73.18707441766406,32.17131031580401,108.80114585181913,1
No,Yes,65+,B,A,-40.3695263348027,-91.19742684320848,86.73475919332382,1
Non-Veteran,No,18-25,E,E,-47.469682630893686,9.291838764455312,-160.0565869545715,0
Non-Veteran,Both,36-50,A,C,156.02047669469505,63.2584236219669,153.89961263271675,1
No,None,26-35,D,E,113.48110775533064,-90.64128916395359,102.59857413997054,0
Non-Veteran,Mental,65+,E,D,136.69241377870583,-15.53688378203576,-197.27953542983337,0
Veteran,Physical,36-50,A,D,37.47627024282223,-0.10073042500605327,-84.74054748188269,1
No,Yes,36-50,C,E,39.79664895913753,-160.18367399772117,79.19798218319714,0
Veteran,None,18-25,C,E,139.56789216945614,-16.786736229958507,149.12789408652515,0
Yes,Both,36-50,A,E,75.45485243281568,106.95351048429443,-51.18700095205544,0
No,Physical,51-65,E,C,55.17764274103991,116.19237726378675,116.34277066608351,1
Veteran,Both,36-50,D,D,149.81762312843645,-105.47157853364719,-125.49107656802315,1
Veteran,None,36-50,B,E,127.9853196552665,202.3389667175784,91.9298089604932,1
Veteran,No,18-25,E,D,-163.70788361129158,-103.49572630210504,-1.4653012952685962,0
Veteran,Yes,18-25,A,D,-50.97907106936095,-249.25061143387103,25.813722422285895,0
Non-Veteran,Physical,65+,A,A,24.292840028775693,39.4005864501152,-165.45027078991822,0
Veteran,No,26-35,C,E,70.35100077431403,-78.8364993536376,78.61404138518026,1
Non-Veteran,Both,36-50,C,C,-34.0476914005385,64.56970176073168,108.09009335293021,0
Veteran,Mental,51-65,A,A,-4.114819679164288,-86.24325405431097,101.00587925847636,1
Yes,None,51-65,D,C,-36.58426278415411,26.36234963197254,-126.28478947339765,0
Non-Veteran,Yes,65+,D,B,-96.90055320453055,-28.027894862155122,-60.260183082299555,0
Yes,Physical,18-25,E,E,-141.37773830022712,27.508706475057654,101.30870828695124,0
No,Both,65+,B,E,10.55648985454343,49.846146443028005,84.93002937679624,0
Veteran,None,36-50,A,B,24.600152070572506,-48.37539466165021,67.37926215135307,0
Yes,No,65+,C,E,-1.9944288957053031,-71.76048858105881,127.77561429458308,1
No,Physical,51-65,A,E,-121.58052548562115,-57.350295790963756,-236.22983288982965,0
Veteran,None,65+,D,B,98.34406145376853,106.80617742560881,-54.35113578270846,0
Veteran,None,65+,C,E,-138.04343266524094,47.724593132332906,-128.22540935959242,0
Veteran,Both,51-65,C,D,54.884372195559884,-82.33294612242332,61.888708079170115,0
Yes,No,65+,B,D,2.532009041376188,4.4665607930765026,-171.2743758973508,0
Yes,Both,26-35,A,D,-60.54763883399,-46.38507276820242,101.36502024848788,0
Non-Veteran,Physical,51-65,D,D,72.18061726035054,79.25646032455171,-146.97082560625822,1
Non-Veteran,Both,18-25,B,E,-43.69398310127949,190.20426894604603,-111.55249641321568,1
Veteran,Yes,36-50,C,E,-94.49082424733908,34.97810650662877,39.917743924606,1
Yes,Both,18-25,B,C,31.109621209112255,-162.2843995746098,-5.22776563433868,0
Veteran,Yes,26-35,B,A,-25.93061281541365,-192.804024297296,-74.06432479342008,0
Yes,Yes,51-65,B,D,94.92197365885562,-110.2498771254033,181.86332405199073,1
Veteran,Both,18-25,B,E,-0.3758989712609786,-74.34227981665083,126.83831114340833,0
No,Yes,18-25,D,A,10.119972640288404,18.523349940898516,92.6288396534886,0
No,Mental,26-35,D,C,51.73102950940686,-213.19140511672566,-185.88353381705966,1
Yes,Physical,36-50,C,A,92.76576319914133,34.05840639452894,1.2077206809672347,0
No,No,18-25,D,C,22.435069187955712,114.6824153116605,-4.96672422525947,1
No,None,36-50,A,D,-94.82310398690959,5.802103054812935,-5.673195253305089,0
Yes,None,18-25,C,A,-40.08023045542468,-85.192689378765,14.221577685298433,0
Veteran,Physical,18-25,D,B,-121.75533651817238,-3.4496316747911293,76.73217118554369,1
Yes,None,18-25,B,C,-153.89541407679687,16.595344051810358,-55.46999892143134,0
Yes,No,26-35,B,B,44.5760372564307,-8.920222572154692,-89.78303253215985,1
Non-Veteran,Physical,51-65,B,D,-62.619246688057196,27.65317753875266,66.2993120887423,1
No,Mental,26-35,C,D,72.38097525018621,-58.79008903410161,195.9784082820013,1
Yes,None,65+,D,B,30.492272977728778,105.73746726115272,151.33085728063622,1
Veteran,Physical,51-65,B,A,-83.97745170854625,-125.26800983030752,96.97172815984675,1
Non-Veteran,No,18-25,E,D,-53.84980485011399,-40.176029928362674,75.7511519002864,1
No,Yes,26-35,C,D,-78.78540147598889,24.768292933958094,106.7934524715322,1
No,Mental,65+,D,D,56.22226693204452,0.7834507533201172,23.65915950456708,1
No,None,65+,D,B,-0.5584780640025175,95.19287119561167,80.21584032122435,1
Yes,Yes,18-25,C,D,72.8540038864821,64.48423364654246,-10.802883104855006,0
Non-Veteran,No,36-50,A,E,-86.13360821718014,-86.27822856574096,45.97592965630691,0
Non-Veteran,No,18-25,C,D,102.10294300007699,116.77024944303189,117.32694880532944,1
Non-Veteran,Yes,36-50,E,A,220.09921806215988,45.71327011335955,-85.81243649379753,1
Yes,Mental,51-65,B,D,35.39823761291003,6.343297339378252,-203.62272295532696,1
No,Physical,26-35,A,A,-114.80427476612194,14.769849259084294,-11.380655382267344,1
Veteran,Physical,18-25,A,E,33.243219019739385,130.79514870941864,-0.016354237364255116,1
Veteran,No,65+,D,E,82.24642771973143,-67.55141707892591,94.81445233696549,0
Non-Veteran,Yes,65+,A,B,44.74329143083574,-135.20614652321595,2.4610802662724085,0
Yes,Physical,51-65,D,B,-13.186116892035052,-38.13027946831064,-22.50077133694415,1
Yes,None,26-35,A,E,-100.32286064893461,-22.305462586890197,132.86518055093876,1
Non-Veteran,Yes,65+,C,A,28.828499654580526,4.566567343876095,-237.1897910574873,0
Non-Veteran,Mental,36-50,C,E,-134.93639226474787,-64.58169903781888,277.72744541895185,1
Veteran,Yes,65+,C,D,-156.34702018309733,-70.97888688265553,-9.917742635125865,1
Veteran,None,51-65,B,B,-13.95096656237261,-35.19822042743525,0.8970888395711017,1
Veteran,Yes,36-50,B,C,29.946604135994132,-85.27285127385127,31.78990626148735,1
Non-Veteran,None,18-25,B,A,28.169611836543893,-82.57333162381114,-59.938740400129234,1
Non-Veteran,Both,65+,B,A,-142.28201891808752,153.09998107276888,52.320462277445365,1
Non-Veteran,Both,65+,A,D,-73.8005218031804,62.84923364675252,66.29736387909489,1
Veteran,No,18-25,D,D,-59.445439049222095,108.92661045941756,54.43841152478327,0
Non-Veteran,None,18-25,C,D,-109.35577140232735,77.34140647187154,-56.76641629724898,0
Non-Veteran,Physical,18-25,C,A,-104.94848783703337,90.94321509257709,-157.42738285799228,0
Veteran,No,18-25,C,C,51.975597093436285,133.66434117197235,18.594097255442037,0
No,Mental,36-50,B,D,17.607586438062096,89.39373965147381,15.049852737510532,1
No,Physical,51-65,D,B,-0.06683141743670089,-59.67738646224164,-184.94015593513856,1
Veteran,Physical,51-65,B,C,12.502876059042112,-76.66569835163514,-28.660782298658372,0
Veteran,Both,18-25,C,D,-68.29431281250773,-5.308330710131933,56.32981935880085,1
No,Both,51-65,A,A,-110.95711920732856,-101.98180542356997,16.377343198225887,1
Veteran,None,36-50,C,E,22.095400450444476,49.84970504386554,-203.00968988839068,0
Veteran,Mental,51-65,C,B,172.59876035560248,232.04780822721932,-55.18263822203162,0
Non-Veteran,Mental,51-65,C,A,-86.95136388023225,-84.5804139368256,-94.0897110438662,0
Non-Veteran,Yes,51-65,A,A,23.264603289253998,-118.5505637829888,13.566790977924672,1
Veteran,Mental,18-25,C,A,7.067352015160614,-39.716578889228735,96.54509460278103,1
Yes,None,65+,B,C,238.3024812021912,-7.655284071989267,-32.30713026108251,1
Veteran,Yes,65+,E,D,67.45860517443506,-26.943965317106333,-70.32574838877846,1
No,No,26-35,A,A,-41.366894483607524,97.78920878702012,-80.59186382661248,1
Yes,None,65+,A,C,44.92366542165246,-10.206654363473419,-1.9679200321496935,0
Non-Veteran,Physical,65+,B,B,28.833418566060182,-121.29240177135863,15.240672530077958,1
Non-Veteran,Mental,36-50,B,C,48.9287870696278,-9.672689332050988,1.4807226784273562,0
Non-Veteran,None,36-50,A,D,155.05028759282254,158.27393061096942,-137.9801983265265,1
Veteran,Mental,18-25,B,A,-104.1993007480539,-17.129322212093616,119.36911019541529,1
Non-Veteran,Both,65+,E,C,83.30161499786986,-31.789516742463817,179.20920476416657,1
No,Both,51-65,C,A,27.310738238200642,-103.67716226233061,27.507727237276537,1
Yes,Yes,36-50,C,D,-33.72995490935918,-26.29403133294681,-140.13722493055997,0
Veteran,Both,18-25,A,D,61.48538625859901,38.2189324856043,24.70613416036432,0
No,No,36-50,D,A,-94.24090396971324,-233.28336737962414,-103.6047542798655,1
Non-Veteran,Both,65+,D,C,-22.097310896542933,60.99939089166926,24.01115747210851,1
Non-Veteran,Yes,26-35,B,D,39.41224581145207,3.5325937368299267,4.531367202103025,1
Veteran,No,26-35,D,D,78.65580982656604,-135.13378107746726,175.95628191574528,1
Yes,Physical,51-65,E,E,141.08185369370517,-73.96965681078481,-62.79930622835986,1
No,Yes,18-25,B,A,-93.13971018397788,-86.75007677600615,-30.830874296796964,0
Yes,Both,36-50,A,C,-1.293609653883161,-140.30367546613982,139.15175909821752,0
Yes,Yes,26-35,C,E,225.2290036540849,126.9728599815241,125.46121243491157,1
No,Yes,51-65,A,D,-74.00200586143562,165.36421701174643,11.684390761958795,1
Veteran,Physical,26-35,D,D,16.137271496924754,-64.24291563828976,-21.04640755615728,1
Non-Veteran,Mental,26-35,A,C,10.021027421985655,-50.17487718080298,63.41950045172317,1
Non-Veteran,None,18-25,B,D,-80.6396381705586,109.55937091507941,-78.43953298303484,1
Yes,None,18-25,B,D,-114.56471371972813,-237.2415326100097,-69.81607385298638,0
Yes,Both,36-50,E,C,70.90748602680115,-29.876716500616414,45.91109987394601,1
Yes,Yes,65+,B,C,-51.29946183564196,52.32046413955328,-140.10431690941957,0
No,Both,51-65,B,B,-21.5589928934256,-51.70782007621092,-85.40263694306176,1
No,Physical,65+,D,C,41.578008591538435,88.81289536245947,-121.02957814194491,1
Yes,Mental,26-35,A,D,-135.7719829620691,-74.60362279518583,-179.91378438405138,1
Non-Veteran,Both,36-50,B,C,-75.75921884063422,19.894264453680503,-52.90300153993262,0
Non-Veteran,Yes,65+,D,D,-108.4011388443683,12.956931083289602,-4.690028346672927,1
Non-Veteran,No,18-25,D,D,38.447767435018086,64.0556900357525,1.4285898770214724,1
No,Both,51-65,D,E,204.1950294886446,57.48545774112929,-7.148291252345425,1
Veteran,None,26-35,C,A,-157.3598559583655,62.82162150683682,-63.605242677880234,0
No,Physical,36-50,A,B,-75.27219367195032,-181.37366693727702,38.90515137113068,0
No,Yes,36-50,A,B,-198.84218108737696,-71.06909190697635,224.9938438379802,1
No,Yes,26-35,C,C,69.96746521864627,15.286856418456512,124.2578673968627,0
Yes,Yes,65+,E,E,-103.78485175073213,-150.07960580901596,27.9005738795677,1
No,None,51-65,A,B,40.14133874877324,52.769494470992605,-63.19198397153888,0
Veteran,Yes,65+,D,B,-23.853856048983715,28.736342200391817,49.32724978493548,1
No,Physical,65+,A,D,-44.37736763645258,110.95876974999692,49.77814404582199,0
Yes,Mental,26-35,E,E,116.55302016329317,-18.672348311345495,-17.935606534516936,0
Veteran,Yes,51-65,C,E,20.27220966029475,91.24158583168811,-70.236406258357,0
Non-Veteran,Yes,26-35,A,C,-163.29308629215683,-139.75729175010161,-32.1609897177486,0
Non-Veteran,Physical,26-35,B,A,-64.29075991003242,-72.9202446978472,14.582346450235113,0
Veteran,Both,18-25,A,C,110.47254084985568,116.13542573947817,12.808331225035023,1
Non-Veteran,Yes,51-65,E,A,-40.27570206226008,-79.89209927391133,-140.22244014343826,1
No,Yes,51-65,C,B,66.85118518036138,68.48641751081428,59.591395838315776,0
Non-Veteran,None,18-25,A,C,160.68263271354914,3.5844777810640904,-79.64091998832424,1
Veteran,None,36-50,E,A,84.42394880407672,171.305750158057,50.08846946803393,1
Yes,Mental,65+,D,C,136.95956671119205,-110.26003756388371,66.12394498613361,0
Non-Veteran,Yes,26-35,C,D,14.722629452457983,43.984663963592276,-104.27147830709609,1
Non-Veteran,Mental,26-35,E,D,121.60886277524101,-245.85860889546836,-119.95933338690732,0
Non-Veteran,Yes,36-50,E,B,-59.20539504171054,64.22499709527345,13.543984052357258,1
Veteran,Both,26-35,B,E,-18.22375191918424,118.42058193926297,-99.18513007586344,1
Non-Veteran,Physical,51-65,A,C,-114.20543267491632,-5.148195023681702,-47.833635953081746,1
Yes,Mental,36-50,D,A,-159.57752985548552,44.28819611538489,-144.2340162356037,0
No,Physical,18-25,C,A,-46.474557455172224,0.10823180771468031,-7.153218001557188,0
Yes,None,36-50,A,D,28.87103970671759,-166.4849332082031,-3.112125825128784,1
Veteran,Mental,36-50,B,D,22.560982322451032,28.067277212731007,2.9380199772880355,0
Veteran,Mental,36-50,C,A,53.83192003367642,95.96124166589445,-55.458747405134545,0
Non-Veteran,None,26-35,D,B,-44.50419028241148,-54.53178214982209,29.342509048873662,1
Non-Veteran,Mental,18-25,E,D,72.52643875116996,-22.862546168519714,166.2866680624494,1
Veteran,None,65+,E,D,-133.2600445895024,-73.00396241107194,-136.3361811741998,1
No,No,51-65,C,B,168.16098690455414,0.6543122475553611,-134.5362089636333,0
Non-Veteran,No,51-65,D,E,52.96037051845547,-125.35438293098176,87.90411325668856,1
Veteran,Mental,65+,A,E,202.15436916761126,-67.80898150288407,11.98976106995389,1
No,None,36-50,E,E,77.68785439380937,-102.16232495141743,-132.15976292668,1
Non-Veteran,Physical,36-50,E,D,23.321669258839236,67.12061884977639,-225.28892065228828,0
No,None,51-65,E,E,36.83801339142887,83.51728598887678,-2.695638086287154,0
Veteran,None,18-25,B,C,-51.142536702819974,73.59490574142035,-129.947729362092,1
Veteran,Mental,51-65,B,B,-98.97721094646327,152.43176748167963,231.1362362472682,1
No,Mental,36-50,B,A,-71.6988374024023,-174.3987110848474,101.60307948444714,0
No,No,51-65,D,D,74.4722331563275,-101.38967048373561,-93.26033439839982,0
Veteran,Both,26-35,A,B,-92.43704080000622,104.47496926452217,-164.78961293499884,0
No,Both,18-25,B,D,31.825020907589487,117.5285475139058,153.10201320367818,1
No,Both,65+,B,C,-61.07552363202142,49.76325185929703,157.8230147774263,1
Veteran,Physical,36-50,A,C,-187.25677903206827,183.4939232129414,0.11068435797752699,0
Yes,Both,65+,D,E,-33.91393058795703,120.7603213880468,61.73575771769704,0
Yes,Yes,26-35,D,B,11.94240920390022,76.38526557640056,-30.526178184599406,1
No,No,51-65,E,B,20.806568411541615,140.8483174557226,-2.7296071223075464,0
Veteran,Physical,18-25,C,C,-52.72824011669144,-23.833561438384418,-40.28493544646622,0
Veteran,Both,26-35,D,A,78.65395057011204,-136.65572499031987,-40.994778330377,0
Yes,Yes,65+,C,E,-1.522562982635599,41.15615740887164,106.62664189697387,1
Veteran,Mental,51-65,A,A,142.1879447937628,29.0294286892909,86.58290440910797,1
Veteran,Physical,26-35,E,B,-99.00173067564336,-117.07829691432015,97.35779808564675,1
No,Both,65+,A,C,99.42014029317978,-124.65379059055873,49.04813337184282,1
Non-Veteran,None,36-50,C,B,98.81633338891818,-112.70405114212407,-43.56625552392566,1
Yes,No,65+,D,E,-160.14952661987576,-161.19576028041826,-100.6777169569981,1
Non-Veteran,Physical,26-35,A,E,-6.527251165332213,102.70069335331307,-16.247402805659476,0
Veteran,No,26-35,A,D,-4.9153764229781265,16.647674760007355,-106.79614206853181,1
Veteran,Mental,51-65,E,A,131.48143298953795,-131.86816372811515,-7.467268813303914,1
Yes,Yes,65+,B,C,33.51827453754167,-120.63233300836298,149.53736217240893,1
Yes,No,18-25,E,C,-89.17953699725862,134.41697359707214,42.00616714589329,0
No,No,18-25,B,C,-19.813459550127007,36.997076682573706,-56.03749570954274,0
Veteran,Physical,51-65,E,C,15.034530244951952,-121.03575078988149,-146.7488942930888,1
No,Yes,51-65,C,B,18.613392619712766,-63.39244153759432,-49.24516402856607,1
Veteran,Physical,51-65,B,B,-13.328740849713192,-17.315265497278297,98.42056772944716,0
Yes,Mental,65+,B,A,-11.709383230957187,-126.22270659600893,-14.624899377606027,0
Non-Veteran,Physical,26-35,A,C,-160.19767337970885,-43.264412733355826,36.07874278013111,1
Non-Veteran,Mental,36-50,A,E,156.51830153033728,64.84247728901128,-15.245944166343763,0
Yes,Both,26-35,A,D,20.18149496147115,-53.77281757663596,0.03768640500456156,0
Veteran,Both,65+,A,E,-11.96181603329095,130.73095831952213,-53.91836894072204,1
Yes,Both,26-35,C,C,-94.78275732797522,-11.508848458310677,12.024332106603671,0
Veteran,Mental,65+,C,C,114.98457773080082,4.147495166790605,-47.29015576668143,0
Veteran,No,65+,D,E,151.80889940231327,-26.711487331830448,13.609699974838954,1
Veteran,None,18-25,A,A,64.82146348077761,15.141231063688258,-37.526528113845906,0
Veteran,Both,51-65,E,B,150.86479793235029,-75.39699287475932,133.37538794844247,1
Non-Veteran,Yes,51-65,C,A,115.58554892794892,87.23097707147997,-149.54849213971983,0
Yes,None,26-35,A,D,-179.20200065910862,100.6122522310946,10.852688042318693,1
Veteran,Both,36-50,B,A,90.12351222868114,143.55094290013506,-50.49931304027406,0
Yes,Physical,26-35,C,E,-0.1602422843057206,-34.743353354448836,135.40801846034057,0
Yes,Mental,51-65,C,B,76.06950025564397,-87.22939053392899,209.78380272921498,1
Non-Veteran,Both,26-35,E,B,78.75800221144023,22.703898768186104,-14.072979871386703,1
No,Both,36-50,C,E,23.6633562557137,44.06843023023584,-7.042592827856758,0
No,Both,18-25,E,A,-9.56714621522885,32.18953265987561,152.308503393425,1
Veteran,None,36-50,A,A,-48.7313028763785,-5.772379423554836,-38.50237690007274,1
Non-Veteran,Mental,26-35,B,D,-140.04595038868825,142.29935885859865,-52.34279040183885,1
Veteran,Physical,18-25,C,E,102.52245383363675,-105.45285085910787,119.3990796991771,0
Non-Veteran,Yes,26-35,B,C,79.06703460777595,312.1401471369618,179.93756378666092,0
Yes,Physical,51-65,C,B,173.03920559074146,-127.67836348056514,57.432711019875406,1
Veteran,Physical,36-50,A,D,55.761717956340625,-108.21406009051191,-55.19655255180269,0
No,Physical,18-25,E,A,-24.308773621012474,26.27022667816939,86.5675394063055,0
Veteran,No,51-65,B,B,-105.35057654743521,49.762100663467734,-79.50211743791031,1
No,Both,36-50,A,E,-18.074401176519206,-11.239809658483301,63.05582299860477,0
Yes,Physical,26-35,B,C,-172.0239485499346,98.38691396658305,98.2756393787799,0
Veteran,Mental,36-50,A,E,22.401981257785593,-104.90203353333156,-11.76383248997718,1
No,No,51-65,E,C,-101.54724777080058,18.77635985452559,-175.3828287512306,0
Veteran,Physical,65+,B,A,74.01565210284363,-149.77780856566423,-148.02772520170242,0
Veteran,Physical,51-65,A,B,67.41626189086121,128.0679018427511,14.098187559208702,1
Yes,Yes,51-65,B,A,40.809699990620004,-56.630716555878436,-96.38451963760689,0
Non-Veteran,Both,51-65,B,A,-164.74041266561187,55.278501526530256,-141.97063170595322,1
Yes,Both,65+,D,A,-35.40060716214794,81.49046272720831,149.9720048038395,0
No,Both,36-50,E,B,120.4992142319917,32.15610050958347,-26.99528777724563,1
No,Mental,18-25,A,D,-180.8364448583959,34.45824597742423,-40.3253811416624,1
Non-Veteran,None,36-50,B,B,29.241646934219705,151.67936420801854,-59.60851044420307,0
Non-Veteran,Yes,51-65,A,E,-57.72115055272641,-62.05590944620158,-122.58179582773101,1
Veteran,No,36-50,A,E,135.33046317891643,-121.30448632564878,-64.31827093227575,1
Non-Veteran,Physical,18-25,D,E,-169.10598657224364,195.33931153016005,-120.98507807026797,0
Yes,None,51-65,C,D,-169.48611252134324,137.36427334601308,-37.78906263471274,0
Non-Veteran,None,36-50,B,E,-90.4895478884183,103.32555286648338,194.00117590691073,1
No,Mental,26-35,D,E,-12.205891965556798,-127.1761328416926,64.31407494359007,0
Non-Veteran,No,18-25,D,D,95.83917634231508,-55.15325029942474,91.2690824988222,0
Veteran,No,65+,B,C,-9.86557145915706,28.535829585797106,74.8490462127149,0
Non-Veteran,Yes,36-50,D,A,53.1987680254041,147.2444429273039,115.16540927339223,0
Veteran,None,36-50,E,C,15.544934641332578,24.52276068606464,-80.16991083958906,1
Non-Veteran,Mental,51-65,D,E,61.80831866234786,68.70444585962892,-42.496118053193825,1
