age_group,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
51-65,75,E,122.38238398310067,6.851072313767799,E,A,C,-42.80600533966915,E,-13.20478431397318,-38.78261392675032,149.5078743916928,-158.05283394183408,6.228351947008328,129.25580162089554,D,-16.578525180943636,A,D,0
26-35,84,E,-9.977760435128719,-102.92489166470718,C,C,A,-90.95517976517978,E,177.62193734383825,-54.76321739651261,-89.10718743522158,82.93861801455574,-61.794556846160695,39.86605066488494,A,101.99497700333309,E,A,1
26-35,86,D,-201.07926573055562,-96.1676026323352,B,A,B,96.63372186339546,E,131.07083885556284,50.1362503727364,-42.896302068761415,200.13856684743226,72.68661063492867,49.01124268393285,B,-12.626857212902904,C,E,0
18-25,41,D,32.18998838615234,136.53926792659834,A,B,D,3.524106697837639,B,-33.28813242254992,-86.51869441409232,90.03912579902111,71.89575411705874,112.95623929902894,-9.090216780747456,C,131.4915594237551,A,E,0
51-65,59,C,-67.02583584332376,-71.55065898825833,B,D,C,-94.39489249352103,D,43.36445987649461,-19.134998861046267,37.065450254782526,-72.74789041936562,7.112452992208236,4.299532201964803,D,-68.21973817789339,D,B,1
26-35,54,C,-63.54491584934527,19.63574797135773,A,D,D,90.84211541687151,A,-10.962807758184944,-3.2919393928779765,56.72957791556546,69.50358875656434,-89.2796505869926,90.07321123325363,B,57.13900998380195,A,B,0
65+,79,B,99.7589968496777,94.0722817430271,A,C,A,31.880374848671106,C,-87.84053344682063,147.1865909273789,38.47410080110879,4.440578715433379,-44.19710154155496,-42.17111205589612,A,-13.41990706694187,C,A,0
26-35,96,D,-228.41065723813827,-121.20336373083866,C,D,C,3.5959278230032603,D,-59.53264945205346,100.12493780796324,56.23094667535003,-5.239643963629879,169.52186566422282,-96.11784734869487,D,-46.76704482822689,E,D,0
18-25,75,B,-57.60861420556347,-53.81409375955884,E,D,B,59.0231114540395,C,47.443728798540725,18.556633002780647,14.887311819682465,114.99786989614292,-51.74889767210094,7.69415750500973,C,98.4439720093341,D,A,0
36-50,87,A,-43.56152020507311,106.59056921758304,B,A,C,126.28204222787664,D,-108.31837066206819,110.82746627663424,-110.82031476791035,-72.32852491923047,87.94298283088075,-8.267993545544797,D,4.244268818394263,A,A,0
36-50,28,A,-61.862767336673116,41.72251649495999,B,D,C,-119.86345845242379,B,-146.7532499997014,150.07341055225638,-123.69733857053696,188.37029574790625,-4.016582465958991,-24.316846775917238,A,-46.03962315346368,B,A,0
36-50,34,A,83.19972577060422,-208.60358894133006,B,D,C,107.71053050093708,D,27.434264863178075,30.71607421993295,-58.931592701530555,58.6486713468123,86.90720162663739,-301.4704242182664,D,115.70359474229788,A,B,1
36-50,82,E,108.30912750454264,-109.99970114030442,C,A,D,-40.53791434118112,D,45.48187540008071,57.16627223810534,163.04452177249416,-183.77788375079922,-45.849262037007286,197.3482053746149,B,-6.169743429619831,C,C,0
51-65,42,D,-144.47452357736,-104.71642750563095,B,D,C,20.953254328606334,E,24.502013730001384,-0.023749077630122364,61.91945628940056,73.74744333421697,40.964753481231504,-61.72284348823992,B,-49.50574795238719,B,A,1
36-50,41,D,10.814625820499897,7.777601926273435,E,D,B,25.186435947497216,D,-8.673279590556076,-96.94696171203535,-42.43874480867687,-153.9895237343007,-200.53368705538182,-160.00577573312358,E,155.45711499355866,C,E,1
51-65,72,C,58.11350970066728,41.403133952724744,E,A,C,-43.443912654767445,C,-68.23564467010023,-96.73586235518088,-7.554615917833141,26.406475378831683,201.13136229468256,73.02917619956145,E,134.74869592062257,C,E,0
65+,21,D,46.26993017319861,56.95906203493023,A,E,C,-8.811480887207134,B,8.666811257875432,13.096738841243127,28.299130792575074,-98.7651961797306,110.13835069677411,-4.853144249049813,D,-176.9826914394833,B,D,1
51-65,98,A,154.21486421781344,64.0638790428319,A,B,A,-11.614961642665309,C,-209.0517889147413,19.948751995853776,-119.62288377780537,-32.95162369155088,94.60861984380448,58.32310464023909,D,174.42562024232845,A,E,0
26-35,68,E,-20.19871848526108,103.75017447601095,C,B,D,-63.27212891097853,E,-51.71812715819358,72.41049412035517,-85.21854100647685,-13.596124487653238,-25.537216588990987,46.814628405365696,E,49.19719045257393,C,B,1
36-50,73,A,-320.0895658188606,12.51320262089997,E,B,D,98.55213603827511,B,-92.31392359458572,-227.2025700207509,41.43627872811351,-180.01251029628125,72.4542602083351,77.44896696483285,C,-196.7425595344823,B,D,0
18-25,23,E,-73.94489736443764,51.51596710687954,D,C,A,61.38295897799112,E,73.42385178437613,4.185472338712271,80.74596178772374,-159.2851790415592,-16.246429848773072,-22.308720776389592,D,-44.05171067862044,A,D,0
65+,55,B,-113.1692740476302,79.11617198215528,C,B,C,-38.61113191510759,B,10.902753535399267,-104.8778359497612,8.85118029079152,171.21204792400144,213.7583664089979,72.08786748193987,A,39.73423472133967,E,B,1
26-35,41,A,-46.620055869759604,-39.31617759738533,D,C,B,-128.56237489150496,C,-48.36533067636791,210.37821398291814,118.91707750580449,-32.992412328570076,-136.63493726078138,-64.03907573795875,B,-101.02958660016836,B,D,0
51-65,93,B,120.37004019302768,-44.437520492412155,B,D,A,50.97272395919893,C,78.25330457475269,85.81820457740073,-78.67037296911077,-27.732621114899324,-198.05468718492253,-19.94793910230567,D,63.578652049643594,E,A,1
51-65,74,E,-17.242312290678154,-162.52658345843886,E,B,B,-24.70706327727945,B,188.8860042054779,55.616504194261026,-48.04876688431476,73.7187517907009,-101.93351689428238,-100.82306527975959,A,-180.13521474932136,D,D,0
26-35,20,C,58.596151567655454,-209.79280113613163,E,E,C,-38.10137322788971,E,35.047040291878204,311.37473270951006,-40.90078960413311,-83.38703828112348,149.62126107731535,-30.419587080188055,C,-27.696429429069436,E,D,0
26-35,65,E,-145.80025260937856,-146.08455887313735,D,E,B,-93.63854757662804,E,-0.9840178786950947,45.34736941444077,12.465973888848318,-77.6989644928429,10.673327434253533,43.531670318272624,D,-47.26087462840309,A,D,1
26-35,69,D,86.94014959311299,127.24191750340734,E,D,E,-103.78398876833892,C,-64.72299383144677,-5.022613348002782,-222.7361716386334,-81.60439273155968,-42.309134667574504,-169.39338816439613,A,25.017320500647287,D,A,0
36-50,44,E,67.00581610214266,-141.08200121233705,B,C,D,6.65108039770472,D,153.13059468381786,-50.81316761764424,-63.607968811109295,19.883493653951266,54.39376169339635,-20.482627040620223,E,-72.83779760305794,E,B,0
18-25,52,D,45.978581760624884,-6.344398657278839,A,C,E,32.32498805165062,B,-49.587352104123674,90.79149315877677,130.2903205099383,-61.773073928242205,-0.2644975123042222,8.363204373439904,B,47.35805421706426,A,C,0
18-25,53,A,180.93328918898825,-25.79643282171841,D,A,C,61.83290703920271,A,-117.42162066840478,58.69621489963984,1.456180259260398,-297.5469502029779,-92.09027038296921,-151.54630295969375,D,-33.41651324862265,C,A,0
51-65,21,A,-99.80650131397766,-128.55257456901924,A,E,E,-74.49872293134813,D,-166.06555512080882,105.95836182543425,-23.3043790266611,113.7257631970775,33.228418822255094,56.78837642904491,B,228.69871311639488,A,D,1
26-35,64,B,4.209091462716927,-86.47139784548045,C,B,D,-5.912108141194042,C,114.02518131465857,-16.28512478818638,7.268067658099343,126.84459745572931,14.274384022000422,-54.04205531028297,A,71.02632781769579,D,D,1
18-25,22,A,151.0567065149936,-53.29006443855312,A,A,D,15.916649711837994,A,102.3437711679328,34.29027770712619,133.70166919275687,-175.16256786747317,-183.02063134918674,5.062682977522318,E,203.33503533427034,A,C,1
26-35,96,B,78.37600053699131,-77.99166102990793,C,B,E,121.57147119127703,E,-34.066068767101186,-59.92392950244424,-164.122736671,-204.23079939851982,-65.88091109362226,-49.408306757138554,C,-108.48338459633446,B,A,1
18-25,76,C,-51.36554942109968,58.884661451912926,E,A,B,-108.74661634528695,E,43.12719388520952,28.843186505392133,-270.3460646774984,-41.172962049345344,-96.30843297670174,80.8328351896471,B,174.75857822737353,E,D,1
18-25,94,E,-120.30122083202937,54.71888494889319,C,B,E,18.990604111193427,C,17.960013926645942,-138.51727972988778,42.79219296122713,105.38875114083987,-43.06664121254645,-158.91424382308858,E,-213.93389920903428,A,D,1
65+,79,D,-90.24803097395349,12.809083024611997,C,A,C,-202.01186104651435,A,305.027459717097,-170.93311388317005,-119.60113170800655,-67.095679891036,124.5736616021543,0.41397464414345025,A,66.43485082403976,C,C,1
18-25,87,A,1.5578032419222585,-27.49513863430224,B,D,B,51.28645121458902,B,-10.168446140786827,-74.66592661487023,120.39895043749405,-18.26665107152075,-64.64110454487265,-73.98750076678789,A,-60.18919871410181,C,E,1
51-65,59,E,-28.572282146209787,-147.3111145330588,A,E,E,19.100920121376447,D,-69.50875780649098,-96.63295945838492,-131.63176575872015,-30.933249269999628,-37.288898024671866,65.76578167720206,A,-37.06232832507751,C,B,1
51-65,39,C,13.184382750408249,77.54863011334253,E,D,E,172.03567301854844,C,29.493048293419566,-33.01487520998804,-36.53812475104023,76.46034819113515,-71.58551469027809,-18.70726911430422,A,39.86906577814125,D,B,1
65+,70,D,-43.696455531242286,-280.0790209175804,A,B,C,-30.695602685587907,A,20.613399012970806,-76.73409696833504,-30.019738858527166,86.30944608449641,88.95249229707633,-42.64008712212911,D,30.09465876415603,B,A,0
51-65,92,C,-14.991319000806072,59.37139810279759,A,E,D,8.75022633330182,D,16.22087218416039,125.37120147507844,71.10619856993523,-63.23339257831845,30.88211615413342,-71.96186099077117,E,217.54335192264048,D,A,0
51-65,33,E,90.31487296504423,-148.57206786961675,A,D,B,138.24122293940908,C,-79.77880970446371,78.23185196043251,91.660906298125,-33.449582468575706,8.717501359411342,18.57781664935606,D,128.1679323684989,E,D,0
18-25,83,C,80.70870527180342,-15.48201556911042,D,E,D,93.61632870436101,D,31.471792328791086,19.050325163598092,28.838045155641645,20.918917897306365,11.048606162716924,-26.002520178130034,B,-140.15023308295318,A,A,0
26-35,44,C,129.9988553085052,-138.14998973581456,E,A,B,-84.51006522933105,A,-61.1684416972633,-151.18873797822613,-14.123762729535846,48.644937598375535,146.29353045002537,-148.99738667864818,E,-191.38013915444049,D,B,1
26-35,69,D,-68.92865063851308,-109.88263561821712,B,B,E,-103.39482646230506,D,89.17052668069155,209.7807349999372,-52.770969415681144,39.660219087289136,99.9982032845407,248.67897885971982,A,18.859365895806786,B,C,1
65+,62,B,61.3810375722167,-18.973032309917542,D,E,A,-51.507269604668934,B,186.24876300717102,-23.73698730287179,19.657190120215837,-172.84128682621116,-141.58473832272213,53.2590492214388,C,29.237856754915132,B,A,0
18-25,33,C,-91.76495203546828,28.44256943325359,C,E,E,-96.30369248996409,E,-33.96249201977444,-110.3476567166693,38.78181919254419,30.697200480905117,-55.144456140985476,-147.37328910449224,C,-141.82548592186268,C,B,1
51-65,43,D,105.45386046825158,-19.310008430193403,A,D,C,-41.861677279521594,C,-204.64954832593736,61.47054776571651,-19.29988754858118,28.581969210345566,-187.93867154274218,20.73871091020865,B,-87.87425148102712,C,A,1
51-65,81,A,-26.479351973436227,66.68518549717726,C,D,B,-131.03185942311563,E,-125.33618729773193,240.3420844581424,-28.504099346935035,74.82175040804283,-34.535957138568286,87.57591647539908,B,95.43206503956215,A,C,1
51-65,34,C,1.4390765139925872,-74.22968535036941,A,E,C,-174.12610063658025,A,-35.15304117393665,-176.50134500213633,28.288741285403756,151.65337741415405,116.21674168696671,32.75682866376533,A,-42.01910705275457,D,E,1
65+,23,B,-53.953982393507346,-81.87909994547148,B,B,B,-61.75604817832594,B,-94.57508702223534,-13.819721184750811,183.25864886147113,85.5776416178699,-91.55194914199605,219.00788870246473,D,127.86253876363199,D,D,0
26-35,57,B,135.83816347075262,-25.095223070421408,D,E,B,-11.338540887246632,D,130.89115469178188,50.164241590640465,-36.61686786150168,261.4387461672135,-68.05428602379534,-171.16830804401917,A,-40.60461323084796,B,D,0
36-50,54,E,102.16664742000157,56.40001878143271,C,A,A,197.97259731767483,C,81.12136232787316,38.21845131555926,166.91387229910367,-4.30277960146626,11.449687849653492,-52.722992349159945,E,104.89454943719996,A,E,0
18-25,26,B,-53.020574245912435,147.78062350078977,C,C,C,133.87882953090985,B,-17.691550224709722,-27.132073616605503,-124.61666694966536,80.81279733386918,62.58079556916988,-96.54831682548095,D,21.244998234102596,E,D,1
51-65,72,D,47.42873155146781,-6.816557754055304,D,E,A,-178.9157231063877,C,69.97471942512757,3.726163235755558,24.551098920342216,156.09538494583134,152.74041083468072,-16.48883428522656,C,-19.310747604264154,A,A,1
26-35,92,B,-57.52328874432229,100.50405024365486,C,E,E,-113.19852680161276,B,-179.81684734434776,-24.56178545168347,-9.806512318831613,-10.837116680543428,-52.874101301497014,18.10118651104132,B,-103.1855437162968,C,C,0
65+,65,C,-8.650337351329165,88.88606952009164,B,D,E,129.17946005452777,A,-29.243973958742732,155.80708922276042,91.94363054954484,-72.53984396159652,-171.08132489051212,-165.1364258612415,B,-1.2453487190105923,C,A,1
18-25,45,A,121.5267443346993,-5.627502334283137,D,D,E,-66.51621378588742,D,11.582669641544038,-28.956416415098335,-72.06080549383694,1.3799009038492007,-161.14146142782278,6.040619337373922,E,33.76122407732781,A,D,0
18-25,79,B,-41.53037500176022,-47.950488532326965,C,A,C,162.95093011339466,E,-34.72667567295338,-28.734326974682727,-54.75710080728747,-175.20940600116518,-191.75825197250637,-40.44030979417261,B,136.53285430828635,C,C,0
18-25,47,D,-0.019442913769990453,-86.60699025600903,E,B,D,-108.28546190033535,E,4.578461385176268,-101.71969764679858,-104.16397873096872,-33.69739389873126,-34.94865245773375,-71.31646324367692,D,-65.77109622178891,A,D,0
51-65,27,A,36.96901171278027,2.444707584829595,A,C,C,-177.59503978094472,E,-68.0934210422241,-132.95176675403485,-102.4930848227344,-20.529341131308875,-68.4391606621645,-136.6591702916871,D,-71.69338676605939,C,A,1
36-50,72,E,-211.79419178061067,17.12745062241578,D,A,C,-32.53482751183244,B,72.4583044945609,-6.794877292816246,-30.27570268579628,-9.280174266082868,-23.825741312452998,-20.20777914013734,C,-54.34319950865948,E,C,0
18-25,84,A,-66.09787461601225,-5.84689507837185,B,B,A,-100.43993881193218,C,158.107697107453,189.6387826911534,-245.96098172909163,-119.56875725094478,70.53620182697826,-47.71386186481405,E,169.1360895947082,B,D,0
26-35,74,A,-43.1338150170442,-115.0373538705602,B,C,B,-109.90129661187731,B,-73.83295380701465,-131.07078089455612,-130.2262303187052,53.78208187394247,73.83807526776319,19.607033447770778,C,-11.977044368091695,B,E,0
51-65,35,E,197.79643187560657,34.91432222992981,A,E,C,-21.925620856605306,D,85.54601282591786,-10.973830740114392,101.74602837803157,43.29461122586781,82.49341961481763,-174.56901700479887,D,0.33908315593950117,B,C,1
51-65,92,A,-85.95677787203752,-74.48045218357787,D,E,C,-77.37090484926253,D,177.52100031778704,55.83414689186691,-189.6229906538386,-70.00767548930446,20.40914239063891,-51.163199880529845,C,43.93815509517898,B,D,1
51-65,61,E,-171.54363674223228,128.20391027530297,C,C,A,52.84591985297694,B,99.92449858889721,135.03570047773562,31.074234616041245,-93.15042251428731,-32.74180667969837,179.9454209030566,C,-77.85307353237793,C,E,1
65+,75,E,-20.35499859616641,-12.910605789545235,B,D,E,82.52675264930765,B,-35.51784998405005,40.5874137235515,111.36817210924225,12.49608406201857,-102.7499934503504,96.62951442015984,A,198.89530905390532,D,D,0
18-25,37,B,50.51891695834742,2.813936274136997,E,D,E,23.64992953574195,C,72.96622883101139,3.595072746729169,56.77245239177804,-192.6826702896184,-34.77998288657294,-73.52267417929993,D,-24.017118951756036,C,A,1
18-25,58,E,-67.75616512795007,202.4839379943868,D,A,D,-23.798059609567744,D,153.01683351493384,-2.9750468851907867,-19.99565134818562,30.32002489069377,33.61401615310475,-141.59397813391,A,-34.75435401662404,D,B,1
18-25,62,B,-53.862951809445306,59.11770693487407,D,A,D,-61.295328250704415,D,76.91522629761323,56.52875969649376,-15.311588297368212,-225.11153770821792,-76.55943566802063,120.56045146126641,C,130.2848484985717,E,B,0
51-65,53,C,-135.13338619206982,-39.63362492631903,D,C,D,-29.353540399948987,E,171.281337889479,160.17999977681353,215.34657687424632,-252.4803488985933,51.80893386270821,-3.0687230413117383,D,-62.418399951446254,C,C,1
65+,22,C,-212.25616460088602,15.437617103849263,A,C,D,-137.1886122360032,E,-175.36250859446835,-75.24930835973566,66.40008426093864,-143.8430494095548,18.69673088132417,-51.47208043163628,A,114.38162874960311,B,E,0
36-50,89,D,112.43568017626319,-4.336317302835572,B,C,A,76.31793779375671,B,28.753859533742737,-196.32724987984506,-139.44329356300477,-64.26029036907867,-48.06727739041355,-70.79862687261205,C,-1.0716620304231714,A,A,1
65+,95,D,164.10374510310936,-141.07086399491106,D,D,A,-147.28874388130362,C,-43.80658902549332,127.13952762638863,-51.66903218250213,158.89947304076148,70.51992845774446,-71.27056878700746,E,11.687201537189127,A,B,1
36-50,59,C,129.91304169357198,-113.37208173970205,E,B,E,-30.506985998458692,A,45.5876799421449,-8.807426171563028,113.49855492621275,-24.51928077230116,-49.34809594662194,25.62177054959647,B,-75.66630368569702,C,A,1
36-50,44,D,-43.04854531436401,34.76786660902919,A,A,C,-58.63514595724201,A,95.25563757306091,5.774504159487362,59.209012755833776,214.95726402894996,68.52612708705381,-58.03984821224136,C,122.64822629083598,A,A,0
26-35,97,E,-20.491879770245227,-153.3401893103857,A,D,E,6.218192308950602,B,-3.487068644800668,-38.41904251020858,66.16029540221652,33.27838584611953,-81.61763087252109,-107.24279932339758,A,98.69190131811429,A,D,0
26-35,72,C,75.07793920667149,-37.43135557411201,D,D,D,81.8591146479237,A,139.27138682357426,19.766784428556623,-98.07569333668116,-50.22103542286194,28.449321685529387,5.170829453052676,B,-86.21553894598324,D,B,1
65+,60,D,79.24904467460252,34.20756197628519,C,E,B,-0.7856154369727869,E,-4.105908889873955,78.90440447273019,53.00994994032655,-117.13627315561293,-25.766727478524643,-58.76129780553615,D,-0.6339429388964856,D,E,0
