nation,ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
India,African American,18-25,A,-153.50412355488808,35.32529760270687,-106.98163357351389,E,E,E,C,D,-20.573038965962276,1
Mexico,Asian,51-65,E,-3.135333900772905,-31.332356724915844,67.14759012495107,E,B,C,C,E,36.6877497601261,0
Mexico,Black,51-65,E,-7.124148695977133,-106.60451572944109,-75.12816866605682,C,E,D,B,D,117.32632581271267,0
China,Other,36-50,E,119.67058424249343,-162.7002977155452,87.2955943013955,A,D,B,E,D,-29.52464133500097,1
Other,White,51-65,D,7.611597893997995,-43.586604572070854,-160.17286305909343,A,E,E,A,C,-2.137185077958594,1
UK,African American,65+,A,48.22752647027573,-82.24719859559661,136.11688358139315,A,C,C,C,E,192.0120746642117,0
UK,Hispanic,65+,B,-73.23544297952922,-159.6257124026144,29.366433022503696,B,C,A,E,C,-127.97834708165948,1
Mexico,Other,18-25,D,48.43764451060846,38.52758864818222,-81.83735882859253,D,A,A,D,B,42.011261708493045,0
China,Asian,65+,C,38.064970011091724,-174.6438835461922,-141.6969552465362,E,E,E,E,A,170.40998811321094,0
China,Other,65+,B,-75.63552861886916,131.80747222016376,218.77339446870164,B,C,E,B,D,115.45411630058237,0
China,Hispanic,18-25,D,3.4024909608669005,-131.29531347151712,79.87705078812701,C,A,B,C,C,-121.12407289592329,0
Germany,African American,65+,E,-117.55057176034707,3.997386843358968,-101.00239146190322,C,E,E,C,E,-57.78079233248573,0
Germany,Black,36-50,A,-22.10374908368635,62.511849542246864,-33.96384246638725,E,D,E,D,E,31.696295535527636,0
Other,Hispanic,26-35,A,112.00731600648454,285.0968481132288,-128.2740480186782,E,D,B,A,C,-71.19175334020848,0
India,Black,36-50,B,-127.64878615871089,16.784406972587142,51.9521058397382,D,D,B,C,D,94.03494958187618,1
Brazil,Black,26-35,E,-60.196056303315046,-76.16698464242064,-138.10424157726757,D,D,D,E,E,-47.681307426973355,0
India,Asian,65+,E,-57.67259235331528,40.09103067011371,115.30530485661174,B,A,D,E,A,73.34791385610437,0
India,White,26-35,C,101.67217617618091,-57.68199789931974,-61.03943523900236,A,C,C,A,D,99.54765020274094,0
Other,Black,36-50,E,31.266047461711217,-154.76208176957465,156.15193844270786,B,A,C,D,D,-10.39816265155909,0
Mexico,Other,51-65,C,-6.4523909345907775,39.78371611287832,-126.2561814564938,E,B,C,E,A,56.734092159075,0
US,Asian,65+,A,199.13029472556642,97.41182939883906,63.12956305451932,D,C,D,C,D,-42.54652830754236,0
Mexico,Hispanic,65+,B,67.14831282245778,-162.89414216468816,-154.17836526176373,E,A,A,A,E,-134.76489382054922,1
China,White,36-50,B,6.973234643509188,17.93744179374428,101.44601781145191,A,D,A,A,E,7.296960406656449,0
Brazil,African American,51-65,C,68.55632462654417,179.04101268735369,-132.97298674616215,A,B,B,D,B,14.615686088695329,0
Brazil,Hispanic,26-35,B,-24.152632178463605,9.514944894333517,-97.41835321849179,E,D,E,A,E,-90.71406159098424,1
India,Black,36-50,C,-161.6761451690724,-29.877896795068025,-112.34488262776625,B,E,A,A,C,-87.91403772387176,0
Other,Asian,51-65,D,143.32441164802617,-136.36700368989125,-221.5152267996753,A,D,C,E,C,-199.23568361770384,0
Mexico,Other,36-50,A,45.54706998292963,153.4000791328082,0.4220247758921208,C,B,A,D,B,61.42836877935676,0
China,Other,26-35,E,-96.30932543671845,-111.0903727917607,-108.38053855585372,C,A,C,D,C,172.00301458928263,1
Mexico,Hispanic,65+,E,-96.88987325684192,-50.56924611108883,-28.41145994602127,B,D,B,E,E,-61.067479892384526,1
Germany,Other,18-25,B,-61.51433320431898,71.55526033094716,0.8053082042342601,B,D,B,A,D,-34.73391051833248,1
India,White,18-25,E,131.38684944371877,-43.60151908988297,-161.2204759162433,C,B,E,B,B,-34.131350083862074,0
Germany,Other,26-35,A,11.267264858674078,-38.81990099665645,-14.679020487985579,A,A,E,D,D,52.047808860585384,1
Brazil,Hispanic,26-35,B,-75.72155724845948,-133.4010267315469,-22.827115060741658,A,A,A,A,B,-14.794654915222678,1
India,African American,65+,A,28.73354104716124,-211.29112239041268,-60.47693953999978,A,B,B,D,E,136.38097242213448,1
Other,African American,18-25,D,70.38708927543527,187.8301765405156,-106.25165879206577,D,B,C,A,E,87.58411529012683,0
Other,Asian,51-65,E,10.98929631630095,-1.879748271973677,-56.01344611260664,E,E,A,B,D,-90.25422362422512,1
India,Hispanic,36-50,E,-99.24701397707697,9.417995454172482,7.197180872294425,C,A,D,E,B,-80.53722464620023,0
China,Hispanic,65+,B,-25.87585753636966,-109.41748466111054,45.98925810223107,D,E,A,D,D,36.47116932087632,1
Other,Black,65+,E,-72.61097255914568,133.041567083846,-39.37466698508704,B,B,B,D,C,-35.28576902601577,0
Germany,White,51-65,B,-9.692342708428406,182.26772914418257,75.70537613790125,B,A,E,B,C,-101.55393168041174,1
Other,Hispanic,36-50,B,46.65770384311389,106.99889194563215,-202.59083772325775,E,A,D,A,B,68.3953969685686,1
India,Black,26-35,B,143.05181870393523,-18.828174484010738,40.4938424355521,D,B,C,B,E,-14.700255513040725,1
Mexico,Other,26-35,C,-57.888384692443374,-57.660410811253,184.04361532029182,B,D,B,D,C,-75.02433793322783,0
Other,Black,18-25,D,133.4546178287866,-55.03239545517804,-49.50372922885252,D,A,A,C,B,-130.02051395278988,0
Germany,Asian,36-50,B,212.4608862260225,26.70899466201283,60.96471957951868,A,E,A,B,E,-134.97638521055788,1
India,Other,18-25,E,43.08391048057968,24.485891649035178,-206.30065656881823,B,A,C,E,D,198.90755438532966,1
Brazil,Asian,26-35,D,-122.57809576726682,-152.4962037927744,-133.82253839876205,E,A,E,E,C,18.296897996477473,0
US,African American,36-50,C,96.84342561574712,63.73932725757678,-34.6496087539013,A,E,C,D,A,-1.199550134404656,0
US,White,36-50,C,77.17236405349949,266.72011266484554,-49.47812161859184,A,E,D,C,A,-164.43885005025743,1
Mexico,Black,26-35,C,-69.1968459793139,-106.1343234468604,154.180389637385,B,D,A,D,B,216.9581087922049,1
China,Hispanic,18-25,D,22.58304511810929,62.16154387399991,-312.66681580688754,B,E,A,A,A,57.59817410376436,1
UK,White,51-65,B,187.06544536272645,66.12968443672574,0.8325716529940692,B,B,D,C,D,-92.42079734709489,1
US,Other,18-25,C,47.357687464930386,-27.68945318394522,-126.96073763761355,E,E,A,C,B,41.47021050273994,1
Brazil,Other,51-65,A,-183.6458053976236,-18.997326235055453,138.07918030964598,D,D,A,E,B,-104.53579814960192,0
Brazil,White,18-25,A,8.231106038309493,1.630508538116161,3.13501962379174,C,A,A,E,B,3.8591538862971184,1
Other,Black,18-25,B,-24.78553986916579,-126.59191767448728,-10.826310925152454,A,C,C,D,E,-54.45475286037854,0
UK,Other,18-25,C,114.74721598849015,-29.447306332470596,17.35419325610743,A,A,C,D,B,77.80568581475984,0
Mexico,Black,26-35,D,30.773641971411074,-63.464597793778864,92.61317171128213,E,C,C,B,E,202.28375189309472,0
Germany,Asian,26-35,D,-82.79899504561756,-148.19430182486212,102.95546809127241,E,D,A,C,D,-89.56844713670777,0
Other,Other,18-25,D,-94.98914728130171,-137.39194780114096,19.720325973930905,B,A,D,D,C,-5.491826237668626,0
Mexico,Other,18-25,D,144.0605505571555,-50.93359205227351,114.95695437868714,E,E,E,D,D,-116.58375840949577,1
Mexico,Black,51-65,A,-8.535880704577457,-10.250406123286773,73.89217103485305,C,E,D,E,D,-74.90801221661908,1
Germany,Hispanic,18-25,B,-32.52472366323283,42.28401659191388,67.053199341358,C,D,C,E,A,-8.848502663103583,0
Brazil,Black,51-65,C,-217.1097974345844,-169.04613550504357,-0.26059850504191706,C,A,D,B,B,100.83916452890125,1
Brazil,Black,65+,A,-12.282215901584523,57.888166788040316,317.0342289866136,D,A,A,D,E,9.20838098821649,0
China,Asian,18-25,E,165.40675708701707,3.2283555244033493,-108.30113932204762,C,A,A,A,C,77.54996358757215,1
Other,Other,26-35,A,51.80130532978065,6.92535576739888,3.3102091653778887,D,C,E,E,E,-114.73626555414754,0
US,Hispanic,18-25,E,-214.98968372593615,101.70820344577179,71.00239072472984,C,D,E,D,B,-98.19558815580562,0
Other,White,65+,B,172.75269577390674,129.75514203155984,-117.32909640706322,C,D,A,D,A,87.76792383410391,0
Germany,Other,51-65,D,-76.25524245023415,-29.200551739366652,-128.2431398110163,B,E,D,D,D,-40.58531616024514,1
Mexico,Asian,65+,E,234.2147172433004,-10.451105010899386,-70.52101107399444,A,B,B,E,B,55.510886049058286,1
China,Other,18-25,A,108.52953607081177,64.42814615247188,-115.2250370879714,B,E,E,C,E,-147.76274055289824,1
UK,African American,18-25,E,-15.745290107894316,61.53015245850562,-39.86285147186639,E,E,B,D,C,5.23633825879436,1
Brazil,African American,51-65,A,45.409662766458226,-12.848148200049192,35.89642426579733,B,D,C,B,D,43.99515149440464,0
India,White,26-35,A,59.77129673837332,-85.39439355127911,0.7687859651122912,D,C,D,D,D,63.91782000563353,1
China,Hispanic,26-35,B,-15.527205084112596,-109.39060512447101,148.2383792831282,C,D,D,D,A,-50.34286413434359,1
Mexico,Asian,65+,C,201.9442939940987,22.34132566740237,-86.30626041168489,D,B,D,C,A,-44.25513003767653,1
Mexico,Hispanic,18-25,C,89.0874163723829,-164.85887034926904,49.01390084831272,D,C,E,E,E,120.25761620372731,1
Other,Asian,51-65,E,44.22680315305375,16.735074339149794,-55.5048370749977,B,A,E,D,C,-49.19940031842638,0
Germany,Other,26-35,E,-16.61569510868121,-4.537747761279041,72.65470563204211,A,A,B,D,C,90.37694119572036,0
China,Hispanic,18-25,A,-85.97074238928722,22.053964064080827,-49.760050075111394,D,D,B,A,D,38.86327326839504,0
Mexico,Hispanic,51-65,C,56.3662717999199,-180.22609707970648,-53.18574332163419,E,A,B,E,C,-25.86508034184185,0
Other,Other,65+,D,88.2675312687756,-85.63740662512048,110.89528235257669,B,B,B,A,A,-170.3898989070024,1
India,Asian,26-35,C,59.38561867251624,65.24284738201615,67.75453548107612,B,C,B,B,D,-139.6633647463279,1
India,Hispanic,65+,E,42.18960342804393,-106.63341496892468,285.26795423214276,A,C,C,C,E,-136.8283705742278,0
US,Other,36-50,C,-9.842682980438449,-33.90727566419976,15.171499867673798,A,A,B,A,C,25.10318330068801,1
UK,Black,65+,A,79.21996839330531,-2.2462770904865215,65.6432221597703,C,A,E,B,E,192.0239674223276,0
Mexico,White,65+,E,55.94737071471821,-16.408193580270268,-53.93612986209577,D,B,A,D,B,29.814660694826138,1
Brazil,African American,36-50,B,-15.565244459170149,75.31181069475133,47.86719290318786,D,C,E,C,B,172.4080766010819,1
Brazil,White,26-35,D,131.6822430248542,102.9496328215683,2.9306800416751586,C,B,B,E,C,40.20913897435322,0
Brazil,Black,36-50,A,8.758422304044416,5.617184763398699,111.29270881971058,E,D,B,E,E,157.65544776548154,0
India,Black,26-35,E,-128.5399775701733,17.918784426648667,8.453054594790673,A,B,A,A,E,-204.61518138543536,0
Germany,Other,65+,E,-57.64425170188892,166.7859203972244,228.36959228846644,B,C,A,A,E,21.707368203848144,1
US,Asian,36-50,E,23.916328978293212,87.4427937707473,228.00360725660104,B,A,B,B,D,-116.06588021428654,1
China,Hispanic,18-25,B,-22.41010843673567,58.626538914801564,49.29472242565632,B,E,B,E,E,75.74482289188354,0
India,Other,36-50,A,-55.43387473362551,84.91763812183311,-75.50191540972136,E,B,A,B,A,47.5331824365214,0
UK,White,51-65,C,68.48739530540159,188.56289671322767,20.08726298052921,C,A,E,A,B,78.67357734846671,1
China,White,65+,A,213.2168486345518,17.538886758419185,-22.122866884961766,C,C,E,A,A,132.78342226576314,0
India,Black,65+,E,-116.96876258163695,82.54727058434761,79.81345154102858,A,B,A,E,D,36.25191131353975,0
Brazil,Asian,36-50,C,49.15272308420803,-84.98207476631944,-78.3341821700512,E,B,C,E,E,62.25314584576536,1
Brazil,Asian,18-25,E,11.720659974080128,64.61938647778206,113.96637837629507,C,E,B,E,E,116.9815905693669,1
UK,Hispanic,65+,C,24.60385454455583,-105.38019489186266,24.3580965750735,B,D,C,A,E,-60.20562515702322,0
Brazil,Black,65+,E,22.597196133807067,197.1605076422217,88.3064811415554,E,E,D,E,A,168.546399798581,1
India,White,26-35,E,73.1022082889698,-104.90202095942954,-81.90117435243555,E,E,D,A,C,-36.35573489080018,0
US,Black,65+,B,-35.67545391985561,-68.69224300406192,-8.58555502624753,C,C,D,C,C,-128.37361519739187,1
China,Black,51-65,A,-101.5032614147051,42.06694407138131,117.09290605435775,D,A,A,B,A,-29.668560527349914,1
US,Other,26-35,E,29.131193696790366,91.09033713105772,-160.7373559217906,A,A,D,E,E,21.221157335221847,1
Other,Black,18-25,C,-1.9448129856290908,-21.3674037548066,44.60669372844557,E,C,E,E,B,-237.29272749262992,1
Germany,Black,26-35,D,-2.7869640680593606,-114.7501402757244,153.26892324293567,A,B,E,E,B,74.9168157840735,0
China,African American,18-25,E,119.32749457426132,-45.938554760229586,148.8888521856996,D,C,C,D,E,149.0142195946085,1
Other,Asian,18-25,A,-91.02565732423292,-3.9148863299308836,90.52267669435115,B,A,E,A,E,135.5627510603861,1
Other,Black,36-50,E,-17.684988708445648,77.74145740363045,79.61469018458801,B,A,A,D,C,8.652614513185702,0
India,White,18-25,E,-76.16664194117017,126.09088397954737,-113.91768102693132,E,C,C,D,C,48.815730843063484,1
UK,Hispanic,36-50,A,40.82749277655985,-205.46177923071994,11.620373801546798,D,A,D,A,A,133.14390771537757,0
Brazil,Black,36-50,C,2.2132347536900108,70.72280098535077,-252.31997839761453,E,B,D,B,E,87.79579206864311,0
UK,Black,65+,C,53.48666952181292,-59.42725679809075,-68.40235233356142,B,E,B,D,C,8.186193894958272,1
Mexico,Asian,65+,E,-52.12272927043724,-109.47124321645656,-14.964869096968261,D,D,A,D,E,-80.41185134975325,1
Mexico,Hispanic,51-65,B,-0.8946613371346869,-58.80561622767635,-84.48684432482722,C,E,D,D,C,167.27114953640051,0
Mexico,Black,26-35,D,47.16159833174205,-35.16800168275858,21.62763977094734,B,C,A,B,D,109.3093769587754,1
Brazil,African American,51-65,D,-81.30906157284733,0.9823390972059877,-42.87324968880145,B,D,D,E,C,138.4166159099926,1
Mexico,African American,51-65,C,-155.4262119324094,84.65965300581915,24.176225368250094,C,A,E,E,A,134.465794646809,0
Mexico,Black,51-65,C,12.021860653627243,-114.28434152841962,67.00908820636997,E,A,B,E,D,-75.34699442855243,1
US,Hispanic,26-35,C,-141.12127568338164,21.21820278151984,29.696259250065342,A,B,E,B,E,-141.12658345212785,0
US,Black,26-35,B,8.25317799353735,-12.143557810774618,81.11423415901065,B,C,B,A,C,105.47363715570519,0
Other,African American,36-50,A,99.66954295118195,127.11153311221592,86.11153938817057,A,E,D,D,C,-22.878400459247686,0
UK,Hispanic,26-35,B,20.26548270296244,-81.11308856495678,11.583708959553753,B,E,E,B,A,-96.91589104331474,1
China,Black,18-25,C,12.329646989878604,-175.73225539537393,48.00265196015096,C,D,C,C,C,35.17832259949127,1
Other,Other,65+,A,76.914603676877,-36.811996844824854,50.59041332269511,E,B,E,B,B,61.551908019817205,1
Other,Other,36-50,B,-15.054008713363103,-16.324499521175092,169.20959682316348,B,E,E,C,B,-130.64969473180437,0
Brazil,African American,18-25,D,-9.655997947267284,2.2276799879347915,90.31627882778453,C,B,D,A,D,-45.05630018948938,0
Brazil,White,36-50,B,50.3349631646056,-71.31283335221063,-1.7694111834937958,D,A,A,C,E,8.614153412074812,1
UK,Black,65+,C,113.0481115933232,-84.76908868920236,-57.30005848795018,C,B,B,C,E,120.95735193430403,0
India,African American,18-25,D,34.557115133062524,29.00276161612861,-48.71148960711395,B,E,E,A,D,-64.17710519100608,1
India,Black,26-35,C,-161.70661002291976,41.30256610256357,-219.32589060358012,D,B,A,C,D,-5.633675421947642,0
UK,Asian,26-35,C,60.05760367373916,-86.44176143627664,122.59795107741427,D,B,D,C,B,-110.79074872997072,1
Germany,Hispanic,65+,E,-5.477530674716706,61.00491606888803,15.241474087044743,B,D,D,D,D,160.4746838828745,0
UK,Black,36-50,B,-12.561925767005608,-245.47900068464634,47.1905275787135,D,D,D,E,D,52.02024575328249,1
China,Other,36-50,D,-41.90602067934543,-114.28682763348064,22.811362292321256,A,E,A,C,C,8.972778936523039,0
UK,White,51-65,C,40.9318247682998,75.95582703569994,35.988190728068695,C,A,E,B,E,-64.74527534743729,0
Brazil,Other,26-35,C,-51.304954246281454,88.26347111642036,144.27418582831135,B,D,E,D,C,-50.21402402532612,0
Brazil,Other,26-35,A,-13.506878203229139,-269.75018534559746,130.61551385722984,D,C,B,C,D,-144.40114827772007,0
Brazil,White,65+,E,12.282581865861008,66.39533056420709,-76.92232271453841,E,D,B,D,A,-3.133491161683942,1
India,Asian,36-50,C,-10.278937483846793,33.05100455253541,13.411971793344696,B,A,B,B,C,-99.89462813921487,0
China,Asian,18-25,B,215.91666622846412,-64.7837209383579,2.8044522842157824,C,C,C,A,A,-55.5681339226677,1
Brazil,African American,36-50,E,58.33890973841499,47.57090920285979,-100.77670249741173,C,B,B,E,B,130.7770216473597,0
UK,White,26-35,C,109.4819437940413,112.10464468156971,-174.82080056224254,A,A,C,E,E,-26.10085840073129,1
India,Asian,26-35,C,12.715767518254111,159.74767687388243,221.97018239789136,B,A,E,E,E,170.9760188680178,1
US,African American,65+,D,-106.74061759502021,56.390216068574226,-86.0785457621159,A,B,A,D,E,160.91673081775983,1
Brazil,White,51-65,E,-69.38115908706087,9.699995837259264,65.54757882650169,C,C,D,D,E,-84.01904538995899,0
China,African American,36-50,C,-63.698895969990375,-37.552621095602824,148.3648618245053,B,A,D,D,E,120.5576561398376,1
Brazil,White,36-50,D,79.78701870016904,-63.30758414246176,18.92723091467351,A,A,B,D,B,32.58326515369151,1
Brazil,Asian,26-35,B,62.79613314448282,-101.30805302551991,19.930082080671905,B,E,D,D,C,91.90114449801159,0
Mexico,Hispanic,36-50,A,4.9481895060898085,-70.23006780170893,-64.81412267301354,C,B,C,B,B,98.34658287351839,1
China,White,51-65,C,139.89639719923593,11.130005570462288,-184.24937417764448,E,C,D,C,D,15.44760325666075,0
UK,Asian,18-25,E,53.28457032836656,51.11990106498355,22.613158530400884,E,B,A,B,B,-58.23603678919764,0
Brazil,African American,26-35,B,-67.39884069153649,173.47194488490047,-43.43719093189796,B,E,D,A,C,79.7720893261242,0
China,White,18-25,E,105.3403737870703,-107.37389453808281,-54.21181533501799,E,A,B,D,E,112.55352714454962,0
India,Asian,36-50,C,-126.50416457564246,92.51824611292935,-62.56157205290934,B,E,C,C,E,-8.441394176214175,1
US,Black,65+,C,-65.39129471988808,-85.48494391625809,34.217955888762916,C,A,B,C,B,4.331696589669847,1
US,Asian,26-35,D,150.6509163934805,-55.593735605169606,-13.271666333913004,A,E,C,D,A,-46.94639687284744,1
US,African American,51-65,C,2.3838577168488846,176.14829038168486,146.49075507002956,D,C,A,B,C,73.88220520330879,1
Brazil,Black,65+,A,49.79927422980759,-63.54671313735025,26.2353131291314,C,A,C,C,B,-114.43047751801853,0
Mexico,Black,65+,E,-6.8224677604425,-52.321866363098536,-16.832646982705107,D,C,B,C,D,46.96634209893332,1
US,White,65+,D,-28.14318002197677,-44.90034318494864,-239.96206017633503,B,E,A,C,C,115.97610152525182,1
Mexico,White,65+,A,-57.572049787556935,-6.748013403199658,27.397322217132697,A,B,D,B,A,162.12346842270665,0
Brazil,African American,51-65,C,-111.01319011708968,-37.236354512504874,89.01726963801715,A,B,C,D,C,78.49319357994784,1
US,Hispanic,36-50,A,-97.17487953765051,69.07278878886177,-108.30803690609629,C,D,D,A,C,1.2783434136586007,1
UK,Asian,18-25,E,-243.92522271092832,-128.5353574511364,-96.98888918692685,B,D,E,A,E,-198.1320396299778,0
India,Hispanic,51-65,A,-11.81727820966904,-189.96596380107832,-114.4617355032373,E,A,A,B,D,-29.658202505229823,1
Other,Black,36-50,E,-16.522924733175888,26.00667907097391,2.9333641368862065,A,B,C,C,A,46.591852701879105,1
UK,Black,18-25,E,-25.510557471714414,-42.12321366474161,-67.63895955872621,B,C,C,A,B,42.0451082516825,1
Germany,Black,18-25,A,112.03413613602578,-6.048626228829159,-66.45309385908709,D,D,D,C,A,-23.832158298923453,0
Brazil,White,65+,D,164.4252713310858,-8.816925334068216,133.0551028028324,B,C,B,B,E,182.35066708638035,1
Other,Other,18-25,A,13.671537611808363,-133.35713766014487,29.115479698083814,E,D,E,E,C,73.81277487408624,1
