birth_year,civil_status,sexuality,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
45,Widowed,Other,Male,D,178.98231196967978,-30.53476549817097,E,C,C,C,1.2029031077878818,-67.68299820700143,8.700477709645263,A,0
62,Married,Bisexual,Other,C,68.43292142810185,89.07392257747672,B,D,B,C,96.57214040436871,-12.850678203624247,-56.53655874048133,E,1
38,Single,Homosexual,Non-binary,A,73.89767771974076,169.2764024353035,D,C,B,E,125.0922584750115,45.00318011032983,-14.995773512401508,C,0
50,Married,Heterosexual,Non-binary,E,-54.223211488544344,14.195326674484216,A,B,E,E,65.43938865623619,93.20035045659179,29.6862233994131,C,0
84,Single,Heterosexual,Non-binary,B,-27.661984013793777,-82.86374426472132,C,C,B,E,-61.82409389661149,-23.0376496251189,69.82583819449285,A,0
69,Married,Other,Male,A,-68.79440646253553,66.6133366482129,B,B,D,D,42.673446493206676,-51.89817655799995,24.293554424215326,A,0
23,Divorced,Heterosexual,Other,E,-48.28670368934665,133.22904030467274,D,B,E,C,39.51442325377342,107.02333835178011,9.878204719385522,A,0
19,Divorced,Bisexual,Non-binary,D,-30.183876140463035,-16.768765467042638,A,E,A,A,-94.22392399915356,-79.14849273556709,164.82125610896324,C,1
19,Divorced,Heterosexual,Male,C,-152.79617080940457,-38.802960459269265,A,C,C,C,94.40104120324561,-114.66582903200798,83.07770413634361,E,0
94,Widowed,Homosexual,Male,E,-0.8100665546299038,45.816578616569984,D,D,B,C,14.091762900839083,-35.61213258751829,-17.63657285318259,E,1
23,Single,Homosexual,Female,B,122.42504642446343,-60.16889108837405,D,B,C,B,8.731440098241293,95.61683946021226,-12.501593167150782,A,1
58,Married,Other,M,E,81.08709507672242,41.5515369374527,B,C,A,A,133.5830712344189,-128.6625520277277,-244.5657136630206,A,0
76,Single,Heterosexual,M,A,85.50323425348806,98.12575528323501,E,C,C,A,-71.64077892174741,74.32671983420053,-190.2763711382896,C,1
51,Widowed,Homosexual,Male,C,-10.801111862910357,-39.165437817404296,B,E,E,D,80.17845378117929,116.5955435768525,139.7146902853937,E,1
79,Divorced,Heterosexual,Non-binary,C,107.08641982944516,-62.87218837177514,C,E,E,A,24.358224193763544,-124.68492551899959,-47.16534204291478,C,1
44,Married,Other,Female,C,8.907312727654904,38.60985229317045,C,B,A,C,-38.22197839584927,119.07528515387375,-114.61709402080788,A,1
44,Widowed,Homosexual,Female,D,-91.2263796000687,61.93561605927995,E,C,B,D,87.97468455248934,-43.27353097727017,-13.958611706183069,A,1
35,Single,Bisexual,M,C,31.423077577362168,157.91331674084805,E,C,B,D,139.03922261855152,84.89140445036102,0.5589452117979883,B,1
42,Married,Bisexual,M,A,-221.8165896157993,47.18743043775724,C,D,E,D,32.53400024963003,198.42199319878148,59.53155370927349,C,0
35,Single,Heterosexual,M,E,-21.008401007622364,74.5089208102765,E,C,D,D,-10.461942882424042,-116.26716028652602,2.637445518895663,E,1
33,Divorced,Heterosexual,Female,D,-50.75254664809108,-103.41505759563276,B,B,A,A,160.25955503463564,23.485015086686143,-66.40613203152054,E,1
68,Married,Homosexual,F,B,-12.627495943735187,40.85885213978999,D,C,A,C,45.920118700416936,56.36503498887634,-97.04998173159946,D,0
96,Single,Bisexual,Male,E,33.486710511610895,50.46148273649417,D,E,B,A,98.33151847263414,119.84381424269432,67.811848965266,B,1
40,Divorced,Heterosexual,F,C,104.98426019656846,76.27570353666393,B,E,E,C,-59.09978531205316,50.82642553860486,-76.09259760648598,B,1
59,Single,Homosexual,Other,B,-31.245310410079597,152.13349409580331,A,E,E,C,-103.85240128758291,-74.21265028418857,46.90454724889723,B,0
70,Widowed,Other,Non-binary,A,-43.56599396682915,-98.38609209093563,A,E,B,A,-186.67201147923492,-107.35025085521093,83.68310164505678,C,1
34,Single,Homosexual,Other,D,-33.613057721013355,21.871588761404432,E,A,A,E,217.82336523552618,65.71607213462333,18.165302826953347,D,1
82,Widowed,Heterosexual,Non-binary,D,-5.105663243731952,-55.97536527759611,C,A,D,B,79.67574399508437,171.94234912055035,-143.57048218481674,D,0
22,Single,Heterosexual,Other,A,63.679981579749686,65.40055665687714,A,B,E,D,-63.56821263096123,-5.7018098148140846,26.78165291933723,E,0
65,Divorced,Homosexual,Other,D,-65.86133924839265,66.15152855327963,A,D,B,A,47.7449123629941,-21.05863863368732,131.74314033554802,A,1
50,Single,Other,Non-binary,E,-24.83595349120775,148.67736987439372,E,E,B,A,-43.61490460684273,4.390460524455195,-148.57568657232116,A,0
78,Widowed,Bisexual,Other,A,-13.74928567683532,83.28222594079352,C,D,A,D,-88.75178550481711,-17.9676243416597,33.032538884399116,B,1
74,Divorced,Homosexual,F,E,75.93981922562752,113.81914448025667,E,D,D,A,116.01286109515647,-26.830496813813586,-3.5584289461963556,A,0
60,Widowed,Other,F,B,-18.82342974683188,134.81802758107756,E,E,B,E,-94.83922104329304,-103.13736713224895,-102.97906324131165,E,0
26,Divorced,Bisexual,Non-binary,C,28.310280153777406,65.30995408788661,B,A,E,D,-188.18185085703334,106.88116509810521,-27.58897012645599,C,1
33,Single,Bisexual,F,A,-87.16138158508544,-12.14843090043938,E,B,B,C,96.8413155991868,78.51853925918975,-89.8418025382906,E,1
43,Divorced,Heterosexual,F,A,57.90883433800863,59.40012220260975,C,B,A,B,-22.862388516380978,-64.87115268760802,-163.306129594856,E,1
22,Divorced,Bisexual,Other,B,-43.56433333400682,29.268674621001946,B,D,B,B,-132.76097878883758,82.70730459697016,-65.93409918543932,E,0
49,Married,Other,F,E,147.5844859056429,-43.144474518201854,B,B,C,C,25.74203677915939,38.19877625747425,-72.51219403337646,E,0
87,Divorced,Bisexual,Other,C,-43.565001776225415,-95.7227225308583,C,C,E,E,58.82335404242287,-92.30832661401702,-2.8197860709930485,A,1
85,Divorced,Heterosexual,M,C,-186.44150077160674,-149.23797427157993,C,D,D,A,76.12257633041631,-0.3332155380590918,-136.61343305694007,E,0
31,Divorced,Heterosexual,M,A,-51.022580002216976,-157.79310030959886,D,A,D,D,91.8499418215326,33.01140912830098,83.34651307921303,E,1
57,Divorced,Bisexual,Male,E,-25.231242188390368,-40.82856915128857,B,D,A,A,52.8795992431466,-90.13568141814802,-157.11442557757746,E,0
41,Married,Other,Other,E,-122.74240903982614,-240.61212809068323,E,B,B,C,-212.55535539479058,-97.3141019561765,-28.56151191355408,E,1
82,Single,Bisexual,Male,D,-20.507341650135345,-76.71695661261069,D,D,A,B,-77.7054025339274,12.517705406825733,-46.93359977163729,A,0
41,Widowed,Heterosexual,Male,B,11.806033602901428,29.87211475030603,D,C,A,A,147.57245043470658,138.40057112884375,-33.598786859230145,E,0
62,Widowed,Homosexual,Female,A,53.76969955693234,124.35528205356299,E,A,B,E,-137.9218166749248,59.048408954397914,-0.5991928586400062,C,0
30,Married,Other,F,D,-68.0428783281362,-19.91425129976647,A,C,D,B,74.71635024238915,-0.4630740157341139,-5.387550670608346,B,0
55,Divorced,Other,Female,A,119.45788816199882,-52.05913112457782,E,D,A,E,12.784952003333391,22.733572265596706,-33.3548253542817,E,1
78,Widowed,Heterosexual,M,A,9.095224995408161,132.0157787219676,B,A,B,E,93.97692406801063,17.749356169721246,64.40685161671641,B,0
78,Single,Homosexual,Female,B,-170.0557551385854,-133.13747406751207,C,B,D,E,-47.59761178152445,154.55390470645642,77.10289291022468,C,1
23,Widowed,Other,Non-binary,D,58.01930708356258,10.205366670349262,E,D,B,E,31.52973443764265,98.92899293409015,103.20488190900284,C,0
47,Widowed,Homosexual,M,B,30.22478506426459,-25.661048751845883,A,C,A,D,176.2258416514244,-61.11729945937691,-74.83575583232768,B,1
95,Widowed,Homosexual,Female,A,-12.191485475814089,58.339244721374094,B,B,D,C,154.18402903501274,166.4278410134726,-5.491739872996041,E,1
75,Widowed,Bisexual,Non-binary,E,36.18894902461328,-65.10196831878939,C,B,B,E,39.75388857355907,123.0676384334723,108.19411210122429,A,0
42,Single,Homosexual,M,E,-3.148444752710596,73.05406025099285,A,E,B,D,-47.63729361993291,-26.13590054501018,43.021215478105894,A,1
98,Single,Other,M,C,-29.755760581514103,114.76370293034364,D,C,D,A,-7.315694023952746,130.66892496951152,-109.41784385262976,A,1
82,Divorced,Bisexual,F,B,43.587152006585946,81.61936173109852,A,D,C,C,71.51986447678257,30.71156859990286,-159.78923874103054,D,1
57,Widowed,Heterosexual,Non-binary,C,-78.98315304363285,44.17188913063035,C,D,D,C,22.600982496669726,53.921055930078374,140.63042279129888,D,0
94,Divorced,Heterosexual,M,B,-84.95968901120972,-113.13498085080656,A,E,E,A,-151.51798453058805,92.99254341808114,-14.380752905020215,A,0
20,Married,Heterosexual,Non-binary,D,86.30869906695612,8.118310665919507,C,A,A,C,-42.17838497194544,-64.61920208973378,-64.27674354188589,D,1
90,Widowed,Bisexual,Other,B,168.3613693677084,-106.4265701340279,A,C,C,C,-47.389015559889636,-76.88559151682828,220.05356160209274,D,0
82,Widowed,Homosexual,F,A,60.77898999181719,100.89869025477623,C,D,E,D,8.10504832313301,-7.231112519549959,-109.08846801055148,A,0
59,Divorced,Other,Male,E,-110.17747546210343,-24.79662553031736,B,C,C,C,31.607795647606473,58.010955962198054,120.6835662619358,E,0
86,Divorced,Bisexual,Other,E,171.71870692746083,-83.43040268034247,A,E,C,B,-65.58391964910044,-143.97399836415536,69.55085245052321,D,0
29,Single,Homosexual,Female,B,105.66493929687391,-23.394680884365695,B,D,E,D,-171.85161117409305,28.779424110768787,-34.19175968568508,A,0
91,Divorced,Homosexual,M,E,34.16890866813518,36.47723447576377,B,B,D,B,73.04140260052529,49.31839692847574,-24.139346526602953,C,1
85,Single,Heterosexual,Female,B,57.82681185373036,-90.38804008027518,A,C,E,E,55.21926307677006,-10.536015685051444,150.77928646796929,A,1
82,Divorced,Bisexual,Non-binary,B,-174.5585771357518,-223.76672344089167,B,C,A,B,195.4523950316296,-37.971157309736654,63.675940286127776,A,1
18,Single,Other,Non-binary,C,66.08576972351057,140.99328252159847,E,A,B,B,-225.63633068435985,92.83270486700017,184.17279532895063,D,1
61,Widowed,Homosexual,Non-binary,D,104.44787204324328,-13.737195405007238,C,B,C,E,54.38126570203665,46.6968903996992,-55.540877196343,D,1
40,Married,Other,M,A,147.765298882467,73.39155422349677,D,A,C,B,35.57233046049075,-118.90802397278387,-119.54265724182119,D,0
83,Married,Heterosexual,Male,C,113.6340515074086,137.93795330765144,A,C,B,A,110.19769339405867,82.65433308731403,-111.95254155202186,A,0
75,Married,Bisexual,Other,C,-64.17456299947209,6.453410525508797,B,C,B,C,-80.86279888975383,0.4215136380144859,44.56426240276706,D,1
60,Single,Other,Other,B,74.00396376223274,58.29774116635266,C,A,B,D,21.25932637355154,-142.29391091082,62.478127547442774,B,0
20,Widowed,Other,M,B,-48.19911533433003,250.64633978219194,B,B,D,E,-172.467488139188,128.67029241874468,-104.12994482598224,A,1
26,Widowed,Homosexual,Other,A,-23.33349142612175,90.60264549457843,B,B,A,D,48.530303405594715,24.670694694998815,-49.28108922031131,C,1
80,Single,Other,Non-binary,D,13.48138923284638,-7.2171051581387955,A,C,A,E,-234.02336951663062,-94.04500513409391,-100.2209788731037,C,0
56,Married,Heterosexual,Non-binary,D,-76.93484465378374,-35.084979493682894,B,E,B,B,-137.04818311137112,-76.33777520608245,-188.6058730209971,D,0
75,Single,Homosexual,Non-binary,E,76.21964367977434,-12.679678090248506,B,B,C,A,-115.11697419776812,116.20221254838108,-195.10225904556634,E,0
85,Married,Bisexual,Non-binary,C,-144.25895094991176,-42.0583147879955,A,C,E,A,40.208107306171506,-0.18979046111852585,-30.923971855421456,A,1
38,Widowed,Homosexual,Female,D,18.06022666692569,100.51968201875847,D,C,E,A,63.57932131738644,56.51844167287477,6.101723270504426,C,0
43,Single,Bisexual,Non-binary,A,-25.792266417844356,-37.36250613168768,E,E,A,D,88.60060880355081,5.021608625929512,-31.852906205422244,E,0
65,Married,Bisexual,Female,E,110.84123792157799,158.6319679752976,C,C,C,A,-91.49570210993322,-35.06705495889294,72.60270266604016,B,0
85,Single,Other,Male,C,42.685444310599046,226.5617322309053,C,B,B,A,37.11173068929133,-39.15019029389245,-7.186440046125453,B,1
24,Divorced,Other,Male,E,128.57472505794252,-44.79350747896004,E,D,C,B,14.343695242637795,130.585074470563,-105.58059798553107,A,0
91,Married,Heterosexual,Female,E,64.17304224914766,-215.40990359249616,B,C,E,D,-148.37791586942245,170.0389823432872,51.66204913483985,D,1
76,Single,Bisexual,M,B,121.90662972902697,-120.79777778247657,A,E,D,D,-80.08643090881677,-32.2570918250814,-122.04804814611457,E,1
46,Single,Homosexual,Female,D,52.51826661311232,-151.43027502211473,E,E,A,A,-69.79902155005607,-54.55867894734448,-102.39825627468613,E,0
92,Married,Bisexual,Male,A,-118.74766936942281,-189.07043582046225,A,C,D,E,-21.49837598994806,199.55980492795538,199.5816826142953,A,0
62,Divorced,Other,Other,B,135.69138507815038,45.27067385034256,A,C,A,D,-86.00195785138932,63.30163802725938,-115.68919881357283,E,0
20,Divorced,Heterosexual,Other,A,-29.734493292506336,29.959731054362788,C,D,C,A,-3.0868450359165767,41.95092849576428,-43.70011505840987,A,0
38,Divorced,Heterosexual,Male,E,79.32361355730121,-102.2152842709013,C,E,D,A,107.30131789119885,-15.733507965415045,-95.82574294168705,E,0
40,Married,Homosexual,M,B,-115.47294520692057,-78.61351622842344,D,E,D,E,-144.51748766209778,-12.200847977732094,86.43708704976959,E,0
69,Widowed,Other,Other,B,-148.1146882121195,115.19048811427052,A,B,A,D,-80.38401703490798,31.733560984088715,115.20240478647558,B,1
42,Divorced,Homosexual,M,D,22.063770260698586,123.45472256907459,A,C,D,E,-96.44812562838658,-62.434583182334656,-91.83448535396673,D,1
44,Single,Other,Non-binary,D,-19.198048317832754,71.83131711383271,E,B,D,B,37.75003339833645,6.26494203152565,-12.33818677618462,D,0
33,Widowed,Heterosexual,Other,B,64.86633862930837,-48.140250821198755,B,D,C,D,115.30383437844884,-1.843033742473173,2.7530566446223,B,0
82,Divorced,Bisexual,F,C,-67.04345830293093,-162.0744685922619,B,B,C,E,114.67832676388706,-34.66444445719313,63.437963184369394,D,0
54,Single,Bisexual,Non-binary,C,43.27553884982696,-1.263053665105146,E,E,C,E,13.647565173580844,2.6114662933918718,110.02278049979222,E,0
81,Married,Heterosexual,Other,E,-29.98820889023393,-74.87681687048226,C,A,A,E,39.53715477506074,253.16784618378412,94.49817686335727,A,1
77,Divorced,Heterosexual,F,C,-27.04141557583676,-33.645762374729635,C,D,E,E,18.01603047269032,-101.80162781167923,46.48573542765189,C,0
29,Widowed,Heterosexual,F,E,195.58935388840993,137.67400483037565,D,A,C,B,9.447445792804183,-67.32916014467368,-49.56845324962174,E,1
33,Married,Bisexual,Male,A,-72.72055938361622,-238.67313928907637,B,C,A,C,206.96761585135434,133.68158952500033,-82.60402057897329,B,0
70,Widowed,Homosexual,Other,C,-173.71686792521666,25.49591252295077,A,A,B,C,-110.40798103163118,-104.36272814420285,-30.24495431897315,D,0
91,Widowed,Bisexual,Female,A,36.2397390438109,-49.138827692215116,C,A,C,C,43.11622064801465,-27.14675634085565,130.85328475402207,A,0
50,Widowed,Bisexual,Male,B,-36.3041459075928,60.07082178789046,D,A,A,B,-15.083718165342095,38.15861856470989,-79.73783551389583,A,0
36,Widowed,Other,F,B,-24.34708795494497,270.1918117913993,B,D,D,A,43.915054220055076,-138.2793585406315,1.4874381550108688,E,0
63,Single,Heterosexual,M,E,8.337481844836496,-53.48606890972577,A,A,E,D,70.8938266731715,-6.104484963433937,-30.039222171769048,C,0
35,Widowed,Homosexual,Other,D,-9.93064497903874,78.94566295012842,D,B,E,D,-57.138791124197006,-30.148391769515687,-31.41137351166403,C,1
24,Single,Heterosexual,Non-binary,E,-105.08014310311597,-146.3114069621322,A,A,D,A,13.008711302975717,66.01775037768411,-106.0780082031153,A,0
90,Divorced,Heterosexual,M,E,54.50612932036844,95.48965751274736,E,B,A,D,-2.5606740352278528,-10.461752945243909,-99.65548461767285,D,1
77,Widowed,Homosexual,Female,B,-92.52557067459455,-22.43240045573711,B,B,D,B,4.503119694890588,-175.04663600847724,-13.45271033401324,D,0
27,Single,Other,Male,A,-110.50873670802248,65.59468626015497,E,C,E,B,-141.72494022441992,-48.80676632356321,-38.02150026129906,B,0
75,Married,Other,M,D,-51.75066596522202,62.16709761513069,D,E,C,A,57.31648719688671,104.33573603758772,-72.03244316468233,D,1
68,Widowed,Homosexual,Non-binary,E,-107.16585034167798,127.6247236934704,D,E,D,B,-284.28498098222536,43.50361373507858,-56.080664224376655,D,1
86,Divorced,Bisexual,F,B,-45.66294654497284,193.6936686945255,A,C,C,A,45.488477525731085,31.311008579357804,-44.13337523458204,E,1
79,Widowed,Heterosexual,Male,D,-66.88550998544382,-120.8292417018005,B,E,A,B,-138.72454761904746,105.31490471176015,-162.93352509138413,C,1
48,Widowed,Heterosexual,Male,E,93.28571129173697,119.99208683407609,D,B,E,E,8.355048594483796,-133.38649182666455,90.96006493885639,D,0
74,Single,Other,F,A,-72.6988172565321,-49.96416326949221,C,B,C,C,-87.67405776891697,-15.955657376685595,43.15372455137762,D,1
68,Divorced,Other,Non-binary,A,168.86111155468123,17.792880612932404,B,D,A,B,-1.9819942658799623,-220.61423395238003,41.57340889981963,B,0
76,Widowed,Homosexual,Male,E,64.43433463314626,45.17072818328376,C,A,D,C,6.014075718772412,-119.5860242558181,-213.78259708644453,E,0
55,Single,Bisexual,M,B,-105.30338206370887,-113.52708554322022,C,D,C,B,-100.7629907701456,82.58556121812373,-16.933236434750963,C,1
63,Divorced,Bisexual,Other,D,88.20198565068637,-128.6031010735395,D,C,B,A,-49.53231047199051,116.69928242223233,69.29536873719714,E,0
37,Divorced,Bisexual,Other,D,-130.7715779504924,66.66821127051455,A,E,C,B,-52.74893224593763,-21.679442729627514,126.0865887639917,D,1
37,Single,Homosexual,Other,B,-59.826620531337916,121.83169894887864,E,C,E,C,20.684293334375276,-100.92046747763288,80.85351590470928,C,0
59,Married,Homosexual,M,C,-83.72691104604213,11.627113505324104,D,B,E,C,121.74100281030744,118.87741411288783,-56.970372228011755,A,1
71,Single,Heterosexual,Female,B,-30.730276294012924,-32.43805287198674,C,D,D,E,99.26712557226693,100.82571174879173,-106.17200023795394,C,0
83,Single,Heterosexual,M,C,41.77545952929953,-14.721475372043052,D,A,A,D,178.32162046969066,50.33488650000499,-64.99011106280538,A,0
56,Single,Homosexual,Male,B,41.812263987754925,-115.97525039707486,B,B,E,D,226.50336071517225,41.746220316241036,46.90016286172912,C,1
83,Widowed,Other,F,D,12.134106100169387,146.88386816771336,D,C,B,E,-144.81899017953282,169.1661555510481,-32.22892807688748,E,0
89,Divorced,Homosexual,F,A,-28.829737199914817,-74.28002838246304,E,E,C,B,12.15782584731557,39.254441811319886,-235.50088464909794,A,0
20,Widowed,Heterosexual,M,E,42.24269580433545,128.28041999814877,E,D,A,D,27.506219057880475,-61.29252889964616,79.41645103422236,A,0
62,Single,Homosexual,M,A,-182.957474754924,37.526053308975804,B,E,B,D,86.5257760401542,74.91797445166776,-84.64355194764316,E,1
62,Divorced,Heterosexual,Female,D,35.80045868618295,65.72634125829664,E,B,D,D,-60.26914896005482,-26.214494729493502,154.8115303238899,C,1
96,Widowed,Homosexual,Female,A,-59.16563225510581,64.75781874570778,D,D,D,E,-16.747397384850412,-26.197898677197774,80.53611906850489,C,1
20,Married,Other,Female,B,25.500964398593755,-55.1246108542756,E,D,B,A,-45.601501082859855,-82.26534544056749,27.50839603319559,B,0
67,Divorced,Homosexual,F,E,-17.87248871778714,73.80842291940345,E,D,C,B,90.49880723350348,-29.917496551028684,9.021050298089163,C,0
53,Widowed,Heterosexual,Male,D,-215.68906751333662,-30.68169219799634,C,B,A,D,-23.639653038474382,-35.47453516307738,-26.613845544674703,D,1
